Sample name,Irradiation,ET_1AU,group,550.0,584.0,618.0,652.0,686.0,720.0,754.0,788.0,822.0,856.0,890.0,924.0,958.0,992.0,1026.0,1060.0,1094.0,1128.0,1162.0,1196.0,1230.0,1264.0,1298.0,1332.0,1366.0,1400.0,1434.0,1468.0,1502.0,1536.0,1570.0,1604.0,1638.0,1672.0,1706.0,1740.0,1774.0,1808.0,1842.0,1876.0,1910.0,1944.0,1978.0,2012.0,2046.0,2080.0,2114.0,2148.0,2182.0,2216.0,2250.0
PO_TXH_007,10,338237781.160156,8,1.0,1.007878129928947,0.9881934121504985,0.9820364715719313,0.9816688534152979,0.9487928699032885,0.8851847732175175,0.8210365202403239,0.7696872076542174,0.7407420444171111,0.7154838911199467,0.676239889484161,0.6170341902606671,0.5581190527845242,0.5181021537721943,0.509519226438063,0.5290369525217674,0.565490122940462,0.5952657314769847,0.6160939077581059,0.6334379404274456,0.653399886814423,0.6827697923357168,0.719845381817854,0.7611590109227752,0.8089749107357854,0.8640961907411304,0.9150755307058813,0.9653420893660698,1.0113871291179304,1.0536738704528965,1.0895542686816626,1.1156265053243672,1.1399414745437249,1.1551226412102797,1.1662713740506347,1.1742018616516983,1.1797858192890753,1.183004110962635,1.189961341247222,1.1871873070160879,1.1914608510788052,1.190994899856357,1.1942706560239598,1.1938458027560883,1.195411066997411,1.1991857360436238,1.1980673413080944,1.1975739356854518,1.2006468555171346,1.2021408458437681
PO_TXH_008,10,676475562.320311,8,1.0,1.0092241490150078,0.9931807244903179,0.9893764311841319,0.9904168227406434,0.958965407471029,0.8993032281164589,0.8347787607083631,0.7843582268706417,0.7570635294412301,0.7316651878913614,0.6894022996978183,0.6295348289931643,0.5691036868262784,0.5286476229577474,0.5207702651583458,0.5398810146428717,0.5790852499982377,0.6084900599345916,0.6306303999792331,0.6487150348473012,0.6697164424698527,0.7003266665781606,0.7388430962740152,0.7812187408689988,0.8304281217990355,0.8873643936877986,0.9389471188401922,0.9902985146041761,1.0374178732419497,1.0806375703720157,1.116454023950879,1.139744968862083,1.1647557173756304,1.1795304241099063,1.1896914523389752,1.197057112158351,1.2027316587866992,1.2052004316345675,1.2131527867999523,1.2106350764938159,1.2162199086837764,1.214997192678565,1.2168732696654903,1.2185325562664324,1.2188448026800098,1.223721435503548,1.2230768431824706,1.2231115499226408,1.2261670541661587,1.2286588730720034
PO_TXH_081_CP1,10,338237781.160156,8,1.0,1.0248094319314323,1.028070457547165,1.0380391552989336,1.04509537831807,1.0167695417875806,0.9665289757934306,0.9081346905408407,0.8603612063495772,0.8245026139048793,0.7999514717486138,0.7660630671984413,0.7086798281219477,0.6494574183449662,0.6096100009031235,0.5969359903269036,0.6149514314421006,0.6480355739600098,0.6740772215565293,0.6935765487168084,0.7081657264255977,0.7258293607295804,0.751374122269954,0.7852589460911167,0.8243714812936808,0.8734665258600475,0.9289037516466929,0.9852899355380381,1.0431184346026359,1.098407306157715,1.148599668650501,1.1938472932890845,1.2297127961289251,1.2580249427567145,1.2802433018949468,1.2930588844130997,1.3058985178245412,1.3144836034788054,1.3193696473315077,1.320649774248545,1.3124857893181279,1.3113194501745458,1.3121234557357844,1.3171302100554216,1.3184207763811955,1.321785075193589,1.3230100262804227,1.3207292476147932,1.3235586624020066,1.3217471259498894,1.3187658427640918
PO_TXH_081_CP2,10,676475562.320311,8,1.0,1.0450830380905602,1.0571633864129482,1.080218727056626,1.0800569993418863,1.069198632985218,1.0335776216554722,0.9824946243843413,0.9401255998391715,0.9113616863005242,0.8906280672424958,0.8557149072976725,0.7999794841622966,0.7420796724736307,0.6982219732385175,0.6850132866246444,0.7076560809054318,0.7452148233607365,0.7767013199630128,0.7979850355999082,0.8182127956442703,0.8376881840318554,0.8701091869775983,0.9092134730641044,0.9529823452944466,1.0080503724689647,1.0716908768326112,1.1349997297079923,1.200185659273322,1.2615971405147264,1.320387072098836,1.3734282442309245,1.4135197084852076,1.4470815516948103,1.4671515881485166,1.481056185442449,1.4936540502280045,1.5072349165799783,1.5151358760167426,1.516992781496361,1.5124496964545153,1.510710138338371,1.5156294970781252,1.5229680686066251,1.5248978457146778,1.5279239209883435,1.532406345101532,1.5321070137937018,1.5322688902083612,1.5401049530070445,1.532980903136055
RB_LE4OLV,10,761035007.61035,8,1.0,1.048641371536182,1.0776560605260985,1.110248446817695,1.1462847198724149,1.1466637239833706,1.1389794205200294,1.103010038918906,1.0838377495552982,1.0669195265597673,1.0892359719090488,1.058200392752073,1.005971146030279,0.9407612365439406,0.9064181261158439,0.9050016784681745,0.944351703524033,0.9961447901008547,1.0432682403211324,1.0767170007070825,1.110124347473305,1.1528072864354728,1.1955731920891304,1.256368340891009,1.3290176020666997,1.410019448238832,1.4918999965179351,1.5870414518373035,1.6889248240382826,1.7885768211690656,1.8797998575830095,1.96304260115722,2.024452253478034,2.0782126909839813,2.1280895523810077,2.1619934538700507,2.186796672199169,2.2060071316736627,2.2304760045794563,2.248648112304078,2.186281893862226,2.2369346190368975,2.2786945280372666,2.313884348497172,2.3390058405615837,2.351942341763176,2.370500144925421,2.391162071209896,2.4175216191211732,2.42173639934704,2.440278065531512
RB_LE12OLV,10,1465697051.69401,9,1.0,1.0475770370893216,1.0679134007460482,1.0992687144616884,1.1287715316716354,1.130834267512261,1.1096369648845033,1.0855442829282145,1.0652541552572008,1.0293561967531937,1.0557929137484168,1.0058536038052883,0.9599524853351091,0.8935256907910113,0.8532511664919187,0.8478985206890033,0.8793718595913026,0.9227807725904872,0.9693527829802409,0.9970381320736916,1.028304225610514,1.061805966786461,1.108271521150646,1.1637313037342805,1.2435744696866708,1.3211045782423356,1.407156251127911,1.5052642924825548,1.6082410289424143,1.7117449701857503,1.8121259418894116,1.8918915646031398,1.9562358398238116,2.005078249750054,2.0525203155205314,2.0807645018978858,2.1053930304721318,2.1202959410949065,2.146684506880755,2.155148216266243,2.1068688212962092,2.1529562027941944,2.186109281939841,2.2069006604102954,2.231964153179683,2.2488892959656113,2.2603121119908103,2.287279717980845,2.2983826449429188,2.299768578552036,2.322515611392061
SM_OLV,4,2219685.43886352,6,1.0,1.0480715866470454,1.0627083490529592,1.0868565088841025,1.1134269470809175,1.1009681182687205,1.0611212761730118,1.0066338933915395,0.9649623190665326,0.9555790850456911,0.9342988923975318,0.9012781391694064,0.8420121559610947,0.7843908537104142,0.7473009091190834,0.7417722175827529,0.7652188976301973,0.8057591052373023,0.8384405553202371,0.8563193954828107,0.8801738887056624,0.9043536620005278,0.9355567417277396,0.983063736971686,1.0345527032784305,1.0918141003259696,1.1576038718258088,1.2316535301878464,1.303918110737151,1.3749530462664588,1.432088866327498,1.4824126202830965,1.521558575395167,1.548522374795053,1.5714431952434331,1.5838633064810375,1.5946828102740718,1.6021608005664487,1.6130671982805878,1.6110812146741906,1.569888977793575,1.5938270950001507,1.610535017561328,1.6256818345511974,1.640296404433369,1.6480402558040785,1.6528581106122677,1.6646779212561242,1.674796865706041,1.6774330538510764,1.681764893328836
KC_OL_arm_1,4,31709791.9837646,7,1.0,1.0383220160463396,1.0565409603069378,1.079361036598301,1.0981708976669897,1.0977291010423602,1.0719488741407197,1.0401702243834656,1.01137680731772,0.997407935762695,0.9860847324722865,0.9603759937511125,0.9156551773638323,0.8666988267456344,0.8282845972986832,0.8236456965602453,0.8552678981599322,0.8958912526062657,0.9272303557479806,0.954490581862291,0.9756623282569459,1.0022834011565351,1.0344790976775176,1.0741010242374973,1.1236992195145772,1.1799988013498728,1.2387891785072378,1.2974332870253602,1.3553469557519346,1.4109298910556127,1.4530597936840108,1.492279664890856,1.5174010555657356,1.5364259283200927,1.5535253139740768,1.5633224613379748,1.5745408231929567,1.580837003130263,1.5865697337747409,1.588427938206011,1.5865302753904444,1.5910909944226588,1.5929153326915964,1.5950478158528465,1.597079808941313,1.5983219185756052,1.6004448005503162,1.6041435810209685,1.6021272871019903,1.6016418287044472,1.597224814410289
KC_OL_arvn_1,4,317097.919837646,5,1.0,1.0037237613422365,0.9875327888830281,0.9819895431115121,0.9765200454295313,0.9446386169027632,0.8953450883274133,0.841597517112481,0.8006985912652598,0.7743340757583224,0.7543646708838622,0.7195930572188521,0.6724571172444603,0.6279992096190051,0.5961933059525077,0.5852806298416549,0.6011361359901779,0.6304114858322185,0.6543597021418451,0.668170450086955,0.6814458802692548,0.6963999884674915,0.7160595139957506,0.7432916744512457,0.7742617348382191,0.8105525525740822,0.8509995563947895,0.8918510423652429,0.9280143767782707,0.9645631880908138,0.9967053634507154,1.021377957591265,1.038747469529262,1.0485767100848324,1.0581663034767377,1.0637167993546648,1.0700206200172666,1.0719063505904123,1.0750548380038882,1.0747546737941955,1.0760757879753509,1.068034153035188,1.0643303459635087,1.0604640761120951,1.0659575079609702,1.0667693104983769,1.0719774413106544,1.0681285929923847,1.0651078200440343,1.0615034775460384,1.0637309732985611
