KC-OL-Im_2,
0.52397,0.68161
0.52418,0.6863
0.52439,0.68466
0.52461,0.68334
0.52482,0.68502
0.52503,0.68641
0.52524,0.68752
0.52546,0.68209
0.52567,0.67553
0.52588,0.67285
0.5261,0.67546
0.52631,0.68295
0.52652,0.68915
0.52674,0.69322
0.52695,0.69326
0.52717,0.68906
0.52738,0.68476
0.5276,0.68778
0.52781,0.68955
0.52802,0.68647
0.52824,0.69238
0.52846,0.69418
0.52867,0.69117
0.52889,0.69291
0.5291,0.68522
0.52932,0.67265
0.52953,0.67187
0.52975,0.68258
0.52997,0.68523
0.53018,0.67695
0.5304,0.67517
0.53062,0.68206
0.53084,0.6894
0.53105,0.68689
0.53127,0.67839
0.53149,0.67566
0.53171,0.67956
0.53192,0.68809
0.53214,0.69586
0.53236,0.68936
0.53258,0.67723
0.5328,0.6796
0.53302,0.68252
0.53324,0.6818
0.53346,0.68973
0.53368,0.69612
0.5339,0.69517
0.53412,0.69039
0.53434,0.68447
0.53456,0.67758
0.53478,0.67436
0.535,0.67954
0.53522,0.68611
0.53544,0.68646
0.53566,0.68148
0.53588,0.68343
0.5361,0.69077
0.53633,0.69093
0.53655,0.68627
0.53677,0.6816
0.53699,0.68236
0.53722,0.68679
0.53744,0.68861
0.53766,0.69123
0.53788,0.69333
0.53811,0.69331
0.53833,0.69699
0.53855,0.70207
0.53878,0.7012
0.539,0.69802
0.53923,0.69825
0.53945,0.69937
0.53968,0.70211
0.5399,0.70786
0.54013,0.70776
0.54035,0.70025
0.54058,0.695
0.5408,0.69482
0.54103,0.69463
0.54125,0.68998
0.54148,0.68838
0.54171,0.6933
0.54193,0.69512
0.54216,0.69644
0.54239,0.69951
0.54261,0.7006
0.54284,0.70028
0.54307,0.69979
0.54329,0.70414
0.54352,0.70778
0.54375,0.70713
0.54398,0.70728
0.54421,0.70432
0.54444,0.70228
0.54466,0.70464
0.54489,0.70422
0.54512,0.70123
0.54535,0.70196
0.54558,0.70506
0.54581,0.7023
0.54604,0.70119
0.54627,0.70812
0.5465,0.7082
0.54673,0.70105
0.54696,0.69976
0.54719,0.70345
0.54742,0.70461
0.54766,0.70322
0.54789,0.70435
0.54812,0.70725
0.54835,0.71001
0.54858,0.71109
0.54881,0.70714
0.54905,0.70378
0.54928,0.70776
0.54951,0.71157
0.54975,0.70886
0.54998,0.71056
0.55021,0.71499
0.55045,0.71059
0.55068,0.70961
0.55091,0.71305
0.55115,0.71246
0.55138,0.71568
0.55162,0.71684
0.55185,0.71111
0.55209,0.71013
0.55232,0.71478
0.55256,0.71598
0.55279,0.71459
0.55303,0.71478
0.55327,0.71443
0.5535,0.71328
0.55374,0.70951
0.55397,0.70518
0.55421,0.7065
0.55445,0.71083
0.55469,0.71427
0.55492,0.71724
0.55516,0.71978
0.5554,0.71675
0.55564,0.71002
0.55588,0.7107
0.55611,0.71561
0.55635,0.71753
0.55659,0.7202
0.55683,0.72082
0.55707,0.71806
0.55731,0.71859
0.55755,0.71818
0.55779,0.71258
0.55803,0.71016
0.55827,0.71425
0.55851,0.71753
0.55875,0.71724
0.55899,0.71714
0.55923,0.71825
0.55947,0.71873
0.55972,0.71599
0.55996,0.71284
0.5602,0.71255
0.56044,0.71411
0.56068,0.71474
0.56093,0.71582
0.56117,0.72075
0.56141,0.72277
0.56166,0.72135
0.5619,0.71936
0.56214,0.71616
0.56239,0.71773
0.56263,0.72024
0.56287,0.72043
0.56312,0.7218
0.56336,0.72181
0.56361,0.72244
0.56385,0.72382
0.5641,0.72035
0.56435,0.71633
0.56459,0.71799
0.56484,0.72399
0.56508,0.72563
0.56533,0.72009
0.56558,0.71846
0.56582,0.71706
0.56607,0.71398
0.56632,0.71684
0.56657,0.71946
0.56681,0.72264
0.56706,0.72661
0.56731,0.72782
0.56756,0.72711
0.56781,0.72453
0.56805,0.7217
0.5683,0.72185
0.56855,0.72544
0.5688,0.72514
0.56905,0.72387
0.5693,0.72332
0.56955,0.7222
0.5698,0.72268
0.57005,0.72149
0.5703,0.72208
0.57056,0.72372
0.57081,0.72445
0.57106,0.72216
0.57131,0.72028
0.57156,0.72387
0.57181,0.72557
0.57207,0.7262
0.57232,0.72337
0.57257,0.71871
0.57282,0.71892
0.57308,0.72163
0.57333,0.72326
0.57358,0.72396
0.57384,0.72513
0.57409,0.72102
0.57435,0.71822
0.5746,0.72106
0.57486,0.72546
0.57511,0.72981
0.57537,0.72922
0.57562,0.72748
0.57588,0.72598
0.57613,0.72515
0.57639,0.72573
0.57665,0.72947
0.5769,0.7321
0.57716,0.72867
0.57742,0.72846
0.57767,0.72699
0.57793,0.72227
0.57819,0.71857
0.57845,0.71723
0.57871,0.72062
0.57896,0.7223
0.57922,0.72228
0.57948,0.72359
0.57974,0.72565
0.58,0.72769
0.58026,0.72969
0.58052,0.72767
0.58078,0.72276
0.58104,0.7233
0.5813,0.72549
0.58156,0.72705
0.58182,0.72652
0.58208,0.72464
0.58235,0.72587
0.58261,0.72752
0.58287,0.72679
0.58313,0.72337
0.58339,0.7241
0.58366,0.72558
0.58392,0.72171
0.58418,0.71973
0.58445,0.72134
0.58471,0.72553
0.58497,0.72866
0.58524,0.72815
0.5855,0.72694
0.58577,0.72482
0.58603,0.72243
0.5863,0.72372
0.58656,0.72847
0.58683,0.73127
0.58709,0.72993
0.58736,0.72602
0.58763,0.72444
0.58789,0.7262
0.58816,0.72642
0.58843,0.72668
0.58869,0.73004
0.58896,0.73455
0.58923,0.73401
0.5895,0.72825
0.58976,0.72494
0.59003,0.72398
0.5903,0.72402
0.59057,0.72616
0.59084,0.72666
0.59111,0.72518
0.59138,0.72622
0.59165,0.72713
0.59192,0.72443
0.59219,0.72473
0.59246,0.72789
0.59273,0.72908
0.593,0.72909
0.59327,0.72774
0.59354,0.72813
0.59382,0.73029
0.59409,0.73098
0.59436,0.72994
0.59463,0.72884
0.59491,0.7295
0.59518,0.72938
0.59545,0.72816
0.59573,0.72718
0.596,0.72718
0.59627,0.72773
0.59655,0.7279
0.59682,0.72813
0.5971,0.72546
0.59737,0.7226
0.59765,0.72368
0.59792,0.72599
0.5982,0.72795
0.59848,0.72804
0.59875,0.72827
0.59903,0.73077
0.59931,0.73162
0.59958,0.72943
0.59986,0.72548
0.60014,0.72355
0.60042,0.72651
0.6007,0.72991
0.60097,0.72972
0.60125,0.72846
0.60153,0.72959
0.60181,0.72861
0.60209,0.72661
0.60237,0.72775
0.60265,0.72865
0.60293,0.72971
0.60321,0.72922
0.60349,0.72925
0.60377,0.72959
0.60405,0.72677
0.60434,0.7257
0.60462,0.72609
0.6049,0.7268
0.60518,0.72727
0.60547,0.72749
0.60575,0.72582
0.60603,0.72589
0.60631,0.72707
0.6066,0.72528
0.60688,0.72797
0.60717,0.72845
0.60745,0.72774
0.60774,0.72711
0.60802,0.72559
0.60831,0.72742
0.60859,0.7254
0.60888,0.72555
0.60916,0.72609
0.60945,0.72824
0.60974,0.73073
0.61002,0.72871
0.61031,0.72798
0.6106,0.72715
0.61089,0.73005
0.61117,0.72965
0.61146,0.7297
0.61175,0.72888
0.61204,0.72526
0.61233,0.72563
0.61262,0.724
0.61291,0.72779
0.6132,0.72926
0.61349,0.72958
0.61378,0.7278
0.61407,0.72329
0.61436,0.72435
0.61465,0.7236
0.61494,0.72667
0.61524,0.72638
0.61553,0.72716
0.61582,0.7255
0.61611,0.72299
0.61641,0.72788
0.6167,0.72615
0.61699,0.72674
0.61729,0.72447
0.61758,0.72518
0.61787,0.72531
0.61817,0.72333
0.61846,0.72678
0.61876,0.72428
0.61905,0.7266
0.61935,0.72505
0.61965,0.7249
0.61994,0.72454
0.62024,0.72305
0.62054,0.72665
0.62083,0.72498
0.62113,0.72776
0.62143,0.72395
0.62173,0.72437
0.62203,0.72503
0.62232,0.72337
0.62262,0.72702
0.62292,0.72352
0.62322,0.72609
0.62352,0.72268
0.62382,0.72071
0.62412,0.72137
0.62442,0.72235
0.62472,0.72547
0.62502,0.72067
0.62533,0.72417
0.62563,0.72365
0.62593,0.72523
0.62623,0.72562
0.62654,0.72383
0.62684,0.72722
0.62714,0.72374
0.62744,0.72454
0.62775,0.72095
0.62805,0.72222
0.62836,0.7222
0.62866,0.72088
0.62897,0.72629
0.62927,0.72393
0.62958,0.7266
0.62988,0.72396
0.63019,0.72347
0.6305,0.72498
0.6308,0.72311
0.63111,0.72729
0.63142,0.7243
0.63173,0.72503
0.63203,0.72551
0.63234,0.72758
0.63265,0.72025
0.63296,0.69924
0.63389,0.7207
0.6342,0.72044
0.63451,0.7254
0.63482,0.72216
0.63513,0.7252
0.63544,0.72569
0.63575,0.72305
0.63607,0.72717
0.63638,0.72376
0.63669,0.72647
0.637,0.7227
0.63732,0.72318
0.63763,0.72256
0.63794,0.72065
0.63826,0.7241
0.63857,0.72038
0.63889,0.72415
0.6392,0.72176
0.63952,0.72303
0.63983,0.72539
0.64015,0.72482
0.64046,0.72716
0.64078,0.72296
0.6411,0.72567
0.64142,0.72362
0.64173,0.72563
0.64205,0.72798
0.64237,0.72754
0.64269,0.72976
0.64301,0.72612
0.64333,0.7286
0.64364,0.72678
0.64396,0.72748
0.64428,0.7267
0.64461,0.72493
0.64493,0.72755
0.64525,0.7248
0.64557,0.72634
0.64589,0.72434
0.64621,0.72565
0.64653,0.72551
0.64686,0.72608
0.64718,0.72998
0.6475,0.72752
0.64783,0.72996
0.64815,0.72809
0.64847,0.72855
0.6488,0.72932
0.64912,0.72846
0.64945,0.72902
0.64978,0.72666
0.6501,0.72869
0.65043,0.72677
0.65075,0.72828
0.65108,0.73058
0.65141,0.73132
0.65173,0.73223
0.65206,0.72981
0.65239,0.73133
0.65272,0.72988
0.65305,0.73087
0.65338,0.73174
0.65371,0.731
0.65404,0.73154
0.65437,0.7297
0.6547,0.72967
0.65503,0.72906
0.65536,0.73222
0.65569,0.73421
0.65602,0.73476
0.65635,0.73487
0.65669,0.7328
0.65702,0.73303
0.65735,0.73185
0.65769,0.73234
0.65802,0.73172
0.65836,0.73184
0.65869,0.73297
0.65902,0.7325
0.65936,0.73359
0.6597,0.73277
0.66003,0.73408
0.66037,0.73516
0.6607,0.73476
0.66104,0.73423
0.66138,0.73341
0.66172,0.73425
0.66205,0.73412
0.66239,0.735
0.66273,0.73487
0.66307,0.73393
0.66341,0.73291
0.66375,0.73235
0.66409,0.73362
0.66443,0.73387
0.66477,0.73516
0.66511,0.73552
0.66545,0.73524
0.66579,0.73545
0.66614,0.73498
0.66648,0.73481
0.66682,0.73391
0.66716,0.73354
0.66751,0.73421
0.66785,0.73577
0.6682,0.73635
0.66854,0.73624
0.66889,0.73681
0.66923,0.73661
0.66958,0.73678
0.66992,0.73676
0.67027,0.73685
0.67062,0.73711
0.67096,0.73663
0.67131,0.73557
0.67166,0.73404
0.67201,0.73348
0.67236,0.73367
0.6727,0.73459
0.67305,0.73512
0.6734,0.73468
0.67375,0.73469
0.6741,0.73513
0.67445,0.73636
0.67481,0.73646
0.67516,0.73493
0.67551,0.73414
0.67586,0.73444
0.67621,0.73531
0.67657,0.73583
0.67692,0.73593
0.67727,0.73495
0.67763,0.73438
0.67798,0.7349
0.67834,0.73413
0.67869,0.73444
0.67905,0.73642
0.6794,0.73711
0.67976,0.73615
0.68012,0.73497
0.68047,0.7348
0.68083,0.73557
0.68119,0.73574
0.68155,0.73529
0.6819,0.73581
0.68226,0.73612
0.68262,0.73548
0.68298,0.73506
0.68334,0.73502
0.6837,0.73543
0.68406,0.73587
0.68443,0.73565
0.68479,0.73418
0.68515,0.73338
0.68551,0.73398
0.68587,0.73361
0.68624,0.73312
0.6866,0.73342
0.68696,0.73338
0.68733,0.73321
0.68769,0.73305
0.68806,0.73238
0.68842,0.73222
0.68879,0.73247
0.68916,0.73205
0.68952,0.7324
0.68989,0.7332
0.69026,0.73249
0.69062,0.73159
0.69099,0.73219
0.69136,0.7318
0.69173,0.73057
0.6921,0.73099
0.69247,0.73172
0.69284,0.73196
0.69321,0.73171
0.69358,0.73078
0.69395,0.73037
0.69432,0.73134
0.6947,0.73132
0.69507,0.73007
0.69544,0.72985
0.69581,0.72938
0.69619,0.72946
0.69656,0.72931
0.69694,0.72791
0.69731,0.7272
0.69769,0.72668
0.69806,0.72683
0.69844,0.72747
0.69881,0.72823
0.69919,0.72849
0.69957,0.72788
0.69995,0.72757
0.70032,0.72711
0.7007,0.72676
0.70108,0.72653
0.70146,0.72603
0.70184,0.72539
0.70222,0.72551
0.7026,0.72605
0.70298,0.72567
0.70336,0.72534
0.70375,0.72482
0.70413,0.72461
0.70451,0.72454
0.70489,0.72401
0.70528,0.72354
0.70566,0.72327
0.70605,0.72323
0.70643,0.72358
0.70682,0.72439
0.7072,0.72396
0.70759,0.72338
0.70797,0.72333
0.70836,0.72216
0.70875,0.72088
0.70914,0.72076
0.70952,0.7216
0.70991,0.72175
0.7103,0.72134
0.71069,0.72072
0.71108,0.72013
0.71147,0.71997
0.71186,0.71884
0.71225,0.71844
0.71265,0.71885
0.71304,0.71929
0.71343,0.71998
0.71382,0.71951
0.71422,0.71892
0.71461,0.71915
0.715,0.71876
0.7154,0.71762
0.71579,0.71749
0.71619,0.71775
0.71658,0.71728
0.71698,0.71668
0.71738,0.71613
0.71777,0.71546
0.71817,0.71445
0.71857,0.71477
0.71897,0.71576
0.71937,0.71552
0.71977,0.71485
0.72017,0.71436
0.72057,0.71413
0.72097,0.71372
0.72137,0.71324
0.72177,0.71257
0.72217,0.71152
0.72258,0.71136
0.72298,0.71157
0.72338,0.71136
0.72379,0.71133
0.72419,0.71134
0.7246,0.71076
0.725,0.71034
0.72541,0.70985
0.72581,0.70898
0.72622,0.70887
0.72663,0.70888
0.72703,0.70845
0.72744,0.70775
0.72785,0.70706
0.72826,0.70737
0.72867,0.70778
0.72908,0.70679
0.72949,0.70536
0.7299,0.70493
0.73031,0.70482
0.73072,0.70417
0.73113,0.70292
0.73155,0.70234
0.73196,0.70261
0.73237,0.70224
0.73279,0.70174
0.7332,0.70188
0.73362,0.70215
0.73403,0.70195
0.73445,0.70137
0.73486,0.70091
0.73528,0.70032
0.7357,0.70013
0.73612,0.70043
0.73653,0.70031
0.73695,0.69934
0.73737,0.69791
0.73779,0.69678
0.73821,0.69658
0.73863,0.69733
0.73905,0.69718
0.73948,0.69644
0.7399,0.69614
0.74032,0.69571
0.74074,0.69585
0.74117,0.69575
0.74159,0.69486
0.74202,0.69388
0.74244,0.69288
0.74287,0.69264
0.74329,0.6929
0.74372,0.69251
0.74415,0.69189
0.74457,0.69163
0.745,0.69106
0.74543,0.68987
0.74586,0.68933
0.74629,0.68927
0.74672,0.68878
0.74715,0.68831
0.74758,0.6882
0.74801,0.68761
0.74844,0.68674
0.74887,0.68566
0.74931,0.68456
0.74974,0.68462
0.75017,0.68567
0.75061,0.68594
0.75104,0.68462
0.75148,0.6835
0.75191,0.6828
0.75235,0.68195
0.75279,0.68211
0.75323,0.68173
0.75366,0.68075
0.7541,0.68032
0.75454,0.67934
0.75498,0.6782
0.75542,0.67745
0.75586,0.67702
0.7563,0.6772
0.75674,0.67735
0.75719,0.67653
0.75763,0.67542
0.75807,0.6748
0.75851,0.67413
0.75896,0.67356
0.7594,0.67337
0.75985,0.67273
0.76029,0.67189
0.76074,0.67166
0.76119,0.67106
0.76163,0.67037
0.76208,0.67017
0.76253,0.66968
0.76298,0.66923
0.76343,0.66839
0.76388,0.66734
0.76433,0.66731
0.76478,0.66714
0.76523,0.66674
0.76568,0.66659
0.76614,0.66604
0.76659,0.66521
0.76704,0.66463
0.7675,0.66453
0.76795,0.66435
0.76841,0.66362
0.76886,0.66288
0.76932,0.66268
0.76977,0.66224
0.77023,0.66133
0.77069,0.66084
0.77115,0.66031
0.77161,0.65966
0.77207,0.65928
0.77253,0.65852
0.77299,0.65759
0.77345,0.65704
0.77391,0.65685
0.77437,0.65701
0.77484,0.65678
0.7753,0.65569
0.77576,0.65449
0.77623,0.65392
0.77669,0.65374
0.77716,0.65319
0.77762,0.6526
0.77809,0.65257
0.77856,0.65195
0.77903,0.65109
0.7795,0.65116
0.77996,0.65076
0.78043,0.6494
0.7809,0.64862
0.78138,0.6483
0.78185,0.64753
0.78232,0.64698
0.78279,0.64671
0.78326,0.64596
0.78374,0.64548
0.78421,0.64527
0.78469,0.64495
0.78516,0.645
0.78564,0.64461
0.78611,0.64369
0.78659,0.64328
0.78707,0.64301
0.78755,0.64277
0.78803,0.64251
0.7885,0.64184
0.78898,0.64112
0.78946,0.63983
0.78995,0.6386
0.79043,0.63844
0.79091,0.63823
0.79139,0.63774
0.79188,0.63775
0.79236,0.63774
0.79284,0.63643
0.79333,0.63532
0.79382,0.6358
0.7943,0.63612
0.79479,0.63579
0.79528,0.63563
0.79576,0.63515
0.79625,0.63414
0.79674,0.63346
0.79723,0.63285
0.79772,0.63168
0.79822,0.6307
0.79871,0.63018
0.7992,0.63009
0.79969,0.6302
0.80019,0.63002
0.80068,0.62981
0.80117,0.62959
0.80167,0.62953
0.80217,0.62918
0.80266,0.62805
0.80316,0.62724
0.80366,0.62711
0.80416,0.62707
0.80466,0.62662
0.80516,0.62584
0.80566,0.62552
0.80616,0.62526
0.80666,0.62447
0.80716,0.62386
0.80766,0.62369
0.80817,0.62371
0.80867,0.62336
0.80918,0.62272
0.80968,0.62237
0.81019,0.62155
0.81069,0.62049
0.8112,0.61995
0.81171,0.61958
0.81222,0.61955
0.81273,0.61915
0.81324,0.61808
0.81375,0.61755
0.81426,0.6177
0.81477,0.61836
0.81528,0.61851
0.8158,0.61729
0.81631,0.616
0.81682,0.61539
0.81734,0.61505
0.81786,0.6151
0.81837,0.61536
0.81889,0.61488
0.81941,0.61439
0.81992,0.61432
0.82044,0.61367
0.82096,0.61308
0.82148,0.61275
0.822,0.61245
0.82253,0.61199
0.82305,0.61112
0.82357,0.61088
0.82409,0.61084
0.82462,0.61038
0.82514,0.61009
0.82567,0.60994
0.8262,0.60999
0.82672,0.60999
0.82725,0.60964
0.82778,0.60867
0.82831,0.60815
0.82884,0.60853
0.82937,0.60842
0.8299,0.60796
0.83043,0.60729
0.83096,0.60666
0.8315,0.60626
0.83203,0.60549
0.83256,0.60489
0.8331,0.60466
0.83363,0.60454
0.83417,0.60469
0.83471,0.60521
0.83525,0.60499
0.83578,0.60371
0.83632,0.60278
0.83686,0.60243
0.8374,0.60267
0.83794,0.60291
0.83849,0.60249
0.83903,0.60227
0.83957,0.60245
0.84012,0.60269
0.84066,0.60259
0.84121,0.60218
0.84175,0.60193
0.8423,0.60176
0.84285,0.60144
0.8434,0.60095
0.84395,0.60059
0.8445,0.60026
0.84505,0.59967
0.8456,0.59944
0.84615,0.5997
0.8467,0.59991
0.84726,0.59943
0.84781,0.59854
0.84836,0.5983
0.84892,0.59827
0.84948,0.59778
0.85003,0.59723
0.85059,0.59712
0.85115,0.59748
0.85171,0.59735
0.85227,0.59691
0.85283,0.59689
0.85339,0.59692
0.85395,0.59647
0.85452,0.59584
0.85508,0.59585
0.85564,0.59632
0.85621,0.59617
0.85678,0.59518
0.85734,0.5946
0.85791,0.59475
0.85848,0.59471
0.85905,0.59424
0.85962,0.59345
0.86019,0.59345
0.86076,0.59392
0.86133,0.59383
0.8619,0.59393
0.86248,0.59366
0.86305,0.59314
0.86362,0.59295
0.8642,0.59295
0.86478,0.5931
0.86535,0.59312
0.86593,0.59287
0.86651,0.59261
0.86709,0.59239
0.86767,0.59222
0.86825,0.59196
0.86883,0.59138
0.86942,0.59086
0.87,0.59092
0.87058,0.59111
0.87117,0.59084
0.87176,0.59051
0.87234,0.59044
0.87293,0.59025
0.87352,0.58994
0.87411,0.5898
0.8747,0.58974
0.87529,0.58954
0.87588,0.58931
0.87647,0.58908
0.87706,0.58846
0.87766,0.58772
0.87825,0.58739
0.87885,0.58738
0.87944,0.58747
0.88004,0.58728
0.88064,0.58685
0.88124,0.58656
0.88184,0.58636
0.88244,0.58619
0.88304,0.5859
0.88364,0.58562
0.88424,0.58551
0.88485,0.58531
0.88545,0.5852
0.88606,0.58505
0.88666,0.58455
0.88727,0.58406
0.88788,0.58352
0.88849,0.58312
0.8891,0.58303
0.88971,0.58288
0.89032,0.58271
0.89093,0.5826
0.89154,0.58239
0.89215,0.58208
0.89277,0.58167
0.89338,0.58131
0.894,0.58095
0.89462,0.58061
0.89524,0.5803
0.89585,0.57986
0.89647,0.5794
0.89709,0.57918
0.89772,0.57898
0.89834,0.57865
0.89896,0.57825
0.89958,0.57791
0.90021,0.57761
0.90083,0.57736
0.90146,0.57703
0.90209,0.57654
0.90272,0.57619
0.90335,0.57583
0.90398,0.5753
0.90461,0.57477
0.90524,0.57427
0.90587,0.57388
0.9065,0.57362
0.90714,0.57337
0.90777,0.57296
0.90841,0.57258
0.90905,0.57221
0.90968,0.57157
0.91032,0.57091
0.91096,0.5704
0.9116,0.57001
0.91225,0.56955
0.91289,0.56893
0.91353,0.5683
0.91418,0.56764
0.91482,0.56718
0.91547,0.56675
0.91611,0.56618
0.91676,0.56575
0.91741,0.56541
0.91806,0.56498
0.91871,0.56434
0.91936,0.56371
0.92001,0.56313
0.92067,0.56256
0.92132,0.56214
0.92198,0.56164
0.92263,0.56104
0.92329,0.56035
0.92395,0.55961
0.92461,0.55896
0.92527,0.55836
0.92593,0.55785
0.92659,0.55721
0.92725,0.55641
0.92792,0.55552
0.92858,0.55471
0.92925,0.55418
0.92991,0.55367
0.93058,0.55309
0.93125,0.55253
0.93192,0.55192
0.93259,0.5513
0.93326,0.5506
0.93393,0.54995
0.93461,0.54938
0.93528,0.54873
0.93596,0.54794
0.93663,0.54718
0.93731,0.54653
0.93799,0.54583
0.93867,0.54512
0.93935,0.5444
0.94003,0.54362
0.94071,0.54292
0.9414,0.54224
0.94208,0.54162
0.94276,0.54103
0.94345,0.54026
0.94414,0.53957
0.94483,0.53887
0.94551,0.53801
0.94621,0.53724
0.9469,0.53653
0.94759,0.53564
0.94828,0.53479
0.94898,0.53414
0.94967,0.53331
0.95037,0.53225
0.95106,0.53133
0.95176,0.53064
0.95246,0.52992
0.95316,0.5291
0.95386,0.52833
0.95457,0.52753
0.95527,0.52667
0.95597,0.52583
0.95668,0.52498
0.95739,0.52409
0.95809,0.5233
0.9588,0.52259
0.95951,0.52194
0.96022,0.52124
0.96094,0.52033
0.96165,0.51939
0.96236,0.51854
0.96308,0.51774
0.96379,0.51688
0.96451,0.51599
0.96523,0.51517
0.96595,0.5143
0.96667,0.51346
0.96739,0.51272
0.96811,0.51198
0.96883,0.51105
0.96956,0.51006
0.97029,0.50924
0.97101,0.50846
0.97174,0.5076
0.97247,0.50678
0.9732,0.50599
0.97393,0.50519
0.97466,0.5044
0.9754,0.50366
0.97613,0.50289
0.97687,0.50185
0.9776,0.50082
0.97834,0.50004
0.97908,0.49933
0.97982,0.49862
0.98056,0.49795
0.9813,0.49721
0.98205,0.49636
0.98279,0.49542
0.98354,0.49444
0.98428,0.49349
0.98503,0.49263
0.98578,0.49188
0.98653,0.4911
0.98728,0.49028
0.98803,0.48948
0.98879,0.48869
0.98954,0.48798
0.9903,0.48725
0.99106,0.48664
0.99181,0.48608
0.99257,0.48537
0.99333,0.48458
0.9941,0.48369
0.99486,0.48286
0.99562,0.48218
0.99639,0.48149
0.99715,0.48074
0.99792,0.47998
0.99869,0.47917
0.99946,0.47829
1.0002,0.47743
1.001,0.47675
1.0018,0.47614
1.0026,0.47548
1.0033,0.47483
1.0041,0.47423
1.0047,0.47592
1.0049,0.47566
1.0051,0.47419
1.0053,0.47304
1.0055,0.47206
1.0057,0.47156
1.0059,0.47178
1.0061,0.47289
1.0062,0.47481
1.0064,0.47535
1.0066,0.47304
1.0068,0.47068
1.007,0.47092
1.0072,0.47235
1.0074,0.47244
1.0076,0.471
1.0078,0.46947
1.008,0.46913
1.0082,0.46994
1.0084,0.47086
1.0086,0.47098
1.0088,0.47018
1.009,0.4689
1.0092,0.46809
1.0094,0.46875
1.0096,0.47021
1.0098,0.47111
1.01,0.47206
1.0102,0.47349
1.0104,0.47392
1.0106,0.47334
1.0108,0.47293
1.011,0.47161
1.0112,0.46918
1.0114,0.4677
1.0115,0.4673
1.0117,0.4671
1.0119,0.46774
1.0121,0.46848
1.0123,0.46784
1.0125,0.46726
1.0127,0.4681
1.0129,0.46853
1.0131,0.46731
1.0133,0.4663
1.0135,0.46708
1.0137,0.46848
1.0139,0.46883
1.0141,0.46812
1.0143,0.46646
1.0145,0.46455
1.0147,0.46431
1.0149,0.4654
1.0151,0.46559
1.0153,0.46577
1.0155,0.46734
1.0157,0.4681
1.0159,0.46705
1.0161,0.46614
1.0163,0.46578
1.0165,0.46522
1.0167,0.46468
1.0169,0.46404
1.0171,0.46308
1.0173,0.46224
1.0175,0.4615
1.0177,0.46117
1.0179,0.4622
1.0181,0.4644
1.0183,0.46636
1.0185,0.46704
1.0187,0.4665
1.0189,0.46578
1.0191,0.46556
1.0193,0.46533
1.0195,0.46488
1.0197,0.46496
1.0199,0.46557
1.0201,0.46527
1.0203,0.46302
1.0205,0.46009
1.0207,0.45914
1.0209,0.46119
1.0211,0.46433
1.0213,0.46585
1.0215,0.46488
1.0217,0.46296
1.0219,0.46187
1.0221,0.46175
1.0223,0.46156
1.0225,0.46056
1.0227,0.4591
1.0229,0.45853
1.0231,0.4597
1.0233,0.46175
1.0235,0.46309
1.0237,0.46319
1.0239,0.4627
1.0241,0.46234
1.0243,0.46233
