KC-OPX-lm_8,
0.54881,0.21068
0.54905,0.20858
0.54928,0.20612
0.54951,0.20757
0.54975,0.20707
0.54998,0.20559
0.55021,0.20877
0.55045,0.2108
0.55068,0.20848
0.55091,0.20768
0.55115,0.20796
0.55138,0.20698
0.55162,0.20663
0.55185,0.206
0.55209,0.20595
0.55232,0.20806
0.55256,0.20827
0.55279,0.20705
0.55303,0.21097
0.55327,0.21563
0.5535,0.2148
0.55374,0.21338
0.55397,0.21329
0.55421,0.21361
0.55445,0.2132
0.55469,0.20914
0.55492,0.20536
0.55516,0.20692
0.5554,0.21015
0.55564,0.2098
0.55588,0.20772
0.55611,0.20678
0.55635,0.20892
0.55659,0.214
0.55683,0.21675
0.55707,0.21646
0.55731,0.21543
0.55755,0.21355
0.55779,0.21182
0.55803,0.21063
0.55827,0.21031
0.55851,0.21093
0.55875,0.21104
0.55899,0.21231
0.55923,0.21483
0.55947,0.21585
0.55972,0.2144
0.55996,0.21163
0.5602,0.21231
0.56044,0.21355
0.56068,0.21251
0.56093,0.21457
0.56117,0.21665
0.56141,0.21663
0.56166,0.21636
0.5619,0.21485
0.56214,0.21517
0.56239,0.21777
0.56263,0.21748
0.56287,0.21437
0.56312,0.2137
0.56336,0.21773
0.56361,0.22168
0.56385,0.2188
0.5641,0.21427
0.56435,0.2148
0.56459,0.21615
0.56484,0.21608
0.56508,0.21653
0.56533,0.21763
0.56558,0.21631
0.56582,0.21449
0.56607,0.21646
0.56632,0.21824
0.56657,0.21816
0.56681,0.21719
0.56706,0.21655
0.56731,0.21751
0.56756,0.21733
0.56781,0.2164
0.56805,0.21653
0.5683,0.217
0.56855,0.21786
0.5688,0.21713
0.56905,0.21614
0.5693,0.21919
0.56955,0.2213
0.5698,0.22049
0.57005,0.22154
0.5703,0.22232
0.57056,0.22042
0.57081,0.21818
0.57106,0.21918
0.57131,0.22044
0.57156,0.22081
0.57181,0.22302
0.57207,0.22382
0.57232,0.22385
0.57257,0.22296
0.57282,0.22201
0.57308,0.22273
0.57333,0.22109
0.57358,0.21893
0.57384,0.21882
0.57409,0.22051
0.57435,0.22257
0.5746,0.22238
0.57486,0.22102
0.57511,0.22061
0.57537,0.22012
0.57562,0.22002
0.57588,0.22259
0.57613,0.22365
0.57639,0.22244
0.57665,0.22221
0.5769,0.22145
0.57716,0.22065
0.57742,0.221
0.57767,0.22227
0.57793,0.22442
0.57819,0.22608
0.57845,0.22567
0.57871,0.22351
0.57896,0.22153
0.57922,0.22112
0.57948,0.22062
0.57974,0.2216
0.58,0.22638
0.58026,0.22863
0.58052,0.22868
0.58078,0.22874
0.58104,0.22697
0.5813,0.22638
0.58156,0.22567
0.58182,0.22475
0.58208,0.22504
0.58235,0.22542
0.58261,0.22614
0.58287,0.22573
0.58313,0.22585
0.58339,0.22799
0.58366,0.22889
0.58392,0.22731
0.58418,0.22547
0.58445,0.22574
0.58471,0.22699
0.58497,0.22641
0.58524,0.22601
0.5855,0.22747
0.58577,0.22835
0.58603,0.22963
0.5863,0.23116
0.58656,0.2309
0.58683,0.22966
0.58709,0.22961
0.58736,0.23162
0.58763,0.23217
0.58789,0.23042
0.58816,0.22876
0.58843,0.22789
0.58869,0.22843
0.58896,0.23003
0.58923,0.23138
0.5895,0.23085
0.58976,0.23017
0.59003,0.23069
0.5903,0.22934
0.59057,0.22792
0.59084,0.22868
0.59111,0.22818
0.59138,0.2273
0.59165,0.22882
0.59192,0.2317
0.59219,0.23371
0.59246,0.23374
0.59273,0.23281
0.593,0.23145
0.59327,0.23101
0.59354,0.23094
0.59382,0.23055
0.59409,0.23205
0.59436,0.234
0.59463,0.23403
0.59491,0.23293
0.59518,0.23324
0.59545,0.23364
0.59573,0.23276
0.596,0.23258
0.59627,0.2326
0.59655,0.2329
0.59682,0.23356
0.5971,0.23426
0.59737,0.23465
0.59765,0.23517
0.59792,0.23534
0.5982,0.23431
0.59848,0.234
0.59875,0.23352
0.59903,0.23372
0.59931,0.23541
0.59958,0.23708
0.59986,0.23669
0.60014,0.23373
0.60042,0.23314
0.6007,0.23529
0.60097,0.23714
0.60125,0.23791
0.60153,0.23826
0.60181,0.23696
0.60209,0.23482
0.60237,0.23518
0.60265,0.23588
0.60293,0.23633
0.60321,0.23652
0.60349,0.23702
0.60377,0.23761
0.60405,0.23728
0.60434,0.23739
0.60462,0.23778
0.6049,0.23904
0.60518,0.2385
0.60547,0.23786
0.60575,0.23829
0.60603,0.23809
0.60631,0.23914
0.6066,0.23948
0.60688,0.23904
0.60717,0.23877
0.60745,0.2401
0.60774,0.24
0.60802,0.23826
0.60831,0.23897
0.60859,0.23887
0.60888,0.23821
0.60916,0.23671
0.60945,0.23645
0.60974,0.23805
0.61002,0.23943
0.61031,0.24064
0.6106,0.24004
0.61089,0.23969
0.61117,0.239
0.61146,0.24049
0.61175,0.24186
0.61204,0.24167
0.61233,0.24367
0.61262,0.24368
0.61291,0.24322
0.6132,0.24284
0.61349,0.24308
0.61378,0.24296
0.61407,0.24159
0.61436,0.24203
0.61465,0.24219
0.61494,0.24182
0.61524,0.24093
0.61553,0.24195
0.61582,0.24245
0.61611,0.2418
0.61641,0.24244
0.6167,0.24292
0.61699,0.24362
0.61729,0.24179
0.61758,0.24206
0.61787,0.24356
0.61817,0.24332
0.61846,0.24283
0.61876,0.24244
0.61905,0.24439
0.61935,0.24432
0.61965,0.24466
0.61994,0.24459
0.62024,0.24432
0.62054,0.2457
0.62083,0.24527
0.62113,0.24605
0.62143,0.24606
0.62173,0.24686
0.62203,0.24708
0.62232,0.24655
0.62262,0.24751
0.62292,0.24746
0.62322,0.24785
0.62352,0.24748
0.62382,0.24813
0.62412,0.24754
0.62442,0.24775
0.62472,0.249
0.62502,0.24823
0.62533,0.24891
0.62563,0.24848
0.62593,0.24884
0.62623,0.24792
0.62654,0.24706
0.62684,0.24752
0.62714,0.24726
0.62744,0.24866
0.62775,0.24784
0.62805,0.24792
0.62836,0.24797
0.62866,0.24833
0.62897,0.24911
0.62927,0.24869
0.62958,0.2494
0.62988,0.24805
0.63019,0.24877
0.6305,0.24864
0.6308,0.24912
0.63111,0.25049
0.63142,0.25027
0.63173,0.25124
0.63203,0.25002
0.63234,0.23776
0.63358,0.24809
0.63389,0.25175
0.6342,0.25097
0.63451,0.2518
0.63482,0.25243
0.63513,0.25196
0.63544,0.25148
0.63575,0.25202
0.63607,0.25204
0.63638,0.25048
0.63669,0.25018
0.637,0.25123
0.63732,0.25238
0.63763,0.25245
0.63794,0.2519
0.63826,0.25178
0.63857,0.25135
0.63889,0.25199
0.6392,0.25205
0.63952,0.25221
0.63983,0.25269
0.64015,0.25317
0.64046,0.25365
0.64078,0.25329
0.6411,0.25427
0.64142,0.25443
0.64173,0.25408
0.64205,0.25357
0.64237,0.25367
0.64269,0.25464
0.64301,0.25449
0.64333,0.25519
0.64364,0.25471
0.64396,0.25401
0.64428,0.25393
0.64461,0.25398
0.64493,0.25448
0.64525,0.25429
0.64557,0.2551
0.64589,0.25576
0.64621,0.25627
0.64653,0.25617
0.64686,0.25587
0.64718,0.25608
0.6475,0.25589
0.64783,0.25588
0.64815,0.25519
0.64847,0.2555
0.6488,0.25611
0.64912,0.25713
0.64945,0.25825
0.64978,0.25802
0.6501,0.25831
0.65043,0.25841
0.65075,0.25877
0.65108,0.25849
0.65141,0.25785
0.65173,0.25791
0.65206,0.2584
0.65239,0.259
0.65272,0.25855
0.65305,0.25916
0.65338,0.25983
0.65371,0.25997
0.65404,0.26001
0.65437,0.25983
0.6547,0.26026
0.65503,0.26034
0.65536,0.26057
0.65569,0.26077
0.65602,0.26096
0.65635,0.26044
0.65669,0.26009
0.65702,0.2602
0.65735,0.26044
0.65769,0.26169
0.65802,0.2615
0.65836,0.26138
0.65869,0.26122
0.65902,0.26086
0.65936,0.26149
0.6597,0.26151
0.66003,0.26199
0.66037,0.2616
0.6607,0.26094
0.66104,0.26102
0.66138,0.26145
0.66172,0.26198
0.66205,0.26176
0.66239,0.26201
0.66273,0.26182
0.66307,0.26208
0.66341,0.26258
0.66375,0.26251
0.66409,0.26298
0.66443,0.26354
0.66477,0.26429
0.66511,0.26405
0.66545,0.26432
0.66579,0.26501
0.66614,0.26456
0.66648,0.26456
0.66682,0.26513
0.66716,0.26587
0.66751,0.26606
0.66785,0.26605
0.6682,0.26586
0.66854,0.26546
0.66889,0.26534
0.66923,0.26554
0.66958,0.26611
0.66992,0.26596
0.67027,0.26578
0.67062,0.266
0.67096,0.26667
0.67131,0.26782
0.67166,0.26818
0.67201,0.26779
0.67236,0.26725
0.6727,0.26719
0.67305,0.26703
0.6734,0.26662
0.67375,0.26708
0.6741,0.26799
0.67445,0.26855
0.67481,0.26904
0.67516,0.26932
0.67551,0.2692
0.67586,0.26967
0.67621,0.27021
0.67657,0.27024
0.67692,0.27013
0.67727,0.26977
0.67763,0.26982
0.67798,0.27011
0.67834,0.27052
0.67869,0.27115
0.67905,0.2714
0.6794,0.27124
0.67976,0.2706
0.68012,0.2702
0.68047,0.27048
0.68083,0.27089
0.68119,0.27131
0.68155,0.27172
0.6819,0.27196
0.68226,0.27209
0.68262,0.27234
0.68298,0.27212
0.68334,0.27197
0.6837,0.27256
0.68406,0.272
0.68443,0.27104
0.68479,0.27159
0.68515,0.27223
0.68551,0.27273
0.68587,0.2735
0.68624,0.27391
0.6866,0.27381
0.68696,0.27348
0.68733,0.27369
0.68769,0.27428
0.68806,0.27437
0.68842,0.27416
0.68879,0.27454
0.68916,0.27484
0.68952,0.27489
0.68989,0.27512
0.69026,0.27511
0.69062,0.27531
0.69099,0.27548
0.69136,0.27544
0.69173,0.27574
0.6921,0.27589
0.69247,0.2756
0.69284,0.27563
0.69321,0.27598
0.69358,0.2755
0.69395,0.27542
0.69432,0.27609
0.6947,0.27604
0.69507,0.27619
0.69544,0.27672
0.69581,0.27664
0.69619,0.27629
0.69656,0.27667
0.69694,0.27743
0.69731,0.27817
0.69769,0.27849
0.69806,0.27796
0.69844,0.27789
0.69881,0.27817
0.69919,0.27843
0.69957,0.2788
0.69995,0.27901
0.70032,0.279
0.7007,0.2789
0.70108,0.27915
0.70146,0.27905
0.70184,0.27907
0.70222,0.27946
0.7026,0.27983
0.70298,0.28054
0.70336,0.2803
0.70375,0.27957
0.70413,0.27963
0.70451,0.27987
0.70489,0.27998
0.70528,0.28
0.70566,0.28009
0.70605,0.28036
0.70643,0.28085
0.70682,0.28131
0.7072,0.28143
0.70759,0.2811
0.70797,0.28079
0.70836,0.28109
0.70875,0.2817
0.70914,0.28213
0.70952,0.28209
0.70991,0.28198
0.7103,0.28179
0.71069,0.28146
0.71108,0.28121
0.71147,0.28121
0.71186,0.28158
0.71225,0.28195
0.71265,0.28232
0.71304,0.28244
0.71343,0.2824
0.71382,0.28248
0.71422,0.28251
0.71461,0.28281
0.715,0.28294
0.7154,0.28277
0.71579,0.2832
0.71619,0.28418
0.71658,0.28435
0.71698,0.28368
0.71738,0.2833
0.71777,0.28307
0.71817,0.28288
0.71857,0.28294
0.71897,0.28321
0.71937,0.28375
0.71977,0.28433
0.72017,0.28422
0.72057,0.28381
0.72097,0.28408
0.72137,0.28424
0.72177,0.28403
0.72217,0.28417
0.72258,0.28464
0.72298,0.28488
0.72338,0.28466
0.72379,0.28426
0.72419,0.284
0.7246,0.28426
0.725,0.28499
0.72541,0.28551
0.72581,0.28552
0.72622,0.28516
0.72663,0.28464
0.72703,0.28451
0.72744,0.28496
0.72785,0.28508
0.72826,0.28481
0.72867,0.28485
0.72908,0.28509
0.72949,0.28525
0.7299,0.28542
0.73031,0.28543
0.73072,0.28504
0.73113,0.28478
0.73155,0.28491
0.73196,0.28536
0.73237,0.28585
0.73279,0.2859
0.7332,0.28565
0.73362,0.28518
0.73403,0.28502
0.73445,0.28512
0.73486,0.28525
0.73528,0.2854
0.7357,0.28519
0.73612,0.28537
0.73653,0.28564
0.73695,0.28517
0.73737,0.28484
0.73779,0.28501
0.73821,0.28522
0.73863,0.28516
0.73905,0.285
0.73948,0.28506
0.7399,0.2849
0.74032,0.28429
0.74074,0.28416
0.74117,0.28439
0.74159,0.2842
0.74202,0.28406
0.74244,0.28417
0.74287,0.28437
0.74329,0.28434
0.74372,0.28404
0.74415,0.28396
0.74457,0.28405
0.745,0.28432
0.74543,0.28442
0.74586,0.28421
0.74629,0.28412
0.74672,0.28396
0.74715,0.28351
0.74758,0.28303
0.74801,0.28294
0.74844,0.28287
0.74887,0.28243
0.74931,0.28245
0.74974,0.28279
0.75017,0.28275
0.75061,0.2824
0.75104,0.28234
0.75148,0.28247
0.75191,0.28222
0.75235,0.2819
0.75279,0.28162
0.75323,0.28136
0.75366,0.28123
0.7541,0.28096
0.75454,0.28055
0.75498,0.28052
0.75542,0.28093
0.75586,0.28082
0.7563,0.28009
0.75674,0.27966
0.75719,0.27981
0.75763,0.28011
0.75807,0.28003
0.75851,0.27977
0.75896,0.27924
0.7594,0.27867
0.75985,0.27858
0.76029,0.27824
0.76074,0.27793
0.76119,0.27784
0.76163,0.27727
0.76208,0.27663
0.76253,0.27622
0.76298,0.27592
0.76343,0.27618
0.76388,0.27668
0.76433,0.27611
0.76478,0.27499
0.76523,0.27477
0.76568,0.27504
0.76614,0.27501
0.76659,0.27487
0.76704,0.27465
0.7675,0.27416
0.76795,0.27388
0.76841,0.27374
0.76886,0.27328
0.76932,0.27281
0.76977,0.27229
0.77023,0.27185
0.77069,0.27182
0.77115,0.2715
0.77161,0.27075
0.77207,0.27006
0.77253,0.26943
0.77299,0.26939
0.77345,0.26975
0.77391,0.26921
0.77437,0.2684
0.77484,0.26815
0.7753,0.26777
0.77576,0.26744
0.77623,0.26742
0.77669,0.2673
0.77716,0.26695
0.77762,0.26637
0.77809,0.26573
0.77856,0.2654
0.77903,0.26506
0.7795,0.26429
0.77996,0.2636
0.78043,0.2633
0.7809,0.26314
0.78138,0.26273
0.78185,0.26225
0.78232,0.26184
0.78279,0.26114
0.78326,0.26032
0.78374,0.25957
0.78421,0.25916
0.78469,0.25885
0.78516,0.25807
0.78564,0.25726
0.78611,0.2568
0.78659,0.25688
0.78707,0.25674
0.78755,0.25583
0.78803,0.25502
0.7885,0.25417
0.78898,0.25339
0.78946,0.25278
0.78995,0.25196
0.79043,0.25127
0.79091,0.25098
0.79139,0.2508
0.79188,0.25017
0.79236,0.24929
0.79284,0.24881
0.79333,0.24857
0.79382,0.24804
0.7943,0.24759
0.79479,0.24709
0.79528,0.24605
0.79576,0.24536
0.79625,0.24488
0.79674,0.24375
0.79723,0.24276
0.79772,0.24249
0.79822,0.24256
0.79871,0.24224
0.7992,0.24144
0.79969,0.24059
0.80019,0.23984
0.80068,0.23943
0.80117,0.23922
0.80167,0.23874
0.80217,0.23783
0.80266,0.23652
0.80316,0.23552
0.80366,0.23517
0.80416,0.23479
0.80466,0.2342
0.80516,0.23394
0.80566,0.23402
0.80616,0.23364
0.80666,0.23265
0.80716,0.23173
0.80766,0.23105
0.80817,0.23059
0.80867,0.22981
0.80918,0.22848
0.80968,0.2276
0.81019,0.22736
0.81069,0.22709
0.8112,0.22635
0.81171,0.22546
0.81222,0.22482
0.81273,0.22418
0.81324,0.22359
0.81375,0.22308
0.81426,0.22259
0.81477,0.22217
0.81528,0.22156
0.8158,0.22081
0.81631,0.22001
0.81682,0.21908
0.81734,0.21831
0.81786,0.21801
0.81837,0.21759
0.81889,0.21667
0.81941,0.21579
0.81992,0.21511
0.82044,0.21462
0.82096,0.21429
0.82148,0.21353
0.822,0.21253
0.82253,0.21177
0.82305,0.21117
0.82357,0.21062
0.82409,0.2099
0.82462,0.20914
0.82514,0.20863
0.82567,0.20792
0.8262,0.20693
0.82672,0.20618
0.82725,0.20568
0.82778,0.20499
0.82831,0.20435
0.82884,0.20378
0.82937,0.20284
0.8299,0.202
0.83043,0.20139
0.83096,0.20069
0.8315,0.1999
0.83203,0.19927
0.83256,0.19892
0.8331,0.19835
0.83363,0.19752
0.83417,0.19687
0.83471,0.19647
0.83525,0.19594
0.83578,0.1951
0.83632,0.19435
0.83686,0.19374
0.8374,0.19316
0.83794,0.19239
0.83849,0.19155
0.83903,0.191
0.83957,0.19052
0.84012,0.19001
0.84066,0.1895
0.84121,0.18897
0.84175,0.1883
0.8423,0.18764
0.84285,0.187
0.8434,0.18617
0.84395,0.18569
0.8445,0.18536
0.84505,0.18466
0.8456,0.18377
0.84615,0.18295
0.8467,0.18233
0.84726,0.18178
0.84781,0.18135
0.84836,0.18076
0.84892,0.17997
0.84948,0.17943
0.85003,0.17885
0.85059,0.17816
0.85115,0.17754
0.85171,0.177
0.85227,0.17659
0.85283,0.17609
0.85339,0.17539
0.85395,0.17465
0.85452,0.17413
0.85508,0.17377
0.85564,0.17313
0.85621,0.17221
0.85678,0.17166
0.85734,0.17159
0.85791,0.17128
0.85848,0.17038
0.85905,0.1693
0.85962,0.16851
0.86019,0.1681
0.86076,0.16787
0.86133,0.16762
0.8619,0.16727
0.86248,0.16677
0.86305,0.16608
0.86362,0.16543
0.8642,0.1651
0.86478,0.16484
0.86535,0.16442
0.86593,0.16391
0.86651,0.16345
0.86709,0.16306
0.86767,0.16263
0.86825,0.16204
0.86883,0.16137
0.86942,0.16091
0.87,0.1607
0.87058,0.16031
0.87117,0.15967
0.87176,0.15924
0.87234,0.15897
0.87293,0.15852
0.87352,0.15806
0.87411,0.15759
0.8747,0.15707
0.87529,0.15661
0.87588,0.15633
0.87647,0.15617
0.87706,0.15587
0.87766,0.15547
0.87825,0.1551
0.87885,0.15467
0.87944,0.15423
0.88004,0.15388
0.88064,0.1536
0.88124,0.1533
0.88184,0.15298
0.88244,0.15265
0.88304,0.15241
0.88364,0.15227
0.88424,0.152
0.88485,0.15165
0.88545,0.15139
0.88606,0.15113
0.88666,0.15075
0.88727,0.1504
0.88788,0.15012
0.88849,0.14988
0.8891,0.14964
0.88971,0.14939
0.89032,0.14915
0.89093,0.14888
0.89154,0.14862
0.89215,0.14834
0.89277,0.14794
0.89338,0.14758
0.894,0.14735
0.89462,0.14719
0.89524,0.14695
0.89585,0.14669
0.89647,0.14651
0.89709,0.14636
0.89772,0.14633
0.89834,0.14613
0.89896,0.14576
0.89958,0.14551
0.90021,0.14527
0.90083,0.14511
0.90146,0.14507
0.90209,0.14496
0.90272,0.14479
0.90335,0.14463
0.90398,0.14449
0.90461,0.14439
0.90524,0.14439
0.90587,0.14442
0.9065,0.14435
0.90714,0.14424
0.90777,0.14413
0.90841,0.14398
0.90905,0.14388
0.90968,0.14387
0.91032,0.14379
0.91096,0.14362
0.9116,0.14346
0.91225,0.14343
0.91289,0.14346
0.91353,0.1434
0.91418,0.14331
0.91482,0.14324
0.91547,0.14325
0.91611,0.14332
0.91676,0.14332
0.91741,0.14329
0.91806,0.14324
0.91871,0.14323
0.91936,0.14323
0.92001,0.14324
0.92067,0.14332
0.92132,0.14334
0.92198,0.14334
0.92263,0.14337
0.92329,0.14335
0.92395,0.14333
0.92461,0.14338
0.92527,0.14349
0.92593,0.14359
0.92659,0.14368
0.92725,0.14384
0.92792,0.14401
0.92858,0.14411
0.92925,0.14413
0.92991,0.1442
0.93058,0.14436
0.93125,0.14455
0.93192,0.14472
0.93259,0.1449
0.93326,0.1451
0.93393,0.14524
0.93461,0.14536
0.93528,0.14555
0.93596,0.14574
0.93663,0.14586
0.93731,0.14596
0.93799,0.14612
0.93867,0.14633
0.93935,0.14657
0.94003,0.14677
0.94071,0.14698
0.9414,0.14724
0.94208,0.14753
0.94276,0.14781
0.94345,0.14803
0.94414,0.14831
0.94483,0.14859
0.94551,0.14886
0.94621,0.14918
0.9469,0.14952
0.94759,0.14986
0.94828,0.15018
0.94898,0.15057
0.94967,0.15096
0.95037,0.15129
0.95106,0.15165
0.95176,0.15203
0.95246,0.15245
0.95316,0.15288
0.95386,0.15326
0.95457,0.1536
0.95527,0.15396
0.95597,0.15436
0.95668,0.15475
0.95739,0.15511
0.95809,0.15551
0.9588,0.15597
0.95951,0.15648
0.96022,0.15697
0.96094,0.15743
0.96165,0.1579
0.96236,0.1584
0.96308,0.15891
0.96379,0.15946
0.96451,0.16003
0.96523,0.16057
0.96595,0.16113
0.96667,0.1617
0.96739,0.16226
0.96811,0.16282
0.96883,0.16332
0.96956,0.16387
0.97029,0.16444
0.97101,0.16502
0.97174,0.16559
0.97247,0.16615
0.9732,0.16675
0.97393,0.16739
0.97466,0.16806
0.9754,0.16873
0.97613,0.16936
0.97687,0.16995
0.9776,0.17048
0.97834,0.17103
0.97908,0.17167
0.97982,0.17233
0.98056,0.17303
0.9813,0.1738
0.98205,0.17456
0.98279,0.17529
0.98354,0.176
0.98428,0.17668
0.98503,0.17736
0.98578,0.1781
0.98653,0.17886
0.98728,0.17965
0.98803,0.18039
0.98879,0.18111
0.98954,0.18196
0.9903,0.18283
0.99106,0.18364
0.99181,0.18441
0.99257,0.1852
0.99333,0.18599
0.9941,0.18677
0.99486,0.18758
0.99562,0.18844
0.99639,0.1893
0.99715,0.19014
0.99792,0.19096
0.99869,0.19178
0.99946,0.19263
1.0002,0.19348
1.001,0.19428
1.0018,0.19505
1.0026,0.19586
1.0033,0.19675
1.0041,0.19767
1.0047,0.19967
1.0049,0.19971
1.0051,0.19893
1.0053,0.19834
1.0055,0.19718
1.0057,0.19603
1.0059,0.19632
1.0061,0.19689
1.0062,0.19635
1.0064,0.19629
1.0066,0.19766
1.0068,0.19866
1.007,0.19839
1.0072,0.19849
1.0074,0.20011
1.0076,0.20198
1.0078,0.20245
1.008,0.20179
1.0082,0.20117
1.0084,0.20088
1.0086,0.20059
1.0088,0.20025
1.009,0.20032
1.0092,0.20122
1.0094,0.20216
1.0096,0.20183
1.0098,0.20079
1.01,0.20058
1.0102,0.20124
1.0104,0.2022
1.0106,0.20354
1.0108,0.20453
1.011,0.20438
1.0112,0.20395
1.0114,0.20393
1.0115,0.20396
1.0117,0.20422
1.0119,0.20479
1.0121,0.20495
1.0123,0.20462
1.0125,0.20383
1.0127,0.20314
1.0129,0.20463
1.0131,0.20782
1.0133,0.20875
1.0135,0.20715
1.0137,0.20671
1.0139,0.20755
1.0141,0.20745
1.0143,0.20671
1.0145,0.20627
1.0147,0.20647
1.0149,0.20777
1.0151,0.20921
1.0153,0.209
1.0155,0.20738
1.0157,0.20632
1.0159,0.20692
1.0161,0.20807
1.0163,0.20854
1.0165,0.20921
1.0167,0.21068
1.0169,0.21137
1.0171,0.21089
1.0173,0.21055
1.0175,0.21051
1.0177,0.2108
1.0179,0.21207
1.0181,0.21355
1.0183,0.21407
1.0185,0.21401
1.0187,0.2141
1.0189,0.21443
1.0191,0.21471
1.0193,0.21469
1.0195,0.21481
1.0197,0.21528
1.0199,0.21547
1.0201,0.21513
1.0203,0.21446
1.0205,0.21372
1.0207,0.21358
1.0209,0.21401
1.0211,0.21408
1.0213,0.21418
1.0215,0.21526
1.0217,0.21657
1.0219,0.21699
1.0221,0.21674
1.0223,0.21699
1.0225,0.21814
1.0227,0.21906
1.0229,0.21897
1.0231,0.21902
1.0233,0.21975
1.0235,0.22005
1.0237,0.21962
1.0239,0.21902
1.0241,0.21833
1.0243,0.21784
1.0245,0.21819
1.0247,0.21891
1.0249,0.21904
