KC-OL-Im_12,
0.57793,0.18561
0.57819,0.18467
0.57845,0.18676
0.57871,0.19053
0.57896,0.19186
0.57922,0.19032
0.57948,0.19047
0.57974,0.19141
0.58,0.19069
0.58026,0.1896
0.58052,0.18842
0.58078,0.18846
0.58104,0.18968
0.5813,0.19021
0.58156,0.18945
0.58182,0.18888
0.58208,0.18861
0.58235,0.18843
0.58261,0.19113
0.58287,0.19402
0.58313,0.19287
0.58339,0.19172
0.58366,0.19221
0.58392,0.1913
0.58418,0.19009
0.58445,0.19077
0.58471,0.19191
0.58497,0.19109
0.58524,0.19005
0.5855,0.1914
0.58577,0.19304
0.58603,0.19246
0.5863,0.19184
0.58656,0.19359
0.58683,0.19575
0.58709,0.19641
0.58736,0.19366
0.58763,0.1896
0.58789,0.18959
0.58816,0.19035
0.58843,0.18949
0.58869,0.19079
0.58896,0.19357
0.58923,0.1948
0.5895,0.19427
0.58976,0.19355
0.59003,0.19354
0.5903,0.19487
0.59057,0.19679
0.59084,0.19754
0.59111,0.19706
0.59138,0.19594
0.59165,0.1957
0.59192,0.1955
0.59219,0.19421
0.59246,0.19434
0.59273,0.19531
0.593,0.19484
0.59327,0.19385
0.59354,0.19434
0.59382,0.19553
0.59409,0.19593
0.59436,0.19601
0.59463,0.1967
0.59491,0.19829
0.59518,0.19792
0.59545,0.19628
0.59573,0.19609
0.596,0.19626
0.59627,0.1966
0.59655,0.19709
0.59682,0.19763
0.5971,0.19721
0.59737,0.19769
0.59765,0.19816
0.59792,0.19674
0.5982,0.19738
0.59848,0.19759
0.59875,0.19765
0.59903,0.19935
0.59931,0.20061
0.59958,0.20146
0.59986,0.2011
0.60014,0.19972
0.60042,0.19788
0.6007,0.19824
0.60097,0.19841
0.60125,0.19744
0.60153,0.1975
0.60181,0.19782
0.60209,0.19982
0.60237,0.20119
0.60265,0.20115
0.60293,0.20018
0.60321,0.20039
0.60349,0.20144
0.60377,0.20159
0.60405,0.2016
0.60434,0.20015
0.60462,0.20071
0.6049,0.20048
0.60518,0.19969
0.60547,0.2012
0.60575,0.20288
0.60603,0.20295
0.60631,0.1999
0.6066,0.1999
0.60688,0.20108
0.60717,0.20195
0.60745,0.20213
0.60774,0.20117
0.60802,0.2012
0.60831,0.19996
0.60859,0.20009
0.60888,0.19937
0.60916,0.20123
0.60945,0.2034
0.60974,0.20324
0.61002,0.20426
0.61031,0.20321
0.6106,0.20341
0.61089,0.20221
0.61117,0.20233
0.61146,0.20206
0.61175,0.20132
0.61204,0.20265
0.61233,0.20091
0.61262,0.20258
0.61291,0.20352
0.6132,0.20423
0.61349,0.20407
0.61378,0.20414
0.61407,0.20533
0.61436,0.20276
0.61465,0.2039
0.61494,0.20314
0.61524,0.20459
0.61553,0.20585
0.61582,0.20411
0.61611,0.20429
0.61641,0.20373
0.6167,0.20556
0.61699,0.2033
0.61729,0.2049
0.61758,0.20599
0.61787,0.20471
0.61817,0.2055
0.61846,0.20298
0.61876,0.20554
0.61905,0.20563
0.61935,0.20592
0.61965,0.20484
0.61994,0.20467
0.62024,0.20703
0.62054,0.20496
0.62083,0.20725
0.62113,0.20721
0.62143,0.20952
0.62173,0.20862
0.62203,0.20685
0.62232,0.2084
0.62262,0.20667
0.62292,0.20873
0.62322,0.20639
0.62352,0.2081
0.62382,0.20793
0.62412,0.20804
0.62442,0.2114
0.62472,0.20913
0.62502,0.21028
0.62533,0.20728
0.62563,0.20967
0.62593,0.2092
0.62623,0.20752
0.62654,0.20893
0.62684,0.20627
0.62714,0.20943
0.62744,0.20649
0.62775,0.20874
0.62805,0.20843
0.62836,0.20791
0.62866,0.21047
0.62897,0.20741
0.62927,0.21138
0.62958,0.20758
0.62988,0.21008
0.63019,0.20986
0.6305,0.20885
0.6308,0.21171
0.63111,0.20742
0.63142,0.21242
0.63173,0.20804
0.63203,0.20975
0.63234,0.19542
0.63389,0.21032
0.6342,0.21142
0.63451,0.21125
0.63482,0.21311
0.63513,0.21057
0.63544,0.21231
0.63575,0.21059
0.63607,0.21232
0.63638,0.21358
0.63669,0.21173
0.637,0.2123
0.63732,0.21172
0.63763,0.21304
0.63794,0.21296
0.63826,0.21204
0.63857,0.21301
0.63889,0.2125
0.6392,0.21329
0.63952,0.21227
0.63983,0.21253
0.64015,0.21354
0.64046,0.21296
0.64078,0.21394
0.6411,0.21349
0.64142,0.21506
0.64173,0.21522
0.64205,0.21518
0.64237,0.21454
0.64269,0.21291
0.64301,0.21477
0.64333,0.21525
0.64364,0.21661
0.64396,0.21555
0.64428,0.21503
0.64461,0.21574
0.64493,0.21511
0.64525,0.21599
0.64557,0.21454
0.64589,0.21551
0.64621,0.21547
0.64653,0.21524
0.64686,0.21592
0.64718,0.21571
0.6475,0.21709
0.64783,0.21632
0.64815,0.21747
0.64847,0.21744
0.6488,0.217
0.64912,0.21723
0.64945,0.21712
0.64978,0.21827
0.6501,0.21726
0.65043,0.21785
0.65075,0.21774
0.65108,0.21846
0.65141,0.21832
0.65173,0.2169
0.65206,0.21791
0.65239,0.21725
0.65272,0.21823
0.65305,0.21845
0.65338,0.21836
0.65371,0.21782
0.65404,0.21724
0.65437,0.21846
0.6547,0.21781
0.65503,0.2188
0.65536,0.21972
0.65569,0.22135
0.65602,0.22167
0.65635,0.22008
0.65669,0.22016
0.65702,0.21964
0.65735,0.22029
0.65769,0.2199
0.65802,0.22006
0.65836,0.22043
0.65869,0.22043
0.65902,0.22087
0.65936,0.21993
0.6597,0.22066
0.66003,0.2208
0.66037,0.22085
0.6607,0.22106
0.66104,0.22121
0.66138,0.22168
0.66172,0.2216
0.66205,0.22261
0.66239,0.22289
0.66273,0.22367
0.66307,0.22308
0.66341,0.22186
0.66375,0.22248
0.66409,0.22258
0.66443,0.2234
0.66477,0.22378
0.66511,0.22372
0.66545,0.22341
0.66579,0.22336
0.66614,0.22381
0.66648,0.22383
0.66682,0.22401
0.66716,0.22343
0.66751,0.22321
0.66785,0.22319
0.6682,0.22358
0.66854,0.22441
0.66889,0.22482
0.66923,0.22522
0.66958,0.22496
0.66992,0.22516
0.67027,0.22555
0.67062,0.22566
0.67096,0.22523
0.67131,0.22441
0.67166,0.22391
0.67201,0.22404
0.67236,0.22529
0.6727,0.22563
0.67305,0.22556
0.6734,0.22587
0.67375,0.22641
0.6741,0.22707
0.67445,0.22658
0.67481,0.22629
0.67516,0.22667
0.67551,0.22689
0.67586,0.22668
0.67621,0.22639
0.67657,0.22638
0.67692,0.22641
0.67727,0.22669
0.67763,0.227
0.67798,0.22705
0.67834,0.22689
0.67869,0.22735
0.67905,0.22797
0.6794,0.22764
0.67976,0.22736
0.68012,0.22742
0.68047,0.22773
0.68083,0.22856
0.68119,0.22881
0.68155,0.22847
0.6819,0.22855
0.68226,0.2287
0.68262,0.22903
0.68298,0.2295
0.68334,0.22953
0.6837,0.22923
0.68406,0.22894
0.68443,0.22899
0.68479,0.22892
0.68515,0.22911
0.68551,0.22985
0.68587,0.23
0.68624,0.22967
0.6866,0.22976
0.68696,0.22988
0.68733,0.22956
0.68769,0.22945
0.68806,0.22952
0.68842,0.22988
0.68879,0.2306
0.68916,0.23073
0.68952,0.23063
0.68989,0.23075
0.69026,0.23067
0.69062,0.23047
0.69099,0.23057
0.69136,0.23042
0.69173,0.23009
0.6921,0.23063
0.69247,0.23094
0.69284,0.23072
0.69321,0.2309
0.69358,0.23122
0.69395,0.23183
0.69432,0.23216
0.6947,0.23188
0.69507,0.23202
0.69544,0.23196
0.69581,0.23166
0.69619,0.23199
0.69656,0.23187
0.69694,0.23164
0.69731,0.23202
0.69769,0.23225
0.69806,0.23256
0.69844,0.23281
0.69881,0.23292
0.69919,0.23314
0.69957,0.23317
0.69995,0.23305
0.70032,0.23254
0.7007,0.23241
0.70108,0.23263
0.70146,0.23252
0.70184,0.23257
0.70222,0.23258
0.7026,0.23285
0.70298,0.23306
0.70336,0.23299
0.70375,0.2334
0.70413,0.23362
0.70451,0.23349
0.70489,0.23317
0.70528,0.23315
0.70566,0.23354
0.70605,0.23365
0.70643,0.23404
0.70682,0.23458
0.7072,0.23485
0.70759,0.23477
0.70797,0.23437
0.70836,0.23403
0.70875,0.23396
0.70914,0.2343
0.70952,0.23472
0.70991,0.23505
0.7103,0.23511
0.71069,0.23495
0.71108,0.2345
0.71147,0.2344
0.71186,0.23501
0.71225,0.23493
0.71265,0.23466
0.71304,0.2348
0.71343,0.23508
0.71382,0.23535
0.71422,0.23528
0.71461,0.23556
0.715,0.23604
0.7154,0.23583
0.71579,0.23507
0.71619,0.23515
0.71658,0.23573
0.71698,0.23597
0.71738,0.23618
0.71777,0.23577
0.71817,0.23541
0.71857,0.23573
0.71897,0.23635
0.71937,0.23648
0.71977,0.23586
0.72017,0.23598
0.72057,0.23628
0.72097,0.23614
0.72137,0.23615
0.72177,0.23619
0.72217,0.23608
0.72258,0.23611
0.72298,0.23631
0.72338,0.23604
0.72379,0.23606
0.72419,0.23645
0.7246,0.23651
0.725,0.23665
0.72541,0.2367
0.72581,0.23656
0.72622,0.23625
0.72663,0.23591
0.72703,0.23595
0.72744,0.23642
0.72785,0.23671
0.72826,0.2366
0.72867,0.23654
0.72908,0.23644
0.72949,0.2365
0.7299,0.23651
0.73031,0.23667
0.73072,0.23678
0.73113,0.23596
0.73155,0.23575
0.73196,0.23646
0.73237,0.23706
0.73279,0.23731
0.7332,0.23694
0.73362,0.23687
0.73403,0.23707
0.73445,0.23683
0.73486,0.23679
0.73528,0.23695
0.7357,0.23717
0.73612,0.23754
0.73653,0.2374
0.73695,0.23692
0.73737,0.2366
0.73779,0.23657
0.73821,0.23702
0.73863,0.23727
0.73905,0.23676
0.73948,0.23652
0.7399,0.23722
0.74032,0.23786
0.74074,0.23786
0.74117,0.23757
0.74159,0.23723
0.74202,0.23684
0.74244,0.23635
0.74287,0.23634
0.74329,0.237
0.74372,0.2375
0.74415,0.23746
0.74457,0.23706
0.745,0.23702
0.74543,0.23739
0.74586,0.2376
0.74629,0.2379
0.74672,0.23812
0.74715,0.23794
0.74758,0.23776
0.74801,0.23758
0.74844,0.23753
0.74887,0.23742
0.74931,0.2369
0.74974,0.23662
0.75017,0.23695
0.75061,0.23746
0.75104,0.23786
0.75148,0.23792
0.75191,0.23773
0.75235,0.23747
0.75279,0.23746
0.75323,0.23765
0.75366,0.23753
0.7541,0.2374
0.75454,0.23704
0.75498,0.2365
0.75542,0.23661
0.75586,0.23691
0.7563,0.23714
0.75674,0.23721
0.75719,0.23701
0.75763,0.2371
0.75807,0.23728
0.75851,0.23729
0.75896,0.23751
0.7594,0.2378
0.75985,0.23737
0.76029,0.23665
0.76074,0.23673
0.76119,0.23669
0.76163,0.23612
0.76208,0.23608
0.76253,0.2364
0.76298,0.23691
0.76343,0.23751
0.76388,0.23739
0.76433,0.23705
0.76478,0.23713
0.76523,0.23709
0.76568,0.23693
0.76614,0.23691
0.76659,0.23704
0.76704,0.23698
0.7675,0.23675
0.76795,0.23663
0.76841,0.23649
0.76886,0.23641
0.76932,0.23646
0.76977,0.23639
0.77023,0.23639
0.77069,0.23665
0.77115,0.23653
0.77161,0.23631
0.77207,0.23634
0.77253,0.23616
0.77299,0.23615
0.77345,0.23621
0.77391,0.23611
0.77437,0.23628
0.77484,0.23652
0.7753,0.23639
0.77576,0.23633
0.77623,0.23668
0.77669,0.23669
0.77716,0.23623
0.77762,0.23579
0.77809,0.2359
0.77856,0.23631
0.77903,0.23642
0.7795,0.23638
0.77996,0.23585
0.78043,0.23552
0.7809,0.23606
0.78138,0.23643
0.78185,0.23613
0.78232,0.23593
0.78279,0.23605
0.78326,0.2358
0.78374,0.2355
0.78421,0.23533
0.78469,0.23544
0.78516,0.23583
0.78564,0.23578
0.78611,0.23582
0.78659,0.23581
0.78707,0.23559
0.78755,0.23551
0.78803,0.23531
0.7885,0.23534
0.78898,0.23549
0.78946,0.23553
0.78995,0.23552
0.79043,0.23523
0.79091,0.23471
0.79139,0.23454
0.79188,0.23501
0.79236,0.23551
0.79284,0.23566
0.79333,0.23548
0.79382,0.23525
0.7943,0.23531
0.79479,0.23556
0.79528,0.23587
0.79576,0.23595
0.79625,0.2358
0.79674,0.23565
0.79723,0.23535
0.79772,0.23509
0.79822,0.23524
0.79871,0.23562
0.7992,0.23573
0.79969,0.23552
0.80019,0.23525
0.80068,0.23531
0.80117,0.23586
0.80167,0.23646
0.80217,0.2363
0.80266,0.2356
0.80316,0.23562
0.80366,0.23617
0.80416,0.23627
0.80466,0.23609
0.80516,0.23623
0.80566,0.23646
0.80616,0.23627
0.80666,0.23626
0.80716,0.23649
0.80766,0.23636
0.80817,0.23644
0.80867,0.23665
0.80918,0.23649
0.80968,0.23626
0.81019,0.23621
0.81069,0.23656
0.8112,0.23679
0.81171,0.23643
0.81222,0.23634
0.81273,0.23659
0.81324,0.23642
0.81375,0.23608
0.81426,0.23614
0.81477,0.23651
0.81528,0.23662
0.8158,0.23636
0.81631,0.23614
0.81682,0.23634
0.81734,0.2369
0.81786,0.2374
0.81837,0.23726
0.81889,0.23682
0.81941,0.23688
0.81992,0.23702
0.82044,0.23695
0.82096,0.23694
0.82148,0.23712
0.822,0.23739
0.82253,0.23735
0.82305,0.23719
0.82357,0.23709
0.82409,0.23696
0.82462,0.23698
0.82514,0.23715
0.82567,0.23729
0.8262,0.23727
0.82672,0.23725
0.82725,0.23727
0.82778,0.23713
0.82831,0.237
0.82884,0.23708
0.82937,0.2374
0.8299,0.23767
0.83043,0.23749
0.83096,0.23718
0.8315,0.23724
0.83203,0.23733
0.83256,0.23713
0.8331,0.23704
0.83363,0.23698
0.83417,0.23698
0.83471,0.23723
0.83525,0.23744
0.83578,0.23758
0.83632,0.23744
0.83686,0.23718
0.8374,0.23721
0.83794,0.2371
0.83849,0.23696
0.83903,0.23716
0.83957,0.23736
0.84012,0.23749
0.84066,0.23761
0.84121,0.23752
0.84175,0.23728
0.8423,0.23714
0.84285,0.23735
0.8434,0.23778
0.84395,0.23789
0.8445,0.23762
0.84505,0.23737
0.8456,0.2375
0.84615,0.23782
0.8467,0.23813
0.84726,0.23818
0.84781,0.23798
0.84836,0.23792
0.84892,0.23794
0.84948,0.23803
0.85003,0.23806
0.85059,0.23802
0.85115,0.23806
0.85171,0.23796
0.85227,0.23782
0.85283,0.23772
0.85339,0.23769
0.85395,0.2379
0.85452,0.23824
0.85508,0.23862
0.85564,0.23881
0.85621,0.23859
0.85678,0.23824
0.85734,0.23824
0.85791,0.23835
0.85848,0.23836
0.85905,0.23826
0.85962,0.23792
0.86019,0.23797
0.86076,0.23837
0.86133,0.23855
0.8619,0.23851
0.86248,0.2385
0.86305,0.23875
0.86362,0.23881
0.8642,0.23878
0.86478,0.23885
0.86535,0.23894
0.86593,0.23905
0.86651,0.23903
0.86709,0.23901
0.86767,0.23904
0.86825,0.2391
0.86883,0.23916
0.86942,0.23918
0.87,0.23922
0.87058,0.2392
0.87117,0.23925
0.87176,0.23931
0.87234,0.23928
0.87293,0.23921
0.87352,0.23911
0.87411,0.23914
0.8747,0.23925
0.87529,0.23932
0.87588,0.23939
0.87647,0.23934
0.87706,0.23927
0.87766,0.23921
0.87825,0.23919
0.87885,0.23929
0.87944,0.23943
0.88004,0.2396
0.88064,0.23974
0.88124,0.23985
0.88184,0.23982
0.88244,0.23973
0.88304,0.23979
0.88364,0.23972
0.88424,0.23947
0.88485,0.23936
0.88545,0.23953
0.88606,0.23978
0.88666,0.23984
0.88727,0.23979
0.88788,0.23973
0.88849,0.23967
0.8891,0.23959
0.88971,0.23953
0.89032,0.23956
0.89093,0.23963
0.89154,0.23966
0.89215,0.23962
0.89277,0.23963
0.89338,0.23971
0.894,0.23964
0.89462,0.2396
0.89524,0.23972
0.89585,0.23975
0.89647,0.23966
0.89709,0.23961
0.89772,0.23959
0.89834,0.23956
0.89896,0.23954
0.89958,0.23954
0.90021,0.23956
0.90083,0.23956
0.90146,0.23956
0.90209,0.23958
0.90272,0.23954
0.90335,0.23948
0.90398,0.23942
0.90461,0.23944
0.90524,0.23955
0.90587,0.23957
0.9065,0.2395
0.90714,0.23944
0.90777,0.23936
0.90841,0.23937
0.90905,0.23938
0.90968,0.23929
0.91032,0.23922
0.91096,0.23916
0.9116,0.23916
0.91225,0.23915
0.91289,0.23904
0.91353,0.23893
0.91418,0.23885
0.91482,0.23882
0.91547,0.23882
0.91611,0.23879
0.91676,0.23871
0.91741,0.23864
0.91806,0.23861
0.91871,0.23857
0.91936,0.23853
0.92001,0.23848
0.92067,0.23847
0.92132,0.23853
0.92198,0.23845
0.92263,0.23828
0.92329,0.23808
0.92395,0.23793
0.92461,0.23787
0.92527,0.23783
0.92593,0.23775
0.92659,0.23762
0.92725,0.23754
0.92792,0.23743
0.92858,0.23726
0.92925,0.23711
0.92991,0.23703
0.93058,0.23701
0.93125,0.23696
0.93192,0.23689
0.93259,0.23683
0.93326,0.23672
0.93393,0.23654
0.93461,0.23635
0.93528,0.2362
0.93596,0.2361
0.93663,0.23609
0.93731,0.23606
0.93799,0.23589
0.93867,0.2357
0.93935,0.23556
0.94003,0.23547
0.94071,0.23531
0.9414,0.23511
0.94208,0.23496
0.94276,0.23483
0.94345,0.23467
0.94414,0.23454
0.94483,0.23446
0.94551,0.23434
0.94621,0.2342
0.9469,0.23408
0.94759,0.23391
0.94828,0.23372
0.94898,0.23352
0.94967,0.23336
0.95037,0.23326
0.95106,0.23313
0.95176,0.23293
0.95246,0.23272
0.95316,0.23258
0.95386,0.23247
0.95457,0.23233
0.95527,0.23215
0.95597,0.23193
0.95668,0.23171
0.95739,0.23149
0.95809,0.23134
0.9588,0.23123
0.95951,0.23109
0.96022,0.23096
0.96094,0.23079
0.96165,0.2306
0.96236,0.23045
0.96308,0.23031
0.96379,0.23018
0.96451,0.23006
0.96523,0.22988
0.96595,0.22968
0.96667,0.22953
0.96739,0.22937
0.96811,0.22917
0.96883,0.22893
0.96956,0.22871
0.97029,0.22849
0.97101,0.22825
0.97174,0.2281
0.97247,0.22796
0.9732,0.22779
0.97393,0.22764
0.97466,0.22755
0.9754,0.22745
0.97613,0.2273
0.97687,0.22708
0.9776,0.22687
0.97834,0.22674
0.97908,0.22654
0.97982,0.22632
0.98056,0.22616
0.9813,0.22592
0.98205,0.22562
0.98279,0.22536
0.98354,0.2252
0.98428,0.22507
0.98503,0.22485
0.98578,0.22465
0.98653,0.22451
0.98728,0.22437
0.98803,0.22424
0.98879,0.22409
0.98954,0.22395
0.9903,0.22381
0.99106,0.22367
0.99181,0.22348
0.99257,0.22326
0.99333,0.2231
0.9941,0.22298
0.99486,0.22285
0.99562,0.2227
0.99639,0.22257
0.99715,0.22244
0.99792,0.22232
0.99869,0.22224
0.99946,0.22213
1.0002,0.2219
1.001,0.22165
1.0018,0.22148
1.0026,0.22133
1.0033,0.22122
1.0041,0.22109
1.0047,0.22174
1.0049,0.22224
1.0051,0.22104
1.0053,0.22037
1.0055,0.2212
1.0057,0.22212
1.0059,0.22214
1.0061,0.22225
1.0062,0.22296
1.0064,0.22268
1.0066,0.22097
1.0068,0.21986
1.007,0.21931
1.0072,0.218
1.0074,0.21765
1.0076,0.2194
1.0078,0.22075
1.008,0.22074
1.0082,0.2208
1.0084,0.22076
1.0086,0.22032
1.0088,0.22067
1.009,0.22236
1.0092,0.22434
1.0094,0.22502
1.0096,0.22446
1.0098,0.22461
1.01,0.22529
1.0102,0.22457
1.0104,0.22337
1.0106,0.22293
1.0108,0.22224
1.011,0.22201
1.0112,0.22356
1.0114,0.22491
1.0115,0.22443
1.0117,0.22315
1.0119,0.22165
1.0121,0.22022
1.0123,0.21966
1.0125,0.21978
1.0127,0.21996
1.0129,0.22048
1.0131,0.22173
1.0133,0.2232
1.0135,0.22364
1.0137,0.22268
1.0139,0.22151
1.0141,0.22114
1.0143,0.22168
1.0145,0.22276
1.0147,0.22313
1.0149,0.22242
1.0151,0.22225
1.0153,0.22275
1.0155,0.22219
1.0157,0.22084
1.0159,0.22043
1.0161,0.22078
1.0163,0.2207
1.0165,0.22013
1.0167,0.21976
1.0169,0.21967
1.0171,0.2192
1.0173,0.21821
1.0175,0.2179
1.0177,0.21912
1.0179,0.22113
1.0181,0.22245
1.0183,0.22235
1.0185,0.22153
1.0187,0.22116
1.0189,0.22128
1.0191,0.22126
1.0193,0.2208
1.0195,0.21996
1.0197,0.21914
1.0199,0.2191
1.0201,0.21962
1.0203,0.21958
1.0205,0.21894
1.0207,0.21897
1.0209,0.21983
1.0211,0.22023
1.0213,0.21998
1.0215,0.22008
1.0217,0.22045
1.0219,0.22055
1.0221,0.22061
1.0223,0.22051
1.0225,0.22009
1.0227,0.22012
1.0229,0.22092
1.0231,0.22174
1.0233,0.22243
1.0235,0.22313
1.0237,0.22314
1.0239,0.2223
1.0241,0.22192
1.0243,0.22241
1.0245,0.22218
