KC-OL-lvn_3,
0.52695,0.65101
0.52717,0.65241
0.52738,0.65207
0.5276,0.65031
0.52781,0.64813
0.52802,0.64848
0.52824,0.65069
0.52846,0.65269
0.52867,0.6535
0.52889,0.65267
0.5291,0.65389
0.52932,0.65554
0.52953,0.65518
0.52975,0.65435
0.52997,0.65382
0.53018,0.65442
0.5304,0.65436
0.53062,0.65459
0.53084,0.65449
0.53105,0.65337
0.53127,0.65263
0.53149,0.6531
0.53171,0.6552
0.53192,0.65669
0.53214,0.65745
0.53236,0.6559
0.53258,0.65446
0.5328,0.65297
0.53302,0.65127
0.53324,0.65518
0.53346,0.65921
0.53368,0.66069
0.5339,0.66043
0.53412,0.65876
0.53434,0.65778
0.53456,0.65749
0.53478,0.66019
0.535,0.66108
0.53522,0.65855
0.53544,0.65768
0.53566,0.65922
0.53588,0.65976
0.5361,0.65997
0.53633,0.66336
0.53655,0.66489
0.53677,0.66384
0.53699,0.66306
0.53722,0.66145
0.53744,0.66046
0.53766,0.66243
0.53788,0.66604
0.53811,0.66849
0.53833,0.66972
0.53855,0.66937
0.53878,0.66818
0.539,0.66694
0.53923,0.66684
0.53945,0.66664
0.53968,0.66538
0.5399,0.66686
0.54013,0.66833
0.54035,0.66738
0.54058,0.66649
0.5408,0.66768
0.54103,0.66985
0.54125,0.67037
0.54148,0.66804
0.54171,0.66512
0.54193,0.66753
0.54216,0.67048
0.54239,0.67077
0.54261,0.67112
0.54284,0.67088
0.54307,0.67167
0.54329,0.67209
0.54352,0.67277
0.54375,0.67312
0.54398,0.67165
0.54421,0.67155
0.54444,0.67281
0.54466,0.67399
0.54489,0.67446
0.54512,0.67511
0.54535,0.6747
0.54558,0.67396
0.54581,0.6743
0.54604,0.67336
0.54627,0.67287
0.5465,0.67454
0.54673,0.67668
0.54696,0.67665
0.54719,0.67545
0.54742,0.67573
0.54766,0.67696
0.54789,0.6772
0.54812,0.67622
0.54835,0.67689
0.54858,0.67893
0.54881,0.67881
0.54905,0.67662
0.54928,0.67659
0.54951,0.67783
0.54975,0.67832
0.54998,0.68039
0.55021,0.68103
0.55045,0.67965
0.55068,0.67994
0.55091,0.68054
0.55115,0.67951
0.55138,0.6786
0.55162,0.67938
0.55185,0.68061
0.55209,0.68225
0.55232,0.68317
0.55256,0.68128
0.55279,0.679
0.55303,0.67919
0.55327,0.68069
0.5535,0.68133
0.55374,0.68063
0.55397,0.68154
0.55421,0.68351
0.55445,0.68215
0.55469,0.68146
0.55492,0.68313
0.55516,0.68352
0.5554,0.68283
0.55564,0.68165
0.55588,0.68224
0.55611,0.6844
0.55635,0.68535
0.55659,0.6843
0.55683,0.68314
0.55707,0.68408
0.55731,0.68486
0.55755,0.68441
0.55779,0.6848
0.55803,0.68575
0.55827,0.68539
0.55851,0.68431
0.55875,0.68346
0.55899,0.6843
0.55923,0.68693
0.55947,0.68784
0.55972,0.68672
0.55996,0.68524
0.5602,0.68444
0.56044,0.68461
0.56068,0.68528
0.56093,0.68614
0.56117,0.68662
0.56141,0.68654
0.56166,0.68626
0.5619,0.68634
0.56214,0.68644
0.56239,0.68709
0.56263,0.68763
0.56287,0.68849
0.56312,0.68927
0.56336,0.68737
0.56361,0.68615
0.56385,0.68634
0.5641,0.68697
0.56435,0.68734
0.56459,0.68718
0.56484,0.68818
0.56508,0.68767
0.56533,0.68704
0.56558,0.68726
0.56582,0.68766
0.56607,0.68923
0.56632,0.69031
0.56657,0.69085
0.56681,0.69072
0.56706,0.69008
0.56731,0.68934
0.56756,0.68948
0.56781,0.69051
0.56805,0.69063
0.5683,0.6899
0.56855,0.69013
0.5688,0.69179
0.56905,0.6923
0.5693,0.69203
0.56955,0.69162
0.5698,0.69153
0.57005,0.69126
0.5703,0.69091
0.57056,0.69264
0.57081,0.69295
0.57106,0.69206
0.57131,0.69154
0.57156,0.69119
0.57181,0.69214
0.57207,0.69287
0.57232,0.69307
0.57257,0.69272
0.57282,0.69242
0.57308,0.69183
0.57333,0.69204
0.57358,0.69216
0.57384,0.6905
0.57409,0.69053
0.57435,0.69105
0.5746,0.69108
0.57486,0.69132
0.57511,0.69229
0.57537,0.6933
0.57562,0.69258
0.57588,0.69257
0.57613,0.69394
0.57639,0.69448
0.57665,0.69276
0.5769,0.69217
0.57716,0.69289
0.57742,0.69281
0.57767,0.69303
0.57793,0.69244
0.57819,0.69271
0.57845,0.69349
0.57871,0.69426
0.57896,0.69568
0.57922,0.69625
0.57948,0.69546
0.57974,0.6937
0.58,0.69377
0.58026,0.6942
0.58052,0.69342
0.58078,0.69283
0.58104,0.6936
0.5813,0.69522
0.58156,0.69495
0.58182,0.69404
0.58208,0.69339
0.58235,0.69381
0.58261,0.69466
0.58287,0.69464
0.58313,0.69484
0.58339,0.69433
0.58366,0.69399
0.58392,0.69424
0.58418,0.69491
0.58445,0.69577
0.58471,0.69537
0.58497,0.69451
0.58524,0.69429
0.5855,0.69466
0.58577,0.69524
0.58603,0.69563
0.5863,0.69515
0.58656,0.69477
0.58683,0.6954
0.58709,0.69651
0.58736,0.69695
0.58763,0.69568
0.58789,0.69454
0.58816,0.69469
0.58843,0.69561
0.58869,0.69648
0.58896,0.69681
0.58923,0.69645
0.5895,0.69582
0.58976,0.6958
0.59003,0.69552
0.5903,0.69563
0.59057,0.69615
0.59084,0.69614
0.59111,0.69651
0.59138,0.6967
0.59165,0.69624
0.59192,0.69631
0.59219,0.69653
0.59246,0.69552
0.59273,0.69477
0.593,0.69571
0.59327,0.69732
0.59354,0.69762
0.59382,0.69642
0.59409,0.69579
0.59436,0.69593
0.59463,0.69579
0.59491,0.69582
0.59518,0.69654
0.59545,0.697
0.59573,0.69717
0.596,0.69759
0.59627,0.69828
0.59655,0.69824
0.59682,0.69703
0.5971,0.69681
0.59737,0.69736
0.59765,0.6978
0.59792,0.69719
0.5982,0.69614
0.59848,0.69664
0.59875,0.69747
0.59903,0.69831
0.59931,0.69825
0.59958,0.69802
0.59986,0.69765
0.60014,0.69645
0.60042,0.69625
0.6007,0.6963
0.60097,0.69677
0.60125,0.69742
0.60153,0.69827
0.60181,0.69855
0.60209,0.69795
0.60237,0.69785
0.60265,0.69773
0.60293,0.69823
0.60321,0.69793
0.60349,0.69782
0.60377,0.69828
0.60405,0.69837
0.60434,0.69828
0.60462,0.69674
0.6049,0.69609
0.60518,0.69624
0.60547,0.69654
0.60575,0.69643
0.60603,0.69652
0.60631,0.69724
0.6066,0.69691
0.60688,0.69701
0.60717,0.69654
0.60745,0.69636
0.60774,0.6964
0.60802,0.69651
0.60831,0.69698
0.60859,0.69684
0.60888,0.69753
0.60916,0.69722
0.60945,0.69697
0.60974,0.69644
0.61002,0.69619
0.61031,0.69728
0.6106,0.69696
0.61089,0.69671
0.61117,0.69659
0.61146,0.69714
0.61175,0.69711
0.61204,0.69709
0.61233,0.69744
0.61262,0.697
0.61291,0.69754
0.6132,0.69671
0.61349,0.69621
0.61378,0.69621
0.61407,0.69619
0.61436,0.69607
0.61465,0.69543
0.61494,0.69614
0.61524,0.69587
0.61553,0.6958
0.61582,0.69539
0.61611,0.69533
0.61641,0.69586
0.6167,0.69562
0.61699,0.69616
0.61729,0.69543
0.61758,0.6951
0.61787,0.69502
0.61817,0.69565
0.61846,0.69623
0.61876,0.6951
0.61905,0.69477
0.61935,0.69418
0.61965,0.69487
0.61994,0.69533
0.62024,0.69496
0.62054,0.69464
0.62083,0.69459
0.62113,0.69531
0.62143,0.69459
0.62173,0.69405
0.62203,0.69338
0.62232,0.69387
0.62262,0.6947
0.62292,0.69455
0.62322,0.69516
0.62352,0.6949
0.62382,0.69534
0.62412,0.69526
0.62442,0.69478
0.62472,0.69468
0.62502,0.69424
0.62533,0.69448
0.62563,0.69446
0.62593,0.69493
0.62623,0.69466
0.62654,0.69428
0.62684,0.6948
0.62714,0.69477
0.62744,0.69453
0.62775,0.69457
0.62805,0.69457
0.62836,0.69425
0.62866,0.69403
0.62897,0.69437
0.62927,0.69446
0.62958,0.69407
0.62988,0.69426
0.63019,0.69365
0.6305,0.69397
0.6308,0.69389
0.63111,0.69427
0.63142,0.69455
0.63173,0.69372
0.63203,0.69456
0.63234,0.69392
0.63265,0.67913
0.63389,0.66031
0.6342,0.69078
0.63451,0.6947
0.63482,0.69333
0.63513,0.69443
0.63544,0.69475
0.63575,0.69376
0.63607,0.69464
0.63638,0.69315
0.63669,0.69462
0.637,0.69324
0.63732,0.69389
0.63763,0.69438
0.63794,0.6947
0.63826,0.69618
0.63857,0.69544
0.63889,0.69682
0.6392,0.69578
0.63952,0.69616
0.63983,0.6959
0.64015,0.69566
0.64046,0.69675
0.64078,0.69592
0.6411,0.69676
0.64142,0.69618
0.64173,0.69665
0.64205,0.69636
0.64237,0.6963
0.64269,0.69707
0.64301,0.69666
0.64333,0.69747
0.64364,0.69648
0.64396,0.69731
0.64428,0.69761
0.64461,0.69779
0.64493,0.69812
0.64525,0.69698
0.64557,0.69762
0.64589,0.69773
0.64621,0.69905
0.64653,0.69893
0.64686,0.69843
0.64718,0.69852
0.6475,0.69836
0.64783,0.69944
0.64815,0.69888
0.64847,0.69911
0.6488,0.69868
0.64912,0.69903
0.64945,0.69968
0.64978,0.69937
0.6501,0.7003
0.65043,0.69993
0.65075,0.7001
0.65108,0.69988
0.65141,0.70061
0.65173,0.70123
0.65206,0.7008
0.65239,0.70119
0.65272,0.70056
0.65305,0.70097
0.65338,0.7007
0.65371,0.70109
0.65404,0.70191
0.65437,0.70201
0.6547,0.70238
0.65503,0.702
0.65536,0.70267
0.65569,0.7025
0.65602,0.70237
0.65635,0.70253
0.65669,0.70306
0.65702,0.70418
0.65735,0.70378
0.65769,0.70394
0.65802,0.7037
0.65836,0.70393
0.65869,0.70396
0.65902,0.70389
0.65936,0.7047
0.6597,0.70475
0.66003,0.70506
0.66037,0.70453
0.6607,0.70464
0.66104,0.70464
0.66138,0.70418
0.66172,0.70459
0.66205,0.70482
0.66239,0.70556
0.66273,0.70545
0.66307,0.70537
0.66341,0.70545
0.66375,0.70553
0.66409,0.70547
0.66443,0.70521
0.66477,0.70598
0.66511,0.70593
0.66545,0.70594
0.66579,0.70597
0.66614,0.70581
0.66648,0.70588
0.66682,0.70561
0.66716,0.70619
0.66751,0.70683
0.66785,0.70707
0.6682,0.70658
0.66854,0.70615
0.66889,0.70605
0.66923,0.70599
0.66958,0.70644
0.66992,0.70645
0.67027,0.70643
0.67062,0.70622
0.67096,0.70633
0.67131,0.70665
0.67166,0.70676
0.67201,0.70749
0.67236,0.70757
0.6727,0.70741
0.67305,0.70719
0.6734,0.70673
0.67375,0.70676
0.6741,0.70686
0.67445,0.70686
0.67481,0.70678
0.67516,0.70691
0.67551,0.70702
0.67586,0.70718
0.67621,0.70745
0.67657,0.70762
0.67692,0.70783
0.67727,0.70806
0.67763,0.70795
0.67798,0.70748
0.67834,0.70734
0.67869,0.70732
0.67905,0.70731
0.6794,0.70709
0.67976,0.70679
0.68012,0.70697
0.68047,0.70733
0.68083,0.70722
0.68119,0.70704
0.68155,0.70701
0.6819,0.70703
0.68226,0.70733
0.68262,0.70709
0.68298,0.70643
0.68334,0.70656
0.6837,0.70703
0.68406,0.70719
0.68443,0.70705
0.68479,0.70694
0.68515,0.70668
0.68551,0.70628
0.68587,0.70594
0.68624,0.70581
0.6866,0.7059
0.68696,0.70597
0.68733,0.70589
0.68769,0.70559
0.68806,0.70541
0.68842,0.70518
0.68879,0.7049
0.68916,0.70494
0.68952,0.70503
0.68989,0.7051
0.69026,0.70484
0.69062,0.70468
0.69099,0.70466
0.69136,0.70488
0.69173,0.70506
0.6921,0.70458
0.69247,0.70407
0.69284,0.70375
0.69321,0.7035
0.69358,0.7033
0.69395,0.70348
0.69432,0.70365
0.6947,0.70339
0.69507,0.70294
0.69544,0.70262
0.69581,0.7027
0.69619,0.70241
0.69656,0.70223
0.69694,0.70223
0.69731,0.70198
0.69769,0.70187
0.69806,0.70176
0.69844,0.70165
0.69881,0.70096
0.69919,0.70043
0.69957,0.70021
0.69995,0.69986
0.70032,0.70006
0.7007,0.70003
0.70108,0.6997
0.70146,0.6996
0.70184,0.69932
0.70222,0.69874
0.7026,0.6986
0.70298,0.69878
0.70336,0.69845
0.70375,0.69795
0.70413,0.69753
0.70451,0.69765
0.70489,0.69774
0.70528,0.69773
0.70566,0.69763
0.70605,0.69702
0.70643,0.69643
0.70682,0.69607
0.7072,0.69617
0.70759,0.69623
0.70797,0.69622
0.70836,0.6961
0.70875,0.69567
0.70914,0.6953
0.70952,0.6949
0.70991,0.69488
0.7103,0.69468
0.71069,0.69425
0.71108,0.69383
0.71147,0.6935
0.71186,0.69366
0.71225,0.69329
0.71265,0.69294
0.71304,0.69295
0.71343,0.69275
0.71382,0.69262
0.71422,0.69274
0.71461,0.69258
0.715,0.69195
0.7154,0.69161
0.71579,0.69141
0.71619,0.69141
0.71658,0.69126
0.71698,0.69071
0.71738,0.6904
0.71777,0.68999
0.71817,0.68954
0.71857,0.68916
0.71897,0.68909
0.71937,0.68891
0.71977,0.68854
0.72017,0.68848
0.72057,0.68833
0.72097,0.68827
0.72137,0.68792
0.72177,0.68735
0.72217,0.68678
0.72258,0.68605
0.72298,0.68583
0.72338,0.68577
0.72379,0.68558
0.72419,0.68523
0.7246,0.68497
0.725,0.68471
0.72541,0.68438
0.72581,0.68415
0.72622,0.68382
0.72663,0.68345
0.72703,0.68302
0.72744,0.68263
0.72785,0.68216
0.72826,0.68171
0.72867,0.68156
0.72908,0.68125
0.72949,0.68096
0.7299,0.68098
0.73031,0.68112
0.73072,0.68078
0.73113,0.67995
0.73155,0.67926
0.73196,0.6789
0.73237,0.67868
0.73279,0.67842
0.7332,0.67799
0.73362,0.67764
0.73403,0.67743
0.73445,0.67713
0.73486,0.67668
0.73528,0.67621
0.7357,0.67566
0.73612,0.67515
0.73653,0.67491
0.73695,0.6747
0.73737,0.67423
0.73779,0.67386
0.73821,0.67374
0.73863,0.67353
0.73905,0.67313
0.73948,0.67264
0.7399,0.67233
0.74032,0.67212
0.74074,0.6717
0.74117,0.67103
0.74159,0.67044
0.74202,0.6702
0.74244,0.66994
0.74287,0.66945
0.74329,0.66878
0.74372,0.66817
0.74415,0.668
0.74457,0.66786
0.745,0.6672
0.74543,0.66666
0.74586,0.66622
0.74629,0.66574
0.74672,0.66539
0.74715,0.66486
0.74758,0.66415
0.74801,0.66348
0.74844,0.66281
0.74887,0.66236
0.74931,0.66232
0.74974,0.66219
0.75017,0.66142
0.75061,0.66066
0.75104,0.66015
0.75148,0.65979
0.75191,0.65953
0.75235,0.6593
0.75279,0.65886
0.75323,0.6582
0.75366,0.65771
0.7541,0.65716
0.75454,0.65655
0.75498,0.65597
0.75542,0.65538
0.75586,0.65488
0.7563,0.65445
0.75674,0.65427
0.75719,0.65382
0.75763,0.65313
0.75807,0.65261
0.75851,0.65193
0.75896,0.65138
0.7594,0.65118
0.75985,0.65089
0.76029,0.65013
0.76074,0.64958
0.76119,0.64944
0.76163,0.64913
0.76208,0.64861
0.76253,0.64793
0.76298,0.64724
0.76343,0.64655
0.76388,0.64608
0.76433,0.64585
0.76478,0.64541
0.76523,0.64465
0.76568,0.64406
0.76614,0.64375
0.76659,0.64334
0.76704,0.64304
0.7675,0.64275
0.76795,0.64237
0.76841,0.64188
0.76886,0.64114
0.76932,0.64052
0.76977,0.64008
0.77023,0.6397
0.77069,0.6394
0.77115,0.6391
0.77161,0.63866
0.77207,0.63808
0.77253,0.6374
0.77299,0.63676
0.77345,0.63625
0.77391,0.63563
0.77437,0.63507
0.77484,0.63465
0.7753,0.6342
0.77576,0.63354
0.77623,0.6329
0.77669,0.63255
0.77716,0.6321
0.77762,0.6318
0.77809,0.63153
0.77856,0.63112
0.77903,0.63069
0.7795,0.6301
0.77996,0.62937
0.78043,0.62875
0.7809,0.62871
0.78138,0.62854
0.78185,0.62795
0.78232,0.6273
0.78279,0.62662
0.78326,0.62623
0.78374,0.62582
0.78421,0.62526
0.78469,0.62469
0.78516,0.62422
0.78564,0.62382
0.78611,0.62334
0.78659,0.62306
0.78707,0.62302
0.78755,0.62283
0.78803,0.62224
0.7885,0.62165
0.78898,0.62093
0.78946,0.62017
0.78995,0.61972
0.79043,0.61921
0.79091,0.6188
0.79139,0.61848
0.79188,0.61808
0.79236,0.61769
0.79284,0.6173
0.79333,0.61685
0.79382,0.61629
0.7943,0.61596
0.79479,0.61563
0.79528,0.61519
0.79576,0.61487
0.79625,0.61441
0.79674,0.61377
0.79723,0.61338
0.79772,0.61311
0.79822,0.61235
0.79871,0.61154
0.7992,0.61109
0.79969,0.61071
0.80019,0.61043
0.80068,0.61006
0.80117,0.60949
0.80167,0.609
0.80217,0.60889
0.80266,0.60867
0.80316,0.60803
0.80366,0.60752
0.80416,0.60714
0.80466,0.60672
0.80516,0.60625
0.80566,0.60573
0.80616,0.60526
0.80666,0.60493
0.80716,0.60465
0.80766,0.6044
0.80817,0.60428
0.80867,0.60386
0.80918,0.60299
0.80968,0.6024
0.81019,0.60214
0.81069,0.60196
0.8112,0.60176
0.81171,0.60131
0.81222,0.60063
0.81273,0.60009
0.81324,0.59972
0.81375,0.59947
0.81426,0.59939
0.81477,0.59919
0.81528,0.59886
0.8158,0.59854
0.81631,0.5981
0.81682,0.59751
0.81734,0.59698
0.81786,0.59674
0.81837,0.59638
0.81889,0.59575
0.81941,0.59523
0.81992,0.59517
0.82044,0.59527
0.82096,0.59483
0.82148,0.59435
0.822,0.5942
0.82253,0.5939
0.82305,0.59331
0.82357,0.59289
0.82409,0.59287
0.82462,0.59254
0.82514,0.59191
0.82567,0.59154
0.8262,0.59131
0.82672,0.59111
0.82725,0.59081
0.82778,0.59032
0.82831,0.58973
0.82884,0.58939
0.82937,0.58912
0.8299,0.58893
0.83043,0.58895
0.83096,0.58859
0.8315,0.58813
0.83203,0.58773
0.83256,0.58739
0.8331,0.58719
0.83363,0.58688
0.83417,0.58656
0.83471,0.58625
0.83525,0.58612
0.83578,0.58578
0.83632,0.58526
0.83686,0.58498
0.8374,0.5847
0.83794,0.58471
0.83849,0.58468
0.83903,0.5845
0.83957,0.58431
0.84012,0.58386
0.84066,0.58358
0.84121,0.58348
0.84175,0.5834
0.8423,0.58325
0.84285,0.58308
0.8434,0.58289
0.84395,0.58245
0.8445,0.58196
0.84505,0.58177
0.8456,0.58164
0.84615,0.58146
0.8467,0.58138
0.84726,0.58114
0.84781,0.58078
0.84836,0.58054
0.84892,0.58021
0.84948,0.57984
0.85003,0.57987
0.85059,0.58006
0.85115,0.57981
0.85171,0.57944
0.85227,0.579
0.85283,0.57873
0.85339,0.5786
0.85395,0.57831
0.85452,0.57791
0.85508,0.57728
0.85564,0.57686
0.85621,0.57677
0.85678,0.57656
0.85734,0.57629
0.85791,0.57633
0.85848,0.57648
0.85905,0.57597
0.85962,0.57546
0.86019,0.57506
0.86076,0.57483
0.86133,0.57515
0.8619,0.57537
0.86248,0.57541
0.86305,0.57514
0.86362,0.57489
0.8642,0.57476
0.86478,0.57461
0.86535,0.57452
0.86593,0.57435
0.86651,0.57407
0.86709,0.57378
0.86767,0.57359
0.86825,0.5735
0.86883,0.57332
0.86942,0.573
0.87,0.57268
0.87058,0.57247
0.87117,0.5723
0.87176,0.57213
0.87234,0.57194
0.87293,0.57173
0.87352,0.57151
0.87411,0.57125
0.8747,0.57098
0.87529,0.57071
0.87588,0.5705
0.87647,0.57029
0.87706,0.57008
0.87766,0.56986
0.87825,0.56969
0.87885,0.56959
0.87944,0.56929
0.88004,0.56895
0.88064,0.56868
0.88124,0.5684
0.88184,0.5681
0.88244,0.56774
0.88304,0.5674
0.88364,0.56714
0.88424,0.5669
0.88485,0.56663
0.88545,0.56643
0.88606,0.56626
0.88666,0.56604
0.88727,0.56581
0.88788,0.56549
0.88849,0.56513
0.8891,0.56493
0.88971,0.56473
0.89032,0.56453
0.89093,0.56429
0.89154,0.56401
0.89215,0.56367
0.89277,0.5633
0.89338,0.56296
0.894,0.56263
0.89462,0.56229
0.89524,0.56211
0.89585,0.56189
0.89647,0.56155
0.89709,0.56116
0.89772,0.56082
0.89834,0.56047
0.89896,0.56004
0.89958,0.55965
0.90021,0.55934
0.90083,0.55897
0.90146,0.55856
0.90209,0.55823
0.90272,0.55797
0.90335,0.55773
0.90398,0.55741
0.90461,0.55703
0.90524,0.55656
0.90587,0.55607
0.9065,0.55577
0.90714,0.55549
0.90777,0.55513
0.90841,0.55472
0.90905,0.55425
0.90968,0.55381
0.91032,0.55329
0.91096,0.55276
0.9116,0.55233
0.91225,0.55199
0.91289,0.5517
0.91353,0.55132
0.91418,0.55081
0.91482,0.55033
0.91547,0.54997
0.91611,0.54958
0.91676,0.5491
0.91741,0.54854
0.91806,0.54793
0.91871,0.54739
0.91936,0.54685
0.92001,0.5463
0.92067,0.54576
0.92132,0.54519
0.92198,0.54468
0.92263,0.54409
0.92329,0.54342
0.92395,0.54276
0.92461,0.54216
0.92527,0.54159
0.92593,0.54102
0.92659,0.5405
0.92725,0.5399
0.92792,0.53923
0.92858,0.53861
0.92925,0.53801
0.92991,0.53738
0.93058,0.53682
0.93125,0.53628
0.93192,0.53573
0.93259,0.53517
0.93326,0.53453
0.93393,0.53389
0.93461,0.53328
0.93528,0.53262
0.93596,0.53197
0.93663,0.53132
0.93731,0.53073
0.93799,0.53008
0.93867,0.52927
0.93935,0.52847
0.94003,0.5277
0.94071,0.52693
0.9414,0.5262
0.94208,0.52549
0.94276,0.52479
0.94345,0.52419
0.94414,0.52361
0.94483,0.52297
0.94551,0.52229
0.94621,0.52152
0.9469,0.52068
0.94759,0.51987
0.94828,0.5191
0.94898,0.51836
0.94967,0.51769
0.95037,0.51704
0.95106,0.51634
0.95176,0.51552
0.95246,0.51468
0.95316,0.51385
0.95386,0.51305
0.95457,0.51228
0.95527,0.51149
0.95597,0.51071
0.95668,0.50995
0.95739,0.5092
0.95809,0.5085
0.9588,0.50779
0.95951,0.50703
0.96022,0.50626
0.96094,0.5055
0.96165,0.50475
0.96236,0.50402
0.96308,0.50326
0.96379,0.50246
0.96451,0.50165
0.96523,0.50087
0.96595,0.50015
0.96667,0.4994
0.96739,0.49862
0.96811,0.49788
0.96883,0.49713
0.96956,0.49631
0.97029,0.49557
0.97101,0.49486
0.97174,0.49408
0.97247,0.49322
0.9732,0.49235
0.97393,0.49154
0.97466,0.49077
0.9754,0.48993
0.97613,0.4891
0.97687,0.48833
0.9776,0.48749
0.97834,0.48666
0.97908,0.4859
0.97982,0.48516
0.98056,0.48444
0.9813,0.48376
0.98205,0.48298
0.98279,0.48209
0.98354,0.48125
0.98428,0.48056
0.98503,0.47987
0.98578,0.4791
0.98653,0.47835
0.98728,0.4776
0.98803,0.47687
0.98879,0.47614
0.98954,0.47529
0.9903,0.47446
0.99106,0.47369
0.99181,0.473
0.99257,0.47234
0.99333,0.47168
0.9941,0.47094
0.99486,0.47018
0.99562,0.4695
0.99639,0.46886
0.99715,0.46822
0.99792,0.46765
0.99869,0.4671
0.99946,0.46644
1.0002,0.46577
1.001,0.46515
1.0018,0.4645
1.0026,0.46389
1.0033,0.46331
1.0041,0.4627
1.0047,0.46208
1.0049,0.46101
1.0051,0.46114
1.0053,0.46127
1.0055,0.46108
1.0057,0.46062
1.0059,0.46029
1.0061,0.46035
1.0062,0.46039
1.0064,0.46008
1.0066,0.4597
1.0068,0.45961
1.007,0.45969
1.0072,0.45984
1.0074,0.46007
1.0076,0.46003
1.0078,0.45958
1.008,0.45915
1.0082,0.45883
1.0084,0.45831
1.0086,0.45784
1.0088,0.45791
1.009,0.45821
1.0092,0.45826
1.0094,0.45816
1.0096,0.4581
1.0098,0.45806
1.01,0.45789
1.0102,0.45749
1.0104,0.457
1.0106,0.45659
1.0108,0.45646
1.011,0.45677
1.0112,0.45723
1.0114,0.45723
1.0115,0.45681
1.0117,0.45654
1.0119,0.45669
1.0121,0.457
1.0123,0.4569
1.0125,0.45622
1.0127,0.45554
1.0129,0.45532
1.0131,0.45525
1.0133,0.4549
1.0135,0.45441
1.0137,0.45436
1.0139,0.45486
1.0141,0.45516
1.0143,0.45484
1.0145,0.45444
1.0147,0.45441
1.0149,0.45463
1.0151,0.45484
1.0153,0.45464
1.0155,0.45403
1.0157,0.45379
1.0159,0.45416
1.0161,0.45432
1.0163,0.45384
1.0165,0.45327
1.0167,0.45317
1.0169,0.45328
1.0171,0.45293
1.0173,0.45219
1.0175,0.45179
1.0177,0.45173
1.0179,0.45171
1.0181,0.4519
1.0183,0.45206
1.0185,0.45166
1.0187,0.45131
1.0189,0.45156
1.0191,0.45162
1.0193,0.45112
1.0195,0.45071
1.0197,0.45069
1.0199,0.45083
1.0201,0.45094
1.0203,0.45084
1.0205,0.45062
1.0207,0.45049
1.0209,0.45031
1.0211,0.45013
1.0213,0.4504
1.0215,0.45091
1.0217,0.45105
1.0219,0.45081
1.0221,0.4505
1.0223,0.45016
1.0225,0.44983
1.0227,0.44948
1.0229,0.44896
1.0231,0.44839
1.0233,0.44811
1.0235,0.44818
1.0237,0.44828
1.0239,0.4483
1.0241,0.44837
1.0243,0.44836
1.0245,0.44811
