KC-OPX-hm_1,
0.56287,0.32698
0.56312,0.32588
0.56336,0.32343
0.56361,0.32195
0.56385,0.32094
0.5641,0.32069
0.56435,0.32216
0.56459,0.32286
0.56484,0.32338
0.56508,0.32503
0.56533,0.32529
0.56558,0.32416
0.56582,0.32254
0.56607,0.32168
0.56632,0.32141
0.56657,0.32221
0.56681,0.32203
0.56706,0.31985
0.56731,0.31975
0.56756,0.32173
0.56781,0.32394
0.56805,0.32302
0.5683,0.3222
0.56855,0.32555
0.5688,0.32349
0.56905,0.31951
0.5693,0.32354
0.56955,0.32774
0.5698,0.32786
0.57005,0.32672
0.5703,0.32457
0.57056,0.32207
0.57081,0.32112
0.57106,0.32352
0.57131,0.32489
0.57156,0.3245
0.57181,0.32603
0.57207,0.32722
0.57232,0.32619
0.57257,0.32468
0.57282,0.32528
0.57308,0.32642
0.57333,0.32713
0.57358,0.32797
0.57384,0.32702
0.57409,0.32619
0.57435,0.32572
0.5746,0.32339
0.57486,0.32168
0.57511,0.32328
0.57537,0.32507
0.57562,0.32604
0.57588,0.32905
0.57613,0.33131
0.57639,0.33135
0.57665,0.33116
0.5769,0.33099
0.57716,0.32917
0.57742,0.32626
0.57767,0.32561
0.57793,0.32632
0.57819,0.32712
0.57845,0.32823
0.57871,0.32898
0.57896,0.32821
0.57922,0.32656
0.57948,0.32622
0.57974,0.32654
0.58,0.32664
0.58026,0.32696
0.58052,0.32843
0.58078,0.32963
0.58104,0.33012
0.5813,0.33121
0.58156,0.33146
0.58182,0.33077
0.58208,0.32915
0.58235,0.32826
0.58261,0.32886
0.58287,0.32958
0.58313,0.3303
0.58339,0.33032
0.58366,0.33193
0.58392,0.33257
0.58418,0.33058
0.58445,0.33111
0.58471,0.33175
0.58497,0.32911
0.58524,0.32637
0.5855,0.32691
0.58577,0.32923
0.58603,0.33044
0.5863,0.33175
0.58656,0.33247
0.58683,0.3321
0.58709,0.33341
0.58736,0.33472
0.58763,0.3334
0.58789,0.332
0.58816,0.33212
0.58843,0.33237
0.58869,0.33248
0.58896,0.33251
0.58923,0.33164
0.5895,0.33085
0.58976,0.33114
0.59003,0.3318
0.5903,0.33206
0.59057,0.33114
0.59084,0.33088
0.59111,0.33176
0.59138,0.33053
0.59165,0.32845
0.59192,0.32932
0.59219,0.33153
0.59246,0.33238
0.59273,0.33176
0.593,0.33049
0.59327,0.33124
0.59354,0.33243
0.59382,0.33144
0.59409,0.33134
0.59436,0.33203
0.59463,0.33167
0.59491,0.33097
0.59518,0.33013
0.59545,0.32892
0.59573,0.32863
0.596,0.3301
0.59627,0.33143
0.59655,0.33181
0.59682,0.33216
0.5971,0.33369
0.59737,0.33532
0.59765,0.33448
0.59792,0.33245
0.5982,0.3328
0.59848,0.33362
0.59875,0.33222
0.59903,0.33158
0.59931,0.33154
0.59958,0.33155
0.59986,0.33252
0.60014,0.33257
0.60042,0.33186
0.6007,0.33204
0.60097,0.33307
0.60125,0.33364
0.60153,0.33372
0.60181,0.33292
0.60209,0.33291
0.60237,0.33426
0.60265,0.33524
0.60293,0.33652
0.60321,0.33562
0.60349,0.33423
0.60377,0.33456
0.60405,0.33507
0.60434,0.3358
0.60462,0.33508
0.6049,0.33422
0.60518,0.33482
0.60547,0.33621
0.60575,0.33605
0.60603,0.33513
0.60631,0.33577
0.6066,0.33623
0.60688,0.3364
0.60717,0.33643
0.60745,0.33763
0.60774,0.33786
0.60802,0.33726
0.60831,0.33814
0.60859,0.33795
0.60888,0.33805
0.60916,0.33778
0.60945,0.33736
0.60974,0.33804
0.61002,0.33941
0.61031,0.34016
0.6106,0.33923
0.61089,0.34051
0.61117,0.34165
0.61146,0.34127
0.61175,0.3407
0.61204,0.3402
0.61233,0.34098
0.61262,0.34125
0.61291,0.34033
0.6132,0.33966
0.61349,0.34151
0.61378,0.34151
0.61407,0.34003
0.61436,0.34095
0.61465,0.34111
0.61494,0.34021
0.61524,0.33841
0.61553,0.33914
0.61582,0.34098
0.61611,0.34104
0.61641,0.34099
0.6167,0.34003
0.61699,0.34
0.61729,0.33969
0.61758,0.33978
0.61787,0.3413
0.61817,0.34227
0.61846,0.34182
0.61876,0.34191
0.61905,0.34311
0.61935,0.34196
0.61965,0.3412
0.61994,0.34041
0.62024,0.34041
0.62054,0.3422
0.62083,0.34278
0.62113,0.34312
0.62143,0.34255
0.62173,0.34281
0.62203,0.3427
0.62232,0.34278
0.62262,0.34392
0.62292,0.344
0.62322,0.34343
0.62352,0.34231
0.62382,0.34399
0.62412,0.34543
0.62442,0.34587
0.62472,0.34519
0.62502,0.3436
0.62533,0.34438
0.62563,0.34484
0.62593,0.34618
0.62623,0.34554
0.62654,0.34403
0.62684,0.34342
0.62714,0.34359
0.62744,0.34536
0.62775,0.34465
0.62805,0.34516
0.62836,0.34476
0.62866,0.34412
0.62897,0.34469
0.62927,0.34571
0.62958,0.34803
0.62988,0.34753
0.63019,0.34802
0.6305,0.3466
0.6308,0.3461
0.63111,0.34642
0.63142,0.346
0.63173,0.34657
0.63203,0.34572
0.63234,0.33713
0.63327,0.3666
0.63358,0.33914
0.63389,0.34897
0.6342,0.35001
0.63451,0.34886
0.63482,0.3498
0.63513,0.34935
0.63544,0.34892
0.63575,0.34891
0.63607,0.34826
0.63638,0.3475
0.63669,0.34633
0.637,0.34775
0.63732,0.34917
0.63763,0.34907
0.63794,0.34791
0.63826,0.3473
0.63857,0.34789
0.63889,0.349
0.6392,0.34981
0.63952,0.34997
0.63983,0.35048
0.64015,0.35006
0.64046,0.34934
0.64078,0.34899
0.6411,0.34937
0.64142,0.35005
0.64173,0.35058
0.64205,0.35144
0.64237,0.35171
0.64269,0.35198
0.64301,0.35151
0.64333,0.3508
0.64364,0.35059
0.64396,0.35099
0.64428,0.35316
0.64461,0.35545
0.64493,0.35613
0.64525,0.3544
0.64557,0.35284
0.64589,0.3529
0.64621,0.35225
0.64653,0.35221
0.64686,0.35324
0.64718,0.35352
0.6475,0.35385
0.64783,0.35393
0.64815,0.35356
0.64847,0.35461
0.6488,0.3546
0.64912,0.35338
0.64945,0.35369
0.64978,0.35444
0.6501,0.35557
0.65043,0.35567
0.65075,0.35473
0.65108,0.35449
0.65141,0.35465
0.65173,0.35547
0.65206,0.35603
0.65239,0.35632
0.65272,0.35679
0.65305,0.35732
0.65338,0.35825
0.65371,0.35823
0.65404,0.35692
0.65437,0.35581
0.6547,0.35574
0.65503,0.35648
0.65536,0.35745
0.65569,0.35831
0.65602,0.35884
0.65635,0.35876
0.65669,0.35882
0.65702,0.35877
0.65735,0.35922
0.65769,0.36048
0.65802,0.36041
0.65836,0.36003
0.65869,0.35948
0.65902,0.35843
0.65936,0.35824
0.6597,0.35834
0.66003,0.35898
0.66037,0.35932
0.6607,0.35929
0.66104,0.36
0.66138,0.36045
0.66172,0.3607
0.66205,0.36121
0.66239,0.36132
0.66273,0.36088
0.66307,0.36111
0.66341,0.36173
0.66375,0.36176
0.66409,0.3617
0.66443,0.36165
0.66477,0.36178
0.66511,0.36221
0.66545,0.36287
0.66579,0.36281
0.66614,0.36191
0.66648,0.36235
0.66682,0.36401
0.66716,0.36438
0.66751,0.36397
0.66785,0.36417
0.6682,0.36412
0.66854,0.36414
0.66889,0.36445
0.66923,0.36454
0.66958,0.36477
0.66992,0.36556
0.67027,0.36635
0.67062,0.36592
0.67096,0.36558
0.67131,0.36626
0.67166,0.36697
0.67201,0.36748
0.67236,0.36757
0.6727,0.36709
0.67305,0.3665
0.6734,0.36623
0.67375,0.36622
0.6741,0.36681
0.67445,0.36754
0.67481,0.36806
0.67516,0.36854
0.67551,0.36808
0.67586,0.36763
0.67621,0.36815
0.67657,0.3687
0.67692,0.36896
0.67727,0.36908
0.67763,0.36874
0.67798,0.36866
0.67834,0.36974
0.67869,0.37039
0.67905,0.37072
0.6794,0.37132
0.67976,0.3709
0.68012,0.37049
0.68047,0.37043
0.68083,0.37001
0.68119,0.36979
0.68155,0.37077
0.6819,0.3725
0.68226,0.3731
0.68262,0.37227
0.68298,0.37128
0.68334,0.3717
0.6837,0.3728
0.68406,0.37276
0.68443,0.37293
0.68479,0.37445
0.68515,0.37554
0.68551,0.37501
0.68587,0.37412
0.68624,0.37414
0.6866,0.37456
0.68696,0.37455
0.68733,0.37399
0.68769,0.37315
0.68806,0.37292
0.68842,0.37386
0.68879,0.37529
0.68916,0.37541
0.68952,0.37451
0.68989,0.37423
0.69026,0.37417
0.69062,0.37473
0.69099,0.3757
0.69136,0.37603
0.69173,0.37666
0.6921,0.37706
0.69247,0.37688
0.69284,0.37708
0.69321,0.37738
0.69358,0.37746
0.69395,0.37763
0.69432,0.37827
0.6947,0.37892
0.69507,0.37923
0.69544,0.37922
0.69581,0.37904
0.69619,0.37929
0.69656,0.37966
0.69694,0.38002
0.69731,0.38052
0.69769,0.38035
0.69806,0.37959
0.69844,0.37952
0.69881,0.3805
0.69919,0.38129
0.69957,0.38079
0.69995,0.38049
0.70032,0.38147
0.7007,0.38211
0.70108,0.38215
0.70146,0.38249
0.70184,0.38308
0.70222,0.3833
0.7026,0.38334
0.70298,0.38342
0.70336,0.38333
0.70375,0.38346
0.70413,0.38368
0.70451,0.38376
0.70489,0.38353
0.70528,0.38367
0.70566,0.38497
0.70605,0.38508
0.70643,0.384
0.70682,0.38444
0.7072,0.38588
0.70759,0.38662
0.70797,0.38656
0.70836,0.38622
0.70875,0.38585
0.70914,0.38589
0.70952,0.38641
0.70991,0.38672
0.7103,0.38643
0.71069,0.38613
0.71108,0.38644
0.71147,0.38703
0.71186,0.3874
0.71225,0.38737
0.71265,0.38733
0.71304,0.3875
0.71343,0.38785
0.71382,0.38881
0.71422,0.38977
0.71461,0.38992
0.715,0.38995
0.7154,0.39042
0.71579,0.3905
0.71619,0.39003
0.71658,0.39005
0.71698,0.39064
0.71738,0.39108
0.71777,0.39118
0.71817,0.39111
0.71857,0.39087
0.71897,0.39079
0.71937,0.39142
0.71977,0.39207
0.72017,0.39209
0.72057,0.39216
0.72097,0.39235
0.72137,0.39235
0.72177,0.39281
0.72217,0.39329
0.72258,0.39369
0.72298,0.39412
0.72338,0.39387
0.72379,0.3937
0.72419,0.39381
0.7246,0.39368
0.725,0.39365
0.72541,0.39381
0.72581,0.39406
0.72622,0.39455
0.72663,0.39548
0.72703,0.39594
0.72744,0.39578
0.72785,0.39573
0.72826,0.39541
0.72867,0.39528
0.72908,0.39555
0.72949,0.39556
0.7299,0.39551
0.73031,0.39541
0.73072,0.39533
0.73113,0.3953
0.73155,0.39556
0.73196,0.39636
0.73237,0.39703
0.73279,0.39729
0.7332,0.39731
0.73362,0.39737
0.73403,0.39776
0.73445,0.39792
0.73486,0.39765
0.73528,0.39724
0.7357,0.39726
0.73612,0.39768
0.73653,0.39808
0.73695,0.39847
0.73737,0.39833
0.73779,0.39813
0.73821,0.39846
0.73863,0.3988
0.73905,0.399
0.73948,0.399
0.7399,0.39879
0.74032,0.39823
0.74074,0.39798
0.74117,0.39836
0.74159,0.39844
0.74202,0.3986
0.74244,0.39902
0.74287,0.399
0.74329,0.39867
0.74372,0.39867
0.74415,0.39932
0.74457,0.39975
0.745,0.39949
0.74543,0.39926
0.74586,0.39965
0.74629,0.39981
0.74672,0.39941
0.74715,0.39897
0.74758,0.39883
0.74801,0.39943
0.74844,0.39989
0.74887,0.39968
0.74931,0.39978
0.74974,0.40015
0.75017,0.4
0.75061,0.39962
0.75104,0.39984
0.75148,0.3996
0.75191,0.39866
0.75235,0.39861
0.75279,0.3992
0.75323,0.3994
0.75366,0.39916
0.7541,0.39891
0.75454,0.39848
0.75498,0.39806
0.75542,0.39862
0.75586,0.3994
0.7563,0.39964
0.75674,0.39957
0.75719,0.39924
0.75763,0.39883
0.75807,0.39882
0.75851,0.39922
0.75896,0.39897
0.7594,0.3982
0.75985,0.39787
0.76029,0.39794
0.76074,0.39804
0.76119,0.39767
0.76163,0.3973
0.76208,0.39708
0.76253,0.39673
0.76298,0.3966
0.76343,0.39686
0.76388,0.39751
0.76433,0.3976
0.76478,0.39713
0.76523,0.39722
0.76568,0.39727
0.76614,0.39683
0.76659,0.39637
0.76704,0.39629
0.7675,0.39643
0.76795,0.39599
0.76841,0.39535
0.76886,0.39502
0.76932,0.39481
0.76977,0.39492
0.77023,0.39471
0.77069,0.39401
0.77115,0.39366
0.77161,0.3935
0.77207,0.39324
0.77253,0.39277
0.77299,0.39253
0.77345,0.39226
0.77391,0.39164
0.77437,0.39165
0.77484,0.39145
0.7753,0.39063
0.77576,0.39019
0.77623,0.39012
0.77669,0.39027
0.77716,0.38997
0.77762,0.38928
0.77809,0.38874
0.77856,0.38817
0.77903,0.38777
0.7795,0.38743
0.77996,0.38714
0.78043,0.38703
0.7809,0.38682
0.78138,0.38636
0.78185,0.38551
0.78232,0.38463
0.78279,0.38421
0.78326,0.38369
0.78374,0.38277
0.78421,0.3822
0.78469,0.38209
0.78516,0.38208
0.78564,0.38186
0.78611,0.38146
0.78659,0.38127
0.78707,0.38102
0.78755,0.38061
0.78803,0.38008
0.7885,0.3791
0.78898,0.37822
0.78946,0.37772
0.78995,0.37704
0.79043,0.37646
0.79091,0.37614
0.79139,0.37553
0.79188,0.37485
0.79236,0.37454
0.79284,0.37416
0.79333,0.37362
0.79382,0.37301
0.7943,0.37242
0.79479,0.37197
0.79528,0.37113
0.79576,0.37018
0.79625,0.37
0.79674,0.36963
0.79723,0.36849
0.79772,0.36796
0.79822,0.368
0.79871,0.36716
0.7992,0.3658
0.79969,0.36528
0.80019,0.36491
0.80068,0.36399
0.80117,0.36328
0.80167,0.36294
0.80217,0.36228
0.80266,0.36107
0.80316,0.36028
0.80366,0.35992
0.80416,0.35924
0.80466,0.35865
0.80516,0.35799
0.80566,0.35697
0.80616,0.35584
0.80666,0.35502
0.80716,0.35449
0.80766,0.35375
0.80817,0.35315
0.80867,0.3524
0.80918,0.35146
0.80968,0.35051
0.81019,0.34946
0.81069,0.34886
0.8112,0.34834
0.81171,0.34766
0.81222,0.34696
0.81273,0.34599
0.81324,0.34502
0.81375,0.34434
0.81426,0.34386
0.81477,0.34323
0.81528,0.34233
0.8158,0.34122
0.81631,0.33994
0.81682,0.33913
0.81734,0.33887
0.81786,0.33832
0.81837,0.33724
0.81889,0.33652
0.81941,0.33614
0.81992,0.33505
0.82044,0.33386
0.82096,0.33316
0.82148,0.33254
0.822,0.33199
0.82253,0.33101
0.82305,0.3297
0.82357,0.32875
0.82409,0.32791
0.82462,0.32736
0.82514,0.32709
0.82567,0.32623
0.8262,0.32495
0.82672,0.32397
0.82725,0.32337
0.82778,0.32279
0.82831,0.32197
0.82884,0.32096
0.82937,0.31999
0.8299,0.31911
0.83043,0.31835
0.83096,0.31769
0.8315,0.3168
0.83203,0.31591
0.83256,0.3155
0.8331,0.31504
0.83363,0.31404
0.83417,0.31297
0.83471,0.31235
0.83525,0.31186
0.83578,0.31095
0.83632,0.30987
0.83686,0.30892
0.8374,0.3079
0.83794,0.30699
0.83849,0.30666
0.83903,0.30642
0.83957,0.3058
0.84012,0.30504
0.84066,0.304
0.84121,0.30301
0.84175,0.30229
0.8423,0.30188
0.84285,0.30144
0.8434,0.30021
0.84395,0.29895
0.8445,0.29831
0.84505,0.29771
0.8456,0.29707
0.84615,0.2965
0.8467,0.29597
0.84726,0.29528
0.84781,0.29443
0.84836,0.29356
0.84892,0.29276
0.84948,0.29223
0.85003,0.29165
0.85059,0.29069
0.85115,0.28973
0.85171,0.28908
0.85227,0.28852
0.85283,0.28784
0.85339,0.28713
0.85395,0.28654
0.85452,0.28588
0.85508,0.28499
0.85564,0.28416
0.85621,0.28353
0.85678,0.28285
0.85734,0.28215
0.85791,0.28158
0.85848,0.28078
0.85905,0.27977
0.85962,0.27905
0.86019,0.27864
0.86076,0.27821
0.86133,0.27763
0.8619,0.27701
0.86248,0.27641
0.86305,0.2758
0.86362,0.27514
0.8642,0.27457
0.86478,0.27408
0.86535,0.27365
0.86593,0.27315
0.86651,0.27257
0.86709,0.27212
0.86767,0.27159
0.86825,0.27073
0.86883,0.26993
0.86942,0.26939
0.87,0.26893
0.87058,0.26844
0.87117,0.26792
0.87176,0.26736
0.87234,0.26667
0.87293,0.26615
0.87352,0.26581
0.87411,0.26527
0.8747,0.26468
0.87529,0.26418
0.87588,0.26392
0.87647,0.26375
0.87706,0.26321
0.87766,0.2625
0.87825,0.26196
0.87885,0.26151
0.87944,0.26107
0.88004,0.26073
0.88064,0.26044
0.88124,0.26014
0.88184,0.25975
0.88244,0.25917
0.88304,0.25862
0.88364,0.25822
0.88424,0.25782
0.88485,0.2575
0.88545,0.25712
0.88606,0.2566
0.88666,0.25606
0.88727,0.25558
0.88788,0.2553
0.88849,0.25508
0.8891,0.25475
0.88971,0.25442
0.89032,0.25406
0.89093,0.25387
0.89154,0.25368
0.89215,0.25326
0.89277,0.25278
0.89338,0.25237
0.894,0.25207
0.89462,0.25181
0.89524,0.25152
0.89585,0.25114
0.89647,0.25085
0.89709,0.25077
0.89772,0.25059
0.89834,0.25027
0.89896,0.25007
0.89958,0.24992
0.90021,0.24961
0.90083,0.2493
0.90146,0.24907
0.90209,0.24879
0.90272,0.24858
0.90335,0.24836
0.90398,0.24814
0.90461,0.24806
0.90524,0.248
0.90587,0.24786
0.9065,0.24761
0.90714,0.24732
0.90777,0.24715
0.90841,0.24708
0.90905,0.24704
0.90968,0.24694
0.91032,0.2468
0.91096,0.24666
0.9116,0.24655
0.91225,0.24655
0.91289,0.24659
0.91353,0.24649
0.91418,0.24635
0.91482,0.24632
0.91547,0.24628
0.91611,0.24622
0.91676,0.24614
0.91741,0.24603
0.91806,0.24594
0.91871,0.24597
0.91936,0.24601
0.92001,0.24599
0.92067,0.24608
0.92132,0.24619
0.92198,0.24617
0.92263,0.24619
0.92329,0.2463
0.92395,0.24638
0.92461,0.24641
0.92527,0.2465
0.92593,0.24666
0.92659,0.24678
0.92725,0.24683
0.92792,0.2469
0.92858,0.24701
0.92925,0.24705
0.92991,0.24717
0.93058,0.24738
0.93125,0.24755
0.93192,0.24772
0.93259,0.24792
0.93326,0.2482
0.93393,0.24848
0.93461,0.2487
0.93528,0.24892
0.93596,0.24915
0.93663,0.24943
0.93731,0.24972
0.93799,0.25
0.93867,0.25023
0.93935,0.25049
0.94003,0.25083
0.94071,0.25125
0.9414,0.25167
0.94208,0.25191
0.94276,0.25214
0.94345,0.25249
0.94414,0.25298
0.94483,0.25346
0.94551,0.25378
0.94621,0.25414
0.9469,0.25459
0.94759,0.25504
0.94828,0.25548
0.94898,0.25593
0.94967,0.25637
0.95037,0.25682
0.95106,0.25732
0.95176,0.25786
0.95246,0.25841
0.95316,0.25896
0.95386,0.25947
0.95457,0.25998
0.95527,0.26055
0.95597,0.26116
0.95668,0.26176
0.95739,0.2624
0.95809,0.26307
0.9588,0.26373
0.95951,0.26436
0.96022,0.265
0.96094,0.26565
0.96165,0.2663
0.96236,0.26693
0.96308,0.26757
0.96379,0.26824
0.96451,0.26901
0.96523,0.26971
0.96595,0.27029
0.96667,0.27092
0.96739,0.2716
0.96811,0.27225
0.96883,0.27293
0.96956,0.27365
0.97029,0.27432
0.97101,0.27503
0.97174,0.27586
0.97247,0.27676
0.9732,0.27762
0.97393,0.27841
0.97466,0.27928
0.9754,0.2802
0.97613,0.28108
0.97687,0.28191
0.9776,0.28272
0.97834,0.28354
0.97908,0.28435
0.97982,0.28522
0.98056,0.28622
0.9813,0.2872
0.98205,0.28816
0.98279,0.28924
0.98354,0.29029
0.98428,0.29123
0.98503,0.29217
0.98578,0.29311
0.98653,0.29405
0.98728,0.29498
0.98803,0.29591
0.98879,0.29683
0.98954,0.2978
0.9903,0.29875
0.99106,0.29968
0.99181,0.30069
0.99257,0.30171
0.99333,0.30267
0.9941,0.30366
0.99486,0.30468
0.99562,0.30579
0.99639,0.30694
0.99715,0.30799
0.99792,0.309
0.99869,0.31001
0.99946,0.31111
1.0002,0.31225
1.001,0.31342
1.0018,0.31462
1.0026,0.31579
1.0033,0.31697
1.0041,0.31813
1.0047,0.31753
1.0049,0.31942
1.0051,0.32049
1.0053,0.32078
1.0055,0.32089
1.0057,0.32101
1.0059,0.32118
1.0061,0.32156
1.0062,0.32189
1.0064,0.32175
1.0066,0.32168
1.0068,0.3224
1.007,0.32317
1.0072,0.32313
1.0074,0.32293
1.0076,0.32292
1.0078,0.32273
1.008,0.32293
1.0082,0.3237
1.0084,0.32393
1.0086,0.32381
1.0088,0.32495
1.009,0.32696
1.0092,0.3275
1.0094,0.32602
1.0096,0.32458
1.0098,0.32446
1.01,0.32449
1.0102,0.32444
1.0104,0.32577
1.0106,0.32795
1.0108,0.32885
1.011,0.32809
1.0112,0.32634
1.0114,0.32485
1.0115,0.32578
1.0117,0.32888
1.0119,0.33101
1.0121,0.33083
1.0123,0.33008
1.0125,0.33025
1.0127,0.33125
1.0129,0.33239
1.0131,0.33331
1.0133,0.33379
1.0135,0.33367
1.0137,0.33361
1.0139,0.33392
1.0141,0.33378
1.0143,0.33332
1.0145,0.3331
1.0147,0.33237
1.0149,0.33132
1.0151,0.33111
1.0153,0.33155
1.0155,0.33296
1.0157,0.33579
1.0159,0.33738
1.0161,0.33626
1.0163,0.33542
1.0165,0.33628
1.0167,0.33707
1.0169,0.33732
1.0171,0.33798
1.0173,0.33939
1.0175,0.34074
1.0177,0.34077
1.0179,0.34011
1.0181,0.34021
1.0183,0.34032
1.0185,0.34039
1.0187,0.34187
1.0189,0.34375
1.0191,0.34427
1.0193,0.34392
1.0195,0.34322
1.0197,0.34262
1.0199,0.34316
1.0201,0.3438
1.0203,0.34338
1.0205,0.34338
1.0207,0.34436
1.0209,0.34471
1.0211,0.34426
1.0213,0.3442
1.0215,0.34488
1.0217,0.34566
1.0219,0.34576
1.0221,0.34539
1.0223,0.34523
1.0225,0.34537
1.0227,0.34604
1.0229,0.34763
1.0231,0.34977
1.0233,0.35163
1.0235,0.35189
1.0237,0.34976
1.0239,0.34737
1.0241,0.3472
1.0243,0.34828
1.0245,0.34913
