KC-OPX-arvn_1,
0.62428,0.33498
0.62473,0.33544
0.62517,0.33571
0.62562,0.33584
0.62606,0.33598
0.62651,0.33589
0.62696,0.33602
0.6274,0.33577
0.62785,0.33568
0.62829,0.33555
0.62874,0.33551
0.62918,0.33539
0.62963,0.33568
0.63007,0.33545
0.63052,0.33557
0.63096,0.33567
0.63141,0.33591
0.63185,0.33591
0.6323,0.33577
0.63274,0.33605
0.63319,0.33628
0.63364,0.33652
0.63408,0.33703
0.63453,0.33699
0.63497,0.33764
0.63542,0.33805
0.63586,0.33855
0.63631,0.33863
0.63675,0.33891
0.6372,0.33902
0.63764,0.33885
0.63809,0.33946
0.63853,0.33899
0.63897,0.33932
0.63942,0.33902
0.63986,0.33921
0.64031,0.33923
0.64075,0.33956
0.6412,0.33966
0.64164,0.33967
0.64209,0.33979
0.64253,0.33987
0.64298,0.34016
0.64342,0.34052
0.64387,0.34084
0.64431,0.34106
0.64475,0.34126
0.6452,0.34181
0.64564,0.34211
0.64609,0.34237
0.64653,0.34248
0.64698,0.34268
0.64742,0.34259
0.64786,0.34273
0.64831,0.34296
0.64875,0.34348
0.6492,0.34397
0.64964,0.34399
0.65009,0.34448
0.65053,0.34457
0.65097,0.34487
0.65142,0.34503
0.65186,0.34476
0.65231,0.34495
0.65275,0.34488
0.65319,0.34476
0.65364,0.34507
0.65408,0.34484
0.65452,0.34493
0.65497,0.3452
0.65541,0.34563
0.65586,0.34614
0.6563,0.34621
0.65674,0.34647
0.65719,0.34647
0.65763,0.34689
0.65807,0.3471
0.65852,0.34734
0.65896,0.34806
0.6594,0.34837
0.65985,0.34885
0.66029,0.34894
0.66073,0.34948
0.66118,0.35002
0.66162,0.35018
0.66207,0.35072
0.66251,0.35107
0.66295,0.35101
0.66339,0.35136
0.66384,0.35127
0.66428,0.35117
0.66472,0.35125
0.66517,0.35139
0.66561,0.35115
0.66605,0.35164
0.6665,0.3518
0.66694,0.35223
0.66738,0.35252
0.66783,0.35245
0.66827,0.35264
0.66871,0.35276
0.66915,0.353
0.6696,0.3535
0.67004,0.35365
0.67048,0.3535
0.67093,0.35389
0.67137,0.3538
0.67181,0.35405
0.67225,0.35432
0.6727,0.35423
0.67314,0.35461
0.67358,0.3548
0.67402,0.35458
0.67447,0.35482
0.67491,0.35473
0.67535,0.35485
0.67579,0.35531
0.67624,0.3555
0.67668,0.35531
0.67712,0.35578
0.67756,0.35588
0.67801,0.35653
0.67845,0.35704
0.67889,0.35742
0.67933,0.35787
0.67978,0.35859
0.68022,0.35896
0.68066,0.35921
0.6811,0.35939
0.68154,0.35957
0.68199,0.35947
0.68243,0.35902
0.68287,0.35951
0.68331,0.35933
0.68375,0.3591
0.6842,0.35942
0.68464,0.35936
0.68508,0.36037
0.68552,0.36048
0.68596,0.36119
0.6864,0.36158
0.68685,0.36189
0.68729,0.36239
0.68773,0.36266
0.68817,0.36311
0.68861,0.3633
0.68905,0.36381
0.6895,0.36414
0.68994,0.3643
0.69038,0.36491
0.69082,0.36506
0.69126,0.36532
0.6917,0.36546
0.69215,0.36553
0.69259,0.36543
0.69303,0.36559
0.69347,0.36559
0.69391,0.36524
0.69435,0.36545
0.69479,0.36546
0.69523,0.36535
0.69568,0.36569
0.69612,0.3658
0.69656,0.36564
0.697,0.36599
0.69744,0.36641
0.69788,0.36697
0.69832,0.36731
0.69876,0.36773
0.6992,0.36826
0.69965,0.36883
0.70009,0.36917
0.70053,0.36932
0.70097,0.36967
0.70141,0.36975
0.70185,0.36979
0.70229,0.36963
0.70273,0.36939
0.70317,0.36957
0.70361,0.36985
0.70405,0.37006
0.70449,0.37052
0.70493,0.37084
0.70538,0.37111
0.70582,0.37124
0.70626,0.37163
0.7067,0.37157
0.70714,0.3718
0.70758,0.37177
0.70802,0.37237
0.70846,0.37243
0.7089,0.37278
0.70934,0.3733
0.70978,0.37379
0.71022,0.37403
0.71066,0.37428
0.7111,0.37465
0.71154,0.37473
0.71198,0.37521
0.71242,0.37504
0.71286,0.37533
0.7133,0.37572
0.71374,0.37572
0.71418,0.37581
0.71462,0.37599
0.71506,0.37613
0.7155,0.37637
0.71594,0.3762
0.71638,0.37627
0.71682,0.37613
0.71726,0.37591
0.7177,0.37595
0.71814,0.37572
0.71858,0.37541
0.71902,0.37545
0.71946,0.37564
0.7199,0.37587
0.72034,0.3761
0.72078,0.37612
0.72122,0.37646
0.72166,0.3768
0.7221,0.37715
0.72254,0.37732
0.72298,0.37718
0.72342,0.37744
0.72386,0.37778
0.72429,0.37805
0.72473,0.37801
0.72517,0.3781
0.72561,0.37824
0.72605,0.37818
0.72649,0.37829
0.72693,0.37801
0.72737,0.37836
0.72781,0.37807
0.72825,0.37804
0.72869,0.37836
0.72913,0.37852
0.72957,0.3791
0.73,0.37944
0.73044,0.37943
0.73088,0.37983
0.73132,0.3802
0.73176,0.38028
0.7322,0.38022
0.73264,0.37987
0.73308,0.37997
0.73352,0.38021
0.73395,0.3797
0.73439,0.37915
0.73483,0.37883
0.73527,0.37862
0.73571,0.37823
0.73615,0.37829
0.73659,0.3778
0.73703,0.37788
0.73746,0.37842
0.7379,0.37854
0.73834,0.37875
0.73878,0.37871
0.73922,0.37914
0.73966,0.37968
0.74009,0.37991
0.74053,0.37991
0.74097,0.38024
0.74141,0.38065
0.74185,0.38062
0.74229,0.38104
0.74272,0.38143
0.74316,0.38137
0.7436,0.38169
0.74404,0.38199
0.74448,0.38222
0.74492,0.38214
0.74535,0.38228
0.74579,0.38212
0.74623,0.38256
0.74667,0.38247
0.74711,0.38254
0.74754,0.38256
0.74798,0.38273
0.74842,0.38288
0.74886,0.38244
0.74929,0.38219
0.74973,0.38224
0.75017,0.38213
0.75061,0.38199
0.75105,0.38223
0.75148,0.38222
0.75192,0.3827
0.75236,0.38299
0.7528,0.3831
0.75323,0.38324
0.75367,0.38352
0.75411,0.3832
0.75455,0.38315
0.75498,0.38256
0.75542,0.3828
0.75586,0.38257
0.7563,0.38264
0.75673,0.38261
0.75717,0.38268
0.75761,0.38276
0.75805,0.38263
0.75848,0.38279
0.75892,0.38239
0.75936,0.38222
0.75979,0.38217
0.76023,0.38188
0.76067,0.38146
0.76111,0.38133
0.76154,0.38141
0.76198,0.38096
0.76242,0.38038
0.76285,0.38016
0.76329,0.37993
0.76373,0.37988
0.76416,0.37998
0.7646,0.37968
0.76504,0.37958
0.76548,0.3794
0.76591,0.37915
0.76635,0.37927
0.76679,0.37914
0.76722,0.37862
0.76766,0.37878
0.7681,0.37832
0.76853,0.378
0.76897,0.37774
0.76941,0.3775
0.76984,0.37713
0.77028,0.37674
0.77072,0.37633
0.77115,0.37617
0.77159,0.37611
0.77202,0.3757
0.77246,0.37558
0.7729,0.37525
0.77333,0.37516
0.77377,0.37487
0.77421,0.37466
0.77464,0.37438
0.77508,0.37394
0.77551,0.3736
0.77595,0.37356
0.77639,0.37332
0.77682,0.37298
0.77726,0.37246
0.7777,0.37185
0.77813,0.37113
0.77857,0.37099
0.779,0.37056
0.77944,0.37009
0.77988,0.36993
0.78031,0.36979
0.78075,0.3695
0.78118,0.36925
0.78162,0.36866
0.78205,0.36786
0.78249,0.36725
0.78293,0.36648
0.78336,0.36629
0.7838,0.36581
0.78423,0.36587
0.78467,0.36587
0.7851,0.36585
0.78554,0.36611
0.78598,0.36622
0.78641,0.36639
0.78685,0.36616
0.78728,0.36594
0.78772,0.36598
0.78815,0.36554
0.78859,0.36531
0.78902,0.36479
0.78946,0.36451
0.78989,0.3642
0.79033,0.36368
0.79076,0.36358
0.7912,0.36313
0.79163,0.36275
0.79207,0.36254
0.79251,0.36201
0.79294,0.36154
0.79338,0.36066
0.79381,0.35995
0.79425,0.35891
0.79468,0.35834
0.79512,0.35759
0.79555,0.35702
0.79599,0.35626
0.79642,0.35599
0.79686,0.35583
0.79729,0.356
0.79772,0.35552
0.79816,0.35564
0.79859,0.35507
0.79903,0.35457
0.79946,0.35416
0.7999,0.35319
0.80033,0.35256
0.80077,0.35192
0.8012,0.35084
0.80164,0.35057
0.80207,0.34958
0.80251,0.34925
0.80294,0.34915
0.80337,0.3485
0.80381,0.34804
0.80424,0.34742
0.80468,0.34654
0.80511,0.34621
0.80555,0.34556
0.80598,0.34468
0.80642,0.34419
0.80685,0.34359
0.80728,0.34261
0.80772,0.34225
0.80815,0.34184
0.80859,0.34147
0.80902,0.34099
0.80945,0.34042
0.80989,0.34001
0.81032,0.33968
0.81076,0.33933
0.81119,0.3392
0.81162,0.3387
0.81206,0.33865
0.81249,0.33833
0.81293,0.33799
0.81336,0.33733
0.81379,0.33697
0.81423,0.33629
0.81466,0.33577
0.8151,0.33495
0.81553,0.33419
0.81596,0.33355
0.8164,0.33283
0.81683,0.33174
0.81726,0.33117
0.8177,0.33011
0.81813,0.32918
0.81856,0.32846
0.819,0.32782
0.81943,0.32701
0.81986,0.3265
0.8203,0.32574
0.82073,0.32512
0.82116,0.32473
0.8216,0.32399
0.82203,0.3232
0.82246,0.32244
0.8229,0.32148
0.82333,0.32089
0.82376,0.32008
0.8242,0.31916
0.82463,0.31839
0.82506,0.31787
0.8255,0.31696
0.82593,0.31648
0.82636,0.31589
0.8268,0.31481
0.82723,0.31436
0.82766,0.31344
0.82809,0.31264
0.82853,0.31212
0.82896,0.31146
0.82939,0.31119
0.82983,0.31062
0.83026,0.31052
0.83069,0.31016
0.83112,0.30966
0.83156,0.3097
0.83199,0.30938
0.83242,0.3092
0.83286,0.30859
0.83329,0.30819
0.83372,0.30767
0.83415,0.30679
0.83459,0.30611
0.83502,0.30533
0.83545,0.30487
0.83588,0.30398
0.83632,0.30333
0.83675,0.30293
0.83718,0.30221
0.83761,0.30177
0.83804,0.30123
0.83848,0.30072
0.83891,0.30003
0.83934,0.29939
0.83977,0.29913
0.84021,0.29871
0.84064,0.298
0.84107,0.29768
0.8415,0.29728
0.84193,0.297
0.84237,0.29641
0.8428,0.29586
0.84323,0.29542
0.84366,0.29495
0.84409,0.29459
0.84453,0.29414
0.84496,0.29415
0.84539,0.29342
0.84582,0.2929
0.84625,0.29222
0.84669,0.29137
0.84712,0.29082
0.84755,0.29013
0.84798,0.28943
0.84841,0.28887
0.84884,0.28846
0.84928,0.28775
0.84971,0.28719
0.85014,0.28698
0.85057,0.28602
0.851,0.28555
0.85143,0.28511
0.85186,0.28462
0.8523,0.28402
0.85273,0.28342
0.85316,0.28273
0.85359,0.28202
0.85402,0.28126
0.85445,0.28085
0.85488,0.27993
0.85532,0.27946
0.85575,0.27901
0.85618,0.27884
0.85661,0.27865
0.85704,0.27858
0.85747,0.27836
0.8579,0.2782
0.85833,0.27779
0.85876,0.27757
0.8592,0.27704
0.85963,0.27653
0.86006,0.27597
0.86049,0.27537
0.86092,0.27537
0.86135,0.27507
0.86178,0.27458
0.86221,0.27422
0.86264,0.27398
0.86307,0.27383
0.8635,0.27351
0.86394,0.27296
0.86437,0.27268
0.8648,0.2723
0.86523,0.27178
0.86566,0.27113
0.86609,0.27105
0.86652,0.27046
0.86695,0.27017
0.86738,0.26953
0.86781,0.26906
0.86824,0.26887
0.86867,0.2682
0.8691,0.26765
0.86953,0.26723
0.86996,0.26671
0.87039,0.26613
0.87082,0.26578
0.87125,0.26522
0.87168,0.26478
0.87211,0.26474
0.87254,0.26453
0.87297,0.26432
0.8734,0.26418
0.87383,0.26373
0.87426,0.26349
0.87469,0.26306
0.87512,0.26271
0.87555,0.26226
0.87598,0.26173
0.87641,0.26149
0.87684,0.26113
0.87727,0.26092
0.8777,0.26057
0.87813,0.26061
0.87856,0.26015
0.87899,0.26003
0.87942,0.2599
0.87985,0.25976
0.88028,0.25954
0.88071,0.25948
0.88114,0.25894
0.88157,0.2589
0.882,0.25876
0.88243,0.25849
0.88286,0.25832
0.88329,0.25808
0.88372,0.25755
0.88415,0.25724
0.88458,0.25688
0.88501,0.25666
0.88544,0.25633
0.88587,0.25602
0.8863,0.25582
0.88673,0.2556
0.88715,0.2555
0.88758,0.2553
0.88801,0.25526
0.88844,0.25534
0.88887,0.25525
0.8893,0.25518
0.88973,0.25489
0.89016,0.25493
0.89059,0.25448
0.89102,0.25461
0.89145,0.25416
0.89188,0.25416
0.8923,0.25367
0.89273,0.25333
0.89316,0.25293
0.89359,0.25256
0.89402,0.25226
0.89445,0.25181
0.89488,0.25187
0.89531,0.25134
0.89574,0.25114
0.89616,0.25137
0.89659,0.25115
0.89702,0.25092
0.89745,0.2508
0.89788,0.25079
0.89831,0.25085
0.89874,0.25088
0.89916,0.25091
0.89959,0.25117
0.90002,0.25137
0.90045,0.25157
0.90088,0.25171
0.90131,0.25193
0.90174,0.25163
0.90216,0.25155
0.90259,0.25175
0.90302,0.2515
0.90345,0.25129
0.90388,0.25085
0.90431,0.25054
0.90473,0.25029
0.90516,0.24986
0.90559,0.24928
0.90602,0.24928
0.90645,0.24837
0.90687,0.24843
0.9073,0.24834
0.90773,0.24837
0.90816,0.2481
0.90859,0.24821
0.90901,0.24815
0.90944,0.24808
0.90987,0.24803
0.9103,0.24808
0.91073,0.24818
0.91115,0.24844
0.91158,0.24838
0.91201,0.24861
0.91244,0.24849
0.91286,0.24894
0.91329,0.24886
0.91372,0.24937
0.91415,0.24911
0.91458,0.24938
0.915,0.24944
0.91543,0.24956
0.91586,0.24968
0.91629,0.2501
0.91671,0.25032
0.91714,0.2501
0.91757,0.25017
0.918,0.25029
0.91842,0.25022
0.91885,0.25024
0.91928,0.25044
0.9197,0.25029
0.92013,0.25045
0.92056,0.25044
0.92099,0.25079
0.92141,0.25061
0.92184,0.25078
0.92227,0.2506
0.9227,0.2507
0.92312,0.25066
0.92355,0.25057
0.92398,0.25078
0.9244,0.25042
0.92483,0.25004
0.92526,0.25011
0.92568,0.24993
0.92611,0.24978
0.92654,0.24939
0.92697,0.24925
0.92739,0.24928
0.92782,0.24924
0.92825,0.24929
0.92867,0.24931
0.9291,0.24975
0.92953,0.25011
0.92995,0.25052
0.93038,0.25078
0.93081,0.2511
0.93123,0.25121
0.93166,0.25136
0.93209,0.25201
0.93251,0.25196
0.93294,0.2523
0.93337,0.25239
0.93379,0.25231
0.93422,0.25267
0.93464,0.25283
0.93507,0.25298
0.9355,0.25296
0.93592,0.25306
0.93635,0.25316
0.93678,0.25298
0.9372,0.25349
0.93763,0.25335
0.93805,0.25353
0.93848,0.25361
0.93891,0.25385
0.93933,0.25398
0.93976,0.25442
0.94019,0.25489
0.94061,0.25511
0.94104,0.25547
0.94146,0.25621
0.94189,0.25665
0.94232,0.25688
0.94274,0.25684
0.94317,0.25729
0.94359,0.2577
0.94402,0.25836
0.94444,0.25824
0.94487,0.25866
0.9453,0.25912
0.94572,0.25929
0.94615,0.25952
0.94657,0.2598
0.947,0.26003
0.94742,0.26024
0.94785,0.26063
0.94828,0.26064
0.9487,0.26075
0.94913,0.26103
0.94955,0.26106
0.94998,0.26113
0.9504,0.26151
0.95083,0.26163
0.95125,0.26171
0.95168,0.26221
0.9521,0.26221
0.95253,0.26287
0.95296,0.26322
0.95338,0.26372
0.95381,0.2639
0.95423,0.26443
0.95466,0.26464
0.95508,0.26506
0.95551,0.26574
0.95593,0.26571
0.95636,0.2664
0.95678,0.26659
0.95721,0.26656
0.95763,0.26724
0.95806,0.2675
0.95848,0.26819
0.95891,0.26778
0.95933,0.26844
0.95976,0.268
0.96018,0.2683
0.96061,0.26845
0.96103,0.2686
0.96146,0.26869
0.96188,0.26877
0.96231,0.26909
0.96273,0.26886
0.96315,0.26954
0.96358,0.26961
0.964,0.26983
0.96443,0.27015
0.96485,0.27024
0.96528,0.27068
0.9657,0.27113
0.96613,0.27144
0.96655,0.27214
0.96698,0.27236
0.9674,0.27278
0.96782,0.27319
0.96825,0.27347
0.96867,0.27373
0.9691,0.27445
0.96952,0.27463
0.96995,0.27521
0.97037,0.27598
0.97079,0.2762
0.97122,0.27705
0.97164,0.27734
0.97207,0.27811
0.97249,0.27865
0.97291,0.27873
0.97334,0.27867
0.97376,0.27944
0.97419,0.27994
0.97461,0.28
0.97503,0.28017
0.97546,0.28078
0.97588,0.28107
0.97631,0.28185
0.97673,0.28209
0.97715,0.28267
0.97758,0.28298
0.978,0.28345
0.97843,0.28405
0.97885,0.28448
0.97927,0.2852
0.9797,0.28563
0.98012,0.28647
0.98054,0.28705
0.98097,0.28776
0.98139,0.28842
0.98181,0.28906
0.98224,0.28933
0.98266,0.28966
0.98309,0.2907
0.98351,0.29109
0.98393,0.29121
0.98436,0.2919
0.98478,0.29266
0.9852,0.29302
0.98563,0.29375
0.98605,0.29441
0.98647,0.29461
0.9869,0.29491
0.98732,0.29545
0.98774,0.2956
0.98817,0.29598
0.98859,0.29643
0.98901,0.29656
0.98943,0.29668
0.98986,0.29683
0.99028,0.29739
0.9907,0.29736
0.99113,0.29799
0.99155,0.29818
0.99197,0.29921
0.9924,0.29951
0.99282,0.30076
0.99324,0.3013
0.99366,0.30189
0.99409,0.30329
0.99451,0.30357
0.99493,0.30416
0.99535,0.30485
0.99578,0.30588
0.9962,0.30629
0.99662,0.30657
0.99705,0.30712
0.99747,0.30785
0.99789,0.30807
0.99831,0.30807
0.99874,0.3083
0.99916,0.30876
0.99958,0.30867
1.0013,0.31145
1.0028,0.31484
1.0044,0.31755
1.006,0.31942
1.0075,0.3205
1.0091,0.3215
1.0107,0.323
1.0122,0.32442
1.0138,0.32609
1.0154,0.32794
1.017,0.33075
1.0186,0.33584
1.0202,0.34134
1.0218,0.34439
1.0234,0.34576
1.0251,0.34761
1.0267,0.34977
1.0283,0.35181
1.0299,0.35501
1.0316,0.3583
1.0332,0.35983
1.0349,0.36157
1.0365,0.36344
1.0382,0.36562
1.0399,0.36789
1.0415,0.36972
1.0432,0.37199
1.0449,0.37548
1.0466,0.37866
1.0483,0.38083
1.05,0.38258
1.0517,0.38429
1.0534,0.38621
1.0551,0.38767
1.0568,0.38899
1.0586,0.39169
1.0603,0.39523
1.062,0.39837
1.0638,0.4015
1.0655,0.40448
1.0673,0.40685
1.069,0.4096
1.0708,0.41237
1.0726,0.41485
1.0744,0.41672
1.0761,0.41727
1.0779,0.41725
1.0797,0.41845
1.0815,0.42058
1.0833,0.42273
1.0851,0.42578
1.087,0.42905
1.0888,0.43171
1.0906,0.43299
1.0925,0.43402
1.0943,0.4354
1.0962,0.4373
1.098,0.43907
1.0999,0.44075
1.1018,0.44236
1.1036,0.44388
1.1055,0.44476
1.1074,0.44546
1.1093,0.4464
1.1112,0.44815
1.1131,0.45064
1.115,0.45306
1.117,0.4547
1.1189,0.45606
1.1208,0.45774
1.1228,0.45963
1.1247,0.46113
1.1267,0.462
1.1286,0.46251
1.1306,0.46306
1.1326,0.464
1.1346,0.46478
1.1366,0.46505
1.1385,0.46612
1.1406,0.46766
1.1426,0.46916
1.1446,0.4708
1.1466,0.47249
1.1486,0.47344
1.1507,0.47407
1.1527,0.47494
1.1548,0.47603
1.1568,0.47682
1.1589,0.47744
1.161,0.47771
1.1631,0.47774
1.1652,0.47835
1.1673,0.47973
1.1694,0.48072
1.1715,0.48104
1.1736,0.48133
1.1757,0.48164
1.1779,0.48179
1.18,0.48246
1.1822,0.48343
1.1843,0.48409
1.1865,0.48426
1.1887,0.485
1.1909,0.48647
1.1931,0.4874
1.1953,0.4875
1.1975,0.48795
1.1997,0.48873
1.2019,0.48983
1.2042,0.49034
1.2064,0.49052
1.2086,0.49081
1.2109,0.49207
1.2132,0.49352
1.2154,0.49375
1.2177,0.49309
1.22,0.4924
1.2223,0.49191
1.2246,0.49243
1.227,0.49235
1.2293,0.49261
1.2316,0.49354
1.234,0.49462
1.2363,0.49563
1.2387,0.49676
1.2411,0.49764
1.2434,0.498
1.2458,0.49844
1.2482,0.49958
1.2506,0.50037
1.2531,0.50016
1.2555,0.49961
1.2579,0.49942
1.2604,0.49977
1.2628,0.5002
1.2653,0.49987
1.2678,0.49992
1.2703,0.50099
1.2728,0.50203
1.2753,0.50204
1.2778,0.50188
1.2803,0.50224
1.2828,0.50277
1.2854,0.5024
1.2879,0.50158
1.2905,0.50103
1.2931,0.50135
1.2957,0.50192
1.2983,0.502
1.3009,0.50183
1.3035,0.50215
1.3061,0.50286
1.3088,0.50345
1.3114,0.50393
1.3141,0.5045
1.3167,0.50497
1.3194,0.50487
1.3221,0.50405
1.3248,0.50294
1.3275,0.50204
1.3303,0.50146
1.333,0.50075
1.3357,0.50029
1.3385,0.50034
1.3413,0.50014
1.3441,0.49956
1.3468,0.49914
1.3497,0.49867
1.3525,0.49794
1.3553,0.49693
1.3581,0.49581
1.361,0.49425
1.3639,0.49237
1.3667,0.4909
1.3696,0.48988
1.3725,0.48878
1.3754,0.48763
1.3784,0.48676
1.3813,0.48586
1.3843,0.48433
1.3872,0.48191
1.3902,0.47917
1.3932,0.47706
1.3962,0.4759
1.3992,0.47553
1.4022,0.47543
1.4053,0.4746
1.4083,0.47271
1.4114,0.47095
1.4145,0.4701
1.4176,0.46972
1.4207,0.4691
1.4238,0.46789
1.4269,0.46645
1.4301,0.46544
1.4333,0.46445
1.4364,0.46279
1.4396,0.46026
1.4428,0.45756
1.4461,0.45494
1.4493,0.45266
1.4525,0.45064
1.4558,0.4486
1.4591,0.44632
1.4624,0.44395
1.4657,0.44205
1.469,0.44086
1.4724,0.43964
1.4757,0.43768
1.4791,0.4355
1.4825,0.43385
1.4859,0.4326
1.4893,0.43127
1.4927,0.42944
1.4962,0.42704
1.4996,0.42423
1.5031,0.42172
1.5066,0.41976
1.5101,0.41799
1.5136,0.41592
1.5172,0.41355
1.5207,0.4112
1.5243,0.40911
1.5279,0.40736
1.5315,0.40564
1.5352,0.40354
1.5388,0.40106
1.5425,0.39831
1.5461,0.39551
1.5498,0.39291
1.5536,0.39069
1.5573,0.38881
1.561,0.38698
1.5648,0.38521
1.5686,0.38365
1.5724,0.38201
1.5762,0.38014
1.5801,0.37836
1.5839,0.37663
1.5878,0.37452
1.5917,0.37214
1.5957,0.37013
1.5996,0.36863
1.6036,0.36699
1.6075,0.36509
1.6115,0.36308
1.6155,0.36099
1.6196,0.35895
1.6236,0.35724
1.6277,0.35563
1.6318,0.35407
1.6359,0.35285
1.6401,0.35177
1.6443,0.35034
1.6484,0.34848
1.6526,0.34618
1.6569,0.34377
1.6611,0.34158
1.6654,0.33942
1.6697,0.33717
1.674,0.3351
1.6783,0.33319
1.6827,0.33156
1.6871,0.33049
1.6915,0.32983
1.6959,0.32899
1.7004,0.328
1.7048,0.32711
1.7093,0.32605
1.7138,0.32475
1.7184,0.32343
1.723,0.32204
1.7276,0.32075
1.7322,0.31952
1.7368,0.31836
1.7415,0.3172
1.7462,0.31633
1.7509,0.31583
1.7556,0.31527
1.7604,0.31444
1.7652,0.31368
1.77,0.31304
1.7749,0.3124
1.7798,0.31194
1.7847,0.31148
1.7896,0.31089
1.7946,0.31017
1.7995,0.30948
1.8046,0.309
1.8096,0.30886
1.8147,0.3091
1.8198,0.30931
1.8249,0.30942
1.83,0.30964
1.8352,0.31001
1.8404,0.31028
1.8457,0.31043
1.851,0.31081
1.8563,0.31136
1.8616,0.31182
1.867,0.31233
1.8724,0.31287
1.8778,0.31324
1.8832,0.31345
1.8887,0.31396
1.8943,0.31512
1.8998,0.31668
1.9054,0.31815
1.911,0.31949
1.9167,0.32071
1.9224,0.3218
1.9281,0.32305
1.9338,0.32454
1.9396,0.32583
1.9454,0.32672
1.9513,0.3274
1.9572,0.32821
1.9631,0.3295
1.9691,0.33133
1.9751,0.33337
1.9811,0.33513
1.9872,0.33658
1.9933,0.33833
1.9995,0.34026
2.0057,0.34264
2.0119,0.34548
2.0182,0.34886
2.0245,0.35231
2.0308,0.35572
2.0372,0.3594
2.0436,0.36366
2.0501,0.36846
2.0566,0.37298
2.0632,0.37661
2.0698,0.37994
2.0764,0.38407
2.0831,0.38879
2.0898,0.39331
2.0966,0.39762
2.1034,0.4022
2.1102,0.40701
2.1171,0.41173
2.124,0.41593
2.131,0.41966
2.1381,0.42306
2.1451,0.42668
2.1523,0.43081
2.1594,0.4353
2.1667,0.44041
2.1739,0.44496
2.1813,0.44908
2.1886,0.45269
2.196,0.45617
2.2035,0.45954
2.211,0.46287
2.2186,0.46622
2.2262,0.46969
2.2339,0.47359
2.2416,0.47833
2.2494,0.48369
2.2573,0.48897
2.2652,0.49364
2.2731,0.4968
2.2811,0.49843
2.2892,0.49912
2.2973,0.49968
2.3055,0.50032
2.3137,0.5019
2.322,0.50555
2.3303,0.51095
