KC-Ol-arvn_2,
0.64964,0.74147
0.65009,0.74179
0.65053,0.74184
0.65097,0.74203
0.65142,0.74226
0.65186,0.74238
0.65231,0.74331
0.65275,0.74331
0.65319,0.74368
0.65364,0.74377
0.65408,0.74408
0.65452,0.74374
0.65497,0.74316
0.65541,0.74291
0.65586,0.74255
0.6563,0.74299
0.65674,0.74267
0.65719,0.7425
0.65763,0.74275
0.65807,0.74328
0.65852,0.74268
0.65896,0.74308
0.6594,0.74341
0.65985,0.74378
0.66029,0.74356
0.66073,0.74361
0.66118,0.7437
0.66162,0.74401
0.66207,0.7441
0.66251,0.74327
0.66295,0.74375
0.66339,0.74314
0.66384,0.74364
0.66428,0.74358
0.66472,0.74411
0.66517,0.74497
0.66561,0.74479
0.66605,0.74475
0.6665,0.74385
0.66694,0.7435
0.66738,0.74341
0.66783,0.74317
0.66827,0.74288
0.66871,0.74291
0.66915,0.74316
0.6696,0.74368
0.67004,0.74386
0.67048,0.74502
0.67093,0.74479
0.67137,0.74489
0.67181,0.74527
0.67225,0.74534
0.6727,0.74522
0.67314,0.7447
0.67358,0.74476
0.67402,0.74445
0.67447,0.74475
0.67491,0.74431
0.67535,0.74426
0.67579,0.74377
0.67624,0.74436
0.67668,0.74383
0.67712,0.7441
0.67756,0.74364
0.67801,0.74367
0.67845,0.74365
0.67889,0.74339
0.67933,0.74328
0.67978,0.74257
0.68022,0.7421
0.68066,0.74199
0.6811,0.74133
0.68154,0.74064
0.68199,0.74012
0.68243,0.74002
0.68287,0.74023
0.68331,0.74046
0.68375,0.7405
0.6842,0.74042
0.68464,0.74055
0.68508,0.73994
0.68552,0.73972
0.68596,0.73933
0.6864,0.73875
0.68685,0.73813
0.68729,0.73763
0.68773,0.73727
0.68817,0.73726
0.68861,0.73707
0.68905,0.737
0.6895,0.7365
0.68994,0.73619
0.69038,0.73567
0.69082,0.73572
0.69126,0.73492
0.6917,0.73447
0.69215,0.73415
0.69259,0.73375
0.69303,0.73354
0.69347,0.73368
0.69391,0.73346
0.69435,0.73365
0.69479,0.73346
0.69523,0.73372
0.69568,0.73383
0.69612,0.73342
0.69656,0.73355
0.697,0.73394
0.69744,0.73361
0.69788,0.73331
0.69832,0.73338
0.69876,0.73318
0.6992,0.73237
0.69965,0.73201
0.70009,0.73163
0.70053,0.73127
0.70097,0.73046
0.70141,0.73001
0.70185,0.72999
0.70229,0.72997
0.70273,0.72938
0.70317,0.72864
0.70361,0.72861
0.70405,0.7283
0.70449,0.72782
0.70493,0.72755
0.70538,0.72756
0.70582,0.72656
0.70626,0.72628
0.7067,0.72625
0.70714,0.72554
0.70758,0.72523
0.70802,0.72535
0.70846,0.72503
0.7089,0.72527
0.70934,0.72505
0.70978,0.72481
0.71022,0.72417
0.71066,0.72397
0.7111,0.72352
0.71154,0.72308
0.71198,0.72314
0.71242,0.7227
0.71286,0.72279
0.7133,0.72211
0.71374,0.72194
0.71418,0.72169
0.71462,0.72177
0.71506,0.72171
0.7155,0.7216
0.71594,0.72147
0.71638,0.72117
0.71682,0.72066
0.71726,0.72038
0.7177,0.71925
0.71814,0.71924
0.71858,0.71838
0.71902,0.71788
0.71946,0.71774
0.7199,0.7173
0.72034,0.71713
0.72078,0.71667
0.72122,0.71661
0.72166,0.71607
0.7221,0.71545
0.72254,0.71542
0.72298,0.71501
0.72342,0.71464
0.72386,0.71462
0.72429,0.71394
0.72473,0.71414
0.72517,0.71411
0.72561,0.71357
0.72605,0.71427
0.72649,0.71313
0.72693,0.71277
0.72737,0.71196
0.72781,0.71146
0.72825,0.71014
0.72869,0.70977
0.72913,0.70924
0.72957,0.7081
0.73,0.70736
0.73044,0.70724
0.73088,0.70689
0.73132,0.70694
0.73176,0.70667
0.7322,0.70627
0.73264,0.70631
0.73308,0.70547
0.73352,0.70524
0.73395,0.70472
0.73439,0.70393
0.73483,0.70373
0.73527,0.70368
0.73571,0.70297
0.73615,0.70204
0.73659,0.7022
0.73703,0.70176
0.73746,0.70152
0.7379,0.7011
0.73834,0.70085
0.73878,0.70006
0.73922,0.69974
0.73966,0.69951
0.74009,0.69909
0.74053,0.69833
0.74097,0.69782
0.74141,0.69699
0.74185,0.69582
0.74229,0.69555
0.74272,0.69469
0.74316,0.69381
0.7436,0.69308
0.74404,0.69241
0.74448,0.69158
0.74492,0.69105
0.74535,0.69054
0.74579,0.68965
0.74623,0.6891
0.74667,0.6881
0.74711,0.68759
0.74754,0.68695
0.74798,0.68605
0.74842,0.68473
0.74886,0.68475
0.74929,0.684
0.74973,0.68394
0.75017,0.68411
0.75061,0.68398
0.75105,0.68363
0.75148,0.68362
0.75192,0.68287
0.75236,0.68246
0.7528,0.68204
0.75323,0.68198
0.75367,0.68174
0.75411,0.68108
0.75455,0.68032
0.75498,0.68021
0.75542,0.67975
0.75586,0.67958
0.7563,0.67889
0.75673,0.67806
0.75717,0.67815
0.75761,0.67725
0.75805,0.67634
0.75848,0.67558
0.75892,0.67442
0.75936,0.67405
0.75979,0.67309
0.76023,0.67258
0.76067,0.67185
0.76111,0.67167
0.76154,0.67158
0.76198,0.67141
0.76242,0.6711
0.76285,0.67144
0.76329,0.67096
0.76373,0.67014
0.76416,0.66954
0.7646,0.66877
0.76504,0.66844
0.76548,0.66715
0.76591,0.66669
0.76635,0.66614
0.76679,0.66576
0.76722,0.66492
0.76766,0.66493
0.7681,0.66407
0.76853,0.66379
0.76897,0.66304
0.76941,0.66227
0.76984,0.66154
0.77028,0.66073
0.77072,0.66094
0.77115,0.6603
0.77159,0.65972
0.77202,0.65952
0.77246,0.65965
0.7729,0.65904
0.77333,0.65875
0.77377,0.65849
0.77421,0.65802
0.77464,0.65807
0.77508,0.6573
0.77551,0.6575
0.77595,0.6569
0.77639,0.65625
0.77682,0.65577
0.77726,0.65416
0.7777,0.65291
0.77813,0.65223
0.77857,0.65106
0.779,0.65067
0.77944,0.6501
0.77988,0.64965
0.78031,0.64908
0.78075,0.64887
0.78118,0.6487
0.78162,0.64794
0.78205,0.64782
0.78249,0.64705
0.78293,0.64632
0.78336,0.64656
0.7838,0.64629
0.78423,0.64614
0.78467,0.64623
0.7851,0.64589
0.78554,0.64539
0.78598,0.64477
0.78641,0.64452
0.78685,0.6436
0.78728,0.64293
0.78772,0.64262
0.78815,0.64218
0.78859,0.64163
0.78902,0.64126
0.78946,0.64099
0.78989,0.64073
0.79033,0.64065
0.79076,0.64006
0.7912,0.63991
0.79163,0.63901
0.79207,0.63825
0.79251,0.63741
0.79294,0.63662
0.79338,0.63606
0.79381,0.63505
0.79425,0.63465
0.79468,0.63381
0.79512,0.63354
0.79555,0.63353
0.79599,0.63339
0.79642,0.63305
0.79686,0.63252
0.79729,0.63302
0.79772,0.6325
0.79816,0.63214
0.79859,0.6315
0.79903,0.63113
0.79946,0.63023
0.7999,0.63015
0.80033,0.62982
0.80077,0.63006
0.8012,0.62994
0.80164,0.63003
0.80207,0.62974
0.80251,0.62972
0.80294,0.62945
0.80337,0.62899
0.80381,0.62877
0.80424,0.62784
0.80468,0.62752
0.80511,0.62686
0.80555,0.62628
0.80598,0.62606
0.80642,0.62479
0.80685,0.62452
0.80728,0.62404
0.80772,0.62313
0.80815,0.62233
0.80859,0.62179
0.80902,0.62121
0.80945,0.62113
0.80989,0.62079
0.81032,0.62025
0.81076,0.61991
0.81119,0.61987
0.81162,0.61893
0.81206,0.61873
0.81249,0.61853
0.81293,0.6179
0.81336,0.61735
0.81379,0.61676
0.81423,0.61644
0.81466,0.61585
0.8151,0.61657
0.81553,0.61606
0.81596,0.6158
0.8164,0.61504
0.81683,0.61506
0.81726,0.61491
0.8177,0.61423
0.81813,0.6143
0.81856,0.61416
0.819,0.61324
0.81943,0.61304
0.81986,0.61291
0.8203,0.61252
0.82073,0.61177
0.82116,0.61147
0.8216,0.61147
0.82203,0.61069
0.82246,0.61081
0.8229,0.61109
0.82333,0.61041
0.82376,0.61064
0.8242,0.60979
0.82463,0.60956
0.82506,0.60849
0.8255,0.60815
0.82593,0.60781
0.82636,0.60733
0.8268,0.60691
0.82723,0.60643
0.82766,0.60581
0.82809,0.606
0.82853,0.60589
0.82896,0.6056
0.82939,0.60548
0.82983,0.60641
0.83026,0.60637
0.83069,0.60622
0.83112,0.60618
0.83156,0.60611
0.83199,0.60542
0.83242,0.60544
0.83286,0.60504
0.83329,0.60471
0.83372,0.60427
0.83415,0.60415
0.83459,0.60399
0.83502,0.60397
0.83545,0.60353
0.83588,0.60353
0.83632,0.60304
0.83675,0.60256
0.83718,0.60283
0.83761,0.6024
0.83804,0.60214
0.83848,0.60193
0.83891,0.602
0.83934,0.60154
0.83977,0.60123
0.84021,0.60091
0.84064,0.60038
0.84107,0.59994
0.8415,0.60011
0.84193,0.59972
0.84237,0.59959
0.8428,0.59854
0.84323,0.59874
0.84366,0.5987
0.84409,0.59837
0.84453,0.59785
0.84496,0.5974
0.84539,0.59714
0.84582,0.59665
0.84625,0.59648
0.84669,0.59591
0.84712,0.59584
0.84755,0.59559
0.84798,0.59553
0.84841,0.59509
0.84884,0.59523
0.84928,0.59535
0.84971,0.59534
0.85014,0.59511
0.85057,0.59481
0.851,0.59467
0.85143,0.5944
0.85186,0.5945
0.8523,0.59422
0.85273,0.59428
0.85316,0.5945
0.85359,0.59439
0.85402,0.59425
0.85445,0.59403
0.85488,0.59291
0.85532,0.5926
0.85575,0.59197
0.85618,0.59163
0.85661,0.59149
0.85704,0.59093
0.85747,0.59037
0.8579,0.59025
0.85833,0.58998
0.85876,0.59031
0.8592,0.5897
0.85963,0.58956
0.86006,0.58959
0.86049,0.59004
0.86092,0.59013
0.86135,0.58997
0.86178,0.59019
0.86221,0.59046
0.86264,0.59021
0.86307,0.59029
0.8635,0.58986
0.86394,0.58993
0.86437,0.58966
0.8648,0.58987
0.86523,0.58981
0.86566,0.58956
0.86609,0.58942
0.86652,0.58897
0.86695,0.589
0.86738,0.58796
0.86781,0.58735
0.86824,0.58676
0.86867,0.58683
0.8691,0.58592
0.86953,0.58477
0.86996,0.5847
0.87039,0.58469
0.87082,0.58426
0.87125,0.58408
0.87168,0.58392
0.87211,0.58389
0.87254,0.58388
0.87297,0.58419
0.8734,0.58399
0.87383,0.58419
0.87426,0.58421
0.87469,0.58423
0.87512,0.58405
0.87555,0.58395
0.87598,0.58355
0.87641,0.58303
0.87684,0.58179
0.87727,0.58216
0.8777,0.58193
0.87813,0.58191
0.87856,0.58169
0.87899,0.58151
0.87942,0.58125
0.87985,0.58145
0.88028,0.5814
0.88071,0.58141
0.88114,0.58075
0.88157,0.58003
0.882,0.57998
0.88243,0.57927
0.88286,0.57896
0.88329,0.57842
0.88372,0.57763
0.88415,0.57724
0.88458,0.57689
0.88501,0.57631
0.88544,0.5767
0.88587,0.57614
0.8863,0.57615
0.88673,0.57621
0.88715,0.57598
0.88758,0.57616
0.88801,0.57586
0.88844,0.57527
0.88887,0.57538
0.8893,0.57553
0.88973,0.57471
0.89016,0.57456
0.89059,0.57511
0.89102,0.57495
0.89145,0.57525
0.89188,0.57514
0.8923,0.57539
0.89273,0.57499
0.89316,0.57541
0.89359,0.57541
0.89402,0.57565
0.89445,0.5758
0.89488,0.57566
0.89531,0.57515
0.89574,0.57486
0.89616,0.57445
0.89659,0.5736
0.89702,0.5728
0.89745,0.5722
0.89788,0.57181
0.89831,0.57135
0.89874,0.57085
0.89916,0.57061
0.89959,0.57039
0.90002,0.5703
0.90045,0.57005
0.90088,0.56959
0.90131,0.56887
0.90174,0.56875
0.90216,0.56852
0.90259,0.56791
0.90302,0.568
0.90345,0.56764
0.90388,0.56762
0.90431,0.56767
0.90473,0.56678
0.90516,0.56619
0.90559,0.56577
0.90602,0.56537
0.90645,0.56513
0.90687,0.56448
0.9073,0.56432
0.90773,0.56398
0.90816,0.5639
0.90859,0.56387
0.90901,0.56389
0.90944,0.564
0.90987,0.56344
0.9103,0.56311
0.91073,0.56332
0.91115,0.56291
0.91158,0.56276
0.91201,0.5618
0.91244,0.56168
0.91286,0.56146
0.91329,0.56114
0.91372,0.56084
0.91415,0.56078
0.91458,0.56064
0.915,0.56084
0.91543,0.56021
0.91586,0.55992
0.91629,0.55961
0.91671,0.55998
0.91714,0.55925
0.91757,0.5592
0.918,0.55872
0.91842,0.55846
0.91885,0.55815
0.91928,0.55779
0.9197,0.5572
0.92013,0.55619
0.92056,0.55573
0.92099,0.55487
0.92141,0.55489
0.92184,0.55403
0.92227,0.55315
0.9227,0.55266
0.92312,0.55243
0.92355,0.55197
0.92398,0.55182
0.9244,0.55121
0.92483,0.55088
0.92526,0.55027
0.92568,0.54966
0.92611,0.54917
0.92654,0.54832
0.92697,0.54778
0.92739,0.54774
0.92782,0.5478
0.92825,0.54754
0.92867,0.54751
0.9291,0.5472
0.92953,0.54687
0.92995,0.54623
0.93038,0.54514
0.93081,0.54475
0.93123,0.54347
0.93166,0.54312
0.93209,0.54261
0.93251,0.54204
0.93294,0.54253
0.93337,0.54233
0.93379,0.54239
0.93422,0.5419
0.93464,0.54196
0.93507,0.54191
0.9355,0.54149
0.93592,0.54124
0.93635,0.54068
0.93678,0.54035
0.9372,0.53912
0.93763,0.53805
0.93805,0.53748
0.93848,0.53731
0.93891,0.53653
0.93933,0.53565
0.93976,0.53517
0.94019,0.53538
0.94061,0.53525
0.94104,0.53495
0.94146,0.5345
0.94189,0.53414
0.94232,0.53303
0.94274,0.53353
0.94317,0.5334
0.94359,0.53299
0.94402,0.53256
0.94444,0.53263
0.94487,0.53219
0.9453,0.53203
0.94572,0.53147
0.94615,0.53154
0.94657,0.53103
0.947,0.53107
0.94742,0.5303
0.94785,0.53057
0.94828,0.52969
0.9487,0.52928
0.94913,0.52854
0.94955,0.52804
0.94998,0.52771
0.9504,0.52655
0.95083,0.52611
0.95125,0.52482
0.95168,0.52476
0.9521,0.52438
0.95253,0.52472
0.95296,0.5239
0.95338,0.52295
0.95381,0.52284
0.95423,0.52215
0.95466,0.52158
0.95508,0.52108
0.95551,0.52036
0.95593,0.51937
0.95636,0.51923
0.95678,0.5185
0.95721,0.51766
0.95763,0.51732
0.95806,0.51672
0.95848,0.51637
0.95891,0.51604
0.95933,0.51513
0.95976,0.51472
0.96018,0.51386
0.96061,0.51359
0.96103,0.513
0.96146,0.51282
0.96188,0.51249
0.96231,0.51195
0.96273,0.51131
0.96315,0.51063
0.96358,0.51019
0.964,0.50984
0.96443,0.50983
0.96485,0.50912
0.96528,0.50802
0.9657,0.50735
0.96613,0.5062
0.96655,0.50578
0.96698,0.50441
0.9674,0.50408
0.96782,0.50339
0.96825,0.50282
0.96867,0.50243
0.9691,0.50235
0.96952,0.50159
0.96995,0.50136
0.97037,0.50122
0.97079,0.50131
0.97122,0.50104
0.97164,0.50106
0.97207,0.50099
0.97249,0.50047
0.97291,0.5002
0.97334,0.49992
0.97376,0.4998
0.97419,0.49941
0.97461,0.49895
0.97503,0.49801
0.97546,0.49757
0.97588,0.49725
0.97631,0.49669
0.97673,0.49669
0.97715,0.49629
0.97758,0.49581
0.978,0.4956
0.97843,0.49583
0.97885,0.49557
0.97927,0.49515
0.9797,0.49432
0.98012,0.49456
0.98054,0.4939
0.98097,0.49364
0.98139,0.4936
0.98181,0.49318
0.98224,0.49291
0.98266,0.49293
0.98309,0.49221
0.98351,0.49235
0.98393,0.49181
0.98436,0.49129
0.98478,0.49106
0.9852,0.49037
0.98563,0.49013
0.98605,0.48957
0.98647,0.48907
0.9869,0.48847
0.98732,0.48838
0.98774,0.48759
0.98817,0.48705
0.98859,0.48659
0.98901,0.48593
0.98943,0.48479
0.98986,0.48448
0.99028,0.48394
0.9907,0.48349
0.99113,0.48281
0.99155,0.48208
0.99197,0.48229
0.9924,0.4817
0.99282,0.48192
0.99324,0.48164
0.99366,0.48164
0.99409,0.48055
0.99451,0.48031
0.99493,0.47995
0.99535,0.47946
0.99578,0.4791
0.9962,0.47878
0.99662,0.47802
0.99705,0.47747
0.99747,0.47725
0.99789,0.47663
0.99831,0.47597
0.99874,0.47617
0.99916,0.47582
0.99958,0.47521
1.0013,0.4736
1.0028,0.47257
1.0044,0.47274
1.006,0.47331
1.0075,0.47227
1.0091,0.46961
1.0107,0.46721
1.0122,0.46519
1.0138,0.46305
1.0154,0.46111
1.017,0.46008
1.0186,0.46018
1.0202,0.46079
1.0218,0.46067
1.0234,0.45925
1.0251,0.45753
1.0267,0.45634
1.0283,0.45563
1.0299,0.4553
1.0316,0.45477
1.0332,0.45371
1.0349,0.45315
1.0365,0.45273
1.0382,0.45303
1.0399,0.45323
1.0415,0.45254
1.0432,0.45127
1.0449,0.44977
1.0466,0.44854
1.0483,0.44835
1.05,0.44854
1.0517,0.44868
1.0534,0.44929
1.0551,0.44911
1.0568,0.44799
1.0586,0.44776
1.0603,0.44835
1.062,0.44921
1.0638,0.4504
1.0655,0.45119
1.0673,0.45199
1.069,0.45323
1.0708,0.45288
1.0726,0.45174
1.0744,0.45133
1.0761,0.45105
1.0779,0.45125
1.0797,0.45273
1.0815,0.45478
1.0833,0.45697
1.0851,0.45918
1.087,0.46002
1.0888,0.46036
1.0906,0.46088
1.0925,0.46153
1.0943,0.46179
1.0962,0.46285
1.098,0.46463
1.0999,0.46637
1.1018,0.46754
1.1036,0.46849
1.1055,0.4695
1.1074,0.47077
1.1093,0.47175
1.1112,0.47317
1.1131,0.47547
1.115,0.47805
1.117,0.48006
1.1189,0.48159
1.1208,0.48278
1.1228,0.48347
1.1247,0.48374
1.1267,0.48397
1.1286,0.48458
1.1306,0.48587
1.1326,0.48724
1.1346,0.48773
1.1366,0.48767
1.1385,0.48835
1.1406,0.48953
1.1426,0.49139
1.1446,0.49347
1.1466,0.49492
1.1486,0.49556
1.1507,0.4965
1.1527,0.49805
1.1548,0.49992
1.1568,0.50145
1.1589,0.50215
1.161,0.50224
1.1631,0.50272
1.1652,0.50367
1.1673,0.50482
1.1694,0.50575
1.1715,0.50633
1.1736,0.50711
1.1757,0.50776
1.1779,0.50751
1.18,0.50743
1.1822,0.50846
1.1843,0.50982
1.1865,0.51039
1.1887,0.51131
1.1909,0.51251
1.1931,0.51264
1.1953,0.51267
1.1975,0.51392
1.1997,0.5155
1.2019,0.51697
1.2042,0.51752
1.2064,0.51793
1.2086,0.51848
1.2109,0.51898
1.2132,0.51932
1.2154,0.51982
1.2177,0.52028
1.22,0.52058
1.2223,0.52093
1.2246,0.52186
1.227,0.52214
1.2293,0.52277
1.2316,0.52391
1.234,0.52512
1.2363,0.5261
1.2387,0.52712
1.2411,0.52802
1.2434,0.52843
1.2458,0.52875
1.2482,0.5297
1.2506,0.53079
1.2531,0.53137
1.2555,0.53157
1.2579,0.53217
1.2604,0.53339
1.2628,0.53476
1.2653,0.5358
1.2678,0.53738
1.2703,0.53931
1.2728,0.54098
1.2753,0.54205
1.2778,0.54264
1.2803,0.54281
1.2828,0.54315
1.2854,0.54381
1.2879,0.54479
1.2905,0.54581
1.2931,0.54717
1.2957,0.54871
1.2983,0.55028
1.3009,0.5519
1.3035,0.55351
1.3061,0.55505
1.3088,0.55686
1.3114,0.55904
1.3141,0.56122
1.3167,0.56309
1.3194,0.56498
1.3221,0.56707
1.3248,0.56873
1.3275,0.56983
1.3303,0.57125
1.333,0.57298
1.3357,0.5746
1.3385,0.57617
1.3413,0.57821
1.3441,0.58084
1.3468,0.58338
1.3497,0.58525
1.3525,0.58711
1.3553,0.58901
1.3581,0.5904
1.361,0.59125
1.3639,0.59222
1.3667,0.59405
1.3696,0.59676
1.3725,0.59968
1.3754,0.60246
1.3784,0.6055
1.3813,0.60859
1.3843,0.61114
1.3872,0.61317
1.3902,0.6152
1.3932,0.61797
1.3962,0.6214
1.3992,0.62471
1.4022,0.62761
1.4053,0.63001
1.4083,0.63174
1.4114,0.6335
1.4145,0.63581
1.4176,0.63847
1.4207,0.64127
1.4238,0.64425
1.4269,0.64756
1.4301,0.65142
1.4333,0.65549
1.4364,0.65907
1.4396,0.66171
1.4428,0.66369
1.4461,0.66543
1.4493,0.66762
1.4525,0.67015
1.4558,0.6724
1.4591,0.6748
1.4624,0.67822
1.4657,0.68244
1.469,0.68668
1.4724,0.69036
1.4757,0.69339
1.4791,0.6962
1.4825,0.69918
1.4859,0.70237
1.4893,0.70561
1.4927,0.70852
1.4962,0.71096
1.4996,0.71318
1.5031,0.71577
1.5066,0.71898
1.5101,0.72262
1.5136,0.726
1.5172,0.72882
1.5207,0.73172
1.5243,0.73505
1.5279,0.73818
1.5315,0.74088
1.5352,0.74377
1.5388,0.74667
1.5425,0.74866
1.5461,0.74998
1.5498,0.75162
1.5536,0.75374
1.5573,0.75615
1.561,0.75892
1.5648,0.76194
1.5686,0.76489
1.5724,0.76755
1.5762,0.76995
1.5801,0.77248
1.5839,0.77527
1.5878,0.77792
1.5917,0.78035
1.5957,0.78288
1.5996,0.78569
1.6036,0.78816
1.6075,0.78989
1.6115,0.79103
1.6155,0.79232
1.6196,0.79392
1.6236,0.79542
1.6277,0.79671
1.6318,0.79814
1.6359,0.79983
1.6401,0.80173
1.6443,0.80383
1.6484,0.80569
1.6526,0.80655
1.6569,0.80655
1.6611,0.80599
1.6654,0.80532
1.6697,0.80509
1.674,0.80544
1.6783,0.80607
1.6827,0.80716
1.6871,0.80874
1.6915,0.81018
1.6959,0.81103
1.7004,0.81191
1.7048,0.81348
1.7093,0.81532
1.7138,0.81664
1.7184,0.81742
1.723,0.8179
1.7276,0.81839
1.7322,0.8188
1.7368,0.81878
1.7415,0.81852
1.7462,0.81889
1.7509,0.8199
1.7556,0.82104
1.7604,0.8223
1.7652,0.8238
1.77,0.82548
1.7749,0.82696
1.7798,0.82766
1.7847,0.82719
1.7896,0.82618
1.7946,0.82518
1.7995,0.82437
1.8046,0.82407
1.8096,0.82467
1.8147,0.82553
1.8198,0.8256
1.8249,0.82492
1.83,0.82424
1.8352,0.8243
1.8404,0.82492
1.8457,0.8252
1.851,0.82508
1.8563,0.82504
1.8616,0.82607
1.867,0.82786
1.8724,0.82864
1.8778,0.82793
1.8832,0.8269
1.8887,0.82608
1.8943,0.82547
1.8998,0.82557
1.9054,0.82656
1.911,0.82805
1.9167,0.82961
1.9224,0.83057
1.9281,0.83036
1.9338,0.82902
1.9396,0.82705
1.9454,0.82462
1.9513,0.82232
1.9572,0.82077
1.9631,0.82005
1.9691,0.81974
1.9751,0.81941
1.9811,0.81888
1.9872,0.81788
1.9933,0.81668
1.9995,0.8148
2.0057,0.81375
2.0119,0.81401
2.0182,0.81571
2.0245,0.81771
2.0308,0.8193
2.0372,0.82048
2.0436,0.82152
2.0501,0.82231
2.0566,0.82242
2.0632,0.82183
2.0698,0.82109
2.0764,0.82118
2.0831,0.82235
2.0898,0.82437
2.0966,0.82634
2.1034,0.82801
2.1102,0.82931
2.1171,0.83024
2.124,0.83009
2.131,0.8287
2.1381,0.82625
2.1451,0.8242
2.1523,0.82303
2.1594,0.8222
2.1667,0.82197
2.1739,0.8208
2.1813,0.81956
2.1886,0.81764
2.196,0.8155
2.2035,0.81353
2.211,0.81225
2.2186,0.81214
2.2262,0.81349
2.2339,0.81525
2.2416,0.8166
2.2494,0.81781
2.2573,0.81819
2.2652,0.81731
2.2731,0.81514
2.2811,0.81258
2.2892,0.81016
2.2973,0.80842
2.3055,0.80735
2.3137,0.80852
2.322,0.81206
2.3303,0.81536
2.3388,0.81658
2.3472,0.81607
2.3558,0.81541
2.3644,0.81459
