AF_OL_100_1,
1.236615161,0.049792164
1.238867481,0.049896387
1.241113331,0.050062167
1.243365652,0.05016639
1.245119374,0.050229213
1.246617326,0.050332893
1.249118946,0.050457816
1.251622723,0.05056222
1.25362143,0.050686781
1.255626609,0.050749785
1.256621648,0.050853104
1.258117443,0.050977303
1.260116151,0.051101865
1.261867716,0.051185207
1.26386858,0.051289249
1.26486362,0.051392568
1.266368043,0.051434691
1.268117451,0.051538552
1.269617561,0.051621714
1.271371283,0.051684536
1.272869235,0.051788217
1.274117888,0.051871198
1.27587161,0.051934021
1.277870318,0.052058582
1.279121128,0.052121043
1.281119835,0.052245604
1.282370645,0.052308066
1.284620808,0.052432808
1.286120918,0.052515969
1.287870326,0.05261983
1.289869033,0.052744392
1.291865583,0.052889472
1.293363535,0.052993153
1.295618013,0.053076856
1.298373246,0.053181441
1.299864727,0.053346679
1.30136915,0.053388802
1.302867102,0.053492482
1.303864299,0.053575282
1.305869478,0.053638286
1.307118131,0.053721266
1.308871853,0.053784089
1.310367648,0.053908289
1.312864954,0.05407425
1.314365063,0.054157411
1.315611558,0.054260911
1.317610266,0.054385472
1.319359674,0.054489334
1.321364853,0.054552337
1.323870787,0.054636222
1.325878123,0.054678707
1.326875319,0.054761506
1.329385567,0.054804352
1.331891501,0.054888237
1.33364091,0.054992098
1.336140372,0.05513754
1.338392693,0.055241763
1.340391401,0.055366324
1.342142966,0.055449666
1.344139516,0.055594747
1.345641782,0.055657389
1.347144049,0.055720031
1.349142756,0.055844592
1.35139292,0.055969335
1.353395941,0.056052857
1.354644594,0.056135838
1.356142546,0.056239518
1.357891954,0.05634338
1.359136293,0.056467399
1.360883544,0.056591779
1.362635109,0.056675121
1.364133061,0.056778802
1.366385382,0.056883025
1.368889159,0.056987428
1.370638567,0.05709129
1.37188722,0.05717427
1.372880102,0.057298108
1.375132423,0.057402331
1.376116677,0.057608246
1.378865439,0.057774388
1.381115603,0.05789913
1.383112153,0.05804421
1.384610105,0.058147891
1.3861059,0.05827209
1.387855308,0.058375952
1.389602559,0.058500332
1.391605581,0.058583855
1.393597817,0.058769974
1.39584798,0.058894716
1.397844531,0.059039796
1.399340326,0.059163996
1.400333208,0.059287834
1.403329112,0.059495195
1.405826418,0.059661156
1.407825125,0.059785717
1.409572376,0.059910098
1.41182254,0.06003484
1.412819736,0.060117639
1.414315531,0.060241839
1.416312082,0.06038692
1.417810034,0.0604906
1.41880723,0.0605734
1.420552324,0.060718299
1.422551032,0.060842861
1.424306911,0.060885164
1.426808531,0.061010087
1.428809395,0.061114129
1.431809614,0.061280452
1.433561179,0.061363794
1.435809185,0.061509055
1.437560751,0.061592397
1.439808757,0.061737659
1.441556008,0.061862039
1.443307574,0.061945381
1.445807037,0.062090823
1.447807901,0.062194865
1.450305207,0.062360826
1.452308228,0.062444349
1.454556235,0.06258961
1.456054187,0.062693291
1.457803595,0.062797152
1.460298744,0.062983633
1.462555379,0.063046817
1.46530414,0.063212959
1.468553658,0.063399982
1.470303066,0.063503843
1.472802529,0.063649285
1.475057007,0.063732989
1.476808572,0.063816331
1.479058736,0.063941073
1.481308899,0.064065815
1.48231041,0.064107576
1.484057661,0.064231957
1.485809226,0.064315299
1.487807934,0.06443986
1.490309554,0.064564783
1.492809016,0.064710225
1.495312793,0.064814628
1.497814413,0.064939551
1.49931668,0.065002193
1.500818946,0.065064836
1.502312583,0.065209554
1.50481636,0.065313958
1.50731798,0.065438881
1.508562319,0.0655629
1.511063939,0.065687823
1.51281119,0.065812203
1.515317124,0.065896088
1.516067179,0.065937668
1.519069554,0.066083472
1.5220784,0.066167718
1.525338703,0.066252145
1.527337411,0.066376706
1.529338275,0.066480748
1.531846366,0.066544113
1.534354457,0.066607479
1.536353165,0.06673204
1.538356186,0.066815563
1.54086212,0.066899447
1.542110773,0.066982428
1.545618218,0.067108074
1.547870539,0.067212297
1.550129331,0.067254962
1.552381652,0.067359185
1.555644112,0.067423093
1.558403659,0.067486639
1.559905925,0.067549281
1.562418331,0.067571608
1.564926422,0.067634973
1.567933111,0.067739738
1.570447674,0.067741546
1.572944979,0.067907507
1.576203125,0.068012453
1.579714884,0.068097061
1.583222329,0.068222707
1.585984034,0.068265734
1.589747249,0.068350522
1.592006041,0.068393188
1.594017691,0.068394634
1.596770767,0.068519738
1.599536786,0.068521726
1.601541964,0.06858473
1.603300001,0.068606515
1.605058038,0.068628299
1.607568286,0.068671146
1.61007422,0.06875503
1.612584468,0.068797876
1.615595472,0.068861603
1.618103563,0.068924968
1.621114567,0.068988695
1.624127728,0.069031903
1.62613722,0.069053869
1.628647469,0.069096715
1.63141133,0.069119223
1.634426648,0.069141911
1.636689754,0.069143538
1.638948546,0.069186204
1.640713054,0.069146431
1.64348123,0.0691279
1.645241424,0.069129166
1.646752319,0.069109731
1.649264724,0.069132058
1.650012621,0.069194158
1.653279395,0.069217028
1.655286731,0.069259512
1.658555662,0.069261862
1.660565155,0.069283828
1.662576805,0.069285274
1.663834087,0.069286178
1.667103018,0.069288528
1.668607441,0.069330651
1.670614777,0.069373136
1.671867744,0.069415078
1.675379503,0.069499686
1.676381014,0.069541447
1.678390507,0.069563413
1.68140151,0.069627139
1.683655988,0.069710843
1.686920605,0.069754232
1.690185222,0.06979762
1.692192558,0.069840105
1.695210033,0.069842274
1.697464511,0.069925978
1.700230529,0.069927967
1.701487811,0.069928871
1.703998059,0.069971717
1.706014023,0.069932125
1.707765588,0.070015467
1.709276483,0.069996032
1.712042502,0.069998021
1.713798381,0.070040325
1.716570871,0.069980756
1.71933689,0.069982745
1.721599996,0.069984372
1.723108734,0.069985456
1.724361701,0.070027399
1.727374862,0.070070606
1.729386512,0.070072053
1.730639479,0.070113995
1.732898271,0.07015666
1.735659975,0.070199687
1.738172381,0.070222014
1.740684786,0.070244341
1.74319072,0.070328226
1.745698811,0.070391591
1.747957603,0.070434257
1.750714993,0.070518322
1.752973786,0.070560987
1.754727508,0.07062381
1.757233442,0.070707695
1.758989322,0.070749998
1.7609945,0.070813002
1.763253292,0.070855668
1.765767855,0.070857475
1.768030961,0.070859103
1.769784683,0.070921926
1.771295578,0.070902491
1.773307228,0.070903937
1.776324703,0.070906107
1.778325567,0.071010149
1.78084013,0.071011957
1.783352535,0.071034284
1.78486343,0.071014849
1.787633763,0.0709758
1.790150482,0.070957088
1.792669359,0.070917858
1.795181764,0.070940185
1.797199886,0.070880074
1.798212182,0.070819239
1.800234617,0.07071809
1.802252739,0.070657979
1.805018757,0.070659967
1.807537634,0.070620737
1.810052197,0.070622545
1.813067514,0.070645233
1.815584234,0.070626522
1.818103111,0.070587291
1.821120586,0.070589461
1.824638816,0.070612511
1.828161361,0.070594523
1.830927379,0.070596512
1.833190486,0.070598139
1.835705048,0.070599946
1.838967508,0.070663854
1.841219829,0.070768077
1.843721449,0.070893
1.8454687,0.07101738
1.846723824,0.071038803
1.848739788,0.070999211
1.85025284,0.070959258
1.852017348,0.070919485
1.85378617,0.070838674
1.855799977,0.070819601
1.858323168,0.070739332
1.860334818,0.070740778
1.862350782,0.070701186
1.864366746,0.070661594
1.866378396,0.070663041
1.866634167,0.070622183
1.867893605,0.070602568
1.870158868,0.070583676
1.872170518,0.070585122
1.873930712,0.070586388
1.876449589,0.070547157
1.878461239,0.070548603
1.880726502,0.070529711
1.882486696,0.070530977
1.884498346,0.070532423
1.886512153,0.07051335
1.888521646,0.070535316
1.891038365,0.070516604
1.893552928,0.070518412
1.895564578,0.070519858
1.898571267,0.070624624
1.900073533,0.070687266
1.902072241,0.070811827
1.903318736,0.070915327
1.905822513,0.07101973
1.907571922,0.071123592
1.908822731,0.071186053
1.911070738,0.071331314
1.912570847,0.071414476
1.914567397,0.071559556
1.916570419,0.071643079
1.918070528,0.07172624
1.920320692,0.071850982
1.921820801,0.071934144
1.923062982,0.072078682
1.924307321,0.072202701
1.925306675,0.072264981
1.926806784,0.072348143
1.928055437,0.072431123
1.929800531,0.072576023
1.93130064,0.072659184
1.934053716,0.072784288
1.935291583,0.072969864
1.937292448,0.073073906
1.938777457,0.073300702
1.941031935,0.073384405
1.943542183,0.073427251
1.945304534,0.073407998
1.947821253,0.073389287
1.949583604,0.073370033
1.951853182,0.073310102
1.953864832,0.073311549
1.956385866,0.073251799
1.958906899,0.07319205
1.960682193,0.073049681
1.963448212,0.07305167
1.965964931,0.073032958
1.967980895,0.072993366
1.969996859,0.072953774
1.971509911,0.072913821
1.973519404,0.072935786
1.975533211,0.072916713
1.978049931,0.072898002
1.979816596,0.07283771
1.982335472,0.072798479
1.983091998,0.072778503
1.98611163,0.072760153
1.988626193,0.072761961
1.99214658,0.072764492
1.994424786,0.072622485
1.996694364,0.072562554
1.998454557,0.07256382
2.000719821,0.072544928
2.003732982,0.072588135
2.006254015,0.072528386
2.009774403,0.072530917
2.013290476,0.072574486
2.016052181,0.072617513
2.018571057,0.072578283
2.021089934,0.072539052
2.023855953,0.072541041
2.026116902,0.072563187
2.029392304,0.07250398
2.032158323,0.072505968
2.035433726,0.072446761
2.037959074,0.072345973
2.041477304,0.072369023
2.043486797,0.072390989
2.045749903,0.072392616
2.048518079,0.072374085
2.051032641,0.072375893
2.052792835,0.072377159
2.055563168,0.072338109
2.058079888,0.072319398
2.060848063,0.072300867
2.064119152,0.072282698
2.066633714,0.072284506
2.070154102,0.072287037
2.072417208,0.072288664
2.074177402,0.07228993
2.077697789,0.072292461
2.079711596,0.072273388
2.082479772,0.072254857
2.084994334,0.072256665
2.087758196,0.072279173
2.089266934,0.072280258
2.090272758,0.072280981
2.093539533,0.07230385
2.096049781,0.072346696
2.098061431,0.072348143
2.100833921,0.072288574
2.102101988,0.072186882
2.104113638,0.072188328
2.104870163,0.072168351
2.107642653,0.072108783
2.109402847,0.072110048
2.111678896,0.07198856
2.113441247,0.071969307
2.116207266,0.071971295
2.118221073,0.071952222
2.121490004,0.071954573
2.12375311,0.0719562
2.125513304,0.071957465
2.127780724,0.071918054
2.130290973,0.0719609
2.13179971,0.071961985
2.134314273,0.071963793
2.135829481,0.07190332
2.137843288,0.071884247
2.139850624,0.071926732
2.141862274,0.071928178
2.144636921,0.07184809
2.147400783,0.071870598
2.149915345,0.071872405
2.152930663,0.071895094
2.155193769,0.071896721
2.156953963,0.071897987
2.159967124,0.071941194
2.161978774,0.071942641
2.163236055,0.071943545
2.166002074,0.071945533
2.168763778,0.07198856
2.170528286,0.071948787
2.173541447,0.071991995
2.175544469,0.072075518
2.178559787,0.072098207
2.180569279,0.072120172
2.183335298,0.072122161
2.184592579,0.072123065
2.186851371,0.07216573
2.189108006,0.072228915
2.191115342,0.072271399
2.192873379,0.072293184
2.194882872,0.072315149
2.197145978,0.072316776
2.200152667,0.072421542
2.203673055,0.072424073
2.205177478,0.072466196
2.208697866,0.072468727
2.211214585,0.072450015
2.214223432,0.072534261
2.217485892,0.072598169
2.22050121,0.072620858
2.222764316,0.072622485
2.224273053,0.072623569
2.225281035,0.072603773
2.229048565,0.072647523
2.231311671,0.072649151
2.234329146,0.07265132
2.23608934,0.072652585
2.238855358,0.072654574
2.241369921,0.072656382
2.243633027,0.072658009
2.246899801,0.072680878
2.248911451,0.072682325
2.250920944,0.07270429
2.253435507,0.072706098
2.256203682,0.072687567
2.258466789,0.072689195
2.260981351,0.072691002
2.262741545,0.072692268
2.265002494,0.072714414
2.267517056,0.072716222
2.270027305,0.072759068
2.272041112,0.072739995
2.274811445,0.072700946
2.27782892,0.072703115
2.280098497,0.072643185
2.282114461,0.072603593
2.284130426,0.072564001
2.285894934,0.072524228
2.287919526,0.072402559
2.289686191,0.072342267
2.29170647,0.072261637
2.293976047,0.072201706
2.296243468,0.072162295
2.299766012,0.072144307
2.302033433,0.072104896
2.305304521,0.072086727
2.308571295,0.072109596
2.310077875,0.0721312
2.313342492,0.072174589
2.315854898,0.072196916
2.317612934,0.0722187
2.319628899,0.072179108
2.322149932,0.072119359
2.323912283,0.072100105
2.32543612,0.071957555
2.327454242,0.071897444
2.329223064,0.071816633
2.332496309,0.071777945
2.335270956,0.071697857
2.338544202,0.071659169
2.341813133,0.071661519
2.344834922,0.07162265
2.347349485,0.071624458
2.350360488,0.071688185
2.354628773,0.071752816
2.357641934,0.071796024
2.35964927,0.071838508
2.360655095,0.071839231
2.363924026,0.071841582
2.364429095,0.071821424
2.368710323,0.07176294
2.371478499,0.071744409
2.372232868,0.071744952
2.373999533,0.07168466
2.375770512,0.071583329
2.378291546,0.07152358
2.38181409,0.071505592
2.38231916,0.071485434
2.384332967,0.071466361
2.386849686,0.07144765
2.387859826,0.071407335
2.388863494,0.071428577
2.391371585,0.071491942
2.392873851,0.071554585
2.394870401,0.071699665
2.39789219,0.071660796
2.399396614,0.071702919
2.403155515,0.071828746
2.404659938,0.071870869
2.406914416,0.071954573
2.409437607,0.071874304
2.411206429,0.071793493
2.41322455,0.071733381
2.414991215,0.071673089
2.41726295,0.07159264
2.419283228,0.07151201
2.422057875,0.071431922
2.424073839,0.071392329
2.427594227,0.07139486
2.429610191,0.071355268
2.431866826,0.071418453
2.433629177,0.071399199
2.436380096,0.071544822
2.438632417,0.071649045
2.440386139,0.071711868
2.441138351,0.071732929
2.443403614,0.071714037
2.446924001,0.071716568
2.449687863,0.071739076
2.451452371,0.071699303
2.453225507,0.071577454
2.456251611,0.071497547
2.458016119,0.071457774
2.4592734,0.071458678
2.461787962,0.071460486
2.464051069,0.071462113
2.466812773,0.07150514
2.469327336,0.071506948
2.472082569,0.071611532
2.474837802,0.071716116
2.47658721,0.071819978
2.477335108,0.071882078
2.479084516,0.071985939
2.481081066,0.072131019
2.482327562,0.072234519
