KC-OL-lvn_0,
0.62593,0.79187
0.62623,0.79244
0.62654,0.79241
0.62684,0.79222
0.62714,0.79234
0.62744,0.79158
0.62775,0.79199
0.62805,0.79072
0.62836,0.79112
0.62866,0.79066
0.62897,0.7905
0.62927,0.79022
0.62958,0.78972
0.62988,0.79025
0.63019,0.78919
0.6305,0.78982
0.6308,0.78849
0.63111,0.78929
0.63142,0.78902
0.63173,0.78921
0.63203,0.78945
0.63234,0.79011
0.63389,0.78663
0.6342,0.78857
0.63451,0.78827
0.63482,0.78755
0.63513,0.78903
0.63544,0.78737
0.63575,0.78827
0.63607,0.78717
0.63638,0.78773
0.63669,0.78757
0.637,0.78708
0.63732,0.78771
0.63763,0.78716
0.63794,0.78849
0.63826,0.78785
0.63857,0.78857
0.63889,0.78816
0.6392,0.78805
0.63952,0.78835
0.63983,0.7877
0.64015,0.78879
0.64046,0.78818
0.64078,0.78862
0.6411,0.78807
0.64142,0.78813
0.64173,0.78857
0.64205,0.78829
0.64237,0.78893
0.64269,0.78837
0.64301,0.78906
0.64333,0.78848
0.64364,0.78859
0.64396,0.78859
0.64428,0.78836
0.64461,0.78895
0.64493,0.78813
0.64525,0.7887
0.64557,0.78868
0.64589,0.78926
0.64621,0.78907
0.64653,0.78856
0.64686,0.78914
0.64718,0.78879
0.6475,0.78934
0.64783,0.78911
0.64815,0.78937
0.64847,0.78889
0.6488,0.78875
0.64912,0.78961
0.64945,0.78953
0.64978,0.79028
0.6501,0.78992
0.65043,0.78994
0.65075,0.79008
0.65108,0.79059
0.65141,0.79081
0.65173,0.79006
0.65206,0.79027
0.65239,0.78988
0.65272,0.7901
0.65305,0.78981
0.65338,0.79033
0.65371,0.791
0.65404,0.79084
0.65437,0.79131
0.6547,0.79076
0.65503,0.79109
0.65536,0.79114
0.65569,0.7912
0.65602,0.79128
0.65635,0.79099
0.65669,0.79173
0.65702,0.7916
0.65735,0.79167
0.65769,0.79135
0.65802,0.79146
0.65836,0.79171
0.65869,0.79179
0.65902,0.7925
0.65936,0.79216
0.6597,0.79201
0.66003,0.79164
0.66037,0.79181
0.6607,0.79184
0.66104,0.79148
0.66138,0.79187
0.66172,0.7921
0.66205,0.79263
0.66239,0.79246
0.66273,0.79237
0.66307,0.79215
0.66341,0.79187
0.66375,0.79192
0.66409,0.79173
0.66443,0.79223
0.66477,0.79189
0.66511,0.79145
0.66545,0.79142
0.66579,0.79156
0.66614,0.79176
0.66648,0.79148
0.66682,0.792
0.66716,0.79243
0.66751,0.79252
0.66785,0.79204
0.6682,0.79144
0.66854,0.79124
0.66889,0.79107
0.66923,0.79142
0.66958,0.79143
0.66992,0.7913
0.67027,0.7911
0.67062,0.79107
0.67096,0.79118
0.67131,0.79109
0.67166,0.79131
0.67201,0.79118
0.67236,0.79106
0.6727,0.79083
0.67305,0.7906
0.6734,0.7907
0.67375,0.79064
0.6741,0.79041
0.67445,0.78996
0.67481,0.78975
0.67516,0.78954
0.67551,0.78943
0.67586,0.78968
0.67621,0.79017
0.67657,0.79075
0.67692,0.79107
0.67727,0.79076
0.67763,0.78992
0.67798,0.78956
0.67834,0.78941
0.67869,0.78921
0.67905,0.78884
0.6794,0.78828
0.67976,0.7882
0.68012,0.78842
0.68047,0.78845
0.68083,0.78836
0.68119,0.78828
0.68155,0.78838
0.6819,0.7882
0.68226,0.78735
0.68262,0.78674
0.68298,0.78694
0.68334,0.78725
0.6837,0.78718
0.68406,0.78686
0.68443,0.78651
0.68479,0.78607
0.68515,0.78575
0.68551,0.7853
0.68587,0.78472
0.68624,0.78456
0.6866,0.78462
0.68696,0.78461
0.68733,0.78441
0.68769,0.78412
0.68806,0.78367
0.68842,0.78323
0.68879,0.78312
0.68916,0.78317
0.68952,0.78321
0.68989,0.78284
0.69026,0.78251
0.69062,0.7823
0.69099,0.78213
0.69136,0.7817
0.69173,0.78115
0.6921,0.78108
0.69247,0.78087
0.69284,0.78056
0.69321,0.78037
0.69358,0.78019
0.69395,0.77998
0.69432,0.77956
0.6947,0.77915
0.69507,0.77884
0.69544,0.77869
0.69581,0.7783
0.69619,0.7781
0.69656,0.77787
0.69694,0.77748
0.69731,0.77744
0.69769,0.77728
0.69806,0.77673
0.69844,0.7757
0.69881,0.77524
0.69919,0.77516
0.69957,0.77491
0.69995,0.77504
0.70032,0.77486
0.7007,0.77452
0.70108,0.77429
0.70146,0.7738
0.70184,0.77295
0.70222,0.77252
0.7026,0.77267
0.70298,0.7723
0.70336,0.77172
0.70375,0.77114
0.70413,0.77093
0.70451,0.77082
0.70489,0.77073
0.70528,0.77054
0.70566,0.76971
0.70605,0.76903
0.70643,0.76852
0.70682,0.76838
0.7072,0.76843
0.70759,0.76814
0.70797,0.76779
0.70836,0.7673
0.70875,0.76664
0.70914,0.76596
0.70952,0.76559
0.70991,0.7653
0.7103,0.76496
0.71069,0.76443
0.71108,0.764
0.71147,0.7641
0.71186,0.76377
0.71225,0.7632
0.71265,0.76277
0.71304,0.76241
0.71343,0.76214
0.71382,0.76188
0.71422,0.76141
0.71461,0.76088
0.715,0.7609
0.7154,0.76062
0.71579,0.76021
0.71619,0.75996
0.71658,0.75933
0.71698,0.75882
0.71738,0.75841
0.71777,0.7579
0.71817,0.75728
0.71857,0.75695
0.71897,0.75677
0.71937,0.75651
0.71977,0.75625
0.72017,0.75578
0.72057,0.75541
0.72097,0.75479
0.72137,0.75418
0.72177,0.75374
0.72217,0.75315
0.72258,0.75292
0.72298,0.75278
0.72338,0.75239
0.72379,0.75173
0.72419,0.75126
0.7246,0.751
0.725,0.75057
0.72541,0.74991
0.72581,0.74912
0.72622,0.74861
0.72663,0.74842
0.72703,0.74828
0.72744,0.74772
0.72785,0.74715
0.72826,0.74692
0.72867,0.7465
0.72908,0.74608
0.72949,0.7456
0.7299,0.74515
0.73031,0.74476
0.73072,0.74424
0.73113,0.74356
0.73155,0.74288
0.73196,0.74239
0.73237,0.74193
0.73279,0.7413
0.7332,0.74081
0.73362,0.74055
0.73403,0.7401
0.73445,0.73955
0.73486,0.73922
0.73528,0.73882
0.7357,0.73823
0.73612,0.73758
0.73653,0.73715
0.73695,0.73675
0.73737,0.73614
0.73779,0.73562
0.73821,0.73526
0.73863,0.73484
0.73905,0.73419
0.73948,0.73368
0.7399,0.73329
0.74032,0.73278
0.74074,0.73213
0.74117,0.73129
0.74159,0.73066
0.74202,0.73024
0.74244,0.72969
0.74287,0.72909
0.74329,0.72867
0.74372,0.72827
0.74415,0.72776
0.74457,0.7272
0.745,0.72667
0.74543,0.72596
0.74586,0.72528
0.74629,0.72479
0.74672,0.72418
0.74715,0.72332
0.74758,0.72252
0.74801,0.72181
0.74844,0.72133
0.74887,0.72109
0.74931,0.72078
0.74974,0.72008
0.75017,0.71936
0.75061,0.7189
0.75104,0.71851
0.75148,0.7178
0.75191,0.71706
0.75235,0.71641
0.75279,0.71567
0.75323,0.71491
0.75366,0.71404
0.7541,0.71327
0.75454,0.71268
0.75498,0.71209
0.75542,0.71161
0.75586,0.7112
0.7563,0.71081
0.75674,0.71021
0.75719,0.70949
0.75763,0.70882
0.75807,0.7082
0.75851,0.70758
0.75896,0.70699
0.7594,0.70652
0.75985,0.70585
0.76029,0.70512
0.76074,0.70452
0.76119,0.70398
0.76163,0.70334
0.76208,0.70252
0.76253,0.70178
0.76298,0.70101
0.76343,0.70051
0.76388,0.70018
0.76433,0.69957
0.76478,0.69872
0.76523,0.69807
0.76568,0.69772
0.76614,0.69721
0.76659,0.69677
0.76704,0.69627
0.7675,0.69569
0.76795,0.69508
0.76841,0.69409
0.76886,0.69324
0.76932,0.69277
0.76977,0.69246
0.77023,0.69209
0.77069,0.69161
0.77115,0.69085
0.77161,0.69006
0.77207,0.68956
0.77253,0.68888
0.77299,0.6882
0.77345,0.68767
0.77391,0.68705
0.77437,0.68639
0.77484,0.68576
0.7753,0.68498
0.77576,0.68415
0.77623,0.6836
0.77669,0.68313
0.77716,0.68275
0.77762,0.68224
0.77809,0.68163
0.77856,0.6811
0.77903,0.68055
0.7795,0.6798
0.77996,0.67893
0.78043,0.67858
0.7809,0.6783
0.78138,0.67763
0.78185,0.67693
0.78232,0.67635
0.78279,0.67597
0.78326,0.67532
0.78374,0.67459
0.78421,0.67411
0.78469,0.67364
0.78516,0.67298
0.78564,0.67235
0.78611,0.67197
0.78659,0.67156
0.78707,0.67098
0.78755,0.67034
0.78803,0.66978
0.7885,0.66883
0.78898,0.66782
0.78946,0.66719
0.78995,0.66662
0.79043,0.66619
0.79091,0.66568
0.79139,0.6651
0.79188,0.66455
0.79236,0.66398
0.79284,0.66346
0.79333,0.66291
0.79382,0.66255
0.7943,0.66215
0.79479,0.66149
0.79528,0.66089
0.79576,0.66037
0.79625,0.65986
0.79674,0.65942
0.79723,0.65894
0.79772,0.65808
0.79822,0.65721
0.79871,0.65663
0.7992,0.65617
0.79969,0.65585
0.80019,0.65543
0.80068,0.65478
0.80117,0.65418
0.80167,0.65398
0.80217,0.6537
0.80266,0.653
0.80316,0.65247
0.80366,0.65204
0.80416,0.65151
0.80466,0.65108
0.80516,0.65058
0.80566,0.64998
0.80616,0.64946
0.80666,0.64901
0.80716,0.64857
0.80766,0.64821
0.80817,0.64774
0.80867,0.64706
0.80918,0.64648
0.80968,0.64594
0.81019,0.64538
0.81069,0.64495
0.8112,0.64441
0.81171,0.64364
0.81222,0.64302
0.81273,0.64259
0.81324,0.6423
0.81375,0.64219
0.81426,0.64194
0.81477,0.64155
0.81528,0.64107
0.8158,0.64053
0.81631,0.63988
0.81682,0.63917
0.81734,0.63889
0.81786,0.63878
0.81837,0.63826
0.81889,0.63759
0.81941,0.63738
0.81992,0.63728
0.82044,0.63671
0.82096,0.63623
0.82148,0.63599
0.822,0.63552
0.82253,0.63477
0.82305,0.63426
0.82357,0.63429
0.82409,0.63412
0.82462,0.63352
0.82514,0.63303
0.82567,0.63253
0.8262,0.63208
0.82672,0.63181
0.82725,0.63132
0.82778,0.63056
0.82831,0.6301
0.82884,0.62984
0.82937,0.62971
0.8299,0.6296
0.83043,0.62913
0.83096,0.62865
0.8315,0.62812
0.83203,0.62763
0.83256,0.6273
0.8331,0.62691
0.83363,0.62648
0.83417,0.62614
0.83471,0.62613
0.83525,0.62578
0.83578,0.62511
0.83632,0.62457
0.83686,0.62407
0.8374,0.6241
0.83794,0.62416
0.83849,0.62389
0.83903,0.62353
0.83957,0.62298
0.84012,0.62263
0.84066,0.62243
0.84121,0.62229
0.84175,0.62207
0.8423,0.62172
0.84285,0.62134
0.8434,0.6208
0.84395,0.62036
0.8445,0.62025
0.84505,0.62011
0.8456,0.61986
0.84615,0.61951
0.8467,0.61905
0.84726,0.6187
0.84781,0.61838
0.84836,0.61795
0.84892,0.61763
0.84948,0.61763
0.85003,0.61767
0.85059,0.61717
0.85115,0.61661
0.85171,0.61619
0.85227,0.61589
0.85283,0.61579
0.85339,0.61564
0.85395,0.61537
0.85452,0.61479
0.85508,0.61435
0.85564,0.61425
0.85621,0.61388
0.85678,0.61327
0.85734,0.61315
0.85791,0.61336
0.85848,0.61298
0.85905,0.61243
0.85962,0.61185
0.86019,0.61159
0.86076,0.61192
0.86133,0.61201
0.8619,0.612
0.86248,0.61176
0.86305,0.61147
0.86362,0.61121
0.8642,0.61093
0.86478,0.61066
0.86535,0.61043
0.86593,0.61019
0.86651,0.6099
0.86709,0.60961
0.86767,0.60938
0.86825,0.60908
0.86883,0.60875
0.86942,0.60848
0.87,0.60821
0.87058,0.6079
0.87117,0.60761
0.87176,0.60736
0.87234,0.60711
0.87293,0.60683
0.87352,0.60657
0.87411,0.60633
0.8747,0.60607
0.87529,0.60582
0.87588,0.60553
0.87647,0.60516
0.87706,0.60478
0.87766,0.60445
0.87825,0.60424
0.87885,0.60404
0.87944,0.60378
0.88004,0.60348
0.88064,0.60315
0.88124,0.60279
0.88184,0.60241
0.88244,0.60209
0.88304,0.60185
0.88364,0.60164
0.88424,0.60144
0.88485,0.6012
0.88545,0.60089
0.88606,0.60052
0.88666,0.60014
0.88727,0.59976
0.88788,0.59937
0.88849,0.59909
0.8891,0.59882
0.88971,0.59855
0.89032,0.59828
0.89093,0.59798
0.89154,0.59763
0.89215,0.59726
0.89277,0.59685
0.89338,0.59642
0.894,0.59599
0.89462,0.59564
0.89524,0.59529
0.89585,0.59488
0.89647,0.59443
0.89709,0.59406
0.89772,0.59372
0.89834,0.5933
0.89896,0.59286
0.89958,0.59249
0.90021,0.5921
0.90083,0.59165
0.90146,0.59119
0.90209,0.59078
0.90272,0.5904
0.90335,0.58997
0.90398,0.58949
0.90461,0.589
0.90524,0.58856
0.90587,0.58816
0.9065,0.58771
0.90714,0.58723
0.90777,0.5867
0.90841,0.58617
0.90905,0.58567
0.90968,0.58513
0.91032,0.58461
0.91096,0.58411
0.9116,0.58359
0.91225,0.58316
0.91289,0.58269
0.91353,0.58211
0.91418,0.58156
0.91482,0.58113
0.91547,0.58068
0.91611,0.58012
0.91676,0.57951
0.91741,0.57893
0.91806,0.57841
0.91871,0.57785
0.91936,0.57723
0.92001,0.57661
0.92067,0.57598
0.92132,0.57535
0.92198,0.57468
0.92263,0.57404
0.92329,0.57345
0.92395,0.57285
0.92461,0.5722
0.92527,0.57151
0.92593,0.57088
0.92659,0.57022
0.92725,0.56958
0.92792,0.56892
0.92858,0.56822
0.92925,0.56751
0.92991,0.56685
0.93058,0.56622
0.93125,0.56557
0.93192,0.56489
0.93259,0.56416
0.93326,0.56345
0.93393,0.56275
0.93461,0.56207
0.93528,0.56141
0.93596,0.56072
0.93663,0.56004
0.93731,0.55927
0.93799,0.55845
0.93867,0.55767
0.93935,0.5569
0.94003,0.55613
0.94071,0.55533
0.9414,0.55455
0.94208,0.5538
0.94276,0.55311
0.94345,0.55239
0.94414,0.55167
0.94483,0.55093
0.94551,0.55012
0.94621,0.54929
0.9469,0.54849
0.94759,0.54771
0.94828,0.54692
0.94898,0.54613
0.94967,0.54531
0.95037,0.54448
0.95106,0.54365
0.95176,0.54283
0.95246,0.54199
0.95316,0.54115
0.95386,0.54031
0.95457,0.53947
0.95527,0.53865
0.95597,0.53781
0.95668,0.53696
0.95739,0.53614
0.95809,0.53535
0.9588,0.53455
0.95951,0.53376
0.96022,0.53292
0.96094,0.53202
0.96165,0.53119
0.96236,0.53041
0.96308,0.52963
0.96379,0.5288
0.96451,0.52796
0.96523,0.52709
0.96595,0.52613
0.96667,0.52524
0.96739,0.52444
0.96811,0.52368
0.96883,0.52281
0.96956,0.52198
0.97029,0.52114
0.97101,0.52029
0.97174,0.51948
0.97247,0.51866
0.9732,0.51783
0.97393,0.51698
0.97466,0.51614
0.9754,0.51529
0.97613,0.51444
0.97687,0.51359
0.9776,0.5128
0.97834,0.51202
0.97908,0.51118
0.97982,0.51028
0.98056,0.50949
0.9813,0.50875
0.98205,0.50795
0.98279,0.50714
0.98354,0.50635
0.98428,0.50554
0.98503,0.50471
0.98578,0.50386
0.98653,0.50302
0.98728,0.50225
0.98803,0.50153
0.98879,0.50072
0.98954,0.49987
0.9903,0.49902
0.99106,0.49823
0.99181,0.49746
0.99257,0.49666
0.99333,0.49584
0.9941,0.49504
0.99486,0.49429
0.99562,0.49359
0.99639,0.49287
0.99715,0.49214
0.99792,0.49144
0.99869,0.49068
0.99946,0.48996
1.0002,0.48923
1.001,0.48848
1.0018,0.48775
1.0026,0.48702
1.0033,0.48632
1.0041,0.48566
1.0047,0.48472
1.0049,0.48461
1.0051,0.48462
1.0053,0.48433
1.0055,0.48384
1.0057,0.48346
1.0059,0.48318
1.0061,0.48305
1.0062,0.48302
1.0064,0.48281
1.0066,0.48256
1.0068,0.48252
1.007,0.48253
1.0072,0.48245
1.0074,0.4822
1.0076,0.48169
1.0078,0.48115
1.008,0.48093
1.0082,0.48097
1.0084,0.48095
1.0086,0.48085
1.0088,0.48073
1.009,0.48058
1.0092,0.48043
1.0094,0.48036
1.0096,0.48037
1.0098,0.48025
1.01,0.4799
1.0102,0.47953
1.0104,0.47941
1.0106,0.47952
1.0108,0.47963
1.011,0.4796
1.0112,0.47937
1.0114,0.47892
1.0115,0.47849
1.0117,0.47843
1.0119,0.47869
1.0121,0.47885
1.0123,0.47863
1.0125,0.47816
1.0127,0.47783
1.0129,0.4778
1.0131,0.47774
1.0133,0.47748
1.0135,0.47726
1.0137,0.47721
1.0139,0.47717
1.0141,0.47703
1.0143,0.47682
1.0145,0.47674
1.0147,0.47681
1.0149,0.47675
1.0151,0.47644
1.0153,0.47617
1.0155,0.47605
1.0157,0.47607
1.0159,0.47627
1.0161,0.47645
1.0163,0.47633
1.0165,0.47606
1.0167,0.47587
1.0169,0.47563
1.0171,0.47527
1.0173,0.47496
1.0175,0.47477
1.0177,0.47464
1.0179,0.47444
1.0181,0.47412
1.0183,0.47387
1.0185,0.4739
1.0187,0.47402
1.0189,0.47405
1.0191,0.47415
1.0193,0.47415
1.0195,0.47387
1.0197,0.47364
1.0199,0.47355
1.0201,0.47332
1.0203,0.47314
1.0205,0.47316
1.0207,0.47302
1.0209,0.47276
1.0211,0.47269
1.0213,0.47261
1.0215,0.4724
1.0217,0.47218
1.0219,0.47191
1.0221,0.47164
1.0223,0.47159
1.0225,0.47162
1.0227,0.47151
1.0229,0.47132
1.0231,0.47115
1.0233,0.4711
1.0235,0.47112
1.0237,0.47106
1.0239,0.47091
1.0241,0.47079
1.0243,0.47062
1.0245,0.47036
1.0247,0.4702
