KC_OPX_lvn_0,
0.4707,0.287322
0.47087,0.288915
0.47104,0.293662
0.47121,0.295893
0.47138,0.294397
0.47155,0.291195
0.47173,0.286915
0.4719,0.28539
0.47207,0.289285
0.47224,0.29446
0.47241,0.293648
0.47259,0.28912
0.47276,0.291133
0.47293,0.29261
0.4731,0.288083
0.47328,0.288045
0.47345,0.291677
0.47362,0.291553
0.47379,0.288885
0.47397,0.28639
0.47414,0.284423
0.47431,0.282662
0.47449,0.282913
0.47466,0.28348
0.47484,0.279473
0.47501,0.27841
0.47518,0.284357
0.47536,0.28728
0.47553,0.286892
0.47571,0.287102
0.47588,0.285465
0.47606,0.284415
0.47623,0.28446
0.47641,0.283627
0.47658,0.28305
0.47676,0.281985
0.47693,0.282043
0.47711,0.283325
0.47728,0.281802
0.47746,0.279465
0.47763,0.277345
0.47781,0.276373
0.47799,0.27697
0.47816,0.278432
0.47834,0.282982
0.47852,0.286073
0.47869,0.286593
0.47887,0.287875
0.47905,0.290195
0.47922,0.29157
0.4794,0.287293
0.47958,0.283697
0.47976,0.284513
0.47993,0.286602
0.48011,0.287887
0.48029,0.285948
0.48047,0.287033
0.48065,0.287782
0.48082,0.283167
0.481,0.283658
0.48118,0.290083
0.48136,0.292453
0.48154,0.290395
0.48172,0.290725
0.4819,0.291242
0.48208,0.290108
0.48225,0.290347
0.48243,0.290382
0.48261,0.29155
0.48279,0.293673
0.48297,0.29404
0.48315,0.294517
0.48333,0.294708
0.48351,0.293843
0.48369,0.2929
0.48387,0.293473
0.48406,0.295758
0.48424,0.296423
0.48442,0.296465
0.4846,0.297617
0.48478,0.2984
0.48496,0.297935
0.48514,0.29629
0.48532,0.297335
0.48551,0.300018
0.48569,0.299893
0.48587,0.298038
0.48605,0.29484
0.48623,0.293197
0.48642,0.29337
0.4866,0.291832
0.48678,0.29287
0.48697,0.296942
0.48715,0.298065
0.48733,0.29646
0.48751,0.297092
0.4877,0.30025
0.48788,0.300833
0.48807,0.29892
0.48825,0.296743
0.48843,0.29391
0.48862,0.293335
0.4888,0.29384
0.48899,0.29141
0.48917,0.290965
0.48935,0.294775
0.48954,0.296483
0.48972,0.296605
0.48991,0.298667
0.49009,0.301212
0.49028,0.30161
0.49047,0.298775
0.49065,0.295542
0.49084,0.293627
0.49102,0.29457
0.49121,0.297393
0.4914,0.295868
0.49158,0.29185
0.49177,0.291123
0.49195,0.29455
0.49214,0.29793
0.49233,0.297435
0.49252,0.297457
0.4927,0.298382
0.49289,0.296475
0.49308,0.292828
0.49327,0.289977
0.49345,0.289592
0.49364,0.290307
0.49383,0.291665
0.49402,0.29234
0.49421,0.291413
0.49439,0.29201
0.49458,0.29314
0.49477,0.293728
0.49496,0.294365
0.49515,0.294878
0.49534,0.293813
0.49553,0.291945
0.49572,0.294137
0.49591,0.297072
0.4961,0.296447
0.49629,0.295632
0.49648,0.29592
0.49667,0.296237
0.49686,0.295275
0.49705,0.296408
0.49724,0.29994
0.49743,0.30043
0.49762,0.299432
0.49781,0.297818
0.498,0.295463
0.49819,0.295487
0.49839,0.29698
0.49858,0.2972
0.49877,0.295982
0.49896,0.295455
0.49915,0.296215
0.49935,0.297847
0.49954,0.299403
0.49973,0.299262
0.49992,0.299345
0.50012,0.300278
0.50031,0.300957
0.5005,0.301433
0.5007,0.301727
0.50089,0.301465
0.50108,0.298772
0.50128,0.296332
0.50147,0.296582
0.50166,0.297275
0.50186,0.298675
0.50205,0.299517
0.50225,0.299275
0.50244,0.299422
0.50264,0.298445
0.50283,0.298065
0.50303,0.299363
0.50322,0.30023
0.50342,0.302445
0.50361,0.303437
0.50381,0.30104
0.50401,0.300618
0.5042,0.301138
0.5044,0.299283
0.50459,0.298252
0.50479,0.29927
0.50499,0.29991
0.50518,0.299223
0.50538,0.299
0.50558,0.29984
0.50577,0.300715
0.50597,0.30168
0.50617,0.301695
0.50637,0.300067
0.50657,0.299538
0.50676,0.300902
0.50696,0.300953
0.50716,0.299463
0.50736,0.299453
0.50756,0.300797
0.50776,0.301333
0.50795,0.30102
0.50815,0.299602
0.50835,0.298215
0.50855,0.299068
0.50875,0.29974
0.50895,0.298828
0.50915,0.297262
0.50935,0.297167
0.50955,0.299737
0.50975,0.30088
0.50995,0.29961
0.51015,0.299382
0.51035,0.301155
0.51056,0.302538
0.51076,0.303033
0.51096,0.303485
0.51116,0.301813
0.51136,0.299953
0.51156,0.299885
0.51177,0.299882
0.51197,0.299492
0.51217,0.298695
0.51237,0.299513
0.51257,0.301145
0.51278,0.301033
0.51298,0.300978
0.51318,0.30158
0.51339,0.301758
0.51359,0.30121
0.51379,0.301125
0.514,0.30226
0.5142,0.303192
0.51441,0.303205
0.51461,0.302795
0.51481,0.30267
0.51502,0.30276
0.51522,0.303273
0.51543,0.304145
0.51563,0.304243
0.51584,0.303685
0.51604,0.30239
0.51625,0.301972
0.51645,0.303773
0.51666,0.304513
0.51687,0.303995
0.51707,0.304488
0.51728,0.304607
0.51749,0.303978
0.51769,0.304163
0.5179,0.304968
0.51811,0.305915
0.51831,0.306905
0.51852,0.307302
0.51873,0.307547
0.51894,0.307925
0.51914,0.308495
0.51935,0.309115
0.51956,0.308742
0.51977,0.30924
0.51998,0.310372
0.52018,0.3094
0.52039,0.308203
0.5206,0.308783
0.52081,0.310705
0.52102,0.311343
0.52123,0.3097
0.52144,0.309042
0.52165,0.310343
0.52186,0.312495
0.52207,0.31328
0.52228,0.311482
0.52249,0.31088
0.5227,0.312457
0.52291,0.31337
0.52312,0.31284
0.52333,0.311727
0.52355,0.311152
0.52376,0.311312
0.52397,0.312255
0.52418,0.313217
0.52439,0.312783
0.52461,0.312595
0.52482,0.312965
0.52503,0.312625
0.52524,0.31315
0.52546,0.314007
0.52567,0.313755
0.52588,0.313368
0.5261,0.313213
0.52631,0.313507
0.52652,0.313035
0.52674,0.311248
0.52695,0.311192
0.52717,0.312563
0.52738,0.312688
0.5276,0.312383
0.52781,0.312677
0.52802,0.31243
0.52824,0.3113
0.52846,0.311218
0.52867,0.311655
0.52889,0.311437
0.5291,0.312335
0.52932,0.313595
0.52953,0.31357
0.52975,0.31259
0.52997,0.311995
0.53018,0.312465
0.5304,0.312625
0.53062,0.31219
0.53084,0.311677
0.53105,0.31205
0.53127,0.312982
0.53149,0.312808
0.53171,0.312157
0.53192,0.31217
0.53214,0.313447
0.53236,0.314015
0.53258,0.312195
0.5328,0.310302
0.53302,0.310308
0.53324,0.312173
0.53346,0.3133
0.53368,0.31262
0.5339,0.312295
0.53412,0.312367
0.53434,0.312733
0.53456,0.313883
0.53478,0.314717
0.535,0.314567
0.53522,0.31397
0.53544,0.313853
0.53566,0.313878
0.53588,0.312928
0.5361,0.312465
0.53633,0.31273
0.53655,0.312043
0.53677,0.311438
0.53699,0.311972
0.53722,0.31312
0.53744,0.313862
0.53766,0.31337
0.53788,0.312903
0.53811,0.313325
0.53833,0.313522
0.53855,0.313018
0.53878,0.312303
0.539,0.31226
0.53923,0.312885
0.53945,0.312762
0.53968,0.312192
0.5399,0.312215
0.54013,0.312547
0.54035,0.313
0.54058,0.31293
0.5408,0.31259
0.54103,0.31358
0.54125,0.314893
0.54148,0.314523
0.54171,0.313917
0.54193,0.313975
0.54216,0.313325
0.54239,0.31267
0.54261,0.312953
0.54284,0.313427
0.54307,0.314155
0.54329,0.315155
0.54352,0.31479
0.54375,0.313868
0.54398,0.31439
0.54421,0.314302
0.54444,0.31369
0.54466,0.313935
0.54489,0.313818
0.54512,0.313555
0.54535,0.313878
0.54558,0.314648
0.54581,0.315063
0.54604,0.314823
0.54627,0.314383
0.5465,0.31481
0.54673,0.31588
0.54696,0.315717
0.54719,0.315333
0.54742,0.31532
0.54766,0.315395
0.54789,0.31546
0.54812,0.314905
0.54835,0.31488
0.54858,0.315115
0.54881,0.31513
0.54905,0.315475
0.54928,0.315948
0.54951,0.31605
0.54975,0.315507
0.54998,0.315403
0.55021,0.315632
0.55045,0.31577
0.55068,0.315875
0.55091,0.31577
0.55115,0.316248
0.55138,0.316655
0.55162,0.31668
0.55185,0.317277
0.55209,0.317667
0.55232,0.317453
0.55256,0.317405
0.55279,0.317572
0.55303,0.317505
0.55327,0.316983
0.5535,0.316563
0.55374,0.316997
0.55397,0.317425
0.55421,0.316818
0.55445,0.316702
0.55469,0.31754
0.55492,0.317835
0.55516,0.318095
0.5554,0.318717
0.55564,0.319002
0.55588,0.319267
0.55611,0.31939
0.55635,0.319025
0.55659,0.318422
0.55683,0.317913
0.55707,0.318142
0.55731,0.318767
0.55755,0.31876
0.55779,0.318688
0.55803,0.31889
0.55827,0.31873
0.55851,0.318705
0.55875,0.318933
0.55899,0.319032
0.55923,0.318937
0.55947,0.31891
0.55972,0.319475
0.55996,0.319887
0.5602,0.319345
0.56044,0.318535
0.56068,0.318887
0.56093,0.320012
0.56117,0.320582
0.56141,0.32091
0.56166,0.320788
0.5619,0.320478
0.56214,0.320183
0.56239,0.319237
0.56263,0.318708
0.56287,0.31916
0.56312,0.319715
0.56336,0.320002
0.56361,0.320337
0.56385,0.320085
0.5641,0.319443
0.56435,0.319967
0.56459,0.320747
0.56484,0.320873
0.56508,0.32083
0.56533,0.320578
0.56558,0.320678
0.56582,0.32093
0.56607,0.320735
0.56632,0.320632
0.56657,0.32069
0.56681,0.320802
0.56706,0.321033
0.56731,0.32089
0.56756,0.32068
0.56781,0.320988
0.56805,0.321598
0.5683,0.322217
0.56855,0.32249
0.5688,0.322095
0.56905,0.321485
0.5693,0.32154
0.56955,0.322052
0.5698,0.322097
0.57005,0.321518
0.5703,0.321322
0.57056,0.32189
0.57081,0.322277
0.57106,0.322373
0.57131,0.32239
0.57156,0.322518
0.57181,0.322877
0.57207,0.323078
0.57232,0.32325
0.57257,0.323235
0.57282,0.322535
0.57308,0.3222
0.57333,0.322923
0.57358,0.323222
0.57384,0.32294
0.57409,0.32301
0.57435,0.323207
0.5746,0.323405
0.57486,0.32335
0.57511,0.323362
0.57537,0.323405
0.57562,0.323335
0.57588,0.323667
0.57613,0.32375
0.57639,0.323603
0.57665,0.323377
0.5769,0.32332
0.57716,0.32402
0.57742,0.324608
0.57767,0.324762
0.57793,0.324813
0.57819,0.325035
0.57845,0.325425
0.57871,0.325477
0.57896,0.325408
0.57922,0.325375
0.57948,0.32506
0.57974,0.32492
0.58,0.32524
0.58026,0.325377
0.58052,0.325535
0.58078,0.325855
0.58104,0.32578
0.5813,0.325427
0.58156,0.32542
0.58182,0.325878
0.58208,0.326
0.58235,0.32592
0.58261,0.326145
0.58287,0.326325
0.58313,0.326107
0.58339,0.325905
0.58366,0.32619
0.58392,0.326483
0.58418,0.326708
0.58445,0.326703
0.58471,0.326827
0.58497,0.327565
0.58524,0.327638
0.5855,0.327217
0.58577,0.32706
0.58603,0.327242
0.5863,0.32793
0.58656,0.328215
0.58683,0.32762
0.58709,0.327105
0.58736,0.327335
0.58763,0.3279
0.58789,0.328363
0.58816,0.328442
0.58843,0.328245
0.58869,0.328242
0.58896,0.328137
0.58923,0.327898
0.5895,0.327815
0.58976,0.327858
0.59003,0.32813
0.5903,0.328525
0.59057,0.328905
0.59084,0.329053
0.59111,0.328678
0.59138,0.32845
0.59165,0.328812
0.59192,0.32889
0.59219,0.328722
0.59246,0.32911
0.59273,0.329605
0.593,0.32983
0.59327,0.329878
0.59354,0.329565
0.59382,0.32912
0.59409,0.329143
0.59436,0.32953
0.59463,0.32965
0.59491,0.329765
0.59518,0.329905
0.59545,0.32964
0.59573,0.329663
0.596,0.329932
0.59627,0.330072
0.59655,0.330138
0.59682,0.33022
0.5971,0.33077
0.59737,0.331008
0.59765,0.330685
0.59792,0.330435
0.5982,0.330595
0.59848,0.331232
0.59875,0.331455
0.59903,0.331305
0.59931,0.331205
0.59958,0.331118
0.59986,0.331155
0.60014,0.331307
0.60042,0.33135
0.6007,0.331475
0.60097,0.332122
0.60125,0.332603
0.60153,0.332527
0.60181,0.332105
0.60209,0.331935
0.60237,0.331885
0.60265,0.331675
0.60293,0.331962
0.60321,0.332225
0.60349,0.332452
0.60377,0.332583
0.60405,0.332522
0.60434,0.33277
0.60462,0.332997
0.6049,0.33336
0.60518,0.333443
0.60547,0.333542
0.60575,0.333863
0.60603,0.333603
0.60631,0.33327
0.6066,0.333425
0.60688,0.33371
0.60717,0.333525
0.60745,0.33374
0.60774,0.334105
0.60802,0.334085
0.60831,0.334502
0.60859,0.334915
0.60888,0.335077
0.60916,0.335037
0.60945,0.3353
0.60974,0.335532
0.61002,0.335415
0.61031,0.33527
0.6106,0.334878
0.61089,0.334745
0.61117,0.334847
0.61146,0.335303
0.61175,0.335657
0.61204,0.335878
0.61233,0.336132
0.61262,0.33577
0.61291,0.33537
0.6132,0.33526
0.61349,0.33581
0.61378,0.336465
0.61407,0.336825
0.61436,0.336963
0.61465,0.336718
0.61494,0.336725
0.61524,0.336622
0.61553,0.33675
0.61582,0.336868
0.61611,0.336972
0.61641,0.337235
0.6167,0.337215
0.61699,0.337308
0.61729,0.337007
0.61758,0.337213
0.61787,0.33772
0.61817,0.337918
0.61846,0.338007
0.61876,0.337998
0.61905,0.33835
0.61935,0.33836
0.61965,0.33852
0.61994,0.338492
0.62024,0.338375
0.62054,0.338452
0.62083,0.338473
0.62113,0.339
0.62143,0.338967
0.62173,0.339023
0.62203,0.339065
0.62232,0.33929
0.62262,0.339665
0.62292,0.33961
0.62322,0.339892
0.62352,0.339777
0.62382,0.340037
0.62412,0.339987
0.62442,0.34004
0.62472,0.340372
0.62502,0.340137
0.62533,0.34021
0.62563,0.33991
0.62593,0.340238
0.62623,0.34027
0.62654,0.340502
0.62684,0.341187
0.62714,0.34104
0.62744,0.341235
0.62775,0.341113
0.62805,0.341662
0.62836,0.341737
0.62866,0.341832
0.63544,0.344158
0.63575,0.344297
0.63607,0.34409
0.63638,0.344852
0.63669,0.34454
0.637,0.344778
0.63732,0.344978
0.63763,0.345178
0.63794,0.34529
0.63826,0.34483
0.63857,0.34505
0.63889,0.345243
0.6392,0.345912
0.63952,0.345882
0.63983,0.345633
0.64015,0.345837
0.64046,0.346067
0.64078,0.346403
0.6411,0.346262
0.64142,0.34659
0.64173,0.346805
0.64205,0.346995
0.64237,0.347258
0.64269,0.347193
0.64301,0.34734
0.64333,0.347455
0.64364,0.347727
0.64396,0.347728
0.64428,0.347853
0.64461,0.347935
0.64493,0.34796
0.64525,0.348295
0.64557,0.348447
0.64589,0.348722
0.64621,0.348988
0.64653,0.349422
0.64686,0.34953
0.64718,0.34944
0.6475,0.349698
0.64783,0.349733
0.64815,0.349922
0.64847,0.350095
0.6488,0.350335
0.64912,0.3506
0.64945,0.350545
0.64978,0.350498
0.6501,0.350585
0.65043,0.350828
0.65075,0.350747
0.65108,0.350832
0.65141,0.351312
0.65173,0.351678
0.65206,0.35187
0.65239,0.351853
0.65272,0.351812
0.65305,0.351837
0.65338,0.352063
0.65371,0.352255
0.65404,0.3524
0.65437,0.352533
0.6547,0.352683
0.65503,0.352945
0.65536,0.353065
0.65569,0.353175
0.65602,0.3534
0.65635,0.353593
0.65669,0.353755
0.65702,0.353907
0.65735,0.35412
0.65769,0.35432
0.65802,0.354608
0.65836,0.354692
0.65869,0.354565
0.65902,0.354645
0.65936,0.354888
0.6597,0.35506
0.66003,0.355155
0.66037,0.355393
0.6607,0.355545
0.66104,0.355623
0.66138,0.355842
0.66172,0.35615
0.66205,0.356428
0.66239,0.35664
0.66273,0.356823
0.66307,0.356915
0.66341,0.357038
0.66375,0.357102
0.66409,0.357215
0.66443,0.357485
0.66477,0.357673
0.66511,0.357753
0.66545,0.357833
0.66579,0.358133
0.66614,0.358503
0.66648,0.35868
0.66682,0.358748
0.66716,0.358815
0.66751,0.35894
0.66785,0.359188
0.6682,0.359495
0.66854,0.359595
0.66889,0.359618
0.66923,0.359593
0.66958,0.359655
0.66992,0.360113
0.67027,0.360445
0.67062,0.36052
0.67096,0.36061
0.67131,0.360772
0.67166,0.36103
0.67201,0.36128
0.67236,0.361507
0.6727,0.361627
0.67305,0.36171
0.6734,0.361808
0.67375,0.362005
0.6741,0.36223
0.67445,0.3624
0.67481,0.362695
0.67516,0.362972
0.67551,0.363212
0.67586,0.36325
0.67621,0.363272
0.67657,0.363625
0.67692,0.363865
0.67727,0.36391
0.67763,0.36403
0.67798,0.364265
0.67834,0.364583
0.67869,0.364882
0.67905,0.365067
0.6794,0.365202
0.67976,0.365327
0.68012,0.365557
0.68047,0.365843
0.68083,0.365982
0.68119,0.366048
0.68155,0.36617
0.6819,0.366348
0.68226,0.36657
0.68262,0.366765
0.68298,0.367
0.68334,0.36725
0.6837,0.36734
0.68406,0.36739
0.68443,0.367645
0.68479,0.367945
0.68515,0.368075
0.68551,0.36824
0.68587,0.368375
0.68624,0.368422
0.6866,0.368752
0.68696,0.369132
0.68733,0.369227
0.68769,0.369397
0.68806,0.369768
0.68842,0.370152
0.68879,0.370327
0.68916,0.3702
0.68952,0.370243
0.68989,0.370505
0.69026,0.37067
0.69062,0.370947
0.69099,0.37141
0.69136,0.371608
0.69173,0.371737
0.6921,0.372042
0.69247,0.372138
0.69284,0.372158
0.69321,0.372452
0.69358,0.372812
0.69395,0.373042
0.69432,0.373153
0.6947,0.373313
0.69507,0.373472
0.69544,0.373632
0.69581,0.373897
0.69619,0.37407
0.69656,0.374235
0.69694,0.374482
0.69731,0.374638
0.69769,0.374783
0.69806,0.37516
0.69844,0.375603
0.69881,0.37567
0.69919,0.375565
0.69957,0.375725
0.69995,0.376115
0.70032,0.376505
0.7007,0.376792
0.70108,0.376995
0.70146,0.377067
0.70184,0.37721
0.70222,0.377505
0.7026,0.377805
0.70298,0.378003
0.70336,0.378068
0.70375,0.378185
0.70413,0.378412
0.70451,0.378515
0.70489,0.37873
0.70528,0.379105
0.70566,0.379378
0.70605,0.379572
0.70643,0.379837
0.70682,0.38014
0.7072,0.38019
0.70759,0.380245
0.70797,0.380578
0.70836,0.380888
0.70875,0.381055
0.70914,0.38114
0.70952,0.381335
0.70991,0.381572
0.7103,0.381653
0.71069,0.381713
0.71108,0.381902
0.71147,0.382367
0.71186,0.382667
0.71225,0.382763
0.71265,0.382958
0.71304,0.383102
0.71343,0.383318
0.71382,0.383572
0.71422,0.383825
0.71461,0.38413
0.715,0.38433
0.7154,0.38456
0.71579,0.384747
0.71619,0.384793
0.71658,0.384832
0.71698,0.384915
0.71738,0.385113
0.71777,0.385323
0.71817,0.385497
0.71857,0.38568
0.71897,0.385837
0.71937,0.386062
0.71977,0.386317
0.72017,0.386545
0.72057,0.38676
0.72097,0.38697
0.72137,0.387182
0.72177,0.387283
0.72217,0.387348
0.72258,0.387593
0.72298,0.387787
0.72338,0.387988
0.72379,0.388302
0.72419,0.38856
0.7246,0.388698
0.725,0.388715
0.72541,0.388655
0.72581,0.388632
0.72622,0.388753
0.72663,0.389047
0.72703,0.389292
0.72744,0.3894
0.72785,0.38942
0.72826,0.38951
0.72867,0.389805
0.72908,0.390073
0.72949,0.39022
0.7299,0.390415
0.73031,0.390387
0.73072,0.390262
0.73113,0.390323
0.73155,0.39046
0.73196,0.390643
0.73237,0.390805
0.73279,0.390868
0.7332,0.391052
0.73362,0.391373
0.73403,0.39155
0.73445,0.391493
0.73486,0.391555
0.73528,0.39174
0.7357,0.39185
0.73612,0.392018
0.73653,0.392207
0.73695,0.392272
0.73737,0.392285
0.73779,0.39232
0.73821,0.392282
0.73863,0.392245
0.73905,0.392355
0.73948,0.39255
0.7399,0.39271
0.74032,0.392833
0.74074,0.39294
0.74117,0.392993
0.74159,0.393025
0.74202,0.393035
0.74244,0.39303
0.74287,0.393073
0.74329,0.393173
0.74372,0.393215
0.74415,0.393265
0.74457,0.393318
0.745,0.39339
0.74543,0.393568
0.74586,0.393768
0.74629,0.3937
0.74672,0.393532
0.74715,0.39347
0.74758,0.393418
0.74801,0.393388
0.74844,0.39342
0.74887,0.39348
0.74931,0.393555
0.74974,0.393545
0.75017,0.39358
0.75061,0.393615
0.75104,0.393467
0.75148,0.393173
0.75191,0.393015
0.75235,0.393112
0.75279,0.39322
0.75323,0.393335
0.75366,0.39339
0.7541,0.393195
0.75454,0.393015
0.75498,0.392898
0.75542,0.39286
0.75586,0.392868
0.7563,0.39281
0.75674,0.392773
0.75719,0.39271
0.75763,0.392535
0.75807,0.3923
0.75851,0.39218
0.75896,0.39208
0.7594,0.39189
0.75985,0.391705
0.76029,0.391533
0.76074,0.391417
0.76119,0.39129
0.76163,0.39103
0.76208,0.390835
0.76253,0.390785
0.76298,0.39063
0.76343,0.390508
0.76388,0.39054
0.76433,0.390435
0.76478,0.390143
0.76523,0.389848
0.76568,0.389597
0.76614,0.389445
0.76659,0.389425
0.76704,0.38933
0.7675,0.38901
0.76795,0.388665
0.76841,0.388412
0.76886,0.388242
0.76932,0.388012
0.76977,0.387657
0.77023,0.38736
0.77069,0.387157
0.77115,0.386935
0.77161,0.386657
0.77207,0.386355
0.77253,0.386022
0.77299,0.385637
0.77345,0.385305
0.77391,0.385022
0.77437,0.384665
0.77484,0.384252
0.7753,0.383905
0.77576,0.383613
0.77623,0.38329
0.77669,0.382952
0.77716,0.382692
0.77762,0.382425
0.77809,0.382015
0.77856,0.381547
0.77903,0.381208
0.7795,0.38077
0.77996,0.380245
0.78043,0.379903
0.7809,0.379585
0.78138,0.379132
0.78185,0.378615
0.78232,0.378157
0.78279,0.377695
0.78326,0.377208
0.78374,0.376773
0.78421,0.37629
0.78469,0.37586
0.78516,0.375507
0.78564,0.375012
0.78611,0.37447
0.78659,0.374007
0.78707,0.373528
0.78755,0.373012
0.78803,0.372485
0.7885,0.371815
0.78898,0.37117
0.78946,0.37049
0.78995,0.369785
0.79043,0.369302
0.79091,0.368785
0.79139,0.368135
0.79188,0.367575
0.79236,0.367053
0.79284,0.366393
0.79333,0.365685
0.79382,0.365025
0.7943,0.364435
0.79479,0.3639
0.79528,0.363297
0.79576,0.362635
0.79625,0.36198
0.79674,0.36135
0.79723,0.36066
0.79772,0.35967
0.79822,0.358657
0.79871,0.358013
0.7992,0.357503
0.79969,0.356912
0.80019,0.356287
0.80068,0.355632
0.80117,0.355012
0.80167,0.354398
0.80217,0.353628
0.80266,0.35277
0.80316,0.35202
0.80366,0.351315
0.80416,0.350533
0.80466,0.349832
0.80516,0.34915
0.80566,0.348272
0.80616,0.347415
0.80666,0.346635
0.80716,0.34581
0.80766,0.345012
0.80817,0.344218
0.80867,0.34336
0.80918,0.342525
0.80968,0.34177
0.81019,0.34099
0.81069,0.340213
0.8112,0.339402
0.81171,0.338458
0.81222,0.337497
0.81273,0.336608
0.81324,0.335905
0.81375,0.335307
0.81426,0.334562
0.81477,0.33377
0.81528,0.332932
0.8158,0.332012
0.81631,0.331
0.81682,0.33003
0.81734,0.32923
0.81786,0.328465
0.81837,0.32762
0.81889,0.326707
0.81941,0.32607
0.81992,0.325512
0.82044,0.324588
0.82096,0.32365
0.82148,0.322817
0.822,0.32197
0.82253,0.321047
0.82305,0.320155
0.82357,0.31952
0.82409,0.318815
0.82462,0.31788
0.82514,0.317002
0.82567,0.316148
0.8262,0.31528
0.82672,0.314512
0.82725,0.31365
0.82778,0.312558
0.82831,0.311638
0.82884,0.31091
0.82937,0.310165
0.8299,0.309405
0.83043,0.308535
0.83096,0.30769
0.8315,0.306863
0.83203,0.30597
0.83256,0.305155
0.8331,0.304397
0.83363,0.303557
0.83417,0.30278
0.83471,0.30218
0.83525,0.301405
0.83578,0.300415
0.83632,0.299497
0.83686,0.29868
0.8374,0.29797
0.83794,0.297258
0.83849,0.296597
0.83903,0.295945
0.83957,0.29507
0.84012,0.294187
0.84066,0.293395
0.84121,0.292585
0.84175,0.291762
0.8423,0.290983
0.84285,0.290215
0.8434,0.28932
0.84395,0.28845
0.8445,0.28783
0.84505,0.287185
0.8456,0.286493
0.84615,0.285763
0.8467,0.284913
0.84726,0.284073
0.84781,0.283328
0.84836,0.282617
0.84892,0.281878
0.84948,0.281288
0.85003,0.280743
0.85059,0.279953
0.85115,0.27915
0.85171,0.27841
0.85227,0.277765
0.85283,0.27719
0.85339,0.276543
0.85395,0.27581
0.85452,0.274975
0.85508,0.274208
0.85564,0.273585
0.85621,0.27287
0.85678,0.272068
0.85734,0.271482
0.85791,0.270992
0.85848,0.27024
0.85905,0.26948
0.85962,0.268687
0.86019,0.268003
0.86076,0.2676
0.86133,0.26712
0.8619,0.2666
0.86248,0.266015
0.86305,0.265385
0.86362,0.264772
0.8642,0.264172
0.86478,0.263578
0.86535,0.263003
0.86593,0.262383
0.86651,0.261763
0.86709,0.261178
0.86767,0.260603
0.86825,0.260022
0.86883,0.259443
0.86942,0.258895
0.87,0.258335
0.87058,0.257767
0.87117,0.25722
0.87176,0.256653
0.87234,0.256108
0.87293,0.255563
0.87352,0.25499
0.87411,0.254455
0.8747,0.253922
0.87529,0.253382
0.87588,0.252885
0.87647,0.25247
0.87706,0.252055
0.87766,0.251575
0.87825,0.251092
0.87885,0.250622
0.87944,0.250145
0.88004,0.249682
0.88064,0.24924
0.88124,0.24882
0.88184,0.24839
0.88244,0.247933
0.88304,0.247482
0.88364,0.24708
0.88424,0.246713
0.88485,0.246303
0.88545,0.245895
0.88606,0.245537
0.88666,0.24516
