KC-OPX-lm_12,
0.53192,0.12377
0.53214,0.12261
0.53236,0.1198
0.53258,0.118
0.5328,0.11946
0.53302,0.11864
0.53324,0.11378
0.53346,0.10986
0.53368,0.11264
0.5339,0.11807
0.53412,0.11689
0.53434,0.1152
0.53456,0.11452
0.53478,0.11167
0.535,0.11128
0.53522,0.11252
0.53544,0.11465
0.53566,0.11792
0.53588,0.12009
0.5361,0.12099
0.53633,0.12044
0.53655,0.11899
0.53677,0.11617
0.53699,0.11419
0.53722,0.11599
0.53744,0.11957
0.53766,0.12154
0.53788,0.11958
0.53811,0.11789
0.53833,0.11911
0.53855,0.11905
0.53878,0.11971
0.539,0.12132
0.53923,0.12005
0.53945,0.1176
0.53968,0.11666
0.5399,0.11656
0.54013,0.11761
0.54035,0.11925
0.54058,0.1178
0.5408,0.11811
0.54103,0.11998
0.54125,0.11891
0.54148,0.11913
0.54171,0.1174
0.54193,0.11614
0.54216,0.12096
0.54239,0.12329
0.54261,0.12107
0.54284,0.12033
0.54307,0.12016
0.54329,0.11845
0.54352,0.11738
0.54375,0.11726
0.54398,0.11681
0.54421,0.11446
0.54444,0.11181
0.54466,0.11199
0.54489,0.11384
0.54512,0.11652
0.54535,0.11834
0.54558,0.11956
0.54581,0.11956
0.54604,0.11914
0.54627,0.11977
0.5465,0.1183
0.54673,0.11905
0.54696,0.12062
0.54719,0.11883
0.54742,0.11843
0.54766,0.1203
0.54789,0.12249
0.54812,0.12151
0.54835,0.11839
0.54858,0.11781
0.54881,0.1186
0.54905,0.12062
0.54928,0.12217
0.54951,0.12009
0.54975,0.11873
0.54998,0.11985
0.55021,0.12053
0.55045,0.12028
0.55068,0.11855
0.55091,0.11816
0.55115,0.12042
0.55138,0.12212
0.55162,0.12349
0.55185,0.12386
0.55209,0.12329
0.55232,0.12267
0.55256,0.12132
0.55279,0.1218
0.55303,0.12436
0.55327,0.12574
0.5535,0.12555
0.55374,0.12514
0.55397,0.12486
0.55421,0.12301
0.55445,0.12048
0.55469,0.12047
0.55492,0.12016
0.55516,0.11854
0.5554,0.11872
0.55564,0.12023
0.55588,0.12198
0.55611,0.12281
0.55635,0.12333
0.55659,0.1234
0.55683,0.12256
0.55707,0.12344
0.55731,0.12408
0.55755,0.12211
0.55779,0.12074
0.55803,0.12122
0.55827,0.1227
0.55851,0.12518
0.55875,0.12563
0.55899,0.12287
0.55923,0.12114
0.55947,0.12224
0.55972,0.12301
0.55996,0.12053
0.5602,0.12057
0.56044,0.12424
0.56068,0.12464
0.56093,0.12536
0.56117,0.12772
0.56141,0.1255
0.56166,0.12172
0.5619,0.1222
0.56214,0.12358
0.56239,0.12336
0.56263,0.12295
0.56287,0.12252
0.56312,0.12354
0.56336,0.12282
0.56361,0.12147
0.56385,0.12342
0.5641,0.12363
0.56435,0.12224
0.56459,0.12224
0.56484,0.12335
0.56508,0.12397
0.56533,0.12324
0.56558,0.12273
0.56582,0.12162
0.56607,0.12161
0.56632,0.12395
0.56657,0.12508
0.56681,0.12333
0.56706,0.12168
0.56731,0.123
0.56756,0.12464
0.56781,0.12532
0.56805,0.12611
0.5683,0.12684
0.56855,0.12764
0.5688,0.12605
0.56905,0.12427
0.5693,0.1258
0.56955,0.12696
0.5698,0.12708
0.57005,0.12699
0.5703,0.12572
0.57056,0.12379
0.57081,0.12309
0.57106,0.1251
0.57131,0.12617
0.57156,0.12477
0.57181,0.12419
0.57207,0.12569
0.57232,0.12703
0.57257,0.1256
0.57282,0.12433
0.57308,0.12537
0.57333,0.12658
0.57358,0.12648
0.57384,0.12641
0.57409,0.12758
0.57435,0.12854
0.5746,0.1294
0.57486,0.13049
0.57511,0.13072
0.57537,0.12896
0.57562,0.12728
0.57588,0.12667
0.57613,0.12538
0.57639,0.12562
0.57665,0.12639
0.5769,0.12685
0.57716,0.12821
0.57742,0.12813
0.57767,0.12715
0.57793,0.12781
0.57819,0.12982
0.57845,0.12963
0.57871,0.12665
0.57896,0.12396
0.57922,0.12425
0.57948,0.12701
0.57974,0.12898
0.58,0.13013
0.58026,0.13046
0.58052,0.13064
0.58078,0.13099
0.58104,0.12964
0.5813,0.1284
0.58156,0.12889
0.58182,0.12944
0.58208,0.12884
0.58235,0.12824
0.58261,0.12853
0.58287,0.12979
0.58313,0.13081
0.58339,0.13073
0.58366,0.13148
0.58392,0.13159
0.58418,0.13047
0.58445,0.12986
0.58471,0.12984
0.58497,0.13032
0.58524,0.12987
0.5855,0.12907
0.58577,0.12938
0.58603,0.12986
0.5863,0.13106
0.58656,0.13305
0.58683,0.13265
0.58709,0.13042
0.58736,0.12941
0.58763,0.12897
0.58789,0.12961
0.58816,0.13142
0.58843,0.13208
0.58869,0.13228
0.58896,0.13304
0.58923,0.13309
0.5895,0.13208
0.58976,0.13083
0.59003,0.13053
0.5903,0.13139
0.59057,0.13156
0.59084,0.13096
0.59111,0.13083
0.59138,0.13166
0.59165,0.13186
0.59192,0.13063
0.59219,0.13059
0.59246,0.13078
0.59273,0.13076
0.593,0.13212
0.59327,0.13296
0.59354,0.13273
0.59382,0.13243
0.59409,0.13289
0.59436,0.13372
0.59463,0.1335
0.59491,0.13298
0.59518,0.13319
0.59545,0.13332
0.59573,0.13292
0.596,0.13237
0.59627,0.13138
0.59655,0.13045
0.59682,0.13151
0.5971,0.13432
0.59737,0.13592
0.59765,0.13609
0.59792,0.13591
0.5982,0.13499
0.59848,0.1339
0.59875,0.13353
0.59903,0.13373
0.59931,0.13388
0.59958,0.13353
0.59986,0.13295
0.60014,0.13341
0.60042,0.13384
0.6007,0.13351
0.60097,0.13418
0.60125,0.13483
0.60153,0.1346
0.60181,0.13325
0.60209,0.13271
0.60237,0.13366
0.60265,0.13405
0.60293,0.13494
0.60321,0.13498
0.60349,0.13487
0.60377,0.13561
0.60405,0.13547
0.60434,0.13552
0.60462,0.13585
0.6049,0.13535
0.60518,0.13422
0.60547,0.13468
0.60575,0.13528
0.60603,0.13522
0.60631,0.13528
0.6066,0.1345
0.60688,0.13452
0.60717,0.13456
0.60745,0.1346
0.60774,0.1351
0.60802,0.13584
0.60831,0.13647
0.60859,0.13576
0.60888,0.13549
0.60916,0.13533
0.60945,0.13572
0.60974,0.13629
0.61002,0.13633
0.61031,0.13664
0.6106,0.13695
0.61089,0.13775
0.61117,0.13807
0.61146,0.13817
0.61175,0.13729
0.61204,0.1363
0.61233,0.13633
0.61262,0.13646
0.61291,0.13739
0.6132,0.13787
0.61349,0.13805
0.61378,0.13819
0.61407,0.13896
0.61436,0.13915
0.61465,0.13879
0.61494,0.13931
0.61524,0.13837
0.61553,0.1383
0.61582,0.1387
0.61611,0.13881
0.61641,0.13944
0.6167,0.13918
0.61699,0.13876
0.61729,0.13816
0.61758,0.13819
0.61787,0.13785
0.61817,0.13797
0.61846,0.13858
0.61876,0.13917
0.61905,0.14037
0.61935,0.13974
0.61965,0.13924
0.61994,0.13973
0.62024,0.13986
0.62054,0.13888
0.62083,0.13754
0.62113,0.13696
0.62143,0.13784
0.62173,0.1401
0.62203,0.14029
0.62232,0.14012
0.62262,0.13985
0.62292,0.14006
0.62322,0.1413
0.62352,0.14098
0.62382,0.14054
0.62412,0.1399
0.62442,0.14044
0.62472,0.1409
0.62502,0.14043
0.62533,0.14037
0.62563,0.14027
0.62593,0.14004
0.62623,0.13935
0.62654,0.14024
0.62684,0.14034
0.62714,0.14057
0.62744,0.1416
0.62775,0.14168
0.62805,0.14129
0.62836,0.14043
0.62866,0.1407
0.62897,0.14019
0.62927,0.14096
0.62958,0.14075
0.62988,0.14097
0.63019,0.14228
0.6305,0.14107
0.6308,0.14164
0.63111,0.14062
0.63142,0.14148
0.63173,0.14092
0.63203,0.14119
0.63234,0.13063
0.63389,0.14337
0.6342,0.14257
0.63451,0.1424
0.63482,0.14304
0.63513,0.14202
0.63544,0.14382
0.63575,0.14318
0.63607,0.14447
0.63638,0.14438
0.63669,0.14479
0.637,0.14473
0.63732,0.14416
0.63763,0.14483
0.63794,0.14336
0.63826,0.14334
0.63857,0.14266
0.63889,0.14343
0.6392,0.14394
0.63952,0.14356
0.63983,0.14414
0.64015,0.14397
0.64046,0.14475
0.64078,0.14397
0.6411,0.14392
0.64142,0.14418
0.64173,0.14442
0.64205,0.14477
0.64237,0.14467
0.64269,0.14565
0.64301,0.14488
0.64333,0.14457
0.64364,0.14402
0.64396,0.14368
0.64428,0.14438
0.64461,0.14489
0.64493,0.14629
0.64525,0.14618
0.64557,0.14607
0.64589,0.14576
0.64621,0.14519
0.64653,0.14486
0.64686,0.14485
0.64718,0.14593
0.6475,0.14607
0.64783,0.14627
0.64815,0.1459
0.64847,0.14559
0.6488,0.1457
0.64912,0.14583
0.64945,0.14586
0.64978,0.1452
0.6501,0.14643
0.65043,0.14722
0.65075,0.14681
0.65108,0.14621
0.65141,0.1455
0.65173,0.14639
0.65206,0.14749
0.65239,0.1474
0.65272,0.14624
0.65305,0.14609
0.65338,0.14658
0.65371,0.14703
0.65404,0.14741
0.65437,0.14717
0.6547,0.14745
0.65503,0.1475
0.65536,0.14786
0.65569,0.14835
0.65602,0.14836
0.65635,0.14834
0.65669,0.1486
0.65702,0.14877
0.65735,0.14801
0.65769,0.14779
0.65802,0.14801
0.65836,0.1485
0.65869,0.14874
0.65902,0.14833
0.65936,0.14837
0.6597,0.14851
0.66003,0.14878
0.66037,0.14839
0.6607,0.1483
0.66104,0.14878
0.66138,0.14911
0.66172,0.14963
0.66205,0.14966
0.66239,0.14981
0.66273,0.14954
0.66307,0.14898
0.66341,0.1486
0.66375,0.14841
0.66409,0.14885
0.66443,0.14906
0.66477,0.14911
0.66511,0.14908
0.66545,0.14931
0.66579,0.14941
0.66614,0.14942
0.66648,0.14986
0.66682,0.15021
0.66716,0.15056
0.66751,0.15056
0.66785,0.15057
0.6682,0.15047
0.66854,0.15058
0.66889,0.15093
0.66923,0.15083
0.66958,0.15124
0.66992,0.15153
0.67027,0.15174
0.67062,0.15189
0.67096,0.15166
0.67131,0.15178
0.67166,0.15189
0.67201,0.15213
0.67236,0.15217
0.6727,0.15179
0.67305,0.15176
0.6734,0.15214
0.67375,0.15233
0.6741,0.15196
0.67445,0.15177
0.67481,0.15224
0.67516,0.15284
0.67551,0.15261
0.67586,0.15205
0.67621,0.15252
0.67657,0.1533
0.67692,0.15319
0.67727,0.15274
0.67763,0.15277
0.67798,0.15309
0.67834,0.15331
0.67869,0.15321
0.67905,0.15304
0.6794,0.15332
0.67976,0.15388
0.68012,0.15394
0.68047,0.15329
0.68083,0.153
0.68119,0.15339
0.68155,0.15368
0.6819,0.15362
0.68226,0.15333
0.68262,0.15334
0.68298,0.15383
0.68334,0.15409
0.6837,0.15408
0.68406,0.15363
0.68443,0.15322
0.68479,0.15388
0.68515,0.15432
0.68551,0.1544
0.68587,0.15456
0.68624,0.15421
0.6866,0.15402
0.68696,0.15417
0.68733,0.15457
0.68769,0.15486
0.68806,0.15507
0.68842,0.15543
0.68879,0.15576
0.68916,0.15586
0.68952,0.15538
0.68989,0.15523
0.69026,0.15559
0.69062,0.15612
0.69099,0.15664
0.69136,0.15623
0.69173,0.15579
0.6921,0.15579
0.69247,0.1559
0.69284,0.1563
0.69321,0.15645
0.69358,0.15618
0.69395,0.15608
0.69432,0.15615
0.6947,0.15597
0.69507,0.15606
0.69544,0.15669
0.69581,0.15707
0.69619,0.1569
0.69656,0.15677
0.69694,0.15682
0.69731,0.15685
0.69769,0.15678
0.69806,0.15641
0.69844,0.15629
0.69881,0.15642
0.69919,0.15663
0.69957,0.15703
0.69995,0.157
0.70032,0.15694
0.7007,0.15751
0.70108,0.15779
0.70146,0.15746
0.70184,0.15775
0.70222,0.15827
0.7026,0.15815
0.70298,0.15807
0.70336,0.15822
0.70375,0.15826
0.70413,0.15833
0.70451,0.15883
0.70489,0.15893
0.70528,0.15846
0.70566,0.15846
0.70605,0.15839
0.70643,0.15807
0.70682,0.1579
0.7072,0.15814
0.70759,0.15869
0.70797,0.15875
0.70836,0.1585
0.70875,0.15835
0.70914,0.15867
0.70952,0.15898
0.70991,0.15865
0.7103,0.1585
0.71069,0.15853
0.71108,0.15834
0.71147,0.15852
0.71186,0.15886
0.71225,0.15877
0.71265,0.15895
0.71304,0.15937
0.71343,0.15954
0.71382,0.15973
0.71422,0.15978
0.71461,0.15962
0.715,0.15943
0.7154,0.15941
0.71579,0.1594
0.71619,0.15943
0.71658,0.15962
0.71698,0.15998
0.71738,0.16045
0.71777,0.16029
0.71817,0.15986
0.71857,0.15992
0.71897,0.16029
0.71937,0.16052
0.71977,0.1604
0.72017,0.16033
0.72057,0.16048
0.72097,0.1608
0.72137,0.16093
0.72177,0.16067
0.72217,0.16055
0.72258,0.16066
0.72298,0.16066
0.72338,0.16043
0.72379,0.16032
0.72419,0.16035
0.7246,0.16045
0.725,0.16097
0.72541,0.16144
0.72581,0.16153
0.72622,0.16158
0.72663,0.16186
0.72703,0.1619
0.72744,0.16132
0.72785,0.16061
0.72826,0.1601
0.72867,0.16047
0.72908,0.16122
0.72949,0.16125
0.7299,0.16108
0.73031,0.16083
0.73072,0.16063
0.73113,0.16052
0.73155,0.16059
0.73196,0.16122
0.73237,0.16171
0.73279,0.16183
0.7332,0.16169
0.73362,0.16171
0.73403,0.16197
0.73445,0.16146
0.73486,0.16112
0.73528,0.16138
0.7357,0.16127
0.73612,0.16108
0.73653,0.16129
0.73695,0.16175
0.73737,0.16166
0.73779,0.16118
0.73821,0.16136
0.73863,0.1616
0.73905,0.16109
0.73948,0.16071
0.7399,0.16101
0.74032,0.16159
0.74074,0.16195
0.74117,0.16166
0.74159,0.16115
0.74202,0.1611
0.74244,0.16144
0.74287,0.16127
0.74329,0.16051
0.74372,0.16049
0.74415,0.16093
0.74457,0.16078
0.745,0.16076
0.74543,0.16112
0.74586,0.16113
0.74629,0.16106
0.74672,0.16116
0.74715,0.16104
0.74758,0.16093
0.74801,0.16091
0.74844,0.16076
0.74887,0.16048
0.74931,0.16054
0.74974,0.16079
0.75017,0.16061
0.75061,0.16058
0.75104,0.16054
0.75148,0.16041
0.75191,0.16088
0.75235,0.16123
0.75279,0.16087
0.75323,0.16044
0.75366,0.16033
0.7541,0.16003
0.75454,0.15965
0.75498,0.15967
0.75542,0.15981
0.75586,0.15994
0.7563,0.15995
0.75674,0.15988
0.75719,0.15988
0.75763,0.15991
0.75807,0.15968
0.75851,0.15948
0.75896,0.15981
0.7594,0.15988
0.75985,0.15934
0.76029,0.15901
0.76074,0.15924
0.76119,0.15938
0.76163,0.15912
0.76208,0.15869
0.76253,0.1583
0.76298,0.15841
0.76343,0.15872
0.76388,0.15878
0.76433,0.15884
0.76478,0.15861
0.76523,0.15819
0.76568,0.15808
0.76614,0.15812
0.76659,0.15806
0.76704,0.15814
0.7675,0.15819
0.76795,0.15799
0.76841,0.15784
0.76886,0.15761
0.76932,0.15736
0.76977,0.15738
0.77023,0.15738
0.77069,0.15721
0.77115,0.15713
0.77161,0.15687
0.77207,0.15639
0.77253,0.15615
0.77299,0.15627
0.77345,0.15636
0.77391,0.15613
0.77437,0.15603
0.77484,0.15601
0.7753,0.15564
0.77576,0.15508
0.77623,0.15471
0.77669,0.15492
0.77716,0.15501
0.77762,0.15479
0.77809,0.15475
0.77856,0.15442
0.77903,0.15402
0.7795,0.15384
0.77996,0.15388
0.78043,0.15376
0.7809,0.15326
0.78138,0.15304
0.78185,0.15306
0.78232,0.15311
0.78279,0.15295
0.78326,0.15252
0.78374,0.15236
0.78421,0.15236
0.78469,0.15222
0.78516,0.152
0.78564,0.15192
0.78611,0.15174
0.78659,0.15122
0.78707,0.15067
0.78755,0.15035
0.78803,0.15029
0.7885,0.15005
0.78898,0.14973
0.78946,0.14971
0.78995,0.14957
0.79043,0.14925
0.79091,0.14914
0.79139,0.14902
0.79188,0.14856
0.79236,0.14799
0.79284,0.14764
0.79333,0.14774
0.79382,0.1477
0.7943,0.1471
0.79479,0.14656
0.79528,0.14623
0.79576,0.14615
0.79625,0.14597
0.79674,0.14537
0.79723,0.14506
0.79772,0.14499
0.79822,0.14488
0.79871,0.14474
0.7992,0.1447
0.79969,0.14479
0.80019,0.14439
0.80068,0.1437
0.80117,0.14343
0.80167,0.14321
0.80217,0.1426
0.80266,0.14233
0.80316,0.14267
0.80366,0.14279
0.80416,0.14234
0.80466,0.14174
0.80516,0.14167
0.80566,0.14159
0.80616,0.14114
0.80666,0.14104
0.80716,0.14098
0.80766,0.14055
0.80817,0.13997
0.80867,0.13951
0.80918,0.13925
0.80968,0.1391
0.81019,0.1391
0.81069,0.13878
0.8112,0.13844
0.81171,0.13838
0.81222,0.13791
0.81273,0.13728
0.81324,0.13688
0.81375,0.13665
0.81426,0.13656
0.81477,0.13643
0.81528,0.13602
0.8158,0.13552
0.81631,0.13503
0.81682,0.13472
0.81734,0.13494
0.81786,0.13495
0.81837,0.13444
0.81889,0.13406
0.81941,0.13384
0.81992,0.13356
0.82044,0.13326
0.82096,0.13284
0.82148,0.13234
0.822,0.13196
0.82253,0.13166
0.82305,0.13145
0.82357,0.13126
0.82409,0.1312
0.82462,0.13119
0.82514,0.13082
0.82567,0.13005
0.8262,0.12938
0.82672,0.12901
0.82725,0.1289
0.82778,0.12899
0.82831,0.12862
0.82884,0.12794
0.82937,0.12765
0.8299,0.1274
0.83043,0.12708
0.83096,0.1267
0.8315,0.1263
0.83203,0.12616
0.83256,0.12591
0.8331,0.12541
0.83363,0.1249
0.83417,0.12463
0.83471,0.12447
0.83525,0.12408
0.83578,0.12368
0.83632,0.12347
0.83686,0.12331
0.8374,0.12297
0.83794,0.12244
0.83849,0.12214
0.83903,0.12202
0.83957,0.12186
0.84012,0.12153
0.84066,0.12095
0.84121,0.12061
0.84175,0.12059
0.8423,0.12044
0.84285,0.12008
0.8434,0.11956
0.84395,0.11911
0.8445,0.11897
0.84505,0.11876
0.8456,0.11831
0.84615,0.11791
0.8467,0.1177
0.84726,0.11741
0.84781,0.11696
0.84836,0.11661
0.84892,0.11639
0.84948,0.11624
0.85003,0.11611
0.85059,0.11592
0.85115,0.11547
0.85171,0.11492
0.85227,0.11473
0.85283,0.11462
0.85339,0.11437
0.85395,0.11407
0.85452,0.11379
0.85508,0.11361
0.85564,0.11329
0.85621,0.11286
0.85678,0.11255
0.85734,0.11226
0.85791,0.11201
0.85848,0.11175
0.85905,0.11137
0.85962,0.11088
0.86019,0.11067
0.86076,0.1107
0.86133,0.11047
0.8619,0.11016
0.86248,0.10992
0.86305,0.10978
0.86362,0.10964
0.8642,0.10932
0.86478,0.10901
0.86535,0.10872
0.86593,0.10846
0.86651,0.10822
0.86709,0.10796
0.86767,0.10776
0.86825,0.10757
0.86883,0.10732
0.86942,0.1071
0.87,0.10698
0.87058,0.10681
0.87117,0.10647
0.87176,0.10621
0.87234,0.10607
0.87293,0.10592
0.87352,0.10563
0.87411,0.10529
0.8747,0.10516
0.87529,0.10506
0.87588,0.10487
0.87647,0.10473
0.87706,0.10453
0.87766,0.10424
0.87825,0.10406
0.87885,0.1039
0.87944,0.10368
0.88004,0.10356
0.88064,0.10332
0.88124,0.10297
0.88184,0.10278
0.88244,0.1026
0.88304,0.10252
0.88364,0.1025
0.88424,0.10235
0.88485,0.10218
0.88545,0.10203
0.88606,0.10181
0.88666,0.10156
0.88727,0.10141
0.88788,0.10137
0.88849,0.10127
0.8891,0.10104
0.88971,0.10085
0.89032,0.10076
0.89093,0.10061
0.89154,0.10034
0.89215,0.1001
0.89277,0.10001
0.89338,0.09993
0.894,0.09981
0.89462,0.09969
0.89524,0.09952
0.89585,0.09939
0.89647,0.0993
0.89709,0.09924
0.89772,0.09917
0.89834,0.09903
0.89896,0.0989
0.89958,0.09881
0.90021,0.09875
0.90083,0.09869
0.90146,0.09856
0.90209,0.09844
0.90272,0.09842
0.90335,0.09844
0.90398,0.09836
0.90461,0.09824
0.90524,0.09815
0.90587,0.09805
0.9065,0.09792
0.90714,0.09782
0.90777,0.09777
0.90841,0.09776
0.90905,0.09775
0.90968,0.09776
0.91032,0.0977
0.91096,0.09758
0.9116,0.09753
0.91225,0.0975
0.91289,0.09741
0.91353,0.09736
0.91418,0.09743
0.91482,0.0975
0.91547,0.09739
0.91611,0.09727
0.91676,0.09725
0.91741,0.09725
0.91806,0.09728
0.91871,0.09729
0.91936,0.09729
0.92001,0.0973
0.92067,0.09731
0.92132,0.09732
0.92198,0.09734
0.92263,0.09738
0.92329,0.09744
0.92395,0.09753
0.92461,0.09757
0.92527,0.09756
0.92593,0.09754
0.92659,0.09755
0.92725,0.09762
0.92792,0.09773
0.92858,0.09776
0.92925,0.09775
0.92991,0.09784
0.93058,0.09801
0.93125,0.09814
0.93192,0.0982
0.93259,0.09826
0.93326,0.09832
0.93393,0.09839
0.93461,0.09855
0.93528,0.09869
0.93596,0.09878
0.93663,0.0989
0.93731,0.09902
0.93799,0.09909
0.93867,0.09918
0.93935,0.0993
0.94003,0.09943
0.94071,0.09957
0.9414,0.09972
0.94208,0.09986
0.94276,0.10001
0.94345,0.10015
0.94414,0.10029
0.94483,0.10041
0.94551,0.10051
0.94621,0.10065
0.9469,0.10079
0.94759,0.10099
0.94828,0.10124
0.94898,0.10144
0.94967,0.10162
0.95037,0.10183
0.95106,0.10204
0.95176,0.10222
0.95246,0.10239
0.95316,0.10258
0.95386,0.10277
0.95457,0.10297
0.95527,0.1032
0.95597,0.1034
0.95668,0.1036
0.95739,0.10383
0.95809,0.10407
0.9588,0.10428
0.95951,0.10449
0.96022,0.10475
0.96094,0.10505
0.96165,0.10535
0.96236,0.10563
0.96308,0.10592
0.96379,0.10616
0.96451,0.10641
0.96523,0.10673
0.96595,0.10706
0.96667,0.10736
0.96739,0.10763
0.96811,0.10789
0.96883,0.1082
0.96956,0.10857
0.97029,0.10889
0.97101,0.10914
0.97174,0.1094
0.97247,0.1097
0.9732,0.10999
0.97393,0.11027
0.97466,0.1106
0.9754,0.11099
0.97613,0.11134
0.97687,0.11163
0.9776,0.11192
0.97834,0.1122
0.97908,0.1125
0.97982,0.11288
0.98056,0.11331
0.9813,0.11368
0.98205,0.11402
0.98279,0.11438
0.98354,0.11476
0.98428,0.11512
0.98503,0.11547
0.98578,0.11585
0.98653,0.11624
0.98728,0.11664
0.98803,0.11707
0.98879,0.11746
0.98954,0.11786
0.9903,0.11829
0.99106,0.11873
0.99181,0.11916
0.99257,0.11956
0.99333,0.11996
0.9941,0.12039
0.99486,0.12082
0.99562,0.12124
0.99639,0.12166
0.99715,0.12207
0.99792,0.1225
0.99869,0.12294
0.99946,0.12338
1.0002,0.12388
1.001,0.12439
1.0018,0.1249
1.0026,0.12537
1.0033,0.12583
1.0041,0.12631
1.0047,0.1243
1.0049,0.12517
1.0051,0.12683
1.0053,0.12837
1.0055,0.12831
1.0057,0.1273
1.0059,0.12679
1.0061,0.12611
1.0062,0.12491
1.0064,0.12439
1.0066,0.12498
1.0068,0.1262
1.007,0.12726
1.0072,0.12704
1.0074,0.12596
1.0076,0.12569
1.0078,0.12637
1.008,0.12735
1.0082,0.12875
1.0084,0.13055
1.0086,0.13176
1.0088,0.13126
1.009,0.1295
1.0092,0.12845
1.0094,0.12887
1.0096,0.12918
1.0098,0.12819
1.01,0.12689
1.0102,0.12699
1.0104,0.12846
1.0106,0.12975
1.0108,0.13
1.011,0.12928
1.0112,0.12811
1.0114,0.1281
1.0115,0.12998
1.0117,0.13139
1.0119,0.13075
1.0121,0.12991
1.0123,0.13031
1.0125,0.13092
1.0127,0.1308
1.0129,0.13062
1.0131,0.13109
1.0133,0.1315
1.0135,0.13146
1.0137,0.13199
1.0139,0.13273
1.0141,0.13229
1.0143,0.13179
1.0145,0.13227
1.0147,0.13208
1.0149,0.13139
1.0151,0.13219
1.0153,0.13342
1.0155,0.13319
1.0157,0.13285
1.0159,0.13371
1.0161,0.13456
1.0163,0.13447
1.0165,0.13446
1.0167,0.13517
1.0169,0.13538
1.0171,0.13403
1.0173,0.13193
1.0175,0.13061
1.0177,0.1307
1.0179,0.13155
1.0181,0.13197
1.0183,0.13187
1.0185,0.13195
1.0187,0.13232
1.0189,0.13285
1.0191,0.13325
1.0193,0.13261
1.0195,0.13188
1.0197,0.13331
1.0199,0.1363
1.0201,0.13801
1.0203,0.13731
1.0205,0.13544
1.0207,0.13452
1.0209,0.13515
1.0211,0.1356
1.0213,0.13518
1.0215,0.1351
1.0217,0.1354
1.0219,0.13545
1.0221,0.13549
1.0223,0.13512
1.0225,0.13451
1.0227,0.13526
1.0229,0.13701
1.0231,0.13767
1.0233,0.13743
1.0235,0.13776
1.0237,0.13823
1.0239,0.13763
1.0241,0.1365
1.0243,0.13622
1.0245,0.13641
