KC-OPX-hm_4,
0.52461,0.21722
0.52482,0.22378
0.52503,0.2347
0.52524,0.23775
0.52546,0.23456
0.52567,0.22923
0.52588,0.2258
0.5261,0.22631
0.52631,0.22415
0.52652,0.21833
0.52674,0.21657
0.52695,0.22055
0.52717,0.22692
0.52738,0.23093
0.5276,0.23435
0.52781,0.23924
0.52802,0.23485
0.52824,0.22498
0.52846,0.22127
0.52867,0.22139
0.52889,0.2249
0.5291,0.22402
0.52932,0.21948
0.52953,0.22199
0.52975,0.22721
0.52997,0.23014
0.53018,0.23089
0.5304,0.2329
0.53062,0.23696
0.53084,0.23509
0.53105,0.22748
0.53127,0.22382
0.53149,0.22637
0.53171,0.22913
0.53192,0.23045
0.53214,0.23057
0.53236,0.22895
0.53258,0.23091
0.5328,0.23827
0.53302,0.24232
0.53324,0.23801
0.53346,0.23349
0.53368,0.23152
0.5339,0.23099
0.53412,0.23454
0.53434,0.23275
0.53456,0.22423
0.53478,0.22402
0.535,0.23094
0.53522,0.2338
0.53544,0.2341
0.53566,0.23434
0.53588,0.23244
0.5361,0.23407
0.53633,0.23688
0.53655,0.23487
0.53677,0.23249
0.53699,0.23273
0.53722,0.23377
0.53744,0.23201
0.53766,0.23162
0.53788,0.23241
0.53811,0.22917
0.53833,0.23046
0.53855,0.23179
0.53878,0.231
0.539,0.23503
0.53923,0.23482
0.53945,0.23319
0.53968,0.23525
0.5399,0.23503
0.54013,0.23455
0.54035,0.23456
0.54058,0.23443
0.5408,0.23493
0.54103,0.23588
0.54125,0.23627
0.54148,0.23768
0.54171,0.23905
0.54193,0.23569
0.54216,0.23408
0.54239,0.23679
0.54261,0.23735
0.54284,0.23637
0.54307,0.23368
0.54329,0.23135
0.54352,0.23279
0.54375,0.23335
0.54398,0.23228
0.54421,0.23051
0.54444,0.22799
0.54466,0.22901
0.54489,0.23105
0.54512,0.22936
0.54535,0.23023
0.54558,0.2356
0.54581,0.23587
0.54604,0.23155
0.54627,0.23243
0.5465,0.23769
0.54673,0.24085
0.54696,0.23977
0.54719,0.23715
0.54742,0.23362
0.54766,0.23205
0.54789,0.23449
0.54812,0.23581
0.54835,0.23607
0.54858,0.23489
0.54881,0.23261
0.54905,0.23358
0.54928,0.2349
0.54951,0.23501
0.54975,0.2343
0.54998,0.23327
0.55021,0.23568
0.55045,0.23851
0.55068,0.2368
0.55091,0.23448
0.55115,0.23551
0.55138,0.23754
0.55162,0.23886
0.55185,0.24047
0.55209,0.24138
0.55232,0.23808
0.55256,0.23463
0.55279,0.23562
0.55303,0.23848
0.55327,0.24187
0.5535,0.24003
0.55374,0.23652
0.55397,0.23999
0.55421,0.24363
0.55445,0.24319
0.55469,0.24032
0.55492,0.23866
0.55516,0.2398
0.5554,0.24026
0.55564,0.24048
0.55588,0.23852
0.55611,0.23627
0.55635,0.23799
0.55659,0.23963
0.55683,0.24047
0.55707,0.24171
0.55731,0.24048
0.55755,0.23674
0.55779,0.23547
0.55803,0.23839
0.55827,0.23983
0.55851,0.23788
0.55875,0.23794
0.55899,0.23947
0.55923,0.2374
0.55947,0.23665
0.55972,0.24081
0.55996,0.24391
0.5602,0.24455
0.56044,0.24512
0.56068,0.24495
0.56093,0.24222
0.56117,0.24111
0.56141,0.24431
0.56166,0.2465
0.5619,0.24541
0.56214,0.24104
0.56239,0.23986
0.56263,0.24384
0.56287,0.2465
0.56312,0.24805
0.56336,0.24744
0.56361,0.24598
0.56385,0.24477
0.5641,0.24214
0.56435,0.24236
0.56459,0.24381
0.56484,0.24355
0.56508,0.24315
0.56533,0.24208
0.56558,0.23971
0.56582,0.23848
0.56607,0.24126
0.56632,0.24402
0.56657,0.2423
0.56681,0.23953
0.56706,0.24012
0.56731,0.24169
0.56756,0.24264
0.56781,0.24313
0.56805,0.24274
0.5683,0.24607
0.56855,0.25042
0.5688,0.24931
0.56905,0.247
0.5693,0.24796
0.56955,0.2497
0.5698,0.24917
0.57005,0.24645
0.5703,0.24382
0.57056,0.24365
0.57081,0.24513
0.57106,0.2466
0.57131,0.24864
0.57156,0.25108
0.57181,0.25168
0.57207,0.2501
0.57232,0.24798
0.57257,0.24549
0.57282,0.24447
0.57308,0.24472
0.57333,0.24438
0.57358,0.24533
0.57384,0.24837
0.57409,0.25098
0.57435,0.251
0.5746,0.24961
0.57486,0.24723
0.57511,0.24641
0.57537,0.24793
0.57562,0.24744
0.57588,0.24741
0.57613,0.25
0.57639,0.25169
0.57665,0.25074
0.5769,0.24975
0.57716,0.25033
0.57742,0.25057
0.57767,0.25077
0.57793,0.25112
0.57819,0.2515
0.57845,0.25122
0.57871,0.2506
0.57896,0.25097
0.57922,0.25017
0.57948,0.24958
0.57974,0.25124
0.58,0.25171
0.58026,0.24986
0.58052,0.25005
0.58078,0.25166
0.58104,0.25114
0.5813,0.25084
0.58156,0.25082
0.58182,0.24925
0.58208,0.2485
0.58235,0.24995
0.58261,0.25149
0.58287,0.25243
0.58313,0.2535
0.58339,0.25383
0.58366,0.25345
0.58392,0.25183
0.58418,0.25029
0.58445,0.25096
0.58471,0.25098
0.58497,0.24979
0.58524,0.25099
0.5855,0.25327
0.58577,0.25267
0.58603,0.25061
0.5863,0.25047
0.58656,0.25215
0.58683,0.25353
0.58709,0.25388
0.58736,0.25288
0.58763,0.25134
0.58789,0.25159
0.58816,0.25298
0.58843,0.25436
0.58869,0.25509
0.58896,0.25462
0.58923,0.25342
0.5895,0.2532
0.58976,0.25428
0.59003,0.25377
0.5903,0.25227
0.59057,0.25098
0.59084,0.25148
0.59111,0.2537
0.59138,0.25321
0.59165,0.25237
0.59192,0.25338
0.59219,0.25385
0.59246,0.25383
0.59273,0.25425
0.593,0.2558
0.59327,0.25685
0.59354,0.25669
0.59382,0.25597
0.59409,0.25416
0.59436,0.25311
0.59463,0.25378
0.59491,0.25485
0.59518,0.25696
0.59545,0.25823
0.59573,0.25698
0.596,0.25555
0.59627,0.25535
0.59655,0.25582
0.59682,0.25616
0.5971,0.25735
0.59737,0.25861
0.59765,0.25829
0.59792,0.2579
0.5982,0.25833
0.59848,0.25879
0.59875,0.25848
0.59903,0.25714
0.59931,0.25633
0.59958,0.25765
0.59986,0.25832
0.60014,0.25821
0.60042,0.25878
0.6007,0.25863
0.60097,0.25868
0.60125,0.25881
0.60153,0.25932
0.60181,0.25915
0.60209,0.25908
0.60237,0.2592
0.60265,0.25768
0.60293,0.25954
0.60321,0.2617
0.60349,0.26126
0.60377,0.26096
0.60405,0.26018
0.60434,0.25913
0.60462,0.25757
0.6049,0.25835
0.60518,0.26036
0.60547,0.26135
0.60575,0.26156
0.60603,0.26096
0.60631,0.26048
0.6066,0.26045
0.60688,0.26211
0.60717,0.26247
0.60745,0.26207
0.60774,0.26197
0.60802,0.26236
0.60831,0.26319
0.60859,0.26178
0.60888,0.26132
0.60916,0.26101
0.60945,0.26189
0.60974,0.26391
0.61002,0.26397
0.61031,0.26349
0.6106,0.26271
0.61089,0.26373
0.61117,0.26503
0.61146,0.26569
0.61175,0.26468
0.61204,0.26388
0.61233,0.2655
0.61262,0.26574
0.61291,0.26551
0.6132,0.26436
0.61349,0.26406
0.61378,0.2647
0.61407,0.26544
0.61436,0.26538
0.61465,0.26388
0.61494,0.26482
0.61524,0.26504
0.61553,0.26496
0.61582,0.26361
0.61611,0.26342
0.61641,0.26711
0.6167,0.268
0.61699,0.26701
0.61729,0.26523
0.61758,0.26527
0.61787,0.26622
0.61817,0.26715
0.61846,0.26842
0.61876,0.26757
0.61905,0.26703
0.61935,0.26649
0.61965,0.26699
0.61994,0.26542
0.62024,0.26545
0.62054,0.26812
0.62083,0.26707
0.62113,0.267
0.62143,0.26705
0.62173,0.26672
0.62203,0.26553
0.62232,0.26543
0.62262,0.26643
0.62292,0.26677
0.62322,0.26856
0.62352,0.26834
0.62382,0.26934
0.62412,0.26987
0.62442,0.26918
0.62472,0.2677
0.62502,0.26657
0.62533,0.26869
0.62563,0.26921
0.62593,0.27108
0.62623,0.27082
0.62654,0.26987
0.62684,0.27011
0.62714,0.27045
0.62744,0.27244
0.62775,0.27092
0.62805,0.27107
0.62836,0.27051
0.62866,0.27085
0.62897,0.27178
0.62927,0.27128
0.62958,0.27242
0.62988,0.27029
0.63019,0.27118
0.6305,0.27089
0.6308,0.27136
0.63111,0.272
0.63142,0.27185
0.63173,0.27425
0.63203,0.27331
0.63234,0.26221
0.63265,0.30001
0.63358,0.26603
0.63389,0.27414
0.6342,0.27529
0.63451,0.27432
0.63482,0.27484
0.63513,0.27392
0.63544,0.27471
0.63575,0.27641
0.63607,0.27535
0.63638,0.27468
0.63669,0.27441
0.637,0.27411
0.63732,0.27363
0.63763,0.27427
0.63794,0.2744
0.63826,0.2745
0.63857,0.27509
0.63889,0.27594
0.6392,0.27663
0.63952,0.27679
0.63983,0.27714
0.64015,0.27668
0.64046,0.27628
0.64078,0.27586
0.6411,0.27641
0.64142,0.27757
0.64173,0.27781
0.64205,0.27774
0.64237,0.27795
0.64269,0.27836
0.64301,0.27772
0.64333,0.27735
0.64364,0.27709
0.64396,0.27656
0.64428,0.27682
0.64461,0.27808
0.64493,0.27941
0.64525,0.27918
0.64557,0.27909
0.64589,0.2796
0.64621,0.27953
0.64653,0.27885
0.64686,0.27923
0.64718,0.28037
0.6475,0.28114
0.64783,0.28139
0.64815,0.2803
0.64847,0.28041
0.6488,0.2808
0.64912,0.28013
0.64945,0.2793
0.64978,0.27954
0.6501,0.28211
0.65043,0.28287
0.65075,0.28193
0.65108,0.28128
0.65141,0.28147
0.65173,0.28259
0.65206,0.28299
0.65239,0.28302
0.65272,0.28227
0.65305,0.2823
0.65338,0.28339
0.65371,0.28403
0.65404,0.28414
0.65437,0.28372
0.6547,0.28349
0.65503,0.2834
0.65536,0.28438
0.65569,0.28531
0.65602,0.28538
0.65635,0.28548
0.65669,0.28571
0.65702,0.28601
0.65735,0.28549
0.65769,0.28461
0.65802,0.28437
0.65836,0.28524
0.65869,0.28556
0.65902,0.28543
0.65936,0.28671
0.6597,0.28778
0.66003,0.28759
0.66037,0.28709
0.6607,0.28776
0.66104,0.28797
0.66138,0.28657
0.66172,0.28638
0.66205,0.28783
0.66239,0.28877
0.66273,0.28826
0.66307,0.288
0.66341,0.2883
0.66375,0.28898
0.66409,0.28948
0.66443,0.28923
0.66477,0.28964
0.66511,0.2899
0.66545,0.29004
0.66579,0.29021
0.66614,0.28986
0.66648,0.29007
0.66682,0.2906
0.66716,0.29082
0.66751,0.29119
0.66785,0.29197
0.6682,0.29137
0.66854,0.29026
0.66889,0.2909
0.66923,0.29174
0.66958,0.29204
0.66992,0.29254
0.67027,0.29281
0.67062,0.29276
0.67096,0.29304
0.67131,0.29334
0.67166,0.2934
0.67201,0.29349
0.67236,0.29346
0.6727,0.29356
0.67305,0.29413
0.6734,0.29461
0.67375,0.294
0.6741,0.29358
0.67445,0.29426
0.67481,0.29464
0.67516,0.29482
0.67551,0.29533
0.67586,0.29582
0.67621,0.29598
0.67657,0.29591
0.67692,0.29592
0.67727,0.29589
0.67763,0.29591
0.67798,0.29596
0.67834,0.29613
0.67869,0.29696
0.67905,0.29782
0.6794,0.29765
0.67976,0.29759
0.68012,0.29819
0.68047,0.2981
0.68083,0.2981
0.68119,0.29854
0.68155,0.29842
0.6819,0.29824
0.68226,0.29857
0.68262,0.29905
0.68298,0.2989
0.68334,0.2984
0.6837,0.29894
0.68406,0.29968
0.68443,0.29979
0.68479,0.30024
0.68515,0.3007
0.68551,0.30092
0.68587,0.30068
0.68624,0.30006
0.6866,0.30031
0.68696,0.30075
0.68733,0.3008
0.68769,0.30118
0.68806,0.30169
0.68842,0.30172
0.68879,0.30188
0.68916,0.30246
0.68952,0.30259
0.68989,0.30263
0.69026,0.30298
0.69062,0.30353
0.69099,0.30413
0.69136,0.30428
0.69173,0.30405
0.6921,0.30378
0.69247,0.30394
0.69284,0.3045
0.69321,0.30473
0.69358,0.3046
0.69395,0.30483
0.69432,0.30524
0.6947,0.30526
0.69507,0.30521
0.69544,0.30542
0.69581,0.30573
0.69619,0.30589
0.69656,0.30622
0.69694,0.30703
0.69731,0.30766
0.69769,0.30741
0.69806,0.30741
0.69844,0.30821
0.69881,0.30814
0.69919,0.30801
0.69957,0.309
0.69995,0.30967
0.70032,0.30958
0.7007,0.3094
0.70108,0.30935
0.70146,0.30958
0.70184,0.30985
0.70222,0.30947
0.7026,0.30971
0.70298,0.31068
0.70336,0.31062
0.70375,0.31054
0.70413,0.31131
0.70451,0.31197
0.70489,0.31214
0.70528,0.31241
0.70566,0.31292
0.70605,0.31271
0.70643,0.31221
0.70682,0.31262
0.7072,0.31371
0.70759,0.31439
0.70797,0.31434
0.70836,0.31417
0.70875,0.31441
0.70914,0.31475
0.70952,0.31452
0.70991,0.31421
0.7103,0.31443
0.71069,0.31513
0.71108,0.31547
0.71147,0.31519
0.71186,0.31485
0.71225,0.31497
0.71265,0.31571
0.71304,0.31615
0.71343,0.31616
0.71382,0.31649
0.71422,0.3172
0.71461,0.31767
0.715,0.31736
0.7154,0.31731
0.71579,0.31784
0.71619,0.31837
0.71658,0.31888
0.71698,0.31909
0.71738,0.31903
0.71777,0.31906
0.71817,0.31911
0.71857,0.31907
0.71897,0.31923
0.71937,0.31974
0.71977,0.32046
0.72017,0.32103
0.72057,0.3209
0.72097,0.32082
0.72137,0.32118
0.72177,0.32149
0.72217,0.32153
0.72258,0.32141
0.72298,0.3216
0.72338,0.32153
0.72379,0.32107
0.72419,0.32116
0.7246,0.32152
0.725,0.32197
0.72541,0.323
0.72581,0.3238
0.72622,0.32411
0.72663,0.32444
0.72703,0.32406
0.72744,0.32307
0.72785,0.3229
0.72826,0.32358
0.72867,0.32422
0.72908,0.32445
0.72949,0.32426
0.7299,0.32403
0.73031,0.32394
0.73072,0.3244
0.73113,0.32518
0.73155,0.32549
0.73196,0.3256
0.73237,0.32574
0.73279,0.32599
0.7332,0.32638
0.73362,0.32649
0.73403,0.32682
0.73445,0.327
0.73486,0.32666
0.73528,0.3265
0.7357,0.32646
0.73612,0.32678
0.73653,0.32737
0.73695,0.32742
0.73737,0.32707
0.73779,0.32709
0.73821,0.32778
0.73863,0.32842
0.73905,0.32812
0.73948,0.32759
0.7399,0.3276
0.74032,0.32808
0.74074,0.32885
0.74117,0.32913
0.74159,0.32903
0.74202,0.32939
0.74244,0.32988
0.74287,0.32988
0.74329,0.32946
0.74372,0.32914
0.74415,0.32933
0.74457,0.33002
0.745,0.33057
0.74543,0.33025
0.74586,0.32954
0.74629,0.32924
0.74672,0.32954
0.74715,0.32999
0.74758,0.33044
0.74801,0.3309
0.74844,0.33116
0.74887,0.33091
0.74931,0.33064
0.74974,0.33099
0.75017,0.33143
0.75061,0.33167
0.75104,0.33171
0.75148,0.33144
0.75191,0.33118
0.75235,0.33085
0.75279,0.33083
0.75323,0.33091
0.75366,0.33089
0.7541,0.3311
0.75454,0.33096
0.75498,0.33101
0.75542,0.33187
0.75586,0.3326
0.7563,0.33263
0.75674,0.33215
0.75719,0.33176
0.75763,0.33216
0.75807,0.33284
0.75851,0.33257
0.75896,0.33181
0.7594,0.33173
0.75985,0.33177
0.76029,0.3313
0.76074,0.33101
0.76119,0.33124
0.76163,0.33118
0.76208,0.331
0.76253,0.33127
0.76298,0.33148
0.76343,0.33171
0.76388,0.33197
0.76433,0.33198
0.76478,0.33178
0.76523,0.33146
0.76568,0.33167
0.76614,0.33198
0.76659,0.3314
0.76704,0.33091
0.7675,0.3311
0.76795,0.33137
0.76841,0.3316
0.76886,0.33116
0.76932,0.33035
0.76977,0.33032
0.77023,0.33016
0.77069,0.3297
0.77115,0.33005
0.77161,0.33049
0.77207,0.33019
0.77253,0.32975
0.77299,0.32987
0.77345,0.33013
0.77391,0.32997
0.77437,0.32978
0.77484,0.32976
0.7753,0.32938
0.77576,0.32854
0.77623,0.32833
0.77669,0.32869
0.77716,0.32847
0.77762,0.32826
0.77809,0.32826
0.77856,0.32791
0.77903,0.32766
0.7795,0.32736
0.77996,0.32706
0.78043,0.32704
0.7809,0.32662
0.78138,0.32618
0.78185,0.32598
0.78232,0.32589
0.78279,0.32633
0.78326,0.32657
0.78374,0.32586
0.78421,0.32512
0.78469,0.32505
0.78516,0.32492
0.78564,0.32471
0.78611,0.32463
0.78659,0.32419
0.78707,0.32355
0.78755,0.32309
0.78803,0.3229
0.7885,0.3225
0.78898,0.32187
0.78946,0.3213
0.78995,0.32075
0.79043,0.32077
0.79091,0.32073
0.79139,0.32022
0.79188,0.32017
0.79236,0.32008
0.79284,0.31946
0.79333,0.31895
0.79382,0.31858
0.7943,0.31807
0.79479,0.31734
0.79528,0.31641
0.79576,0.31588
0.79625,0.31576
0.79674,0.31527
0.79723,0.31469
0.79772,0.31451
0.79822,0.31443
0.79871,0.31412
0.7992,0.31359
0.79969,0.31303
0.80019,0.31235
0.80068,0.31177
0.80117,0.31151
0.80167,0.31107
0.80217,0.31027
0.80266,0.30966
0.80316,0.30951
0.80366,0.30949
0.80416,0.30926
0.80466,0.3085
0.80516,0.30751
0.80566,0.30677
0.80616,0.30615
0.80666,0.30608
0.80716,0.30627
0.80766,0.30558
0.80817,0.30442
0.80867,0.30367
0.80918,0.30298
0.80968,0.30198
0.81019,0.30125
0.81069,0.30106
0.8112,0.30061
0.81171,0.29971
0.81222,0.29897
0.81273,0.29856
0.81324,0.29834
0.81375,0.29818
0.81426,0.29801
0.81477,0.29766
0.81528,0.29697
0.8158,0.29605
0.81631,0.29493
0.81682,0.29408
0.81734,0.29378
0.81786,0.29329
0.81837,0.29276
0.81889,0.29247
0.81941,0.29198
0.81992,0.29131
0.82044,0.29047
0.82096,0.28968
0.82148,0.28915
0.822,0.28866
0.82253,0.28817
0.82305,0.2876
0.82357,0.28703
0.82409,0.28629
0.82462,0.28538
0.82514,0.28481
0.82567,0.28429
0.8262,0.28366
0.82672,0.28299
0.82725,0.28221
0.82778,0.28167
0.82831,0.28138
0.82884,0.28088
0.82937,0.28016
0.8299,0.27977
0.83043,0.27946
0.83096,0.27869
0.8315,0.27762
0.83203,0.27683
0.83256,0.2766
0.8331,0.27603
0.83363,0.27498
0.83417,0.2742
0.83471,0.2738
0.83525,0.2737
0.83578,0.27312
0.83632,0.27206
0.83686,0.27127
0.8374,0.2708
0.83794,0.27036
0.83849,0.26987
0.83903,0.26951
0.83957,0.26897
0.84012,0.26821
0.84066,0.26745
0.84121,0.26681
0.84175,0.26638
0.8423,0.26596
0.84285,0.26559
0.8434,0.26508
0.84395,0.26424
0.8445,0.26342
0.84505,0.26277
0.8456,0.26216
0.84615,0.26132
0.8467,0.26049
0.84726,0.25993
0.84781,0.25951
0.84836,0.25899
0.84892,0.25834
0.84948,0.25799
0.85003,0.25772
0.85059,0.25721
0.85115,0.25656
0.85171,0.25584
0.85227,0.25536
0.85283,0.25488
0.85339,0.25422
0.85395,0.25377
0.85452,0.25331
0.85508,0.25268
0.85564,0.25205
0.85621,0.25142
0.85678,0.25082
0.85734,0.2504
0.85791,0.2501
0.85848,0.24956
0.85905,0.24885
0.85962,0.24813
0.86019,0.24743
0.86076,0.24695
0.86133,0.24653
0.8619,0.24612
0.86248,0.2458
0.86305,0.24543
0.86362,0.24508
0.8642,0.24473
0.86478,0.24403
0.86535,0.24346
0.86593,0.24316
0.86651,0.2428
0.86709,0.24232
0.86767,0.24182
0.86825,0.24138
0.86883,0.24089
0.86942,0.2403
0.87,0.23963
0.87058,0.23907
0.87117,0.23867
0.87176,0.23826
0.87234,0.23786
0.87293,0.23746
0.87352,0.23711
0.87411,0.23666
0.8747,0.236
0.87529,0.23555
0.87588,0.2353
0.87647,0.23487
0.87706,0.23437
0.87766,0.23395
0.87825,0.2336
0.87885,0.23328
0.87944,0.23278
0.88004,0.23235
0.88064,0.23223
0.88124,0.23211
0.88184,0.2318
0.88244,0.23131
0.88304,0.23087
0.88364,0.23055
0.88424,0.23017
0.88485,0.22974
0.88545,0.22939
0.88606,0.22926
0.88666,0.22908
0.88727,0.22868
0.88788,0.22825
0.88849,0.22787
0.8891,0.22761
0.88971,0.22736
0.89032,0.22713
0.89093,0.22688
0.89154,0.22646
0.89215,0.22612
0.89277,0.22588
0.89338,0.22559
0.894,0.22545
0.89462,0.22531
0.89524,0.22501
0.89585,0.2248
0.89647,0.22473
0.89709,0.22461
0.89772,0.22439
0.89834,0.2241
0.89896,0.22381
0.89958,0.22367
0.90021,0.22357
0.90083,0.22342
0.90146,0.22328
0.90209,0.22317
0.90272,0.22307
0.90335,0.22292
0.90398,0.22271
0.90461,0.22256
0.90524,0.2225
0.90587,0.22248
0.9065,0.22244
0.90714,0.22231
0.90777,0.22212
0.90841,0.22195
0.90905,0.22179
0.90968,0.22165
0.91032,0.22157
0.91096,0.22154
0.9116,0.22149
0.91225,0.2214
0.91289,0.22137
0.91353,0.22139
0.91418,0.22135
0.91482,0.2213
0.91547,0.22132
0.91611,0.22135
0.91676,0.22135
0.91741,0.22134
0.91806,0.22143
0.91871,0.22153
0.91936,0.22149
0.92001,0.22145
0.92067,0.22152
0.92132,0.22161
0.92198,0.22173
0.92263,0.22182
0.92329,0.22184
0.92395,0.22189
0.92461,0.22207
0.92527,0.22235
0.92593,0.22256
0.92659,0.22264
0.92725,0.22275
0.92792,0.22286
0.92858,0.22295
0.92925,0.22308
0.92991,0.22324
0.93058,0.22339
0.93125,0.22357
0.93192,0.22383
0.93259,0.22412
0.93326,0.22429
0.93393,0.22441
0.93461,0.22462
0.93528,0.22494
0.93596,0.22522
0.93663,0.22541
0.93731,0.22566
0.93799,0.22603
0.93867,0.22636
0.93935,0.2266
0.94003,0.22691
0.94071,0.22728
0.9414,0.2276
0.94208,0.22782
0.94276,0.22808
0.94345,0.2284
0.94414,0.22876
0.94483,0.22909
0.94551,0.22943
0.94621,0.22981
0.9469,0.23026
0.94759,0.23071
0.94828,0.23115
0.94898,0.23157
0.94967,0.23195
0.95037,0.23238
0.95106,0.23284
0.95176,0.23335
0.95246,0.2339
0.95316,0.23443
0.95386,0.2349
0.95457,0.2354
0.95527,0.23599
0.95597,0.23656
0.95668,0.23709
0.95739,0.23767
0.95809,0.23831
0.9588,0.23892
0.95951,0.23949
0.96022,0.24006
0.96094,0.24056
0.96165,0.24108
0.96236,0.24168
0.96308,0.24233
0.96379,0.24299
0.96451,0.24364
0.96523,0.2443
0.96595,0.24495
0.96667,0.24557
0.96739,0.24618
0.96811,0.24679
0.96883,0.24746
0.96956,0.24823
0.97029,0.24893
0.97101,0.24962
0.97174,0.25037
0.97247,0.25114
0.9732,0.25194
0.97393,0.25275
0.97466,0.25359
0.9754,0.25443
0.97613,0.25523
0.97687,0.25598
0.9776,0.25672
0.97834,0.2575
0.97908,0.25833
0.97982,0.25918
0.98056,0.26005
0.9813,0.2609
0.98205,0.26172
0.98279,0.26259
0.98354,0.26352
0.98428,0.26447
0.98503,0.26538
0.98578,0.26623
0.98653,0.26713
0.98728,0.26806
0.98803,0.269
0.98879,0.26991
0.98954,0.27081
0.9903,0.27173
0.99106,0.2727
0.99181,0.27366
0.99257,0.27467
0.99333,0.27564
0.9941,0.27655
0.99486,0.27748
0.99562,0.27843
0.99639,0.27935
0.99715,0.28031
0.99792,0.28139
0.99869,0.28244
0.99946,0.28343
1.0002,0.28446
1.001,0.28548
1.0018,0.28648
1.0026,0.28749
1.0033,0.28851
1.0041,0.28952
1.0047,0.29025
1.0049,0.29092
1.0051,0.29165
1.0053,0.29117
1.0055,0.28942
1.0057,0.28947
1.0059,0.29182
1.0061,0.29358
1.0062,0.29374
1.0064,0.29304
1.0066,0.29194
1.0068,0.29159
1.007,0.29291
1.0072,0.29513
1.0074,0.29674
1.0076,0.29664
1.0078,0.29552
1.008,0.29525
1.0082,0.29607
1.0084,0.29685
1.0086,0.29726
1.0088,0.29724
1.009,0.29666
1.0092,0.29614
1.0094,0.29628
1.0096,0.29719
1.0098,0.29831
1.01,0.2987
1.0102,0.29849
1.0104,0.29878
1.0106,0.29927
1.0108,0.29936
1.011,0.29945
1.0112,0.29934
1.0114,0.2989
1.0115,0.29974
1.0117,0.30193
1.0119,0.30281
1.0121,0.3018
1.0123,0.30109
1.0125,0.30156
1.0127,0.30255
1.0129,0.30373
1.0131,0.3043
1.0133,0.30366
1.0135,0.30316
1.0137,0.30357
1.0139,0.30321
1.0141,0.30143
1.0143,0.30056
1.0145,0.30226
1.0147,0.3049
1.0149,0.30612
1.0151,0.30568
1.0153,0.30458
1.0155,0.30374
1.0157,0.30437
1.0159,0.30686
1.0161,0.30947
1.0163,0.31081
1.0165,0.31117
1.0167,0.31044
1.0169,0.30885
1.0171,0.30836
1.0173,0.3096
1.0175,0.31087
1.0177,0.31148
1.0179,0.31178
1.0181,0.31151
1.0183,0.31077
1.0185,0.31021
1.0187,0.31027
1.0189,0.31151
1.0191,0.31371
1.0193,0.31515
1.0195,0.31484
1.0197,0.3139
1.0199,0.31378
1.0201,0.31439
1.0203,0.31465
1.0205,0.31392
1.0207,0.31278
1.0209,0.31235
1.0211,0.31323
1.0213,0.3146
1.0215,0.31526
1.0217,0.31552
1.0219,0.31595
1.0221,0.31598
1.0223,0.31594
1.0225,0.3171
1.0227,0.31851
1.0229,0.31833
1.0231,0.31745
1.0233,0.31789
1.0235,0.31951
1.0237,0.32057
1.0239,0.31993
1.0241,0.31817
1.0243,0.31714
