KC_OPX_lvn_9,
0.65902,0.24775
0.65936,0.24783
0.6597,0.24834
0.66003,0.24842
0.66037,0.24836
0.6607,0.24857
0.66104,0.24903
0.66138,0.24907
0.66172,0.24884
0.66205,0.24896
0.66239,0.24904
0.66273,0.24922
0.66307,0.24926
0.66341,0.24948
0.66375,0.24977
0.66409,0.24983
0.66443,0.24991
0.66477,0.24993
0.66511,0.25018
0.66545,0.25028
0.66579,0.25039
0.66614,0.25049
0.66648,0.25053
0.66682,0.25084
0.66716,0.25109
0.66751,0.25133
0.66785,0.25132
0.6682,0.2513
0.66854,0.25128
0.66889,0.2512
0.66923,0.25136
0.66958,0.25155
0.66992,0.25184
0.67027,0.252
0.67062,0.25203
0.67096,0.25196
0.67131,0.25202
0.67166,0.25217
0.67201,0.25211
0.67236,0.2523
0.6727,0.2527
0.67305,0.25317
0.6734,0.25316
0.67375,0.2529
0.6741,0.25314
0.67445,0.25349
0.67481,0.25372
0.67516,0.25382
0.67551,0.25395
0.67586,0.25412
0.67621,0.2543
0.67657,0.2545
0.67692,0.25471
0.67727,0.25492
0.67763,0.25475
0.67798,0.25461
0.67834,0.25482
0.67869,0.25509
0.67905,0.25536
0.6794,0.25555
0.67976,0.25553
0.68012,0.25555
0.68047,0.25581
0.68083,0.2559
0.68119,0.25586
0.68155,0.25605
0.6819,0.25627
0.68226,0.2564
0.68262,0.25646
0.68298,0.25651
0.68334,0.25663
0.6837,0.25673
0.68406,0.25677
0.68443,0.25689
0.68479,0.25714
0.68515,0.25736
0.68551,0.25755
0.68587,0.2578
0.68624,0.25784
0.6866,0.25766
0.68696,0.25772
0.68733,0.25795
0.68769,0.25818
0.68806,0.25837
0.68842,0.25846
0.68879,0.25851
0.68916,0.25847
0.68952,0.25853
0.68989,0.25867
0.69026,0.25874
0.69062,0.25894
0.69099,0.2593
0.69136,0.25947
0.69173,0.25956
0.6921,0.25966
0.69247,0.25978
0.69284,0.25993
0.69321,0.25996
0.69358,0.26005
0.69395,0.26019
0.69432,0.26026
0.6947,0.26029
0.69507,0.2604
0.69544,0.26073
0.69581,0.26089
0.69619,0.26089
0.69656,0.26095
0.69694,0.26107
0.69731,0.2613
0.69769,0.2614
0.69806,0.26159
0.69844,0.26191
0.69881,0.26208
0.69919,0.26206
0.69957,0.26213
0.69995,0.26228
0.70032,0.26237
0.7007,0.26252
0.70108,0.26248
0.70146,0.26229
0.70184,0.26237
0.70222,0.26271
0.7026,0.26297
0.70298,0.26296
0.70336,0.26285
0.70375,0.2628
0.70413,0.26295
0.70451,0.26306
0.70489,0.26317
0.70528,0.26326
0.70566,0.26322
0.70605,0.2634
0.70643,0.26365
0.70682,0.26386
0.7072,0.26393
0.70759,0.26383
0.70797,0.26387
0.70836,0.26406
0.70875,0.26415
0.70914,0.26408
0.70952,0.26425
0.70991,0.26455
0.7103,0.26465
0.71069,0.26467
0.71108,0.26465
0.71147,0.26477
0.71186,0.26498
0.71225,0.26511
0.71265,0.26513
0.71304,0.26522
0.71343,0.26526
0.71382,0.26525
0.71422,0.26535
0.71461,0.26541
0.715,0.26562
0.7154,0.26585
0.71579,0.26578
0.71619,0.26577
0.71658,0.26594
0.71698,0.26601
0.71738,0.26596
0.71777,0.26593
0.71817,0.26593
0.71857,0.26612
0.71897,0.26624
0.71937,0.26622
0.71977,0.26632
0.72017,0.26638
0.72057,0.26644
0.72097,0.26665
0.72137,0.26685
0.72177,0.26684
0.72217,0.26668
0.72258,0.26667
0.72298,0.26667
0.72338,0.26692
0.72379,0.26719
0.72419,0.26706
0.7246,0.26704
0.725,0.26708
0.72541,0.26706
0.72581,0.26712
0.72622,0.26709
0.72663,0.26708
0.72703,0.2671
0.72744,0.26701
0.72785,0.26692
0.72826,0.26688
0.72867,0.26697
0.72908,0.26717
0.72949,0.26726
0.7299,0.26722
0.73031,0.26706
0.73072,0.267
0.73113,0.26707
0.73155,0.26715
0.73196,0.26704
0.73237,0.26681
0.73279,0.26679
0.7332,0.26694
0.73362,0.267
0.73403,0.26699
0.73445,0.26692
0.73486,0.26688
0.73528,0.26697
0.7357,0.2669
0.73612,0.26677
0.73653,0.26678
0.73695,0.26672
0.73737,0.26664
0.73779,0.26664
0.73821,0.26658
0.73863,0.26644
0.73905,0.2664
0.73948,0.26646
0.7399,0.26642
0.74032,0.26633
0.74074,0.2662
0.74117,0.26608
0.74159,0.26597
0.74202,0.2658
0.74244,0.26568
0.74287,0.26555
0.74329,0.26549
0.74372,0.26556
0.74415,0.26559
0.74457,0.26556
0.745,0.26548
0.74543,0.26533
0.74586,0.26512
0.74629,0.26478
0.74672,0.26454
0.74715,0.26446
0.74758,0.26431
0.74801,0.26419
0.74844,0.26416
0.74887,0.26402
0.74931,0.26385
0.74974,0.26375
0.75017,0.26377
0.75061,0.26371
0.75104,0.26353
0.75148,0.26325
0.75191,0.26295
0.75235,0.26266
0.75279,0.26241
0.75323,0.26234
0.75366,0.26234
0.7541,0.26221
0.75454,0.26184
0.75498,0.26146
0.75542,0.26133
0.75586,0.26118
0.7563,0.26093
0.75674,0.26075
0.75719,0.26062
0.75763,0.26042
0.75807,0.26023
0.75851,0.26007
0.75896,0.25985
0.7594,0.2596
0.75985,0.25927
0.76029,0.25906
0.76074,0.25898
0.76119,0.25876
0.76163,0.25833
0.76208,0.25793
0.76253,0.25768
0.76298,0.25731
0.76343,0.25709
0.76388,0.25711
0.76433,0.25692
0.76478,0.25647
0.76523,0.25603
0.76568,0.25571
0.76614,0.25541
0.76659,0.25525
0.76704,0.25519
0.7675,0.25492
0.76795,0.25443
0.76841,0.25401
0.76886,0.25379
0.76932,0.2534
0.76977,0.25287
0.77023,0.25249
0.77069,0.25224
0.77115,0.25189
0.77161,0.25149
0.77207,0.25117
0.77253,0.2508
0.77299,0.25038
0.77345,0.24998
0.77391,0.2496
0.77437,0.24924
0.77484,0.24888
0.7753,0.24854
0.77576,0.2481
0.77623,0.24768
0.77669,0.24738
0.77716,0.24708
0.77762,0.2467
0.77809,0.24626
0.77856,0.24576
0.77903,0.24531
0.7795,0.24484
0.77996,0.24428
0.78043,0.24389
0.7809,0.24357
0.78138,0.2431
0.78185,0.24253
0.78232,0.24196
0.78279,0.24152
0.78326,0.2411
0.78374,0.24065
0.78421,0.24011
0.78469,0.23955
0.78516,0.23906
0.78564,0.23853
0.78611,0.23798
0.78659,0.2374
0.78707,0.23691
0.78755,0.23646
0.78803,0.23593
0.7885,0.23535
0.78898,0.23478
0.78946,0.23423
0.78995,0.23355
0.79043,0.23282
0.79091,0.23219
0.79139,0.23162
0.79188,0.23108
0.79236,0.23055
0.79284,0.23001
0.79333,0.22945
0.79382,0.22887
0.7943,0.22837
0.79479,0.22784
0.79528,0.22716
0.79576,0.22661
0.79625,0.22618
0.79674,0.2256
0.79723,0.22489
0.79772,0.2241
0.79822,0.22338
0.79871,0.22284
0.7992,0.22233
0.79969,0.22177
0.80019,0.22118
0.80068,0.22057
0.80117,0.22002
0.80167,0.21957
0.80217,0.21903
0.80266,0.21836
0.80316,0.2177
0.80366,0.21706
0.80416,0.21644
0.80466,0.21594
0.80516,0.21547
0.80566,0.21486
0.80616,0.21418
0.80666,0.21358
0.80716,0.21309
0.80766,0.21263
0.80817,0.21209
0.80867,0.21152
0.80918,0.21089
0.80968,0.21025
0.81019,0.20963
0.81069,0.20902
0.8112,0.20845
0.81171,0.20773
0.81222,0.20702
0.81273,0.20649
0.81324,0.20601
0.81375,0.2055
0.81426,0.20486
0.81477,0.20413
0.81528,0.20343
0.8158,0.20286
0.81631,0.20235
0.81682,0.20173
0.81734,0.20109
0.81786,0.20056
0.81837,0.20001
0.81889,0.19925
0.81941,0.1986
0.81992,0.19813
0.82044,0.19744
0.82096,0.1968
0.82148,0.19617
0.822,0.19534
0.82253,0.19456
0.82305,0.19387
0.82357,0.1934
0.82409,0.1929
0.82462,0.1922
0.82514,0.1915
0.82567,0.19071
0.8262,0.19002
0.82672,0.18948
0.82725,0.1889
0.82778,0.18813
0.82831,0.18732
0.82884,0.18676
0.82937,0.18623
0.8299,0.18559
0.83043,0.18487
0.83096,0.18418
0.8315,0.18349
0.83203,0.18273
0.83256,0.18205
0.8331,0.18141
0.83363,0.18081
0.83417,0.18024
0.83471,0.17965
0.83525,0.17907
0.83578,0.1785
0.83632,0.17784
0.83686,0.17702
0.8374,0.17625
0.83794,0.17566
0.83849,0.17522
0.83903,0.17471
0.83957,0.17401
0.84012,0.17336
0.84066,0.1728
0.84121,0.17216
0.84175,0.17148
0.8423,0.17088
0.84285,0.17034
0.8434,0.16975
0.84395,0.16914
0.8445,0.16856
0.84505,0.16802
0.8456,0.16755
0.84615,0.16703
0.8467,0.16637
0.84726,0.16576
0.84781,0.1652
0.84836,0.16459
0.84892,0.16406
0.84948,0.16363
0.85003,0.16312
0.85059,0.16243
0.85115,0.16181
0.85171,0.1613
0.85227,0.16077
0.85283,0.16018
0.85339,0.15963
0.85395,0.15911
0.85452,0.15838
0.85508,0.15771
0.85564,0.15729
0.85621,0.1568
0.85678,0.15627
0.85734,0.15581
0.85791,0.15534
0.85848,0.15478
0.85905,0.15423
0.85962,0.15362
0.86019,0.15307
0.86076,0.15269
0.86133,0.15225
0.8619,0.15183
0.86248,0.15139
0.86305,0.15086
0.86362,0.15038
0.8642,0.14996
0.86478,0.14949
0.86535,0.14899
0.86593,0.14855
0.86651,0.14817
0.86709,0.14773
0.86767,0.14727
0.86825,0.14687
0.86883,0.14655
0.86942,0.14614
0.87,0.14563
0.87058,0.14518
0.87117,0.14478
0.87176,0.14438
0.87234,0.14397
0.87293,0.14355
0.87352,0.14316
0.87411,0.14282
0.8747,0.14249
0.87529,0.1421
0.87588,0.1417
0.87647,0.14137
0.87706,0.14104
0.87766,0.14067
0.87825,0.14025
0.87885,0.13986
0.87944,0.13954
0.88004,0.13922
0.88064,0.13889
0.88124,0.1386
0.88184,0.13835
0.88244,0.13807
0.88304,0.13773
0.88364,0.13738
0.88424,0.13701
0.88485,0.13666
0.88545,0.13639
0.88606,0.13617
0.88666,0.13594
0.88727,0.13571
