KC-OL-Im_4,
0.55731,0.6801
0.55755,0.67648
0.55779,0.66902
0.55803,0.66945
0.55827,0.67788
0.55851,0.67963
0.55875,0.67538
0.55899,0.67347
0.55923,0.67339
0.55947,0.67732
0.55972,0.67891
0.55996,0.67666
0.5602,0.67558
0.56044,0.67756
0.56068,0.68039
0.56093,0.67924
0.56117,0.68253
0.56141,0.68722
0.56166,0.68588
0.5619,0.68387
0.56214,0.68321
0.56239,0.68513
0.56263,0.68503
0.56287,0.68259
0.56312,0.6837
0.56336,0.68807
0.56361,0.6902
0.56385,0.68766
0.5641,0.68389
0.56435,0.68075
0.56459,0.68158
0.56484,0.68562
0.56508,0.68617
0.56533,0.68365
0.56558,0.68298
0.56582,0.68109
0.56607,0.67842
0.56632,0.68082
0.56657,0.68505
0.56681,0.68725
0.56706,0.68753
0.56731,0.68969
0.56756,0.69103
0.56781,0.68925
0.56805,0.68945
0.5683,0.6881
0.56855,0.68521
0.5688,0.68436
0.56905,0.68321
0.5693,0.68101
0.56955,0.68184
0.5698,0.68357
0.57005,0.68427
0.5703,0.68612
0.57056,0.68478
0.57081,0.68485
0.57106,0.68673
0.57131,0.68899
0.57156,0.69301
0.57181,0.6922
0.57207,0.68911
0.57232,0.68587
0.57257,0.68504
0.57282,0.68592
0.57308,0.68443
0.57333,0.68159
0.57358,0.68146
0.57384,0.68496
0.57409,0.68492
0.57435,0.6855
0.5746,0.68759
0.57486,0.69077
0.57511,0.69449
0.57537,0.6934
0.57562,0.69228
0.57588,0.69071
0.57613,0.68989
0.57639,0.68871
0.57665,0.69041
0.5769,0.69478
0.57716,0.69139
0.57742,0.68771
0.57767,0.68547
0.57793,0.68431
0.57819,0.6856
0.57845,0.68641
0.57871,0.68729
0.57896,0.68812
0.57922,0.69022
0.57948,0.69209
0.57974,0.69404
0.58,0.69203
0.58026,0.68841
0.58052,0.68717
0.58078,0.6848
0.58104,0.68672
0.5813,0.69136
0.58156,0.69271
0.58182,0.6892
0.58208,0.68555
0.58235,0.68624
0.58261,0.68849
0.58287,0.68919
0.58313,0.68566
0.58339,0.68467
0.58366,0.68695
0.58392,0.68693
0.58418,0.6866
0.58445,0.68846
0.58471,0.69278
0.58497,0.69412
0.58524,0.69278
0.5855,0.69268
0.58577,0.69167
0.58603,0.68887
0.5863,0.68771
0.58656,0.68992
0.58683,0.69264
0.58709,0.6942
0.58736,0.69314
0.58763,0.6911
0.58789,0.69023
0.58816,0.6888
0.58843,0.68785
0.58869,0.68974
0.58896,0.69378
0.58923,0.69414
0.5895,0.68958
0.58976,0.68732
0.59003,0.68893
0.5903,0.69081
0.59057,0.69291
0.59084,0.69357
0.59111,0.69001
0.59138,0.6866
0.59165,0.68639
0.59192,0.68824
0.59219,0.69213
0.59246,0.69428
0.59273,0.69403
0.593,0.69325
0.59327,0.69058
0.59354,0.69067
0.59382,0.69404
0.59409,0.69518
0.59436,0.6945
0.59463,0.69329
0.59491,0.69384
0.59518,0.69403
0.59545,0.6912
0.59573,0.68979
0.596,0.68908
0.59627,0.68951
0.59655,0.69309
0.59682,0.69482
0.5971,0.69388
0.59737,0.69254
0.59765,0.69146
0.59792,0.69134
0.5982,0.69112
0.59848,0.69043
0.59875,0.69063
0.59903,0.69263
0.59931,0.69495
0.59958,0.69447
0.59986,0.69046
0.60014,0.68915
0.60042,0.69374
0.6007,0.69797
0.60097,0.69645
0.60125,0.69149
0.60153,0.69029
0.60181,0.69023
0.60209,0.68932
0.60237,0.69081
0.60265,0.69212
0.60293,0.69369
0.60321,0.69506
0.60349,0.69624
0.60377,0.69475
0.60405,0.69144
0.60434,0.69199
0.60462,0.69248
0.6049,0.69182
0.60518,0.69164
0.60547,0.69257
0.60575,0.69219
0.60603,0.6925
0.60631,0.69193
0.6066,0.68786
0.60688,0.68957
0.60717,0.6916
0.60745,0.69188
0.60774,0.69055
0.60802,0.68885
0.60831,0.6907
0.60859,0.69033
0.60888,0.69179
0.60916,0.69294
0.60945,0.69499
0.60974,0.69497
0.61002,0.69227
0.61031,0.69351
0.6106,0.69382
0.61089,0.69434
0.61117,0.69108
0.61146,0.69062
0.61175,0.69113
0.61204,0.68934
0.61233,0.68909
0.61262,0.68738
0.61291,0.69024
0.6132,0.69022
0.61349,0.69155
0.61378,0.69058
0.61407,0.68779
0.61436,0.6895
0.61465,0.6877
0.61494,0.69032
0.61524,0.68978
0.61553,0.69123
0.61582,0.69143
0.61611,0.6892
0.61641,0.69248
0.6167,0.69054
0.61699,0.69048
0.61729,0.68822
0.61758,0.68932
0.61787,0.68862
0.61817,0.68555
0.61846,0.68773
0.61876,0.68715
0.61905,0.69062
0.61935,0.68886
0.61965,0.69008
0.61994,0.69132
0.62024,0.68874
0.62054,0.68955
0.62083,0.68955
0.62113,0.69394
0.62143,0.6911
0.62173,0.6922
0.62203,0.69292
0.62232,0.6905
0.62262,0.69012
0.62292,0.68708
0.62322,0.69039
0.62352,0.68657
0.62382,0.68553
0.62412,0.68649
0.62442,0.6881
0.62472,0.68933
0.62502,0.68474
0.62533,0.6893
0.62563,0.68992
0.62593,0.69144
0.62623,0.69027
0.62654,0.68823
0.62684,0.68989
0.62714,0.6881
0.62744,0.6901
0.62775,0.68699
0.62805,0.68683
0.62836,0.68537
0.62866,0.68559
0.62897,0.68875
0.62927,0.68774
0.62958,0.68964
0.62988,0.68745
0.63019,0.68821
0.6305,0.68851
0.6308,0.68758
0.63111,0.68824
0.63142,0.68889
0.63173,0.68833
0.63203,0.68932
0.63234,0.68949
0.63358,0.68115
0.63389,0.68386
0.6342,0.68533
0.63451,0.6876
0.63482,0.68637
0.63513,0.68752
0.63544,0.69012
0.63575,0.6851
0.63607,0.69035
0.63638,0.6861
0.63669,0.68865
0.637,0.68717
0.63732,0.68707
0.63763,0.68706
0.63794,0.68306
0.63826,0.68839
0.63857,0.68631
0.63889,0.68911
0.6392,0.68594
0.63952,0.68626
0.63983,0.6893
0.64015,0.68793
0.64046,0.69188
0.64078,0.68944
0.6411,0.69187
0.64142,0.68917
0.64173,0.69106
0.64205,0.69321
0.64237,0.69051
0.64269,0.69232
0.64301,0.68832
0.64333,0.69238
0.64364,0.69272
0.64396,0.6923
0.64428,0.69093
0.64461,0.68862
0.64493,0.69155
0.64525,0.6897
0.64557,0.69284
0.64589,0.69203
0.64621,0.69351
0.64653,0.69412
0.64686,0.69349
0.64718,0.6955
0.6475,0.69119
0.64783,0.69306
0.64815,0.6923
0.64847,0.69249
0.6488,0.69195
0.64912,0.69135
0.64945,0.69364
0.64978,0.69146
0.6501,0.6941
0.65043,0.69263
0.65075,0.69298
0.65108,0.69512
0.65141,0.69607
0.65173,0.69676
0.65206,0.69374
0.65239,0.69603
0.65272,0.69592
0.65305,0.69598
0.65338,0.69446
0.65371,0.69358
0.65404,0.69614
0.65437,0.69478
0.6547,0.6951
0.65503,0.69389
0.65536,0.69555
0.65569,0.69709
0.65602,0.69689
0.65635,0.69721
0.65669,0.69596
0.65702,0.69792
0.65735,0.69795
0.65769,0.69788
0.65802,0.69692
0.65836,0.69592
0.65869,0.69691
0.65902,0.69728
0.65936,0.69847
0.6597,0.69776
0.66003,0.6987
0.66037,0.69914
0.6607,0.6983
0.66104,0.69748
0.66138,0.69655
0.66172,0.69803
0.66205,0.69822
0.66239,0.69928
0.66273,0.69996
0.66307,0.69882
0.66341,0.69777
0.66375,0.69682
0.66409,0.69613
0.66443,0.69576
0.66477,0.69765
0.66511,0.69818
0.66545,0.69842
0.66579,0.6998
0.66614,0.7001
0.66648,0.6997
0.66682,0.69837
0.66716,0.69801
0.66751,0.69799
0.66785,0.6986
0.6682,0.69919
0.66854,0.69972
0.66889,0.70116
0.66923,0.70062
0.66958,0.69928
0.66992,0.69884
0.67027,0.70014
0.67062,0.70104
0.67096,0.69984
0.67131,0.69848
0.67166,0.69686
0.67201,0.69731
0.67236,0.69901
0.6727,0.69961
0.67305,0.69982
0.6734,0.69941
0.67375,0.69929
0.6741,0.69944
0.67445,0.69914
0.67481,0.69815
0.67516,0.6975
0.67551,0.69834
0.67586,0.69891
0.67621,0.69931
0.67657,0.70003
0.67692,0.69989
0.67727,0.69899
0.67763,0.69906
0.67798,0.69961
0.67834,0.69913
0.67869,0.69955
0.67905,0.7005
0.6794,0.70049
0.67976,0.69965
0.68012,0.69849
0.68047,0.69823
0.68083,0.69849
0.68119,0.6979
0.68155,0.69678
0.6819,0.69753
0.68226,0.69964
0.68262,0.69977
0.68298,0.69884
0.68334,0.69913
0.6837,0.69923
0.68406,0.69796
0.68443,0.69704
0.68479,0.69735
0.68515,0.69826
0.68551,0.69769
0.68587,0.69553
0.68624,0.69563
0.6866,0.69719
0.68696,0.6967
0.68733,0.69567
0.68769,0.69588
0.68806,0.69621
0.68842,0.69605
0.68879,0.69549
0.68916,0.69507
0.68952,0.69553
0.68989,0.69553
0.69026,0.69507
0.69062,0.69582
0.69099,0.69685
0.69136,0.6962
0.69173,0.69482
0.6921,0.69438
0.69247,0.69475
0.69284,0.69483
0.69321,0.69437
0.69358,0.69419
0.69395,0.69398
0.69432,0.69382
0.6947,0.69328
0.69507,0.69234
0.69544,0.69254
0.69581,0.69341
0.69619,0.69413
0.69656,0.69399
0.69694,0.69373
0.69731,0.6932
0.69769,0.69176
0.69806,0.69147
0.69844,0.6921
0.69881,0.69256
0.69919,0.69218
0.69957,0.69181
0.69995,0.69209
0.70032,0.69203
0.7007,0.69174
0.70108,0.69123
0.70146,0.69055
0.70184,0.68933
0.70222,0.68925
0.7026,0.69012
0.70298,0.68969
0.70336,0.68959
0.70375,0.68983
0.70413,0.68974
0.70451,0.68969
0.70489,0.68962
0.70528,0.6888
0.70566,0.68834
0.70605,0.68869
0.70643,0.68849
0.70682,0.68872
0.7072,0.68805
0.70759,0.6868
0.70797,0.68631
0.70836,0.68582
0.70875,0.6862
0.70914,0.68649
0.70952,0.68586
0.70991,0.68528
0.7103,0.6857
0.71069,0.6857
0.71108,0.68461
0.71147,0.68439
0.71186,0.68421
0.71225,0.68379
0.71265,0.68348
0.71304,0.68387
0.71343,0.68483
0.71382,0.68456
0.71422,0.6837
0.71461,0.68294
0.715,0.68203
0.7154,0.68189
0.71579,0.68281
0.71619,0.68316
0.71658,0.68247
0.71698,0.68118
0.71738,0.68011
0.71777,0.68024
0.71817,0.6806
0.71857,0.68139
0.71897,0.68217
0.71937,0.68171
0.71977,0.68049
0.72017,0.67949
0.72057,0.67935
0.72097,0.67892
0.72137,0.67776
0.72177,0.67696
0.72217,0.67728
0.72258,0.67795
0.72298,0.67759
0.72338,0.67691
0.72379,0.67632
0.72419,0.67558
0.7246,0.67528
0.725,0.67603
0.72541,0.67613
0.72581,0.6751
0.72622,0.67471
0.72663,0.67423
0.72703,0.67334
0.72744,0.67244
0.72785,0.67173
0.72826,0.67172
0.72867,0.67199
0.72908,0.67248
0.72949,0.67249
0.7299,0.672
0.73031,0.67149
0.73072,0.67092
0.73113,0.67053
0.73155,0.66993
0.73196,0.66925
0.73237,0.66882
0.73279,0.66865
0.7332,0.66845
0.73362,0.66801
0.73403,0.66791
0.73445,0.66764
0.73486,0.66737
0.73528,0.66715
0.7357,0.6666
0.73612,0.66633
0.73653,0.66577
0.73695,0.66487
0.73737,0.66407
0.73779,0.6636
0.73821,0.66388
0.73863,0.66408
0.73905,0.66384
0.73948,0.66354
0.7399,0.66301
0.74032,0.66222
0.74074,0.66189
0.74117,0.66185
0.74159,0.6611
0.74202,0.66003
0.74244,0.65897
0.74287,0.65845
0.74329,0.65885
0.74372,0.659
0.74415,0.65872
0.74457,0.65836
0.745,0.65826
0.74543,0.65784
0.74586,0.65671
0.74629,0.65601
0.74672,0.65553
0.74715,0.65496
0.74758,0.65437
0.74801,0.65339
0.74844,0.65317
0.74887,0.65336
0.74931,0.65317
0.74974,0.65307
0.75017,0.65282
0.75061,0.65234
0.75104,0.65157
0.75148,0.65032
0.75191,0.64909
0.75235,0.64865
0.75279,0.64913
0.75323,0.64917
0.75366,0.6486
0.7541,0.64793
0.75454,0.64647
0.75498,0.64529
0.75542,0.64574
0.75586,0.64605
0.7563,0.64527
0.75674,0.64496
0.75719,0.645
0.75763,0.64405
0.75807,0.64255
0.75851,0.64183
0.75896,0.64154
0.7594,0.64119
0.75985,0.64079
0.76029,0.64012
0.76074,0.63987
0.76119,0.63948
0.76163,0.63838
0.76208,0.63767
0.76253,0.6376
0.76298,0.6379
0.76343,0.63759
0.76388,0.63632
0.76433,0.63556
0.76478,0.63568
0.76523,0.63565
0.76568,0.63478
0.76614,0.63378
0.76659,0.63324
0.76704,0.6331
0.7675,0.63331
0.76795,0.63308
0.76841,0.63224
0.76886,0.63123
0.76932,0.63033
0.76977,0.63011
0.77023,0.63028
0.77069,0.63006
0.77115,0.62916
0.77161,0.62833
0.77207,0.62823
0.77253,0.62782
0.77299,0.62666
0.77345,0.62577
0.77391,0.62563
0.77437,0.62598
0.77484,0.62605
0.7753,0.62528
0.77576,0.62448
0.77623,0.62432
0.77669,0.62397
0.77716,0.62321
0.77762,0.62266
0.77809,0.62212
0.77856,0.62104
0.77903,0.62027
0.7795,0.62015
0.77996,0.61955
0.78043,0.61882
0.7809,0.6187
0.78138,0.61852
0.78185,0.61782
0.78232,0.61719
0.78279,0.61702
0.78326,0.61695
0.78374,0.6165
0.78421,0.61565
0.78469,0.61503
0.78516,0.61472
0.78564,0.61432
0.78611,0.61399
0.78659,0.6138
0.78707,0.61332
0.78755,0.61268
0.78803,0.61244
0.7885,0.61194
0.78898,0.61101
0.78946,0.61042
0.78995,0.61011
0.79043,0.60973
0.79091,0.60903
0.79139,0.60821
0.79188,0.60784
0.79236,0.60778
0.79284,0.60733
0.79333,0.60675
0.79382,0.60635
0.7943,0.60585
0.79479,0.60529
0.79528,0.60493
0.79576,0.60462
0.79625,0.60386
0.79674,0.60307
0.79723,0.60247
0.79772,0.60159
0.79822,0.60105
0.79871,0.60079
0.7992,0.60029
0.79969,0.59997
0.80019,0.59969
0.80068,0.59926
0.80117,0.59927
0.80167,0.59966
0.80217,0.59938
0.80266,0.59862
0.80316,0.59822
0.80366,0.59811
0.80416,0.59812
0.80466,0.5974
0.80516,0.59635
0.80566,0.59602
0.80616,0.59577
0.80666,0.59554
0.80716,0.59532
0.80766,0.59455
0.80817,0.59394
0.80867,0.59391
0.80918,0.5939
0.80968,0.59317
0.81019,0.59221
0.81069,0.59179
0.8112,0.59122
0.81171,0.59076
0.81222,0.59064
0.81273,0.59014
0.81324,0.58961
0.81375,0.58952
0.81426,0.58969
0.81477,0.58981
0.81528,0.58944
0.8158,0.58827
0.81631,0.58696
0.81682,0.58645
0.81734,0.58647
0.81786,0.58687
0.81837,0.5871
0.81889,0.58641
0.81941,0.58598
0.81992,0.58607
0.82044,0.58564
0.82096,0.58518
0.82148,0.58503
0.822,0.58482
0.82253,0.58439
0.82305,0.58341
0.82357,0.58278
0.82409,0.58285
0.82462,0.58277
0.82514,0.58271
0.82567,0.58254
0.8262,0.58238
0.82672,0.5824
0.82725,0.58224
0.82778,0.58147
0.82831,0.58035
0.82884,0.58005
0.82937,0.58026
0.8299,0.58003
0.83043,0.5791
0.83096,0.5781
0.8315,0.57796
0.83203,0.57801
0.83256,0.57765
0.8331,0.57714
0.83363,0.57695
0.83417,0.57708
0.83471,0.57705
0.83525,0.57671
0.83578,0.57607
0.83632,0.57569
0.83686,0.57548
0.8374,0.5752
0.83794,0.57501
0.83849,0.57461
0.83903,0.57418
0.83957,0.57415
0.84012,0.57446
0.84066,0.57424
0.84121,0.57357
0.84175,0.5733
0.8423,0.57324
0.84285,0.57302
0.8434,0.57247
0.84395,0.57185
0.8445,0.57176
0.84505,0.57172
0.8456,0.5715
0.84615,0.57132
0.8467,0.57119
0.84726,0.57091
0.84781,0.57055
0.84836,0.57045
0.84892,0.57022
0.84948,0.56981
0.85003,0.56942
0.85059,0.5691
0.85115,0.56915
0.85171,0.56897
0.85227,0.56857
0.85283,0.56868
0.85339,0.56884
0.85395,0.56858
0.85452,0.56812
0.85508,0.56768
0.85564,0.56769
0.85621,0.56776
0.85678,0.56713
0.85734,0.5668
0.85791,0.56711
0.85848,0.56702
0.85905,0.56658
0.85962,0.56588
0.86019,0.56557
0.86076,0.56585
0.86133,0.56594
0.8619,0.56584
0.86248,0.56558
0.86305,0.56525
0.86362,0.5649
0.8642,0.56495
0.86478,0.56516
0.86535,0.565
0.86593,0.56447
0.86651,0.56401
0.86709,0.56391
0.86767,0.56398
0.86825,0.56379
0.86883,0.56324
0.86942,0.56287
0.87,0.56293
0.87058,0.56301
0.87117,0.56278
0.87176,0.56245
0.87234,0.56223
0.87293,0.56189
0.87352,0.56164
0.87411,0.56142
0.8747,0.56097
0.87529,0.56074
0.87588,0.56072
0.87647,0.56053
0.87706,0.56027
0.87766,0.55998
0.87825,0.55961
0.87885,0.55939
0.87944,0.55933
0.88004,0.55913
0.88064,0.55887
0.88124,0.55875
0.88184,0.55863
0.88244,0.55837
0.88304,0.5581
0.88364,0.5578
0.88424,0.55747
0.88485,0.55722
0.88545,0.55714
0.88606,0.55719
0.88666,0.55695
0.88727,0.55641
0.88788,0.55582
0.88849,0.55546
0.8891,0.55533
0.88971,0.55502
0.89032,0.55474
0.89093,0.5547
0.89154,0.55447
0.89215,0.55416
0.89277,0.55381
0.89338,0.55333
0.894,0.5529
0.89462,0.55267
0.89524,0.55248
0.89585,0.55214
0.89647,0.55168
0.89709,0.5514
0.89772,0.55132
0.89834,0.55108
0.89896,0.55071
0.89958,0.55026
0.90021,0.54977
0.90083,0.54948
0.90146,0.54914
0.90209,0.54872
0.90272,0.54852
0.90335,0.54818
0.90398,0.54758
0.90461,0.54711
0.90524,0.54682
0.90587,0.5464
0.9065,0.54591
0.90714,0.5454
0.90777,0.54485
0.90841,0.54462
0.90905,0.54448
0.90968,0.54404
0.91032,0.54351
0.91096,0.54293
0.9116,0.54249
0.91225,0.54221
0.91289,0.54179
0.91353,0.54126
0.91418,0.54068
0.91482,0.54015
0.91547,0.53968
0.91611,0.53909
0.91676,0.53854
0.91741,0.53807
0.91806,0.53745
0.91871,0.5368
0.91936,0.53631
0.92001,0.53585
0.92067,0.53539
0.92132,0.53492
0.92198,0.53434
0.92263,0.53365
0.92329,0.53282
0.92395,0.5321
0.92461,0.53161
0.92527,0.53118
0.92593,0.53078
0.92659,0.53025
0.92725,0.52963
0.92792,0.52895
0.92858,0.52831
0.92925,0.52779
0.92991,0.52719
0.93058,0.52658
0.93125,0.52607
0.93192,0.5255
0.93259,0.52489
0.93326,0.5243
0.93393,0.52371
0.93461,0.52301
0.93528,0.52224
0.93596,0.52148
0.93663,0.52075
0.93731,0.52004
0.93799,0.51928
0.93867,0.51859
0.93935,0.51795
0.94003,0.51722
0.94071,0.51655
0.9414,0.51588
0.94208,0.51526
0.94276,0.51474
0.94345,0.51405
0.94414,0.51331
0.94483,0.51257
0.94551,0.5118
0.94621,0.51108
0.9469,0.51046
0.94759,0.5098
0.94828,0.50905
0.94898,0.50835
0.94967,0.50773
0.95037,0.50699
0.95106,0.50608
0.95176,0.50521
0.95246,0.50442
0.95316,0.50362
0.95386,0.50283
0.95457,0.50206
0.95527,0.50128
0.95597,0.50055
0.95668,0.49986
0.95739,0.49912
0.95809,0.49838
0.9588,0.49767
0.95951,0.49684
0.96022,0.49596
0.96094,0.4951
0.96165,0.49429
0.96236,0.49358
0.96308,0.49289
0.96379,0.49208
0.96451,0.49132
0.96523,0.49061
0.96595,0.48978
0.96667,0.4889
0.96739,0.48811
0.96811,0.48737
0.96883,0.48658
0.96956,0.4858
0.97029,0.48492
0.97101,0.48397
0.97174,0.4831
0.97247,0.4824
0.9732,0.48171
0.97393,0.48097
0.97466,0.48028
0.9754,0.47957
0.97613,0.47883
0.97687,0.47797
0.9776,0.47709
0.97834,0.47633
0.97908,0.47556
0.97982,0.47474
0.98056,0.47397
0.9813,0.47323
0.98205,0.47246
0.98279,0.47158
0.98354,0.47072
0.98428,0.46992
0.98503,0.46909
0.98578,0.4683
0.98653,0.46758
0.98728,0.46685
0.98803,0.46608
0.98879,0.46535
0.98954,0.46473
0.9903,0.46402
0.99106,0.46326
0.99181,0.4625
0.99257,0.46187
0.99333,0.46115
0.9941,0.46027
0.99486,0.45956
0.99562,0.45895
0.99639,0.45823
0.99715,0.45743
0.99792,0.45663
0.99869,0.45594
0.99946,0.45537
1.0002,0.45476
1.001,0.45416
1.0018,0.45356
1.0026,0.45289
1.0033,0.45224
1.0041,0.45161
1.0047,0.45247
1.0049,0.45105
1.0051,0.45023
1.0053,0.44991
1.0055,0.44994
1.0057,0.44949
1.0059,0.44858
1.0061,0.44869
1.0062,0.45003
1.0064,0.45107
1.0066,0.45103
1.0068,0.45029
1.007,0.4491
1.0072,0.4478
1.0074,0.44697
1.0076,0.44657
1.0078,0.44619
1.008,0.44642
1.0082,0.44787
1.0084,0.44939
1.0086,0.44949
1.0088,0.44884
1.009,0.44897
1.0092,0.44995
1.0094,0.45051
1.0096,0.44953
1.0098,0.44725
1.01,0.44575
1.0102,0.44658
1.0104,0.44829
1.0106,0.44863
1.0108,0.44805
1.011,0.44812
1.0112,0.44862
1.0114,0.4487
1.0115,0.44834
1.0117,0.44715
1.0119,0.44478
1.0121,0.44268
1.0123,0.44265
1.0125,0.44427
1.0127,0.44573
1.0129,0.44593
1.0131,0.44513
1.0133,0.44426
1.0135,0.44405
1.0137,0.44485
1.0139,0.44645
1.0141,0.44755
1.0143,0.44698
1.0145,0.44561
1.0147,0.44489
1.0149,0.44465
1.0151,0.4442
1.0153,0.44385
1.0155,0.44382
1.0157,0.44319
1.0159,0.44146
1.0161,0.44043
1.0163,0.44159
1.0165,0.44294
1.0167,0.44216
1.0169,0.44069
1.0171,0.44081
1.0173,0.44204
1.0175,0.44313
1.0177,0.44376
1.0179,0.44366
1.0181,0.44286
1.0183,0.44179
1.0185,0.44082
1.0187,0.44086
1.0189,0.44221
1.0191,0.44301
1.0193,0.44177
1.0195,0.44006
1.0197,0.44001
1.0199,0.44081
1.0201,0.44028
1.0203,0.4385
1.0205,0.43737
1.0207,0.43819
1.0209,0.44061
1.0211,0.44251
1.0213,0.44179
1.0215,0.43948
1.0217,0.43833
1.0219,0.43881
1.0221,0.43965
1.0223,0.44041
1.0225,0.44127
1.0227,0.44206
1.0229,0.44202
1.0231,0.44096
1.0233,0.44012
1.0235,0.43988
1.0237,0.43895
1.0239,0.43752
1.0241,0.43691
1.0243,0.43663
1.0245,0.43646
