KC-OL-lvn_7,
0.53677,0.45681
0.53699,0.45725
0.53722,0.458
0.53744,0.45864
0.53766,0.45937
0.53788,0.45979
0.53811,0.4603
0.53833,0.45966
0.53855,0.45959
0.53878,0.45997
0.539,0.45925
0.53923,0.45916
0.53945,0.45988
0.53968,0.46167
0.5399,0.46248
0.54013,0.46112
0.54035,0.45988
0.54058,0.46058
0.5408,0.46246
0.54103,0.46438
0.54125,0.46434
0.54148,0.46224
0.54171,0.46324
0.54193,0.46506
0.54216,0.46427
0.54239,0.46266
0.54261,0.46267
0.54284,0.46469
0.54307,0.46521
0.54329,0.46506
0.54352,0.46433
0.54375,0.4631
0.54398,0.4631
0.54421,0.46495
0.54444,0.46795
0.54466,0.46925
0.54489,0.47005
0.54512,0.46939
0.54535,0.46771
0.54558,0.46789
0.54581,0.46775
0.54604,0.46675
0.54627,0.46677
0.5465,0.46777
0.54673,0.46778
0.54696,0.46831
0.54719,0.46997
0.54742,0.47056
0.54766,0.47061
0.54789,0.47185
0.54812,0.4732
0.54835,0.47214
0.54858,0.4706
0.54881,0.46996
0.54905,0.47085
0.54928,0.47189
0.54951,0.47155
0.54975,0.47263
0.54998,0.47302
0.55021,0.4732
0.55045,0.47458
0.55068,0.47446
0.55091,0.47378
0.55115,0.47349
0.55138,0.47455
0.55162,0.47599
0.55185,0.47566
0.55209,0.47476
0.55232,0.47407
0.55256,0.47378
0.55279,0.47441
0.55303,0.47585
0.55327,0.47665
0.5535,0.47636
0.55374,0.47649
0.55397,0.4767
0.55421,0.4761
0.55445,0.47656
0.55469,0.47792
0.55492,0.47765
0.55516,0.47671
0.5554,0.47708
0.55564,0.47852
0.55588,0.48051
0.55611,0.48089
0.55635,0.47862
0.55659,0.47741
0.55683,0.47791
0.55707,0.47801
0.55731,0.47798
0.55755,0.4796
0.55779,0.48152
0.55803,0.48012
0.55827,0.47926
0.55851,0.48058
0.55875,0.48106
0.55899,0.48117
0.55923,0.48097
0.55947,0.4806
0.55972,0.48024
0.55996,0.48092
0.5602,0.48124
0.56044,0.48037
0.56068,0.48111
0.56093,0.48284
0.56117,0.48401
0.56141,0.48494
0.56166,0.48482
0.5619,0.4827
0.56214,0.48172
0.56239,0.48205
0.56263,0.48233
0.56287,0.48319
0.56312,0.48309
0.56336,0.48341
0.56361,0.48421
0.56385,0.48597
0.5641,0.48704
0.56435,0.48522
0.56459,0.48433
0.56484,0.48438
0.56508,0.48509
0.56533,0.48517
0.56558,0.48472
0.56582,0.48595
0.56607,0.48715
0.56632,0.48781
0.56657,0.48756
0.56681,0.48728
0.56706,0.48662
0.56731,0.48544
0.56756,0.48546
0.56781,0.4857
0.56805,0.48497
0.5683,0.48553
0.56855,0.48798
0.5688,0.48842
0.56905,0.48841
0.5693,0.4888
0.56955,0.48882
0.5698,0.4892
0.57005,0.48896
0.5703,0.48966
0.57056,0.48981
0.57081,0.48951
0.57106,0.48965
0.57131,0.48963
0.57156,0.49062
0.57181,0.49134
0.57207,0.49087
0.57232,0.49008
0.57257,0.49108
0.57282,0.49197
0.57308,0.49137
0.57333,0.49071
0.57358,0.49054
0.57384,0.49169
0.57409,0.49272
0.57435,0.49326
0.5746,0.49222
0.57486,0.49157
0.57511,0.49259
0.57537,0.49305
0.57562,0.49356
0.57588,0.49348
0.57613,0.49377
0.57639,0.49416
0.57665,0.49439
0.5769,0.49416
0.57716,0.49346
0.57742,0.49416
0.57767,0.49452
0.57793,0.49512
0.57819,0.4957
0.57845,0.49609
0.57871,0.49674
0.57896,0.49663
0.57922,0.49621
0.57948,0.49544
0.57974,0.49564
0.58,0.49592
0.58026,0.49634
0.58052,0.49698
0.58078,0.49758
0.58104,0.49867
0.5813,0.49839
0.58156,0.49778
0.58182,0.49739
0.58208,0.49747
0.58235,0.49761
0.58261,0.49823
0.58287,0.49964
0.58313,0.49902
0.58339,0.49852
0.58366,0.49904
0.58392,0.49977
0.58418,0.50033
0.58445,0.49956
0.58471,0.49895
0.58497,0.49953
0.58524,0.50062
0.5855,0.50018
0.58577,0.49892
0.58603,0.49857
0.5863,0.49947
0.58656,0.50133
0.58683,0.50249
0.58709,0.50254
0.58736,0.502
0.58763,0.50172
0.58789,0.50182
0.58816,0.50239
0.58843,0.50236
0.58869,0.50151
0.58896,0.50185
0.58923,0.50235
0.5895,0.50211
0.58976,0.5021
0.59003,0.50259
0.5903,0.50294
0.59057,0.50255
0.59084,0.50223
0.59111,0.50246
0.59138,0.50273
0.59165,0.50318
0.59192,0.50408
0.59219,0.50421
0.59246,0.50299
0.59273,0.50257
0.593,0.50412
0.59327,0.50508
0.59354,0.50475
0.59382,0.50403
0.59409,0.50316
0.59436,0.5036
0.59463,0.50516
0.59491,0.50594
0.59518,0.50507
0.59545,0.50464
0.59573,0.50522
0.596,0.50563
0.59627,0.50612
0.59655,0.5065
0.59682,0.5069
0.5971,0.50643
0.59737,0.50624
0.59765,0.50631
0.59792,0.50605
0.5982,0.50662
0.59848,0.50716
0.59875,0.50822
0.59903,0.50828
0.59931,0.50759
0.59958,0.50712
0.59986,0.50678
0.60014,0.50727
0.60042,0.5072
0.6007,0.50737
0.60097,0.50743
0.60125,0.50838
0.60153,0.50907
0.60181,0.50858
0.60209,0.50891
0.60237,0.50943
0.60265,0.51071
0.60293,0.51016
0.60321,0.50934
0.60349,0.50928
0.60377,0.50946
0.60405,0.51035
0.60434,0.50974
0.60462,0.50961
0.6049,0.50892
0.60518,0.50888
0.60547,0.50877
0.60575,0.5085
0.60603,0.51002
0.60631,0.51046
0.6066,0.51092
0.60688,0.50989
0.60717,0.5093
0.60745,0.50965
0.60774,0.51042
0.60802,0.51146
0.60831,0.51075
0.60859,0.51126
0.60888,0.51112
0.60916,0.51149
0.60945,0.51157
0.60974,0.51156
0.61002,0.51216
0.61031,0.51106
0.6106,0.51148
0.61089,0.51142
0.61117,0.51226
0.61146,0.51233
0.61175,0.51188
0.61204,0.51232
0.61233,0.5121
0.61262,0.51358
0.61291,0.51268
0.6132,0.51252
0.61349,0.5127
0.61378,0.5129
0.61407,0.5136
0.61436,0.51259
0.61465,0.51321
0.61494,0.51254
0.61524,0.51313
0.61553,0.51323
0.61582,0.51361
0.61611,0.51446
0.61641,0.51316
0.6167,0.51359
0.61699,0.51235
0.61729,0.51305
0.61758,0.51374
0.61787,0.51459
0.61817,0.51571
0.61846,0.51451
0.61876,0.51486
0.61905,0.5133
0.61935,0.51397
0.61965,0.51382
0.61994,0.51361
0.62024,0.51498
0.62054,0.51525
0.62083,0.51683
0.62113,0.51546
0.62143,0.51576
0.62173,0.51522
0.62203,0.51537
0.62232,0.51599
0.62262,0.51487
0.62292,0.51612
0.62322,0.51532
0.62352,0.51706
0.62382,0.5168
0.62412,0.51666
0.62442,0.51735
0.62472,0.51648
0.62502,0.51757
0.62533,0.51594
0.62563,0.51748
0.62593,0.51664
0.62623,0.51681
0.62654,0.51779
0.62684,0.51678
0.62714,0.51845
0.62744,0.51673
0.62775,0.5181
0.62805,0.51679
0.62836,0.51733
0.62866,0.51773
0.62897,0.51589
0.62927,0.518
0.62958,0.51603
0.62988,0.51842
0.63019,0.51637
0.6305,0.5171
0.6308,0.51784
0.63111,0.51615
0.63142,0.51981
0.63173,0.51713
0.63203,0.51934
0.63234,0.51562
0.63358,0.52297
0.63389,0.51709
0.6342,0.51895
0.63451,0.52054
0.63482,0.51965
0.63513,0.51989
0.63544,0.52098
0.63575,0.51957
0.63607,0.52137
0.63638,0.51945
0.63669,0.52044
0.637,0.51998
0.63732,0.52034
0.63763,0.5213
0.63794,0.52114
0.63826,0.52236
0.63857,0.52202
0.63889,0.52285
0.6392,0.52254
0.63952,0.5225
0.63983,0.52282
0.64015,0.52293
0.64046,0.52345
0.64078,0.52292
0.6411,0.52331
0.64142,0.52351
0.64173,0.52389
0.64205,0.52434
0.64237,0.52453
0.64269,0.52459
0.64301,0.52431
0.64333,0.52413
0.64364,0.52372
0.64396,0.5241
0.64428,0.5248
0.64461,0.52525
0.64493,0.52538
0.64525,0.52538
0.64557,0.5258
0.64589,0.52633
0.64621,0.52671
0.64653,0.52675
0.64686,0.52674
0.64718,0.52678
0.6475,0.52675
0.64783,0.52667
0.64815,0.52692
0.64847,0.52719
0.6488,0.52732
0.64912,0.52762
0.64945,0.52785
0.64978,0.52816
0.6501,0.52847
0.65043,0.52885
0.65075,0.52932
0.65108,0.52992
0.65141,0.53008
0.65173,0.52984
0.65206,0.52989
0.65239,0.52989
0.65272,0.53009
0.65305,0.53004
0.65338,0.53028
0.65371,0.5309
0.65404,0.5314
0.65437,0.53164
0.6547,0.53149
0.65503,0.53175
0.65536,0.53208
0.65569,0.53253
0.65602,0.5327
0.65635,0.53272
0.65669,0.53332
0.65702,0.53356
0.65735,0.53371
0.65769,0.53379
0.65802,0.53416
0.65836,0.5343
0.65869,0.53427
0.65902,0.53465
0.65936,0.5348
0.6597,0.53499
0.66003,0.53491
0.66037,0.53512
0.6607,0.53512
0.66104,0.53497
0.66138,0.53533
0.66172,0.53575
0.66205,0.53628
0.66239,0.53641
0.66273,0.53692
0.66307,0.53741
0.66341,0.53735
0.66375,0.5369
0.66409,0.53658
0.66443,0.53726
0.66477,0.53742
0.66511,0.53747
0.66545,0.53783
0.66579,0.53788
0.66614,0.5378
0.66648,0.53776
0.66682,0.53832
0.66716,0.53872
0.66751,0.53884
0.66785,0.53872
0.6682,0.53868
0.66854,0.53905
0.66889,0.53933
0.66923,0.53975
0.66958,0.53982
0.66992,0.53965
0.67027,0.5396
0.67062,0.53967
0.67096,0.53971
0.67131,0.5399
0.67166,0.54042
0.67201,0.5407
0.67236,0.54102
0.6727,0.54107
0.67305,0.54086
0.6734,0.54104
0.67375,0.54117
0.6741,0.54106
0.67445,0.54088
0.67481,0.54101
0.67516,0.54125
0.67551,0.54136
0.67586,0.54145
0.67621,0.54164
0.67657,0.54209
0.67692,0.54246
0.67727,0.54232
0.67763,0.54203
0.67798,0.54221
0.67834,0.54241
0.67869,0.54249
0.67905,0.54258
0.6794,0.54271
0.67976,0.54303
0.68012,0.5433
0.68047,0.54324
0.68083,0.54316
0.68119,0.54329
0.68155,0.54348
0.6819,0.54364
0.68226,0.54358
0.68262,0.5432
0.68298,0.54312
0.68334,0.54361
0.6837,0.54403
0.68406,0.54409
0.68443,0.54387
0.68479,0.5434
0.68515,0.5433
0.68551,0.54339
0.68587,0.5433
0.68624,0.54354
0.6866,0.54385
0.68696,0.54399
0.68733,0.54406
0.68769,0.54405
0.68806,0.54394
0.68842,0.54389
0.68879,0.54395
0.68916,0.54405
0.68952,0.54421
0.68989,0.54403
0.69026,0.54392
0.69062,0.54395
0.69099,0.54405
0.69136,0.54425
0.69173,0.54413
0.6921,0.54412
0.69247,0.54415
0.69284,0.544
0.69321,0.54413
0.69358,0.54419
0.69395,0.54398
0.69432,0.54383
0.6947,0.54361
0.69507,0.54355
0.69544,0.54375
0.69581,0.54358
0.69619,0.54348
0.69656,0.54365
0.69694,0.54369
0.69731,0.54386
0.69769,0.54422
0.69806,0.54447
0.69844,0.54422
0.69881,0.54398
0.69919,0.54384
0.69957,0.54368
0.69995,0.54374
0.70032,0.54377
0.7007,0.5438
0.70108,0.5438
0.70146,0.54374
0.70184,0.54357
0.70222,0.54341
0.7026,0.54335
0.70298,0.54312
0.70336,0.54297
0.70375,0.54278
0.70413,0.54286
0.70451,0.54303
0.70489,0.54306
0.70528,0.54309
0.70566,0.54292
0.70605,0.54269
0.70643,0.54244
0.70682,0.54237
0.7072,0.54234
0.70759,0.54241
0.70797,0.54255
0.70836,0.54249
0.70875,0.54223
0.70914,0.54185
0.70952,0.54183
0.70991,0.54196
0.7103,0.54203
0.71069,0.54196
0.71108,0.54188
0.71147,0.54206
0.71186,0.54177
0.71225,0.54135
0.71265,0.54129
0.71304,0.54132
0.71343,0.54115
0.71382,0.54105
0.71422,0.54105
0.71461,0.54099
0.715,0.54119
0.7154,0.54114
0.71579,0.54113
0.71619,0.54131
0.71658,0.54106
0.71698,0.54083
0.71738,0.54064
0.71777,0.54028
0.71817,0.53993
0.71857,0.53999
0.71897,0.54
0.71937,0.53981
0.71977,0.53993
0.72017,0.53994
0.72057,0.53979
0.72097,0.53939
0.72137,0.53911
0.72177,0.53917
0.72217,0.53898
0.72258,0.53886
0.72298,0.53901
0.72338,0.53927
0.72379,0.53908
0.72419,0.53881
0.7246,0.53894
0.725,0.5388
0.72541,0.53838
0.72581,0.53797
0.72622,0.53759
0.72663,0.53761
0.72703,0.53792
0.72744,0.53769
0.72785,0.53724
0.72826,0.53732
0.72867,0.53732
0.72908,0.53714
0.72949,0.53717
0.7299,0.53744
0.73031,0.53745
0.73072,0.53697
0.73113,0.53653
0.73155,0.53628
0.73196,0.53609
0.73237,0.536
0.73279,0.53585
0.7332,0.53581
0.73362,0.53585
0.73403,0.53556
0.73445,0.53522
0.73486,0.53528
0.73528,0.53522
0.7357,0.53487
0.73612,0.53472
0.73653,0.53457
0.73695,0.53432
0.73737,0.5342
0.73779,0.5341
0.73821,0.53396
0.73863,0.53366
0.73905,0.53324
0.73948,0.53308
0.7399,0.53306
0.74032,0.53294
0.74074,0.5326
0.74117,0.53211
0.74159,0.5317
0.74202,0.53165
0.74244,0.53169
0.74287,0.53133
0.74329,0.53109
0.74372,0.53114
0.74415,0.53111
0.74457,0.53077
0.745,0.53043
0.74543,0.53022
0.74586,0.5299
0.74629,0.52957
0.74672,0.52925
0.74715,0.52886
0.74758,0.52852
0.74801,0.52817
0.74844,0.52814
0.74887,0.52835
0.74931,0.52817
0.74974,0.52744
0.75017,0.52694
0.75061,0.52691
0.75104,0.52677
0.75148,0.52639
0.75191,0.52629
0.75235,0.52618
0.75279,0.5258
0.75323,0.5255
0.75366,0.52519
0.7541,0.52475
0.75454,0.52435
0.75498,0.52407
0.75542,0.52386
0.75586,0.52363
0.7563,0.52337
0.75674,0.52297
0.75719,0.52248
0.75763,0.5221
0.75807,0.52191
0.75851,0.52171
0.75896,0.52141
0.7594,0.52123
0.75985,0.52097
0.76029,0.52061
0.76074,0.5203
0.76119,0.52027
0.76163,0.52008
0.76208,0.51946
0.76253,0.51902
0.76298,0.51862
0.76343,0.51844
0.76388,0.51851
0.76433,0.51842
0.76478,0.51798
0.76523,0.5175
0.76568,0.51732
0.76614,0.51715
0.76659,0.51723
0.76704,0.51736
0.7675,0.5169
0.76795,0.51623
0.76841,0.51574
0.76886,0.51544
0.76932,0.51529
0.76977,0.51519
0.77023,0.51487
0.77069,0.51454
0.77115,0.51425
0.77161,0.51383
0.77207,0.51356
0.77253,0.51332
0.77299,0.513
0.77345,0.5128
0.77391,0.51267
0.77437,0.51243
0.77484,0.51205
0.7753,0.51149
0.77576,0.51095
0.77623,0.51083
0.77669,0.51078
0.77716,0.51066
0.77762,0.51039
0.77809,0.51009
0.77856,0.5099
0.77903,0.50964
0.7795,0.50926
0.77996,0.5089
0.78043,0.50883
0.7809,0.50864
0.78138,0.50816
0.78185,0.50777
0.78232,0.50752
0.78279,0.50736
0.78326,0.50699
0.78374,0.50654
0.78421,0.50644
0.78469,0.50644
0.78516,0.50608
0.78564,0.50559
0.78611,0.50541
0.78659,0.50527
0.78707,0.50489
0.78755,0.50454
0.78803,0.50456
0.7885,0.5041
0.78898,0.5033
0.78946,0.5028
0.78995,0.50231
0.79043,0.50213
0.79091,0.5021
0.79139,0.50208
0.79188,0.50203
0.79236,0.50179
0.79284,0.50148
0.79333,0.50116
0.79382,0.50094
0.7943,0.50068
0.79479,0.50041
0.79528,0.50033
0.79576,0.5002
0.79625,0.49996
0.79674,0.49976
0.79723,0.49968
0.79772,0.49943
0.79822,0.49905
0.79871,0.49867
0.7992,0.49839
0.79969,0.49841
0.80019,0.49835
0.80068,0.49802
0.80117,0.49784
0.80167,0.49788
0.80217,0.49769
0.80266,0.49725
0.80316,0.49701
0.80366,0.49682
0.80416,0.49657
0.80466,0.4964
0.80516,0.49621
0.80566,0.49594
0.80616,0.49576
0.80666,0.49572
0.80716,0.49575
0.80766,0.49578
0.80817,0.49559
0.80867,0.49516
0.80918,0.4948
0.80968,0.49463
0.81019,0.49445
0.81069,0.49432
0.8112,0.49419
0.81171,0.49386
0.81222,0.4937
0.81273,0.49365
0.81324,0.49338
0.81375,0.49323
0.81426,0.49312
0.81477,0.49292
0.81528,0.49272
0.8158,0.49251
0.81631,0.49209
0.81682,0.4915
0.81734,0.49122
0.81786,0.49126
0.81837,0.49107
0.81889,0.49063
0.81941,0.49063
0.81992,0.4908
0.82044,0.49046
0.82096,0.4901
0.82148,0.49002
0.822,0.48995
0.82253,0.48966
0.82305,0.48945
0.82357,0.48966
0.82409,0.48957
0.82462,0.48916
0.82514,0.4889
0.82567,0.48864
0.8262,0.48841
0.82672,0.48827
0.82725,0.48797
0.82778,0.48756
0.82831,0.48742
0.82884,0.48739
0.82937,0.48741
0.8299,0.48751
0.83043,0.48736
0.83096,0.48709
0.8315,0.48671
0.83203,0.48646
0.83256,0.4864
0.8331,0.48615
0.83363,0.48591
0.83417,0.48587
0.83471,0.48598
0.83525,0.48577
0.83578,0.4854
0.83632,0.48519
0.83686,0.48496
0.8374,0.48508
0.83794,0.48524
0.83849,0.48515
0.83903,0.48497
0.83957,0.48471
0.84012,0.48454
0.84066,0.48446
0.84121,0.48437
0.84175,0.48425
0.8423,0.48416
0.84285,0.48398
0.8434,0.48365
0.84395,0.48335
0.8445,0.48325
0.84505,0.4832
0.8456,0.48312
0.84615,0.48308
0.8467,0.48288
0.84726,0.48263
0.84781,0.4825
0.84836,0.48228
0.84892,0.482
0.84948,0.48206
0.85003,0.48229
0.85059,0.48211
0.85115,0.48186
0.85171,0.48167
0.85227,0.48152
0.85283,0.48151
0.85339,0.48144
0.85395,0.48127
0.85452,0.48082
0.85508,0.48045
0.85564,0.48045
0.85621,0.48032
0.85678,0.47998
0.85734,0.47999
0.85791,0.48024
0.85848,0.47998
0.85905,0.47964
0.85962,0.47933
0.86019,0.47921
0.86076,0.47953
0.86133,0.47976
0.8619,0.47993
0.86248,0.47986
0.86305,0.47968
0.86362,0.47947
0.8642,0.47923
0.86478,0.47912
0.86535,0.47903
0.86593,0.47885
0.86651,0.4787
0.86709,0.4787
0.86767,0.47871
0.86825,0.47857
0.86883,0.47844
0.86942,0.47835
0.87,0.47813
0.87058,0.47789
0.87117,0.47779
0.87176,0.47776
0.87234,0.47771
0.87293,0.47766
0.87352,0.47761
0.87411,0.47754
0.8747,0.47742
0.87529,0.47724
0.87588,0.47697
0.87647,0.47678
0.87706,0.47672
0.87766,0.47663
0.87825,0.47653
0.87885,0.47642
0.87944,0.47621
0.88004,0.47601
0.88064,0.47585
0.88124,0.47568
0.88184,0.47547
0.88244,0.47525
0.88304,0.4751
0.88364,0.47502
0.88424,0.47496
0.88485,0.47489
0.88545,0.47476
0.88606,0.4746
0.88666,0.47436
0.88727,0.47409
0.88788,0.4739
0.88849,0.47382
0.8891,0.47374
0.88971,0.47363
0.89032,0.47348
0.89093,0.47327
0.89154,0.47298
0.89215,0.4728
0.89277,0.47271
0.89338,0.47248
0.894,0.47212
0.89462,0.47185
0.89524,0.47157
0.89585,0.47132
0.89647,0.47116
0.89709,0.47103
0.89772,0.47085
0.89834,0.47057
0.89896,0.47033
0.89958,0.4702
0.90021,0.47006
0.90083,0.46978
0.90146,0.46941
0.90209,0.46918
0.90272,0.46907
0.90335,0.46896
0.90398,0.46878
0.90461,0.46848
0.90524,0.46818
0.90587,0.46798
0.9065,0.46777
0.90714,0.46753
0.90777,0.46732
0.90841,0.46704
0.90905,0.46664
0.90968,0.46617
0.91032,0.46579
0.91096,0.46553
0.9116,0.4653
0.91225,0.46509
0.91289,0.46478
0.91353,0.4644
0.91418,0.46407
0.91482,0.46388
0.91547,0.46365
0.91611,0.46328
0.91676,0.46284
0.91741,0.46244
0.91806,0.46212
0.91871,0.46181
0.91936,0.46148
0.92001,0.46119
0.92067,0.46092
0.92132,0.46062
0.92198,0.46025
0.92263,0.45991
0.92329,0.45955
0.92395,0.45912
0.92461,0.45864
0.92527,0.45822
0.92593,0.45783
0.92659,0.4574
0.92725,0.457
0.92792,0.45657
0.92858,0.45617
0.92925,0.45574
0.92991,0.45525
0.93058,0.4548
0.93125,0.4544
0.93192,0.45403
0.93259,0.45365
0.93326,0.45325
0.93393,0.45283
0.93461,0.45241
0.93528,0.452
0.93596,0.45155
0.93663,0.45107
0.93731,0.45051
0.93799,0.44992
0.93867,0.44937
0.93935,0.44886
0.94003,0.44836
0.94071,0.44782
0.9414,0.44726
0.94208,0.4467
0.94276,0.44616
0.94345,0.4456
0.94414,0.44511
0.94483,0.44462
0.94551,0.44406
0.94621,0.44351
0.9469,0.44295
0.94759,0.4424
0.94828,0.44188
0.94898,0.44141
0.94967,0.44091
0.95037,0.44034
0.95106,0.43974
0.95176,0.43919
0.95246,0.43864
0.95316,0.43804
0.95386,0.43751
0.95457,0.43697
0.95527,0.43643
0.95597,0.43589
0.95668,0.43533
0.95739,0.43481
0.95809,0.43433
0.9588,0.43385
0.95951,0.43338
0.96022,0.43288
0.96094,0.43231
0.96165,0.43172
0.96236,0.43117
0.96308,0.4306
0.96379,0.42995
0.96451,0.42934
0.96523,0.42876
0.96595,0.42814
0.96667,0.42758
0.96739,0.42711
0.96811,0.4266
0.96883,0.42601
0.96956,0.4255
0.97029,0.42496
0.97101,0.42432
0.97174,0.42369
0.97247,0.42312
0.9732,0.42258
0.97393,0.42202
0.97466,0.42144
0.9754,0.42081
0.97613,0.42017
0.97687,0.41954
0.9776,0.41899
0.97834,0.41842
0.97908,0.41785
0.97982,0.41727
0.98056,0.41675
0.9813,0.41618
0.98205,0.41552
0.98279,0.41489
0.98354,0.41436
0.98428,0.4139
0.98503,0.41347
0.98578,0.41304
0.98653,0.41253
0.98728,0.41192
0.98803,0.41132
0.98879,0.41069
0.98954,0.41008
0.9903,0.40947
0.99106,0.40884
0.99181,0.40823
0.99257,0.40771
0.99333,0.4072
0.9941,0.40663
0.99486,0.40606
0.99562,0.40554
0.99639,0.40505
0.99715,0.40456
0.99792,0.40408
0.99869,0.40351
0.99946,0.40297
1.0002,0.40251
1.001,0.40206
1.0018,0.40159
1.0026,0.40102
1.0033,0.40036
1.0041,0.39983
1.0047,0.39941
1.0049,0.39926
1.0051,0.39924
1.0053,0.39932
1.0055,0.39917
1.0057,0.39868
1.0059,0.39817
1.0061,0.39787
1.0062,0.39764
1.0064,0.39744
1.0066,0.39751
1.0068,0.39772
1.007,0.39778
1.0072,0.39779
1.0074,0.39779
1.0076,0.39754
1.0078,0.39718
1.008,0.39704
1.0082,0.39692
1.0084,0.39659
1.0086,0.39633
1.0088,0.39647
1.009,0.39676
1.0092,0.39672
1.0094,0.39648
1.0096,0.39648
1.0098,0.39654
1.01,0.3963
1.0102,0.396
1.0104,0.39601
1.0106,0.39606
1.0108,0.39581
1.011,0.39545
1.0112,0.39539
1.0114,0.39563
1.0115,0.39579
1.0117,0.3959
1.0119,0.39605
1.0121,0.39591
1.0123,0.39542
1.0125,0.39522
1.0127,0.3955
1.0129,0.39561
1.0131,0.39529
1.0133,0.39491
1.0135,0.39471
1.0137,0.39459
1.0139,0.39439
1.0141,0.39421
1.0143,0.3942
1.0145,0.39402
1.0147,0.39347
1.0149,0.39325
1.0151,0.3936
1.0153,0.39376
1.0155,0.39365
1.0157,0.39383
1.0159,0.39411
1.0161,0.39405
1.0163,0.39377
1.0165,0.39351
1.0167,0.39337
1.0169,0.39333
1.0171,0.39314
1.0173,0.3928
1.0175,0.39261
1.0177,0.39258
1.0179,0.3925
1.0181,0.39231
1.0183,0.39198
1.0185,0.39175
1.0187,0.39194
1.0189,0.3923
1.0191,0.3924
1.0193,0.39216
1.0195,0.39183
1.0197,0.3917
1.0199,0.3917
1.0201,0.39157
1.0203,0.39143
1.0205,0.39141
1.0207,0.3913
1.0209,0.3912
1.0211,0.39139
1.0213,0.39153
1.0215,0.39115
1.0217,0.39057
1.0219,0.3903
1.0221,0.39036
1.0223,0.39046
1.0225,0.39049
1.0227,0.39058
1.0229,0.39054
1.0231,0.39008
1.0233,0.38954
1.0235,0.38953
1.0237,0.38992
1.0239,0.39026
1.0241,0.39033
1.0243,0.39025
1.0245,0.39028
