KC_OPX_lvn_3,
0.47852,0.28184
0.47869,0.28369
0.47887,0.28284
0.47905,0.28428
0.47922,0.2846
0.4794,0.28727
0.47958,0.29358
0.47976,0.29083
0.47993,0.28484
0.48011,0.28817
0.48029,0.29139
0.48047,0.29098
0.48065,0.28872
0.48082,0.28256
0.481,0.27953
0.48118,0.28078
0.48136,0.28278
0.48154,0.28722
0.48172,0.28918
0.4819,0.28778
0.48208,0.28749
0.48225,0.28538
0.48243,0.28452
0.48261,0.28764
0.48279,0.29014
0.48297,0.2915
0.48315,0.29364
0.48333,0.29556
0.48351,0.29484
0.48369,0.29236
0.48387,0.2892
0.48406,0.28856
0.48424,0.29191
0.48442,0.29257
0.4846,0.29167
0.48478,0.29319
0.48496,0.29371
0.48514,0.29232
0.48532,0.29251
0.48551,0.29604
0.48569,0.2993
0.48587,0.29891
0.48605,0.2982
0.48623,0.29746
0.48642,0.29241
0.4866,0.28768
0.48678,0.29131
0.48697,0.29909
0.48715,0.30261
0.48733,0.30214
0.48751,0.30168
0.4877,0.30165
0.48788,0.29937
0.48807,0.29884
0.48825,0.30218
0.48843,0.30065
0.48862,0.29616
0.4888,0.29419
0.48899,0.29146
0.48917,0.28795
0.48935,0.28682
0.48954,0.29077
0.48972,0.29385
0.48991,0.2935
0.49009,0.29698
0.49028,0.29893
0.49047,0.29284
0.49065,0.28544
0.49084,0.28274
0.49102,0.28455
0.49121,0.28845
0.4914,0.29247
0.49158,0.29428
0.49177,0.29438
0.49195,0.29524
0.49214,0.2962
0.49233,0.29648
0.49252,0.29655
0.4927,0.29718
0.49289,0.29523
0.49308,0.28957
0.49327,0.28837
0.49345,0.29099
0.49364,0.29127
0.49383,0.29274
0.49402,0.29422
0.49421,0.29162
0.49439,0.28753
0.49458,0.28819
0.49477,0.29362
0.49496,0.29432
0.49515,0.29088
0.49534,0.28908
0.49553,0.28789
0.49572,0.28822
0.49591,0.29049
0.4961,0.29252
0.49629,0.29088
0.49648,0.28775
0.49667,0.29017
0.49686,0.2954
0.49705,0.29828
0.49724,0.29792
0.49743,0.29586
0.49762,0.29677
0.49781,0.29764
0.498,0.295
0.49819,0.29287
0.49839,0.29262
0.49858,0.29458
0.49877,0.29552
0.49896,0.29283
0.49915,0.29309
0.49935,0.2963
0.49954,0.29687
0.49973,0.2944
0.49992,0.29199
0.50012,0.29409
0.50031,0.29847
0.5005,0.30064
0.5007,0.30069
0.50089,0.29856
0.50108,0.29577
0.50128,0.29485
0.50147,0.29499
0.50166,0.29508
0.50186,0.29729
0.50205,0.30183
0.50225,0.3024
0.50244,0.29976
0.50264,0.29974
0.50283,0.29926
0.50303,0.29911
0.50322,0.30312
0.50342,0.30672
0.50361,0.30611
0.50381,0.30293
0.50401,0.30146
0.5042,0.30187
0.5044,0.30199
0.50459,0.30155
0.50479,0.29947
0.50499,0.29796
0.50518,0.30021
0.50538,0.30275
0.50558,0.29969
0.50577,0.29478
0.50597,0.29549
0.50617,0.29773
0.50637,0.29724
0.50657,0.29743
0.50676,0.29924
0.50696,0.30017
0.50716,0.29933
0.50736,0.29949
0.50756,0.30194
0.50776,0.30393
0.50795,0.30596
0.50815,0.306
0.50835,0.30135
0.50855,0.29912
0.50875,0.30087
0.50895,0.30111
0.50915,0.29995
0.50935,0.2989
0.50955,0.29843
0.50975,0.29908
0.50995,0.30183
0.51015,0.30445
0.51035,0.30327
0.51056,0.30086
0.51076,0.30066
0.51096,0.29963
0.51116,0.29733
0.51136,0.29852
0.51156,0.30092
0.51177,0.30148
0.51197,0.30149
0.51217,0.3004
0.51237,0.301
0.51257,0.30316
0.51278,0.3035
0.51298,0.30311
0.51318,0.30232
0.51339,0.30184
0.51359,0.30236
0.51379,0.30344
0.514,0.30569
0.5142,0.30794
0.51441,0.30759
0.51461,0.30477
0.51481,0.3045
0.51502,0.30692
0.51522,0.30721
0.51543,0.30716
0.51563,0.30735
0.51584,0.30649
0.51604,0.30594
0.51625,0.3052
0.51645,0.30635
0.51666,0.30776
0.51687,0.30727
0.51707,0.30637
0.51728,0.30381
0.51749,0.30333
0.51769,0.30541
0.5179,0.30612
0.51811,0.30648
0.51831,0.30703
0.51852,0.30956
0.51873,0.31306
0.51894,0.31393
0.51914,0.31222
0.51935,0.30975
0.51956,0.30992
0.51977,0.31171
0.51998,0.31196
0.52018,0.31162
0.52039,0.31141
0.5206,0.31138
0.52081,0.31226
0.52102,0.3139
0.52123,0.31382
0.52144,0.31093
0.52165,0.30984
0.52186,0.31317
0.52207,0.31624
0.52228,0.31573
0.52249,0.31493
0.5227,0.31517
0.52291,0.31314
0.52312,0.31179
0.52333,0.31358
0.52355,0.31255
0.52376,0.31098
0.52397,0.31458
0.52418,0.31805
0.52439,0.31766
0.52461,0.3162
0.52482,0.31486
0.52503,0.31436
0.52524,0.31564
0.52546,0.31715
0.52567,0.31764
0.52588,0.31879
0.5261,0.31949
0.52631,0.31703
0.52652,0.31498
0.52674,0.31515
0.52695,0.31494
0.52717,0.31511
0.52738,0.31562
0.5276,0.3158
0.52781,0.31638
0.52802,0.31642
0.52824,0.31617
0.52846,0.31613
0.52867,0.31542
0.52889,0.31579
0.5291,0.31674
0.52932,0.31627
0.52953,0.31616
0.52975,0.3145
0.52997,0.31241
0.53018,0.31406
0.5304,0.3153
0.53062,0.31521
0.53084,0.31577
0.53105,0.31686
0.53127,0.31738
0.53149,0.31516
0.53171,0.31399
0.53192,0.31508
0.53214,0.3157
0.53236,0.31594
0.53258,0.31587
0.5328,0.31632
0.53302,0.31723
0.53324,0.31688
0.53346,0.31502
0.53368,0.31481
0.5339,0.31624
0.53412,0.31703
0.53434,0.31784
0.53456,0.31734
0.53478,0.31646
0.535,0.31655
0.53522,0.31641
0.53544,0.31653
0.53566,0.31737
0.53588,0.3182
0.5361,0.31767
0.53633,0.31692
0.53655,0.31683
0.53677,0.31668
0.53699,0.31723
0.53722,0.31762
0.53744,0.31715
0.53766,0.31644
0.53788,0.31663
0.53811,0.31777
0.53833,0.31792
0.53855,0.31755
0.53878,0.31722
0.539,0.31734
0.53923,0.31831
0.53945,0.31792
0.53968,0.31682
0.5399,0.31667
0.54013,0.31605
0.54035,0.31487
0.54058,0.31438
0.5408,0.31566
0.54103,0.31816
0.54125,0.3189
0.54148,0.31827
0.54171,0.31793
0.54193,0.31731
0.54216,0.31724
0.54239,0.31692
0.54261,0.31603
0.54284,0.31599
0.54307,0.31724
0.54329,0.3197
0.54352,0.32014
0.54375,0.31824
0.54398,0.31751
0.54421,0.31812
0.54444,0.31959
0.54466,0.31912
0.54489,0.31696
0.54512,0.31682
0.54535,0.31754
0.54558,0.3184
0.54581,0.31903
0.54604,0.31916
0.54627,0.3197
0.5465,0.32005
0.54673,0.32008
0.54696,0.31891
0.54719,0.31818
0.54742,0.31979
0.54766,0.32057
0.54789,0.31941
0.54812,0.31884
0.54835,0.31944
0.54858,0.31971
0.54881,0.31998
0.54905,0.32106
0.54928,0.32143
0.54951,0.3203
0.54975,0.31943
0.54998,0.31952
0.55021,0.31945
0.55045,0.3201
0.55068,0.32072
0.55091,0.32014
0.55115,0.32067
0.55138,0.32134
0.55162,0.32155
0.55185,0.32304
0.55209,0.32392
0.55232,0.32347
0.55256,0.3233
0.55279,0.32398
0.55303,0.32382
0.55327,0.32226
0.5535,0.3219
0.55374,0.32232
0.55397,0.3227
0.55421,0.32303
0.55445,0.32243
0.55469,0.32287
0.55492,0.3242
0.55516,0.32446
0.5554,0.32477
0.55564,0.32582
0.55588,0.3262
0.55611,0.32503
0.55635,0.32386
0.55659,0.32386
0.55683,0.32453
0.55707,0.32564
0.55731,0.32598
0.55755,0.32504
0.55779,0.32491
0.55803,0.32561
0.55827,0.32514
0.55851,0.32445
0.55875,0.32475
0.55899,0.32547
0.55923,0.3259
0.55947,0.32572
0.55972,0.32572
0.55996,0.32606
0.5602,0.32565
0.56044,0.32478
0.56068,0.32503
0.56093,0.32598
0.56117,0.32691
0.56141,0.32748
0.56166,0.32703
0.5619,0.32648
0.56214,0.32657
0.56239,0.32715
0.56263,0.32721
0.56287,0.32674
0.56312,0.32698
0.56336,0.32752
0.56361,0.32802
0.56385,0.32795
0.5641,0.32782
0.56435,0.32786
0.56459,0.32746
0.56484,0.32784
0.56508,0.32852
0.56533,0.32904
0.56558,0.32948
0.56582,0.32892
0.56607,0.32884
0.56632,0.33005
0.56657,0.33024
0.56681,0.32898
0.56706,0.32793
0.56731,0.32728
0.56756,0.32777
0.56781,0.32958
0.56805,0.33029
0.5683,0.3299
0.56855,0.3301
0.5688,0.33023
0.56905,0.32973
0.5693,0.3297
0.56955,0.32962
0.5698,0.32964
0.57005,0.32996
0.5703,0.32994
0.57056,0.33035
0.57081,0.33021
0.57106,0.32958
0.57131,0.32912
0.57156,0.3286
0.57181,0.32925
0.57207,0.33007
0.57232,0.33029
0.57257,0.33026
0.57282,0.32985
0.57308,0.33011
0.57333,0.33092
0.57358,0.33118
0.57384,0.33091
0.57409,0.33064
0.57435,0.33067
0.5746,0.33094
0.57486,0.33115
0.57511,0.33117
0.57537,0.33121
0.57562,0.33163
0.57588,0.3321
0.57613,0.33199
0.57639,0.33162
0.57665,0.33142
0.5769,0.33188
0.57716,0.33297
0.57742,0.33397
0.57767,0.33411
0.57793,0.33332
0.57819,0.33322
0.57845,0.33387
0.57871,0.33402
0.57896,0.33419
0.57922,0.33436
0.57948,0.33368
0.57974,0.33334
0.58,0.33388
0.58026,0.33386
0.58052,0.33393
0.58078,0.33438
0.58104,0.33421
0.5813,0.33397
0.58156,0.33402
0.58182,0.33413
0.58208,0.33427
0.58235,0.33396
0.58261,0.33335
0.58287,0.33394
0.58313,0.33503
0.58339,0.33521
0.58366,0.33503
0.58392,0.3345
0.58418,0.33453
0.58445,0.33464
0.58471,0.33404
0.58497,0.33471
0.58524,0.33586
0.5855,0.3362
0.58577,0.33651
0.58603,0.33635
0.5863,0.33588
0.58656,0.33581
0.58683,0.33591
0.58709,0.33617
0.58736,0.33631
0.58763,0.33613
0.58789,0.33598
0.58816,0.3357
0.58843,0.3358
0.58869,0.33659
0.58896,0.33729
0.58923,0.33743
0.5895,0.33701
0.58976,0.33675
0.59003,0.33699
0.5903,0.3374
0.59057,0.3381
0.59084,0.3385
0.59111,0.33799
0.59138,0.3377
0.59165,0.33783
0.59192,0.33756
0.59219,0.33749
0.59246,0.33778
0.59273,0.33806
0.593,0.33871
0.59327,0.33909
0.59354,0.33845
0.59382,0.33784
0.59409,0.33778
0.59436,0.33808
0.59463,0.33864
0.59491,0.33901
0.59518,0.33918
0.59545,0.33897
0.59573,0.33888
0.596,0.33905
0.59627,0.33866
0.59655,0.33867
0.59682,0.33943
0.5971,0.34028
0.59737,0.34081
0.59765,0.34071
0.59792,0.34015
0.5982,0.33985
0.59848,0.34002
0.59875,0.33994
0.59903,0.34019
0.59931,0.34065
0.59958,0.34064
0.59986,0.34064
0.60014,0.34045
0.60042,0.34012
0.6007,0.34059
0.60097,0.34126
0.60125,0.34094
0.60153,0.34087
0.60181,0.34104
0.60209,0.34087
0.60237,0.3411
0.60265,0.3415
0.60293,0.34193
0.60321,0.34183
0.60349,0.34154
0.60377,0.34143
0.60405,0.34146
0.60434,0.3417
0.60462,0.34175
0.6049,0.34222
0.60518,0.3427
0.60547,0.34313
0.60575,0.34318
0.60603,0.34251
0.60631,0.34214
0.6066,0.342
0.60688,0.34223
0.60717,0.34248
0.60745,0.34301
0.60774,0.3434
0.60802,0.34341
0.60831,0.34359
0.60859,0.34345
0.60888,0.34392
0.60916,0.3443
0.60945,0.34434
0.60974,0.34423
0.61002,0.3438
0.61031,0.3439
0.6106,0.34399
0.61089,0.34395
0.61117,0.34387
0.61146,0.3441
0.61175,0.34443
0.61204,0.34492
0.61233,0.34526
0.61262,0.34514
0.61291,0.34539
0.6132,0.34525
0.61349,0.34542
0.61378,0.34556
0.61407,0.34546
0.61436,0.34564
0.61465,0.34569
0.61494,0.34599
0.61524,0.34569
0.61553,0.34569
0.61582,0.34557
0.61611,0.34559
0.61641,0.34598
0.6167,0.34544
0.61699,0.34544
0.61729,0.34568
0.61758,0.34623
0.61787,0.34643
0.61817,0.34644
0.61846,0.34696
0.61876,0.34737
0.61905,0.34761
0.61935,0.34706
0.61965,0.34737
0.61994,0.34761
0.62024,0.34765
0.62054,0.34803
0.62083,0.34794
0.62113,0.34815
0.62143,0.34795
0.62173,0.34819
0.62203,0.34801
0.62232,0.34795
0.62262,0.34817
0.62292,0.34801
0.62322,0.34822
0.62352,0.34804
0.62382,0.3489
0.62412,0.34884
0.62442,0.34862
0.62472,0.34883
0.62502,0.34895
0.62533,0.34971
0.62563,0.34914
0.62593,0.34917
0.62623,0.34879
0.62654,0.34929
0.62684,0.35007
0.62714,0.34986
0.62744,0.35012
0.62775,0.34904
0.62805,0.3496
0.62836,0.34939
0.62866,0.34944
0.63544,0.35211
0.63575,0.35249
0.63607,0.3519
0.63638,0.35295
0.63669,0.35205
0.637,0.35232
0.63732,0.35241
0.63763,0.35282
0.63794,0.3528
0.63826,0.35189
0.63857,0.35234
0.63889,0.35252
0.6392,0.35339
0.63952,0.35314
0.63983,0.35308
0.64015,0.35349
0.64046,0.35354
0.64078,0.35392
0.6411,0.35382
0.64142,0.3542
0.64173,0.35407
0.64205,0.35434
0.64237,0.35442
0.64269,0.35414
0.64301,0.3545
0.64333,0.35443
0.64364,0.35476
0.64396,0.35474
0.64428,0.35477
0.64461,0.35474
0.64493,0.3547
0.64525,0.35494
0.64557,0.35516
0.64589,0.35575
0.64621,0.35573
0.64653,0.35621
0.64686,0.35655
0.64718,0.35627
0.6475,0.3562
0.64783,0.35603
0.64815,0.35638
0.64847,0.35654
0.6488,0.35667
0.64912,0.35688
0.64945,0.35683
0.64978,0.35665
0.6501,0.35648
0.65043,0.35666
0.65075,0.35672
0.65108,0.35708
0.65141,0.35737
0.65173,0.35736
0.65206,0.35743
0.65239,0.35762
0.65272,0.35794
0.65305,0.35812
0.65338,0.35835
0.65371,0.35809
0.65404,0.35791
0.65437,0.35824
0.6547,0.35835
0.65503,0.35835
0.65536,0.35866
0.65569,0.35891
0.65602,0.35856
0.65635,0.35875
0.65669,0.35939
0.65702,0.35971
0.65735,0.35995
0.65769,0.35986
0.65802,0.35993
0.65836,0.35995
0.65869,0.35974
0.65902,0.35979
0.65936,0.36019
0.6597,0.36043
0.66003,0.36027
0.66037,0.36033
0.6607,0.36046
0.66104,0.36088
0.66138,0.36126
0.66172,0.36125
0.66205,0.36125
0.66239,0.36115
0.66273,0.36113
0.66307,0.36124
0.66341,0.3617
0.66375,0.36204
0.66409,0.36186
0.66443,0.36191
0.66477,0.36204
0.66511,0.36208
0.66545,0.36204
0.66579,0.36205
0.66614,0.36246
0.66648,0.36286
0.66682,0.36313
0.66716,0.36322
0.66751,0.36312
0.66785,0.36345
0.6682,0.36409
0.66854,0.36412
0.66889,0.36374
0.66923,0.36363
0.66958,0.36394
0.66992,0.36413
0.67027,0.36393
0.67062,0.36402
0.67096,0.3643
0.67131,0.3644
0.67166,0.36452
0.67201,0.3646
0.67236,0.36466
0.6727,0.36474
0.67305,0.36489
0.6734,0.36505
0.67375,0.36518
0.6741,0.3652
0.67445,0.36515
0.67481,0.36537
0.67516,0.36559
0.67551,0.36582
0.67586,0.36606
0.67621,0.36615
0.67657,0.36614
0.67692,0.36602
0.67727,0.36618
0.67763,0.36641
0.67798,0.36637
0.67834,0.36647
0.67869,0.36668
0.67905,0.36686
0.6794,0.36727
0.67976,0.36742
0.68012,0.36711
0.68047,0.36694
0.68083,0.36692
0.68119,0.36697
0.68155,0.36739
0.6819,0.3679
0.68226,0.36797
0.68262,0.36785
0.68298,0.36823
0.68334,0.3687
0.6837,0.36863
0.68406,0.36859
0.68443,0.36868
0.68479,0.36871
0.68515,0.36892
0.68551,0.36912
0.68587,0.36908
0.68624,0.36883
0.6866,0.36885
0.68696,0.36918
0.68733,0.36949
0.68769,0.3698
0.68806,0.37012
0.68842,0.37052
0.68879,0.37067
0.68916,0.37035
0.68952,0.37032
0.68989,0.37053
0.69026,0.37052
0.69062,0.37067
0.69099,0.37106
0.69136,0.37111
0.69173,0.37126
0.6921,0.37174
0.69247,0.37177
0.69284,0.37157
0.69321,0.37164
0.69358,0.37179
0.69395,0.37182
0.69432,0.37179
0.6947,0.37189
0.69507,0.3719
0.69544,0.37192
0.69581,0.37227
0.69619,0.37261
0.69656,0.37277
0.69694,0.37298
0.69731,0.3732
0.69769,0.37325
0.69806,0.37318
0.69844,0.37329
0.69881,0.3735
0.69919,0.37363
0.69957,0.37379
0.69995,0.37397
0.70032,0.3741
0.7007,0.3741
0.70108,0.37406
0.70146,0.37396
0.70184,0.37395
0.70222,0.37424
0.7026,0.37445
0.70298,0.37446
0.70336,0.37442
0.70375,0.37449
0.70413,0.37485
0.70451,0.37508
0.70489,0.37501
0.70528,0.37493
0.70566,0.3751
0.70605,0.37539
0.70643,0.37567
0.70682,0.37603
0.7072,0.37615
0.70759,0.37615
0.70797,0.37625
0.70836,0.37635
0.70875,0.37642
0.70914,0.37624
0.70952,0.37614
0.70991,0.37631
0.7103,0.37642
0.71069,0.37642
0.71108,0.37646
0.71147,0.37672
0.71186,0.37694
0.71225,0.37707
0.71265,0.37723
0.71304,0.37717
0.71343,0.37708
0.71382,0.37713
0.71422,0.3772
0.71461,0.37726
0.715,0.37733
0.7154,0.37744
0.71579,0.37748
0.71619,0.37753
0.71658,0.37757
0.71698,0.37749
0.71738,0.37741
0.71777,0.37747
0.71817,0.37771
0.71857,0.3779
0.71897,0.3778
0.71937,0.37762
0.71977,0.37771
0.72017,0.37797
0.72057,0.37796
0.72097,0.37788
0.72137,0.37793
0.72177,0.37793
0.72217,0.3779
0.72258,0.37802
0.72298,0.37826
0.72338,0.37844
0.72379,0.37837
0.72419,0.37826
0.7246,0.37825
0.725,0.3782
0.72541,0.37826
0.72581,0.37834
0.72622,0.37821
0.72663,0.37826
0.72703,0.37841
0.72744,0.37835
0.72785,0.3782
0.72826,0.37816
0.72867,0.37827
0.72908,0.37829
0.72949,0.37826
0.7299,0.37838
0.73031,0.37832
0.73072,0.37821
0.73113,0.37816
0.73155,0.37815
0.73196,0.3782
0.73237,0.37818
0.73279,0.3782
0.7332,0.37827
0.73362,0.37828
0.73403,0.37829
0.73445,0.37815
0.73486,0.37804
0.73528,0.37808
0.7357,0.37799
0.73612,0.37789
0.73653,0.37789
0.73695,0.37784
0.73737,0.37772
0.73779,0.37755
0.73821,0.37739
0.73863,0.37726
0.73905,0.3773
0.73948,0.37736
0.7399,0.37719
0.74032,0.37701
0.74074,0.37694
0.74117,0.3769
0.74159,0.37692
0.74202,0.37685
0.74244,0.3766
0.74287,0.37638
0.74329,0.3763
0.74372,0.37626
0.74415,0.37626
0.74457,0.37618
0.745,0.37602
0.74543,0.37586
0.74586,0.37582
0.74629,0.37566
0.74672,0.37537
0.74715,0.37525
0.74758,0.37508
0.74801,0.37477
0.74844,0.37461
0.74887,0.37456
0.74931,0.37447
0.74974,0.37431
0.75017,0.37415
0.75061,0.37386
0.75104,0.37361
0.75148,0.37341
0.75191,0.37322
0.75235,0.37306
0.75279,0.37281
0.75323,0.37266
0.75366,0.37257
0.7541,0.37226
0.75454,0.37184
0.75498,0.37161
0.75542,0.37163
0.75586,0.37134
0.7563,0.37093
0.75674,0.37086
0.75719,0.37077
0.75763,0.37044
0.75807,0.36993
0.75851,0.3696
0.75896,0.36941
0.7594,0.36916
0.75985,0.3689
0.76029,0.36859
0.76074,0.36819
0.76119,0.36776
0.76163,0.36735
0.76208,0.36703
0.76253,0.36673
0.76298,0.36639
0.76343,0.36624
0.76388,0.36629
0.76433,0.36601
0.76478,0.36546
0.76523,0.36491
0.76568,0.3643
0.76614,0.36374
0.76659,0.36344
0.76704,0.36338
0.7675,0.36321
0.76795,0.36275
0.76841,0.36231
0.76886,0.36199
0.76932,0.3615
0.76977,0.36088
0.77023,0.36037
0.77069,0.36004
0.77115,0.35979
0.77161,0.35944
0.77207,0.35894
0.77253,0.35832
0.77299,0.35767
0.77345,0.35718
0.77391,0.35678
0.77437,0.35623
0.77484,0.35559
0.7753,0.35504
0.77576,0.35462
0.77623,0.35425
0.77669,0.3538
0.77716,0.35331
0.77762,0.35278
0.77809,0.35215
0.77856,0.35157
0.77903,0.35105
0.7795,0.35036
0.77996,0.34967
0.78043,0.34918
0.7809,0.34865
0.78138,0.34806
0.78185,0.34758
0.78232,0.34708
0.78279,0.34644
0.78326,0.34586
0.78374,0.34531
0.78421,0.34468
0.78469,0.34406
0.78516,0.34349
0.78564,0.34281
0.78611,0.34212
0.78659,0.34166
0.78707,0.34123
0.78755,0.3406
0.78803,0.33989
0.7885,0.33903
0.78898,0.33812
0.78946,0.33723
0.78995,0.33652
0.79043,0.33606
0.79091,0.33557
0.79139,0.33495
0.79188,0.33431
0.79236,0.33373
0.79284,0.33295
0.79333,0.33211
0.79382,0.33148
0.7943,0.33091
0.79479,0.33027
0.79528,0.32953
0.79576,0.32888
0.79625,0.32838
0.79674,0.32772
0.79723,0.32685
0.79772,0.32593
0.79822,0.32511
0.79871,0.3243
0.7992,0.32348
0.79969,0.32273
0.80019,0.32203
0.80068,0.32135
0.80117,0.32058
0.80167,0.31982
0.80217,0.3191
0.80266,0.31833
0.80316,0.31764
0.80366,0.31691
0.80416,0.31609
0.80466,0.31535
0.80516,0.31453
0.80566,0.31357
0.80616,0.31266
0.80666,0.31191
0.80716,0.31121
0.80766,0.31044
0.80817,0.30958
0.80867,0.30857
0.80918,0.30758
0.80968,0.30671
0.81019,0.3059
0.81069,0.30517
0.8112,0.30443
0.81171,0.30358
0.81222,0.30263
0.81273,0.30171
0.81324,0.30094
0.81375,0.30021
0.81426,0.29942
0.81477,0.29871
0.81528,0.29791
0.8158,0.29692
0.81631,0.29598
0.81682,0.29517
0.81734,0.29435
0.81786,0.29343
0.81837,0.2925
0.81889,0.29157
0.81941,0.29085
0.81992,0.29017
0.82044,0.28923
0.82096,0.2883
0.82148,0.28738
0.822,0.28644
0.82253,0.28554
0.82305,0.28465
0.82357,0.28387
0.82409,0.28307
0.82462,0.28222
0.82514,0.28132
0.82567,0.28036
0.8262,0.27951
0.82672,0.27874
0.82725,0.27788
0.82778,0.27681
0.82831,0.27581
0.82884,0.27495
0.82937,0.2741
0.8299,0.2734
0.83043,0.27266
0.83096,0.27167
0.8315,0.27066
0.83203,0.26978
0.83256,0.26908
0.8331,0.26834
0.83363,0.26742
0.83417,0.26649
0.83471,0.26573
0.83525,0.26502
0.83578,0.26414
0.83632,0.2632
0.83686,0.26238
0.8374,0.2616
0.83794,0.26078
0.83849,0.26002
0.83903,0.25936
0.83957,0.25851
0.84012,0.25761
0.84066,0.25686
0.84121,0.25617
0.84175,0.25548
0.8423,0.2547
0.84285,0.25391
0.8434,0.25307
0.84395,0.2522
0.8445,0.25161
0.84505,0.25101
0.8456,0.25025
0.84615,0.24943
0.8467,0.24856
0.84726,0.24778
0.84781,0.24696
0.84836,0.24616
0.84892,0.24551
0.84948,0.24492
0.85003,0.24426
0.85059,0.24346
0.85115,0.2427
0.85171,0.24197
0.85227,0.24124
0.85283,0.24052
0.85339,0.23981
0.85395,0.23904
0.85452,0.23816
0.85508,0.23739
0.85564,0.23678
0.85621,0.23605
0.85678,0.23521
0.85734,0.23462
0.85791,0.23418
0.85848,0.23346
0.85905,0.23268
0.85962,0.23192
0.86019,0.23125
0.86076,0.23079
0.86133,0.23027
0.8619,0.22973
0.86248,0.2291
0.86305,0.22846
0.86362,0.22781
0.8642,0.22715
0.86478,0.2266
0.86535,0.22606
0.86593,0.22547
0.86651,0.2249
0.86709,0.22436
0.86767,0.22378
0.86825,0.22316
0.86883,0.22262
0.86942,0.22213
0.87,0.22159
0.87058,0.22106
0.87117,0.22053
0.87176,0.21996
0.87234,0.21943
0.87293,0.21891
0.87352,0.21836
0.87411,0.21783
0.8747,0.21731
0.87529,0.21678
0.87588,0.21629
0.87647,0.21584
0.87706,0.21541
0.87766,0.21494
0.87825,0.21443
0.87885,0.21396
0.87944,0.21357
0.88004,0.21315
0.88064,0.21266
0.88124,0.21221
0.88184,0.21184
0.88244,0.2114
0.88304,0.21089
0.88364,0.21043
0.88424,0.21001
0.88485,0.20958
0.88545,0.20911
0.88606,0.20872
0.88666,0.2084
