KC-OPX-lm_9,
0.58603,0.21622
0.5863,0.21674
0.58656,0.2163
0.58683,0.21628
0.58709,0.21574
0.58736,0.21463
0.58763,0.21439
0.58789,0.21537
0.58816,0.21612
0.58843,0.21624
0.58869,0.21583
0.58896,0.21603
0.58923,0.21729
0.5895,0.21787
0.58976,0.21806
0.59003,0.21725
0.5903,0.21549
0.59057,0.21455
0.59084,0.21526
0.59111,0.21698
0.59138,0.21778
0.59165,0.21854
0.59192,0.21905
0.59219,0.21888
0.59246,0.21853
0.59273,0.21669
0.593,0.21605
0.59327,0.21736
0.59354,0.2178
0.59382,0.21759
0.59409,0.21743
0.59436,0.2181
0.59463,0.21901
0.59491,0.2204
0.59518,0.22176
0.59545,0.22072
0.59573,0.21951
0.596,0.21921
0.59627,0.21989
0.59655,0.22079
0.59682,0.21969
0.5971,0.21982
0.59737,0.22116
0.59765,0.22113
0.59792,0.22049
0.5982,0.22062
0.59848,0.22125
0.59875,0.22082
0.59903,0.22137
0.59931,0.22201
0.59958,0.22138
0.59986,0.22052
0.60014,0.22058
0.60042,0.22243
0.6007,0.22337
0.60097,0.22398
0.60125,0.22422
0.60153,0.22294
0.60181,0.22163
0.60209,0.22088
0.60237,0.22145
0.60265,0.22241
0.60293,0.2232
0.60321,0.22348
0.60349,0.22425
0.60377,0.22462
0.60405,0.22319
0.60434,0.22291
0.60462,0.2237
0.6049,0.22404
0.60518,0.22347
0.60547,0.22419
0.60575,0.2259
0.60603,0.22536
0.60631,0.22412
0.6066,0.22382
0.60688,0.22423
0.60717,0.22462
0.60745,0.22537
0.60774,0.22516
0.60802,0.22427
0.60831,0.22497
0.60859,0.22625
0.60888,0.22709
0.60916,0.22623
0.60945,0.22594
0.60974,0.22642
0.61002,0.22658
0.61031,0.22702
0.6106,0.22665
0.61089,0.22696
0.61117,0.22739
0.61146,0.22774
0.61175,0.22741
0.61204,0.22701
0.61233,0.22738
0.61262,0.22702
0.61291,0.22743
0.6132,0.22693
0.61349,0.22693
0.61378,0.22863
0.61407,0.22923
0.61436,0.22906
0.61465,0.22923
0.61494,0.22929
0.61524,0.22781
0.61553,0.22777
0.61582,0.22811
0.61611,0.22751
0.61641,0.22816
0.6167,0.22863
0.61699,0.22809
0.61729,0.22715
0.61758,0.22803
0.61787,0.22888
0.61817,0.2289
0.61846,0.22931
0.61876,0.22933
0.61905,0.22991
0.61935,0.23038
0.61965,0.23095
0.61994,0.23093
0.62024,0.23095
0.62054,0.23058
0.62083,0.22968
0.62113,0.23013
0.62143,0.23012
0.62173,0.23064
0.62203,0.23172
0.62232,0.23291
0.62262,0.23364
0.62292,0.23321
0.62322,0.23235
0.62352,0.2319
0.62382,0.23271
0.62412,0.23294
0.62442,0.23363
0.62472,0.2336
0.62502,0.23325
0.62533,0.23365
0.62563,0.23369
0.62593,0.23484
0.62623,0.23495
0.62654,0.23481
0.62684,0.2344
0.62714,0.23467
0.62744,0.23527
0.62775,0.23417
0.62805,0.23423
0.62836,0.23418
0.62866,0.23414
0.62897,0.23376
0.62927,0.23442
0.62958,0.23512
0.62988,0.23522
0.63019,0.23606
0.6305,0.23484
0.6308,0.23485
0.63111,0.23518
0.63142,0.23621
0.63173,0.23523
0.63203,0.23466
0.63234,0.22562
0.63358,0.24982
0.63389,0.23803
0.6342,0.23744
0.63451,0.23669
0.63482,0.23765
0.63513,0.23744
0.63544,0.23765
0.63575,0.23668
0.63607,0.23766
0.63638,0.23769
0.63669,0.23774
0.637,0.23806
0.63732,0.23817
0.63763,0.23898
0.63794,0.23827
0.63826,0.23817
0.63857,0.23761
0.63889,0.23749
0.6392,0.23784
0.63952,0.23888
0.63983,0.24034
0.64015,0.24029
0.64046,0.24036
0.64078,0.23982
0.6411,0.24017
0.64142,0.24068
0.64173,0.24064
0.64205,0.24012
0.64237,0.23977
0.64269,0.24006
0.64301,0.23909
0.64333,0.23955
0.64364,0.24016
0.64396,0.24021
0.64428,0.24054
0.64461,0.24109
0.64493,0.24228
0.64525,0.24124
0.64557,0.2402
0.64589,0.24073
0.64621,0.24163
0.64653,0.24181
0.64686,0.24162
0.64718,0.2419
0.6475,0.24195
0.64783,0.24214
0.64815,0.24143
0.64847,0.24178
0.6488,0.24246
0.64912,0.24221
0.64945,0.2428
0.64978,0.2432
0.6501,0.24365
0.65043,0.24375
0.65075,0.24372
0.65108,0.24284
0.65141,0.24199
0.65173,0.24349
0.65206,0.24505
0.65239,0.24563
0.65272,0.24507
0.65305,0.24454
0.65338,0.24492
0.65371,0.24552
0.65404,0.24562
0.65437,0.24477
0.6547,0.24453
0.65503,0.24523
0.65536,0.24627
0.65569,0.24624
0.65602,0.24569
0.65635,0.24594
0.65669,0.24625
0.65702,0.24614
0.65735,0.24592
0.65769,0.24631
0.65802,0.2464
0.65836,0.24604
0.65869,0.24602
0.65902,0.24673
0.65936,0.24752
0.6597,0.24759
0.66003,0.24769
0.66037,0.24743
0.6607,0.24729
0.66104,0.24725
0.66138,0.24717
0.66172,0.24742
0.66205,0.24768
0.66239,0.24842
0.66273,0.2489
0.66307,0.24923
0.66341,0.24944
0.66375,0.2494
0.66409,0.24955
0.66443,0.24962
0.66477,0.24965
0.66511,0.24938
0.66545,0.24978
0.66579,0.25014
0.66614,0.24959
0.66648,0.24965
0.66682,0.25055
0.66716,0.25128
0.66751,0.25067
0.66785,0.24986
0.6682,0.24976
0.66854,0.24955
0.66889,0.24956
0.66923,0.25052
0.66958,0.25136
0.66992,0.25111
0.67027,0.25119
0.67062,0.25169
0.67096,0.25234
0.67131,0.25285
0.67166,0.25276
0.67201,0.25267
0.67236,0.25248
0.6727,0.25269
0.67305,0.25324
0.6734,0.25324
0.67375,0.25258
0.6741,0.25225
0.67445,0.25301
0.67481,0.25334
0.67516,0.25292
0.67551,0.25322
0.67586,0.25398
0.67621,0.25428
0.67657,0.25447
0.67692,0.25448
0.67727,0.2542
0.67763,0.25431
0.67798,0.25473
0.67834,0.25514
0.67869,0.25538
0.67905,0.25557
0.6794,0.25561
0.67976,0.25554
0.68012,0.25588
0.68047,0.25604
0.68083,0.25589
0.68119,0.25601
0.68155,0.25659
0.6819,0.25701
0.68226,0.25664
0.68262,0.25626
0.68298,0.25648
0.68334,0.2571
0.6837,0.25787
0.68406,0.25812
0.68443,0.25769
0.68479,0.25794
0.68515,0.25847
0.68551,0.25808
0.68587,0.25781
0.68624,0.25767
0.6866,0.2576
0.68696,0.2582
0.68733,0.25868
0.68769,0.25887
0.68806,0.2591
0.68842,0.25899
0.68879,0.2593
0.68916,0.26006
0.68952,0.26014
0.68989,0.26003
0.69026,0.25966
0.69062,0.25906
0.69099,0.25936
0.69136,0.26002
0.69173,0.26051
0.6921,0.26055
0.69247,0.26019
0.69284,0.26034
0.69321,0.26055
0.69358,0.26016
0.69395,0.26039
0.69432,0.26128
0.6947,0.26156
0.69507,0.2619
0.69544,0.26237
0.69581,0.26191
0.69619,0.26149
0.69656,0.26188
0.69694,0.26228
0.69731,0.26242
0.69769,0.26217
0.69806,0.26168
0.69844,0.26188
0.69881,0.26298
0.69919,0.26367
0.69957,0.26297
0.69995,0.26241
0.70032,0.26304
0.7007,0.26382
0.70108,0.26406
0.70146,0.26354
0.70184,0.26317
0.70222,0.26325
0.7026,0.26351
0.70298,0.26406
0.70336,0.26407
0.70375,0.26402
0.70413,0.26447
0.70451,0.2648
0.70489,0.26511
0.70528,0.26556
0.70566,0.26595
0.70605,0.26604
0.70643,0.26579
0.70682,0.26548
0.7072,0.26577
0.70759,0.26627
0.70797,0.26616
0.70836,0.26589
0.70875,0.26588
0.70914,0.26609
0.70952,0.266
0.70991,0.26581
0.7103,0.26597
0.71069,0.26612
0.71108,0.26619
0.71147,0.26647
0.71186,0.26689
0.71225,0.267
0.71265,0.26688
0.71304,0.26691
0.71343,0.26689
0.71382,0.26683
0.71422,0.26698
0.71461,0.26708
0.715,0.26705
0.7154,0.26713
0.71579,0.26749
0.71619,0.26812
0.71658,0.2684
0.71698,0.26837
0.71738,0.268
0.71777,0.26734
0.71817,0.26737
0.71857,0.26758
0.71897,0.26762
0.71937,0.26824
0.71977,0.26887
0.72017,0.26866
0.72057,0.26853
0.72097,0.26907
0.72137,0.26897
0.72177,0.26821
0.72217,0.26794
0.72258,0.26858
0.72298,0.26908
0.72338,0.26884
0.72379,0.26914
0.72419,0.26953
0.7246,0.26934
0.725,0.26934
0.72541,0.26982
0.72581,0.27004
0.72622,0.26945
0.72663,0.26921
0.72703,0.26944
0.72744,0.26947
0.72785,0.26914
0.72826,0.26884
0.72867,0.2692
0.72908,0.26948
0.72949,0.26949
0.7299,0.26964
0.73031,0.26975
0.73072,0.26992
0.73113,0.26995
0.73155,0.2699
0.73196,0.26995
0.73237,0.27
0.73279,0.26978
0.7332,0.2695
0.73362,0.26965
0.73403,0.26976
0.73445,0.26943
0.73486,0.26921
0.73528,0.2691
0.7357,0.26912
0.73612,0.26964
0.73653,0.26978
0.73695,0.26909
0.73737,0.26875
0.73779,0.26888
0.73821,0.26897
0.73863,0.26897
0.73905,0.26892
0.73948,0.26917
0.7399,0.26939
0.74032,0.26899
0.74074,0.26868
0.74117,0.26874
0.74159,0.26859
0.74202,0.26823
0.74244,0.26815
0.74287,0.26836
0.74329,0.26797
0.74372,0.26758
0.74415,0.26792
0.74457,0.26782
0.745,0.26743
0.74543,0.26751
0.74586,0.26771
0.74629,0.26765
0.74672,0.26768
0.74715,0.26756
0.74758,0.267
0.74801,0.26675
0.74844,0.26667
0.74887,0.26668
0.74931,0.26704
0.74974,0.2673
0.75017,0.26728
0.75061,0.26689
0.75104,0.26674
0.75148,0.26661
0.75191,0.26629
0.75235,0.26646
0.75279,0.26626
0.75323,0.2654
0.75366,0.26491
0.7541,0.26488
0.75454,0.26465
0.75498,0.26424
0.75542,0.26435
0.75586,0.26458
0.7563,0.26451
0.75674,0.26448
0.75719,0.26439
0.75763,0.2641
0.75807,0.26379
0.75851,0.26355
0.75896,0.26302
0.7594,0.26253
0.75985,0.26239
0.76029,0.26208
0.76074,0.26163
0.76119,0.26138
0.76163,0.26138
0.76208,0.26117
0.76253,0.26078
0.76298,0.2607
0.76343,0.26045
0.76388,0.26007
0.76433,0.25994
0.76478,0.25978
0.76523,0.25959
0.76568,0.25923
0.76614,0.2588
0.76659,0.25866
0.76704,0.25844
0.7675,0.25802
0.76795,0.25764
0.76841,0.25756
0.76886,0.25741
0.76932,0.25685
0.76977,0.2564
0.77023,0.25594
0.77069,0.25551
0.77115,0.25508
0.77161,0.25438
0.77207,0.25411
0.77253,0.2541
0.77299,0.25383
0.77345,0.2535
0.77391,0.25314
0.77437,0.25248
0.77484,0.25171
0.7753,0.25151
0.77576,0.25155
0.77623,0.25146
0.77669,0.25088
0.77716,0.25002
0.77762,0.24958
0.77809,0.249
0.77856,0.24849
0.77903,0.24831
0.7795,0.24795
0.77996,0.24743
0.78043,0.24695
0.7809,0.24663
0.78138,0.24603
0.78185,0.24537
0.78232,0.24499
0.78279,0.24469
0.78326,0.2444
0.78374,0.24397
0.78421,0.24353
0.78469,0.24301
0.78516,0.24216
0.78564,0.24129
0.78611,0.24098
0.78659,0.24076
0.78707,0.24008
0.78755,0.23927
0.78803,0.23844
0.7885,0.23809
0.78898,0.23802
0.78946,0.23751
0.78995,0.23673
0.79043,0.23589
0.79091,0.23543
0.79139,0.23514
0.79188,0.23454
0.79236,0.23355
0.79284,0.23251
0.79333,0.23186
0.79382,0.23151
0.7943,0.23142
0.79479,0.23103
0.79528,0.23024
0.79576,0.22953
0.79625,0.22874
0.79674,0.22784
0.79723,0.22718
0.79772,0.22684
0.79822,0.22639
0.79871,0.22581
0.7992,0.22551
0.79969,0.22513
0.80019,0.2243
0.80068,0.22348
0.80117,0.22295
0.80167,0.22241
0.80217,0.2219
0.80266,0.22152
0.80316,0.22122
0.80366,0.22055
0.80416,0.21948
0.80466,0.21887
0.80516,0.21846
0.80566,0.21792
0.80616,0.21722
0.80666,0.21635
0.80716,0.21572
0.80766,0.21525
0.80817,0.2149
0.80867,0.21435
0.80918,0.21363
0.80968,0.2132
0.81019,0.21267
0.81069,0.21197
0.8112,0.21135
0.81171,0.21087
0.81222,0.21034
0.81273,0.20957
0.81324,0.2088
0.81375,0.20817
0.81426,0.20779
0.81477,0.20739
0.81528,0.20664
0.8158,0.20576
0.81631,0.20494
0.81682,0.20422
0.81734,0.20366
0.81786,0.20335
0.81837,0.20317
0.81889,0.20273
0.81941,0.20183
0.81992,0.20064
0.82044,0.19967
0.82096,0.19917
0.82148,0.19875
0.822,0.19815
0.82253,0.19742
0.82305,0.19656
0.82357,0.19571
0.82409,0.19512
0.82462,0.19473
0.82514,0.19432
0.82567,0.1937
0.8262,0.19305
0.82672,0.19252
0.82725,0.19181
0.82778,0.19086
0.82831,0.18998
0.82884,0.18936
0.82937,0.18885
0.8299,0.18842
0.83043,0.18791
0.83096,0.18698
0.8315,0.18607
0.83203,0.1855
0.83256,0.18494
0.8331,0.18421
0.83363,0.18339
0.83417,0.1827
0.83471,0.18228
0.83525,0.18182
0.83578,0.18092
0.83632,0.18001
0.83686,0.17961
0.8374,0.17922
0.83794,0.17842
0.83849,0.17793
0.83903,0.17761
0.83957,0.17662
0.84012,0.1754
0.84066,0.17466
0.84121,0.17447
0.84175,0.17412
0.8423,0.17359
0.84285,0.17327
0.8434,0.17266
0.84395,0.17197
0.8445,0.17147
0.84505,0.17076
0.8456,0.16983
0.84615,0.169
0.8467,0.16853
0.84726,0.1681
0.84781,0.16758
0.84836,0.16687
0.84892,0.16614
0.84948,0.16573
0.85003,0.16531
0.85059,0.16479
0.85115,0.16428
0.85171,0.16379
0.85227,0.16324
0.85283,0.16271
0.85339,0.16226
0.85395,0.16164
0.85452,0.16089
0.85508,0.16009
0.85564,0.15956
0.85621,0.15924
0.85678,0.15868
0.85734,0.15813
0.85791,0.15754
0.85848,0.15686
0.85905,0.15625
0.85962,0.15565
0.86019,0.15509
0.86076,0.15461
0.86133,0.1543
0.8619,0.15397
0.86248,0.15351
0.86305,0.15303
0.86362,0.15257
0.8642,0.15228
0.86478,0.15191
0.86535,0.15138
0.86593,0.15089
0.86651,0.15061
0.86709,0.15027
0.86767,0.14966
0.86825,0.14905
0.86883,0.14848
0.86942,0.14818
0.87,0.14802
0.87058,0.14755
0.87117,0.14697
0.87176,0.14651
0.87234,0.14609
0.87293,0.14564
0.87352,0.14536
0.87411,0.14523
0.8747,0.14487
0.87529,0.14432
0.87588,0.14384
0.87647,0.14347
0.87706,0.14306
0.87766,0.14268
0.87825,0.14239
0.87885,0.14208
0.87944,0.14176
0.88004,0.14135
0.88064,0.1409
0.88124,0.1406
0.88184,0.14032
0.88244,0.13998
0.88304,0.1397
0.88364,0.13944
0.88424,0.13916
0.88485,0.13889
0.88545,0.13861
0.88606,0.13838
0.88666,0.13822
0.88727,0.13798
0.88788,0.13755
0.88849,0.13721
0.8891,0.13708
0.88971,0.13688
0.89032,0.1366
0.89093,0.13639
0.89154,0.13607
0.89215,0.13568
0.89277,0.13533
0.89338,0.13506
0.894,0.13483
0.89462,0.13468
0.89524,0.13461
0.89585,0.1345
0.89647,0.13434
0.89709,0.13411
0.89772,0.13389
0.89834,0.13373
0.89896,0.13353
0.89958,0.13337
0.90021,0.13324
0.90083,0.13311
0.90146,0.13296
0.90209,0.13286
0.90272,0.13276
0.90335,0.13252
0.90398,0.13234
0.90461,0.13224
0.90524,0.13217
0.90587,0.13212
0.9065,0.13193
0.90714,0.13178
0.90777,0.13167
0.90841,0.13148
0.90905,0.13139
0.90968,0.1314
0.91032,0.13138
0.91096,0.13123
0.9116,0.13107
0.91225,0.13104
0.91289,0.13104
0.91353,0.13102
0.91418,0.13099
0.91482,0.13095
0.91547,0.13086
0.91611,0.1308
0.91676,0.13086
0.91741,0.13093
0.91806,0.13093
0.91871,0.13086
0.91936,0.13078
0.92001,0.13076
0.92067,0.13084
0.92132,0.13099
0.92198,0.13106
0.92263,0.13111
0.92329,0.13121
0.92395,0.13124
0.92461,0.13123
0.92527,0.13129
0.92593,0.1314
0.92659,0.13149
0.92725,0.13158
0.92792,0.13171
0.92858,0.13183
0.92925,0.1319
0.92991,0.13199
0.93058,0.13214
0.93125,0.13227
0.93192,0.13237
0.93259,0.13252
0.93326,0.13267
0.93393,0.13276
0.93461,0.13289
0.93528,0.13309
0.93596,0.13337
0.93663,0.13366
0.93731,0.13392
0.93799,0.13415
0.93867,0.13435
0.93935,0.13456
0.94003,0.1348
0.94071,0.13503
0.9414,0.13525
0.94208,0.13548
0.94276,0.13569
0.94345,0.1359
0.94414,0.13615
0.94483,0.13643
0.94551,0.13668
0.94621,0.13691
0.9469,0.13717
0.94759,0.13749
0.94828,0.13781
0.94898,0.13814
0.94967,0.13844
0.95037,0.13875
0.95106,0.13913
0.95176,0.13953
0.95246,0.1399
0.95316,0.14031
0.95386,0.14067
0.95457,0.14098
0.95527,0.14134
0.95597,0.14174
0.95668,0.14214
0.95739,0.14258
0.95809,0.14299
0.9588,0.14336
0.95951,0.14373
0.96022,0.14416
0.96094,0.14464
0.96165,0.14509
0.96236,0.14554
0.96308,0.14599
0.96379,0.14647
0.96451,0.14699
0.96523,0.14747
0.96595,0.14793
0.96667,0.14844
0.96739,0.14899
0.96811,0.14951
0.96883,0.15004
0.96956,0.1506
0.97029,0.15117
0.97101,0.15172
0.97174,0.15224
0.97247,0.15278
0.9732,0.15342
0.97393,0.15407
0.97466,0.15466
0.9754,0.15526
0.97613,0.15588
0.97687,0.1565
0.9776,0.15712
0.97834,0.15772
0.97908,0.15832
0.97982,0.15898
0.98056,0.1597
0.9813,0.16041
0.98205,0.16107
0.98279,0.16175
0.98354,0.16247
0.98428,0.16314
0.98503,0.1638
0.98578,0.16454
0.98653,0.16531
0.98728,0.16607
0.98803,0.1668
0.98879,0.16752
0.98954,0.16826
0.9903,0.169
0.99106,0.16976
0.99181,0.17054
0.99257,0.17129
0.99333,0.17206
0.9941,0.17282
0.99486,0.17357
0.99562,0.17439
0.99639,0.17523
0.99715,0.17607
0.99792,0.17692
0.99869,0.17774
0.99946,0.17857
1.0002,0.17944
1.001,0.18036
1.0018,0.18127
1.0026,0.18208
1.0033,0.1829
1.0041,0.18377
1.0047,0.18397
1.0049,0.18463
1.0051,0.18433
1.0053,0.18431
1.0055,0.18527
1.0057,0.18634
1.0059,0.18608
1.0061,0.18484
1.0062,0.18423
1.0064,0.18433
1.0066,0.18415
1.0068,0.18376
1.007,0.18374
1.0072,0.18428
1.0074,0.18504
1.0076,0.18491
1.0078,0.18385
1.008,0.18387
1.0082,0.1855
1.0084,0.18669
1.0086,0.18694
1.0088,0.18807
1.009,0.19002
1.0092,0.19037
1.0094,0.18856
1.0096,0.18704
1.0098,0.18715
1.01,0.18775
1.0102,0.18842
1.0104,0.18985
1.0106,0.1916
1.0108,0.19266
1.011,0.19257
1.0112,0.19133
1.0114,0.1902
1.0115,0.19044
1.0117,0.19121
1.0119,0.19151
1.0121,0.19215
1.0123,0.19341
1.0125,0.19385
1.0127,0.19289
1.0129,0.19224
1.0131,0.19324
1.0133,0.19426
1.0135,0.19385
1.0137,0.19388
1.0139,0.19553
1.0141,0.19657
1.0143,0.1959
1.0145,0.19525
1.0147,0.19526
1.0149,0.1951
1.0151,0.19488
1.0153,0.19515
1.0155,0.19579
1.0157,0.19613
1.0159,0.19572
1.0161,0.19537
1.0163,0.19599
1.0165,0.19686
1.0167,0.19696
1.0169,0.19671
1.0171,0.19678
1.0173,0.19716
1.0175,0.19759
1.0177,0.19787
1.0179,0.19797
1.0181,0.19847
1.0183,0.19972
1.0185,0.20064
1.0187,0.20023
1.0189,0.19942
1.0191,0.19971
1.0193,0.20038
1.0195,0.19991
1.0197,0.19943
1.0199,0.20099
1.0201,0.20356
1.0203,0.20444
1.0205,0.2031
1.0207,0.20103
1.0209,0.20007
1.0211,0.20134
1.0213,0.20373
1.0215,0.20445
1.0217,0.20281
1.0219,0.20126
1.0221,0.20225
1.0223,0.20539
1.0225,0.20777
1.0227,0.20765
1.0229,0.2064
1.0231,0.20589
1.0233,0.20682
1.0235,0.20879
1.0237,0.20964
1.0239,0.20832
1.0241,0.20728
1.0243,0.20765
1.0245,0.20736
