KC-OPX-hm_3,
0.54858,0.23525
0.54881,0.23665
0.54905,0.23357
0.54928,0.23368
0.54951,0.23552
0.54975,0.23202
0.54998,0.23208
0.55021,0.23726
0.55045,0.23782
0.55068,0.23322
0.55091,0.23135
0.55115,0.2335
0.55138,0.23484
0.55162,0.23383
0.55185,0.23136
0.55209,0.22908
0.55232,0.22873
0.55256,0.23231
0.55279,0.23659
0.55303,0.23772
0.55327,0.23603
0.5535,0.23404
0.55374,0.23583
0.55397,0.23748
0.55421,0.23709
0.55445,0.23738
0.55469,0.23639
0.55492,0.23397
0.55516,0.2293
0.5554,0.22759
0.55564,0.2328
0.55588,0.23681
0.55611,0.2386
0.55635,0.24051
0.55659,0.24053
0.55683,0.23921
0.55707,0.23827
0.55731,0.23966
0.55755,0.23945
0.55779,0.23743
0.55803,0.2391
0.55827,0.23937
0.55851,0.23538
0.55875,0.23337
0.55899,0.23643
0.55923,0.23882
0.55947,0.23653
0.55972,0.2358
0.55996,0.23667
0.5602,0.23676
0.56044,0.23845
0.56068,0.24092
0.56093,0.2434
0.56117,0.24397
0.56141,0.24255
0.56166,0.24034
0.5619,0.23744
0.56214,0.2375
0.56239,0.23891
0.56263,0.23777
0.56287,0.2359
0.56312,0.23613
0.56336,0.23878
0.56361,0.24133
0.56385,0.24185
0.5641,0.24178
0.56435,0.24387
0.56459,0.24358
0.56484,0.23888
0.56508,0.23824
0.56533,0.23954
0.56558,0.23916
0.56582,0.23931
0.56607,0.23747
0.56632,0.23738
0.56657,0.24
0.56681,0.24221
0.56706,0.24211
0.56731,0.2398
0.56756,0.23988
0.56781,0.23818
0.56805,0.23662
0.5683,0.24204
0.56855,0.24775
0.5688,0.24659
0.56905,0.24344
0.5693,0.24418
0.56955,0.24303
0.5698,0.24262
0.57005,0.24546
0.5703,0.245
0.57056,0.24337
0.57081,0.23997
0.57106,0.23708
0.57131,0.23858
0.57156,0.24085
0.57181,0.24191
0.57207,0.24236
0.57232,0.24266
0.57257,0.2413
0.57282,0.24297
0.57308,0.24725
0.57333,0.24708
0.57358,0.24477
0.57384,0.24468
0.57409,0.24753
0.57435,0.249
0.5746,0.24786
0.57486,0.24689
0.57511,0.24706
0.57537,0.24823
0.57562,0.24745
0.57588,0.24591
0.57613,0.24572
0.57639,0.24615
0.57665,0.24607
0.5769,0.2452
0.57716,0.24496
0.57742,0.24475
0.57767,0.24571
0.57793,0.24763
0.57819,0.24865
0.57845,0.24893
0.57871,0.24784
0.57896,0.24723
0.57922,0.24773
0.57948,0.24778
0.57974,0.24829
0.58,0.24889
0.58026,0.24871
0.58052,0.24837
0.58078,0.24751
0.58104,0.24688
0.5813,0.24792
0.58156,0.24897
0.58182,0.24881
0.58208,0.24765
0.58235,0.24724
0.58261,0.24914
0.58287,0.25004
0.58313,0.24914
0.58339,0.24972
0.58366,0.24954
0.58392,0.24682
0.58418,0.24616
0.58445,0.24884
0.58471,0.25066
0.58497,0.24938
0.58524,0.24855
0.5855,0.24997
0.58577,0.24951
0.58603,0.24755
0.5863,0.24772
0.58656,0.24929
0.58683,0.2511
0.58709,0.25246
0.58736,0.25204
0.58763,0.25048
0.58789,0.25018
0.58816,0.25092
0.58843,0.25111
0.58869,0.25096
0.58896,0.25037
0.58923,0.24995
0.5895,0.25076
0.58976,0.25121
0.59003,0.24986
0.5903,0.24873
0.59057,0.24987
0.59084,0.25166
0.59111,0.25282
0.59138,0.25324
0.59165,0.25354
0.59192,0.25465
0.59219,0.25427
0.59246,0.25263
0.59273,0.25162
0.593,0.25149
0.59327,0.25302
0.59354,0.25327
0.59382,0.25221
0.59409,0.2523
0.59436,0.2524
0.59463,0.25326
0.59491,0.25409
0.59518,0.25318
0.59545,0.25294
0.59573,0.25483
0.596,0.25512
0.59627,0.25284
0.59655,0.25283
0.59682,0.25448
0.5971,0.25346
0.59737,0.2505
0.59765,0.2503
0.59792,0.25271
0.5982,0.25319
0.59848,0.25356
0.59875,0.25488
0.59903,0.25464
0.59931,0.25483
0.59958,0.25594
0.59986,0.25542
0.60014,0.25442
0.60042,0.25455
0.6007,0.25471
0.60097,0.25559
0.60125,0.25716
0.60153,0.2577
0.60181,0.25711
0.60209,0.2556
0.60237,0.25468
0.60265,0.25469
0.60293,0.2542
0.60321,0.25459
0.60349,0.25623
0.60377,0.25643
0.60405,0.25596
0.60434,0.25714
0.60462,0.25763
0.6049,0.25662
0.60518,0.25711
0.60547,0.25799
0.60575,0.25795
0.60603,0.25829
0.60631,0.25858
0.6066,0.25839
0.60688,0.25772
0.60717,0.25803
0.60745,0.25847
0.60774,0.25707
0.60802,0.25746
0.60831,0.2597
0.60859,0.26037
0.60888,0.25969
0.60916,0.25963
0.60945,0.26006
0.60974,0.25951
0.61002,0.26025
0.61031,0.26122
0.6106,0.26055
0.61089,0.26057
0.61117,0.26196
0.61146,0.26368
0.61175,0.26301
0.61204,0.26193
0.61233,0.26224
0.61262,0.26115
0.61291,0.25996
0.6132,0.26075
0.61349,0.26257
0.61378,0.26281
0.61407,0.26185
0.61436,0.26194
0.61465,0.26267
0.61494,0.26253
0.61524,0.26183
0.61553,0.26255
0.61582,0.26295
0.61611,0.26142
0.61641,0.26053
0.6167,0.26187
0.61699,0.26296
0.61729,0.26278
0.61758,0.26342
0.61787,0.26455
0.61817,0.26614
0.61846,0.26643
0.61876,0.26456
0.61905,0.26391
0.61935,0.2646
0.61965,0.26445
0.61994,0.26393
0.62024,0.26566
0.62054,0.26784
0.62083,0.26812
0.62113,0.26705
0.62143,0.26521
0.62173,0.26442
0.62203,0.26456
0.62232,0.26526
0.62262,0.2663
0.62292,0.26745
0.62322,0.26784
0.62352,0.2676
0.62382,0.26764
0.62412,0.26683
0.62442,0.26743
0.62472,0.26773
0.62502,0.26675
0.62533,0.26696
0.62563,0.26779
0.62593,0.26908
0.62623,0.26942
0.62654,0.27044
0.62684,0.27071
0.62714,0.26976
0.62744,0.27001
0.62775,0.27022
0.62805,0.27062
0.62836,0.26972
0.62866,0.27003
0.62897,0.27101
0.62927,0.27166
0.62958,0.27151
0.62988,0.26934
0.63019,0.26976
0.6305,0.2692
0.6308,0.26967
0.63111,0.27068
0.63142,0.27166
0.63173,0.27182
0.63203,0.26981
0.63234,0.26042
0.63358,0.26971
0.63389,0.27447
0.6342,0.27387
0.63451,0.27138
0.63482,0.27318
0.63513,0.27354
0.63544,0.27281
0.63575,0.27357
0.63607,0.27363
0.63638,0.27326
0.63669,0.27174
0.637,0.27264
0.63732,0.27331
0.63763,0.27345
0.63794,0.27291
0.63826,0.27239
0.63857,0.27337
0.63889,0.27337
0.6392,0.27355
0.63952,0.27428
0.63983,0.27638
0.64015,0.27711
0.64046,0.27564
0.64078,0.27515
0.6411,0.27564
0.64142,0.27685
0.64173,0.27681
0.64205,0.27604
0.64237,0.27543
0.64269,0.27578
0.64301,0.27645
0.64333,0.27637
0.64364,0.27672
0.64396,0.27668
0.64428,0.27717
0.64461,0.27744
0.64493,0.27721
0.64525,0.27678
0.64557,0.27655
0.64589,0.27808
0.64621,0.27883
0.64653,0.27929
0.64686,0.28005
0.64718,0.28057
0.6475,0.28067
0.64783,0.27933
0.64815,0.27895
0.64847,0.27998
0.6488,0.28086
0.64912,0.28094
0.64945,0.28064
0.64978,0.28076
0.6501,0.2811
0.65043,0.28164
0.65075,0.28184
0.65108,0.28119
0.65141,0.28002
0.65173,0.28041
0.65206,0.28197
0.65239,0.28277
0.65272,0.28308
0.65305,0.28232
0.65338,0.28182
0.65371,0.28242
0.65404,0.28316
0.65437,0.28335
0.6547,0.2831
0.65503,0.28339
0.65536,0.28369
0.65569,0.28443
0.65602,0.28537
0.65635,0.28517
0.65669,0.28478
0.65702,0.28457
0.65735,0.28499
0.65769,0.28565
0.65802,0.28546
0.65836,0.28513
0.65869,0.28451
0.65902,0.28415
0.65936,0.28507
0.6597,0.28626
0.66003,0.28732
0.66037,0.28728
0.6607,0.28632
0.66104,0.28598
0.66138,0.28567
0.66172,0.2859
0.66205,0.2868
0.66239,0.28732
0.66273,0.2874
0.66307,0.28762
0.66341,0.28845
0.66375,0.28907
0.66409,0.28905
0.66443,0.28873
0.66477,0.28856
0.66511,0.28886
0.66545,0.28998
0.66579,0.29045
0.66614,0.28916
0.66648,0.2891
0.66682,0.29054
0.66716,0.29111
0.66751,0.29091
0.66785,0.29082
0.6682,0.29075
0.66854,0.29071
0.66889,0.29146
0.66923,0.29188
0.66958,0.29169
0.66992,0.29148
0.67027,0.29117
0.67062,0.2914
0.67096,0.29135
0.67131,0.29157
0.67166,0.29256
0.67201,0.29295
0.67236,0.29293
0.6727,0.29292
0.67305,0.29319
0.6734,0.29372
0.67375,0.29434
0.6741,0.29446
0.67445,0.29409
0.67481,0.2947
0.67516,0.29573
0.67551,0.29565
0.67586,0.29469
0.67621,0.2945
0.67657,0.29535
0.67692,0.29629
0.67727,0.29727
0.67763,0.29766
0.67798,0.29756
0.67834,0.29791
0.67869,0.29809
0.67905,0.29781
0.6794,0.29754
0.67976,0.29747
0.68012,0.29759
0.68047,0.29763
0.68083,0.29805
0.68119,0.29853
0.68155,0.29871
0.6819,0.29945
0.68226,0.3001
0.68262,0.30001
0.68298,0.30021
0.68334,0.30058
0.6837,0.30017
0.68406,0.29965
0.68443,0.3004
0.68479,0.30132
0.68515,0.30123
0.68551,0.30131
0.68587,0.30219
0.68624,0.30296
0.6866,0.30317
0.68696,0.30307
0.68733,0.30258
0.68769,0.30253
0.68806,0.3027
0.68842,0.30176
0.68879,0.30141
0.68916,0.30236
0.68952,0.30273
0.68989,0.30294
0.69026,0.30384
0.69062,0.30458
0.69099,0.30505
0.69136,0.30552
0.69173,0.3056
0.6921,0.30563
0.69247,0.30565
0.69284,0.30552
0.69321,0.30593
0.69358,0.30637
0.69395,0.30639
0.69432,0.30654
0.6947,0.30692
0.69507,0.30753
0.69544,0.30797
0.69581,0.30769
0.69619,0.3072
0.69656,0.30769
0.69694,0.30909
0.69731,0.30965
0.69769,0.30915
0.69806,0.30919
0.69844,0.30971
0.69881,0.30975
0.69919,0.30966
0.69957,0.30967
0.69995,0.3096
0.70032,0.31002
0.7007,0.31114
0.70108,0.31155
0.70146,0.31111
0.70184,0.31137
0.70222,0.31151
0.7026,0.31146
0.70298,0.31198
0.70336,0.31227
0.70375,0.31271
0.70413,0.31323
0.70451,0.3131
0.70489,0.31274
0.70528,0.31281
0.70566,0.31329
0.70605,0.31312
0.70643,0.31316
0.70682,0.31403
0.7072,0.31468
0.70759,0.31553
0.70797,0.31607
0.70836,0.31574
0.70875,0.31577
0.70914,0.31633
0.70952,0.31658
0.70991,0.31656
0.7103,0.31628
0.71069,0.31606
0.71108,0.31623
0.71147,0.31627
0.71186,0.31644
0.71225,0.31697
0.71265,0.31746
0.71304,0.31795
0.71343,0.31818
0.71382,0.31853
0.71422,0.31927
0.71461,0.31994
0.715,0.32007
0.7154,0.31964
0.71579,0.31948
0.71619,0.31991
0.71658,0.32069
0.71698,0.32118
0.71738,0.32081
0.71777,0.32048
0.71817,0.32032
0.71857,0.32009
0.71897,0.32057
0.71937,0.3215
0.71977,0.3219
0.72017,0.3217
0.72057,0.32191
0.72097,0.32274
0.72137,0.32305
0.72177,0.32289
0.72217,0.32304
0.72258,0.32369
0.72298,0.32394
0.72338,0.32343
0.72379,0.32363
0.72419,0.3243
0.7246,0.32437
0.725,0.32473
0.72541,0.32546
0.72581,0.32568
0.72622,0.32516
0.72663,0.32475
0.72703,0.32505
0.72744,0.32522
0.72785,0.325
0.72826,0.32501
0.72867,0.32544
0.72908,0.32603
0.72949,0.32624
0.7299,0.3266
0.73031,0.32742
0.73072,0.32774
0.73113,0.32749
0.73155,0.32759
0.73196,0.32829
0.73237,0.32882
0.73279,0.32881
0.7332,0.32864
0.73362,0.32855
0.73403,0.32871
0.73445,0.32886
0.73486,0.32904
0.73528,0.32911
0.7357,0.3287
0.73612,0.32892
0.73653,0.32961
0.73695,0.32961
0.73737,0.3294
0.73779,0.32967
0.73821,0.3301
0.73863,0.33045
0.73905,0.33065
0.73948,0.33076
0.7399,0.33077
0.74032,0.33043
0.74074,0.33054
0.74117,0.33109
0.74159,0.33118
0.74202,0.33141
0.74244,0.33165
0.74287,0.33155
0.74329,0.33146
0.74372,0.33154
0.74415,0.33188
0.74457,0.33248
0.745,0.33295
0.74543,0.33268
0.74586,0.33283
0.74629,0.33358
0.74672,0.33376
0.74715,0.33342
0.74758,0.333
0.74801,0.33287
0.74844,0.33269
0.74887,0.33275
0.74931,0.33349
0.74974,0.33422
0.75017,0.3345
0.75061,0.33454
0.75104,0.33494
0.75148,0.3351
0.75191,0.33505
0.75235,0.33509
0.75279,0.33461
0.75323,0.33433
0.75366,0.33457
0.7541,0.33486
0.75454,0.33457
0.75498,0.33421
0.75542,0.33475
0.75586,0.33497
0.7563,0.33505
0.75674,0.33568
0.75719,0.33586
0.75763,0.33544
0.75807,0.3351
0.75851,0.3352
0.75896,0.33533
0.7594,0.33537
0.75985,0.33542
0.76029,0.3351
0.76074,0.33469
0.76119,0.33466
0.76163,0.335
0.76208,0.33535
0.76253,0.33543
0.76298,0.33527
0.76343,0.3353
0.76388,0.33548
0.76433,0.33542
0.76478,0.3352
0.76523,0.33503
0.76568,0.33515
0.76614,0.3353
0.76659,0.33501
0.76704,0.33453
0.7675,0.33448
0.76795,0.33467
0.76841,0.33467
0.76886,0.3346
0.76932,0.33412
0.76977,0.33347
0.77023,0.33332
0.77069,0.33353
0.77115,0.3337
0.77161,0.33338
0.77207,0.33314
0.77253,0.3333
0.77299,0.33344
0.77345,0.3335
0.77391,0.33318
0.77437,0.33298
0.77484,0.33283
0.7753,0.33232
0.77576,0.33221
0.77623,0.33242
0.77669,0.33219
0.77716,0.33148
0.77762,0.33084
0.77809,0.33067
0.77856,0.33055
0.77903,0.3303
0.7795,0.33021
0.77996,0.33022
0.78043,0.33018
0.7809,0.32976
0.78138,0.32905
0.78185,0.32879
0.78232,0.32865
0.78279,0.32853
0.78326,0.32854
0.78374,0.32828
0.78421,0.32815
0.78469,0.32802
0.78516,0.32763
0.78564,0.32692
0.78611,0.32624
0.78659,0.32659
0.78707,0.32688
0.78755,0.3263
0.78803,0.32535
0.7885,0.32444
0.78898,0.3242
0.78946,0.32425
0.78995,0.32403
0.79043,0.32347
0.79091,0.32285
0.79139,0.32251
0.79188,0.32221
0.79236,0.32197
0.79284,0.32154
0.79333,0.32084
0.79382,0.32023
0.7943,0.31999
0.79479,0.31988
0.79528,0.31946
0.79576,0.31891
0.79625,0.31836
0.79674,0.31766
0.79723,0.31708
0.79772,0.31705
0.79822,0.31692
0.79871,0.31616
0.7992,0.31562
0.79969,0.31513
0.80019,0.31415
0.80068,0.31355
0.80117,0.31333
0.80167,0.31292
0.80217,0.31232
0.80266,0.31156
0.80316,0.3111
0.80366,0.31099
0.80416,0.3106
0.80466,0.30997
0.80516,0.30933
0.80566,0.30871
0.80616,0.30837
0.80666,0.30833
0.80716,0.30777
0.80766,0.3068
0.80817,0.30632
0.80867,0.30592
0.80918,0.30537
0.80968,0.30477
0.81019,0.30408
0.81069,0.30371
0.8112,0.30309
0.81171,0.30205
0.81222,0.30141
0.81273,0.3008
0.81324,0.30016
0.81375,0.29977
0.81426,0.2993
0.81477,0.29868
0.81528,0.29809
0.8158,0.29769
0.81631,0.29706
0.81682,0.29609
0.81734,0.29537
0.81786,0.29464
0.81837,0.29402
0.81889,0.29375
0.81941,0.29338
0.81992,0.29274
0.82044,0.2919
0.82096,0.29144
0.82148,0.29101
0.822,0.29012
0.82253,0.28936
0.82305,0.28879
0.82357,0.28827
0.82409,0.28756
0.82462,0.28688
0.82514,0.28657
0.82567,0.28594
0.8262,0.28513
0.82672,0.28435
0.82725,0.28346
0.82778,0.28272
0.82831,0.28208
0.82884,0.2817
0.82937,0.28117
0.8299,0.28027
0.83043,0.27953
0.83096,0.279
0.8315,0.27836
0.83203,0.27756
0.83256,0.277
0.8331,0.27632
0.83363,0.27507
0.83417,0.27428
0.83471,0.2743
0.83525,0.27423
0.83578,0.27346
0.83632,0.27244
0.83686,0.27173
0.8374,0.27123
0.83794,0.27066
0.83849,0.27007
0.83903,0.2696
0.83957,0.26888
0.84012,0.26825
0.84066,0.26776
0.84121,0.267
0.84175,0.26639
0.8423,0.266
0.84285,0.26558
0.8434,0.26488
0.84395,0.26408
0.8445,0.26371
0.84505,0.2633
0.8456,0.26241
0.84615,0.26152
0.8467,0.2611
0.84726,0.26054
0.84781,0.2597
0.84836,0.25906
0.84892,0.25839
0.84948,0.25804
0.85003,0.25789
0.85059,0.2572
0.85115,0.2563
0.85171,0.25554
0.85227,0.25497
0.85283,0.25444
0.85339,0.25381
0.85395,0.25313
0.85452,0.25253
0.85508,0.25219
0.85564,0.25181
0.85621,0.25114
0.85678,0.25037
0.85734,0.24967
0.85791,0.24906
0.85848,0.24856
0.85905,0.24803
0.85962,0.2474
0.86019,0.24698
0.86076,0.2466
0.86133,0.24604
0.8619,0.2456
0.86248,0.24521
0.86305,0.24466
0.86362,0.24405
0.8642,0.24366
0.86478,0.2432
0.86535,0.24256
0.86593,0.24199
0.86651,0.24159
0.86709,0.24114
0.86767,0.24057
0.86825,0.24008
0.86883,0.23971
0.86942,0.23938
0.87,0.23898
0.87058,0.23845
0.87117,0.23793
0.87176,0.2375
0.87234,0.23713
0.87293,0.23667
0.87352,0.23611
0.87411,0.23573
0.8747,0.23551
0.87529,0.23514
0.87588,0.23474
0.87647,0.23441
0.87706,0.23401
0.87766,0.23368
0.87825,0.23324
0.87885,0.23265
0.87944,0.23218
0.88004,0.23179
0.88064,0.2314
0.88124,0.23108
0.88184,0.23083
0.88244,0.23062
0.88304,0.23024
0.88364,0.22982
0.88424,0.22952
0.88485,0.22911
0.88545,0.22859
0.88606,0.22811
0.88666,0.22781
0.88727,0.22769
0.88788,0.22755
0.88849,0.22729
0.8891,0.22691
0.88971,0.2265
0.89032,0.22623
0.89093,0.2261
0.89154,0.22582
0.89215,0.22543
0.89277,0.2252
0.89338,0.22505
0.894,0.22473
0.89462,0.22438
0.89524,0.2242
0.89585,0.2242
0.89647,0.22419
0.89709,0.22408
0.89772,0.22386
0.89834,0.22357
0.89896,0.22329
0.89958,0.22302
0.90021,0.2227
0.90083,0.22248
0.90146,0.22243
0.90209,0.22233
0.90272,0.22213
0.90335,0.222
0.90398,0.22189
0.90461,0.22176
0.90524,0.22168
0.90587,0.22158
0.9065,0.22152
0.90714,0.22152
0.90777,0.22147
0.90841,0.22135
0.90905,0.22128
0.90968,0.22123
0.91032,0.22112
0.91096,0.22109
0.9116,0.22104
0.91225,0.22099
0.91289,0.22098
0.91353,0.22094
0.91418,0.221
0.91482,0.2211
0.91547,0.2211
0.91611,0.22097
0.91676,0.22082
0.91741,0.22084
0.91806,0.22102
0.91871,0.22114
0.91936,0.22117
0.92001,0.22122
0.92067,0.22133
0.92132,0.22149
0.92198,0.22169
0.92263,0.22181
0.92329,0.22183
0.92395,0.22179
0.92461,0.22185
0.92527,0.22198
0.92593,0.22208
0.92659,0.2222
0.92725,0.22234
0.92792,0.22248
0.92858,0.22262
0.92925,0.22276
0.92991,0.22294
0.93058,0.2232
0.93125,0.22345
0.93192,0.22371
0.93259,0.224
0.93326,0.22416
0.93393,0.22432
0.93461,0.22458
0.93528,0.22479
0.93596,0.22499
0.93663,0.22529
0.93731,0.22557
0.93799,0.22579
0.93867,0.22606
0.93935,0.22636
0.94003,0.2267
0.94071,0.22704
0.9414,0.2273
0.94208,0.22761
0.94276,0.22797
0.94345,0.22835
0.94414,0.22877
0.94483,0.22918
0.94551,0.22958
0.94621,0.22995
0.9469,0.23036
0.94759,0.2308
0.94828,0.23124
0.94898,0.23171
0.94967,0.23214
0.95037,0.23258
0.95106,0.23309
0.95176,0.23366
0.95246,0.23423
0.95316,0.23481
0.95386,0.23539
0.95457,0.23594
0.95527,0.23645
0.95597,0.23698
0.95668,0.23763
0.95739,0.23833
0.95809,0.23892
0.9588,0.23947
0.95951,0.24001
0.96022,0.24059
0.96094,0.24126
0.96165,0.2419
0.96236,0.24247
0.96308,0.24312
0.96379,0.2438
0.96451,0.24446
0.96523,0.24518
0.96595,0.24585
0.96667,0.24656
0.96739,0.24732
0.96811,0.24802
0.96883,0.24869
0.96956,0.24948
0.97029,0.25027
0.97101,0.25099
0.97174,0.25171
0.97247,0.25244
0.9732,0.2532
0.97393,0.254
0.97466,0.25481
0.9754,0.25572
0.97613,0.25666
0.97687,0.2575
0.9776,0.25829
0.97834,0.25909
0.97908,0.25997
0.97982,0.26093
0.98056,0.26194
0.9813,0.26287
0.98205,0.26376
0.98279,0.2647
0.98354,0.26569
0.98428,0.26665
0.98503,0.26761
0.98578,0.26858
0.98653,0.26952
0.98728,0.27048
0.98803,0.27145
0.98879,0.27239
0.98954,0.27337
0.9903,0.27436
0.99106,0.27536
0.99181,0.27639
0.99257,0.27742
0.99333,0.27834
0.9941,0.27926
0.99486,0.28032
0.99562,0.28147
0.99639,0.28257
0.99715,0.28363
0.99792,0.28479
0.99869,0.28592
0.99946,0.28701
1.0002,0.28808
1.001,0.28919
1.0018,0.2904
1.0026,0.29151
1.0033,0.29256
1.0041,0.29363
1.0047,0.29423
1.0049,0.29491
1.0051,0.29509
1.0053,0.29565
1.0055,0.29637
1.0057,0.29643
1.0059,0.29639
1.0061,0.29664
1.0062,0.29661
1.0064,0.29662
1.0066,0.29716
1.0068,0.29776
1.007,0.29896
1.0072,0.30097
1.0074,0.30176
1.0076,0.30082
1.0078,0.30021
1.008,0.30005
1.0082,0.29958
1.0084,0.29978
1.0086,0.3
1.0088,0.29892
1.009,0.29853
1.0092,0.30053
1.0094,0.30278
1.0096,0.30305
1.0098,0.30158
1.01,0.30026
1.0102,0.30093
1.0104,0.30243
1.0106,0.30254
1.0108,0.3025
1.011,0.30381
1.0112,0.30488
1.0114,0.30521
1.0115,0.30575
1.0117,0.30577
1.0119,0.30518
1.0121,0.30519
1.0123,0.30544
1.0125,0.30578
1.0127,0.30697
1.0129,0.30833
1.0131,0.30903
1.0133,0.30945
1.0135,0.3097
1.0137,0.30999
1.0139,0.31019
1.0141,0.30923
1.0143,0.3079
1.0145,0.30804
1.0147,0.30885
1.0149,0.30965
1.0151,0.31121
1.0153,0.31245
1.0155,0.31242
1.0157,0.3125
1.0159,0.31299
1.0161,0.31292
1.0163,0.31249
1.0165,0.31185
1.0167,0.31106
1.0169,0.31105
1.0171,0.31196
1.0173,0.31305
1.0175,0.31414
1.0177,0.31531
1.0179,0.31679
1.0181,0.31848
1.0183,0.3189
1.0185,0.31749
1.0187,0.31641
1.0189,0.3174
1.0191,0.31924
1.0193,0.31984
1.0195,0.31913
1.0197,0.31825
1.0199,0.31744
1.0201,0.31684
1.0203,0.31726
1.0205,0.31814
1.0207,0.31827
1.0209,0.31855
1.0211,0.31984
1.0213,0.32061
1.0215,0.31966
1.0217,0.31822
1.0219,0.31843
1.0221,0.32023
1.0223,0.32074
1.0225,0.31897
1.0227,0.3179
1.0229,0.31906
1.0231,0.3208
1.0233,0.32233
1.0235,0.32358
1.0237,0.32413
1.0239,0.32456
1.0241,0.32497
1.0243,0.32455
1.0245,0.32414
