KC-OL-lvn_10,
0.58843,0.39322
0.58869,0.39295
0.58896,0.39242
0.58923,0.3929
0.5895,0.39399
0.58976,0.39436
0.59003,0.39437
0.5903,0.39391
0.59057,0.39354
0.59084,0.39362
0.59111,0.39374
0.59138,0.39396
0.59165,0.39407
0.59192,0.39493
0.59219,0.39529
0.59246,0.39468
0.59273,0.39485
0.593,0.39542
0.59327,0.39526
0.59354,0.39464
0.59382,0.39448
0.59409,0.39494
0.59436,0.39584
0.59463,0.39646
0.59491,0.39677
0.59518,0.39663
0.59545,0.39631
0.59573,0.39679
0.596,0.39778
0.59627,0.3983
0.59655,0.3976
0.59682,0.3975
0.5971,0.39832
0.59737,0.39884
0.59765,0.39881
0.59792,0.39818
0.5982,0.39798
0.59848,0.39842
0.59875,0.39951
0.59903,0.39972
0.59931,0.39928
0.59958,0.39933
0.59986,0.39918
0.60014,0.39883
0.60042,0.39871
0.6007,0.39985
0.60097,0.40055
0.60125,0.4009
0.60153,0.40082
0.60181,0.40008
0.60209,0.40019
0.60237,0.40078
0.60265,0.40184
0.60293,0.40145
0.60321,0.4015
0.60349,0.40192
0.60377,0.40167
0.60405,0.40216
0.60434,0.40198
0.60462,0.4021
0.6049,0.40189
0.60518,0.40191
0.60547,0.40132
0.60575,0.40077
0.60603,0.40195
0.60631,0.40232
0.6066,0.40293
0.60688,0.40288
0.60717,0.40346
0.60745,0.40409
0.60774,0.40417
0.60802,0.40426
0.60831,0.40338
0.60859,0.40405
0.60888,0.40419
0.60916,0.40473
0.60945,0.4047
0.60974,0.40435
0.61002,0.40491
0.61031,0.40423
0.6106,0.40484
0.61089,0.40496
0.61117,0.40561
0.61146,0.40543
0.61175,0.40531
0.61204,0.40665
0.61233,0.40596
0.61262,0.40572
0.61291,0.40509
0.6132,0.40579
0.61349,0.4058
0.61378,0.40576
0.61407,0.40673
0.61436,0.40604
0.61465,0.40651
0.61494,0.40584
0.61524,0.4062
0.61553,0.40606
0.61582,0.40622
0.61611,0.40742
0.61641,0.40698
0.6167,0.40754
0.61699,0.40629
0.61729,0.40694
0.61758,0.40758
0.61787,0.40811
0.61817,0.40898
0.61846,0.40762
0.61876,0.40845
0.61905,0.40808
0.61935,0.40877
0.61965,0.40857
0.61994,0.40821
0.62024,0.40887
0.62054,0.40828
0.62083,0.40945
0.62113,0.40873
0.62143,0.40968
0.62173,0.40971
0.62203,0.40935
0.62232,0.40956
0.62262,0.40891
0.62292,0.41054
0.62322,0.40978
0.62352,0.41103
0.62382,0.41091
0.62412,0.41074
0.62442,0.41141
0.62472,0.41041
0.62502,0.4119
0.62533,0.41107
0.62563,0.41202
0.62593,0.41106
0.62623,0.41135
0.62654,0.41275
0.62684,0.41184
0.62714,0.41326
0.62744,0.41187
0.62775,0.41363
0.62805,0.41281
0.62836,0.41282
0.62866,0.41326
0.62897,0.41159
0.62927,0.414
0.62958,0.41237
0.62988,0.4145
0.63019,0.41271
0.6305,0.41308
0.6308,0.41444
0.63111,0.41254
0.63142,0.4156
0.63173,0.41251
0.63203,0.41437
0.63234,0.40805
0.63358,0.43166
0.63389,0.41507
0.6342,0.41458
0.63451,0.41549
0.63482,0.41537
0.63513,0.41505
0.63544,0.41631
0.63575,0.41471
0.63607,0.41632
0.63638,0.41516
0.63669,0.4164
0.637,0.41611
0.63732,0.41603
0.63763,0.4168
0.63794,0.41619
0.63826,0.4175
0.63857,0.41786
0.63889,0.4188
0.6392,0.41843
0.63952,0.41816
0.63983,0.41822
0.64015,0.41774
0.64046,0.41821
0.64078,0.41799
0.6411,0.41825
0.64142,0.41824
0.64173,0.41848
0.64205,0.41882
0.64237,0.41881
0.64269,0.41929
0.64301,0.41954
0.64333,0.42002
0.64364,0.42015
0.64396,0.42002
0.64428,0.42008
0.64461,0.42028
0.64493,0.42045
0.64525,0.42028
0.64557,0.42026
0.64589,0.42057
0.64621,0.42131
0.64653,0.42178
0.64686,0.42189
0.64718,0.42217
0.6475,0.42241
0.64783,0.42263
0.64815,0.42269
0.64847,0.42233
0.6488,0.42222
0.64912,0.42282
0.64945,0.42344
0.64978,0.42366
0.6501,0.4238
0.65043,0.42403
0.65075,0.42434
0.65108,0.42479
0.65141,0.42463
0.65173,0.42433
0.65206,0.42462
0.65239,0.425
0.65272,0.42523
0.65305,0.42527
0.65338,0.42606
0.65371,0.42682
0.65404,0.42706
0.65437,0.42728
0.6547,0.42702
0.65503,0.42702
0.65536,0.4272
0.65569,0.42744
0.65602,0.4276
0.65635,0.42748
0.65669,0.42767
0.65702,0.428
0.65735,0.42834
0.65769,0.42853
0.65802,0.42892
0.65836,0.42899
0.65869,0.42884
0.65902,0.4291
0.65936,0.42924
0.6597,0.42926
0.66003,0.42931
0.66037,0.42977
0.6607,0.42982
0.66104,0.42982
0.66138,0.43024
0.66172,0.43047
0.66205,0.43093
0.66239,0.43113
0.66273,0.43135
0.66307,0.43143
0.66341,0.43122
0.66375,0.43122
0.66409,0.43148
0.66443,0.43218
0.66477,0.43217
0.66511,0.43187
0.66545,0.43195
0.66579,0.43221
0.66614,0.43251
0.66648,0.43252
0.66682,0.43283
0.66716,0.43323
0.66751,0.43332
0.66785,0.43337
0.6682,0.43377
0.66854,0.43421
0.66889,0.43419
0.66923,0.43426
0.66958,0.43425
0.66992,0.43416
0.67027,0.43443
0.67062,0.43491
0.67096,0.43511
0.67131,0.43517
0.67166,0.43536
0.67201,0.43518
0.67236,0.43519
0.6727,0.43562
0.67305,0.43578
0.6734,0.43567
0.67375,0.43571
0.6741,0.43591
0.67445,0.43598
0.67481,0.43614
0.67516,0.43626
0.67551,0.43626
0.67586,0.43664
0.67621,0.43722
0.67657,0.43741
0.67692,0.43755
0.67727,0.43779
0.67763,0.43787
0.67798,0.43786
0.67834,0.43757
0.67869,0.43749
0.67905,0.4377
0.6794,0.43774
0.67976,0.43779
0.68012,0.43804
0.68047,0.43837
0.68083,0.43865
0.68119,0.43895
0.68155,0.43924
0.6819,0.43915
0.68226,0.43892
0.68262,0.43893
0.68298,0.43913
0.68334,0.43965
0.6837,0.44004
0.68406,0.43999
0.68443,0.43984
0.68479,0.43951
0.68515,0.43936
0.68551,0.43943
0.68587,0.43942
0.68624,0.4395
0.6866,0.43966
0.68696,0.43987
0.68733,0.44007
0.68769,0.44028
0.68806,0.4403
0.68842,0.44016
0.68879,0.44008
0.68916,0.44017
0.68952,0.44048
0.68989,0.44039
0.69026,0.44013
0.69062,0.44018
0.69099,0.44042
0.69136,0.44061
0.69173,0.44058
0.6921,0.44056
0.69247,0.44054
0.69284,0.44069
0.69321,0.44087
0.69358,0.44102
0.69395,0.44116
0.69432,0.4411
0.6947,0.44106
0.69507,0.44112
0.69544,0.44118
0.69581,0.44115
0.69619,0.44115
0.69656,0.44113
0.69694,0.44118
0.69731,0.44128
0.69769,0.44117
0.69806,0.44121
0.69844,0.44115
0.69881,0.44091
0.69919,0.44082
0.69957,0.4409
0.69995,0.44118
0.70032,0.44135
0.7007,0.44152
0.70108,0.44151
0.70146,0.44137
0.70184,0.44123
0.70222,0.44112
0.7026,0.44134
0.70298,0.44136
0.70336,0.44123
0.70375,0.44116
0.70413,0.44114
0.70451,0.44118
0.70489,0.44136
0.70528,0.44151
0.70566,0.44143
0.70605,0.44137
0.70643,0.4413
0.70682,0.44118
0.7072,0.44112
0.70759,0.4412
0.70797,0.44116
0.70836,0.44105
0.70875,0.44109
0.70914,0.44123
0.70952,0.44138
0.70991,0.44136
0.7103,0.44139
0.71069,0.4413
0.71108,0.44115
0.71147,0.44125
0.71186,0.44102
0.71225,0.44086
0.71265,0.44088
0.71304,0.44102
0.71343,0.44127
0.71382,0.44137
0.71422,0.44139
0.71461,0.44147
0.715,0.44153
0.7154,0.44112
0.71579,0.44086
0.71619,0.44116
0.71658,0.44126
0.71698,0.44109
0.71738,0.44075
0.71777,0.44047
0.71817,0.44037
0.71857,0.44043
0.71897,0.44054
0.71937,0.44068
0.71977,0.44088
0.72017,0.44093
0.72057,0.44093
0.72097,0.44079
0.72137,0.44056
0.72177,0.4405
0.72217,0.44063
0.72258,0.44087
0.72298,0.44092
0.72338,0.44071
0.72379,0.44046
0.72419,0.44051
0.7246,0.44069
0.725,0.44068
0.72541,0.44049
0.72581,0.44015
0.72622,0.44004
0.72663,0.44007
0.72703,0.43995
0.72744,0.43992
0.72785,0.43993
0.72826,0.43994
0.72867,0.44001
0.72908,0.43998
0.72949,0.44
0.7299,0.44019
0.73031,0.44004
0.73072,0.43971
0.73113,0.4396
0.73155,0.43955
0.73196,0.43945
0.73237,0.43937
0.73279,0.43912
0.7332,0.43893
0.73362,0.43906
0.73403,0.43918
0.73445,0.43906
0.73486,0.43885
0.73528,0.43883
0.7357,0.43872
0.73612,0.43841
0.73653,0.43831
0.73695,0.43829
0.73737,0.43843
0.73779,0.43851
0.73821,0.43834
0.73863,0.43818
0.73905,0.43799
0.73948,0.43797
0.7399,0.43797
0.74032,0.43781
0.74074,0.43756
0.74117,0.43724
0.74159,0.43714
0.74202,0.43716
0.74244,0.43706
0.74287,0.43688
0.74329,0.4369
0.74372,0.43693
0.74415,0.43683
0.74457,0.43676
0.745,0.43655
0.74543,0.43611
0.74586,0.43582
0.74629,0.4358
0.74672,0.43567
0.74715,0.43532
0.74758,0.43505
0.74801,0.4349
0.74844,0.43484
0.74887,0.43487
0.74931,0.43476
0.74974,0.43451
0.75017,0.43446
0.75061,0.43448
0.75104,0.43442
0.75148,0.43412
0.75191,0.43373
0.75235,0.43359
0.75279,0.43345
0.75323,0.43316
0.75366,0.43294
0.7541,0.43289
0.75454,0.43271
0.75498,0.43234
0.75542,0.43212
0.75586,0.43205
0.7563,0.43209
0.75674,0.43194
0.75719,0.43173
0.75763,0.43153
0.75807,0.43127
0.75851,0.43122
0.75896,0.43123
0.7594,0.43107
0.75985,0.43083
0.76029,0.43066
0.76074,0.43038
0.76119,0.43018
0.76163,0.43009
0.76208,0.42976
0.76253,0.42963
0.76298,0.42959
0.76343,0.42945
0.76388,0.42925
0.76433,0.42903
0.76478,0.42888
0.76523,0.42864
0.76568,0.42853
0.76614,0.42836
0.76659,0.42819
0.76704,0.42811
0.7675,0.42784
0.76795,0.42754
0.76841,0.42726
0.76886,0.427
0.76932,0.42682
0.76977,0.42669
0.77023,0.42656
0.77069,0.4265
0.77115,0.42635
0.77161,0.42599
0.77207,0.42568
0.77253,0.42545
0.77299,0.4253
0.77345,0.42515
0.77391,0.42496
0.77437,0.42475
0.77484,0.42453
0.7753,0.42425
0.77576,0.4238
0.77623,0.42361
0.77669,0.42359
0.77716,0.42342
0.77762,0.42312
0.77809,0.42286
0.77856,0.42288
0.77903,0.42305
0.7795,0.42281
0.77996,0.42235
0.78043,0.42228
0.7809,0.42222
0.78138,0.42193
0.78185,0.42171
0.78232,0.4215
0.78279,0.42133
0.78326,0.42119
0.78374,0.42104
0.78421,0.4208
0.78469,0.4206
0.78516,0.42051
0.78564,0.42038
0.78611,0.42029
0.78659,0.42018
0.78707,0.41997
0.78755,0.4198
0.78803,0.41977
0.7885,0.41948
0.78898,0.41893
0.78946,0.41859
0.78995,0.41845
0.79043,0.41831
0.79091,0.41816
0.79139,0.41817
0.79188,0.41814
0.79236,0.418
0.79284,0.41797
0.79333,0.418
0.79382,0.41805
0.7943,0.41806
0.79479,0.41788
0.79528,0.41762
0.79576,0.41746
0.79625,0.41729
0.79674,0.4172
0.79723,0.41713
0.79772,0.41681
0.79822,0.41654
0.79871,0.41645
0.7992,0.41646
0.79969,0.41658
0.80019,0.4166
0.80068,0.41643
0.80117,0.41623
0.80167,0.41628
0.80217,0.41631
0.80266,0.41606
0.80316,0.41595
0.80366,0.41594
0.80416,0.41588
0.80466,0.41589
0.80516,0.41585
0.80566,0.41561
0.80616,0.41547
0.80666,0.41548
0.80716,0.41539
0.80766,0.41521
0.80817,0.41499
0.80867,0.41482
0.80918,0.41479
0.80968,0.41472
0.81019,0.41467
0.81069,0.41468
0.8112,0.41449
0.81171,0.4142
0.81222,0.41414
0.81273,0.41406
0.81324,0.41393
0.81375,0.41404
0.81426,0.41411
0.81477,0.41396
0.81528,0.41371
0.8158,0.41359
0.81631,0.41358
0.81682,0.4134
0.81734,0.41325
0.81786,0.4132
0.81837,0.41305
0.81889,0.41289
0.81941,0.41296
0.81992,0.41306
0.82044,0.4128
0.82096,0.41256
0.82148,0.41254
0.822,0.41243
0.82253,0.41216
0.82305,0.41207
0.82357,0.41225
0.82409,0.41225
0.82462,0.41201
0.82514,0.41187
0.82567,0.41174
0.8262,0.41166
0.82672,0.4116
0.82725,0.4114
0.82778,0.41107
0.82831,0.41085
0.82884,0.41085
0.82937,0.41106
0.8299,0.41113
0.83043,0.41096
0.83096,0.41087
0.8315,0.41069
0.83203,0.41045
0.83256,0.41034
0.8331,0.41037
0.83363,0.41041
0.83417,0.41029
0.83471,0.41035
0.83525,0.41016
0.83578,0.4098
0.83632,0.40977
0.83686,0.40975
0.8374,0.40993
0.83794,0.41007
0.83849,0.40995
0.83903,0.40971
0.83957,0.4094
0.84012,0.40933
0.84066,0.40939
0.84121,0.40945
0.84175,0.4095
0.8423,0.40952
0.84285,0.40939
0.8434,0.40902
0.84395,0.4088
0.8445,0.4089
0.84505,0.40895
0.8456,0.40889
0.84615,0.40877
0.8467,0.40855
0.84726,0.40839
0.84781,0.4084
0.84836,0.40842
0.84892,0.40836
0.84948,0.40847
0.85003,0.40861
0.85059,0.40841
0.85115,0.40818
0.85171,0.40802
0.85227,0.40798
0.85283,0.40799
0.85339,0.40796
0.85395,0.40804
0.85452,0.40797
0.85508,0.40784
0.85564,0.40781
0.85621,0.40766
0.85678,0.40733
0.85734,0.40728
0.85791,0.40753
0.85848,0.40741
0.85905,0.4072
0.85962,0.40693
0.86019,0.40679
0.86076,0.40716
0.86133,0.40742
0.8619,0.40757
0.86248,0.40758
0.86305,0.40746
0.86362,0.40729
0.8642,0.40723
0.86478,0.40724
0.86535,0.40717
0.86593,0.40713
0.86651,0.40719
0.86709,0.40722
0.86767,0.40718
0.86825,0.40702
0.86883,0.40683
0.86942,0.4067
0.87,0.40664
0.87058,0.40661
0.87117,0.40658
0.87176,0.40658
0.87234,0.40658
0.87293,0.40651
0.87352,0.4064
0.87411,0.4064
0.8747,0.4064
0.87529,0.40633
0.87588,0.40634
0.87647,0.40632
0.87706,0.40611
0.87766,0.4059
0.87825,0.40585
0.87885,0.40579
0.87944,0.40566
0.88004,0.40564
0.88064,0.40569
0.88124,0.40569
0.88184,0.40561
0.88244,0.40551
0.88304,0.40547
0.88364,0.40544
0.88424,0.40534
0.88485,0.40524
0.88545,0.40513
0.88606,0.405
0.88666,0.40485
0.88727,0.40464
0.88788,0.4044
0.88849,0.40427
0.8891,0.40425
0.88971,0.40424
0.89032,0.40421
0.89093,0.40418
0.89154,0.40408
0.89215,0.40393
0.89277,0.40381
0.89338,0.40372
0.894,0.4036
0.89462,0.40352
0.89524,0.40337
0.89585,0.40315
0.89647,0.40301
0.89709,0.40294
0.89772,0.40286
0.89834,0.40271
0.89896,0.40246
0.89958,0.40223
0.90021,0.40212
0.90083,0.40206
0.90146,0.40195
0.90209,0.40179
0.90272,0.40162
0.90335,0.40144
0.90398,0.40121
0.90461,0.40101
0.90524,0.40083
0.90587,0.40071
0.9065,0.40059
0.90714,0.40042
0.90777,0.40022
0.90841,0.40001
0.90905,0.39981
0.90968,0.39955
0.91032,0.3993
0.91096,0.39901
0.9116,0.39876
0.91225,0.39867
0.91289,0.39853
0.91353,0.39831
0.91418,0.39813
0.91482,0.39793
0.91547,0.39765
0.91611,0.39735
0.91676,0.39712
0.91741,0.3969
0.91806,0.39669
0.91871,0.39641
0.91936,0.39607
0.92001,0.39576
0.92067,0.39549
0.92132,0.39524
0.92198,0.39497
0.92263,0.39468
0.92329,0.39436
0.92395,0.39407
0.92461,0.39377
0.92527,0.39347
0.92593,0.39326
0.92659,0.39299
0.92725,0.39267
0.92792,0.39234
0.92858,0.39199
0.92925,0.39163
0.92991,0.3913
0.93058,0.39102
0.93125,0.39075
0.93192,0.39048
0.93259,0.39019
0.93326,0.38988
0.93393,0.38955
0.93461,0.3892
0.93528,0.38885
0.93596,0.38849
0.93663,0.38813
0.93731,0.38768
0.93799,0.38719
0.93867,0.38677
0.93935,0.38637
0.94003,0.38595
0.94071,0.38557
0.9414,0.38524
0.94208,0.38489
0.94276,0.38451
0.94345,0.38416
0.94414,0.38385
0.94483,0.38355
0.94551,0.38326
0.94621,0.38292
0.9469,0.38253
0.94759,0.38213
0.94828,0.38169
0.94898,0.38125
0.94967,0.38082
0.95037,0.38038
0.95106,0.37992
0.95176,0.37947
0.95246,0.37898
0.95316,0.37847
0.95386,0.37793
0.95457,0.37736
0.95527,0.37685
0.95597,0.37639
0.95668,0.37596
0.95739,0.37557
0.95809,0.37517
0.9588,0.37469
0.95951,0.37423
0.96022,0.37382
0.96094,0.37341
0.96165,0.37304
0.96236,0.37265
0.96308,0.37221
0.96379,0.37173
0.96451,0.37128
0.96523,0.37087
0.96595,0.3704
0.96667,0.36987
0.96739,0.36941
0.96811,0.369
0.96883,0.36854
0.96956,0.3681
0.97029,0.36765
0.97101,0.36716
0.97174,0.36671
0.97247,0.36628
0.9732,0.36586
0.97393,0.36541
0.97466,0.36493
0.9754,0.36443
0.97613,0.36391
0.97687,0.36342
0.9776,0.36293
0.97834,0.36242
0.97908,0.36191
0.97982,0.36144
0.98056,0.36106
0.9813,0.36065
0.98205,0.36014
0.98279,0.35965
0.98354,0.35923
0.98428,0.35881
0.98503,0.35836
0.98578,0.35788
0.98653,0.35734
0.98728,0.35678
0.98803,0.35629
0.98879,0.35579
0.98954,0.35536
0.9903,0.35497
0.99106,0.35457
0.99181,0.35412
0.99257,0.35368
0.99333,0.35329
0.9941,0.35293
0.99486,0.35261
0.99562,0.35225
0.99639,0.35183
0.99715,0.35141
0.99792,0.35102
0.99869,0.35059
0.99946,0.35012
1.0002,0.34962
1.001,0.34911
1.0018,0.34865
1.0026,0.34829
1.0033,0.34799
1.0041,0.34766
1.0047,0.34729
1.0049,0.34741
1.0051,0.34758
1.0053,0.34723
1.0055,0.34654
1.0057,0.34616
1.0059,0.34645
1.0061,0.34684
1.0062,0.34674
1.0064,0.34649
1.0066,0.34652
1.0068,0.34645
1.007,0.34616
1.0072,0.34596
1.0074,0.34583
1.0076,0.34563
1.0078,0.3455
1.008,0.34546
1.0082,0.34547
1.0084,0.34552
1.0086,0.34558
1.0088,0.34575
1.009,0.34593
1.0092,0.34583
1.0094,0.34561
1.0096,0.34556
1.0098,0.34533
1.01,0.3447
1.0102,0.34418
1.0104,0.34425
1.0106,0.34474
1.0108,0.34521
1.011,0.34525
1.0112,0.3449
1.0114,0.34462
1.0115,0.34453
1.0117,0.34438
1.0119,0.34417
1.0121,0.34415
1.0123,0.34422
1.0125,0.34424
1.0127,0.34435
1.0129,0.34446
1.0131,0.34424
1.0133,0.34388
1.0135,0.3437
1.0137,0.34357
1.0139,0.34343
1.0141,0.34334
1.0143,0.34328
1.0145,0.34329
1.0147,0.34328
1.0149,0.34309
1.0151,0.3429
1.0153,0.34299
1.0155,0.34321
1.0157,0.34333
1.0159,0.34327
1.0161,0.34318
1.0163,0.34323
1.0165,0.34324
1.0167,0.34302
1.0169,0.34282
1.0171,0.34276
1.0173,0.34253
1.0175,0.34224
1.0177,0.34222
1.0179,0.34222
1.0181,0.34174
1.0183,0.34092
1.0185,0.34045
1.0187,0.34066
1.0189,0.3411
1.0191,0.34134
1.0193,0.34138
1.0195,0.34123
1.0197,0.3411
1.0199,0.34143
1.0201,0.34187
1.0203,0.3419
1.0205,0.34178
1.0207,0.34186
1.0209,0.34189
1.0211,0.34181
1.0213,0.34179
1.0215,0.34177
1.0217,0.3416
1.0219,0.3413
1.0221,0.34092
1.0223,0.34067
1.0225,0.34063
1.0227,0.3405
1.0229,0.3402
1.0231,0.34018
1.0233,0.34045
1.0235,0.3404
1.0237,0.33991
1.0239,0.33954
1.0241,0.3396
1.0243,0.33979
1.0245,0.33979
