KC-OL-lvn_2,
0.52867,0.71457
0.52889,0.71746
0.5291,0.71944
0.52932,0.71947
0.52953,0.71939
0.52975,0.71886
0.52997,0.71953
0.53018,0.71976
0.5304,0.71929
0.53062,0.72221
0.53084,0.7252
0.53105,0.72324
0.53127,0.72111
0.53149,0.72097
0.53171,0.7224
0.53192,0.72429
0.53214,0.72075
0.53236,0.71908
0.53258,0.72245
0.5328,0.72388
0.53302,0.72339
0.53324,0.72272
0.53346,0.72539
0.53368,0.72699
0.5339,0.72573
0.53412,0.72476
0.53434,0.72249
0.53456,0.72177
0.53478,0.72213
0.535,0.72217
0.53522,0.7239
0.53544,0.72681
0.53566,0.72688
0.53588,0.72566
0.5361,0.72715
0.53633,0.7283
0.53655,0.72833
0.53677,0.72851
0.53699,0.72904
0.53722,0.72822
0.53744,0.72711
0.53766,0.72789
0.53788,0.72934
0.53811,0.7307
0.53833,0.73091
0.53855,0.7327
0.53878,0.73432
0.539,0.733
0.53923,0.73114
0.53945,0.72996
0.53968,0.73023
0.5399,0.72957
0.54013,0.72861
0.54035,0.72892
0.54058,0.73081
0.5408,0.73352
0.54103,0.73529
0.54125,0.73624
0.54148,0.73579
0.54171,0.73681
0.54193,0.73881
0.54216,0.73923
0.54239,0.73675
0.54261,0.73334
0.54284,0.73347
0.54307,0.73463
0.54329,0.7354
0.54352,0.73499
0.54375,0.73426
0.54398,0.73528
0.54421,0.73615
0.54444,0.73637
0.54466,0.73788
0.54489,0.74019
0.54512,0.73869
0.54535,0.73666
0.54558,0.73679
0.54581,0.73698
0.54604,0.73802
0.54627,0.7395
0.5465,0.74176
0.54673,0.74207
0.54696,0.74099
0.54719,0.7407
0.54742,0.73964
0.54766,0.73884
0.54789,0.73904
0.54812,0.73998
0.54835,0.74072
0.54858,0.74169
0.54881,0.7409
0.54905,0.73895
0.54928,0.73941
0.54951,0.74058
0.54975,0.74252
0.54998,0.74313
0.55021,0.74147
0.55045,0.7407
0.55068,0.74117
0.55091,0.74129
0.55115,0.7398
0.55138,0.741
0.55162,0.74497
0.55185,0.74539
0.55209,0.74322
0.55232,0.74232
0.55256,0.7427
0.55279,0.74319
0.55303,0.74309
0.55327,0.74265
0.5535,0.74232
0.55374,0.74385
0.55397,0.7457
0.55421,0.7444
0.55445,0.74404
0.55469,0.74547
0.55492,0.7458
0.55516,0.7457
0.5554,0.74542
0.55564,0.74695
0.55588,0.74794
0.55611,0.74616
0.55635,0.74505
0.55659,0.74491
0.55683,0.74577
0.55707,0.74705
0.55731,0.7471
0.55755,0.74776
0.55779,0.74853
0.55803,0.74719
0.55827,0.74555
0.55851,0.74491
0.55875,0.74596
0.55899,0.74762
0.55923,0.74696
0.55947,0.74561
0.55972,0.74558
0.55996,0.74645
0.5602,0.74627
0.56044,0.74547
0.56068,0.74676
0.56093,0.74823
0.56117,0.74866
0.56141,0.75014
0.56166,0.75066
0.5619,0.74886
0.56214,0.74818
0.56239,0.7474
0.56263,0.74638
0.56287,0.74677
0.56312,0.74739
0.56336,0.7493
0.56361,0.74959
0.56385,0.74818
0.5641,0.74713
0.56435,0.74642
0.56459,0.74799
0.56484,0.7495
0.56508,0.75037
0.56533,0.75107
0.56558,0.75076
0.56582,0.74988
0.56607,0.74971
0.56632,0.75098
0.56657,0.75171
0.56681,0.75201
0.56706,0.75129
0.56731,0.74907
0.56756,0.74809
0.56781,0.74874
0.56805,0.74875
0.5683,0.75008
0.56855,0.75245
0.5688,0.7513
0.56905,0.7502
0.5693,0.75003
0.56955,0.74988
0.5698,0.75069
0.57005,0.75103
0.5703,0.75193
0.57056,0.75109
0.57081,0.74989
0.57106,0.75062
0.57131,0.75116
0.57156,0.75199
0.57181,0.75296
0.57207,0.75308
0.57232,0.75197
0.57257,0.75084
0.57282,0.7501
0.57308,0.75054
0.57333,0.75112
0.57358,0.75078
0.57384,0.7513
0.57409,0.75106
0.57435,0.75013
0.5746,0.74961
0.57486,0.75039
0.57511,0.7517
0.57537,0.75248
0.57562,0.75344
0.57588,0.75272
0.57613,0.75143
0.57639,0.75108
0.57665,0.75167
0.5769,0.75204
0.57716,0.75169
0.57742,0.7517
0.57767,0.75123
0.57793,0.75074
0.57819,0.75098
0.57845,0.75318
0.57871,0.7549
0.57896,0.7542
0.57922,0.75295
0.57948,0.75159
0.57974,0.75147
0.58,0.75097
0.58026,0.74971
0.58052,0.74929
0.58078,0.74978
0.58104,0.75076
0.5813,0.75205
0.58156,0.75298
0.58182,0.75184
0.58208,0.75156
0.58235,0.75229
0.58261,0.7528
0.58287,0.75321
0.58313,0.7517
0.58339,0.75054
0.58366,0.75053
0.58392,0.75151
0.58418,0.75311
0.58445,0.75295
0.58471,0.75171
0.58497,0.7511
0.58524,0.75082
0.5855,0.7504
0.58577,0.75041
0.58603,0.75029
0.5863,0.75016
0.58656,0.75068
0.58683,0.75155
0.58709,0.75202
0.58736,0.75151
0.58763,0.75081
0.58789,0.75008
0.58816,0.75039
0.58843,0.75107
0.58869,0.75056
0.58896,0.75015
0.58923,0.75052
0.5895,0.75086
0.58976,0.75066
0.59003,0.751
0.5903,0.75149
0.59057,0.75114
0.59084,0.75096
0.59111,0.75073
0.59138,0.75002
0.59165,0.74987
0.59192,0.75046
0.59219,0.75039
0.59246,0.74988
0.59273,0.75032
0.593,0.7515
0.59327,0.75181
0.59354,0.75109
0.59382,0.75001
0.59409,0.74898
0.59436,0.74874
0.59463,0.74945
0.59491,0.75045
0.59518,0.75072
0.59545,0.75075
0.59573,0.75083
0.596,0.75095
0.59627,0.75084
0.59655,0.75008
0.59682,0.75019
0.5971,0.75059
0.59737,0.75057
0.59765,0.74996
0.59792,0.74959
0.5982,0.75025
0.59848,0.7506
0.59875,0.75105
0.59903,0.7506
0.59931,0.75008
0.59958,0.75037
0.59986,0.7506
0.60014,0.75072
0.60042,0.75043
0.6007,0.75089
0.60097,0.7508
0.60125,0.75056
0.60153,0.75035
0.60181,0.74959
0.60209,0.7496
0.60237,0.74996
0.60265,0.75058
0.60293,0.7499
0.60321,0.74941
0.60349,0.74945
0.60377,0.74956
0.60405,0.7504
0.60434,0.75031
0.60462,0.74987
0.6049,0.74925
0.60518,0.74935
0.60547,0.74895
0.60575,0.74849
0.60603,0.74893
0.60631,0.74854
0.6066,0.74863
0.60688,0.74863
0.60717,0.7487
0.60745,0.74805
0.60774,0.74763
0.60802,0.74823
0.60831,0.74865
0.60859,0.74917
0.60888,0.74835
0.60916,0.74797
0.60945,0.74747
0.60974,0.74761
0.61002,0.74808
0.61031,0.74739
0.6106,0.74818
0.61089,0.74829
0.61117,0.74814
0.61146,0.74815
0.61175,0.74851
0.61204,0.7487
0.61233,0.74824
0.61262,0.74832
0.61291,0.74723
0.6132,0.74706
0.61349,0.74702
0.61378,0.74702
0.61407,0.7471
0.61436,0.74645
0.61465,0.74625
0.61494,0.74565
0.61524,0.74603
0.61553,0.74551
0.61582,0.74523
0.61611,0.74588
0.61641,0.74599
0.6167,0.74563
0.61699,0.74394
0.61729,0.74365
0.61758,0.74395
0.61787,0.74475
0.61817,0.74515
0.61846,0.74455
0.61876,0.74443
0.61905,0.74389
0.61935,0.74383
0.61965,0.74341
0.61994,0.7437
0.62024,0.74377
0.62054,0.7439
0.62083,0.74464
0.62113,0.74415
0.62143,0.7433
0.62173,0.74218
0.62203,0.74274
0.62232,0.74324
0.62262,0.74329
0.62292,0.74347
0.62322,0.74312
0.62352,0.74325
0.62382,0.74315
0.62412,0.74361
0.62442,0.74362
0.62472,0.74391
0.62502,0.74369
0.62533,0.743
0.62563,0.7429
0.62593,0.74249
0.62623,0.74296
0.62654,0.74282
0.62684,0.74287
0.62714,0.7426
0.62744,0.7428
0.62775,0.74262
0.62805,0.74218
0.62836,0.74244
0.62866,0.7421
0.62897,0.7424
0.62927,0.74122
0.62958,0.74187
0.62988,0.74096
0.63019,0.74082
0.6305,0.74108
0.6308,0.74003
0.63111,0.74144
0.63142,0.74004
0.63173,0.74212
0.63203,0.74126
0.63234,0.73395
0.63296,0.70481
0.63389,0.73905
0.6342,0.74109
0.63451,0.74024
0.63482,0.74057
0.63513,0.74161
0.63544,0.73961
0.63575,0.74198
0.63607,0.73951
0.63638,0.74096
0.63669,0.73959
0.637,0.73958
0.63732,0.74064
0.63763,0.74081
0.63794,0.74295
0.63826,0.74154
0.63857,0.74307
0.63889,0.74193
0.6392,0.74187
0.63952,0.74197
0.63983,0.74145
0.64015,0.74278
0.64046,0.74161
0.64078,0.74258
0.6411,0.74152
0.64142,0.74166
0.64173,0.74167
0.64205,0.74114
0.64237,0.7421
0.64269,0.74164
0.64301,0.74316
0.64333,0.7425
0.64364,0.74281
0.64396,0.7427
0.64428,0.74231
0.64461,0.74291
0.64493,0.74231
0.64525,0.74356
0.64557,0.74305
0.64589,0.74374
0.64621,0.74387
0.64653,0.74347
0.64686,0.74411
0.64718,0.74384
0.6475,0.74465
0.64783,0.74403
0.64815,0.74405
0.64847,0.74336
0.6488,0.74342
0.64912,0.74407
0.64945,0.74354
0.64978,0.74435
0.6501,0.74397
0.65043,0.74464
0.65075,0.74486
0.65108,0.74529
0.65141,0.74602
0.65173,0.74572
0.65206,0.74591
0.65239,0.7451
0.65272,0.74551
0.65305,0.74532
0.65338,0.74592
0.65371,0.74675
0.65404,0.74666
0.65437,0.74727
0.6547,0.74639
0.65503,0.74646
0.65536,0.74665
0.65569,0.74712
0.65602,0.7474
0.65635,0.74737
0.65669,0.74819
0.65702,0.74768
0.65735,0.74805
0.65769,0.748
0.65802,0.74796
0.65836,0.74795
0.65869,0.74769
0.65902,0.74839
0.65936,0.74842
0.6597,0.74856
0.66003,0.74811
0.66037,0.74815
0.6607,0.74802
0.66104,0.74789
0.66138,0.74879
0.66172,0.74917
0.66205,0.7495
0.66239,0.74888
0.66273,0.7489
0.66307,0.74887
0.66341,0.74833
0.66375,0.74849
0.66409,0.74897
0.66443,0.74981
0.66477,0.74926
0.66511,0.74903
0.66545,0.74922
0.66579,0.74917
0.66614,0.74941
0.66648,0.7495
0.66682,0.75004
0.66716,0.74999
0.66751,0.74975
0.66785,0.74941
0.6682,0.74929
0.66854,0.74938
0.66889,0.74927
0.66923,0.74981
0.66958,0.74995
0.66992,0.74985
0.67027,0.74954
0.67062,0.74948
0.67096,0.74982
0.67131,0.74972
0.67166,0.74972
0.67201,0.74941
0.67236,0.74918
0.6727,0.74904
0.67305,0.74892
0.6734,0.74928
0.67375,0.74957
0.6741,0.74947
0.67445,0.74912
0.67481,0.74898
0.67516,0.74887
0.67551,0.74878
0.67586,0.74877
0.67621,0.74907
0.67657,0.74951
0.67692,0.74989
0.67727,0.74976
0.67763,0.74879
0.67798,0.74845
0.67834,0.7487
0.67869,0.74898
0.67905,0.74903
0.6794,0.74883
0.67976,0.74875
0.68012,0.74845
0.68047,0.74814
0.68083,0.74844
0.68119,0.74887
0.68155,0.74888
0.6819,0.74857
0.68226,0.74795
0.68262,0.74741
0.68298,0.74748
0.68334,0.74786
0.6837,0.74801
0.68406,0.74787
0.68443,0.74745
0.68479,0.74689
0.68515,0.74675
0.68551,0.74647
0.68587,0.74604
0.68624,0.74616
0.6866,0.74638
0.68696,0.74639
0.68733,0.74605
0.68769,0.74572
0.68806,0.74543
0.68842,0.74523
0.68879,0.74525
0.68916,0.745
0.68952,0.74483
0.68989,0.7446
0.69026,0.7444
0.69062,0.7444
0.69099,0.74451
0.69136,0.74436
0.69173,0.74389
0.6921,0.74347
0.69247,0.7431
0.69284,0.74315
0.69321,0.74317
0.69358,0.74287
0.69395,0.74251
0.69432,0.74226
0.6947,0.74208
0.69507,0.74181
0.69544,0.74185
0.69581,0.74151
0.69619,0.74124
0.69656,0.74136
0.69694,0.74119
0.69731,0.74096
0.69769,0.74083
0.69806,0.74074
0.69844,0.74003
0.69881,0.73952
0.69919,0.73939
0.69957,0.73928
0.69995,0.73941
0.70032,0.73901
0.7007,0.73861
0.70108,0.73852
0.70146,0.73831
0.70184,0.73758
0.70222,0.73699
0.7026,0.73698
0.70298,0.73657
0.70336,0.7361
0.70375,0.73555
0.70413,0.73547
0.70451,0.73557
0.70489,0.73544
0.70528,0.73534
0.70566,0.7347
0.70605,0.7341
0.70643,0.73377
0.70682,0.73393
0.7072,0.73409
0.70759,0.73376
0.70797,0.7334
0.70836,0.733
0.70875,0.73265
0.70914,0.7322
0.70952,0.73194
0.70991,0.73182
0.7103,0.73147
0.71069,0.73096
0.71108,0.73057
0.71147,0.73074
0.71186,0.7304
0.71225,0.7297
0.71265,0.72925
0.71304,0.72892
0.71343,0.7288
0.71382,0.72877
0.71422,0.7285
0.71461,0.72813
0.715,0.72824
0.7154,0.72814
0.71579,0.7277
0.71619,0.72738
0.71658,0.72681
0.71698,0.72638
0.71738,0.72624
0.71777,0.72587
0.71817,0.7252
0.71857,0.72492
0.71897,0.72481
0.71937,0.72451
0.71977,0.72426
0.72017,0.72408
0.72057,0.72383
0.72097,0.72338
0.72137,0.7232
0.72177,0.72298
0.72217,0.72233
0.72258,0.72212
0.72298,0.7222
0.72338,0.72175
0.72379,0.72086
0.72419,0.72044
0.7246,0.72023
0.725,0.71984
0.72541,0.71925
0.72581,0.71856
0.72622,0.71822
0.72663,0.71807
0.72703,0.71786
0.72744,0.71742
0.72785,0.71711
0.72826,0.71698
0.72867,0.7165
0.72908,0.71598
0.72949,0.71559
0.7299,0.71541
0.73031,0.71501
0.73072,0.71439
0.73113,0.71399
0.73155,0.71363
0.73196,0.71316
0.73237,0.71271
0.73279,0.71215
0.7332,0.71172
0.73362,0.71157
0.73403,0.71124
0.73445,0.71076
0.73486,0.71039
0.73528,0.71006
0.7357,0.70959
0.73612,0.70894
0.73653,0.70842
0.73695,0.7079
0.73737,0.70742
0.73779,0.7072
0.73821,0.70697
0.73863,0.70656
0.73905,0.70588
0.73948,0.70549
0.7399,0.70543
0.74032,0.70505
0.74074,0.70437
0.74117,0.70366
0.74159,0.70314
0.74202,0.70263
0.74244,0.70201
0.74287,0.70156
0.74329,0.70128
0.74372,0.70093
0.74415,0.7006
0.74457,0.70021
0.745,0.69985
0.74543,0.69935
0.74586,0.6988
0.74629,0.69852
0.74672,0.69804
0.74715,0.69715
0.74758,0.69624
0.74801,0.6955
0.74844,0.69528
0.74887,0.6953
0.74931,0.69496
0.74974,0.69422
0.75017,0.69362
0.75061,0.69321
0.75104,0.69281
0.75148,0.6921
0.75191,0.69136
0.75235,0.69091
0.75279,0.69047
0.75323,0.68979
0.75366,0.68907
0.7541,0.68868
0.75454,0.68819
0.75498,0.68754
0.75542,0.68697
0.75586,0.68642
0.7563,0.68602
0.75674,0.68547
0.75719,0.68489
0.75763,0.68432
0.75807,0.68374
0.75851,0.68331
0.75896,0.68286
0.7594,0.68256
0.75985,0.6821
0.76029,0.68134
0.76074,0.68043
0.76119,0.67966
0.76163,0.67903
0.76208,0.67829
0.76253,0.67788
0.76298,0.6775
0.76343,0.67714
0.76388,0.67687
0.76433,0.67615
0.76478,0.67514
0.76523,0.67449
0.76568,0.67418
0.76614,0.67378
0.76659,0.67354
0.76704,0.67336
0.7675,0.67289
0.76795,0.67212
0.76841,0.67102
0.76886,0.67013
0.76932,0.66974
0.76977,0.66962
0.77023,0.66928
0.77069,0.66879
0.77115,0.66813
0.77161,0.66716
0.77207,0.66652
0.77253,0.66614
0.77299,0.6656
0.77345,0.66508
0.77391,0.66458
0.77437,0.66388
0.77484,0.6634
0.7753,0.66297
0.77576,0.66228
0.77623,0.66186
0.77669,0.66146
0.77716,0.66094
0.77762,0.6604
0.77809,0.65984
0.77856,0.6594
0.77903,0.65901
0.7795,0.65839
0.77996,0.65774
0.78043,0.65764
0.7809,0.65722
0.78138,0.65637
0.78185,0.65572
0.78232,0.65507
0.78279,0.65465
0.78326,0.65405
0.78374,0.6533
0.78421,0.65283
0.78469,0.65234
0.78516,0.65177
0.78564,0.65136
0.78611,0.65115
0.78659,0.65078
0.78707,0.65019
0.78755,0.6496
0.78803,0.6491
0.7885,0.64822
0.78898,0.64713
0.78946,0.64644
0.78995,0.64608
0.79043,0.64595
0.79091,0.64569
0.79139,0.64527
0.79188,0.64465
0.79236,0.64397
0.79284,0.64356
0.79333,0.64321
0.79382,0.64292
0.7943,0.64256
0.79479,0.642
0.79528,0.64139
0.79576,0.64078
0.79625,0.64022
0.79674,0.6398
0.79723,0.63951
0.79772,0.63883
0.79822,0.63799
0.79871,0.63738
0.7992,0.63687
0.79969,0.63661
0.80019,0.63625
0.80068,0.63564
0.80117,0.63512
0.80167,0.63489
0.80217,0.63453
0.80266,0.63379
0.80316,0.63324
0.80366,0.63288
0.80416,0.63247
0.80466,0.63219
0.80516,0.63185
0.80566,0.63125
0.80616,0.63067
0.80666,0.63038
0.80716,0.63012
0.80766,0.62976
0.80817,0.62931
0.80867,0.62872
0.80918,0.62808
0.80968,0.62737
0.81019,0.62677
0.81069,0.62658
0.8112,0.62627
0.81171,0.62556
0.81222,0.62495
0.81273,0.62464
0.81324,0.62451
0.81375,0.62443
0.81426,0.62419
0.81477,0.62381
0.81528,0.62337
0.8158,0.62287
0.81631,0.62216
0.81682,0.62138
0.81734,0.62098
0.81786,0.62077
0.81837,0.62037
0.81889,0.6199
0.81941,0.61975
0.81992,0.61969
0.82044,0.61926
0.82096,0.61897
0.82148,0.61877
0.822,0.61825
0.82253,0.61766
0.82305,0.61737
0.82357,0.61745
0.82409,0.6173
0.82462,0.61675
0.82514,0.61618
0.82567,0.61566
0.8262,0.61528
0.82672,0.61502
0.82725,0.61456
0.82778,0.61388
0.82831,0.61343
0.82884,0.61306
0.82937,0.61281
0.8299,0.61278
0.83043,0.61248
0.83096,0.61213
0.8315,0.61173
0.83203,0.61138
0.83256,0.61118
0.8331,0.61074
0.83363,0.61032
0.83417,0.61005
0.83471,0.60995
0.83525,0.60945
0.83578,0.60868
0.83632,0.60826
0.83686,0.60793
0.8374,0.608
0.83794,0.60811
0.83849,0.60795
0.83903,0.60771
0.83957,0.60711
0.84012,0.60664
0.84066,0.60646
0.84121,0.60634
0.84175,0.60612
0.8423,0.60578
0.84285,0.6053
0.8434,0.60467
0.84395,0.60417
0.8445,0.60397
0.84505,0.60388
0.8456,0.60377
0.84615,0.60357
0.8467,0.60319
0.84726,0.60281
0.84781,0.60263
0.84836,0.60237
0.84892,0.60199
0.84948,0.60198
0.85003,0.60214
0.85059,0.60179
0.85115,0.60124
0.85171,0.60081
0.85227,0.60059
0.85283,0.60056
0.85339,0.60048
0.85395,0.60022
0.85452,0.59971
0.85508,0.59935
0.85564,0.59931
0.85621,0.59902
0.85678,0.59846
0.85734,0.59851
0.85791,0.59885
0.85848,0.5984
0.85905,0.59785
0.85962,0.59742
0.86019,0.59723
0.86076,0.59756
0.86133,0.59779
0.8619,0.59785
0.86248,0.59759
0.86305,0.59725
0.86362,0.59692
0.8642,0.59661
0.86478,0.59629
0.86535,0.59592
0.86593,0.59564
0.86651,0.59548
0.86709,0.59535
0.86767,0.59522
0.86825,0.59501
0.86883,0.59473
0.86942,0.59448
0.87,0.59419
0.87058,0.59387
0.87117,0.59366
0.87176,0.59351
0.87234,0.59335
0.87293,0.59311
0.87352,0.59281
0.87411,0.59255
0.8747,0.59231
0.87529,0.59209
0.87588,0.59186
0.87647,0.59156
0.87706,0.59124
0.87766,0.59104
0.87825,0.59092
0.87885,0.59061
0.87944,0.59027
0.88004,0.59004
0.88064,0.5898
0.88124,0.58947
0.88184,0.58908
0.88244,0.58871
0.88304,0.58843
0.88364,0.58825
0.88424,0.58802
0.88485,0.58772
0.88545,0.58746
0.88606,0.5872
0.88666,0.58691
0.88727,0.58658
0.88788,0.58623
0.88849,0.58603
0.8891,0.58582
0.88971,0.58554
0.89032,0.58526
0.89093,0.58493
0.89154,0.58451
0.89215,0.58417
0.89277,0.5839
0.89338,0.58359
0.894,0.58317
0.89462,0.58286
0.89524,0.58256
0.89585,0.5822
0.89647,0.58184
0.89709,0.58148
0.89772,0.58111
0.89834,0.5807
0.89896,0.58023
0.89958,0.57983
0.90021,0.57955
0.90083,0.57919
0.90146,0.57871
0.90209,0.5782
0.90272,0.57771
0.90335,0.57718
0.90398,0.57666
0.90461,0.57624
0.90524,0.57587
0.90587,0.57549
0.9065,0.57505
0.90714,0.57468
0.90777,0.5743
0.90841,0.57385
0.90905,0.57347
0.90968,0.57302
0.91032,0.57253
0.91096,0.57214
0.9116,0.57177
0.91225,0.57136
0.91289,0.57082
0.91353,0.57023
0.91418,0.56976
0.91482,0.56935
0.91547,0.56885
0.91611,0.56824
0.91676,0.56758
0.91741,0.56695
0.91806,0.56645
0.91871,0.56593
0.91936,0.56531
0.92001,0.56471
0.92067,0.56419
0.92132,0.56362
0.92198,0.56297
0.92263,0.56244
0.92329,0.562
0.92395,0.56149
0.92461,0.56085
0.92527,0.56016
0.92593,0.55954
0.92659,0.55889
0.92725,0.55825
0.92792,0.55761
0.92858,0.557
0.92925,0.55642
0.92991,0.55577
0.93058,0.55509
0.93125,0.55448
0.93192,0.55387
0.93259,0.5532
0.93326,0.55253
0.93393,0.55192
0.93461,0.55128
0.93528,0.55057
0.93596,0.54986
0.93663,0.54919
0.93731,0.54844
0.93799,0.5476
0.93867,0.54687
0.93935,0.54622
0.94003,0.5455
0.94071,0.54474
0.9414,0.54397
0.94208,0.54312
0.94276,0.54233
0.94345,0.54155
0.94414,0.54083
0.94483,0.54009
0.94551,0.53924
0.94621,0.53839
0.9469,0.53762
0.94759,0.53691
0.94828,0.53621
0.94898,0.53555
0.94967,0.53491
0.95037,0.53419
0.95106,0.53338
0.95176,0.53257
0.95246,0.53175
0.95316,0.53095
0.95386,0.53014
0.95457,0.52923
0.95527,0.52832
0.95597,0.52746
0.95668,0.52663
0.95739,0.52582
0.95809,0.52504
0.9588,0.52429
0.95951,0.52359
0.96022,0.52281
0.96094,0.52195
0.96165,0.52113
0.96236,0.52032
0.96308,0.51949
0.96379,0.51863
0.96451,0.5178
0.96523,0.51694
0.96595,0.51596
0.96667,0.51507
0.96739,0.5143
0.96811,0.51354
0.96883,0.51275
0.96956,0.51199
0.97029,0.51116
0.97101,0.51024
0.97174,0.50931
0.97247,0.50839
0.9732,0.50755
0.97393,0.50676
0.97466,0.50598
0.9754,0.50516
0.97613,0.50437
0.97687,0.50357
0.9776,0.50277
0.97834,0.50199
0.97908,0.50123
0.97982,0.50039
0.98056,0.49957
0.9813,0.49874
0.98205,0.49782
0.98279,0.49693
0.98354,0.49613
0.98428,0.49531
0.98503,0.4944
0.98578,0.49352
0.98653,0.49272
0.98728,0.49199
0.98803,0.4913
0.98879,0.4905
0.98954,0.48965
0.9903,0.48882
0.99106,0.48806
0.99181,0.48732
0.99257,0.48658
0.99333,0.48575
0.9941,0.48493
0.99486,0.4842
0.99562,0.4835
0.99639,0.48274
0.99715,0.48198
0.99792,0.48136
0.99869,0.48078
0.99946,0.48014
1.0002,0.47941
1.001,0.47865
1.0018,0.47787
1.0026,0.47707
1.0033,0.47634
1.0041,0.47569
1.0047,0.47634
1.0049,0.47599
1.0051,0.47585
1.0053,0.47571
1.0055,0.47538
1.0057,0.47504
1.0059,0.47482
1.0061,0.47454
1.0062,0.4742
1.0064,0.47402
1.0066,0.47386
1.0068,0.47338
1.007,0.47301
1.0072,0.47315
1.0074,0.47314
1.0076,0.47254
1.0078,0.47197
1.008,0.47178
1.0082,0.47174
1.0084,0.4718
1.0086,0.47198
1.0088,0.47205
1.009,0.47188
1.0092,0.47159
1.0094,0.47154
1.0096,0.47177
1.0098,0.47153
1.01,0.4706
1.0102,0.46992
1.0104,0.47
1.0106,0.47037
1.0108,0.47066
1.011,0.47094
1.0112,0.471
1.0114,0.47065
1.0115,0.47026
1.0117,0.47031
1.0119,0.47072
1.0121,0.47077
1.0123,0.47011
1.0125,0.46937
1.0127,0.46908
1.0129,0.46894
1.0131,0.46863
1.0133,0.46837
1.0135,0.46828
1.0137,0.46824
1.0139,0.46827
1.0141,0.46827
1.0143,0.46803
1.0145,0.46781
1.0147,0.46787
1.0149,0.46781
1.0151,0.46727
1.0153,0.46667
1.0155,0.46653
1.0157,0.46688
1.0159,0.46739
1.0161,0.46765
1.0163,0.46759
1.0165,0.46734
1.0167,0.46688
1.0169,0.46618
1.0171,0.46561
1.0173,0.46534
1.0175,0.46522
1.0177,0.46525
1.0179,0.46544
1.0181,0.46543
1.0183,0.46515
1.0185,0.46493
1.0187,0.46478
1.0189,0.46463
1.0191,0.46475
1.0193,0.46502
1.0195,0.46501
1.0197,0.46477
1.0199,0.46441
1.0201,0.46393
1.0203,0.46368
1.0205,0.46376
1.0207,0.46383
1.0209,0.46386
1.0211,0.46393
1.0213,0.46388
1.0215,0.46381
1.0217,0.4636
1.0219,0.46303
1.0221,0.46268
1.0223,0.46291
1.0225,0.46295
1.0227,0.46252
1.0229,0.46226
1.0231,0.4623
1.0233,0.46241
1.0235,0.46247
1.0237,0.4623
1.0239,0.46214
1.0241,0.46229
1.0243,0.46254
1.0245,0.46266
