KC-OL-Im_6,
0.52631,0.53223
0.52652,0.53188
0.52674,0.53104
0.52695,0.52738
0.52717,0.52534
0.52738,0.52768
0.5276,0.53028
0.52781,0.531
0.52802,0.53137
0.52824,0.529
0.52846,0.52058
0.52867,0.51954
0.52889,0.52866
0.5291,0.5289
0.52932,0.52201
0.52953,0.52393
0.52975,0.52873
0.52997,0.53091
0.53018,0.53605
0.5304,0.53697
0.53062,0.53227
0.53084,0.52897
0.53105,0.52535
0.53127,0.52488
0.53149,0.53054
0.53171,0.53304
0.53192,0.53323
0.53214,0.53884
0.53236,0.54083
0.53258,0.53653
0.5328,0.53459
0.53302,0.53595
0.53324,0.54178
0.53346,0.54456
0.53368,0.53934
0.5339,0.53627
0.53412,0.53686
0.53434,0.53511
0.53456,0.53094
0.53478,0.5294
0.535,0.53327
0.53522,0.5401
0.53544,0.5407
0.53566,0.53444
0.53588,0.53186
0.5361,0.532
0.53633,0.53262
0.53655,0.53412
0.53677,0.53365
0.53699,0.53484
0.53722,0.53834
0.53744,0.53953
0.53766,0.53625
0.53788,0.53234
0.53811,0.53475
0.53833,0.53903
0.53855,0.53955
0.53878,0.54294
0.539,0.54765
0.53923,0.54706
0.53945,0.54608
0.53968,0.54663
0.5399,0.54623
0.54013,0.54461
0.54035,0.54118
0.54058,0.53977
0.5408,0.54265
0.54103,0.54323
0.54125,0.53957
0.54148,0.54054
0.54171,0.54521
0.54193,0.54654
0.54216,0.54896
0.54239,0.55071
0.54261,0.54672
0.54284,0.54269
0.54307,0.5426
0.54329,0.54495
0.54352,0.54654
0.54375,0.54675
0.54398,0.54663
0.54421,0.54853
0.54444,0.55394
0.54466,0.55553
0.54489,0.55294
0.54512,0.55398
0.54535,0.55687
0.54558,0.55603
0.54581,0.55115
0.54604,0.55237
0.54627,0.55939
0.5465,0.55701
0.54673,0.5485
0.54696,0.54679
0.54719,0.55104
0.54742,0.55134
0.54766,0.55052
0.54789,0.55487
0.54812,0.55671
0.54835,0.5564
0.54858,0.55527
0.54881,0.55156
0.54905,0.553
0.54928,0.56054
0.54951,0.56598
0.54975,0.56396
0.54998,0.56343
0.55021,0.56592
0.55045,0.56161
0.55068,0.55804
0.55091,0.56136
0.55115,0.56787
0.55138,0.57089
0.55162,0.5658
0.55185,0.56215
0.55209,0.56444
0.55232,0.56455
0.55256,0.56063
0.55279,0.5592
0.55303,0.56
0.55327,0.55811
0.5535,0.55729
0.55374,0.56112
0.55397,0.56284
0.55421,0.55906
0.55445,0.55793
0.55469,0.56274
0.55492,0.56803
0.55516,0.56874
0.5554,0.56749
0.55564,0.56849
0.55588,0.5685
0.55611,0.56769
0.55635,0.56819
0.55659,0.57028
0.55683,0.56921
0.55707,0.56415
0.55731,0.56316
0.55755,0.56192
0.55779,0.55964
0.55803,0.563
0.55827,0.56662
0.55851,0.56552
0.55875,0.56152
0.55899,0.55799
0.55923,0.55951
0.55947,0.56494
0.55972,0.5674
0.55996,0.56792
0.5602,0.56889
0.56044,0.56917
0.56068,0.56536
0.56093,0.56184
0.56117,0.56818
0.56141,0.57314
0.56166,0.57085
0.5619,0.5687
0.56214,0.56871
0.56239,0.57049
0.56263,0.57028
0.56287,0.57266
0.56312,0.57503
0.56336,0.57147
0.56361,0.56972
0.56385,0.56941
0.5641,0.56615
0.56435,0.56668
0.56459,0.57221
0.56484,0.57503
0.56508,0.57363
0.56533,0.56941
0.56558,0.56892
0.56582,0.57039
0.56607,0.56779
0.56632,0.56835
0.56657,0.56991
0.56681,0.57072
0.56706,0.57443
0.56731,0.57722
0.56756,0.5749
0.56781,0.57153
0.56805,0.57347
0.5683,0.57666
0.56855,0.57862
0.5688,0.57869
0.56905,0.57798
0.5693,0.57701
0.56955,0.57664
0.5698,0.57763
0.57005,0.57474
0.5703,0.57214
0.57056,0.57233
0.57081,0.57462
0.57106,0.57844
0.57131,0.58156
0.57156,0.58248
0.57181,0.57842
0.57207,0.57626
0.57232,0.57705
0.57257,0.57882
0.57282,0.57928
0.57308,0.57517
0.57333,0.5736
0.57358,0.57658
0.57384,0.57892
0.57409,0.57802
0.57435,0.57778
0.5746,0.57812
0.57486,0.58077
0.57511,0.58513
0.57537,0.58314
0.57562,0.57968
0.57588,0.57756
0.57613,0.57657
0.57639,0.57786
0.57665,0.58207
0.5769,0.58637
0.57716,0.5846
0.57742,0.58244
0.57767,0.58066
0.57793,0.57859
0.57819,0.57928
0.57845,0.58068
0.57871,0.58148
0.57896,0.58085
0.57922,0.57989
0.57948,0.58105
0.57974,0.58251
0.58,0.58052
0.58026,0.58173
0.58052,0.58387
0.58078,0.58118
0.58104,0.58209
0.5813,0.58333
0.58156,0.58039
0.58182,0.57818
0.58208,0.57989
0.58235,0.58242
0.58261,0.58284
0.58287,0.58326
0.58313,0.58134
0.58339,0.58018
0.58366,0.58259
0.58392,0.58332
0.58418,0.58159
0.58445,0.58108
0.58471,0.58348
0.58497,0.58548
0.58524,0.58486
0.5855,0.58375
0.58577,0.58399
0.58603,0.58444
0.5863,0.58569
0.58656,0.58632
0.58683,0.58416
0.58709,0.58306
0.58736,0.58323
0.58763,0.58318
0.58789,0.58323
0.58816,0.58307
0.58843,0.58244
0.58869,0.58387
0.58896,0.58855
0.58923,0.58994
0.5895,0.58761
0.58976,0.5865
0.59003,0.58762
0.5903,0.58908
0.59057,0.58898
0.59084,0.5899
0.59111,0.59047
0.59138,0.58943
0.59165,0.58935
0.59192,0.58873
0.59219,0.58845
0.59246,0.58864
0.59273,0.58743
0.593,0.58629
0.59327,0.58593
0.59354,0.58733
0.59382,0.59019
0.59409,0.59161
0.59436,0.5898
0.59463,0.58803
0.59491,0.58884
0.59518,0.58821
0.59545,0.58677
0.59573,0.58673
0.596,0.58718
0.59627,0.58795
0.59655,0.58795
0.59682,0.58887
0.5971,0.58923
0.59737,0.58763
0.59765,0.58777
0.59792,0.58926
0.5982,0.59072
0.59848,0.59106
0.59875,0.59121
0.59903,0.59239
0.59931,0.59291
0.59958,0.59246
0.59986,0.58936
0.60014,0.58714
0.60042,0.58956
0.6007,0.59245
0.60097,0.59211
0.60125,0.5892
0.60153,0.58841
0.60181,0.58903
0.60209,0.59025
0.60237,0.59214
0.60265,0.59285
0.60293,0.59357
0.60321,0.59264
0.60349,0.59266
0.60377,0.59269
0.60405,0.59072
0.60434,0.58997
0.60462,0.58995
0.6049,0.59169
0.60518,0.59292
0.60547,0.59379
0.60575,0.59433
0.60603,0.59519
0.60631,0.59461
0.6066,0.59138
0.60688,0.59369
0.60717,0.59589
0.60745,0.59461
0.60774,0.5909
0.60802,0.58709
0.60831,0.58659
0.60859,0.58749
0.60888,0.59264
0.60916,0.59566
0.60945,0.59701
0.60974,0.59571
0.61002,0.59262
0.61031,0.59249
0.6106,0.59223
0.61089,0.59454
0.61117,0.59248
0.61146,0.59209
0.61175,0.59415
0.61204,0.59435
0.61233,0.59551
0.61262,0.59461
0.61291,0.59641
0.6132,0.59476
0.61349,0.5947
0.61378,0.59494
0.61407,0.5938
0.61436,0.59588
0.61465,0.59477
0.61494,0.59532
0.61524,0.59338
0.61553,0.59412
0.61582,0.59339
0.61611,0.59186
0.61641,0.59443
0.6167,0.59276
0.61699,0.5942
0.61729,0.59289
0.61758,0.59385
0.61787,0.59263
0.61817,0.59046
0.61846,0.5944
0.61876,0.59383
0.61905,0.59599
0.61935,0.59586
0.61965,0.59732
0.61994,0.59731
0.62024,0.59664
0.62054,0.59825
0.62083,0.59581
0.62113,0.59813
0.62143,0.59636
0.62173,0.59725
0.62203,0.59633
0.62232,0.59447
0.62262,0.5968
0.62292,0.59535
0.62322,0.59704
0.62352,0.5943
0.62382,0.59556
0.62412,0.59619
0.62442,0.59674
0.62472,0.59886
0.62502,0.59514
0.62533,0.59601
0.62563,0.59543
0.62593,0.59963
0.62623,0.59976
0.62654,0.59756
0.62684,0.5985
0.62714,0.5974
0.62744,0.59959
0.62775,0.59573
0.62805,0.59613
0.62836,0.59548
0.62866,0.59475
0.62897,0.59715
0.62927,0.59746
0.62958,0.6003
0.62988,0.59792
0.63019,0.59703
0.6305,0.59635
0.6308,0.59878
0.63111,0.60194
0.63142,0.60134
0.63173,0.59819
0.63203,0.59659
0.63234,0.58857
0.63358,0.60096
0.63389,0.59434
0.6342,0.59629
0.63451,0.59886
0.63482,0.59776
0.63513,0.59762
0.63544,0.60086
0.63575,0.59794
0.63607,0.60175
0.63638,0.59722
0.63669,0.59894
0.637,0.59818
0.63732,0.59887
0.63763,0.60042
0.63794,0.59729
0.63826,0.60055
0.63857,0.59775
0.63889,0.59962
0.6392,0.59773
0.63952,0.59885
0.63983,0.6016
0.64015,0.6004
0.64046,0.60292
0.64078,0.59893
0.6411,0.6011
0.64142,0.60045
0.64173,0.60277
0.64205,0.60576
0.64237,0.60373
0.64269,0.60537
0.64301,0.60243
0.64333,0.60437
0.64364,0.60367
0.64396,0.60465
0.64428,0.6054
0.64461,0.60392
0.64493,0.60494
0.64525,0.601
0.64557,0.60201
0.64589,0.60214
0.64621,0.60481
0.64653,0.60466
0.64686,0.60388
0.64718,0.60731
0.6475,0.60536
0.64783,0.608
0.64815,0.60727
0.64847,0.60642
0.6488,0.60473
0.64912,0.6039
0.64945,0.60722
0.64978,0.60591
0.6501,0.60738
0.65043,0.60596
0.65075,0.60649
0.65108,0.60785
0.65141,0.60793
0.65173,0.60855
0.65206,0.6067
0.65239,0.60959
0.65272,0.60935
0.65305,0.60955
0.65338,0.61002
0.65371,0.60939
0.65404,0.61052
0.65437,0.60917
0.6547,0.60892
0.65503,0.60751
0.65536,0.60986
0.65569,0.61182
0.65602,0.61106
0.65635,0.61165
0.65669,0.611
0.65702,0.61132
0.65735,0.61075
0.65769,0.61166
0.65802,0.61141
0.65836,0.61065
0.65869,0.61104
0.65902,0.60973
0.65936,0.60979
0.6597,0.61019
0.66003,0.61259
0.66037,0.61397
0.6607,0.61331
0.66104,0.61262
0.66138,0.61238
0.66172,0.61436
0.66205,0.61484
0.66239,0.61515
0.66273,0.61481
0.66307,0.6133
0.66341,0.61256
0.66375,0.61215
0.66409,0.612
0.66443,0.61195
0.66477,0.61298
0.66511,0.61294
0.66545,0.6131
0.66579,0.61468
0.66614,0.6155
0.66648,0.61566
0.66682,0.61489
0.66716,0.6135
0.66751,0.61327
0.66785,0.61545
0.6682,0.61663
0.66854,0.61694
0.66889,0.61778
0.66923,0.6172
0.66958,0.61593
0.66992,0.61472
0.67027,0.61549
0.67062,0.61622
0.67096,0.61554
0.67131,0.61522
0.67166,0.61456
0.67201,0.61536
0.67236,0.61637
0.6727,0.6164
0.67305,0.6171
0.6734,0.6176
0.67375,0.61746
0.6741,0.61745
0.67445,0.61781
0.67481,0.61665
0.67516,0.61592
0.67551,0.61703
0.67586,0.6167
0.67621,0.61681
0.67657,0.61818
0.67692,0.61872
0.67727,0.61828
0.67763,0.61758
0.67798,0.61753
0.67834,0.61745
0.67869,0.61756
0.67905,0.61732
0.6794,0.61677
0.67976,0.61715
0.68012,0.61726
0.68047,0.61693
0.68083,0.61704
0.68119,0.617
0.68155,0.6171
0.6819,0.61832
0.68226,0.61916
0.68262,0.61864
0.68298,0.61816
0.68334,0.61767
0.6837,0.6172
0.68406,0.61732
0.68443,0.61756
0.68479,0.61772
0.68515,0.61827
0.68551,0.61904
0.68587,0.61882
0.68624,0.61826
0.6866,0.61901
0.68696,0.6193
0.68733,0.61832
0.68769,0.61819
0.68806,0.61842
0.68842,0.61807
0.68879,0.61733
0.68916,0.61708
0.68952,0.61819
0.68989,0.61897
0.69026,0.61853
0.69062,0.61805
0.69099,0.61803
0.69136,0.61754
0.69173,0.61728
0.6921,0.61747
0.69247,0.6177
0.69284,0.61878
0.69321,0.61881
0.69358,0.61797
0.69395,0.61813
0.69432,0.61829
0.6947,0.61722
0.69507,0.61605
0.69544,0.61639
0.69581,0.61707
0.69619,0.6171
0.69656,0.616
0.69694,0.61505
0.69731,0.61521
0.69769,0.61532
0.69806,0.61542
0.69844,0.61586
0.69881,0.61752
0.69919,0.61821
0.69957,0.61743
0.69995,0.61747
0.70032,0.61748
0.7007,0.61702
0.70108,0.61606
0.70146,0.61506
0.70184,0.61406
0.70222,0.61391
0.7026,0.61438
0.70298,0.61386
0.70336,0.61434
0.70375,0.61507
0.70413,0.61472
0.70451,0.61417
0.70489,0.61334
0.70528,0.61212
0.70566,0.61222
0.70605,0.6137
0.70643,0.6139
0.70682,0.61346
0.7072,0.61339
0.70759,0.61329
0.70797,0.61232
0.70836,0.61116
0.70875,0.61164
0.70914,0.61258
0.70952,0.61309
0.70991,0.61279
0.7103,0.61229
0.71069,0.61207
0.71108,0.6115
0.71147,0.61148
0.71186,0.61153
0.71225,0.61103
0.71265,0.61062
0.71304,0.61117
0.71343,0.61174
0.71382,0.6116
0.71422,0.61116
0.71461,0.61067
0.715,0.61104
0.7154,0.61123
0.71579,0.61077
0.71619,0.61071
0.71658,0.61101
0.71698,0.61078
0.71738,0.60973
0.71777,0.60907
0.71817,0.60881
0.71857,0.60903
0.71897,0.60943
0.71937,0.60933
0.71977,0.60897
0.72017,0.6088
0.72057,0.60944
0.72097,0.60939
0.72137,0.60827
0.72177,0.60724
0.72217,0.60667
0.72258,0.60713
0.72298,0.60748
0.72338,0.60745
0.72379,0.60762
0.72419,0.60747
0.7246,0.60705
0.725,0.60711
0.72541,0.60689
0.72581,0.60577
0.72622,0.6053
0.72663,0.60549
0.72703,0.60535
0.72744,0.60467
0.72785,0.60374
0.72826,0.60397
0.72867,0.60454
0.72908,0.6045
0.72949,0.60445
0.7299,0.60416
0.73031,0.60362
0.73072,0.60298
0.73113,0.60232
0.73155,0.60195
0.73196,0.60217
0.73237,0.60248
0.73279,0.6016
0.7332,0.60075
0.73362,0.6011
0.73403,0.60163
0.73445,0.60156
0.73486,0.60092
0.73528,0.60041
0.7357,0.60049
0.73612,0.60083
0.73653,0.60072
0.73695,0.5997
0.73737,0.59862
0.73779,0.59826
0.73821,0.59855
0.73863,0.59905
0.73905,0.59849
0.73948,0.59752
0.7399,0.59753
0.74032,0.59762
0.74074,0.59756
0.74117,0.59768
0.74159,0.59735
0.74202,0.59688
0.74244,0.59636
0.74287,0.59552
0.74329,0.59488
0.74372,0.59488
0.74415,0.59502
0.74457,0.59431
0.745,0.59305
0.74543,0.59243
0.74586,0.593
0.74629,0.59364
0.74672,0.59374
0.74715,0.59313
0.74758,0.59191
0.74801,0.59124
0.74844,0.59096
0.74887,0.59034
0.74931,0.59024
0.74974,0.591
0.75017,0.59138
0.75061,0.59056
0.75104,0.58948
0.75148,0.58912
0.75191,0.58899
0.75235,0.5881
0.75279,0.58742
0.75323,0.58741
0.75366,0.58716
0.7541,0.58697
0.75454,0.58636
0.75498,0.5856
0.75542,0.58555
0.75586,0.58502
0.7563,0.58398
0.75674,0.58345
0.75719,0.58342
0.75763,0.5832
0.75807,0.58257
0.75851,0.58222
0.75896,0.58238
0.7594,0.58266
0.75985,0.58232
0.76029,0.58164
0.76074,0.58172
0.76119,0.58154
0.76163,0.58018
0.76208,0.57936
0.76253,0.57952
0.76298,0.57963
0.76343,0.5795
0.76388,0.57889
0.76433,0.57841
0.76478,0.57828
0.76523,0.57771
0.76568,0.57678
0.76614,0.57632
0.76659,0.57663
0.76704,0.57692
0.7675,0.5768
0.76795,0.5764
0.76841,0.57549
0.76886,0.57423
0.76932,0.5735
0.76977,0.57311
0.77023,0.57259
0.77069,0.57274
0.77115,0.57276
0.77161,0.57217
0.77207,0.57198
0.77253,0.57126
0.77299,0.56987
0.77345,0.56942
0.77391,0.56993
0.77437,0.57024
0.77484,0.57019
0.7753,0.56949
0.77576,0.56847
0.77623,0.56835
0.77669,0.56852
0.77716,0.56833
0.77762,0.56793
0.77809,0.568
0.77856,0.56783
0.77903,0.56678
0.7795,0.56642
0.77996,0.56598
0.78043,0.56499
0.7809,0.56449
0.78138,0.56404
0.78185,0.56366
0.78232,0.56364
0.78279,0.56333
0.78326,0.56219
0.78374,0.56172
0.78421,0.562
0.78469,0.56178
0.78516,0.56161
0.78564,0.56147
0.78611,0.56144
0.78659,0.5616
0.78707,0.56129
0.78755,0.56031
0.78803,0.5594
0.7885,0.55906
0.78898,0.55875
0.78946,0.55841
0.78995,0.55797
0.79043,0.55751
0.79091,0.55699
0.79139,0.5561
0.79188,0.55592
0.79236,0.5565
0.79284,0.55619
0.79333,0.55541
0.79382,0.55528
0.7943,0.55534
0.79479,0.55517
0.79528,0.55492
0.79576,0.55467
0.79625,0.55429
0.79674,0.55376
0.79723,0.55315
0.79772,0.55235
0.79822,0.55185
0.79871,0.55142
0.7992,0.55099
0.79969,0.55134
0.80019,0.55126
0.80068,0.55056
0.80117,0.55056
0.80167,0.55107
0.80217,0.55117
0.80266,0.55027
0.80316,0.54932
0.80366,0.54908
0.80416,0.54902
0.80466,0.54863
0.80516,0.54828
0.80566,0.54805
0.80616,0.5476
0.80666,0.54747
0.80716,0.54751
0.80766,0.54733
0.80817,0.5475
0.80867,0.5478
0.80918,0.54739
0.80968,0.54633
0.81019,0.54602
0.81069,0.54628
0.8112,0.54579
0.81171,0.54534
0.81222,0.54519
0.81273,0.54474
0.81324,0.54453
0.81375,0.54465
0.81426,0.54466
0.81477,0.54463
0.81528,0.54428
0.8158,0.54333
0.81631,0.54241
0.81682,0.54229
0.81734,0.54296
0.81786,0.5434
0.81837,0.54304
0.81889,0.5423
0.81941,0.54213
0.81992,0.54246
0.82044,0.54208
0.82096,0.54158
0.82148,0.54139
0.822,0.54095
0.82253,0.54077
0.82305,0.54075
0.82357,0.54083
0.82409,0.54075
0.82462,0.54021
0.82514,0.53983
0.82567,0.53952
0.8262,0.53948
0.82672,0.53963
0.82725,0.53899
0.82778,0.5377
0.82831,0.53719
0.82884,0.53771
0.82937,0.53818
0.8299,0.53823
0.83043,0.53768
0.83096,0.537
0.8315,0.53657
0.83203,0.5361
0.83256,0.53581
0.8331,0.53575
0.83363,0.53601
0.83417,0.53596
0.83471,0.53554
0.83525,0.53551
0.83578,0.53511
0.83632,0.53429
0.83686,0.53409
0.8374,0.53452
0.83794,0.53492
0.83849,0.53489
0.83903,0.53447
0.83957,0.53405
0.84012,0.53379
0.84066,0.53372
0.84121,0.53382
0.84175,0.53355
0.8423,0.53323
0.84285,0.53334
0.8434,0.5331
0.84395,0.53249
0.8445,0.53216
0.84505,0.53199
0.8456,0.53211
0.84615,0.53221
0.8467,0.53192
0.84726,0.53173
0.84781,0.5317
0.84836,0.53148
0.84892,0.53113
0.84948,0.53096
0.85003,0.53088
0.85059,0.53073
0.85115,0.5307
0.85171,0.53041
0.85227,0.53021
0.85283,0.53055
0.85339,0.53081
0.85395,0.53056
0.85452,0.52993
0.85508,0.5297
0.85564,0.53002
0.85621,0.52965
0.85678,0.52856
0.85734,0.52822
0.85791,0.52859
0.85848,0.52862
0.85905,0.52813
0.85962,0.52747
0.86019,0.52757
0.86076,0.52806
0.86133,0.52801
0.8619,0.52803
0.86248,0.5281
0.86305,0.52795
0.86362,0.52762
0.8642,0.52751
0.86478,0.52745
0.86535,0.52736
0.86593,0.52726
0.86651,0.52696
0.86709,0.52676
0.86767,0.52683
0.86825,0.5268
0.86883,0.52652
0.86942,0.52631
0.87,0.52632
0.87058,0.52621
0.87117,0.52599
0.87176,0.52581
0.87234,0.52569
0.87293,0.52555
0.87352,0.52532
0.87411,0.52524
0.8747,0.52518
0.87529,0.52478
0.87588,0.52446
0.87647,0.52438
0.87706,0.52419
0.87766,0.52397
0.87825,0.52377
0.87885,0.52364
0.87944,0.52369
0.88004,0.52357
0.88064,0.52335
0.88124,0.52312
0.88184,0.52279
0.88244,0.52266
0.88304,0.52275
0.88364,0.52287
0.88424,0.52284
0.88485,0.52251
0.88545,0.52218
0.88606,0.52196
0.88666,0.52168
0.88727,0.52129
0.88788,0.52076
0.88849,0.52051
0.8891,0.52053
0.88971,0.52042
0.89032,0.52015
0.89093,0.51981
0.89154,0.51938
0.89215,0.51904
0.89277,0.51888
0.89338,0.51875
0.894,0.51846
0.89462,0.51817
0.89524,0.51798
0.89585,0.51775
0.89647,0.51751
0.89709,0.51739
0.89772,0.5173
0.89834,0.51707
0.89896,0.5166
0.89958,0.51616
0.90021,0.51595
0.90083,0.51566
0.90146,0.51516
0.90209,0.51471
0.90272,0.51447
0.90335,0.51423
0.90398,0.51388
0.90461,0.51358
0.90524,0.51327
0.90587,0.51286
0.9065,0.51238
0.90714,0.51201
0.90777,0.51174
0.90841,0.51157
0.90905,0.51149
0.90968,0.51114
0.91032,0.51068
0.91096,0.51038
0.9116,0.51008
0.91225,0.50975
0.91289,0.5095
0.91353,0.50916
0.91418,0.50857
0.91482,0.50814
0.91547,0.50795
0.91611,0.5076
0.91676,0.50719
0.91741,0.50687
0.91806,0.50644
0.91871,0.50587
0.91936,0.50539
0.92001,0.50497
0.92067,0.50455
0.92132,0.50421
0.92198,0.5038
0.92263,0.50327
0.92329,0.50272
0.92395,0.50218
0.92461,0.50156
0.92527,0.50109
0.92593,0.5008
0.92659,0.50029
0.92725,0.49981
0.92792,0.49936
0.92858,0.49875
0.92925,0.49819
0.92991,0.49766
0.93058,0.49713
0.93125,0.49664
0.93192,0.49618
0.93259,0.49572
0.93326,0.49528
0.93393,0.49479
0.93461,0.49416
0.93528,0.49355
0.93596,0.49297
0.93663,0.4924
0.93731,0.49185
0.93799,0.49126
0.93867,0.49063
0.93935,0.48994
0.94003,0.4894
0.94071,0.48897
0.9414,0.48838
0.94208,0.48781
0.94276,0.48734
0.94345,0.48673
0.94414,0.48608
0.94483,0.48545
0.94551,0.48481
0.94621,0.48423
0.9469,0.48365
0.94759,0.48295
0.94828,0.48228
0.94898,0.48169
0.94967,0.48106
0.95037,0.48037
0.95106,0.47959
0.95176,0.47891
0.95246,0.4783
0.95316,0.47766
0.95386,0.47709
0.95457,0.47651
0.95527,0.47585
0.95597,0.4752
0.95668,0.47452
0.95739,0.47369
0.95809,0.47295
0.9588,0.47243
0.95951,0.4719
0.96022,0.47129
0.96094,0.47061
0.96165,0.46989
0.96236,0.46915
0.96308,0.4684
0.96379,0.46772
0.96451,0.46717
0.96523,0.46665
0.96595,0.46596
0.96667,0.46517
0.96739,0.46444
0.96811,0.46377
0.96883,0.46308
0.96956,0.46238
0.97029,0.46163
0.97101,0.4609
0.97174,0.46023
0.97247,0.45965
0.9732,0.45907
0.97393,0.45843
0.97466,0.45777
0.9754,0.45718
0.97613,0.4566
0.97687,0.45582
0.9776,0.45496
0.97834,0.45423
0.97908,0.45353
0.97982,0.45276
0.98056,0.45208
0.9813,0.4515
0.98205,0.451
0.98279,0.4505
0.98354,0.44988
0.98428,0.44928
0.98503,0.4487
0.98578,0.44812
0.98653,0.44756
0.98728,0.44689
0.98803,0.4462
0.98879,0.4455
0.98954,0.44485
0.9903,0.44422
0.99106,0.44354
0.99181,0.44283
0.99257,0.4422
0.99333,0.44174
0.9941,0.44122
0.99486,0.44056
0.99562,0.43992
0.99639,0.43928
0.99715,0.43864
0.99792,0.43794
0.99869,0.43717
0.99946,0.4365
1.0002,0.43585
1.001,0.43524
1.0018,0.4347
1.0026,0.43415
1.0033,0.43359
1.0041,0.43306
1.0047,0.43231
1.0049,0.43158
1.0051,0.43149
1.0053,0.43198
1.0055,0.43223
1.0057,0.43253
1.0059,0.43356
1.0061,0.43398
1.0062,0.43328
1.0064,0.43318
1.0066,0.43442
1.0068,0.43577
1.007,0.43563
1.0072,0.43371
1.0074,0.43194
1.0076,0.43156
1.0078,0.4318
1.008,0.43254
1.0082,0.4334
1.0084,0.43272
1.0086,0.43148
1.0088,0.43191
1.009,0.43272
1.0092,0.43208
1.0094,0.43109
1.0096,0.4311
1.0098,0.43209
1.01,0.4329
1.0102,0.43187
1.0104,0.43013
1.0106,0.43007
1.0108,0.43055
1.011,0.4301
1.0112,0.43052
1.0114,0.432
1.0115,0.4319
1.0117,0.4303
1.0119,0.42967
1.0121,0.43036
1.0123,0.43084
1.0125,0.42996
1.0127,0.42827
1.0129,0.42786
1.0131,0.42938
1.0133,0.43064
1.0135,0.43016
1.0137,0.42905
1.0139,0.42833
1.0141,0.42788
1.0143,0.42787
1.0145,0.42847
1.0147,0.42879
1.0149,0.42847
1.0151,0.42863
1.0153,0.43013
1.0155,0.43191
1.0157,0.43205
1.0159,0.43022
1.0161,0.42887
1.0163,0.43014
1.0165,0.43211
1.0167,0.43149
1.0169,0.4288
1.0171,0.42676
1.0173,0.42626
1.0175,0.42704
1.0177,0.42866
1.0179,0.42972
1.0181,0.42949
1.0183,0.4289
1.0185,0.42867
1.0187,0.42887
1.0189,0.4292
1.0191,0.42849
1.0193,0.42652
1.0195,0.42502
1.0197,0.42465
1.0199,0.42431
1.0201,0.42347
1.0203,0.42268
1.0205,0.4226
1.0207,0.42341
1.0209,0.42421
1.0211,0.42457
1.0213,0.42529
1.0215,0.4262
1.0217,0.42617
1.0219,0.42527
1.0221,0.42421
1.0223,0.42385
1.0225,0.42516
1.0227,0.42704
1.0229,0.4273
1.0231,0.42634
1.0233,0.42546
1.0235,0.42423
1.0237,0.42271
1.0239,0.42229
1.0241,0.42321
1.0243,0.42405
1.0245,0.42363
1.0247,0.42286
