KC-OL-hm_5,
0.55115,0.34815
0.55138,0.34751
0.55162,0.3413
0.55185,0.33889
0.55209,0.3416
0.55232,0.34508
0.55256,0.34874
0.55279,0.34966
0.55303,0.3459
0.55327,0.34258
0.5535,0.34269
0.55374,0.34278
0.55397,0.34221
0.55421,0.344
0.55445,0.34691
0.55469,0.35076
0.55492,0.35347
0.55516,0.34989
0.5554,0.34571
0.55564,0.34562
0.55588,0.34796
0.55611,0.35179
0.55635,0.35289
0.55659,0.35207
0.55683,0.34906
0.55707,0.34516
0.55731,0.35114
0.55755,0.35745
0.55779,0.34992
0.55803,0.34407
0.55827,0.34873
0.55851,0.35231
0.55875,0.35065
0.55899,0.34814
0.55923,0.34749
0.55947,0.34784
0.55972,0.34726
0.55996,0.34824
0.5602,0.35089
0.56044,0.35189
0.56068,0.35016
0.56093,0.34648
0.56117,0.34651
0.56141,0.34971
0.56166,0.35182
0.5619,0.35341
0.56214,0.35208
0.56239,0.35046
0.56263,0.35117
0.56287,0.35349
0.56312,0.3572
0.56336,0.35701
0.56361,0.3543
0.56385,0.3528
0.5641,0.35124
0.56435,0.35149
0.56459,0.3553
0.56484,0.35852
0.56508,0.35849
0.56533,0.35766
0.56558,0.35457
0.56582,0.35103
0.56607,0.35221
0.56632,0.35435
0.56657,0.35524
0.56681,0.35824
0.56706,0.36214
0.56731,0.36241
0.56756,0.36086
0.56781,0.36089
0.56805,0.35923
0.5683,0.35776
0.56855,0.35996
0.5688,0.36143
0.56905,0.35926
0.5693,0.35546
0.56955,0.35538
0.5698,0.35906
0.57005,0.36143
0.5703,0.36216
0.57056,0.36119
0.57081,0.36039
0.57106,0.36182
0.57131,0.36396
0.57156,0.36401
0.57181,0.36092
0.57207,0.35846
0.57232,0.35688
0.57257,0.35613
0.57282,0.35837
0.57308,0.36085
0.57333,0.36035
0.57358,0.35961
0.57384,0.36118
0.57409,0.36265
0.57435,0.36336
0.5746,0.36208
0.57486,0.36267
0.57511,0.36672
0.57537,0.36637
0.57562,0.3657
0.57588,0.3685
0.57613,0.36965
0.57639,0.36843
0.57665,0.36816
0.5769,0.36981
0.57716,0.36897
0.57742,0.36698
0.57767,0.36559
0.57793,0.36445
0.57819,0.36629
0.57845,0.36807
0.57871,0.36679
0.57896,0.36445
0.57922,0.36401
0.57948,0.36644
0.57974,0.36838
0.58,0.36853
0.58026,0.36828
0.58052,0.36776
0.58078,0.36744
0.58104,0.36791
0.5813,0.37014
0.58156,0.37253
0.58182,0.37144
0.58208,0.37033
0.58235,0.37245
0.58261,0.37241
0.58287,0.36944
0.58313,0.36831
0.58339,0.36889
0.58366,0.37116
0.58392,0.3727
0.58418,0.37038
0.58445,0.36963
0.58471,0.37058
0.58497,0.37071
0.58524,0.37311
0.5855,0.37467
0.58577,0.37276
0.58603,0.37137
0.5863,0.37317
0.58656,0.37515
0.58683,0.37583
0.58709,0.37648
0.58736,0.37543
0.58763,0.37392
0.58789,0.37366
0.58816,0.37467
0.58843,0.37607
0.58869,0.37607
0.58896,0.37681
0.58923,0.37747
0.5895,0.37523
0.58976,0.37334
0.59003,0.37455
0.5903,0.37584
0.59057,0.37508
0.59084,0.37524
0.59111,0.37707
0.59138,0.37779
0.59165,0.37692
0.59192,0.37628
0.59219,0.3767
0.59246,0.37775
0.59273,0.37897
0.593,0.37928
0.59327,0.37837
0.59354,0.37865
0.59382,0.3808
0.59409,0.38112
0.59436,0.37917
0.59463,0.37827
0.59491,0.37966
0.59518,0.38124
0.59545,0.38119
0.59573,0.38193
0.596,0.3824
0.59627,0.38074
0.59655,0.37944
0.59682,0.38066
0.5971,0.3819
0.59737,0.37963
0.59765,0.37948
0.59792,0.38155
0.5982,0.38167
0.59848,0.38145
0.59875,0.38128
0.59903,0.38288
0.59931,0.38357
0.59958,0.38275
0.59986,0.38259
0.60014,0.38254
0.60042,0.38293
0.6007,0.38484
0.60097,0.38763
0.60125,0.38567
0.60153,0.38385
0.60181,0.38443
0.60209,0.38469
0.60237,0.38549
0.60265,0.38459
0.60293,0.38494
0.60321,0.38348
0.60349,0.38185
0.60377,0.38262
0.60405,0.38298
0.60434,0.38499
0.60462,0.38621
0.6049,0.38714
0.60518,0.3865
0.60547,0.3864
0.60575,0.3872
0.60603,0.38766
0.60631,0.38811
0.6066,0.38649
0.60688,0.38741
0.60717,0.38709
0.60745,0.3877
0.60774,0.38853
0.60802,0.38757
0.60831,0.38811
0.60859,0.38729
0.60888,0.38922
0.60916,0.38813
0.60945,0.38725
0.60974,0.38813
0.61002,0.38757
0.61031,0.38872
0.6106,0.3896
0.61089,0.39393
0.61117,0.39336
0.61146,0.39233
0.61175,0.39251
0.61204,0.39062
0.61233,0.39148
0.61262,0.39104
0.61291,0.39272
0.6132,0.39181
0.61349,0.39277
0.61378,0.39274
0.61407,0.39021
0.61436,0.39175
0.61465,0.39219
0.61494,0.39451
0.61524,0.39249
0.61553,0.39387
0.61582,0.39529
0.61611,0.39343
0.61641,0.39562
0.6167,0.39527
0.61699,0.39657
0.61729,0.3945
0.61758,0.39644
0.61787,0.39801
0.61817,0.39575
0.61846,0.39549
0.61876,0.39274
0.61905,0.39492
0.61935,0.39492
0.61965,0.39658
0.61994,0.39597
0.62024,0.39471
0.62054,0.39667
0.62083,0.39514
0.62113,0.39773
0.62143,0.39603
0.62173,0.39781
0.62203,0.39736
0.62232,0.39629
0.62262,0.3993
0.62292,0.39594
0.62322,0.39686
0.62352,0.3951
0.62382,0.39607
0.62412,0.39609
0.62442,0.39657
0.62472,0.39989
0.62502,0.39865
0.62533,0.40138
0.62563,0.39901
0.62593,0.40034
0.62623,0.39991
0.62654,0.39815
0.62684,0.40039
0.62714,0.40027
0.62744,0.40314
0.62775,0.40022
0.62805,0.40133
0.62836,0.40017
0.62866,0.39961
0.62897,0.40202
0.62927,0.4
0.62958,0.40282
0.62988,0.40223
0.63019,0.40471
0.6305,0.40386
0.6308,0.40299
0.63111,0.40332
0.63142,0.40153
0.63173,0.40251
0.63203,0.40191
0.63234,0.3928
0.63358,0.4023
0.63389,0.40326
0.6342,0.4047
0.63451,0.40644
0.63482,0.40598
0.63513,0.40506
0.63544,0.40692
0.63575,0.4055
0.63607,0.40723
0.63638,0.40469
0.63669,0.40628
0.637,0.40629
0.63732,0.40557
0.63763,0.40467
0.63794,0.40375
0.63826,0.40835
0.63857,0.40719
0.63889,0.40914
0.6392,0.40805
0.63952,0.40814
0.63983,0.41011
0.64015,0.40892
0.64046,0.4104
0.64078,0.40835
0.6411,0.40991
0.64142,0.40859
0.64173,0.40953
0.64205,0.41164
0.64237,0.41098
0.64269,0.41271
0.64301,0.41119
0.64333,0.41346
0.64364,0.41263
0.64396,0.41284
0.64428,0.41272
0.64461,0.41125
0.64493,0.41318
0.64525,0.41173
0.64557,0.41394
0.64589,0.41431
0.64621,0.41574
0.64653,0.4158
0.64686,0.41513
0.64718,0.41714
0.6475,0.41523
0.64783,0.41656
0.64815,0.4153
0.64847,0.4153
0.6488,0.41527
0.64912,0.41437
0.64945,0.41595
0.64978,0.41488
0.6501,0.41604
0.65043,0.41516
0.65075,0.41685
0.65108,0.41836
0.65141,0.41751
0.65173,0.41811
0.65206,0.41742
0.65239,0.41964
0.65272,0.41998
0.65305,0.42079
0.65338,0.42031
0.65371,0.41913
0.65404,0.42019
0.65437,0.42016
0.6547,0.42167
0.65503,0.42094
0.65536,0.42154
0.65569,0.42214
0.65602,0.42183
0.65635,0.42248
0.65669,0.42206
0.65702,0.42237
0.65735,0.42181
0.65769,0.42329
0.65802,0.42392
0.65836,0.42351
0.65869,0.42341
0.65902,0.42318
0.65936,0.42468
0.6597,0.42436
0.66003,0.42549
0.66037,0.4268
0.6607,0.42676
0.66104,0.42593
0.66138,0.42475
0.66172,0.42651
0.66205,0.42807
0.66239,0.42884
0.66273,0.42854
0.66307,0.42855
0.66341,0.42825
0.66375,0.42717
0.66409,0.42765
0.66443,0.42787
0.66477,0.42876
0.66511,0.42914
0.66545,0.42945
0.66579,0.43025
0.66614,0.43015
0.66648,0.42995
0.66682,0.42966
0.66716,0.4302
0.66751,0.43069
0.66785,0.43158
0.6682,0.43144
0.66854,0.43039
0.66889,0.4314
0.66923,0.43202
0.66958,0.43157
0.66992,0.43152
0.67027,0.4322
0.67062,0.43263
0.67096,0.43337
0.67131,0.43444
0.67166,0.43375
0.67201,0.43321
0.67236,0.43335
0.6727,0.43322
0.67305,0.43374
0.6734,0.43464
0.67375,0.43462
0.6741,0.43421
0.67445,0.43483
0.67481,0.43567
0.67516,0.43644
0.67551,0.43674
0.67586,0.43653
0.67621,0.43665
0.67657,0.43644
0.67692,0.43617
0.67727,0.43618
0.67763,0.43669
0.67798,0.43764
0.67834,0.4379
0.67869,0.43827
0.67905,0.43914
0.6794,0.43942
0.67976,0.43912
0.68012,0.43878
0.68047,0.43846
0.68083,0.439
0.68119,0.44032
0.68155,0.44077
0.6819,0.44015
0.68226,0.43985
0.68262,0.44031
0.68298,0.44058
0.68334,0.44047
0.6837,0.44061
0.68406,0.44107
0.68443,0.4412
0.68479,0.44086
0.68515,0.44123
0.68551,0.44152
0.68587,0.44075
0.68624,0.44064
0.6866,0.4419
0.68696,0.44301
0.68733,0.44316
0.68769,0.44309
0.68806,0.44274
0.68842,0.44235
0.68879,0.44304
0.68916,0.44383
0.68952,0.44437
0.68989,0.445
0.69026,0.44518
0.69062,0.44529
0.69099,0.44551
0.69136,0.44515
0.69173,0.44456
0.6921,0.44445
0.69247,0.44501
0.69284,0.44575
0.69321,0.44577
0.69358,0.44525
0.69395,0.44558
0.69432,0.44695
0.6947,0.44779
0.69507,0.44747
0.69544,0.4469
0.69581,0.44717
0.69619,0.44817
0.69656,0.44874
0.69694,0.44889
0.69731,0.44847
0.69769,0.44751
0.69806,0.44689
0.69844,0.44699
0.69881,0.44797
0.69919,0.44867
0.69957,0.44874
0.69995,0.44849
0.70032,0.44854
0.7007,0.44927
0.70108,0.44934
0.70146,0.44895
0.70184,0.44846
0.70222,0.44832
0.7026,0.44907
0.70298,0.44951
0.70336,0.44942
0.70375,0.44951
0.70413,0.4506
0.70451,0.45148
0.70489,0.45107
0.70528,0.45062
0.70566,0.45045
0.70605,0.4503
0.70643,0.4502
0.70682,0.45044
0.7072,0.45137
0.70759,0.45241
0.70797,0.45212
0.70836,0.45099
0.70875,0.45139
0.70914,0.45248
0.70952,0.45236
0.70991,0.45205
0.7103,0.45258
0.71069,0.45306
0.71108,0.45283
0.71147,0.45285
0.71186,0.4534
0.71225,0.45378
0.71265,0.45393
0.71304,0.45451
0.71343,0.45469
0.71382,0.45358
0.71422,0.45312
0.71461,0.4539
0.715,0.45413
0.7154,0.45409
0.71579,0.45448
0.71619,0.45493
0.71658,0.45537
0.71698,0.4553
0.71738,0.45472
0.71777,0.45418
0.71817,0.45401
0.71857,0.45454
0.71897,0.45534
0.71937,0.4559
0.71977,0.45596
0.72017,0.45555
0.72057,0.45539
0.72097,0.45572
0.72137,0.45556
0.72177,0.45524
0.72217,0.45573
0.72258,0.45627
0.72298,0.45664
0.72338,0.45684
0.72379,0.4564
0.72419,0.45634
0.7246,0.45696
0.725,0.45688
0.72541,0.45593
0.72581,0.45561
0.72622,0.45622
0.72663,0.45662
0.72703,0.45693
0.72744,0.45731
0.72785,0.45698
0.72826,0.45692
0.72867,0.45752
0.72908,0.45736
0.72949,0.45702
0.7299,0.45721
0.73031,0.45741
0.73072,0.45762
0.73113,0.45764
0.73155,0.45808
0.73196,0.45865
0.73237,0.45821
0.73279,0.45775
0.7332,0.4582
0.73362,0.4586
0.73403,0.45838
0.73445,0.45827
0.73486,0.4585
0.73528,0.45865
0.7357,0.459
0.73612,0.45971
0.73653,0.45986
0.73695,0.45906
0.73737,0.45827
0.73779,0.45811
0.73821,0.45863
0.73863,0.45928
0.73905,0.45925
0.73948,0.45914
0.7399,0.45927
0.74032,0.45921
0.74074,0.45931
0.74117,0.45949
0.74159,0.4595
0.74202,0.45916
0.74244,0.45824
0.74287,0.45779
0.74329,0.45865
0.74372,0.45921
0.74415,0.45899
0.74457,0.45908
0.745,0.45931
0.74543,0.45957
0.74586,0.45968
0.74629,0.45972
0.74672,0.46013
0.74715,0.45998
0.74758,0.45946
0.74801,0.45914
0.74844,0.45912
0.74887,0.45954
0.74931,0.46015
0.74974,0.46046
0.75017,0.46022
0.75061,0.45997
0.75104,0.45976
0.75148,0.45949
0.75191,0.45928
0.75235,0.45918
0.75279,0.45958
0.75323,0.45987
0.75366,0.45995
0.7541,0.45997
0.75454,0.45939
0.75498,0.45869
0.75542,0.45866
0.75586,0.45896
0.7563,0.45891
0.75674,0.4587
0.75719,0.45871
0.75763,0.45881
0.75807,0.45878
0.75851,0.45898
0.75896,0.45914
0.7594,0.45898
0.75985,0.45883
0.76029,0.45883
0.76074,0.45943
0.76119,0.46011
0.76163,0.4601
0.76208,0.45939
0.76253,0.4586
0.76298,0.45852
0.76343,0.45889
0.76388,0.45896
0.76433,0.45848
0.76478,0.45845
0.76523,0.45855
0.76568,0.45805
0.76614,0.45823
0.76659,0.45835
0.76704,0.45817
0.7675,0.45859
0.76795,0.45903
0.76841,0.45897
0.76886,0.45841
0.76932,0.45847
0.76977,0.45893
0.77023,0.45867
0.77069,0.45823
0.77115,0.45756
0.77161,0.4571
0.77207,0.45799
0.77253,0.45867
0.77299,0.45791
0.77345,0.45758
0.77391,0.45807
0.77437,0.45821
0.77484,0.4579
0.7753,0.45725
0.77576,0.45671
0.77623,0.45708
0.77669,0.45809
0.77716,0.45858
0.77762,0.45815
0.77809,0.45768
0.77856,0.45777
0.77903,0.45784
0.7795,0.45774
0.77996,0.45773
0.78043,0.45747
0.7809,0.45743
0.78138,0.4574
0.78185,0.45703
0.78232,0.4572
0.78279,0.45706
0.78326,0.45629
0.78374,0.45594
0.78421,0.45633
0.78469,0.45739
0.78516,0.45785
0.78564,0.4573
0.78611,0.45711
0.78659,0.45752
0.78707,0.45763
0.78755,0.45746
0.78803,0.45709
0.7885,0.45642
0.78898,0.45624
0.78946,0.45663
0.78995,0.45699
0.79043,0.45698
0.79091,0.45667
0.79139,0.45655
0.79188,0.45661
0.79236,0.45702
0.79284,0.45714
0.79333,0.45657
0.79382,0.45634
0.7943,0.4565
0.79479,0.45652
0.79528,0.45643
0.79576,0.45671
0.79625,0.45698
0.79674,0.45661
0.79723,0.45607
0.79772,0.45547
0.79822,0.45522
0.79871,0.45542
0.7992,0.45556
0.79969,0.45578
0.80019,0.45599
0.80068,0.45622
0.80117,0.45599
0.80167,0.45565
0.80217,0.45592
0.80266,0.45558
0.80316,0.45504
0.80366,0.45541
0.80416,0.45587
0.80466,0.45574
0.80516,0.45546
0.80566,0.45559
0.80616,0.45569
0.80666,0.45556
0.80716,0.45531
0.80766,0.45505
0.80817,0.45515
0.80867,0.45507
0.80918,0.45492
0.80968,0.45543
0.81019,0.45576
0.81069,0.45541
0.8112,0.45527
0.81171,0.45556
0.81222,0.45551
0.81273,0.45494
0.81324,0.45474
0.81375,0.45515
0.81426,0.45557
0.81477,0.45598
0.81528,0.45595
0.8158,0.45514
0.81631,0.45456
0.81682,0.45486
0.81734,0.45546
0.81786,0.45558
0.81837,0.45528
0.81889,0.45479
0.81941,0.45488
0.81992,0.4555
0.82044,0.45559
0.82096,0.45527
0.82148,0.45511
0.822,0.4553
0.82253,0.4554
0.82305,0.45523
0.82357,0.45526
0.82409,0.45539
0.82462,0.45556
0.82514,0.45524
0.82567,0.45476
0.8262,0.45473
0.82672,0.45479
0.82725,0.45504
0.82778,0.45489
0.82831,0.45463
0.82884,0.45483
0.82937,0.45495
0.8299,0.45532
0.83043,0.45547
0.83096,0.45533
0.8315,0.45538
0.83203,0.45504
0.83256,0.45471
0.8331,0.45472
0.83363,0.45448
0.83417,0.45428
0.83471,0.45478
0.83525,0.4552
0.83578,0.45462
0.83632,0.45417
0.83686,0.45449
0.8374,0.4549
0.83794,0.455
0.83849,0.45483
0.83903,0.45491
0.83957,0.45529
0.84012,0.45565
0.84066,0.45576
0.84121,0.45549
0.84175,0.45532
0.8423,0.45571
0.84285,0.45638
0.8434,0.45635
0.84395,0.45588
0.8445,0.45608
0.84505,0.45615
0.8456,0.45594
0.84615,0.45615
0.8467,0.45643
0.84726,0.45637
0.84781,0.45609
0.84836,0.45624
0.84892,0.45652
0.84948,0.45648
0.85003,0.45634
0.85059,0.45596
0.85115,0.45581
0.85171,0.45601
0.85227,0.45622
0.85283,0.45648
0.85339,0.45679
0.85395,0.45679
0.85452,0.45649
0.85508,0.45674
0.85564,0.45743
0.85621,0.4577
0.85678,0.45733
0.85734,0.45698
0.85791,0.45736
0.85848,0.45777
0.85905,0.45755
0.85962,0.45702
0.86019,0.45702
0.86076,0.45752
0.86133,0.45791
0.8619,0.45811
0.86248,0.45794
0.86305,0.45777
0.86362,0.45782
0.8642,0.45788
0.86478,0.45802
0.86535,0.45855
0.86593,0.45877
0.86651,0.45857
0.86709,0.45856
0.86767,0.45861
0.86825,0.45877
0.86883,0.45897
0.86942,0.45898
0.87,0.4589
0.87058,0.4588
0.87117,0.45887
0.87176,0.45908
0.87234,0.45921
0.87293,0.4591
0.87352,0.45894
0.87411,0.45903
0.8747,0.4591
0.87529,0.4591
0.87588,0.45913
0.87647,0.45897
0.87706,0.45869
0.87766,0.45851
0.87825,0.45853
0.87885,0.4589
0.87944,0.45933
0.88004,0.45941
0.88064,0.45932
0.88124,0.45934
0.88184,0.45954
0.88244,0.45983
0.88304,0.45989
0.88364,0.45976
0.88424,0.4597
0.88485,0.4597
0.88545,0.4598
0.88606,0.45986
0.88666,0.45968
0.88727,0.45948
0.88788,0.4593
0.88849,0.4592
0.8891,0.45937
0.88971,0.45962
0.89032,0.45965
0.89093,0.45967
0.89154,0.45976
0.89215,0.45976
0.89277,0.45966
0.89338,0.45944
0.894,0.45924
0.89462,0.45938
0.89524,0.45961
0.89585,0.45968
0.89647,0.45968
0.89709,0.45968
0.89772,0.45953
0.89834,0.45938
0.89896,0.45935
0.89958,0.4593
0.90021,0.45924
0.90083,0.45922
0.90146,0.45912
0.90209,0.45894
0.90272,0.45875
0.90335,0.45862
0.90398,0.45853
0.90461,0.45845
0.90524,0.45841
0.90587,0.4584
0.9065,0.4584
0.90714,0.4582
0.90777,0.45792
0.90841,0.45792
0.90905,0.45789
0.90968,0.45768
0.91032,0.45755
0.91096,0.45749
0.9116,0.45742
0.91225,0.45725
0.91289,0.45707
0.91353,0.4569
0.91418,0.45658
0.91482,0.45632
0.91547,0.45624
0.91611,0.45623
0.91676,0.45614
0.91741,0.45597
0.91806,0.45578
0.91871,0.45559
0.91936,0.45544
0.92001,0.4553
0.92067,0.45514
0.92132,0.45501
0.92198,0.45483
0.92263,0.45449
0.92329,0.45413
0.92395,0.4539
0.92461,0.45374
0.92527,0.45358
0.92593,0.45346
0.92659,0.45328
0.92725,0.45291
0.92792,0.45252
0.92858,0.45221
0.92925,0.45188
0.92991,0.45158
0.93058,0.45135
0.93125,0.45109
0.93192,0.45079
0.93259,0.45056
0.93326,0.45034
0.93393,0.4501
0.93461,0.4498
0.93528,0.44948
0.93596,0.44916
0.93663,0.44885
0.93731,0.44854
0.93799,0.44817
0.93867,0.4478
0.93935,0.44746
0.94003,0.44707
0.94071,0.44672
0.9414,0.44644
0.94208,0.44618
0.94276,0.44579
0.94345,0.44536
0.94414,0.44505
0.94483,0.44465
0.94551,0.44417
0.94621,0.44373
0.9469,0.44333
0.94759,0.44305
0.94828,0.44274
0.94898,0.44237
0.94967,0.44202
0.95037,0.44169
0.95106,0.44131
0.95176,0.44084
0.95246,0.44027
0.95316,0.43979
0.95386,0.4394
0.95457,0.43903
0.95527,0.43869
0.95597,0.4384
0.95668,0.43809
0.95739,0.43758
0.95809,0.43708
0.9588,0.43667
0.95951,0.43619
0.96022,0.43574
0.96094,0.43536
0.96165,0.43506
0.96236,0.43469
0.96308,0.43425
0.96379,0.43389
0.96451,0.43348
0.96523,0.433
0.96595,0.43253
0.96667,0.43212
0.96739,0.43173
0.96811,0.43131
0.96883,0.43079
0.96956,0.43034
0.97029,0.4299
0.97101,0.42938
0.97174,0.42889
0.97247,0.42849
0.9732,0.42808
0.97393,0.42763
0.97466,0.42715
0.9754,0.4268
0.97613,0.42648
0.97687,0.42593
0.9776,0.42526
0.97834,0.42464
0.97908,0.42408
0.97982,0.4236
0.98056,0.42321
0.9813,0.42284
0.98205,0.42251
0.98279,0.42219
0.98354,0.42178
0.98428,0.42133
0.98503,0.42093
0.98578,0.42061
0.98653,0.42029
0.98728,0.41985
0.98803,0.41937
0.98879,0.41888
0.98954,0.41852
0.9903,0.4181
0.99106,0.41754
0.99181,0.41706
0.99257,0.41676
0.99333,0.41648
0.9941,0.41601
0.99486,0.41549
0.99562,0.41514
0.99639,0.41484
0.99715,0.41452
0.99792,0.41422
0.99869,0.41377
0.99946,0.41328
1.0002,0.4129
1.001,0.41253
1.0018,0.41208
1.0026,0.41163
1.0033,0.41128
1.0041,0.41096
1.0047,0.41047
1.0049,0.40915
1.0051,0.40917
1.0053,0.4097
1.0055,0.40948
1.0057,0.40894
1.0059,0.4082
1.0061,0.40737
1.0062,0.40802
1.0064,0.41002
1.0066,0.41149
1.0068,0.41213
1.007,0.41207
1.0072,0.41092
1.0074,0.40965
1.0076,0.40903
1.0078,0.4081
1.008,0.40689
1.0082,0.40667
1.0084,0.40754
1.0086,0.40849
1.0088,0.40882
1.009,0.40907
1.0092,0.41003
1.0094,0.41072
1.0096,0.40978
1.0098,0.40824
1.01,0.40769
1.0102,0.40761
1.0104,0.40745
1.0106,0.40785
1.0108,0.40827
1.011,0.40737
1.0112,0.40574
1.0114,0.40506
1.0115,0.40519
1.0117,0.40509
1.0119,0.40456
1.0121,0.40395
1.0123,0.40402
1.0125,0.40483
1.0127,0.40479
1.0129,0.4034
1.0131,0.40268
1.0133,0.40345
1.0135,0.40477
1.0137,0.40666
1.0139,0.40863
1.0141,0.40873
1.0143,0.40712
1.0145,0.40603
1.0147,0.40583
1.0149,0.40576
1.0151,0.40615
1.0153,0.40671
1.0155,0.4065
1.0157,0.40616
1.0159,0.40619
1.0161,0.40539
1.0163,0.40368
1.0165,0.40259
1.0167,0.40241
1.0169,0.4028
1.0171,0.40393
1.0173,0.40511
1.0175,0.40548
1.0177,0.40543
1.0179,0.40529
1.0181,0.40503
1.0183,0.40489
1.0185,0.40476
1.0187,0.40471
1.0189,0.40504
1.0191,0.40547
1.0193,0.4063
1.0195,0.40787
1.0197,0.40838
1.0199,0.40696
1.0201,0.40575
1.0203,0.40571
1.0205,0.40572
1.0207,0.4055
1.0209,0.40525
1.0211,0.40511
1.0213,0.40524
1.0215,0.40463
1.0217,0.40272
1.0219,0.40111
1.0221,0.40113
1.0223,0.40262
1.0225,0.40485
1.0227,0.4062
1.0229,0.40567
1.0231,0.40447
1.0233,0.40389
1.0235,0.40371
1.0237,0.40349
1.0239,0.40297
1.0241,0.40186
1.0243,0.4002
1.0245,0.39902
