MY_OL_0,
0.353801111,0.566978335
0.354218987,0.568526793
0.354244517,0.570195269
0.354270047,0.571863745
0.355083917,0.573530538
0.355509088,0.575555704
0.355936082,0.577700046
0.355963436,0.579487699
0.35599626,0.581632883
0.356813778,0.58353803
0.357032745,0.584967732
0.357844792,0.586515348
0.358065584,0.588064226
0.358488931,0.589970215
0.359109363,0.591875782
0.360116672,0.593303801
0.360404935,0.599262224
0.360567372,0.596997443
0.360733457,0.594971015
0.360828282,0.601168213
0.361050897,0.602836268
0.361076427,0.604504744
0.36188665,0.605933184
0.361914004,0.607720837
0.361945004,0.609746844
0.362364704,0.611414479
0.362786228,0.61320129
0.363410308,0.615345212
0.363437661,0.617132865
0.363663923,0.619039274
0.3636931,0.620946104
0.364308062,0.622494141
0.365120109,0.624041757
0.365731423,0.625351441
0.366554411,0.627614118
0.366649237,0.633811316
0.366979582,0.629639283
0.367003289,0.631188583
0.367266022,0.63547853
0.367499578,0.637861646
0.368516005,0.639885549
0.368747737,0.642149489
0.36876962,0.643579612
0.369192967,0.6454856
0.370017779,0.647867455
0.370641859,0.650011376
0.371463023,0.652154877
0.371494024,0.654180883
0.372105338,0.655490567
0.372331601,0.657396976
0.37235713,0.659065452
0.373176472,0.661089776
0.374585244,0.66299366
0.375400938,0.66477963
0.376214809,0.666446423
0.377032326,0.66835157
0.37726953,0.670973041
0.377497615,0.672998627
0.378304191,0.674188712
0.3789228,0.675975103
0.379733024,0.677403542
0.380353456,0.67930911
0.380782274,0.681572629
0.381211092,0.683836148
0.382028609,0.685741295
0.382860715,0.688599857
0.382889892,0.690506687
0.383145331,0.694319926
0.383506678,0.692173901
0.383572326,0.696464269
0.38360515,0.698609452
0.384650753,0.702540185
0.384815014,0.700394581
0.385072277,0.704326997
0.38530401,0.706590937
0.385331363,0.70837859
0.386148881,0.710283737
0.386771137,0.712308481
0.38758136,0.713736921
0.388013825,0.716238793
0.388424407,0.717310544
0.389243748,0.719334867
0.389466363,0.721002923
0.389694449,0.723028509
0.38972545,0.725054516
0.391137869,0.727196754
0.39312878,0.728503492
0.39511422,0.729452698
0.397692738,0.73051982
0.400070525,0.731349008
0.401670912,0.732894941
0.403280417,0.735036758
0.404486634,0.736583533
0.405899054,0.738725771
0.407107095,0.740391722
0.408521338,0.742653137
0.409333385,0.744200753
0.411134504,0.745984619
0.412143636,0.747531814
0.414134547,0.748838552
0.415744052,0.750980369
0.41714553,0.752407546
0.417764139,0.754193937
0.418579833,0.755979907
0.419397351,0.757885053
0.420605391,0.759551005
0.422014164,0.761454889
0.422629126,0.763002926
0.423442996,0.764669719
0.424853593,0.76669278
0.42645398,0.768238713
0.427072589,0.770025104
0.427884636,0.77157272
0.429087205,0.772881141
0.429902899,0.774667111
0.430718593,0.776453081
0.431523346,0.77752399
0.43273321,0.779309118
0.434337244,0.781093404
0.435550756,0.783116886
0.438136569,0.784660715
0.440722381,0.786204544
0.442315474,0.787273769
0.443912215,0.788581348
0.445707863,0.790007684
0.447895859,0.791314
0.449888593,0.792739915
0.451481686,0.79380914
0.45308025,0.795235896
0.455067513,0.79630428
0.457052953,0.797253486
0.458642399,0.798084358
0.460233668,0.799034407
0.46241984,0.800221546
0.464609659,0.80164704
0.466602393,0.803072954
0.467810434,0.804738906
0.46979952,0.805926466
0.471598816,0.807591155
0.472609772,0.809257527
0.474401774,0.810445509
0.476589769,0.811751825
0.477998542,0.81365571
0.480385446,0.815080782
0.481584369,0.816150849
0.483770541,0.817337989
0.485369105,0.818764745
0.486577145,0.820430697
0.488566232,0.821618257
0.48996224,0.822687903
0.491562627,0.824233836
0.493168485,0.8261373
0.493982356,0.827804093
0.495387481,0.829469623
0.496785313,0.830658446
0.4987744,0.831846007
0.501555474,0.833270238
0.503351123,0.834696573
0.504953334,0.836361683
0.506953362,0.838264305
0.508555573,0.839929415
0.509960699,0.841594945
0.510975301,0.843499671
0.512380427,0.845165202
0.513194297,0.846831995
0.515190678,0.848496263
0.516597628,0.85028097
0.518194368,0.851588549
0.519396938,0.85289697
0.521387848,0.854203708
0.52278568,0.855392531
0.524584975,0.85705722
0.525977336,0.857888512
0.527771162,0.85919567
0.529161699,0.859907786
0.531147138,0.860856993
0.53293914,0.862044974
0.535128959,0.863470468
0.536920961,0.864658449
0.538913695,0.866084363
0.540906429,0.867510278
0.543694798,0.869411216
0.545689355,0.870956308
0.547278801,0.871787179
0.54946862,0.873212673
0.551654792,0.874399812
0.553642055,0.875468196
0.555432233,0.876537001
0.55742132,0.877724561
0.560395833,0.878910018
0.563176907,0.880334249
0.56516417,0.881402632
0.567746336,0.882708107
0.569925214,0.88341854
0.572312118,0.884843612
0.57468261,0.885196093
0.578436345,0.885783982
0.580606105,0.88589853
0.582379871,0.885894742
0.583951081,0.885533845
0.587100796,0.885288758
0.589651961,0.884568226
0.592009689,0.884086469
0.593772513,0.88336762
0.596325502,0.882766265
0.59947704,0.882640355
0.602436964,0.882872396
0.604604901,0.882867767
0.607165184,0.88274312
0.609917081,0.882260521
0.6120759,0.881660007
0.614232895,0.880940317
0.616975674,0.879861834
0.618342505,0.87902465
0.620302415,0.87830538
0.622461233,0.877704867
0.624621875,0.87722353
0.626972308,0.876265065
0.629319094,0.875068247
0.631477913,0.874467733
0.632445103,0.87327386
0.634395895,0.871958706
0.635757255,0.870763992
0.637906955,0.869567594
0.639865042,0.868729147
0.64341075,0.868602396
0.646565936,0.86871484
0.650115291,0.868826442
0.652086143,0.868822233
0.65425955,0.869175135
0.657608173,0.869048804
0.660367365,0.869042913
0.663528021,0.869512887
0.666679559,0.869386977
0.669836568,0.869618598
0.671612158,0.869733987
0.674369526,0.869608919
0.6767309,0.869365515
0.678497372,0.86888502
0.680659838,0.86852286
0.683606997,0.867920664
0.685966548,0.867558083
0.688320628,0.866837972
0.690676531,0.866237038
0.692439356,0.865518189
0.694596351,0.864798499
0.696162091,0.864080071
0.698118353,0.863122448
0.700474257,0.862521513
0.702428696,0.861444713
0.703992612,0.860607108
0.705556528,0.859769504
0.706921535,0.858813143
0.709082177,0.858331806
0.711622401,0.856896213
0.714372475,0.856294437
0.716332385,0.855575168
0.718885374,0.854973812
0.720839813,0.853897012
0.723195716,0.853296078
0.724365462,0.852459315
0.725332652,0.851265442
0.727487823,0.850426575
0.729838256,0.84946811
0.731396702,0.848272975
0.732958794,0.847316193
0.734513592,0.845882704
0.736856731,0.844447531
0.738017359,0.843014884
0.739172516,0.841224706
0.740338615,0.840149589
0.741493772,0.838359411
0.743451858,0.837520964
0.744612486,0.836088317
0.746167285,0.834654828
0.747722083,0.833221338
0.749871783,0.832024941
0.752218569,0.830828122
0.753970453,0.829394212
0.756304473,0.827363155
0.757855624,0.825691312
0.759213338,0.824258244
0.760572874,0.822944352
0.761339332,0.821512547
0.762503607,0.820318253
0.764052935,0.818527233
0.765211739,0.816975409
0.766180752,0.815900713
0.767540289,0.814586821
0.767912577,0.813155857
0.769471022,0.811960722
0.770434565,0.810528495
0.772777703,0.809093322
0.773741246,0.807661096
0.774905521,0.806466802
0.776266882,0.805272087
0.777818033,0.803600245
0.778580843,0.801930085
0.779942203,0.80073537
0.780705014,0.799065211
0.782462368,0.797988831
0.783626643,0.796794538
0.785186912,0.795718579
0.786935148,0.794046315
0.788291038,0.79249407
0.789847659,0.791179758
0.791013758,0.790104641
0.792373295,0.78879075
0.794127002,0.787476017
0.795482891,0.785923771
0.796844251,0.784729057
0.798597958,0.783414324
0.799764057,0.782339207
0.800921038,0.780668206
0.802674745,0.779353472
0.803829902,0.777563294
0.804994177,0.776369001
0.806935851,0.774457962
0.808684087,0.772785699
0.810045447,0.771590984
0.811589304,0.769442434
0.813344835,0.768246877
0.815093071,0.766574614
0.816257346,0.76538032
0.817027451,0.764186868
0.818972772,0.762514183
0.819938139,0.761201133
0.820505688,0.759650571
0.82245648,0.758335418
0.823816016,0.757021526
0.825766808,0.755706372
0.827524162,0.754629993
0.829082608,0.753434857
0.829849065,0.752003052
0.832203145,0.75128294
0.834557225,0.750562829
0.83689854,0.74900848
0.839827464,0.747214514
0.842373158,0.746136452
0.844524683,0.745059231
0.847075848,0.744338699
0.849428104,0.743499411
0.851778537,0.742540946
0.854725696,0.741938749
0.857083423,0.741456992
0.860028759,0.740735618
0.863167532,0.73977547
0.865912135,0.738816163
0.867868398,0.73785854
0.869821014,0.736662563
0.871788218,0.736420001
0.875330279,0.736054896
0.879268334,0.735808125
0.882224611,0.735801813
0.884784894,0.735677166
0.887938256,0.735670432
0.890286865,0.734592791
0.89183984,0.733040125
0.894188449,0.731962483
0.895557104,0.731244476
0.897504249,0.729690968
0.899060871,0.728376656
0.901008015,0.726823148
0.903358448,0.725864683
0.904716161,0.724431615
0.907252738,0.722757668
0.908997327,0.72084705
0.911541198,0.719649811
0.913685428,0.718095882
0.916227475,0.716779466
0.918172797,0.715106781
0.919526863,0.713435359
0.921479478,0.712239382
0.923238656,0.71128218
0.924808042,0.710802106
0.925972318,0.709607812
0.927921286,0.708173481
0.929083738,0.706860011
0.931030882,0.705306503
0.932780942,0.703753416
0.934534649,0.702438683
0.936286532,0.701004773
0.937642422,0.699452528
0.939783005,0.697660246
0.941918117,0.695510433
0.943666353,0.693838169
0.945020419,0.692166747
0.947162825,0.690493641
0.949317997,0.689654774
0.950277893,0.687984194
0.952024305,0.686192753
0.952788939,0.68464177
0.954349208,0.683565812
0.956091974,0.681536018
0.957247131,0.679745839
0.958801929,0.67831235
0.959964381,0.67699888
0.961907878,0.675207018
0.962864127,0.673298084
0.965203619,0.671624558
0.967143469,0.669594343
0.968882588,0.667326194
0.970634471,0.665892284
0.972380884,0.664100844
0.972554262,0.662551124
0.97371489,0.661118476
0.974678433,0.659686249
0.975641976,0.658254023
0.977392036,0.656700936
0.978353755,0.655149532
0.979317298,0.653717306
0.981463351,0.652282554
0.983401378,0.650133162
0.984958,0.64881885
0.986111334,0.646909495
0.988051185,0.644879279
0.989211812,0.643446632
0.990958225,0.641655191
0.992118853,0.640222544
0.993472919,0.638551122
0.994828809,0.636998877
0.996181051,0.635208278
0.997934758,0.633893544
0.998898301,0.632461318
1.000456746,0.631266182
1.001613727,0.629595181
1.003166701,0.628042515
1.005310931,0.626488587
1.006862082,0.624816744
1.009391365,0.622666089
1.011741798,0.621707624
1.01369259,0.62039247
1.015245564,0.618839804
1.017192709,0.617286297
1.019537672,0.615970301
1.020504862,0.614776428
1.021667313,0.613462957
1.024008628,0.611908608
1.025767806,0.610951406
1.026928434,0.609518758
1.029072664,0.60796483
1.031019809,0.606411322
1.032184084,0.605217028
1.033744353,0.60414107
1.035304621,0.603065111
1.037262708,0.602226665
1.038826624,0.60138906
1.041171586,0.600073065
1.043122378,0.598757911
1.045673543,0.598037379
1.047235636,0.597080597
1.049779506,0.595883358
1.052129939,0.594924893
1.053690208,0.593848934
1.056436635,0.593008804
1.058589983,0.59205076
1.061933136,0.591566899
1.065677753,0.591558903
1.06863403,0.591552591
1.072185209,0.59178337
1.075141486,0.591777058
1.077314893,0.592129959
1.08048102,0.592957464
1.083054068,0.593667055
1.085632586,0.594734176
1.088211105,0.595801297
1.090391806,0.596630906
1.092574331,0.597579692
1.095346287,0.598408039
1.098322623,0.599712672
1.100702233,0.600661038
1.102890229,0.601967354
1.104678584,0.602916982
1.106868403,0.604342475
1.109450568,0.60564795
1.111436008,0.606597157
1.113426918,0.607903895
1.115021835,0.609092297
1.116817484,0.610518632
1.119005479,0.611824949
1.121189828,0.612892912
1.122587659,0.614081735
1.124773831,0.615268874
1.126168016,0.616219344
1.127960017,0.617407325
1.129753843,0.618714483
1.13214257,0.620258733
1.13373931,0.621566312
1.136898143,0.62191711
1.140259531,0.622625017
1.143044253,0.624287602
1.145234072,0.625713095
1.147226806,0.62713901
1.14882537,0.628565766
1.151201333,0.629275777
1.153398446,0.631177978
1.156570043,0.632363014
1.159942373,0.633785982
1.162716153,0.634733506
1.166679739,0.636155212
1.168668825,0.637342773
1.170260095,0.638292821
1.173428045,0.639239503
1.175417132,0.640427063
1.177798566,0.641494606
1.179784005,0.642443812
1.181574183,0.643512617
1.183758532,0.64458058
1.186145436,0.646005652
1.188132699,0.647074036
1.19091195,0.64837909
1.193099946,0.649685407
1.195087209,0.650753791
1.196882858,0.652180126
1.198472304,0.653010997
1.200855561,0.654197716
1.203049027,0.655861564
1.206605677,0.656449873
1.209366692,0.656563159
1.212125884,0.656557267
1.215277422,0.656431357
1.217846823,0.656902594
1.221991081,0.657251287
1.223772142,0.657724207
1.227135354,0.658551292
1.230498566,0.659378376
1.233268699,0.660087546
1.236433002,0.660795874
1.239600952,0.661742556
1.241783477,0.662691342
1.24376527,0.663402195
1.246730664,0.663991767
1.248913189,0.664940553
1.252269107,0.665290929
1.254843978,0.666119697
1.257814844,0.6670668
1.26118535,0.668370591
1.26395913,0.669318115
1.265948217,0.670505675
1.268919082,0.671452778
1.270906345,0.672521162
1.273481217,0.673349929
1.277046985,0.674534123
1.280218582,0.675719159
1.282402931,0.676787122
1.284981449,0.677854243
1.288160341,0.679515986
1.290937768,0.680701864
1.291930488,0.681176467
1.29450536,0.682005234
1.297284611,0.683310289
1.2998686,0.68473494
1.301857687,0.685922501
1.303052962,0.686754214
1.304441676,0.687347153
1.307810359,0.688531768
1.310193616,0.689718487
1.312578696,0.691024383
1.314958306,0.691972748
1.316350667,0.69280404
1.31814814,0.694349552
1.319341592,0.695062089
1.321522293,0.695891698
1.323507733,0.696840904
1.325294264,0.697671355
1.326885533,0.698621404
1.329071705,0.699808543
1.331845485,0.700756067
1.335018906,0.70206028
1.336615647,0.703367859
1.339194165,0.70443498
1.34098799,0.705742138
1.342778169,0.706810943
1.345363981,0.708354771
1.347553801,0.709780265
1.348949808,0.710849911
1.350745457,0.712276246
1.352537459,0.713464228
1.355329475,0.71560352
1.357701791,0.716075178
1.361249323,0.716067603
1.363614344,0.716062553
1.366176451,0.716057082
1.368738557,0.716051612
1.370709408,0.716047403
1.372682083,0.716162372
1.376231439,0.716273974
1.377826355,0.717462376
1.379027102,0.71865162
1.380432228,0.720317151
1.381056307,0.722461072
1.382258877,0.723769493
1.383078218,0.725793817
1.385069128,0.727100554
1.386273522,0.728528152
1.389461532,0.730785779
1.391848436,0.732210852
1.393448823,0.733756785
1.395239001,0.73482559
1.397038297,0.736490278
1.398443423,0.738155809
1.400040163,0.739463388
1.401839459,0.741128077
1.403244585,0.742793608
1.405045704,0.744577473
1.407230053,0.745645436
1.409425342,0.747428461
1.411027553,0.74909357
1.412830496,0.750996613
1.414235622,0.752662144
1.416224709,0.753849704
1.418024005,0.755514393
1.419821477,0.757059905
1.421418217,0.758367484
1.423421893,0.76050846
1.424432848,0.762174832
1.426044177,0.764435826
1.427447479,0.76598218
1.428662814,0.768124839
1.430266848,0.769909125
1.430879986,0.771337986
1.432480374,0.772883918
1.434480402,0.77478654
1.436279698,0.776451229
1.437681176,0.777878406
1.43870125,0.780140663
1.440495075,0.781447821
1.442301665,0.783589217
1.443108241,0.784779303
1.444316282,0.786445254
1.445520675,0.787872852
1.447905756,0.789178748
1.449502496,0.790486327
1.451298145,0.791912662
1.452902179,0.793696949
1.455101116,0.795718327
1.455909516,0.797027589
1.457506256,0.798335168
1.458911382,0.800000699
1.460904116,0.801426613
1.462902321,0.803210058
1.463904158,0.804280546
1.465898716,0.805825637
1.46789692,0.807609082
1.469688922,0.808797064
1.470688936,0.809748374
1.472679847,0.811055112
1.473882416,0.812363533
1.475486451,0.814147819
1.477877002,0.815811246
1.479276657,0.817119246
1.481262097,0.818068453
1.483650825,0.819612702
1.484457401,0.820802788
1.486450135,0.822228702
1.488045051,0.823417104
1.489842524,0.824962616
1.491430146,0.825674311
1.493424704,0.827219402
1.49501962,0.828407804
1.49622219,0.829716225
1.498806179,0.831140877
1.501008763,0.833400609
1.502607327,0.834827365
1.504006982,0.836135365
1.505220494,0.838158847
1.507216875,0.839823115
1.509025288,0.842083688
1.510826408,0.843867554
1.512428619,0.845532664
1.514620261,0.847077334
1.516612995,0.848503248
1.519007194,0.850405029
1.520611228,0.852189315
1.523587564,0.853493949
1.525580298,0.854919863
1.526786515,0.856466638
1.528773778,0.857535021
1.531571265,0.860031844
1.533768378,0.861934045
1.535759289,0.863240783
1.537750199,0.86454752
1.539742933,0.865973435
1.541930929,0.867279751
1.544124395,0.868943599
1.546715678,0.870844958
1.548708412,0.872270872
1.551294225,0.873814701
1.553294253,0.875717323
1.555880066,0.877261152
1.557880094,0.879163774
1.55967939,0.880828462
1.561277954,0.882255218
1.56307725,0.883919907
1.565471449,0.885821688
1.567460535,0.887009248
1.569252537,0.88819723
1.572237991,0.890097747
1.574223431,0.891046954
1.576612158,0.892591204
1.578606716,0.894136295
1.580603097,0.895800563
1.582592184,0.896988124
1.584185277,0.898057349
1.586760148,0.898886117
1.588553974,0.900193275
1.590935407,0.901260817
1.593318664,0.902447536
1.595703745,0.903753432
1.597694655,0.905060169
1.600274997,0.906246467
1.60246664,0.907791138
1.604453903,0.908859521
1.606439343,0.909808728
1.607632795,0.910521265
1.609618235,0.911470471
1.611997845,0.912418837
1.613979637,0.91312969
1.616359247,0.914078055
1.619530845,0.91526309
1.621519932,0.916450651
1.62213854,0.918237042
1.623339287,0.919426286
1.624939674,0.920972218
1.627717101,0.922158096
1.629505456,0.923107723
1.633467218,0.924410253
1.635852298,0.925716149
1.637843209,0.927022886
1.640220995,0.927852074
1.642992952,0.928680421
1.645569647,0.929628365
1.647159093,0.930459237
1.649733964,0.931288004
1.652907385,0.932592217
1.655285172,0.933421405
1.658064422,0.934726459
1.660248771,0.935794422
1.663217813,0.936622348
1.665799978,0.937927823
1.668568288,0.938517816
1.671730768,0.939106967
1.674301992,0.939697381
1.677079419,0.940883258
1.679853199,0.941830782
1.682625156,0.942659128
1.685004766,0.943607494
1.68778037,0.944674194
1.690358888,0.945741315
1.693329754,0.946688418
1.695711187,0.94775596
1.698882785,0.948940996
1.701844532,0.949292214
1.703824501,0.94988389
1.706788072,0.950354285
1.708963303,0.950826364
1.712125783,0.951415515
1.714702478,0.952363459
1.71825548,0.952713415
1.721220875,0.953302987
1.724178975,0.953415852
1.72753307,0.953647052
1.730106118,0.954356642
1.733465682,0.954945373
1.735248566,0.95553747
1.737817967,0.956008707
1.739991374,0.956361608
1.742761507,0.957070778
1.746121072,0.957659508
1.748889381,0.958249501
1.751657691,0.958839494
1.754617615,0.959071536
1.75758848,0.960018638
1.760351319,0.9602511
1.76370906,0.960720654
1.766271167,0.960715183
1.769231091,0.960947225
1.771992106,0.96106051
1.774556036,0.961174216
1.778103568,0.961166642
1.780072596,0.961043256
1.783423043,0.961036102
1.785393894,0.961031894
1.787758916,0.961026844
1.789937793,0.961737277
1.791727971,0.962806081
1.793507208,0.963159824
1.795874053,0.963273951
1.798635068,0.963387237
1.80060592,0.963383029
1.803363288,0.96325796
1.805921747,0.963014136
1.808485677,0.963127842
1.811438307,0.962883176
1.812812432,0.962522699
1.815166512,0.961802588
1.817914762,0.961081635
1.82027249,0.960599878
1.822829125,0.960236877
1.824593774,0.959637205
1.825962428,0.958919198
1.828513593,0.958198666
1.830274595,0.95736064
1.831643249,0.956642633
1.833995505,0.955803345
1.835561245,0.955084917
1.83711969,0.953889782
1.838490168,0.953290952
1.840054084,0.952453347
1.841816909,0.951734498
1.843382649,0.951016071
1.845731258,0.949938429
1.847302468,0.949577532
1.850247804,0.948856158
1.852806263,0.948612333
1.855554513,0.947891381
1.858507143,0.947646715
1.861262688,0.947402469
1.863631356,0.947635773
1.866392371,0.947749059
1.869153387,0.947862344
1.872109663,0.947856032
1.87388343,0.947852244
1.877233877,0.94784509
1.879991245,0.947720022
1.882945698,0.947594533
1.885294307,0.946516891
1.888635637,0.945913852
1.891015246,0.946862218
1.893582824,0.947214278
1.896146754,0.947327984
1.897303735,0.945656982
1.898851239,0.943746786
1.89961952,0.942434157
1.900778324,0.940882332
1.901938952,0.939449685
1.902895201,0.937540751
1.904256561,0.936346036
1.905813183,0.935031724
1.906975634,0.933718253
1.910309669,0.932638507
1.914048816,0.932272981
1.917222237,0.933577194
1.920001488,0.934882248
1.921598228,0.936189827
1.922994236,0.937259473
1.924393891,0.938567473
1.926769854,0.939277484
1.929348372,0.940344606
1.931926891,0.941411727
1.934894109,0.942120476
1.937078458,0.943188439
1.938870459,0.94437642
1.943023835,0.945320998
1.944419843,0.946390644
1.9468031,0.947577363
1.94957688,0.948524887
1.952357955,0.949949118
1.954148133,0.951017922
1.956336129,0.952324239
1.958325215,0.953511799
1.961491342,0.954339304
1.963677514,0.955526444
1.965664777,0.956594828
1.968236002,0.957185242
1.971402129,0.958012747
1.974570079,0.958959428
1.976944218,0.959550263
1.979316534,0.960021921
1.981685203,0.960255225
1.984652421,0.960963973
1.988406156,0.961551862
1.989603255,0.962502752
1.99139161,0.96345238
1.993970128,0.964519501
1.995951921,0.965230354
1.998725701,0.966177878
1.99991733,0.966771237
2.003087104,0.967837096
2.005265981,0.968547528
2.007050689,0.969258802
2.009233214,0.970207588
2.011808085,0.971036356
2.013789878,0.971747209
2.016362926,0.972456799
2.018549098,0.973643939
2.020532714,0.974473969
2.022912324,0.975422334
2.026076627,0.976130662
2.028052949,0.976483985
2.031219076,0.97731149
2.033989209,0.97802066
2.035573184,0.978494001
2.037940029,0.978608128
2.040315992,0.979318139
2.042299608,0.980148169
2.044878126,0.98121529
2.046856272,0.981687789
2.05021766,0.982395697
2.053569931,0.98250772
2.055741514,0.982741444
2.058506177,0.983093083
2.061073754,0.983445143
2.063243514,0.983559691
2.066597608,0.983790891
2.069159715,0.98378542
2.07152656,0.983899547
2.073501058,0.984133693
2.076862446,0.9848416
2.07924388,0.985909142
2.081818751,0.98673791
2.085975774,0.987920841
2.088942993,0.98862959
2.091906564,0.989099985
2.096242436,0.989090727
2.098601987,0.988728147
2.101164094,0.988722676
2.105302881,0.988713839
2.108073014,0.989423009
2.110843147,0.990132178
2.114403444,0.990958842
2.116385237,0.991669695
2.1187612,0.992379706
2.121536804,0.993446407
2.124708401,0.994631442
2.129453032,0.995574758
2.132608218,0.995687201
2.135772521,0.99639553
2.138345569,0.99710512
2.142491651,0.99757299
2.147418779,0.99756247
2.152937162,0.997550687
2.156877041,0.997423093
2.161409999,0.997413415
2.163962988,0.996812059
2.166908323,0.996090686
2.170054391,0.995607245
2.172601909,0.994648359
2.175154897,0.994047004
2.176917722,0.993328156
2.178877632,0.992608886
2.181032803,0.991770019
2.182397811,0.990813658
2.184155165,0.989737279
2.186511068,0.989136344
2.187689932,0.988895466
2.190834176,0.988292848
2.194571499,0.987808145
2.196139062,0.987208894
2.198294233,0.986370027
2.201827177,0.985409037
2.204774336,0.98480684
2.206929507,0.983967973
2.209677758,0.98324702
2.212424185,0.982406891
2.213603048,0.982166012
2.217732718,0.98156129
2.220878785,0.98107785
2.224225585,0.980832342
2.226581489,0.980231408
2.228933745,0.97939212
2.230692923,0.978434917
2.232652833,0.977715648
2.233822579,0.976878884
2.236957705,0.975680383
2.239910335,0.975435716
2.243474279,0.976500734
2.245457895,0.977330763
2.24842876,0.978277866
2.250999985,0.97886828
2.253766471,0.979339096
2.256910715,0.978736478
2.26124294,0.978488866
2.263993014,0.977887091
2.267728513,0.977283211
2.270286973,0.977039386
2.272651994,0.977034336
2.27541301,0.977147622
2.277590064,0.977738877
2.280958746,0.978923492
2.2835245,0.979156375
2.287882255,0.980577239
2.290840356,0.980690104
2.294584973,0.980682108
2.297338694,0.980318686
2.300096062,0.980193618
2.302063266,0.979951056
2.306001322,0.979704286
2.308169258,0.979699656
2.310736835,0.980051716
2.314291661,0.980520849
2.315280734,0.980757099
2.318253423,0.981823378
2.321027203,0.982770902
2.323401343,0.983361736
2.325777305,0.984071748
2.328937961,0.984541722
2.330319381,0.984657953
2.334261083,0.984649537
2.33761153,0.984642383
2.339598794,0.985710767
2.341982051,0.986897486
2.345151825,0.987963344
2.346733976,0.988317508
2.348704827,0.9883133
2.35225236,0.988305725
2.354423943,0.98853945
2.356197709,0.988535663
2.359938679,0.988289313
2.361716093,0.98852388
2.363701532,0.989473087
2.364504461,0.990424818
2.367070215,0.990657701
2.36904289,0.99077267
2.37238969,0.990527162
2.37435507,0.990165423
2.37610513,0.988612337
