AF_OL_010_0,
W,R
0.680447519,0.114258287
0.68147055,0.114115549
0.682994284,0.113993709
0.684010107,0.113912483
0.685533841,0.113790643
0.688056578,0.113731104
0.68957791,0.113629768
0.691597541,0.113569834
0.692620572,0.113427096
0.693389648,0.113304665
0.694153917,0.113223242
0.695682457,0.113060394
0.696700683,0.112958664
0.697970461,0.112857131
0.698729925,0.112816715
0.699745748,0.112735489
0.700763973,0.112633759
0.701274288,0.112572642
0.702546469,0.112450605
0.703821053,0.112308065
0.704587725,0.112206137
0.705857504,0.112104604
0.707881941,0.112003663
0.708897764,0.111922436
0.709659631,0.111861517
0.710929409,0.111759984
0.711693679,0.11167856
0.71296586,0.111556523
0.713478577,0.111474903
0.714499205,0.111352669
0.714501608,0.111332165
0.715277892,0.111148223
0.716801626,0.111026383
0.718572108,0.110945748
0.719590333,0.110844018
0.720366617,0.110660076
0.721389648,0.110517338
0.722151515,0.110456418
0.72418316,0.110293966
0.724952236,0.110171535
0.726222014,0.110070002
0.727491793,0.109968469
0.728258465,0.109866541
0.729281496,0.109723804
0.73030693,0.109560562
0.731332364,0.109397321
0.731849887,0.109274693
0.732865709,0.109193466
0.733893546,0.109009721
0.734665024,0.108866786
0.735685652,0.108744553
0.735954025,0.108601223
0.736974653,0.10847899
0.738246834,0.108356953
0.738764357,0.108234325
0.739789791,0.108071083
0.740556463,0.107969156
0.741083597,0.107764513
0.742358181,0.107621972
0.743642376,0.107397417
0.743647182,0.107356409
0.745429677,0.107173256
0.746965425,0.106948897
0.748752726,0.106724736
0.750535221,0.106541582
0.751812208,0.106378538
0.753077181,0.106318013
0.753350359,0.106133676
0.754378195,0.105949931
0.754893315,0.105847807
0.755662391,0.105725376
0.756433869,0.105582441
0.756944183,0.105521324
0.757466511,0.105357688
0.758484736,0.105255958
0.759256215,0.105113023
0.76002529,0.104990592
0.761045918,0.104868358
0.761558635,0.104786738
0.762327711,0.104664307
0.763094383,0.104562379
0.764115012,0.104440145
0.765389596,0.104297605
0.765657968,0.104154276
0.766424641,0.104052349
0.767200924,0.103868406
0.76772085,0.103725274
0.768743881,0.103582537
0.769259,0.103480412
0.770533584,0.103337872
0.771043899,0.103276755
0.771815377,0.10313382
0.772848019,0.102909067
0.773861439,0.102848345
0.774882067,0.102726111
0.775907501,0.10256287
0.776928129,0.102440636
0.777445652,0.102318007
0.777714024,0.102174678
0.778986205,0.102052642
0.780267998,0.10184859
0.781293432,0.101685349
0.782062507,0.101562917
0.78307833,0.101481691
0.784103764,0.10131845
0.7851316,0.101134705
0.786152229,0.101012471
0.786921304,0.10089004
0.787949141,0.100706295
0.79024195,0.100462024
0.790749861,0.100421411
0.792280804,0.10023806
0.793296627,0.100156833
0.794065702,0.100034402
0.794827569,0.099973483
0.79609975,0.099851446
0.798133799,0.099668489
0.799410785,0.099505445
0.800426608,0.099424219
0.800951339,0.099240079
0.801967162,0.099158853
0.80298779,0.099036619
0.803998807,0.0989964
0.805536958,0.098751538
0.805536958,0.098751538
0.807578215,0.09850707
0.80884559,0.098426041
0.81037413,0.098263194
0.811651117,0.09810015
0.812666939,0.098018923
0.814190673,0.097897084
0.81571681,0.09775474
0.816229527,0.09767312
0.817247753,0.09757139
0.819530951,0.097409134
0.820297624,0.097307207
0.821818955,0.097205871
0.822329269,0.097144754
0.823599048,0.097043221
0.825371932,0.096942082
0.826893263,0.096840746
0.829176462,0.096678491
0.830441434,0.096617965
0.83272223,0.096476213
0.834243561,0.096374878
0.835764893,0.096273542
0.836026057,0.096191724
0.839054303,0.096112075
0.84132789,0.096031834
0.842849221,0.095930498
0.844624508,0.095808856
0.846648945,0.095707914
0.846658556,0.095625899
0.848685396,0.095504454
0.850206728,0.095403118
0.852228762,0.09532268
0.853742885,0.095282856
0.855767322,0.095181914
0.857281445,0.09514209
0.858309282,0.094958345
0.860582869,0.094878104
0.861596289,0.094817381
0.863867473,0.094757644
0.866902928,0.094616484
0.86438019,0.094676024
0.869935979,0.094495827
0.871454908,0.094414995
0.874231601,0.094335149
0.876006888,0.094213507
0.877017905,0.094173288
0.878793192,0.094051645
0.880558868,0.094012018
0.880820032,0.0939302
0.88258811,0.093870069
0.884356189,0.093809938
0.886629776,0.093729697
0.888397855,0.093669566
0.890673845,0.093568821
0.892695879,0.093488384
0.893709299,0.093427661
0.895731334,0.093347223
0.897750965,0.093287289
0.899265088,0.093247465
0.901030764,0.093207837
0.901792631,0.093146917
0.906337403,0.09300694
0.904566921,0.093087575
0.908857737,0.092967904
0.910874966,0.092928474
0.912897,0.092848036
0.915925246,0.092768387
0.917439369,0.092728562
0.919463806,0.09262762
0.922499261,0.09248646
0.925280759,0.092365606
0.927559152,0.092244358
0.928071869,0.092162737
0.928076675,0.09212173
0.932120743,0.091960854
0.930098709,0.092041292
0.934401539,0.091819102
0.93743459,0.091698446
0.938692355,0.091699432
0.940465239,0.091598293
0.941735017,0.09149676
0.943757052,0.091416322
0.944768069,0.091376103
0.947300417,0.091234548
0.948567793,0.091153519
0.950084319,0.091093191
0.950594633,0.091032074
0.951358903,0.09095065
0.953378534,0.090890716
0.954641104,0.090850695
0.956409183,0.090790563
0.957676559,0.090709534
0.959190682,0.09066971
0.960704805,0.090629885
0.96197218,0.090548856
0.962983197,0.090508637
0.963488706,0.090488527
0.966270205,0.090367674
0.968797748,0.090267126
0.969557212,0.09022671
0.972091963,0.090064652
0.97057784,0.090104476
0.974370356,0.089943404
0.975884479,0.089903579
0.978162872,0.089782331
0.979933353,0.089701696
0.982458493,0.089621653
0.98346951,0.089581434
0.984988439,0.089500602
0.986507367,0.08941977
0.987774743,0.08933874
0.98955003,0.089217098
0.991068959,0.089136266
0.992089587,0.089014032
0.99486628,0.088934186
0.996636761,0.088853551
0.998661199,0.088752609
1.000434083,0.08865147
1.001953011,0.088570638
1.002216578,0.088468317
1.003991865,0.088346674
1.005764749,0.088245536
1.00577436,0.088163521
1.007298095,0.088041681
1.008809815,0.08802236
1.010836655,0.087900915
1.012355583,0.087820083
1.014883126,0.087719536
1.016909966,0.08759809
1.017664625,0.087598682
1.018939209,0.087456141
1.020455734,0.087395813
1.022226216,0.087315178
1.024243445,0.087275748
1.02551082,0.087194719
1.027027346,0.08713439
1.029554889,0.087033843
1.030565906,0.086993624
1.032585538,0.08693369
1.034612378,0.086812245
1.036128903,0.086751916
1.038146132,0.086712486
1.041174378,0.086632837
1.042940054,0.08659321
1.044964491,0.086492268
1.046481017,0.08643194
1.048744993,0.086433714
1.070932107,0.086020485
1.072690574,0.086042368
1.075206103,0.08604434
1.078473888,0.086067407
1.079726847,0.0861094
1.086006058,0.086196344
1.083241379,0.086173671
1.088758724,0.086321535
1.091015491,0.08638482
1.09303272,0.08634539
1.050762222,0.086394284
1.053033406,0.086334547
1.055802891,0.086316212
1.057824925,0.086235774
1.059590601,0.086196147
1.062108533,0.086177614
1.064882823,0.086118272
1.067652308,0.086099937
1.069417984,0.086060309
1.096041744,0.086429771
1.098552467,0.08647275
1.101813044,0.086557328
1.103815856,0.08664092
1.10532277,0.086662607
1.10707403,0.086746002
1.109833903,0.086809682
1.111839118,0.08687277
1.11359278,0.086935662
1.115341636,0.08703956
1.117095298,0.087102452
1.120605025,0.087207731
1.122607837,0.087291323
1.124114752,0.087313009
1.125616861,0.087375704
1.127121373,0.087417894
1.128623482,0.087480588
1.130125591,0.087543282
1.132135611,0.087565363
1.133640123,0.087607554
1.134893082,0.087649547
1.135642935,0.087691146
1.138144047,0.08781614
1.139397006,0.087858133
1.140901518,0.087900323
1.141653774,0.087921419
1.144404036,0.088067114
1.145158695,0.088067705
1.148162913,0.088193093
1.149413469,0.08825559
1.150163323,0.088297189
1.151665432,0.088359883
1.153416691,0.088443279
1.155671056,0.088527068
1.156919209,0.088610069
1.158421318,0.088672763
1.160675683,0.088756552
1.161926239,0.088819049
1.163677498,0.088902444
1.166681717,0.089027833
1.167683123,0.089069629
1.168176617,0.089152038
1.171185641,0.089236419
1.173691559,0.089320405
1.17769478,0.089508093
1.179196889,0.089570788
1.181698002,0.089695782
1.183696008,0.089820381
1.186695421,0.089986777
1.188444277,0.090090676
1.191189734,0.090277378
1.193180532,0.090463489
1.196177542,0.090650389
1.199675255,0.090858186
1.201915203,0.091064998
1.206917427,0.091314986
1.208663881,0.091439389
1.211164993,0.091564383
1.212909044,0.091709289
1.215156201,0.09185459
1.216651101,0.091978795
1.22015362,0.092145585
1.221648521,0.092269791
1.224152036,0.092374281
1.225649339,0.092477983
1.229650158,0.092686174
1.232402823,0.092811366
1.235402235,0.092977761
1.236650389,0.093060762
1.239649801,0.093227158
1.241647808,0.093351758
1.243399067,0.093435153
1.24439807,0.093497453
1.245143118,0.093580059
1.245392268,0.09360076
1.248140128,0.093766959
1.25014294,0.093850551
1.251381482,0.094015566
1.253127935,0.094139969
1.255375092,0.09428527
1.257123948,0.094389168
1.258374505,0.094451665
1.260123361,0.094555564
1.26187462,0.094638959
1.263623477,0.094742858
1.264363719,0.094866472
1.265861022,0.094970174
1.268108179,0.095115474
1.268608882,0.095136372
1.271351936,0.095343579
1.226892687,0.092601991
1.204663062,0.091231197
1.175191265,0.089403603
1.273848243,0.09550958
1.276100205,0.095613873
1.277087194,0.095778692
1.278579692,0.095923401
1.281080804,0.096048395
1.282575705,0.0961726
1.283574708,0.0962349
1.285575118,0.096338996
1.287065213,0.096504209
1.288560113,0.096628414
1.289554311,0.096731722
1.291051615,0.096835423
1.292048215,0.096918227
1.293794669,0.09704263
1.295284764,0.097207842
1.296530514,0.097311347
1.298025415,0.097435552
1.300521722,0.097601554
1.302021428,0.097684752
1.303513926,0.097829461
1.305006424,0.09797417
1.307505133,0.098119668
1.308506539,0.098161464
1.310502143,0.098306567
1.311997044,0.098430773
1.315240801,0.098658877
1.317727497,0.098906893
1.31897565,0.098989894
1.320719701,0.0991348
1.322466154,0.099259203
1.323963458,0.099362905
1.324960058,0.099445708
1.326201003,0.09959022
1.327947457,0.099714623
1.328944057,0.099797426
1.329935852,0.099921238
1.3311792,0.100045246
1.332427354,0.100128247
1.333426357,0.100190546
1.334413346,0.100355365
1.335901038,0.100541082
1.337393536,0.100685791
1.338636884,0.100809799
1.341379938,0.101017005
1.342376539,0.101099809
1.344626098,0.101224606
1.346372552,0.101349008
1.346858838,0.101492929
1.348104589,0.101596433
1.350852448,0.101762632
1.352850455,0.101887232
1.35483885,0.102093846
1.35733756,0.102239344
1.359831464,0.102425849
1.363321968,0.102695158
1.363820268,0.10273656
1.366304561,0.10300508
1.361824665,0.102591456
1.315976237,0.098823498
1.313494347,0.098534474
1.365315169,0.102860765
1.367540701,0.1031906
1.369533902,0.103356207
1.370770041,0.103541726
1.37175703,0.103706545
1.372997975,0.103851057
1.374231712,0.10405708
1.374473654,0.104139292
1.375961346,0.104325009
1.376703991,0.104428119
1.378186878,0.104654843
1.379173867,0.104819662
1.379664959,0.104922575
1.380407604,0.105025685
1.381140637,0.10521081
1.381636535,0.105272716
1.382625927,0.105417031
1.383373377,0.105479133
1.384113619,0.105602747
1.385105414,0.105726558
1.386085195,0.105952888
1.38707699,0.106076699
1.388071188,0.106180007
1.389058177,0.106344825
1.390045166,0.106509644
1.390775797,0.106715273
1.391518442,0.106818383
1.392510237,0.106942194
1.393729557,0.10727124
1.393729557,0.10727124
1.392989315,0.107147626
1.394462591,0.107456365
1.395705938,0.107580373
1.396944481,0.107745389
1.398187829,0.107869397
1.399431176,0.107993406
1.399677924,0.10803461
1.400923674,0.108138115
1.401666319,0.108241225
1.403151609,0.108447445
1.4036427,0.108550358
1.404636898,0.108653666
1.405125587,0.108777083
1.405609471,0.108941507
1.405851413,0.109023719
1.406586849,0.10918834
1.407581047,0.109291648
1.40831408,0.109476773
1.409547817,0.109682796
1.410534806,0.109847615
1.411526601,0.109971426
1.412515993,0.110115741
1.414257641,0.110281151
1.415754945,0.110384852
1.416988682,0.110590876
1.418222418,0.110796899
1.419468169,0.110900403
1.419956858,0.11102382
1.421188192,0.111250347
1.422419526,0.111476874
1.424903819,0.111745394
1.426391511,0.111931111
1.428118742,0.112219544
1.42861464,0.112281449
1.430344274,0.112549378
1.432076311,0.112796803
1.432818956,0.112899913
1.43429944,0.113147141
1.435276818,0.113393975
1.43676451,0.113579691
1.4382498,0.113785912
1.439234386,0.113971234
1.440221376,0.114136053
1.442212174,0.114322164
1.445431903,0.114755305
1.443692658,0.114569391
1.44716394,0.11500273
1.448150929,0.115167549
1.449389471,0.115332565
1.450386072,0.115415368
1.450623208,0.115538588
1.451866556,0.115662596
1.453366262,0.115745794
1.45411131,0.115828401
1.455349852,0.115993416
1.4565932,0.116117425
1.457335845,0.116220535
1.458581595,0.116324039
1.459072687,0.116426952
1.459065479,0.116488463
1.459053465,0.116590982
1.45979611,0.116694092
1.461039457,0.116818101
1.462282805,0.116942109
1.463521347,0.117107125
1.465021054,0.117190323
1.466511149,0.117355535
1.467500541,0.11749985
1.468497141,0.117582654
1.469481728,0.117767976
1.470478328,0.11785078
1.471716871,0.118015796
1.472962621,0.1181193
1.473947208,0.118304622
1.474193955,0.118345827
1.475940409,0.11847023
1.476179948,0.118572946
1.47741849,0.118737961
1.478664241,0.118841466
1.479905186,0.118985978
1.480655039,0.119027577
1.482396687,0.119192987
1.483884379,0.119378703
1.484629427,0.11946131
1.485618819,0.119605625
1.487116122,0.119709326
1.488364276,0.119792327
1.48910692,0.119895437
1.490352671,0.119998942
1.491344466,0.120122753
1.491842766,0.120164155
1.493332861,0.120329368
1.494327059,0.120432675
1.495575212,0.120515676
1.496816157,0.120660188
1.497551594,0.120824809
1.499048897,0.120928511
1.500292245,0.121052519
1.501286443,0.121155826
1.502283043,0.12123863
1.503787555,0.12128082
1.506525804,0.121529034
1.504769739,0.121486646
1.508267452,0.121694444
1.509007694,0.121818058
1.510251041,0.121942066
1.511745942,0.122066272
1.512994096,0.122149272
1.513734338,0.122272886
1.514975283,0.122417398
1.515971883,0.122500202
1.516714528,0.122603312
1.518712534,0.122727912
1.519206029,0.122810321
1.521702336,0.122976323
1.523197236,0.123100528
1.524186629,0.123244843
1.525679126,0.123389552
1.526670921,0.123513363
1.528163419,0.123658072
1.528659317,0.123719978
1.530154217,0.123844183
1.531649118,0.123968389
1.532142613,0.124050798
1.534140619,0.124175398
1.535134817,0.124278705
1.536126612,0.124402516
1.537626318,0.124485714
1.538625321,0.124548014
1.540120222,0.124672219
1.540867673,0.124734322
1.542367379,0.12481752
1.543363979,0.124900323
1.545611136,0.125045624
1.547101231,0.125210837
1.548600937,0.125294035
1.550347391,0.125418437
1.550594138,0.125459642
1.552589742,0.125604746
1.554839301,0.125729542
1.555831096,0.125853353
1.557833908,0.125936946
1.560085871,0.126041239
1.562091085,0.126104327
1.562589386,0.126145729
1.564343048,0.12620862
1.565092901,0.126250219
1.567601221,0.126313702
1.569855586,0.126397491
1.571108545,0.126439485
1.57311376,0.126502573
1.574613466,0.126585771
1.575111767,0.126627173
1.577617684,0.126711159
1.580118797,0.126836153
1.581120203,0.126877949
1.583123015,0.126961542
1.584375974,0.127003535
1.586129636,0.127066426
1.586874683,0.127149033
1.591376205,0.127378123
1.589117034,0.127335341
1.593882123,0.127462109
1.595379426,0.127565811
1.596886341,0.127587497
1.599389856,0.127691988
1.601138712,0.127795887
1.603900989,0.127839063
1.605903801,0.127922655
1.608414524,0.127965634
1.609919036,0.128007824
1.611418742,0.128091022
1.61342636,0.128133607
1.614930872,0.128175797
1.616936087,0.128238886
1.618689749,0.128301777
1.620692561,0.128385369
1.622956537,0.128387144
1.624456243,0.128470342
1.627470072,0.128513715
1.629729243,0.128556497
1.631490113,0.128557877
1.633502536,0.128559454
1.635261004,0.128581338
1.636770321,0.128582521
1.639027089,0.128645806
1.641037109,0.128667887
1.642544024,0.128689574
1.644302492,0.128711458
1.646566468,0.128713232
1.648578891,0.128714809
1.650085806,0.128736496
1.652601335,0.128738467
1.654354997,0.128801359
1.65636742,0.128802936
1.660140713,0.128805893
1.65812829,0.128804316
1.662397481,0.128869179
1.665408907,0.128933056
1.668173587,0.128955728
1.669177395,0.128977021
1.671942074,0.128999693
1.674699545,0.129083877
1.676208863,0.12908506
1.678721989,0.129107535
1.68123031,0.129171018
1.68525035,0.12921518
1.685247948,0.129235683
1.682983971,0.129233909
1.688017432,0.129217348
1.691778712,0.129322824
1.693034074,0.129344314
1.694792541,0.129366198
1.696299456,0.129387884
1.698309476,0.129409965
1.700321899,0.129411542
1.702334323,0.12941312
1.704847449,0.129435595
1.707111425,0.129437369
1.708620742,0.129438552
1.711636974,0.129461422
1.712894739,0.129462408
1.716164927,0.12946497
1.7179282,0.129445847
1.719185964,0.129446833
1.72144994,0.129448607
1.723462363,0.129450184
1.724468575,0.129450973
1.725977892,0.129452156
1.72748721,0.129453339
1.728747377,0.129433821
1.729753589,0.129434609
1.731016159,0.129394587
1.734286346,0.12939715
1.737055831,0.129378815
1.739070657,0.129359889
1.741337036,0.129341159
1.742594801,0.129342145
1.744358074,0.129323021
1.746626855,0.129283788
1.748890831,0.129285563
1.751911869,0.129267425
1.754678951,0.129269593
1.758200692,0.129272354
1.75895535,0.129272945
1.762726241,0.129296406
1.760962968,0.12931553
1.756188268,0.129270776
1.765481309,0.129401093
1.769254602,0.129404051
1.771765326,0.12944703
1.774534811,0.129428695
1.777555848,0.129410557
1.778813613,0.129411542
1.782088606,0.129373098
1.784352582,0.129374872
1.786113452,0.129376252
1.787627575,0.129336428
1.789644804,0.129296997
1.79165963,0.129278071
1.793926009,0.129259342
1.796194791,0.129220108
1.797708914,0.129180284
1.799980098,0.129120547
1.801997327,0.129081117
1.803259897,0.129041095
1.805531081,0.128981358
1.80628574,0.128981949
1.80754831,0.128941928
1.809817092,0.128902695
1.812332621,0.128904666
1.814095894,0.128885542
1.814599,0.128885937
1.815104508,0.128865827
1.817375693,0.12880609
1.819390519,0.128787164
1.822162406,0.128748325
1.823424976,0.128708303
1.826199266,0.128648961
1.828722004,0.128589421
1.830734427,0.128590998
1.832998403,0.128592773
1.835267185,0.128553539
1.836527352,0.128534021
1.838542178,0.128515095
1.84081096,0.128475862
1.842825786,0.128456935
1.84559527,0.1284386
1.847104588,0.128439783
1.850123223,0.128442149
1.852387199,0.128443923
1.855159086,0.128405084
1.855410639,0.128405282
1.859694247,0.128347122
1.857176315,0.128365654
1.862216984,0.128287582
1.865496783,0.12820813
1.867514012,0.1281687
1.869785196,0.128108963
1.871299319,0.128069138
1.872561889,0.128029117
1.875326568,0.128051789
1.878100859,0.127992446
1.878603964,0.127992841
1.880367237,0.127973717
1.882887572,0.127934681
1.88489519,0.127977266
1.886653657,0.12799915
