AF_OL_001_1,
1.022923393,0.038430299
1.026437925,0.03849457
1.02945656,0.038496936
1.032467986,0.038560813
1.03497871,0.038603792
1.037990136,0.038667669
1.04099916,0.03875205
1.04350748,0.038815532
1.045263545,0.03885792
1.048023419,0.0389216
1.051039651,0.038944469
1.053806733,0.038946638
1.056569009,0.038989814
1.059328882,0.039053494
1.061837203,0.039116977
1.063847224,0.039139058
1.066853844,0.039243942
1.067860056,0.039244731
1.070361168,0.039369725
1.072368786,0.03941231
1.074120045,0.039495705
1.07788613,0.039560173
1.080392048,0.03964416
1.083655028,0.039708234
1.085904587,0.039833031
1.088161355,0.039896317
1.090164167,0.039979909
1.092919235,0.040084596
1.09542275,0.040189086
1.098429371,0.040293971
1.100940094,0.04033695
1.102444606,0.04037914
1.104950524,0.040463127
1.107703189,0.040588318
1.110712213,0.040672699
1.112971383,0.040715481
1.11546769,0.040881482
1.117470502,0.040965074
1.12047472,0.041090463
1.122980638,0.041174449
1.125989662,0.04125883
1.127738518,0.041362729
1.129992883,0.041446518
1.131995695,0.04153011
1.134005716,0.041552191
1.136511634,0.041636178
1.138765998,0.041719967
1.142021769,0.041845553
1.144029387,0.041888137
1.146535305,0.041972124
1.149043626,0.042035607
1.152050247,0.042140491
1.154060267,0.042162572
1.155569584,0.042163755
1.157579605,0.042185836
1.16059824,0.042188202
1.16285741,0.042230984
1.165370536,0.042253459
1.169139024,0.042297424
1.171649748,0.042340403
1.173654963,0.042403491
1.177179106,0.042385748
1.179685024,0.042469734
1.182694048,0.042554115
1.184950815,0.042617401
1.186953627,0.042700993
1.190470562,0.04274476
1.193726333,0.042870346
1.19673776,0.042934223
1.198992125,0.043018012
1.201756804,0.043040685
1.204015974,0.043083467
1.207020193,0.043208855
1.209274558,0.043292644
1.211524117,0.043417441
1.213773676,0.043542238
1.216526342,0.043667429
1.218028451,0.043730123
1.220031263,0.043813715
1.222034075,0.043897308
1.224542395,0.04396079
1.227299866,0.044044974
1.229808187,0.044108457
1.232057746,0.044233254
1.235069173,0.044297131
1.238085405,0.04432
1.240600934,0.044321972
1.242603746,0.044405564
1.244113063,0.044406747
1.245356411,0.044530755
1.24735682,0.044634851
1.250119097,0.044678027
1.252627417,0.04474151
1.254632632,0.044804598
1.257644059,0.044868476
1.260648277,0.044993864
1.262152789,0.045036054
1.265161812,0.045120435
1.267164624,0.045204027
1.270171245,0.045308912
1.27267476,0.045413402
1.275180678,0.045497389
1.277181087,0.045601485
1.27943305,0.045705778
1.281181906,0.045809676
1.283433868,0.04591397
1.286188936,0.046018657
1.288448107,0.046061439
1.290204171,0.046103826
1.29145713,0.04614582
1.293452734,0.046290923
1.295199188,0.046415326
1.298210614,0.046479203
1.301219638,0.046563584
1.30322245,0.046647176
1.305220456,0.046771775
1.307474821,0.046855565
1.308722975,0.046938566
1.310725787,0.047022158
1.313730005,0.047147546
1.315232114,0.04721024
1.317488882,0.047273526
1.319743247,0.047357315
1.322000014,0.047420601
1.324254379,0.04750439
1.326257192,0.047587982
1.329520171,0.047652057
1.330763519,0.047776065
1.332771136,0.04781865
1.335020696,0.047943446
1.337526614,0.048027433
1.339529426,0.048111025
1.342291702,0.048154201
1.34529592,0.04827959
1.347293927,0.048404189
1.349541083,0.04854949
1.351790643,0.048674287
1.353541902,0.048757682
1.355036803,0.048881887
1.357286362,0.049006684
1.359291577,0.049069772
1.361033225,0.049235183
1.362774873,0.049400593
1.364777685,0.049484185
1.366021033,0.049608193
1.368514937,0.049794698
1.370266196,0.049878093
1.371257991,0.050001904
1.373255997,0.050126504
1.375009659,0.050189395
1.376001454,0.050313207
1.377496355,0.050437412
1.378492955,0.050520216
1.380239409,0.050644618
1.381985863,0.050769021
1.383483166,0.050872722
1.385224814,0.051038132
1.386976073,0.051121527
1.38872493,0.051225426
1.389714322,0.051369741
1.391460775,0.051494144
1.392955676,0.051618349
1.395705938,0.051764044
1.397447587,0.051929454
1.398937682,0.052094667
1.400432582,0.052218872
1.401922677,0.052384085
1.403666728,0.052528991
1.405410779,0.052673898
1.407406383,0.052819001
1.409648734,0.053005309
1.411141232,0.053150018
1.413139238,0.053274618
1.415137245,0.053399218
1.416629743,0.053543927
1.419130855,0.053668921
1.421382817,0.053773214
1.422880121,0.053876916
1.424370216,0.054042129
1.425865117,0.054166334
1.428361423,0.054332336
1.429858727,0.054436037
1.430852924,0.054539345
1.433349231,0.054705346
1.434846535,0.054809048
1.435845538,0.054871348
1.438095097,0.054996144
1.439340848,0.055099649
1.442342663,0.055245541
1.443847175,0.055287731
1.445588823,0.055453141
1.44733768,0.05555704
1.449831584,0.055743545
1.450329884,0.055784947
1.451819979,0.05595016
1.453825194,0.056013249
1.455818395,0.056178856
1.457813998,0.056323959
1.459301691,0.056509676
1.461297294,0.056654779
1.462792195,0.056778985
1.465044157,0.056883278
1.467293717,0.057008075
1.469548082,0.057091864
1.47180485,0.05715515
1.47406402,0.057197932
1.475815279,0.057281327
1.477314985,0.057364525
1.478301975,0.057529343
1.480299981,0.057653943
1.481799688,0.057737141
1.483797694,0.05786174
1.484791892,0.057965048
1.48678269,0.058151159
1.488284799,0.058213853
1.49129142,0.058318737
1.493294232,0.05840233
1.495043088,0.058506228
1.497544201,0.058631222
1.499293057,0.058735121
1.501796572,0.058839612
1.503794579,0.058964211
1.505799793,0.0590273
1.508804012,0.059152688
1.511810632,0.059257573
1.514062595,0.059361866
1.516563707,0.05948686
1.519318775,0.059591547
1.522322993,0.059716935
1.525329614,0.05982182
1.526824515,0.059946025
1.529081282,0.060009311
1.531582395,0.060134305
1.53408591,0.060238795
1.535837169,0.06032219
1.538599445,0.060365366
1.541613275,0.06040874
1.54386764,0.060492529
1.545618899,0.060575924
1.547866055,0.060721225
1.550359959,0.06090773
1.552362771,0.060991322
1.555125048,0.061034498
1.557887324,0.061077675
1.5601513,0.061079449
1.563411877,0.061164027
1.565419494,0.061206612
1.568428518,0.061290992
1.570436136,0.061333577
1.572690501,0.061417366
1.574947268,0.061480652
1.577455589,0.061544135
1.579961507,0.061628121
1.583226889,0.061671692
1.585232104,0.06173478
1.58824353,0.061798657
1.590500298,0.061861943
1.592757066,0.061925229
1.594764684,0.061967813
1.597522154,0.062051997
1.599534577,0.062053574
1.60329826,0.062138546
1.604805174,0.062160233
1.607565048,0.062223913
1.61033213,0.062226082
1.6125913,0.062268863
1.615353577,0.06231204
1.617109642,0.062354427
1.619869515,0.062418107
1.621879536,0.062440188
1.624637006,0.062524372
1.627399283,0.062567548
1.629409303,0.062589629
1.632418327,0.06267401
1.634689511,0.062614273
1.63670674,0.062574842
1.638723969,0.062535412
1.640240494,0.062475084
1.64200617,0.062435456
1.645029611,0.062396815
1.647291184,0.062419093
1.649806713,0.062421064
1.650808119,0.06246286
1.653318843,0.062505839
1.65532646,0.062548424
1.656327866,0.06259022
1.658843395,0.062592192
1.661354119,0.062635171
1.664370351,0.06265804
1.665870057,0.062741238
1.667880077,0.062763319
1.669640948,0.062764699
1.671653371,0.062766277
1.673414241,0.062767657
1.675417053,0.062851249
1.677681029,0.062853023
1.680440903,0.062916703
1.681696265,0.062938193
1.68419978,0.063042683
1.685953442,0.063105574
1.687956254,0.063189166
1.690215424,0.063231948
1.692472192,0.063295234
1.695488424,0.063318103
1.696997741,0.063319286
1.699010165,0.063320863
1.701017782,0.063363448
1.704278359,0.063448026
1.705782871,0.063490217
1.7087967,0.06353359
1.710306017,0.063534773
1.712572396,0.063516043
1.714081714,0.063517226
1.716597243,0.063519198
1.719112772,0.063521169
1.721122792,0.06354325
1.723135215,0.063544828
1.725147638,0.063546405
1.727164867,0.063506974
1.729680396,0.063508946
1.731443669,0.063489822
1.734213154,0.063471487
1.73647713,0.063473262
1.738736301,0.063516043
1.741247024,0.063559022
1.743757748,0.063602001
1.745767768,0.063624082
1.748276089,0.063687565
1.7497806,0.063729756
1.752281713,0.06385475
1.754790033,0.063918232
1.756797651,0.063960817
1.758304566,0.063982504
1.760812886,0.064045986
1.763577565,0.064068659
1.766332633,0.064173346
1.76884576,0.064195822
1.772111142,0.064239392
1.774372715,0.06426167
1.77637793,0.064324759
1.778390353,0.064326336
1.780402776,0.064327913
1.7829135,0.064370892
1.784933131,0.064310958
1.786943152,0.064333039
1.789207128,0.064334813
1.792228165,0.064316675
1.793998647,0.06423604
1.795266023,0.064155011
1.797034101,0.06409488
1.798049924,0.064013654
1.800318706,0.06397442
1.802592293,0.06389418
1.805119836,0.063793633
1.807134662,0.063774706
1.809645385,0.063817685
1.812656812,0.063881562
1.815167535,0.063924541
1.817177556,0.063946622
1.818938426,0.063948002
1.821197596,0.063990784
1.82321002,0.063992361
1.82497089,0.063993741
1.828248286,0.063934793
1.830509859,0.063957071
1.833787255,0.063898123
1.837567757,0.063839569
1.838815911,0.06392257
1.839314211,0.063963971
1.842318429,0.06408936
1.843566582,0.06417236
1.845320244,0.064235252
1.847826162,0.064319238
1.851089141,0.064383313
1.85436894,0.064303861
1.856386169,0.06426443
1.858405801,0.064204496
1.859922326,0.064144168
1.860933343,0.064103949
1.863448872,0.06410592
1.86495819,0.064107103
1.86748333,0.06402706
1.870501965,0.064029426
1.871762132,0.064009908
1.874541228,0.063909558
1.876563262,0.06382912
1.878578088,0.063810193
1.88009942,0.063708857
1.881865095,0.06366923
1.884387833,0.06360969
1.885645597,0.063610676
1.886903362,0.063611662
1.888163529,0.063592144
1.890171147,0.063634729
1.892178764,0.063677313
1.895185385,0.063782198
1.895432133,0.063823402
1.8976889,0.063886688
1.899435354,0.064011091
1.899686907,0.064011288
1.902188019,0.064136282
1.904943087,0.064240969
1.906193643,0.064303466
1.908694756,0.06442846
1.910189656,0.064552666
1.912436813,0.064697966
1.914437222,0.064802062
1.915436225,0.064864362
1.917182679,0.064988765
1.919686194,0.065093255
1.921442259,0.065135642
1.923694221,0.065239935
1.925699436,0.065303024
1.927951398,0.065407317
1.929702657,0.065490712
1.931698261,0.065635816
1.933703476,0.065698904
1.935703885,0.065803
1.936206991,0.065803394
1.937447936,0.065947906
1.938942837,0.066072112
1.940933635,0.066258223
1.9426897,0.06630061
1.944702123,0.066302187
1.946719352,0.066262757
1.948231072,0.066243436
1.950497451,0.066224707
1.953020188,0.066165167
1.955550134,0.066044116
1.957320615,0.065963481
1.959342649,0.065883043
1.960856772,0.065843219
1.963374704,0.065824687
1.965899844,0.065744643
1.967917073,0.065705213
1.970435005,0.065686681
1.972950534,0.065688652
1.975969169,0.065691018
1.979488507,0.065714282
1.981762094,0.065634041
1.983530172,0.06557391
1.986304463,0.065514567
1.987818586,0.065474743
1.991095982,0.065415795
1.992104596,0.065396079
1.994622528,0.065377547
1.997145265,0.065318007
1.998151477,0.065318796
2.001678023,0.065280549
2.004193552,0.06528252
2.006459931,0.065263791
2.006711484,0.065263988
2.009236624,0.065183944
2.012506812,0.065186507
2.014516832,0.065208588
2.016023747,0.065230275
2.019291532,0.065253342
2.022314972,0.0652147
2.024327395,0.065216277
2.027599986,0.065198337
2.029863962,0.065200111
2.032884999,0.065181973
2.034907034,0.065101535
2.036174409,0.065020506
2.038951102,0.06494066
2.042983157,0.064882303
2.046255748,0.064864362
2.048522126,0.064845633
2.051543164,0.064827495
2.054808546,0.064871065
2.056816164,0.06491365
2.058574631,0.064935534
2.06109016,0.064937505
2.063102584,0.064939082
2.064614304,0.064919762
2.066123621,0.064920944
2.067632939,0.064922127
2.070153273,0.064883091
2.07116429,0.064842873
2.073684625,0.064803837
2.076207362,0.064744297
2.078222188,0.06472537
2.07997585,0.064788262
2.082242229,0.064769532
2.084508608,0.064750803
2.088281901,0.06475376
2.089791219,0.064754943
2.09406041,0.064819806
2.095315772,0.064841295
2.098085256,0.06482296
2.100852338,0.064825129
2.102615611,0.064806005
2.105893007,0.064747057
2.108672103,0.064646707
2.111192438,0.064607671
2.114718984,0.064569423
2.11673381,0.064550497
2.119503295,0.064532162
2.12151812,0.064513235
2.121772076,0.064492929
2.123022632,0.064555426
2.125784909,0.064598602
2.128554393,0.064580267
2.129563008,0.064560552
2.132334895,0.064521713
2.134603677,0.06448248
2.136364547,0.06448386
2.138381776,0.064444429
2.140145049,0.064425306
2.143920745,0.064407759
2.144926957,0.064408548
2.146431469,0.064450738
2.148946998,0.06445271
2.150461121,0.064412885
2.152483155,0.064332447
2.154251234,0.064272316
2.156012104,0.064273696
2.157277077,0.064213171
2.1587912,0.064173346
2.160808429,0.064133916
2.163067599,0.064176698
2.164828469,0.064178078
2.167092446,0.064179852
2.169610377,0.06416132
2.169864333,0.064141013
2.17137365,0.064142196
2.174631824,0.064247278
2.176883786,0.064351571
2.177379684,0.064413477
2.177382087,0.064392973
2.179370482,0.064599588
2.181387711,0.064560157
2.184645885,0.064665239
2.18742498,0.064564889
2.189691359,0.06454616
2.191706185,0.064527233
2.193467056,0.064528613
2.196734841,0.06455168
2.197990202,0.064573169
2.200002625,0.064574747
2.201008837,0.064575535
2.20302126,0.064577112
2.20351956,0.064618514
2.205781134,0.064640792
2.208040304,0.064683574
2.209786758,0.064807977
2.211279256,0.064952686
2.215294491,0.065037855
2.216552256,0.065038841
2.218313126,0.065040221
2.221080208,0.06504239
2.222836273,0.065084777
2.227371433,0.065026815
2.229637812,0.065008085
2.232412102,0.064948743
2.234937242,0.064868699
2.238209833,0.064850759
2.242488635,0.064833606
2.243748802,0.064814088
2.245761225,0.064815666
2.248269546,0.064879148
2.251769662,0.065066442
2.252771068,0.065108238
2.256026839,0.065233824
2.259043071,0.065256693
2.261304644,0.065278971
2.263065514,0.065280352
2.26508034,0.065261425
2.266848419,0.065201294
2.269119603,0.065141557
2.271139235,0.065081623
2.273405614,0.065062893
2.274919737,0.065023069
2.278201939,0.064923113
2.279711256,0.064924296
2.282492755,0.064803442
2.284509983,0.064764012
2.285516195,0.064764801
2.286524809,0.064745085
2.286527212,0.064724582
2.288539635,0.064726159
2.29230572,0.064790627
2.293055574,0.064832226
2.297078017,0.064855884
2.298587335,0.064857067
2.300099055,0.064837747
2.301862328,0.064818623
2.302621792,0.064778207
2.303129703,0.064737594
2.305398485,0.064698361
2.307420519,0.064617923
2.309186195,0.064578295
2.310202018,0.064497069
2.311718544,0.064436741
2.314492834,0.064377398
2.315257104,0.064295974
2.317279138,0.064215537
2.31904962,0.064134902
2.32132561,0.064034157
2.322842135,0.063973829
2.32586077,0.063976195
2.327113729,0.064018188
2.328366688,0.064060181
2.3298712,0.064102372
2.332374715,0.064206862
2.334636288,0.06422914
2.335635292,0.06429144
2.336881042,0.064394944
2.338641913,0.064396325
2.340905889,0.064398099
2.342417609,0.064378778
2.344945152,0.064278231
2.346962381,0.064238801
2.348979609,0.06419937
2.351504749,0.064119327
2.354032292,0.06401878
2.357058135,0.063959634
2.35932932,0.063899897
2.363102613,0.063902854
2.364360378,0.06390384
2.367870105,0.064009119
2.369125466,0.064030609
2.371372623,0.064175909
2.373128688,0.064218297
2.375634606,0.064302283
2.377139117,0.064344474
2.379908602,0.064326139
2.38317879,0.064328702
2.385699124,0.064289666
2.388471012,0.064250827
2.39226593,0.06406925
2.394793473,0.063968703
2.398329631,0.063848441
2.401607027,0.063789492
2.404378914,0.063750654
2.406896846,0.063732121
2.409898661,0.063878013
2.411654726,0.063920401
2.413662344,0.063962986
2.416165859,0.064067476
2.418674179,0.064130959
2.42194677,0.064113018
2.425224166,0.06405407
2.427500156,0.063953325
2.430530805,0.063853172
2.432044928,0.063813348
2.434071768,0.063691902
2.439119645,0.063552319
2.441136874,0.063512889
2.444665823,0.063454138
2.445672034,0.063454926
2.449677659,0.063622111
2.451670859,0.063787718
2.454418719,0.063953917
2.455422528,0.063975209
2.45742534,0.064058801
2.459933661,0.064122284
2.460937469,0.064143576
2.463199043,0.064165855
2.464701152,0.064228549
2.467710176,0.064312929
2.468713984,0.064334222
2.471730216,0.064357091
2.474494895,0.064379764
2.474993196,0.064421166
2.478505325,0.064505941
2.480009837,0.064548131
2.481519154,0.064549314
2.481519154,0.064549314
2.484034683,0.064551286
2.487549216,0.064615557
