KC-OPX-lm_5,
0.52802,0.25
0.52824,0.24882
0.52846,0.24612
0.52867,0.24641
0.52889,0.24604
0.5291,0.24472
0.52932,0.24455
0.52953,0.24831
0.52975,0.25159
0.52997,0.24914
0.53018,0.24811
0.5304,0.24814
0.53062,0.24633
0.53084,0.24658
0.53105,0.2492
0.53127,0.25146
0.53149,0.24701
0.53171,0.24044
0.53192,0.24043
0.53214,0.24602
0.53236,0.25225
0.53258,0.25215
0.5328,0.24929
0.53302,0.2494
0.53324,0.25102
0.53346,0.251
0.53368,0.24923
0.5339,0.25089
0.53412,0.25223
0.53434,0.24846
0.53456,0.24445
0.53478,0.24463
0.535,0.24923
0.53522,0.25058
0.53544,0.2494
0.53566,0.25295
0.53588,0.25749
0.5361,0.25789
0.53633,0.25217
0.53655,0.24543
0.53677,0.24326
0.53699,0.24574
0.53722,0.25148
0.53744,0.25253
0.53766,0.25
0.53788,0.25137
0.53811,0.25303
0.53833,0.25313
0.53855,0.25149
0.53878,0.24621
0.539,0.24454
0.53923,0.25066
0.53945,0.25385
0.53968,0.25021
0.5399,0.24817
0.54013,0.24959
0.54035,0.24888
0.54058,0.24685
0.5408,0.24815
0.54103,0.24965
0.54125,0.25184
0.54148,0.2565
0.54171,0.25833
0.54193,0.25908
0.54216,0.25882
0.54239,0.25421
0.54261,0.25174
0.54284,0.25397
0.54307,0.25391
0.54329,0.25092
0.54352,0.25046
0.54375,0.25363
0.54398,0.25504
0.54421,0.25086
0.54444,0.24589
0.54466,0.24546
0.54489,0.24984
0.54512,0.25084
0.54535,0.24865
0.54558,0.25149
0.54581,0.25322
0.54604,0.25366
0.54627,0.25557
0.5465,0.25494
0.54673,0.2519
0.54696,0.24866
0.54719,0.25346
0.54742,0.25896
0.54766,0.25661
0.54789,0.25667
0.54812,0.25767
0.54835,0.2565
0.54858,0.25693
0.54881,0.25838
0.54905,0.25957
0.54928,0.25841
0.54951,0.25581
0.54975,0.25561
0.54998,0.25654
0.55021,0.25486
0.55045,0.25305
0.55068,0.25473
0.55091,0.2584
0.55115,0.2579
0.55138,0.25478
0.55162,0.25542
0.55185,0.25605
0.55209,0.25508
0.55232,0.25607
0.55256,0.25777
0.55279,0.25683
0.55303,0.25535
0.55327,0.25774
0.5535,0.25957
0.55374,0.25914
0.55397,0.25852
0.55421,0.25774
0.55445,0.26155
0.55469,0.26535
0.55492,0.26176
0.55516,0.25772
0.5554,0.25908
0.55564,0.26287
0.55588,0.26277
0.55611,0.25997
0.55635,0.25999
0.55659,0.26017
0.55683,0.25974
0.55707,0.261
0.55731,0.26264
0.55755,0.26286
0.55779,0.2612
0.55803,0.25822
0.55827,0.25674
0.55851,0.26018
0.55875,0.26364
0.55899,0.26363
0.55923,0.26133
0.55947,0.25795
0.55972,0.25742
0.55996,0.25811
0.5602,0.2597
0.56044,0.26114
0.56068,0.2599
0.56093,0.26001
0.56117,0.26162
0.56141,0.26255
0.56166,0.26307
0.5619,0.26482
0.56214,0.26548
0.56239,0.26291
0.56263,0.26249
0.56287,0.26432
0.56312,0.26391
0.56336,0.2611
0.56361,0.25892
0.56385,0.25878
0.5641,0.26153
0.56435,0.26509
0.56459,0.26614
0.56484,0.26685
0.56508,0.26625
0.56533,0.26414
0.56558,0.26359
0.56582,0.26355
0.56607,0.26344
0.56632,0.26496
0.56657,0.26573
0.56681,0.26309
0.56706,0.26234
0.56731,0.26476
0.56756,0.2658
0.56781,0.26435
0.56805,0.2633
0.5683,0.26469
0.56855,0.26663
0.5688,0.26693
0.56905,0.26532
0.5693,0.26639
0.56955,0.2688
0.5698,0.26818
0.57005,0.26774
0.5703,0.26684
0.57056,0.26454
0.57081,0.26402
0.57106,0.26619
0.57131,0.26631
0.57156,0.26559
0.57181,0.26743
0.57207,0.26735
0.57232,0.26617
0.57257,0.26442
0.57282,0.26316
0.57308,0.26454
0.57333,0.26694
0.57358,0.2697
0.57384,0.27026
0.57409,0.27029
0.57435,0.27014
0.5746,0.26825
0.57486,0.26751
0.57511,0.26959
0.57537,0.27113
0.57562,0.26878
0.57588,0.26788
0.57613,0.26823
0.57639,0.26694
0.57665,0.26686
0.5769,0.26825
0.57716,0.27004
0.57742,0.27088
0.57767,0.27203
0.57793,0.27177
0.57819,0.26968
0.57845,0.27022
0.57871,0.27127
0.57896,0.27028
0.57922,0.26851
0.57948,0.26899
0.57974,0.27107
0.58,0.2706
0.58026,0.27102
0.58052,0.274
0.58078,0.27365
0.58104,0.27114
0.5813,0.27108
0.58156,0.27143
0.58182,0.27178
0.58208,0.27288
0.58235,0.27177
0.58261,0.26891
0.58287,0.26902
0.58313,0.27189
0.58339,0.27354
0.58366,0.27339
0.58392,0.27237
0.58418,0.27323
0.58445,0.27562
0.58471,0.27597
0.58497,0.27453
0.58524,0.27201
0.5855,0.269
0.58577,0.26865
0.58603,0.27236
0.5863,0.27504
0.58656,0.27404
0.58683,0.2732
0.58709,0.27411
0.58736,0.27529
0.58763,0.27584
0.58789,0.2769
0.58816,0.27659
0.58843,0.27489
0.58869,0.2755
0.58896,0.27649
0.58923,0.27562
0.5895,0.27458
0.58976,0.27638
0.59003,0.27769
0.5903,0.2754
0.59057,0.27483
0.59084,0.27614
0.59111,0.27701
0.59138,0.27676
0.59165,0.27554
0.59192,0.27584
0.59219,0.27726
0.59246,0.27913
0.59273,0.27901
0.593,0.27689
0.59327,0.27758
0.59354,0.28089
0.59382,0.28203
0.59409,0.27937
0.59436,0.27767
0.59463,0.27795
0.59491,0.27916
0.59518,0.28059
0.59545,0.27866
0.59573,0.27716
0.596,0.27725
0.59627,0.27645
0.59655,0.2775
0.59682,0.27972
0.5971,0.28132
0.59737,0.28118
0.59765,0.28027
0.59792,0.28021
0.5982,0.28029
0.59848,0.27988
0.59875,0.27976
0.59903,0.28126
0.59931,0.28155
0.59958,0.2805
0.59986,0.27921
0.60014,0.27778
0.60042,0.27881
0.6007,0.28023
0.60097,0.28008
0.60125,0.28018
0.60153,0.28127
0.60181,0.28189
0.60209,0.28315
0.60237,0.2849
0.60265,0.28296
0.60293,0.27917
0.60321,0.27733
0.60349,0.27861
0.60377,0.27992
0.60405,0.28016
0.60434,0.28091
0.60462,0.2803
0.6049,0.28067
0.60518,0.2825
0.60547,0.28344
0.60575,0.28334
0.60603,0.28333
0.60631,0.28391
0.6066,0.28395
0.60688,0.28438
0.60717,0.28425
0.60745,0.28352
0.60774,0.28266
0.60802,0.28247
0.60831,0.28363
0.60859,0.28353
0.60888,0.28305
0.60916,0.28282
0.60945,0.28329
0.60974,0.28361
0.61002,0.28342
0.61031,0.28342
0.6106,0.28304
0.61089,0.28448
0.61117,0.28606
0.61146,0.28675
0.61175,0.2861
0.61204,0.28465
0.61233,0.28572
0.61262,0.28756
0.61291,0.28834
0.6132,0.28722
0.61349,0.2851
0.61378,0.28393
0.61407,0.28448
0.61436,0.28523
0.61465,0.28501
0.61494,0.28538
0.61524,0.28571
0.61553,0.28621
0.61582,0.28622
0.61611,0.28665
0.61641,0.2868
0.6167,0.2866
0.61699,0.28783
0.61729,0.28628
0.61758,0.28512
0.61787,0.28686
0.61817,0.28868
0.61846,0.28886
0.61876,0.28785
0.61905,0.28831
0.61935,0.28778
0.61965,0.28716
0.61994,0.28689
0.62024,0.28745
0.62054,0.28854
0.62083,0.28875
0.62113,0.29054
0.62143,0.29035
0.62173,0.28907
0.62203,0.28888
0.62232,0.28937
0.62262,0.28954
0.62292,0.28896
0.62322,0.29101
0.62352,0.29253
0.62382,0.29272
0.62412,0.29224
0.62442,0.29144
0.62472,0.29063
0.62502,0.28978
0.62533,0.2913
0.62563,0.29241
0.62593,0.29234
0.62623,0.29129
0.62654,0.29077
0.62684,0.29073
0.62714,0.29099
0.62744,0.29365
0.62775,0.29416
0.62805,0.29301
0.62836,0.29136
0.62866,0.2909
0.62897,0.29171
0.62927,0.29171
0.62958,0.29313
0.62988,0.29314
0.63019,0.29342
0.6305,0.29279
0.6308,0.29258
0.63111,0.29426
0.63142,0.2937
0.63173,0.2937
0.63203,0.29407
0.63234,0.28762
0.63358,0.28587
0.63389,0.29664
0.6342,0.29623
0.63451,0.29564
0.63482,0.29516
0.63513,0.29557
0.63544,0.29499
0.63575,0.29436
0.63607,0.2953
0.63638,0.29666
0.63669,0.29667
0.637,0.29674
0.63732,0.29714
0.63763,0.29722
0.63794,0.29729
0.63826,0.2969
0.63857,0.2964
0.63889,0.2966
0.6392,0.29689
0.63952,0.29676
0.63983,0.2968
0.64015,0.29739
0.64046,0.29766
0.64078,0.29773
0.6411,0.29847
0.64142,0.2991
0.64173,0.29898
0.64205,0.29868
0.64237,0.29877
0.64269,0.29853
0.64301,0.2977
0.64333,0.29705
0.64364,0.29663
0.64396,0.29684
0.64428,0.29844
0.64461,0.30016
0.64493,0.29991
0.64525,0.2993
0.64557,0.29961
0.64589,0.30032
0.64621,0.30051
0.64653,0.29927
0.64686,0.29988
0.64718,0.30161
0.6475,0.30181
0.64783,0.30164
0.64815,0.30094
0.64847,0.30072
0.6488,0.30096
0.64912,0.30107
0.64945,0.30096
0.64978,0.30097
0.6501,0.30147
0.65043,0.30108
0.65075,0.30154
0.65108,0.30313
0.65141,0.30348
0.65173,0.30299
0.65206,0.30279
0.65239,0.30225
0.65272,0.30172
0.65305,0.30261
0.65338,0.30339
0.65371,0.30334
0.65404,0.30349
0.65437,0.30335
0.6547,0.30289
0.65503,0.30304
0.65536,0.30356
0.65569,0.30365
0.65602,0.30382
0.65635,0.30401
0.65669,0.30462
0.65702,0.30463
0.65735,0.30405
0.65769,0.30457
0.65802,0.30493
0.65836,0.30525
0.65869,0.30526
0.65902,0.30465
0.65936,0.30473
0.6597,0.30557
0.66003,0.30658
0.66037,0.30672
0.6607,0.30651
0.66104,0.30622
0.66138,0.30604
0.66172,0.30618
0.66205,0.30617
0.66239,0.30647
0.66273,0.30647
0.66307,0.30606
0.66341,0.30554
0.66375,0.30572
0.66409,0.30671
0.66443,0.30741
0.66477,0.30814
0.66511,0.30845
0.66545,0.30843
0.66579,0.30852
0.66614,0.30845
0.66648,0.30845
0.66682,0.30892
0.66716,0.30953
0.66751,0.30944
0.66785,0.30961
0.6682,0.31003
0.66854,0.30973
0.66889,0.30939
0.66923,0.30956
0.66958,0.30969
0.66992,0.30964
0.67027,0.3101
0.67062,0.31025
0.67096,0.30999
0.67131,0.31056
0.67166,0.31116
0.67201,0.31071
0.67236,0.31004
0.6727,0.31018
0.67305,0.31101
0.6734,0.31144
0.67375,0.31136
0.6741,0.31188
0.67445,0.31213
0.67481,0.31186
0.67516,0.31197
0.67551,0.31181
0.67586,0.31195
0.67621,0.31266
0.67657,0.31281
0.67692,0.31279
0.67727,0.31324
0.67763,0.31367
0.67798,0.31381
0.67834,0.31352
0.67869,0.31298
0.67905,0.31341
0.6794,0.31456
0.67976,0.31511
0.68012,0.3146
0.68047,0.3138
0.68083,0.31434
0.68119,0.31537
0.68155,0.31575
0.6819,0.3155
0.68226,0.31518
0.68262,0.31525
0.68298,0.31506
0.68334,0.31501
0.6837,0.31514
0.68406,0.31527
0.68443,0.31618
0.68479,0.31706
0.68515,0.317
0.68551,0.31691
0.68587,0.31709
0.68624,0.31691
0.6866,0.31707
0.68696,0.31736
0.68733,0.31738
0.68769,0.31739
0.68806,0.31678
0.68842,0.31654
0.68879,0.31718
0.68916,0.31777
0.68952,0.3183
0.68989,0.318
0.69026,0.31743
0.69062,0.31775
0.69099,0.31827
0.69136,0.31871
0.69173,0.31923
0.6921,0.31969
0.69247,0.31986
0.69284,0.31989
0.69321,0.32035
0.69358,0.32045
0.69395,0.32001
0.69432,0.32027
0.6947,0.32061
0.69507,0.32023
0.69544,0.31949
0.69581,0.31894
0.69619,0.31934
0.69656,0.32009
0.69694,0.32048
0.69731,0.32088
0.69769,0.32072
0.69806,0.32015
0.69844,0.32034
0.69881,0.32094
0.69919,0.3215
0.69957,0.32221
0.69995,0.32246
0.70032,0.32212
0.7007,0.32198
0.70108,0.32206
0.70146,0.32236
0.70184,0.32284
0.70222,0.32263
0.7026,0.3224
0.70298,0.32282
0.70336,0.32335
0.70375,0.32352
0.70413,0.32362
0.70451,0.324
0.70489,0.32369
0.70528,0.32315
0.70566,0.32357
0.70605,0.32386
0.70643,0.32354
0.70682,0.32335
0.7072,0.32362
0.70759,0.32421
0.70797,0.32479
0.70836,0.32495
0.70875,0.32525
0.70914,0.32559
0.70952,0.32518
0.70991,0.32479
0.7103,0.32442
0.71069,0.32442
0.71108,0.32516
0.71147,0.32545
0.71186,0.3252
0.71225,0.32516
0.71265,0.32555
0.71304,0.32589
0.71343,0.32621
0.71382,0.32648
0.71422,0.32641
0.71461,0.32642
0.715,0.32633
0.7154,0.32625
0.71579,0.32648
0.71619,0.32706
0.71658,0.32789
0.71698,0.32808
0.71738,0.32764
0.71777,0.32717
0.71817,0.32685
0.71857,0.32674
0.71897,0.32678
0.71937,0.32731
0.71977,0.32786
0.72017,0.32768
0.72057,0.32752
0.72097,0.32784
0.72137,0.32786
0.72177,0.32759
0.72217,0.32749
0.72258,0.32771
0.72298,0.32779
0.72338,0.32751
0.72379,0.32741
0.72419,0.32779
0.7246,0.32854
0.725,0.32887
0.72541,0.32895
0.72581,0.3293
0.72622,0.32936
0.72663,0.32926
0.72703,0.32875
0.72744,0.32776
0.72785,0.32735
0.72826,0.32786
0.72867,0.32853
0.72908,0.3284
0.72949,0.32815
0.7299,0.3282
0.73031,0.32789
0.73072,0.32781
0.73113,0.32817
0.73155,0.3283
0.73196,0.32799
0.73237,0.32784
0.73279,0.32821
0.7332,0.32834
0.73362,0.32824
0.73403,0.32822
0.73445,0.32801
0.73486,0.32769
0.73528,0.32695
0.7357,0.32651
0.73612,0.32719
0.73653,0.32796
0.73695,0.32811
0.73737,0.3279
0.73779,0.32782
0.73821,0.32787
0.73863,0.32768
0.73905,0.32728
0.73948,0.32724
0.7399,0.32739
0.74032,0.32719
0.74074,0.3272
0.74117,0.32733
0.74159,0.32702
0.74202,0.32653
0.74244,0.32625
0.74287,0.32639
0.74329,0.32646
0.74372,0.32628
0.74415,0.32619
0.74457,0.32633
0.745,0.32649
0.74543,0.32621
0.74586,0.32594
0.74629,0.32594
0.74672,0.32578
0.74715,0.32536
0.74758,0.32522
0.74801,0.32527
0.74844,0.32502
0.74887,0.32441
0.74931,0.32437
0.74974,0.32505
0.75017,0.32511
0.75061,0.3248
0.75104,0.32459
0.75148,0.32408
0.75191,0.32403
0.75235,0.32413
0.75279,0.3239
0.75323,0.32373
0.75366,0.3234
0.7541,0.32306
0.75454,0.32308
0.75498,0.32316
0.75542,0.32312
0.75586,0.32291
0.7563,0.3225
0.75674,0.3222
0.75719,0.32207
0.75763,0.32202
0.75807,0.322
0.75851,0.32148
0.75896,0.32056
0.7594,0.31983
0.75985,0.31919
0.76029,0.31909
0.76074,0.31955
0.76119,0.31959
0.76163,0.31947
0.76208,0.31931
0.76253,0.31883
0.76298,0.31849
0.76343,0.31828
0.76388,0.31791
0.76433,0.31717
0.76478,0.31654
0.76523,0.31652
0.76568,0.31628
0.76614,0.31574
0.76659,0.31556
0.76704,0.31554
0.7675,0.31513
0.76795,0.31441
0.76841,0.31427
0.76886,0.3143
0.76932,0.31367
0.76977,0.31297
0.77023,0.31234
0.77069,0.31202
0.77115,0.31205
0.77161,0.31144
0.77207,0.31078
0.77253,0.31038
0.77299,0.30979
0.77345,0.30946
0.77391,0.3094
0.77437,0.30941
0.77484,0.30902
0.7753,0.30825
0.77576,0.30729
0.77623,0.30644
0.77669,0.30638
0.77716,0.30644
0.77762,0.3062
0.77809,0.3057
0.77856,0.3051
0.77903,0.30468
0.7795,0.30376
0.77996,0.30314
0.78043,0.30307
0.7809,0.30234
0.78138,0.30137
0.78185,0.3008
0.78232,0.30055
0.78279,0.30045
0.78326,0.29985
0.78374,0.29861
0.78421,0.29789
0.78469,0.29776
0.78516,0.2973
0.78564,0.29667
0.78611,0.29627
0.78659,0.29604
0.78707,0.29543
0.78755,0.29468
0.78803,0.29399
0.7885,0.29274
0.78898,0.29161
0.78946,0.29076
0.78995,0.28989
0.79043,0.28939
0.79091,0.28906
0.79139,0.28851
0.79188,0.2881
0.79236,0.28786
0.79284,0.28726
0.79333,0.28652
0.79382,0.28572
0.7943,0.28498
0.79479,0.28445
0.79528,0.28371
0.79576,0.28319
0.79625,0.2826
0.79674,0.28129
0.79723,0.28001
0.79772,0.2795
0.79822,0.27953
0.79871,0.27913
0.7992,0.27835
0.79969,0.27783
0.80019,0.27706
0.80068,0.27614
0.80117,0.27579
0.80167,0.27546
0.80217,0.27414
0.80266,0.27253
0.80316,0.27202
0.80366,0.27214
0.80416,0.27158
0.80466,0.27036
0.80516,0.2695
0.80566,0.26945
0.80616,0.2691
0.80666,0.26805
0.80716,0.26704
0.80766,0.26614
0.80817,0.2656
0.80867,0.26491
0.80918,0.26359
0.80968,0.26284
0.81019,0.26225
0.81069,0.26131
0.8112,0.26052
0.81171,0.25959
0.81222,0.25905
0.81273,0.25873
0.81324,0.2579
0.81375,0.2572
0.81426,0.25644
0.81477,0.25541
0.81528,0.25474
0.8158,0.25428
0.81631,0.25343
0.81682,0.25233
0.81734,0.25149
0.81786,0.25065
0.81837,0.24977
0.81889,0.24902
0.81941,0.24807
0.81992,0.2471
0.82044,0.24671
0.82096,0.24623
0.82148,0.24511
0.822,0.24417
0.82253,0.24356
0.82305,0.2427
0.82357,0.24182
0.82409,0.24125
0.82462,0.24055
0.82514,0.23972
0.82567,0.23911
0.8262,0.23828
0.82672,0.23708
0.82725,0.23602
0.82778,0.23534
0.82831,0.23476
0.82884,0.23388
0.82937,0.23308
0.8299,0.23253
0.83043,0.23178
0.83096,0.23084
0.8315,0.22965
0.83203,0.22862
0.83256,0.22824
0.8331,0.22756
0.83363,0.22615
0.83417,0.22515
0.83471,0.22507
0.83525,0.22507
0.83578,0.22421
0.83632,0.22283
0.83686,0.22186
0.8374,0.22155
0.83794,0.22119
0.83849,0.22044
0.83903,0.21969
0.83957,0.21887
0.84012,0.21813
0.84066,0.21756
0.84121,0.21689
0.84175,0.21616
0.8423,0.21536
0.84285,0.21462
0.8434,0.2141
0.84395,0.21356
0.8445,0.2129
0.84505,0.21223
0.8456,0.21146
0.84615,0.21055
0.8467,0.20967
0.84726,0.20892
0.84781,0.20837
0.84836,0.20782
0.84892,0.20721
0.84948,0.20683
0.85003,0.20632
0.85059,0.20549
0.85115,0.20458
0.85171,0.20377
0.85227,0.20335
0.85283,0.20297
0.85339,0.20208
0.85395,0.20102
0.85452,0.20037
0.85508,0.2
0.85564,0.19966
0.85621,0.19916
0.85678,0.19832
0.85734,0.19757
0.85791,0.1971
0.85848,0.19652
0.85905,0.19588
0.85962,0.19527
0.86019,0.19469
0.86076,0.19426
0.86133,0.19385
0.8619,0.19332
0.86248,0.19271
0.86305,0.19206
0.86362,0.19158
0.8642,0.19111
0.86478,0.19038
0.86535,0.18993
0.86593,0.18962
0.86651,0.18907
0.86709,0.18847
0.86767,0.18783
0.86825,0.18719
0.86883,0.18658
0.86942,0.18606
0.87,0.18563
0.87058,0.18507
0.87117,0.18458
0.87176,0.18414
0.87234,0.1836
0.87293,0.18311
0.87352,0.18271
0.87411,0.18241
0.8747,0.18209
0.87529,0.18154
0.87588,0.18107
0.87647,0.18072
0.87706,0.18039
0.87766,0.18003
0.87825,0.17954
0.87885,0.17905
0.87944,0.17858
0.88004,0.17817
0.88064,0.17791
0.88124,0.17768
0.88184,0.17735
0.88244,0.1769
0.88304,0.1765
0.88364,0.17617
0.88424,0.17586
0.88485,0.17551
0.88545,0.1751
0.88606,0.1748
0.88666,0.17458
0.88727,0.17428
0.88788,0.17404
0.88849,0.17389
0.8891,0.17356
0.88971,0.17314
0.89032,0.17279
0.89093,0.17258
0.89154,0.17234
0.89215,0.17186
0.89277,0.1714
0.89338,0.17118
0.894,0.17101
0.89462,0.17091
0.89524,0.1708
0.89585,0.17049
0.89647,0.17005
0.89709,0.16984
0.89772,0.16971
0.89834,0.16935
0.89896,0.169
0.89958,0.16885
0.90021,0.16864
0.90083,0.16836
0.90146,0.16825
0.90209,0.16813
0.90272,0.16785
0.90335,0.16761
0.90398,0.16757
0.90461,0.16757
0.90524,0.16742
0.90587,0.1673
0.9065,0.16723
0.90714,0.16709
0.90777,0.16698
0.90841,0.16693
0.90905,0.16694
0.90968,0.16688
0.91032,0.16672
0.91096,0.16662
0.9116,0.16656
0.91225,0.16646
0.91289,0.16635
0.91353,0.16622
0.91418,0.16608
0.91482,0.16607
0.91547,0.1661
0.91611,0.16602
0.91676,0.16605
0.91741,0.16614
0.91806,0.16613
0.91871,0.16618
0.91936,0.16625
0.92001,0.16621
0.92067,0.1662
0.92132,0.16625
0.92198,0.16618
0.92263,0.16611
0.92329,0.16619
0.92395,0.16634
0.92461,0.16639
0.92527,0.16639
0.92593,0.16646
0.92659,0.16653
0.92725,0.1666
0.92792,0.16675
0.92858,0.16688
0.92925,0.167
0.92991,0.16723
0.93058,0.16746
0.93125,0.16752
0.93192,0.16761
0.93259,0.16784
0.93326,0.16796
0.93393,0.16802
0.93461,0.1682
0.93528,0.16841
0.93596,0.1686
0.93663,0.16878
0.93731,0.16894
0.93799,0.16912
0.93867,0.16936
0.93935,0.16963
0.94003,0.16987
0.94071,0.17014
0.9414,0.17043
0.94208,0.17068
0.94276,0.17089
0.94345,0.17109
0.94414,0.17139
0.94483,0.17174
0.94551,0.17205
0.94621,0.17234
0.9469,0.17266
0.94759,0.173
0.94828,0.17334
0.94898,0.1737
0.94967,0.17405
0.95037,0.17435
0.95106,0.17467
0.95176,0.17503
0.95246,0.17542
0.95316,0.17585
0.95386,0.17626
0.95457,0.17667
0.95527,0.17704
0.95597,0.17741
0.95668,0.17785
0.95739,0.17836
0.95809,0.17886
0.9588,0.17935
0.95951,0.17987
0.96022,0.18035
0.96094,0.18085
0.96165,0.18142
0.96236,0.18199
0.96308,0.18251
0.96379,0.18303
0.96451,0.18368
0.96523,0.18438
0.96595,0.18499
0.96667,0.18556
0.96739,0.18617
0.96811,0.18678
0.96883,0.18734
0.96956,0.18796
0.97029,0.18861
0.97101,0.18922
0.97174,0.18985
0.97247,0.19056
0.9732,0.19124
0.97393,0.19185
0.97466,0.19252
0.9754,0.19322
0.97613,0.19399
0.97687,0.19475
0.9776,0.19546
0.97834,0.19623
0.97908,0.19704
0.97982,0.19773
0.98056,0.19843
0.9813,0.19919
0.98205,0.19992
0.98279,0.20061
0.98354,0.2013
0.98428,0.20204
0.98503,0.2029
0.98578,0.20375
0.98653,0.20452
0.98728,0.20528
0.98803,0.20607
0.98879,0.20688
0.98954,0.2077
0.9903,0.20856
0.99106,0.20948
0.99181,0.21037
0.99257,0.21128
0.99333,0.21221
0.9941,0.21315
0.99486,0.21411
0.99562,0.21506
0.99639,0.21593
0.99715,0.21679
0.99792,0.21771
0.99869,0.2186
0.99946,0.21952
1.0002,0.22049
1.001,0.22143
1.0018,0.22238
1.0026,0.22342
1.0033,0.22447
1.0041,0.22545
1.0047,0.22385
1.0049,0.22566
1.0051,0.22839
1.0053,0.22969
1.0055,0.22954
1.0057,0.23024
1.0059,0.23183
1.0061,0.23268
1.0062,0.232
1.0064,0.23037
1.0066,0.22986
1.0068,0.23096
1.007,0.23174
1.0072,0.2324
1.0074,0.23429
1.0076,0.2353
1.0078,0.23358
1.008,0.23162
1.0082,0.23152
1.0084,0.23188
1.0086,0.2312
1.0088,0.2307
1.009,0.23239
1.0092,0.23476
1.0094,0.23492
1.0096,0.23392
1.0098,0.23378
1.01,0.23341
1.0102,0.23304
1.0104,0.23432
1.0106,0.23553
1.0108,0.23532
1.011,0.23577
1.0112,0.2369
1.0114,0.23673
1.0115,0.23601
1.0117,0.23616
1.0119,0.2366
1.0121,0.23701
1.0123,0.23757
1.0125,0.23807
1.0127,0.23858
1.0129,0.23896
1.0131,0.23909
1.0133,0.23963
1.0135,0.24074
1.0137,0.242
1.0139,0.24317
1.0141,0.24316
1.0143,0.24156
1.0145,0.24074
1.0147,0.24192
1.0149,0.24298
1.0151,0.2429
1.0153,0.24251
1.0155,0.24202
1.0157,0.24211
1.0159,0.24314
1.0161,0.24327
1.0163,0.24237
1.0165,0.24303
1.0167,0.24482
1.0169,0.24518
1.0171,0.24488
1.0173,0.24578
1.0175,0.24686
1.0177,0.24692
1.0179,0.24675
1.0181,0.24698
1.0183,0.24704
1.0185,0.24687
1.0187,0.24734
1.0189,0.24843
1.0191,0.24897
1.0193,0.24827
1.0195,0.24679
1.0197,0.24615
1.0199,0.24758
1.0201,0.24954
1.0203,0.24996
1.0205,0.24994
1.0207,0.25083
1.0209,0.25142
1.0211,0.25119
1.0213,0.25086
1.0215,0.25048
1.0217,0.25055
1.0219,0.25135
1.0221,0.25152
1.0223,0.25084
1.0225,0.25079
1.0227,0.25158
1.0229,0.25252
1.0231,0.25356
1.0233,0.25446
1.0235,0.25451
1.0237,0.25358
1.0239,0.25282
1.0241,0.25356
1.0243,0.25508
1.0245,0.25577
