KC-OL-hm_2,
0.52846,0.71184
0.52867,0.71456
0.52889,0.71821
0.5291,0.71825
0.52932,0.71585
0.52953,0.71708
0.52975,0.72673
0.52997,0.73004
0.53018,0.72246
0.5304,0.71648
0.53062,0.70996
0.53084,0.70729
0.53105,0.71057
0.53127,0.70871
0.53149,0.70878
0.53171,0.71526
0.53192,0.72215
0.53214,0.72865
0.53236,0.72359
0.53258,0.71614
0.5328,0.71771
0.53302,0.71711
0.53324,0.72016
0.53346,0.72103
0.53368,0.71839
0.5339,0.72421
0.53412,0.72496
0.53434,0.71917
0.53456,0.71133
0.53478,0.7065
0.535,0.71636
0.53522,0.72845
0.53544,0.72934
0.53566,0.72613
0.53588,0.72668
0.5361,0.72759
0.53633,0.72648
0.53655,0.72775
0.53677,0.72921
0.53699,0.72824
0.53722,0.72921
0.53744,0.72879
0.53766,0.72361
0.53788,0.72593
0.53811,0.73414
0.53833,0.73499
0.53855,0.73132
0.53878,0.72759
0.539,0.72807
0.53923,0.73604
0.53945,0.74203
0.53968,0.74201
0.5399,0.74185
0.54013,0.73837
0.54035,0.73207
0.54058,0.72837
0.5408,0.72402
0.54103,0.72221
0.54125,0.7248
0.54148,0.72938
0.54171,0.73494
0.54193,0.73526
0.54216,0.73443
0.54239,0.73595
0.54261,0.73614
0.54284,0.73328
0.54307,0.73263
0.54329,0.74048
0.54352,0.74007
0.54375,0.73233
0.54398,0.73439
0.54421,0.73665
0.54444,0.73557
0.54466,0.73553
0.54489,0.73884
0.54512,0.74429
0.54535,0.7447
0.54558,0.74081
0.54581,0.73666
0.54604,0.73963
0.54627,0.74374
0.5465,0.7398
0.54673,0.73421
0.54696,0.73145
0.54719,0.73442
0.54742,0.73796
0.54766,0.73978
0.54789,0.74088
0.54812,0.73946
0.54835,0.74314
0.54858,0.74415
0.54881,0.73605
0.54905,0.73346
0.54928,0.7407
0.54951,0.74905
0.54975,0.75116
0.54998,0.75091
0.55021,0.74905
0.55045,0.7415
0.55068,0.73974
0.55091,0.74935
0.55115,0.75638
0.55138,0.75364
0.55162,0.74833
0.55185,0.74455
0.55209,0.74231
0.55232,0.74188
0.55256,0.74361
0.55279,0.74806
0.55303,0.75099
0.55327,0.74905
0.5535,0.74443
0.55374,0.74125
0.55397,0.74188
0.55421,0.74383
0.55445,0.74462
0.55469,0.74461
0.55492,0.74895
0.55516,0.75658
0.5554,0.75611
0.55564,0.74983
0.55588,0.74991
0.55611,0.75333
0.55635,0.75336
0.55659,0.75331
0.55683,0.74913
0.55707,0.74599
0.55731,0.75138
0.55755,0.74976
0.55779,0.74145
0.55803,0.73989
0.55827,0.7439
0.55851,0.74735
0.55875,0.74645
0.55899,0.74352
0.55923,0.74403
0.55947,0.74881
0.55972,0.75141
0.55996,0.75123
0.5602,0.74999
0.56044,0.75065
0.56068,0.75302
0.56093,0.75271
0.56117,0.75374
0.56141,0.75372
0.56166,0.75422
0.5619,0.75217
0.56214,0.74519
0.56239,0.747
0.56263,0.74977
0.56287,0.7484
0.56312,0.74954
0.56336,0.75084
0.56361,0.75282
0.56385,0.75232
0.5641,0.74667
0.56435,0.7436
0.56459,0.74867
0.56484,0.75391
0.56508,0.75375
0.56533,0.74815
0.56558,0.74244
0.56582,0.74371
0.56607,0.74688
0.56632,0.74972
0.56657,0.75234
0.56681,0.75511
0.56706,0.75718
0.56731,0.75491
0.56756,0.75319
0.56781,0.75394
0.56805,0.75387
0.5683,0.75413
0.56855,0.75285
0.5688,0.74928
0.56905,0.75024
0.5693,0.75317
0.56955,0.75409
0.5698,0.75375
0.57005,0.75334
0.5703,0.75374
0.57056,0.75106
0.57081,0.7517
0.57106,0.75442
0.57131,0.75604
0.57156,0.7597
0.57181,0.75815
0.57207,0.75587
0.57232,0.75414
0.57257,0.75032
0.57282,0.75032
0.57308,0.7541
0.57333,0.75602
0.57358,0.75581
0.57384,0.75575
0.57409,0.75406
0.57435,0.75638
0.5746,0.75857
0.57486,0.75821
0.57511,0.76014
0.57537,0.7593
0.57562,0.75751
0.57588,0.75625
0.57613,0.7553
0.57639,0.7538
0.57665,0.75654
0.5769,0.76123
0.57716,0.75858
0.57742,0.75673
0.57767,0.75498
0.57793,0.7525
0.57819,0.75292
0.57845,0.75365
0.57871,0.75363
0.57896,0.75304
0.57922,0.75543
0.57948,0.75811
0.57974,0.75852
0.58,0.7569
0.58026,0.75611
0.58052,0.75498
0.58078,0.75244
0.58104,0.75507
0.5813,0.75862
0.58156,0.75846
0.58182,0.7551
0.58208,0.75364
0.58235,0.75549
0.58261,0.75451
0.58287,0.75248
0.58313,0.75126
0.58339,0.75322
0.58366,0.75654
0.58392,0.7564
0.58418,0.75388
0.58445,0.75298
0.58471,0.75621
0.58497,0.75817
0.58524,0.75865
0.5855,0.75887
0.58577,0.7562
0.58603,0.75337
0.5863,0.75276
0.58656,0.75398
0.58683,0.75524
0.58709,0.75565
0.58736,0.75582
0.58763,0.75578
0.58789,0.7553
0.58816,0.75507
0.58843,0.75541
0.58869,0.7557
0.58896,0.75725
0.58923,0.75814
0.5895,0.75615
0.58976,0.75401
0.59003,0.75368
0.5903,0.75543
0.59057,0.75679
0.59084,0.75669
0.59111,0.7583
0.59138,0.7599
0.59165,0.76012
0.59192,0.76103
0.59219,0.76128
0.59246,0.7596
0.59273,0.75667
0.593,0.75545
0.59327,0.75635
0.59354,0.7567
0.59382,0.75643
0.59409,0.75605
0.59436,0.75601
0.59463,0.75661
0.59491,0.75695
0.59518,0.75474
0.59545,0.7527
0.59573,0.75397
0.596,0.75434
0.59627,0.75588
0.59655,0.75972
0.59682,0.76038
0.5971,0.75825
0.59737,0.75569
0.59765,0.75556
0.59792,0.75694
0.5982,0.75788
0.59848,0.75822
0.59875,0.75812
0.59903,0.76159
0.59931,0.76522
0.59958,0.76456
0.59986,0.76113
0.60014,0.75819
0.60042,0.75824
0.6007,0.75907
0.60097,0.75818
0.60125,0.75551
0.60153,0.75603
0.60181,0.75706
0.60209,0.75647
0.60237,0.75857
0.60265,0.76051
0.60293,0.7609
0.60321,0.75772
0.60349,0.75651
0.60377,0.75833
0.60405,0.75728
0.60434,0.7571
0.60462,0.75737
0.6049,0.75717
0.60518,0.75626
0.60547,0.75744
0.60575,0.75799
0.60603,0.75726
0.60631,0.75731
0.6066,0.75526
0.60688,0.75658
0.60717,0.75731
0.60745,0.7579
0.60774,0.75756
0.60802,0.75664
0.60831,0.75729
0.60859,0.7545
0.60888,0.75614
0.60916,0.75701
0.60945,0.75763
0.60974,0.7587
0.61002,0.75862
0.61031,0.75884
0.6106,0.7564
0.61089,0.75791
0.61117,0.75548
0.61146,0.755
0.61175,0.75536
0.61204,0.75377
0.61233,0.75428
0.61262,0.7528
0.61291,0.75683
0.6132,0.75643
0.61349,0.75792
0.61378,0.75755
0.61407,0.75416
0.61436,0.75649
0.61465,0.75577
0.61494,0.75722
0.61524,0.75294
0.61553,0.75402
0.61582,0.75453
0.61611,0.75267
0.61641,0.75647
0.6167,0.75302
0.61699,0.75421
0.61729,0.75189
0.61758,0.75235
0.61787,0.75235
0.61817,0.75053
0.61846,0.75379
0.61876,0.75276
0.61905,0.75664
0.61935,0.75399
0.61965,0.75539
0.61994,0.7552
0.62024,0.75266
0.62054,0.75563
0.62083,0.75182
0.62113,0.7536
0.62143,0.75209
0.62173,0.75561
0.62203,0.75393
0.62232,0.7496
0.62262,0.75293
0.62292,0.7513
0.62322,0.75459
0.62352,0.74993
0.62382,0.74989
0.62412,0.74932
0.62442,0.74887
0.62472,0.75251
0.62502,0.75006
0.62533,0.75363
0.62563,0.75002
0.62593,0.75398
0.62623,0.75372
0.62654,0.74974
0.62684,0.75154
0.62714,0.74849
0.62744,0.75152
0.62775,0.74635
0.62805,0.74797
0.62836,0.7488
0.62866,0.7494
0.62897,0.75281
0.62927,0.74962
0.62958,0.7535
0.62988,0.75046
0.63019,0.75199
0.6305,0.7509
0.6308,0.75066
0.63111,0.75279
0.63142,0.74963
0.63173,0.75073
0.63203,0.75027
0.63234,0.73971
0.63389,0.74283
0.6342,0.74732
0.63451,0.74988
0.63482,0.75056
0.63513,0.75186
0.63544,0.75422
0.63575,0.75036
0.63607,0.75339
0.63638,0.74951
0.63669,0.75105
0.637,0.74968
0.63732,0.74967
0.63763,0.75091
0.63794,0.74787
0.63826,0.75228
0.63857,0.75114
0.63889,0.75375
0.6392,0.75031
0.63952,0.75059
0.63983,0.754
0.64015,0.75238
0.64046,0.75591
0.64078,0.75256
0.6411,0.75335
0.64142,0.75174
0.64173,0.75443
0.64205,0.75692
0.64237,0.75336
0.64269,0.75429
0.64301,0.75173
0.64333,0.75507
0.64364,0.7539
0.64396,0.75418
0.64428,0.7544
0.64461,0.75237
0.64493,0.75512
0.64525,0.7524
0.64557,0.75353
0.64589,0.75248
0.64621,0.75502
0.64653,0.75632
0.64686,0.7549
0.64718,0.75659
0.6475,0.75391
0.64783,0.75664
0.64815,0.75575
0.64847,0.75614
0.6488,0.75501
0.64912,0.75221
0.64945,0.75352
0.64978,0.75259
0.6501,0.75614
0.65043,0.75467
0.65075,0.75522
0.65108,0.75718
0.65141,0.75697
0.65173,0.75806
0.65206,0.75628
0.65239,0.75765
0.65272,0.75613
0.65305,0.75779
0.65338,0.7592
0.65371,0.75779
0.65404,0.75771
0.65437,0.75517
0.6547,0.75621
0.65503,0.75576
0.65536,0.75743
0.65569,0.75952
0.65602,0.75994
0.65635,0.76011
0.65669,0.75806
0.65702,0.7586
0.65735,0.75766
0.65769,0.7595
0.65802,0.76122
0.65836,0.75943
0.65869,0.75811
0.65902,0.75723
0.65936,0.75902
0.6597,0.75907
0.66003,0.75901
0.66037,0.75902
0.6607,0.75923
0.66104,0.75988
0.66138,0.75959
0.66172,0.76067
0.66205,0.76042
0.66239,0.76122
0.66273,0.76169
0.66307,0.76018
0.66341,0.75923
0.66375,0.75901
0.66409,0.75975
0.66443,0.76028
0.66477,0.76136
0.66511,0.76066
0.66545,0.75972
0.66579,0.76066
0.66614,0.76139
0.66648,0.76162
0.66682,0.76086
0.66716,0.76088
0.66751,0.76137
0.66785,0.76243
0.6682,0.76328
0.66854,0.76242
0.66889,0.76175
0.66923,0.7609
0.66958,0.76035
0.66992,0.76095
0.67027,0.76165
0.67062,0.76127
0.67096,0.76036
0.67131,0.7594
0.67166,0.7583
0.67201,0.7586
0.67236,0.75945
0.6727,0.76072
0.67305,0.76167
0.6734,0.76067
0.67375,0.7603
0.6741,0.76118
0.67445,0.7613
0.67481,0.76054
0.67516,0.76028
0.67551,0.7605
0.67586,0.76037
0.67621,0.7607
0.67657,0.76143
0.67692,0.76245
0.67727,0.76251
0.67763,0.76162
0.67798,0.76092
0.67834,0.75972
0.67869,0.76023
0.67905,0.76113
0.6794,0.76004
0.67976,0.75938
0.68012,0.75986
0.68047,0.76033
0.68083,0.76045
0.68119,0.76021
0.68155,0.75999
0.6819,0.76018
0.68226,0.76088
0.68262,0.76134
0.68298,0.76037
0.68334,0.75909
0.6837,0.75887
0.68406,0.75892
0.68443,0.75914
0.68479,0.75936
0.68515,0.75973
0.68551,0.7598
0.68587,0.75876
0.68624,0.75799
0.6866,0.75808
0.68696,0.75817
0.68733,0.75825
0.68769,0.75901
0.68806,0.75918
0.68842,0.7589
0.68879,0.75917
0.68916,0.7584
0.68952,0.75772
0.68989,0.75765
0.69026,0.75676
0.69062,0.75669
0.69099,0.7576
0.69136,0.75663
0.69173,0.75536
0.6921,0.75596
0.69247,0.75681
0.69284,0.75733
0.69321,0.7574
0.69358,0.75719
0.69395,0.75635
0.69432,0.75497
0.6947,0.75411
0.69507,0.75333
0.69544,0.75264
0.69581,0.75241
0.69619,0.75296
0.69656,0.75329
0.69694,0.75271
0.69731,0.75201
0.69769,0.75184
0.69806,0.75256
0.69844,0.75315
0.69881,0.7533
0.69919,0.75263
0.69957,0.75182
0.69995,0.75169
0.70032,0.75165
0.7007,0.75154
0.70108,0.75104
0.70146,0.75064
0.70184,0.75058
0.70222,0.7512
0.7026,0.75141
0.70298,0.75058
0.70336,0.75024
0.70375,0.74959
0.70413,0.74879
0.70451,0.74832
0.70489,0.74756
0.70528,0.74592
0.70566,0.7462
0.70605,0.74856
0.70643,0.74935
0.70682,0.74966
0.7072,0.74913
0.70759,0.748
0.70797,0.74711
0.70836,0.74615
0.70875,0.74655
0.70914,0.74723
0.70952,0.74697
0.70991,0.74616
0.7103,0.74616
0.71069,0.74569
0.71108,0.74413
0.71147,0.74377
0.71186,0.74343
0.71225,0.74294
0.71265,0.74336
0.71304,0.74458
0.71343,0.74498
0.71382,0.74425
0.71422,0.7434
0.71461,0.74301
0.715,0.74315
0.7154,0.74197
0.71579,0.74138
0.71619,0.74229
0.71658,0.74296
0.71698,0.74305
0.71738,0.74148
0.71777,0.73999
0.71817,0.73936
0.71857,0.73931
0.71897,0.73978
0.71937,0.73966
0.71977,0.73944
0.72017,0.73901
0.72057,0.73792
0.72097,0.73686
0.72137,0.7365
0.72177,0.73625
0.72217,0.73565
0.72258,0.73572
0.72298,0.73578
0.72338,0.73501
0.72379,0.73461
0.72419,0.73467
0.7246,0.7345
0.725,0.73485
0.72541,0.7345
0.72581,0.73329
0.72622,0.73305
0.72663,0.73342
0.72703,0.73349
0.72744,0.73232
0.72785,0.731
0.72826,0.73121
0.72867,0.73143
0.72908,0.73042
0.72949,0.72955
0.7299,0.72945
0.73031,0.72858
0.73072,0.72796
0.73113,0.72809
0.73155,0.72775
0.73196,0.72727
0.73237,0.72685
0.73279,0.72703
0.7332,0.72728
0.73362,0.72688
0.73403,0.72594
0.73445,0.72466
0.73486,0.72453
0.73528,0.72475
0.7357,0.72472
0.73612,0.72475
0.73653,0.72419
0.73695,0.72304
0.73737,0.72136
0.73779,0.72051
0.73821,0.72088
0.73863,0.72148
0.73905,0.72138
0.73948,0.72064
0.7399,0.72037
0.74032,0.71993
0.74074,0.71981
0.74117,0.71964
0.74159,0.71835
0.74202,0.7172
0.74244,0.71629
0.74287,0.71584
0.74329,0.71607
0.74372,0.71588
0.74415,0.71545
0.74457,0.71521
0.745,0.7146
0.74543,0.71349
0.74586,0.71344
0.74629,0.71402
0.74672,0.71342
0.74715,0.71213
0.74758,0.71128
0.74801,0.71113
0.74844,0.71121
0.74887,0.71054
0.74931,0.70976
0.74974,0.70956
0.75017,0.70961
0.75061,0.70992
0.75104,0.70927
0.75148,0.70715
0.75191,0.70568
0.75235,0.70574
0.75279,0.70635
0.75323,0.70597
0.75366,0.70487
0.7541,0.70387
0.75454,0.70297
0.75498,0.70266
0.75542,0.70232
0.75586,0.70174
0.7563,0.70159
0.75674,0.70109
0.75719,0.69988
0.75763,0.69884
0.75807,0.69809
0.75851,0.69785
0.75896,0.69803
0.7594,0.69763
0.75985,0.69701
0.76029,0.69636
0.76074,0.69579
0.76119,0.69544
0.76163,0.69463
0.76208,0.69393
0.76253,0.69327
0.76298,0.69281
0.76343,0.69326
0.76388,0.69289
0.76433,0.69141
0.76478,0.69048
0.76523,0.6899
0.76568,0.68868
0.76614,0.68823
0.76659,0.68852
0.76704,0.68804
0.7675,0.68761
0.76795,0.68692
0.76841,0.68592
0.76886,0.68551
0.76932,0.68502
0.76977,0.68403
0.77023,0.68307
0.77069,0.68325
0.77115,0.68372
0.77161,0.68323
0.77207,0.68261
0.77253,0.68185
0.77299,0.68053
0.77345,0.67966
0.77391,0.6796
0.77437,0.67961
0.77484,0.67946
0.7753,0.67851
0.77576,0.67723
0.77623,0.67695
0.77669,0.67726
0.77716,0.67703
0.77762,0.67592
0.77809,0.67552
0.77856,0.67487
0.77903,0.67324
0.7795,0.67305
0.77996,0.67296
0.78043,0.67193
0.7809,0.67143
0.78138,0.67089
0.78185,0.67004
0.78232,0.6699
0.78279,0.66966
0.78326,0.66832
0.78374,0.66735
0.78421,0.66724
0.78469,0.66718
0.78516,0.66706
0.78564,0.66701
0.78611,0.66733
0.78659,0.66719
0.78707,0.66589
0.78755,0.66458
0.78803,0.66422
0.7885,0.66374
0.78898,0.66286
0.78946,0.66255
0.78995,0.66274
0.79043,0.66237
0.79091,0.66123
0.79139,0.66061
0.79188,0.66051
0.79236,0.66003
0.79284,0.65903
0.79333,0.65818
0.79382,0.65799
0.7943,0.65762
0.79479,0.65681
0.79528,0.65626
0.79576,0.65619
0.79625,0.65574
0.79674,0.65493
0.79723,0.65447
0.79772,0.65355
0.79822,0.6525
0.79871,0.65199
0.7992,0.65219
0.79969,0.65262
0.80019,0.65187
0.80068,0.65076
0.80117,0.6502
0.80167,0.65024
0.80217,0.65027
0.80266,0.64943
0.80316,0.64872
0.80366,0.64883
0.80416,0.64887
0.80466,0.64803
0.80516,0.64689
0.80566,0.64619
0.80616,0.6462
0.80666,0.64648
0.80716,0.64597
0.80766,0.64523
0.80817,0.64469
0.80867,0.64393
0.80918,0.64335
0.80968,0.64296
0.81019,0.64246
0.81069,0.64192
0.8112,0.64156
0.81171,0.64128
0.81222,0.64075
0.81273,0.63969
0.81324,0.63899
0.81375,0.63934
0.81426,0.63968
0.81477,0.63949
0.81528,0.63888
0.8158,0.63809
0.81631,0.63734
0.81682,0.63626
0.81734,0.63568
0.81786,0.636
0.81837,0.6361
0.81889,0.63551
0.81941,0.63518
0.81992,0.63534
0.82044,0.63464
0.82096,0.63337
0.82148,0.63312
0.822,0.63342
0.82253,0.63263
0.82305,0.63165
0.82357,0.63171
0.82409,0.63127
0.82462,0.63003
0.82514,0.62975
0.82567,0.63033
0.8262,0.63025
0.82672,0.62988
0.82725,0.62979
0.82778,0.62873
0.82831,0.62794
0.82884,0.6283
0.82937,0.62817
0.8299,0.62766
0.83043,0.62693
0.83096,0.62633
0.8315,0.62612
0.83203,0.62575
0.83256,0.62529
0.8331,0.62482
0.83363,0.62452
0.83417,0.62403
0.83471,0.62368
0.83525,0.6238
0.83578,0.62362
0.83632,0.62335
0.83686,0.62291
0.8374,0.62237
0.83794,0.62206
0.83849,0.62171
0.83903,0.62161
0.83957,0.62159
0.84012,0.6213
0.84066,0.62111
0.84121,0.62112
0.84175,0.62094
0.8423,0.62064
0.84285,0.62031
0.8434,0.61956
0.84395,0.61869
0.8445,0.61835
0.84505,0.6182
0.8456,0.61812
0.84615,0.61804
0.8467,0.61777
0.84726,0.61749
0.84781,0.61738
0.84836,0.61731
0.84892,0.61695
0.84948,0.61675
0.85003,0.61682
0.85059,0.61642
0.85115,0.61596
0.85171,0.61558
0.85227,0.61504
0.85283,0.61468
0.85339,0.61467
0.85395,0.61453
0.85452,0.61394
0.85508,0.61351
0.85564,0.61368
0.85621,0.61372
0.85678,0.61309
0.85734,0.6127
0.85791,0.61275
0.85848,0.61238
0.85905,0.61168
0.85962,0.61096
0.86019,0.61097
0.86076,0.61119
0.86133,0.6107
0.8619,0.61049
0.86248,0.61067
0.86305,0.61071
0.86362,0.61039
0.8642,0.61025
0.86478,0.61017
0.86535,0.60999
0.86593,0.60976
0.86651,0.6093
0.86709,0.60883
0.86767,0.60845
0.86825,0.60826
0.86883,0.60814
0.86942,0.6078
0.87,0.60758
0.87058,0.60759
0.87117,0.60754
0.87176,0.6072
0.87234,0.6068
0.87293,0.60634
0.87352,0.60595
0.87411,0.60595
0.8747,0.60589
0.87529,0.60556
0.87588,0.60519
0.87647,0.6048
0.87706,0.60448
0.87766,0.60409
0.87825,0.60358
0.87885,0.60338
0.87944,0.60339
0.88004,0.60315
0.88064,0.60302
0.88124,0.60302
0.88184,0.6026
0.88244,0.60205
0.88304,0.60176
0.88364,0.60147
0.88424,0.60105
0.88485,0.60088
0.88545,0.60083
0.88606,0.60053
0.88666,0.60019
0.88727,0.59975
0.88788,0.59929
0.88849,0.59934
0.8891,0.59932
0.88971,0.59894
0.89032,0.59858
0.89093,0.59818
0.89154,0.59771
0.89215,0.59745
0.89277,0.59719
0.89338,0.59675
0.894,0.59617
0.89462,0.59567
0.89524,0.59544
0.89585,0.59521
0.89647,0.59475
0.89709,0.59435
0.89772,0.59404
0.89834,0.5937
0.89896,0.59323
0.89958,0.59267
0.90021,0.59225
0.90083,0.59204
0.90146,0.59175
0.90209,0.59133
0.90272,0.59101
0.90335,0.59061
0.90398,0.59008
0.90461,0.5897
0.90524,0.5893
0.90587,0.5887
0.9065,0.58815
0.90714,0.58784
0.90777,0.58761
0.90841,0.58731
0.90905,0.58679
0.90968,0.58605
0.91032,0.58543
0.91096,0.58498
0.9116,0.58465
0.91225,0.58435
0.91289,0.58388
0.91353,0.58343
0.91418,0.58296
0.91482,0.58238
0.91547,0.58184
0.91611,0.5813
0.91676,0.58078
0.91741,0.58023
0.91806,0.57966
0.91871,0.57913
0.91936,0.57857
0.92001,0.57795
0.92067,0.57737
0.92132,0.57691
0.92198,0.57648
0.92263,0.57593
0.92329,0.57524
0.92395,0.5745
0.92461,0.57375
0.92527,0.57306
0.92593,0.5725
0.92659,0.57188
0.92725,0.57114
0.92792,0.57047
0.92858,0.56986
0.92925,0.56918
0.92991,0.56845
0.93058,0.56774
0.93125,0.56708
0.93192,0.56643
0.93259,0.56584
0.93326,0.56517
0.93393,0.56435
0.93461,0.56361
0.93528,0.56307
0.93596,0.56248
0.93663,0.56168
0.93731,0.5608
0.93799,0.56001
0.93867,0.55932
0.93935,0.55869
0.94003,0.55808
0.94071,0.55733
0.9414,0.55647
0.94208,0.55571
0.94276,0.55509
0.94345,0.55439
0.94414,0.55359
0.94483,0.55279
0.94551,0.55197
0.94621,0.5511
0.9469,0.55042
0.94759,0.54974
0.94828,0.54891
0.94898,0.54824
0.94967,0.54755
0.95037,0.54677
0.95106,0.54596
0.95176,0.5451
0.95246,0.5442
0.95316,0.54337
0.95386,0.54269
0.95457,0.54196
0.95527,0.54106
0.95597,0.54019
0.95668,0.53936
0.95739,0.53848
0.95809,0.53766
0.9588,0.53689
0.95951,0.53607
0.96022,0.53525
0.96094,0.53448
0.96165,0.53368
0.96236,0.53278
0.96308,0.53193
0.96379,0.53113
0.96451,0.53033
0.96523,0.52959
0.96595,0.52881
0.96667,0.52795
0.96739,0.52708
0.96811,0.5263
0.96883,0.52548
0.96956,0.5246
0.97029,0.52368
0.97101,0.52268
0.97174,0.52168
0.97247,0.52078
0.9732,0.52
0.97393,0.51924
0.97466,0.51844
0.9754,0.51772
0.97613,0.51703
0.97687,0.51621
0.9776,0.51538
0.97834,0.51456
0.97908,0.51372
0.97982,0.51283
0.98056,0.512
0.9813,0.51122
0.98205,0.51046
0.98279,0.50974
0.98354,0.50899
0.98428,0.5082
0.98503,0.50738
0.98578,0.5066
0.98653,0.50582
0.98728,0.50501
0.98803,0.5042
0.98879,0.50338
0.98954,0.50262
0.9903,0.50183
0.99106,0.501
0.99181,0.50016
0.99257,0.49936
0.99333,0.49862
0.9941,0.49786
0.99486,0.4971
0.99562,0.49638
0.99639,0.4957
0.99715,0.49505
0.99792,0.49435
0.99869,0.49353
0.99946,0.49275
1.0002,0.49209
1.001,0.49143
1.0018,0.49077
1.0026,0.4902
1.0033,0.48975
1.0041,0.4892
1.0047,0.48831
1.0049,0.48727
1.0051,0.48682
1.0053,0.48683
1.0055,0.48737
1.0057,0.48842
1.0059,0.48892
1.0061,0.48869
1.0062,0.48868
1.0064,0.48883
1.0066,0.48906
1.0068,0.48982
1.007,0.48987
1.0072,0.488
1.0074,0.48564
1.0076,0.48408
1.0078,0.48299
1.008,0.48307
1.0082,0.48546
1.0084,0.48851
1.0086,0.48948
1.0088,0.48881
1.009,0.48844
1.0092,0.4875
1.0094,0.48527
1.0096,0.48464
1.0098,0.4864
1.01,0.48697
1.0102,0.48585
1.0104,0.48592
1.0106,0.48692
1.0108,0.48751
1.011,0.48842
1.0112,0.48887
1.0114,0.48707
1.0115,0.48428
1.0117,0.48355
1.0119,0.48547
1.0121,0.48704
1.0123,0.48594
1.0125,0.48434
1.0127,0.48422
1.0129,0.48364
1.0131,0.48219
1.0133,0.48237
1.0135,0.48415
1.0137,0.4859
1.0139,0.48653
1.0141,0.48466
1.0143,0.48165
1.0145,0.48109
1.0147,0.48218
1.0149,0.48201
1.0151,0.48175
1.0153,0.48279
1.0155,0.48325
1.0157,0.48243
1.0159,0.4821
1.0161,0.48259
1.0163,0.48254
1.0165,0.48184
1.0167,0.48129
1.0169,0.48079
1.0171,0.48025
1.0173,0.48065
1.0175,0.48175
1.0177,0.48182
1.0179,0.4808
1.0181,0.47995
1.0183,0.47926
1.0185,0.47857
1.0187,0.47858
1.0189,0.47925
1.0191,0.47972
1.0193,0.47956
1.0195,0.47914
1.0197,0.47901
1.0199,0.47902
1.0201,0.4782
1.0203,0.47626
1.0205,0.47428
1.0207,0.47356
1.0209,0.47454
1.0211,0.4764
1.0213,0.47778
1.0215,0.47751
1.0217,0.47541
1.0219,0.47353
1.0221,0.47453
1.0223,0.47769
1.0225,0.47973
1.0227,0.47953
1.0229,0.47832
1.0231,0.47723
1.0233,0.47702
1.0235,0.47736
1.0237,0.47663
1.0239,0.47498
1.0241,0.4744
1.0243,0.47507
1.0245,0.47613
1.0247,0.47755
