KC_OPX_lvn_8,
0.47328,0.17727
0.47345,0.18168
0.47362,0.17774
0.47379,0.17179
0.47397,0.17061
0.47414,0.17131
0.47431,0.16956
0.47449,0.16881
0.47466,0.17141
0.47484,0.17212
0.47501,0.17279
0.47518,0.1769
0.47536,0.1788
0.47553,0.17603
0.47571,0.17491
0.47588,0.17546
0.47606,0.17181
0.47623,0.16785
0.47641,0.16931
0.47658,0.17367
0.47676,0.1777
0.47693,0.18165
0.47711,0.18073
0.47728,0.17497
0.47746,0.1746
0.47763,0.17637
0.47781,0.17323
0.47799,0.16894
0.47816,0.17
0.47834,0.17502
0.47852,0.17378
0.47869,0.17281
0.47887,0.17687
0.47905,0.17825
0.47922,0.18125
0.4794,0.18573
0.47958,0.18519
0.47976,0.17978
0.47993,0.17561
0.48011,0.17728
0.48029,0.17849
0.48047,0.17774
0.48065,0.17716
0.48082,0.17374
0.481,0.17233
0.48118,0.17462
0.48136,0.17438
0.48154,0.17349
0.48172,0.17468
0.4819,0.17808
0.48208,0.18144
0.48225,0.17971
0.48243,0.17899
0.48261,0.18511
0.48279,0.18661
0.48297,0.18288
0.48315,0.18695
0.48333,0.19159
0.48351,0.18957
0.48369,0.18748
0.48387,0.18582
0.48406,0.18541
0.48424,0.18716
0.48442,0.18886
0.4846,0.18862
0.48478,0.18841
0.48496,0.19
0.48514,0.18778
0.48532,0.18557
0.48551,0.1868
0.48569,0.18802
0.48587,0.19073
0.48605,0.19256
0.48623,0.19269
0.48642,0.19308
0.4866,0.1911
0.48678,0.18915
0.48697,0.1891
0.48715,0.1879
0.48733,0.18972
0.48751,0.19161
0.4877,0.18712
0.48788,0.18485
0.48807,0.1889
0.48825,0.192
0.48843,0.19081
0.48862,0.19012
0.4888,0.19043
0.48899,0.18962
0.48917,0.19179
0.48935,0.19299
0.48954,0.19267
0.48972,0.19687
0.48991,0.19909
0.49009,0.19475
0.49028,0.19028
0.49047,0.18976
0.49065,0.19044
0.49084,0.19009
0.49102,0.19062
0.49121,0.19262
0.4914,0.19337
0.49158,0.19294
0.49177,0.19218
0.49195,0.19122
0.49214,0.19245
0.49233,0.19331
0.49252,0.19455
0.4927,0.19521
0.49289,0.18964
0.49308,0.1848
0.49327,0.18464
0.49345,0.18741
0.49364,0.18944
0.49383,0.18892
0.49402,0.19042
0.49421,0.19218
0.49439,0.19272
0.49458,0.19067
0.49477,0.1879
0.49496,0.18865
0.49515,0.19059
0.49534,0.19129
0.49553,0.18782
0.49572,0.18608
0.49591,0.18798
0.4961,0.18952
0.49629,0.19181
0.49648,0.19024
0.49667,0.18928
0.49686,0.19099
0.49705,0.1903
0.49724,0.19087
0.49743,0.18958
0.49762,0.18747
0.49781,0.18955
0.498,0.19031
0.49819,0.18937
0.49839,0.18921
0.49858,0.19008
0.49877,0.19277
0.49896,0.1922
0.49915,0.18872
0.49935,0.18749
0.49954,0.18706
0.49973,0.19076
0.49992,0.19561
0.50012,0.1934
0.50031,0.19024
0.5005,0.19283
0.5007,0.19666
0.50089,0.19612
0.50108,0.19601
0.50128,0.19647
0.50147,0.19158
0.50166,0.18796
0.50186,0.18938
0.50205,0.19158
0.50225,0.19322
0.50244,0.19524
0.50264,0.19796
0.50283,0.1983
0.50303,0.1961
0.50322,0.1933
0.50342,0.19412
0.50361,0.19655
0.50381,0.19541
0.50401,0.19671
0.5042,0.19975
0.5044,0.19816
0.50459,0.1946
0.50479,0.19307
0.50499,0.19349
0.50518,0.1935
0.50538,0.19455
0.50558,0.19755
0.50577,0.19914
0.50597,0.19831
0.50617,0.19633
0.50637,0.1952
0.50657,0.19638
0.50676,0.19687
0.50696,0.19581
0.50716,0.19471
0.50736,0.19265
0.50756,0.19246
0.50776,0.19569
0.50795,0.19979
0.50815,0.20149
0.50835,0.19993
0.50855,0.19916
0.50875,0.1985
0.50895,0.19627
0.50915,0.19503
0.50935,0.1952
0.50955,0.19511
0.50975,0.19416
0.50995,0.1941
0.51015,0.19391
0.51035,0.19483
0.51056,0.19847
0.51076,0.2011
0.51096,0.20191
0.51116,0.20222
0.51136,0.20177
0.51156,0.2
0.51177,0.19903
0.51197,0.19932
0.51217,0.19831
0.51237,0.19817
0.51257,0.19995
0.51278,0.2016
0.51298,0.20276
0.51318,0.20175
0.51339,0.19974
0.51359,0.20079
0.51379,0.2029
0.514,0.20306
0.5142,0.20197
0.51441,0.20082
0.51461,0.20172
0.51481,0.20314
0.51502,0.20325
0.51522,0.2033
0.51543,0.20292
0.51563,0.20262
0.51584,0.20208
0.51604,0.20082
0.51625,0.20041
0.51645,0.201
0.51666,0.2021
0.51687,0.20279
0.51707,0.20222
0.51728,0.20037
0.51749,0.1992
0.51769,0.20006
0.5179,0.20111
0.51811,0.20289
0.51831,0.20478
0.51852,0.20444
0.51873,0.20472
0.51894,0.20537
0.51914,0.205
0.51935,0.20467
0.51956,0.20397
0.51977,0.20417
0.51998,0.20458
0.52018,0.20449
0.52039,0.20552
0.5206,0.2079
0.52081,0.20923
0.52102,0.20702
0.52123,0.20602
0.52144,0.20777
0.52165,0.20841
0.52186,0.20896
0.52207,0.20996
0.52228,0.20947
0.52249,0.20691
0.5227,0.20665
0.52291,0.20846
0.52312,0.20752
0.52333,0.20682
0.52355,0.20705
0.52376,0.20736
0.52397,0.21015
0.52418,0.21203
0.52439,0.21006
0.52461,0.20858
0.52482,0.20912
0.52503,0.20914
0.52524,0.20942
0.52546,0.21029
0.52567,0.21134
0.52588,0.21211
0.5261,0.21146
0.52631,0.21063
0.52652,0.21038
0.52674,0.21001
0.52695,0.20997
0.52717,0.21035
0.52738,0.2104
0.5276,0.2111
0.52781,0.21164
0.52802,0.21026
0.52824,0.2093
0.52846,0.2101
0.52867,0.21093
0.52889,0.2114
0.5291,0.21222
0.52932,0.21289
0.52953,0.2132
0.52975,0.21327
0.52997,0.21358
0.53018,0.21478
0.5304,0.21411
0.53062,0.21227
0.53084,0.21238
0.53105,0.21319
0.53127,0.21309
0.53149,0.21212
0.53171,0.21142
0.53192,0.21246
0.53214,0.21457
0.53236,0.21401
0.53258,0.2126
0.5328,0.21344
0.53302,0.21365
0.53324,0.21379
0.53346,0.2145
0.53368,0.21416
0.5339,0.21225
0.53412,0.21085
0.53434,0.21228
0.53456,0.2137
0.53478,0.21498
0.535,0.21608
0.53522,0.21575
0.53544,0.21599
0.53566,0.2163
0.53588,0.21573
0.5361,0.21532
0.53633,0.21587
0.53655,0.21601
0.53677,0.21479
0.53699,0.21315
0.53722,0.21227
0.53744,0.21241
0.53766,0.21258
0.53788,0.21369
0.53811,0.21425
0.53833,0.21347
0.53855,0.2141
0.53878,0.21452
0.539,0.21421
0.53923,0.21448
0.53945,0.21439
0.53968,0.21397
0.5399,0.21327
0.54013,0.21299
0.54035,0.21376
0.54058,0.21427
0.5408,0.215
0.54103,0.21665
0.54125,0.21657
0.54148,0.21522
0.54171,0.21442
0.54193,0.21357
0.54216,0.21366
0.54239,0.21404
0.54261,0.2139
0.54284,0.21407
0.54307,0.21499
0.54329,0.21681
0.54352,0.21751
0.54375,0.21712
0.54398,0.21685
0.54421,0.21689
0.54444,0.21769
0.54466,0.21742
0.54489,0.21657
0.54512,0.21672
0.54535,0.21795
0.54558,0.22001
0.54581,0.21992
0.54604,0.21838
0.54627,0.21772
0.5465,0.21739
0.54673,0.21772
0.54696,0.21726
0.54719,0.21646
0.54742,0.2174
0.54766,0.21892
0.54789,0.21932
0.54812,0.21846
0.54835,0.21816
0.54858,0.21858
0.54881,0.21909
0.54905,0.21958
0.54928,0.21924
0.54951,0.21895
0.54975,0.21902
0.54998,0.21923
0.55021,0.21908
0.55045,0.21821
0.55068,0.21793
0.55091,0.2185
0.55115,0.21935
0.55138,0.21916
0.55162,0.21879
0.55185,0.22012
0.55209,0.22096
0.55232,0.22099
0.55256,0.22152
0.55279,0.22202
0.55303,0.22216
0.55327,0.22192
0.5535,0.22138
0.55374,0.22035
0.55397,0.21975
0.55421,0.22027
0.55445,0.22066
0.55469,0.22018
0.55492,0.21991
0.55516,0.22161
0.5554,0.22338
0.55564,0.22323
0.55588,0.22228
0.55611,0.22166
0.55635,0.22247
0.55659,0.22334
0.55683,0.22304
0.55707,0.22267
0.55731,0.22236
0.55755,0.22228
0.55779,0.22268
0.55803,0.22342
0.55827,0.2239
0.55851,0.2236
0.55875,0.223
0.55899,0.22267
0.55923,0.22261
0.55947,0.22234
0.55972,0.22265
0.55996,0.22445
0.5602,0.22602
0.56044,0.22555
0.56068,0.22445
0.56093,0.22426
0.56117,0.22478
0.56141,0.22562
0.56166,0.22542
0.5619,0.22486
0.56214,0.22499
0.56239,0.22474
0.56263,0.22444
0.56287,0.22451
0.56312,0.225
0.56336,0.22626
0.56361,0.22729
0.56385,0.22713
0.5641,0.22668
0.56435,0.22699
0.56459,0.22731
0.56484,0.2277
0.56508,0.2282
0.56533,0.22811
0.56558,0.22825
0.56582,0.22828
0.56607,0.22788
0.56632,0.22844
0.56657,0.22902
0.56681,0.22858
0.56706,0.22836
0.56731,0.22838
0.56756,0.22877
0.56781,0.22942
0.56805,0.22971
0.5683,0.23008
0.56855,0.22933
0.5688,0.22805
0.56905,0.2282
0.5693,0.22886
0.56955,0.22999
0.5698,0.23067
0.57005,0.23006
0.5703,0.23027
0.57056,0.23108
0.57081,0.23118
0.57106,0.23095
0.57131,0.23089
0.57156,0.23148
0.57181,0.23206
0.57207,0.23233
0.57232,0.23232
0.57257,0.23158
0.57282,0.2311
0.57308,0.23153
0.57333,0.23188
0.57358,0.23173
0.57384,0.2325
0.57409,0.23364
0.57435,0.23356
0.5746,0.23289
0.57486,0.23187
0.57511,0.23141
0.57537,0.23167
0.57562,0.23182
0.57588,0.23226
0.57613,0.23291
0.57639,0.23344
0.57665,0.23328
0.5769,0.23305
0.57716,0.2334
0.57742,0.23366
0.57767,0.23368
0.57793,0.23326
0.57819,0.23292
0.57845,0.23302
0.57871,0.23361
0.57896,0.23445
0.57922,0.23421
0.57948,0.23351
0.57974,0.23359
0.58,0.23405
0.58026,0.23442
0.58052,0.23485
0.58078,0.23516
0.58104,0.23488
0.5813,0.23442
0.58156,0.23481
0.58182,0.23548
0.58208,0.23532
0.58235,0.23534
0.58261,0.23573
0.58287,0.23573
0.58313,0.2357
0.58339,0.23602
0.58366,0.2366
0.58392,0.23657
0.58418,0.23631
0.58445,0.23623
0.58471,0.23628
0.58497,0.23652
0.58524,0.23627
0.5855,0.23649
0.58577,0.23733
0.58603,0.23768
0.5863,0.23781
0.58656,0.238
0.58683,0.23838
0.58709,0.23868
0.58736,0.23841
0.58763,0.23811
0.58789,0.23858
0.58816,0.23912
0.58843,0.23894
0.58869,0.23845
0.58896,0.23809
0.58923,0.23842
0.5895,0.23925
0.58976,0.23978
0.59003,0.23979
0.5903,0.23993
0.59057,0.24002
0.59084,0.23955
0.59111,0.23967
0.59138,0.24036
0.59165,0.24043
0.59192,0.24017
0.59219,0.24061
0.59246,0.2414
0.59273,0.24166
0.593,0.24171
0.59327,0.24138
0.59354,0.241
0.59382,0.24121
0.59409,0.2415
0.59436,0.24177
0.59463,0.24149
0.59491,0.24131
0.59518,0.24198
0.59545,0.24202
0.59573,0.24152
0.596,0.24159
0.59627,0.24199
0.59655,0.24232
0.59682,0.2424
0.5971,0.24254
0.59737,0.24305
0.59765,0.24345
0.59792,0.24331
0.5982,0.2433
0.59848,0.24348
0.59875,0.24307
0.59903,0.2429
0.59931,0.24331
0.59958,0.24359
0.59986,0.24377
0.60014,0.24389
0.60042,0.24393
0.6007,0.24435
0.60097,0.24486
0.60125,0.24491
0.60153,0.24484
0.60181,0.24449
0.60209,0.24428
0.60237,0.24462
0.60265,0.24467
0.60293,0.2447
0.60321,0.24526
0.60349,0.24558
0.60377,0.24513
0.60405,0.24487
0.60434,0.24509
0.60462,0.24531
0.6049,0.2458
0.60518,0.24593
0.60547,0.24588
0.60575,0.24592
0.60603,0.24573
0.60631,0.2457
0.6066,0.24571
0.60688,0.24601
0.60717,0.2462
0.60745,0.24618
0.60774,0.2466
0.60802,0.24713
0.60831,0.24727
0.60859,0.24706
0.60888,0.24708
0.60916,0.24698
0.60945,0.24705
0.60974,0.24754
0.61002,0.24771
0.61031,0.24744
0.6106,0.24724
0.61089,0.24756
0.61117,0.24758
0.61146,0.24754
0.61175,0.24806
0.61204,0.24864
0.61233,0.24879
0.61262,0.24842
0.61291,0.24837
0.6132,0.24861
0.61349,0.24888
0.61378,0.24903
0.61407,0.249
0.61436,0.24921
0.61465,0.24947
0.61494,0.24976
0.61524,0.24967
0.61553,0.24965
0.61582,0.25008
0.61611,0.25053
0.61641,0.2506
0.6167,0.25048
0.61699,0.25064
0.61729,0.25034
0.61758,0.25023
0.61787,0.25067
0.61817,0.25127
0.61846,0.25169
0.61876,0.25134
0.61905,0.25132
0.61935,0.25175
0.61965,0.25234
0.61994,0.25248
0.62024,0.25205
0.62054,0.25206
0.62083,0.25211
0.62113,0.25249
0.62143,0.25274
0.62173,0.25265
0.62203,0.25258
0.62232,0.25261
0.62262,0.25298
0.62292,0.25347
0.62322,0.25399
0.62352,0.25392
0.62382,0.2538
0.62412,0.25364
0.62442,0.25357
0.62472,0.25426
0.62502,0.25469
0.62533,0.25478
0.62563,0.25439
0.62593,0.25426
0.62623,0.25454
0.62654,0.25486
0.62684,0.25527
0.62714,0.2551
0.62744,0.25519
0.62775,0.25528
0.62805,0.25574
0.62836,0.25632
0.62866,0.25614
0.63544,0.25775
0.63575,0.25782
0.63607,0.25793
0.63638,0.25821
0.63669,0.25818
0.637,0.25817
0.63732,0.2586
0.63763,0.25852
0.63794,0.25839
0.63826,0.25821
0.63857,0.25839
0.63889,0.25877
0.6392,0.25902
0.63952,0.25905
0.63983,0.259
0.64015,0.25908
0.64046,0.25888
0.64078,0.259
0.6411,0.25942
0.64142,0.25973
0.64173,0.25996
0.64205,0.26001
0.64237,0.26008
0.64269,0.26005
0.64301,0.26011
0.64333,0.26025
0.64364,0.2603
0.64396,0.26029
0.64428,0.26052
0.64461,0.26072
0.64493,0.26063
0.64525,0.26084
0.64557,0.26114
0.64589,0.26131
0.64621,0.26162
0.64653,0.26188
0.64686,0.26189
0.64718,0.26196
0.6475,0.26224
0.64783,0.26238
0.64815,0.26251
0.64847,0.26252
0.6488,0.26238
0.64912,0.26259
0.64945,0.26288
0.64978,0.26295
0.6501,0.26309
0.65043,0.26336
0.65075,0.26332
0.65108,0.26324
0.65141,0.2634
0.65173,0.26355
0.65206,0.26386
0.65239,0.26403
0.65272,0.26403
0.65305,0.26428
0.65338,0.26453
0.65371,0.26457
0.65404,0.2646
0.65437,0.26479
0.6547,0.26494
0.65503,0.26516
0.65536,0.2656
0.65569,0.26569
0.65602,0.26559
0.65635,0.26568
0.65669,0.26582
0.65702,0.26586
0.65735,0.26603
0.65769,0.26623
0.65802,0.26621
0.65836,0.26614
0.65869,0.26618
0.65902,0.26649
0.65936,0.26688
0.6597,0.26693
0.66003,0.26674
0.66037,0.26687
0.6607,0.26718
0.66104,0.26719
0.66138,0.26723
0.66172,0.26753
0.66205,0.26774
0.66239,0.26778
0.66273,0.26787
0.66307,0.26815
0.66341,0.26842
0.66375,0.26849
0.66409,0.26841
0.66443,0.2685
0.66477,0.26883
0.66511,0.26888
0.66545,0.26869
0.66579,0.26862
0.66614,0.26878
0.66648,0.26912
0.66682,0.26946
0.66716,0.26978
0.66751,0.26999
0.66785,0.27015
0.6682,0.27035
0.66854,0.27049
0.66889,0.27057
0.66923,0.27053
0.66958,0.27063
0.66992,0.27087
0.67027,0.27105
0.67062,0.27135
0.67096,0.27146
0.67131,0.2714
0.67166,0.27164
0.67201,0.27203
0.67236,0.27232
0.6727,0.27244
0.67305,0.27237
0.6734,0.2723
0.67375,0.27235
0.6741,0.27252
0.67445,0.27271
0.67481,0.27288
0.67516,0.27296
0.67551,0.27291
0.67586,0.27298
0.67621,0.27334
0.67657,0.27368
0.67692,0.27386
0.67727,0.27388
0.67763,0.27377
0.67798,0.2738
0.67834,0.27396
0.67869,0.27411
0.67905,0.27423
0.6794,0.2744
0.67976,0.27455
0.68012,0.27475
0.68047,0.27491
0.68083,0.27479
0.68119,0.27465
0.68155,0.27487
0.6819,0.2753
0.68226,0.27533
0.68262,0.27522
0.68298,0.27552
0.68334,0.27584
0.6837,0.27595
0.68406,0.27598
0.68443,0.27608
0.68479,0.27628
0.68515,0.2764
0.68551,0.2765
0.68587,0.27656
0.68624,0.27668
0.6866,0.277
0.68696,0.27727
0.68733,0.27731
0.68769,0.27735
0.68806,0.27768
0.68842,0.27788
0.68879,0.27777
0.68916,0.27768
0.68952,0.27773
0.68989,0.27785
0.69026,0.2781
0.69062,0.27856
0.69099,0.27886
0.69136,0.2788
0.69173,0.27877
0.6921,0.27893
0.69247,0.2791
0.69284,0.27922
0.69321,0.27927
0.69358,0.2792
0.69395,0.27931
0.69432,0.27962
0.6947,0.27976
0.69507,0.27964
0.69544,0.27973
0.69581,0.28015
0.69619,0.28027
0.69656,0.28024
0.69694,0.28028
0.69731,0.28038
0.69769,0.28061
0.69806,0.28078
0.69844,0.28106
0.69881,0.28126
0.69919,0.28127
0.69957,0.28134
0.69995,0.28141
0.70032,0.2815
0.7007,0.28158
0.70108,0.28164
0.70146,0.28174
0.70184,0.28176
0.70222,0.28168
0.7026,0.28173
0.70298,0.28195
0.70336,0.28207
0.70375,0.28211
0.70413,0.28225
0.70451,0.28238
0.70489,0.28254
0.70528,0.28278
0.70566,0.28299
0.70605,0.28318
0.70643,0.28333
0.70682,0.28341
0.7072,0.28342
0.70759,0.28337
0.70797,0.28355
0.70836,0.28381
0.70875,0.28375
0.70914,0.28367
0.70952,0.28364
0.70991,0.28386
0.7103,0.28413
0.71069,0.28408
0.71108,0.28426
0.71147,0.28452
0.71186,0.28442
0.71225,0.28434
0.71265,0.2845
0.71304,0.28468
0.71343,0.2847
0.71382,0.28458
0.71422,0.28458
0.71461,0.28478
0.715,0.28496
0.7154,0.28511
0.71579,0.28525
0.71619,0.28516
0.71658,0.28509
0.71698,0.2852
0.71738,0.28521
0.71777,0.28522
0.71817,0.28544
0.71857,0.28565
0.71897,0.2857
0.71937,0.28579
0.71977,0.28588
0.72017,0.28581
0.72057,0.28566
0.72097,0.28566
0.72137,0.28574
0.72177,0.2857
0.72217,0.28578
0.72258,0.28597
0.72298,0.28605
0.72338,0.28617
0.72379,0.28632
0.72419,0.2863
0.7246,0.28624
0.725,0.28619
0.72541,0.2862
0.72581,0.2863
0.72622,0.2863
0.72663,0.28641
0.72703,0.28661
0.72744,0.2867
0.72785,0.28663
0.72826,0.28654
0.72867,0.28665
0.72908,0.28677
0.72949,0.28678
0.7299,0.28681
0.73031,0.28676
0.73072,0.28664
0.73113,0.2865
0.73155,0.2865
0.73196,0.28655
0.73237,0.28647
0.73279,0.2864
0.7332,0.28649
0.73362,0.28666
0.73403,0.28671
0.73445,0.28668
0.73486,0.28663
0.73528,0.28654
0.7357,0.28652
0.73612,0.2865
0.73653,0.28651
0.73695,0.28648
0.73737,0.2864
0.73779,0.28636
0.73821,0.28618
0.73863,0.28598
0.73905,0.28593
0.73948,0.28585
0.7399,0.28569
0.74032,0.28555
0.74074,0.28545
0.74117,0.28541
0.74159,0.28537
0.74202,0.28523
0.74244,0.28506
0.74287,0.28506
0.74329,0.28523
0.74372,0.28519
0.74415,0.28508
0.74457,0.28502
0.745,0.28482
0.74543,0.28461
0.74586,0.28452
0.74629,0.28444
0.74672,0.28432
0.74715,0.28418
0.74758,0.28403
0.74801,0.28382
0.74844,0.28365
0.74887,0.28347
0.74931,0.28336
0.74974,0.28338
0.75017,0.2834
0.75061,0.28317
0.75104,0.28278
0.75148,0.28259
0.75191,0.28245
0.75235,0.28224
0.75279,0.28196
0.75323,0.28169
0.75366,0.28157
0.7541,0.28148
0.75454,0.28139
0.75498,0.2813
0.75542,0.28122
0.75586,0.28111
0.7563,0.28079
0.75674,0.28047
0.75719,0.28037
0.75763,0.28025
0.75807,0.27995
0.75851,0.27966
0.75896,0.27944
0.7594,0.27924
0.75985,0.27896
0.76029,0.27859
0.76074,0.27832
0.76119,0.27798
0.76163,0.27768
0.76208,0.27759
0.76253,0.27737
0.76298,0.27702
0.76343,0.27672
0.76388,0.27652
0.76433,0.27631
0.76478,0.27597
0.76523,0.27561
0.76568,0.27519
0.76614,0.27476
0.76659,0.27446
0.76704,0.27427
0.7675,0.27405
0.76795,0.27376
0.76841,0.27336
0.76886,0.27296
0.76932,0.27257
0.76977,0.27213
0.77023,0.27178
0.77069,0.27152
0.77115,0.27131
0.77161,0.27113
0.77207,0.27071
0.77253,0.27013
0.77299,0.26969
0.77345,0.26935
0.77391,0.26894
0.77437,0.26845
0.77484,0.26798
0.7753,0.26759
0.77576,0.26717
0.77623,0.26673
0.77669,0.26639
0.77716,0.26598
0.77762,0.26545
0.77809,0.26499
0.77856,0.26466
0.77903,0.26438
0.7795,0.26386
0.77996,0.26316
0.78043,0.26264
0.7809,0.26217
0.78138,0.26156
0.78185,0.26101
0.78232,0.26057
0.78279,0.2602
0.78326,0.25983
0.78374,0.25927
0.78421,0.25864
0.78469,0.25812
0.78516,0.25764
0.78564,0.25709
0.78611,0.25644
0.78659,0.25596
0.78707,0.25561
0.78755,0.25511
0.78803,0.25453
0.7885,0.25383
0.78898,0.25315
0.78946,0.25251
0.78995,0.25189
0.79043,0.25136
0.79091,0.25075
0.79139,0.25019
0.79188,0.24962
0.79236,0.24902
0.79284,0.24842
0.79333,0.24769
0.79382,0.24706
0.7943,0.24652
0.79479,0.24588
0.79528,0.24524
0.79576,0.2446
0.79625,0.24402
0.79674,0.24353
0.79723,0.24299
0.79772,0.24229
0.79822,0.24154
0.79871,0.24088
0.7992,0.24028
0.79969,0.23978
0.80019,0.23932
0.80068,0.23878
0.80117,0.2381
0.80167,0.23745
0.80217,0.23689
0.80266,0.2363
0.80316,0.23573
0.80366,0.23514
0.80416,0.23454
0.80466,0.23401
0.80516,0.23335
0.80566,0.23261
0.80616,0.23195
0.80666,0.23144
0.80716,0.23094
0.80766,0.23024
0.80817,0.2295
0.80867,0.22885
0.80918,0.22828
0.80968,0.22769
0.81019,0.2271
0.81069,0.2265
0.8112,0.22582
0.81171,0.22517
0.81222,0.22448
0.81273,0.22379
0.81324,0.22317
0.81375,0.22253
0.81426,0.22194
0.81477,0.22139
0.81528,0.22081
0.8158,0.22014
0.81631,0.21941
0.81682,0.21866
0.81734,0.21795
0.81786,0.21739
0.81837,0.21676
0.81889,0.21601
0.81941,0.21539
0.81992,0.21478
0.82044,0.21401
0.82096,0.21333
0.82148,0.21274
0.822,0.21206
0.82253,0.21127
0.82305,0.21062
0.82357,0.21017
0.82409,0.2095
0.82462,0.20867
0.82514,0.20788
0.82567,0.20709
0.8262,0.20646
0.82672,0.20587
0.82725,0.20513
0.82778,0.20431
0.82831,0.20352
0.82884,0.20281
0.82937,0.20212
0.8299,0.20149
0.83043,0.2008
0.83096,0.20005
0.8315,0.19934
0.83203,0.19869
0.83256,0.19814
0.8331,0.19752
0.83363,0.19677
0.83417,0.19616
0.83471,0.19569
0.83525,0.19508
0.83578,0.19431
0.83632,0.19353
0.83686,0.19283
0.8374,0.19228
0.83794,0.19172
0.83849,0.19109
0.83903,0.19048
0.83957,0.18977
0.84012,0.18906
0.84066,0.18844
0.84121,0.18782
0.84175,0.1872
0.8423,0.18664
0.84285,0.18612
0.8434,0.18544
0.84395,0.1847
0.8445,0.18411
0.84505,0.18353
0.8456,0.18292
0.84615,0.18225
0.8467,0.18155
0.84726,0.18088
0.84781,0.18025
0.84836,0.17968
0.84892,0.17905
0.84948,0.17846
0.85003,0.17795
0.85059,0.17734
0.85115,0.17676
0.85171,0.17626
0.85227,0.17574
0.85283,0.17517
0.85339,0.17464
0.85395,0.17406
0.85452,0.17338
0.85508,0.17279
0.85564,0.17229
0.85621,0.17168
0.85678,0.17101
0.85734,0.17054
0.85791,0.17013
0.85848,0.1696
0.85905,0.16902
0.85962,0.16836
0.86019,0.16781
0.86076,0.16743
0.86133,0.16697
0.8619,0.16646
0.86248,0.16593
0.86305,0.16543
0.86362,0.16494
0.8642,0.16452
0.86478,0.16413
0.86535,0.16366
0.86593,0.16317
0.86651,0.16268
0.86709,0.16218
0.86767,0.1617
0.86825,0.16122
0.86883,0.16077
0.86942,0.16033
0.87,0.15992
0.87058,0.15957
0.87117,0.15922
0.87176,0.15888
0.87234,0.1585
0.87293,0.15804
0.87352,0.1576
0.87411,0.15724
0.8747,0.15686
0.87529,0.15642
0.87588,0.156
0.87647,0.15565
0.87706,0.15528
0.87766,0.15488
0.87825,0.1545
0.87885,0.15414
0.87944,0.15379
0.88004,0.15342
0.88064,0.15308
0.88124,0.15282
0.88184,0.15254
0.88244,0.15215
0.88304,0.15175
0.88364,0.15141
0.88424,0.1511
0.88485,0.15074
0.88545,0.15037
0.88606,0.15011
0.88666,0.14988
0.88727,0.14961
0.88788,0.14935
