KC-OL-Im_7,
0.66958,0.5436
0.66992,0.54379
0.67027,0.54432
0.67062,0.54485
0.67096,0.54408
0.67131,0.54351
0.67166,0.54312
0.67201,0.54348
0.67236,0.54365
0.6727,0.54298
0.67305,0.54295
0.6734,0.54449
0.67375,0.54606
0.6741,0.54519
0.67445,0.54445
0.67481,0.54482
0.67516,0.54469
0.67551,0.54475
0.67586,0.54549
0.67621,0.5469
0.67657,0.54693
0.67692,0.54617
0.67727,0.54637
0.67763,0.54658
0.67798,0.54658
0.67834,0.54606
0.67869,0.54589
0.67905,0.54636
0.6794,0.54669
0.67976,0.54705
0.68012,0.54742
0.68047,0.54782
0.68083,0.54803
0.68119,0.5475
0.68155,0.54693
0.6819,0.54766
0.68226,0.54864
0.68262,0.54856
0.68298,0.54825
0.68334,0.54811
0.6837,0.54789
0.68406,0.54751
0.68443,0.5471
0.68479,0.54701
0.68515,0.54785
0.68551,0.54892
0.68587,0.5487
0.68624,0.54788
0.6866,0.5477
0.68696,0.54741
0.68733,0.54675
0.68769,0.54704
0.68806,0.54811
0.68842,0.54878
0.68879,0.54858
0.68916,0.54788
0.68952,0.5482
0.68989,0.54919
0.69026,0.54886
0.69062,0.54866
0.69099,0.54946
0.69136,0.54808
0.69173,0.54646
0.6921,0.54724
0.69247,0.54812
0.69284,0.54864
0.69321,0.54866
0.69358,0.54797
0.69395,0.54773
0.69432,0.54873
0.6947,0.54918
0.69507,0.54753
0.69544,0.54658
0.69581,0.54776
0.69619,0.54896
0.69656,0.54799
0.69694,0.54694
0.69731,0.54724
0.69769,0.54718
0.69806,0.54765
0.69844,0.54846
0.69881,0.54872
0.69919,0.54843
0.69957,0.54818
0.69995,0.54827
0.70032,0.54789
0.7007,0.54731
0.70108,0.54654
0.70146,0.546
0.70184,0.54648
0.70222,0.54797
0.7026,0.5486
0.70298,0.54754
0.70336,0.54682
0.70375,0.54663
0.70413,0.54661
0.70451,0.54614
0.70489,0.54574
0.70528,0.54543
0.70566,0.54507
0.70605,0.54567
0.70643,0.54632
0.70682,0.54676
0.7072,0.54684
0.70759,0.54692
0.70797,0.54654
0.70836,0.54575
0.70875,0.5462
0.70914,0.54693
0.70952,0.54735
0.70991,0.54734
0.7103,0.54754
0.71069,0.54761
0.71108,0.54646
0.71147,0.54588
0.71186,0.54583
0.71225,0.54613
0.71265,0.54664
0.71304,0.54636
0.71343,0.5459
0.71382,0.54575
0.71422,0.54545
0.71461,0.54508
0.715,0.54522
0.7154,0.54522
0.71579,0.54533
0.71619,0.54583
0.71658,0.54571
0.71698,0.54516
0.71738,0.54462
0.71777,0.54418
0.71817,0.54402
0.71857,0.54432
0.71897,0.54481
0.71937,0.54492
0.71977,0.54424
0.72017,0.54355
0.72057,0.54341
0.72097,0.543
0.72137,0.54268
0.72177,0.54262
0.72217,0.54276
0.72258,0.54345
0.72298,0.54371
0.72338,0.54319
0.72379,0.54237
0.72419,0.54208
0.7246,0.54281
0.725,0.54363
0.72541,0.54332
0.72581,0.54227
0.72622,0.5418
0.72663,0.54172
0.72703,0.54175
0.72744,0.5417
0.72785,0.54103
0.72826,0.54068
0.72867,0.5412
0.72908,0.5418
0.72949,0.54202
0.7299,0.54176
0.73031,0.54123
0.73072,0.54035
0.73113,0.53941
0.73155,0.53943
0.73196,0.5396
0.73237,0.53971
0.73279,0.53968
0.7332,0.53902
0.73362,0.53907
0.73403,0.53947
0.73445,0.53942
0.73486,0.53917
0.73528,0.53876
0.7357,0.53899
0.73612,0.5393
0.73653,0.53943
0.73695,0.53936
0.73737,0.53806
0.73779,0.5368
0.73821,0.53687
0.73863,0.53743
0.73905,0.53744
0.73948,0.53708
0.7399,0.53673
0.74032,0.53632
0.74074,0.53655
0.74117,0.53693
0.74159,0.53643
0.74202,0.53574
0.74244,0.53537
0.74287,0.53507
0.74329,0.53445
0.74372,0.5339
0.74415,0.53412
0.74457,0.53408
0.745,0.53353
0.74543,0.53307
0.74586,0.5332
0.74629,0.53402
0.74672,0.53419
0.74715,0.53337
0.74758,0.53262
0.74801,0.5321
0.74844,0.53188
0.74887,0.53153
0.74931,0.5312
0.74974,0.53153
0.75017,0.53183
0.75061,0.53165
0.75104,0.53133
0.75148,0.53086
0.75191,0.53023
0.75235,0.52989
0.75279,0.53002
0.75323,0.5299
0.75366,0.5291
0.7541,0.52796
0.75454,0.52719
0.75498,0.52707
0.75542,0.52734
0.75586,0.52722
0.7563,0.52657
0.75674,0.52652
0.75719,0.52659
0.75763,0.52593
0.75807,0.52501
0.75851,0.52443
0.75896,0.52478
0.7594,0.52552
0.75985,0.52548
0.76029,0.52507
0.76074,0.52498
0.76119,0.52454
0.76163,0.52371
0.76208,0.52303
0.76253,0.52203
0.76298,0.52155
0.76343,0.52223
0.76388,0.52231
0.76433,0.52131
0.76478,0.5209
0.76523,0.52133
0.76568,0.52099
0.76614,0.52025
0.76659,0.52009
0.76704,0.52002
0.7675,0.52003
0.76795,0.51989
0.76841,0.5193
0.76886,0.5189
0.76932,0.51892
0.76977,0.51857
0.77023,0.51782
0.77069,0.51739
0.77115,0.51709
0.77161,0.5172
0.77207,0.51757
0.77253,0.51723
0.77299,0.51644
0.77345,0.51588
0.77391,0.51582
0.77437,0.51574
0.77484,0.51567
0.7753,0.51576
0.77576,0.51516
0.77623,0.51441
0.77669,0.51422
0.77716,0.5142
0.77762,0.514
0.77809,0.51362
0.77856,0.51284
0.77903,0.51202
0.7795,0.5117
0.77996,0.51145
0.78043,0.5112
0.7809,0.51096
0.78138,0.51052
0.78185,0.51041
0.78232,0.5106
0.78279,0.51032
0.78326,0.50979
0.78374,0.50966
0.78421,0.50966
0.78469,0.50968
0.78516,0.50984
0.78564,0.50974
0.78611,0.50907
0.78659,0.50851
0.78707,0.50846
0.78755,0.50787
0.78803,0.50727
0.7885,0.50695
0.78898,0.50644
0.78946,0.50631
0.78995,0.50629
0.79043,0.50593
0.79091,0.50558
0.79139,0.50549
0.79188,0.50528
0.79236,0.50503
0.79284,0.50489
0.79333,0.50461
0.79382,0.50445
0.7943,0.50421
0.79479,0.50425
0.79528,0.50432
0.79576,0.50375
0.79625,0.50322
0.79674,0.50292
0.79723,0.50268
0.79772,0.50182
0.79822,0.50104
0.79871,0.50128
0.7992,0.50157
0.79969,0.50191
0.80019,0.50189
0.80068,0.50139
0.80117,0.50124
0.80167,0.50142
0.80217,0.50126
0.80266,0.50055
0.80316,0.50041
0.80366,0.5006
0.80416,0.50028
0.80466,0.49975
0.80516,0.49932
0.80566,0.49911
0.80616,0.49875
0.80666,0.49865
0.80716,0.49857
0.80766,0.49822
0.80817,0.49819
0.80867,0.49806
0.80918,0.4979
0.80968,0.49776
0.81019,0.49761
0.81069,0.49745
0.8112,0.49707
0.81171,0.49691
0.81222,0.49655
0.81273,0.49597
0.81324,0.49574
0.81375,0.49594
0.81426,0.49651
0.81477,0.49701
0.81528,0.49687
0.8158,0.49577
0.81631,0.49465
0.81682,0.49409
0.81734,0.49419
0.81786,0.49488
0.81837,0.49489
0.81889,0.49448
0.81941,0.49457
0.81992,0.49427
0.82044,0.49342
0.82096,0.49311
0.82148,0.49364
0.822,0.49399
0.82253,0.49342
0.82305,0.49254
0.82357,0.49233
0.82409,0.49228
0.82462,0.49202
0.82514,0.49195
0.82567,0.49173
0.8262,0.49147
0.82672,0.49155
0.82725,0.49166
0.82778,0.49137
0.82831,0.49106
0.82884,0.49106
0.82937,0.49074
0.8299,0.49032
0.83043,0.49017
0.83096,0.49037
0.8315,0.4908
0.83203,0.49083
0.83256,0.49022
0.8331,0.48958
0.83363,0.48945
0.83417,0.48933
0.83471,0.48911
0.83525,0.48883
0.83578,0.48831
0.83632,0.48791
0.83686,0.48795
0.8374,0.4886
0.83794,0.48886
0.83849,0.48808
0.83903,0.48756
0.83957,0.48792
0.84012,0.48834
0.84066,0.48819
0.84121,0.48782
0.84175,0.48786
0.8423,0.48831
0.84285,0.48819
0.8434,0.48737
0.84395,0.48702
0.8445,0.48729
0.84505,0.48718
0.8456,0.48673
0.84615,0.48673
0.8467,0.48686
0.84726,0.48673
0.84781,0.48668
0.84836,0.48642
0.84892,0.48598
0.84948,0.48567
0.85003,0.4856
0.85059,0.48582
0.85115,0.4859
0.85171,0.4857
0.85227,0.4856
0.85283,0.4855
0.85339,0.48544
0.85395,0.48539
0.85452,0.48508
0.85508,0.48487
0.85564,0.48494
0.85621,0.48482
0.85678,0.48437
0.85734,0.48422
0.85791,0.48438
0.85848,0.48429
0.85905,0.48391
0.85962,0.48322
0.86019,0.48317
0.86076,0.48386
0.86133,0.48412
0.8619,0.484
0.86248,0.48384
0.86305,0.48382
0.86362,0.48372
0.8642,0.48353
0.86478,0.48341
0.86535,0.48341
0.86593,0.48331
0.86651,0.48313
0.86709,0.483
0.86767,0.48281
0.86825,0.48275
0.86883,0.48287
0.86942,0.48289
0.87,0.48271
0.87058,0.48225
0.87117,0.48198
0.87176,0.48207
0.87234,0.48197
0.87293,0.48166
0.87352,0.48154
0.87411,0.4816
0.8747,0.48171
0.87529,0.48176
0.87588,0.4817
0.87647,0.48154
0.87706,0.48137
0.87766,0.48129
0.87825,0.48125
0.87885,0.48111
0.87944,0.48095
0.88004,0.48078
0.88064,0.4806
0.88124,0.48058
0.88184,0.48042
0.88244,0.47996
0.88304,0.47969
0.88364,0.4796
0.88424,0.47949
0.88485,0.47941
0.88545,0.4794
0.88606,0.47933
0.88666,0.47896
0.88727,0.47852
0.88788,0.4783
0.88849,0.47825
0.8891,0.47815
0.88971,0.47789
0.89032,0.47756
0.89093,0.47737
0.89154,0.47725
0.89215,0.47716
0.89277,0.47711
0.89338,0.47698
0.894,0.47669
0.89462,0.47643
0.89524,0.47631
0.89585,0.47626
0.89647,0.47608
0.89709,0.47581
0.89772,0.47561
0.89834,0.47548
0.89896,0.4753
0.89958,0.47501
0.90021,0.47477
0.90083,0.47467
0.90146,0.47452
0.90209,0.47426
0.90272,0.47414
0.90335,0.47402
0.90398,0.47369
0.90461,0.47336
0.90524,0.47298
0.90587,0.47259
0.9065,0.47241
0.90714,0.47223
0.90777,0.47194
0.90841,0.4718
0.90905,0.47161
0.90968,0.47118
0.91032,0.47082
0.91096,0.47053
0.9116,0.47021
0.91225,0.46994
0.91289,0.46975
0.91353,0.46942
0.91418,0.46883
0.91482,0.46851
0.91547,0.46836
0.91611,0.46806
0.91676,0.46769
0.91741,0.46726
0.91806,0.46689
0.91871,0.46645
0.91936,0.46599
0.92001,0.4657
0.92067,0.46559
0.92132,0.46547
0.92198,0.46506
0.92263,0.46452
0.92329,0.464
0.92395,0.46352
0.92461,0.46315
0.92527,0.4628
0.92593,0.46246
0.92659,0.46205
0.92725,0.46157
0.92792,0.46105
0.92858,0.4606
0.92925,0.46015
0.92991,0.45965
0.93058,0.45925
0.93125,0.45886
0.93192,0.45847
0.93259,0.45805
0.93326,0.45755
0.93393,0.45712
0.93461,0.45671
0.93528,0.45619
0.93596,0.45555
0.93663,0.45495
0.93731,0.45448
0.93799,0.45403
0.93867,0.45356
0.93935,0.45303
0.94003,0.45258
0.94071,0.4522
0.9414,0.45173
0.94208,0.4512
0.94276,0.45072
0.94345,0.45011
0.94414,0.44943
0.94483,0.44885
0.94551,0.44833
0.94621,0.44791
0.9469,0.44757
0.94759,0.44714
0.94828,0.4466
0.94898,0.44601
0.94967,0.44535
0.95037,0.44472
0.95106,0.44413
0.95176,0.44356
0.95246,0.44295
0.95316,0.44232
0.95386,0.44175
0.95457,0.44117
0.95527,0.44061
0.95597,0.44014
0.95668,0.43957
0.95739,0.43884
0.95809,0.43822
0.9588,0.43765
0.95951,0.437
0.96022,0.43635
0.96094,0.43577
0.96165,0.43523
0.96236,0.43471
0.96308,0.43419
0.96379,0.43353
0.96451,0.43281
0.96523,0.4322
0.96595,0.43166
0.96667,0.4312
0.96739,0.43064
0.96811,0.42995
0.96883,0.42927
0.96956,0.42873
0.97029,0.42819
0.97101,0.42752
0.97174,0.42682
0.97247,0.42622
0.9732,0.42572
0.97393,0.42518
0.97466,0.42461
0.9754,0.42412
0.97613,0.4236
0.97687,0.42295
0.9776,0.4223
0.97834,0.4217
0.97908,0.42118
0.97982,0.42066
0.98056,0.4201
0.9813,0.41945
0.98205,0.41881
0.98279,0.41832
0.98354,0.41779
0.98428,0.41715
0.98503,0.41653
0.98578,0.41594
0.98653,0.41533
0.98728,0.41471
0.98803,0.41408
0.98879,0.41345
0.98954,0.41291
0.9903,0.41237
0.99106,0.41181
0.99181,0.41124
0.99257,0.4107
0.99333,0.41014
0.9941,0.40956
0.99486,0.40897
0.99562,0.40845
0.99639,0.40795
0.99715,0.40738
0.99792,0.40681
0.99869,0.40624
0.99946,0.4057
1.0002,0.40526
1.001,0.40487
1.0018,0.40439
1.0026,0.40379
1.0033,0.4032
1.0041,0.40264
1.0047,0.40362
1.0049,0.40417
1.0051,0.40399
1.0053,0.40181
1.0055,0.40002
1.0057,0.40059
1.0059,0.40237
1.0061,0.40392
1.0062,0.4049
1.0064,0.40492
1.0066,0.40355
1.0068,0.40121
1.007,0.39958
1.0072,0.39988
1.0074,0.40053
1.0076,0.39941
1.0078,0.39781
1.008,0.39823
1.0082,0.40036
1.0084,0.40194
1.0086,0.40206
1.0088,0.40169
1.009,0.40212
1.0092,0.4029
1.0094,0.40222
1.0096,0.40034
1.0098,0.40012
1.01,0.40246
1.0102,0.40464
1.0104,0.40492
1.0106,0.40467
1.0108,0.40539
1.011,0.40674
1.0112,0.40753
1.0114,0.40681
1.0115,0.40469
1.0117,0.40255
1.0119,0.40151
1.0121,0.4014
1.0123,0.40123
1.0125,0.40025
1.0127,0.39903
1.0129,0.39877
1.0131,0.39944
1.0133,0.4
1.0135,0.39978
1.0137,0.39912
1.0139,0.39867
1.0141,0.39847
1.0143,0.39844
1.0145,0.39891
1.0147,0.39932
1.0149,0.39896
1.0151,0.39896
1.0153,0.40031
1.0155,0.40175
1.0157,0.40209
1.0159,0.40167
1.0161,0.40108
1.0163,0.40049
1.0165,0.39946
1.0167,0.3978
1.0169,0.39658
1.0171,0.39633
1.0173,0.39683
1.0175,0.39817
1.0177,0.3994
1.0179,0.39949
1.0181,0.39935
1.0183,0.3991
1.0185,0.39802
1.0187,0.39764
1.0189,0.39819
1.0191,0.39737
1.0193,0.39627
1.0195,0.39736
1.0197,0.39863
1.0199,0.39784
1.0201,0.39611
1.0203,0.39465
1.0205,0.39395
1.0207,0.39472
1.0209,0.39666
1.0211,0.39861
1.0213,0.39936
1.0215,0.39789
1.0217,0.39524
1.0219,0.39387
1.0221,0.394
1.0223,0.39406
1.0225,0.39399
1.0227,0.39464
1.0229,0.39502
1.0231,0.39421
1.0233,0.39381
1.0235,0.39448
1.0237,0.39461
1.0239,0.39431
1.0241,0.39511
1.0243,0.3962
1.0245,0.39629
