KC-OL-hm_1,
0.54742,0.799
0.54766,0.79799
0.54789,0.80098
0.54812,0.80201
0.54835,0.80328
0.54858,0.80393
0.54881,0.80087
0.54905,0.80586
0.54928,0.81778
0.54951,0.82145
0.54975,0.81164
0.54998,0.80786
0.55021,0.81137
0.55045,0.80668
0.55068,0.80742
0.55091,0.81338
0.55115,0.81662
0.55138,0.81844
0.55162,0.81222
0.55185,0.80546
0.55209,0.80617
0.55232,0.81021
0.55256,0.80882
0.55279,0.80586
0.55303,0.80874
0.55327,0.80701
0.5535,0.80151
0.55374,0.80191
0.55397,0.80564
0.55421,0.806
0.55445,0.80593
0.55469,0.81126
0.55492,0.81678
0.55516,0.81696
0.5554,0.81284
0.55564,0.8102
0.55588,0.81162
0.55611,0.81558
0.55635,0.81923
0.55659,0.81924
0.55683,0.81418
0.55707,0.80803
0.55731,0.80994
0.55755,0.81284
0.55779,0.80766
0.55803,0.80572
0.55827,0.81
0.55851,0.81143
0.55875,0.81063
0.55899,0.80999
0.55923,0.80933
0.55947,0.80922
0.55972,0.80763
0.55996,0.80911
0.5602,0.81175
0.56044,0.81352
0.56068,0.81686
0.56093,0.81538
0.56117,0.81591
0.56141,0.8172
0.56166,0.81092
0.5619,0.80514
0.56214,0.80523
0.56239,0.80989
0.56263,0.81155
0.56287,0.81215
0.56312,0.81432
0.56336,0.81312
0.56361,0.81114
0.56385,0.80853
0.5641,0.80591
0.56435,0.8061
0.56459,0.80804
0.56484,0.81017
0.56508,0.81046
0.56533,0.80866
0.56558,0.80871
0.56582,0.80634
0.56607,0.80223
0.56632,0.80566
0.56657,0.81118
0.56681,0.81702
0.56706,0.81947
0.56731,0.81433
0.56756,0.81063
0.56781,0.80901
0.56805,0.81095
0.5683,0.81692
0.56855,0.82004
0.5688,0.82065
0.56905,0.8195
0.5693,0.8144
0.56955,0.81219
0.5698,0.81278
0.57005,0.8103
0.5703,0.81081
0.57056,0.81263
0.57081,0.8126
0.57106,0.81225
0.57131,0.81452
0.57156,0.81643
0.57181,0.81203
0.57207,0.81159
0.57232,0.81112
0.57257,0.8066
0.57282,0.8078
0.57308,0.81104
0.57333,0.81126
0.57358,0.8118
0.57384,0.81445
0.57409,0.81434
0.57435,0.81284
0.5746,0.81194
0.57486,0.81293
0.57511,0.81579
0.57537,0.81558
0.57562,0.81404
0.57588,0.81067
0.57613,0.80733
0.57639,0.80858
0.57665,0.81436
0.5769,0.81683
0.57716,0.8126
0.57742,0.80862
0.57767,0.80447
0.57793,0.80458
0.57819,0.80718
0.57845,0.80656
0.57871,0.80713
0.57896,0.81002
0.57922,0.81406
0.57948,0.81654
0.57974,0.81797
0.58,0.8172
0.58026,0.81502
0.58052,0.81276
0.58078,0.80934
0.58104,0.80915
0.5813,0.81248
0.58156,0.81506
0.58182,0.81175
0.58208,0.80802
0.58235,0.80945
0.58261,0.81219
0.58287,0.81328
0.58313,0.80949
0.58339,0.80737
0.58366,0.80856
0.58392,0.80606
0.58418,0.80382
0.58445,0.80723
0.58471,0.81358
0.58497,0.81638
0.58524,0.81533
0.5855,0.81382
0.58577,0.81162
0.58603,0.80934
0.5863,0.81
0.58656,0.81268
0.58683,0.81462
0.58709,0.81497
0.58736,0.81356
0.58763,0.81331
0.58789,0.81269
0.58816,0.80903
0.58843,0.80736
0.58869,0.81055
0.58896,0.81504
0.58923,0.81531
0.5895,0.81133
0.58976,0.80827
0.59003,0.80697
0.5903,0.8066
0.59057,0.80852
0.59084,0.8106
0.59111,0.81002
0.59138,0.80936
0.59165,0.81173
0.59192,0.81529
0.59219,0.81816
0.59246,0.81732
0.59273,0.81167
0.593,0.80773
0.59327,0.80657
0.59354,0.80781
0.59382,0.81175
0.59409,0.81327
0.59436,0.81183
0.59463,0.8104
0.59491,0.81
0.59518,0.80818
0.59545,0.80582
0.59573,0.80514
0.596,0.80453
0.59627,0.80643
0.59655,0.80996
0.59682,0.81135
0.5971,0.80857
0.59737,0.80613
0.59765,0.80907
0.59792,0.81021
0.5982,0.80947
0.59848,0.80882
0.59875,0.80721
0.59903,0.808
0.59931,0.80916
0.59958,0.81051
0.59986,0.8091
0.60014,0.80566
0.60042,0.80507
0.6007,0.80591
0.60097,0.80662
0.60125,0.80482
0.60153,0.8048
0.60181,0.8052
0.60209,0.80402
0.60237,0.80506
0.60265,0.80646
0.60293,0.80612
0.60321,0.80166
0.60349,0.80292
0.60377,0.80781
0.60405,0.80681
0.60434,0.80562
0.60462,0.80417
0.6049,0.80306
0.60518,0.80304
0.60547,0.80482
0.60575,0.80391
0.60603,0.80262
0.60631,0.80234
0.6066,0.79872
0.60688,0.80018
0.60717,0.80257
0.60745,0.80642
0.60774,0.80723
0.60802,0.80372
0.60831,0.80233
0.60859,0.79973
0.60888,0.80304
0.60916,0.80449
0.60945,0.80578
0.60974,0.80664
0.61002,0.80524
0.61031,0.80486
0.6106,0.80207
0.61089,0.80524
0.61117,0.80355
0.61146,0.80316
0.61175,0.80416
0.61204,0.80207
0.61233,0.80194
0.61262,0.79873
0.61291,0.80242
0.6132,0.80264
0.61349,0.80332
0.61378,0.80207
0.61407,0.79795
0.61436,0.79972
0.61465,0.7993
0.61494,0.80296
0.61524,0.79987
0.61553,0.79953
0.61582,0.79923
0.61611,0.79835
0.61641,0.80282
0.6167,0.79946
0.61699,0.80061
0.61729,0.79768
0.61758,0.79773
0.61787,0.79673
0.61817,0.79537
0.61846,0.79974
0.61876,0.79745
0.61905,0.80002
0.61935,0.79712
0.61965,0.79919
0.61994,0.79897
0.62024,0.79692
0.62054,0.80057
0.62083,0.79782
0.62113,0.80228
0.62143,0.79976
0.62173,0.80138
0.62203,0.80058
0.62232,0.79788
0.62262,0.80115
0.62292,0.7972
0.62322,0.79881
0.62352,0.79391
0.62382,0.79501
0.62412,0.79495
0.62442,0.79519
0.62472,0.79772
0.62502,0.79262
0.62533,0.79695
0.62563,0.79431
0.62593,0.79715
0.62623,0.79618
0.62654,0.79513
0.62684,0.7982
0.62714,0.79349
0.62744,0.79707
0.62775,0.79288
0.62805,0.79446
0.62836,0.79146
0.62866,0.79018
0.62897,0.79519
0.62927,0.79323
0.62958,0.79725
0.62988,0.7927
0.63019,0.7954
0.6305,0.79315
0.6308,0.79193
0.63111,0.79338
0.63142,0.78975
0.63173,0.79169
0.63203,0.79093
0.63234,0.77908
0.63389,0.7875
0.6342,0.79237
0.63451,0.79245
0.63482,0.79273
0.63513,0.79306
0.63544,0.79471
0.63575,0.79117
0.63607,0.7947
0.63638,0.79103
0.63669,0.79176
0.637,0.79136
0.63732,0.79181
0.63763,0.79265
0.63794,0.78857
0.63826,0.79158
0.63857,0.78915
0.63889,0.792
0.6392,0.79096
0.63952,0.79189
0.63983,0.79501
0.64015,0.79244
0.64046,0.7939
0.64078,0.79026
0.6411,0.79228
0.64142,0.79088
0.64173,0.79293
0.64205,0.79522
0.64237,0.79291
0.64269,0.79535
0.64301,0.79242
0.64333,0.79536
0.64364,0.79347
0.64396,0.79259
0.64428,0.7926
0.64461,0.79068
0.64493,0.79396
0.64525,0.79144
0.64557,0.79371
0.64589,0.79327
0.64621,0.79408
0.64653,0.79458
0.64686,0.79355
0.64718,0.79556
0.6475,0.79312
0.64783,0.79643
0.64815,0.79542
0.64847,0.79484
0.6488,0.79444
0.64912,0.79355
0.64945,0.79528
0.64978,0.79208
0.6501,0.79363
0.65043,0.79217
0.65075,0.79316
0.65108,0.79534
0.65141,0.79496
0.65173,0.79593
0.65206,0.79347
0.65239,0.79474
0.65272,0.79398
0.65305,0.79482
0.65338,0.79527
0.65371,0.79395
0.65404,0.7952
0.65437,0.79402
0.6547,0.79447
0.65503,0.79349
0.65536,0.79584
0.65569,0.79859
0.65602,0.79803
0.65635,0.79701
0.65669,0.79498
0.65702,0.79605
0.65735,0.79631
0.65769,0.79679
0.65802,0.79648
0.65836,0.79638
0.65869,0.79683
0.65902,0.79578
0.65936,0.79627
0.6597,0.79591
0.66003,0.79743
0.66037,0.79807
0.6607,0.79752
0.66104,0.79753
0.66138,0.79674
0.66172,0.79756
0.66205,0.79767
0.66239,0.79815
0.66273,0.79756
0.66307,0.79601
0.66341,0.79538
0.66375,0.79484
0.66409,0.79483
0.66443,0.79493
0.66477,0.79568
0.66511,0.795
0.66545,0.79531
0.66579,0.79682
0.66614,0.79746
0.66648,0.79774
0.66682,0.79612
0.66716,0.79523
0.66751,0.79592
0.66785,0.79728
0.6682,0.79762
0.66854,0.79737
0.66889,0.79805
0.66923,0.79742
0.66958,0.79683
0.66992,0.79644
0.67027,0.79673
0.67062,0.79779
0.67096,0.79719
0.67131,0.79544
0.67166,0.7942
0.67201,0.79527
0.67236,0.7968
0.6727,0.79739
0.67305,0.79751
0.6734,0.79632
0.67375,0.79537
0.6741,0.79534
0.67445,0.79583
0.67481,0.79581
0.67516,0.79524
0.67551,0.79556
0.67586,0.79559
0.67621,0.7954
0.67657,0.79549
0.67692,0.79575
0.67727,0.79566
0.67763,0.79477
0.67798,0.79396
0.67834,0.79332
0.67869,0.79371
0.67905,0.79479
0.6794,0.79539
0.67976,0.79493
0.68012,0.79412
0.68047,0.79455
0.68083,0.7951
0.68119,0.79417
0.68155,0.79294
0.6819,0.79332
0.68226,0.79421
0.68262,0.79413
0.68298,0.79384
0.68334,0.79353
0.6837,0.79317
0.68406,0.79273
0.68443,0.79227
0.68479,0.79203
0.68515,0.79206
0.68551,0.7918
0.68587,0.79121
0.68624,0.79113
0.6866,0.79119
0.68696,0.79082
0.68733,0.79033
0.68769,0.79006
0.68806,0.79006
0.68842,0.79028
0.68879,0.7897
0.68916,0.78901
0.68952,0.79062
0.68989,0.79188
0.69026,0.79044
0.69062,0.78895
0.69099,0.78862
0.69136,0.78743
0.69173,0.78589
0.6921,0.78607
0.69247,0.78721
0.69284,0.78776
0.69321,0.7873
0.69358,0.78672
0.69395,0.78709
0.69432,0.78825
0.6947,0.78757
0.69507,0.78536
0.69544,0.78475
0.69581,0.78525
0.69619,0.7862
0.69656,0.78555
0.69694,0.78367
0.69731,0.78244
0.69769,0.7813
0.69806,0.78148
0.69844,0.78267
0.69881,0.78363
0.69919,0.78336
0.69957,0.78276
0.69995,0.78249
0.70032,0.78172
0.7007,0.7815
0.70108,0.78152
0.70146,0.78151
0.70184,0.78071
0.70222,0.78024
0.7026,0.78071
0.70298,0.78045
0.70336,0.78057
0.70375,0.78043
0.70413,0.78009
0.70451,0.7795
0.70489,0.77849
0.70528,0.77763
0.70566,0.77666
0.70605,0.7762
0.70643,0.77674
0.70682,0.77789
0.7072,0.77729
0.70759,0.77652
0.70797,0.77654
0.70836,0.77549
0.70875,0.77499
0.70914,0.7753
0.70952,0.77563
0.70991,0.77515
0.7103,0.7746
0.71069,0.77373
0.71108,0.77152
0.71147,0.77125
0.71186,0.77258
0.71225,0.77323
0.71265,0.77301
0.71304,0.77248
0.71343,0.772
0.71382,0.77111
0.71422,0.77037
0.71461,0.7699
0.715,0.76957
0.7154,0.76952
0.71579,0.76982
0.71619,0.77014
0.71658,0.76985
0.71698,0.76898
0.71738,0.76831
0.71777,0.76773
0.71817,0.76688
0.71857,0.76735
0.71897,0.76825
0.71937,0.76828
0.71977,0.7677
0.72017,0.76674
0.72057,0.76652
0.72097,0.76643
0.72137,0.76559
0.72177,0.76386
0.72217,0.76254
0.72258,0.76334
0.72298,0.76367
0.72338,0.76268
0.72379,0.76239
0.72419,0.76263
0.7246,0.76244
0.725,0.76219
0.72541,0.76204
0.72581,0.76122
0.72622,0.76045
0.72663,0.76032
0.72703,0.75992
0.72744,0.75885
0.72785,0.75803
0.72826,0.75871
0.72867,0.75884
0.72908,0.75689
0.72949,0.7558
0.7299,0.75591
0.73031,0.75537
0.73072,0.75463
0.73113,0.75391
0.73155,0.75374
0.73196,0.75358
0.73237,0.75252
0.73279,0.7516
0.7332,0.75153
0.73362,0.75182
0.73403,0.75173
0.73445,0.75158
0.73486,0.75159
0.73528,0.75078
0.7357,0.75014
0.73612,0.75061
0.73653,0.75033
0.73695,0.74871
0.73737,0.74733
0.73779,0.74691
0.73821,0.74722
0.73863,0.74731
0.73905,0.7463
0.73948,0.74533
0.7399,0.74496
0.74032,0.74424
0.74074,0.7437
0.74117,0.74378
0.74159,0.74381
0.74202,0.74333
0.74244,0.74183
0.74287,0.74037
0.74329,0.7403
0.74372,0.74038
0.74415,0.74004
0.74457,0.73927
0.745,0.7381
0.74543,0.7372
0.74586,0.73681
0.74629,0.73711
0.74672,0.73692
0.74715,0.73558
0.74758,0.73482
0.74801,0.73403
0.74844,0.73288
0.74887,0.73217
0.74931,0.73179
0.74974,0.73219
0.75017,0.73277
0.75061,0.733
0.75104,0.73264
0.75148,0.73111
0.75191,0.72938
0.75235,0.72849
0.75279,0.72852
0.75323,0.72829
0.75366,0.72772
0.7541,0.72699
0.75454,0.72509
0.75498,0.72365
0.75542,0.72384
0.75586,0.72395
0.7563,0.72344
0.75674,0.72312
0.75719,0.72284
0.75763,0.72181
0.75807,0.7207
0.75851,0.72044
0.75896,0.72012
0.7594,0.71898
0.75985,0.71769
0.76029,0.71671
0.76074,0.71598
0.76119,0.71573
0.76163,0.71555
0.76208,0.71491
0.76253,0.71418
0.76298,0.71369
0.76343,0.71349
0.76388,0.71293
0.76433,0.71197
0.76478,0.71149
0.76523,0.71098
0.76568,0.71008
0.76614,0.70985
0.76659,0.70983
0.76704,0.70921
0.7675,0.70897
0.76795,0.70885
0.76841,0.70797
0.76886,0.70731
0.76932,0.70688
0.76977,0.70569
0.77023,0.70443
0.77069,0.70396
0.77115,0.70384
0.77161,0.70355
0.77207,0.70289
0.77253,0.70187
0.77299,0.7007
0.77345,0.70008
0.77391,0.70052
0.77437,0.70099
0.77484,0.7006
0.7753,0.69935
0.77576,0.69782
0.77623,0.69722
0.77669,0.69728
0.77716,0.6968
0.77762,0.69609
0.77809,0.69544
0.77856,0.69423
0.77903,0.69386
0.7795,0.69394
0.77996,0.69245
0.78043,0.69131
0.7809,0.69159
0.78138,0.69168
0.78185,0.69098
0.78232,0.69006
0.78279,0.689
0.78326,0.68752
0.78374,0.68666
0.78421,0.68659
0.78469,0.68659
0.78516,0.68614
0.78564,0.68531
0.78611,0.68476
0.78659,0.68444
0.78707,0.68417
0.78755,0.68361
0.78803,0.68294
0.7885,0.68267
0.78898,0.6825
0.78946,0.68178
0.78995,0.68075
0.79043,0.68016
0.79091,0.67967
0.79139,0.67931
0.79188,0.67897
0.79236,0.67849
0.79284,0.67791
0.79333,0.67691
0.79382,0.67633
0.7943,0.67595
0.79479,0.67512
0.79528,0.67451
0.79576,0.674
0.79625,0.67326
0.79674,0.67264
0.79723,0.67241
0.79772,0.67197
0.79822,0.671
0.79871,0.67004
0.7992,0.66952
0.79969,0.66951
0.80019,0.66923
0.80068,0.66833
0.80117,0.66739
0.80167,0.66734
0.80217,0.66729
0.80266,0.66631
0.80316,0.66572
0.80366,0.6656
0.80416,0.66534
0.80466,0.66486
0.80516,0.66411
0.80566,0.66372
0.80616,0.66347
0.80666,0.66279
0.80716,0.66189
0.80766,0.66124
0.80817,0.66098
0.80867,0.66079
0.80918,0.66062
0.80968,0.66037
0.81019,0.65973
0.81069,0.65894
0.8112,0.65866
0.81171,0.65853
0.81222,0.65786
0.81273,0.65689
0.81324,0.65614
0.81375,0.656
0.81426,0.65565
0.81477,0.65511
0.81528,0.65492
0.8158,0.6541
0.81631,0.65295
0.81682,0.65234
0.81734,0.65211
0.81786,0.65211
0.81837,0.65156
0.81889,0.65044
0.81941,0.65004
0.81992,0.65004
0.82044,0.6495
0.82096,0.64917
0.82148,0.64938
0.822,0.6493
0.82253,0.64868
0.82305,0.64782
0.82357,0.64719
0.82409,0.64677
0.82462,0.64634
0.82514,0.64595
0.82567,0.64555
0.8262,0.64519
0.82672,0.64495
0.82725,0.64461
0.82778,0.64354
0.82831,0.64278
0.82884,0.64295
0.82937,0.64302
0.8299,0.64289
0.83043,0.64224
0.83096,0.64158
0.8315,0.64165
0.83203,0.64139
0.83256,0.64028
0.8331,0.63925
0.83363,0.639
0.83417,0.6389
0.83471,0.63874
0.83525,0.63845
0.83578,0.63744
0.83632,0.63653
0.83686,0.63617
0.8374,0.63624
0.83794,0.63641
0.83849,0.63611
0.83903,0.63559
0.83957,0.63531
0.84012,0.63551
0.84066,0.6355
0.84121,0.63494
0.84175,0.63453
0.8423,0.63436
0.84285,0.6343
0.8434,0.6338
0.84395,0.6329
0.8445,0.63266
0.84505,0.6327
0.8456,0.6326
0.84615,0.6323
0.8467,0.63201
0.84726,0.63181
0.84781,0.63134
0.84836,0.63108
0.84892,0.6307
0.84948,0.63002
0.85003,0.62957
0.85059,0.62915
0.85115,0.62878
0.85171,0.62828
0.85227,0.62813
0.85283,0.62827
0.85339,0.6281
0.85395,0.62787
0.85452,0.62731
0.85508,0.6267
0.85564,0.62661
0.85621,0.62645
0.85678,0.62582
0.85734,0.62547
0.85791,0.62579
0.85848,0.62583
0.85905,0.62508
0.85962,0.62404
0.86019,0.62381
0.86076,0.62422
0.86133,0.62424
0.8619,0.62399
0.86248,0.62368
0.86305,0.62337
0.86362,0.62285
0.8642,0.62258
0.86478,0.62255
0.86535,0.62251
0.86593,0.62231
0.86651,0.62178
0.86709,0.62131
0.86767,0.62111
0.86825,0.62107
0.86883,0.62094
0.86942,0.62054
0.87,0.62013
0.87058,0.61975
0.87117,0.61946
0.87176,0.61927
0.87234,0.61895
0.87293,0.61856
0.87352,0.61817
0.87411,0.61796
0.8747,0.61788
0.87529,0.61752
0.87588,0.61708
0.87647,0.61677
0.87706,0.61644
0.87766,0.61601
0.87825,0.6155
0.87885,0.61514
0.87944,0.61496
0.88004,0.61472
0.88064,0.61447
0.88124,0.61409
0.88184,0.61354
0.88244,0.61319
0.88304,0.61306
0.88364,0.61292
0.88424,0.61266
0.88485,0.6122
0.88545,0.612
0.88606,0.61196
0.88666,0.61145
0.88727,0.61084
0.88788,0.6103
0.88849,0.60991
0.8891,0.60984
0.88971,0.60979
0.89032,0.60965
0.89093,0.60946
0.89154,0.60897
0.89215,0.60833
0.89277,0.60769
0.89338,0.6071
0.894,0.60665
0.89462,0.60646
0.89524,0.60637
0.89585,0.60606
0.89647,0.60544
0.89709,0.60498
0.89772,0.6048
0.89834,0.6045
0.89896,0.60404
0.89958,0.60355
0.90021,0.60307
0.90083,0.60266
0.90146,0.60229
0.90209,0.60195
0.90272,0.6017
0.90335,0.60129
0.90398,0.60068
0.90461,0.60018
0.90524,0.59965
0.90587,0.59898
0.9065,0.59837
0.90714,0.59779
0.90777,0.59715
0.90841,0.59669
0.90905,0.59629
0.90968,0.59577
0.91032,0.59532
0.91096,0.59488
0.9116,0.59454
0.91225,0.59416
0.91289,0.59363
0.91353,0.5932
0.91418,0.59271
0.91482,0.59221
0.91547,0.59167
0.91611,0.59103
0.91676,0.59049
0.91741,0.58997
0.91806,0.58939
0.91871,0.58875
0.91936,0.58815
0.92001,0.58748
0.92067,0.58678
0.92132,0.58629
0.92198,0.58567
0.92263,0.58486
0.92329,0.58412
0.92395,0.58351
0.92461,0.58289
0.92527,0.58222
0.92593,0.58161
0.92659,0.58096
0.92725,0.58025
0.92792,0.57955
0.92858,0.57881
0.92925,0.57801
0.92991,0.57727
0.93058,0.57666
0.93125,0.57608
0.93192,0.57541
0.93259,0.57469
0.93326,0.574
0.93393,0.57332
0.93461,0.57265
0.93528,0.57195
0.93596,0.57118
0.93663,0.57043
0.93731,0.56972
0.93799,0.56901
0.93867,0.56829
0.93935,0.56755
0.94003,0.56673
0.94071,0.56593
0.9414,0.56516
0.94208,0.56436
0.94276,0.56356
0.94345,0.56274
0.94414,0.56203
0.94483,0.5613
0.94551,0.56042
0.94621,0.55951
0.9469,0.55869
0.94759,0.5578
0.94828,0.55686
0.94898,0.55607
0.94967,0.55528
0.95037,0.55449
0.95106,0.55368
0.95176,0.55288
0.95246,0.55202
0.95316,0.55095
0.95386,0.55001
0.95457,0.54931
0.95527,0.54857
0.95597,0.54767
0.95668,0.54669
0.95739,0.54584
0.95809,0.54509
0.9588,0.5443
0.95951,0.54348
0.96022,0.54262
0.96094,0.54168
0.96165,0.54076
0.96236,0.53991
0.96308,0.53909
0.96379,0.53825
0.96451,0.53735
0.96523,0.5364
0.96595,0.53547
0.96667,0.53461
0.96739,0.53382
0.96811,0.53301
0.96883,0.5321
0.96956,0.53124
0.97029,0.53037
0.97101,0.52945
0.97174,0.52864
0.97247,0.52787
0.9732,0.52698
0.97393,0.52608
0.97466,0.52531
0.9754,0.52457
0.97613,0.52378
0.97687,0.52284
0.9776,0.52188
0.97834,0.52095
0.97908,0.52003
0.97982,0.5191
0.98056,0.51832
0.9813,0.51758
0.98205,0.51678
0.98279,0.51589
0.98354,0.51496
0.98428,0.51411
0.98503,0.51333
0.98578,0.51255
0.98653,0.5117
0.98728,0.5108
0.98803,0.50992
0.98879,0.50904
0.98954,0.50827
0.9903,0.50751
0.99106,0.50677
0.99181,0.50602
0.99257,0.50527
0.99333,0.50459
0.9941,0.50385
0.99486,0.50301
0.99562,0.50219
0.99639,0.50135
0.99715,0.50057
0.99792,0.49991
0.99869,0.49914
0.99946,0.49836
1.0002,0.4977
1.001,0.49704
1.0018,0.49634
1.0026,0.49564
1.0033,0.49502
1.0041,0.49444
1.0047,0.49639
1.0049,0.4949
1.0051,0.49213
1.0053,0.489
1.0055,0.48783
1.0057,0.49019
1.0059,0.49433
1.0061,0.49698
1.0062,0.49734
1.0064,0.49633
1.0066,0.49425
1.0068,0.49194
1.007,0.49097
1.0072,0.49143
1.0074,0.49219
1.0076,0.49242
1.0078,0.49209
1.008,0.49191
1.0082,0.49238
1.0084,0.49252
1.0086,0.49164
1.0088,0.491
1.009,0.49195
1.0092,0.49341
1.0094,0.49349
1.0096,0.49297
1.0098,0.49392
1.01,0.49538
1.0102,0.49524
1.0104,0.49408
1.0106,0.49278
1.0108,0.49122
1.011,0.49112
1.0112,0.49295
1.0114,0.49304
1.0115,0.48983
1.0117,0.48683
1.0119,0.48616
1.0121,0.4861
1.0123,0.48557
1.0125,0.48596
1.0127,0.4881
1.0129,0.49
1.0131,0.4902
1.0133,0.49056
1.0135,0.49151
1.0137,0.49072
1.0139,0.48882
1.0141,0.48818
1.0143,0.488
1.0145,0.48772
1.0147,0.48847
1.0149,0.48845
1.0151,0.48606
1.0153,0.48443
1.0155,0.48566
1.0157,0.48753
1.0159,0.48844
1.0161,0.4889
1.0163,0.48854
1.0165,0.48698
1.0167,0.48524
1.0169,0.48428
1.0171,0.48378
1.0173,0.48355
1.0175,0.48453
1.0177,0.48678
1.0179,0.48855
1.0181,0.48884
1.0183,0.48807
1.0185,0.48643
1.0187,0.48496
1.0189,0.48526
1.0191,0.48641
1.0193,0.48579
1.0195,0.48321
1.0197,0.48082
1.0199,0.47977
1.0201,0.47927
1.0203,0.47887
1.0205,0.47947
1.0207,0.48111
1.0209,0.48211
1.0211,0.48229
1.0213,0.483
1.0215,0.48383
1.0217,0.48374
1.0219,0.48324
1.0221,0.48276
1.0223,0.48228
1.0225,0.48237
1.0227,0.48308
1.0229,0.48351
1.0231,0.48333
1.0233,0.48282
1.0235,0.48216
1.0237,0.48141
1.0239,0.4804
1.0241,0.47918
1.0243,0.47856
1.0245,0.47896
1.0247,0.47937
1.0249,0.47859
