KC_OPX_lvn_10,
0.53968,0.17351
0.5399,0.17369
0.54013,0.17432
0.54035,0.17446
0.54058,0.17513
0.5408,0.17557
0.54103,0.17556
0.54125,0.17523
0.54148,0.1738
0.54171,0.17275
0.54193,0.17304
0.54216,0.17391
0.54239,0.17429
0.54261,0.1738
0.54284,0.17356
0.54307,0.17408
0.54329,0.17474
0.54352,0.17495
0.54375,0.1753
0.54398,0.17631
0.54421,0.17645
0.54444,0.17563
0.54466,0.17522
0.54489,0.1753
0.54512,0.17531
0.54535,0.17486
0.54558,0.17434
0.54581,0.1752
0.54604,0.17654
0.54627,0.17664
0.5465,0.17649
0.54673,0.17582
0.54696,0.17492
0.54719,0.17497
0.54742,0.17497
0.54766,0.17561
0.54789,0.1758
0.54812,0.17459
0.54835,0.17436
0.54858,0.17551
0.54881,0.17699
0.54905,0.17772
0.54928,0.17761
0.54951,0.17724
0.54975,0.17661
0.54998,0.17641
0.55021,0.17739
0.55045,0.17861
0.55068,0.17818
0.55091,0.1777
0.55115,0.17875
0.55138,0.17938
0.55162,0.17905
0.55185,0.17895
0.55209,0.17899
0.55232,0.17855
0.55256,0.17809
0.55279,0.17785
0.55303,0.17784
0.55327,0.17835
0.5535,0.17856
0.55374,0.17828
0.55397,0.1784
0.55421,0.17878
0.55445,0.17949
0.55469,0.18051
0.55492,0.18039
0.55516,0.1798
0.5554,0.18024
0.55564,0.18097
0.55588,0.18092
0.55611,0.18049
0.55635,0.18107
0.55659,0.18168
0.55683,0.18067
0.55707,0.17952
0.55731,0.17984
0.55755,0.18105
0.55779,0.18191
0.55803,0.18143
0.55827,0.18085
0.55851,0.18192
0.55875,0.18248
0.55899,0.18203
0.55923,0.18203
0.55947,0.18204
0.55972,0.18253
0.55996,0.18323
0.5602,0.18325
0.56044,0.18266
0.56068,0.1824
0.56093,0.18266
0.56117,0.18265
0.56141,0.18305
0.56166,0.18386
0.5619,0.18411
0.56214,0.18337
0.56239,0.18298
0.56263,0.18329
0.56287,0.18337
0.56312,0.18377
0.56336,0.18407
0.56361,0.18442
0.56385,0.18446
0.5641,0.18386
0.56435,0.18431
0.56459,0.18498
0.56484,0.18449
0.56508,0.18393
0.56533,0.18463
0.56558,0.18549
0.56582,0.18562
0.56607,0.18532
0.56632,0.18524
0.56657,0.18592
0.56681,0.18578
0.56706,0.18507
0.56731,0.18488
0.56756,0.18482
0.56781,0.18467
0.56805,0.18466
0.5683,0.1858
0.56855,0.18678
0.5688,0.18654
0.56905,0.186
0.5693,0.18612
0.56955,0.18714
0.5698,0.18736
0.57005,0.18668
0.5703,0.1869
0.57056,0.18772
0.57081,0.18752
0.57106,0.18681
0.57131,0.18658
0.57156,0.18658
0.57181,0.18728
0.57207,0.18821
0.57232,0.18835
0.57257,0.18822
0.57282,0.18836
0.57308,0.18862
0.57333,0.18897
0.57358,0.18935
0.57384,0.18922
0.57409,0.18865
0.57435,0.18857
0.5746,0.18881
0.57486,0.18845
0.57511,0.18833
0.57537,0.18902
0.57562,0.18941
0.57588,0.18896
0.57613,0.18846
0.57639,0.18846
0.57665,0.18832
0.5769,0.18834
0.57716,0.18906
0.57742,0.18993
0.57767,0.1901
0.57793,0.18984
0.57819,0.19031
0.57845,0.19078
0.57871,0.19053
0.57896,0.19014
0.57922,0.19019
0.57948,0.19063
0.57974,0.19093
0.58,0.19091
0.58026,0.19074
0.58052,0.19096
0.58078,0.1911
0.58104,0.19109
0.5813,0.19113
0.58156,0.1909
0.58182,0.19089
0.58208,0.1912
0.58235,0.19185
0.58261,0.19191
0.58287,0.1915
0.58313,0.19158
0.58339,0.19167
0.58366,0.19198
0.58392,0.19237
0.58418,0.19286
0.58445,0.19261
0.58471,0.19178
0.58497,0.19211
0.58524,0.19276
0.5855,0.19326
0.58577,0.19339
0.58603,0.19329
0.5863,0.19353
0.58656,0.19367
0.58683,0.19361
0.58709,0.19328
0.58736,0.19338
0.58763,0.19389
0.58789,0.19437
0.58816,0.19467
0.58843,0.19436
0.58869,0.19401
0.58896,0.19402
0.58923,0.19432
0.5895,0.19436
0.58976,0.19432
0.59003,0.19466
0.5903,0.19532
0.59057,0.1962
0.59084,0.19585
0.59111,0.19502
0.59138,0.19524
0.59165,0.19564
0.59192,0.19606
0.59219,0.19628
0.59246,0.19662
0.59273,0.19709
0.593,0.19697
0.59327,0.19715
0.59354,0.19734
0.59382,0.19694
0.59409,0.19695
0.59436,0.19745
0.59463,0.19739
0.59491,0.19708
0.59518,0.19734
0.59545,0.19737
0.59573,0.19731
0.596,0.19717
0.59627,0.19697
0.59655,0.19738
0.59682,0.19745
0.5971,0.19773
0.59737,0.19827
0.59765,0.19786
0.59792,0.19756
0.5982,0.19776
0.59848,0.19791
0.59875,0.19828
0.59903,0.19864
0.59931,0.19867
0.59958,0.19889
0.59986,0.19904
0.60014,0.19898
0.60042,0.19918
0.6007,0.19985
0.60097,0.20016
0.60125,0.19963
0.60153,0.19966
0.60181,0.19987
0.60209,0.20004
0.60237,0.20026
0.60265,0.19994
0.60293,0.19983
0.60321,0.19986
0.60349,0.2002
0.60377,0.20041
0.60405,0.2002
0.60434,0.20023
0.60462,0.20047
0.6049,0.20054
0.60518,0.20023
0.60547,0.20075
0.60575,0.2012
0.60603,0.20108
0.60631,0.20094
0.6066,0.20063
0.60688,0.20067
0.60717,0.20042
0.60745,0.20068
0.60774,0.20122
0.60802,0.20166
0.60831,0.20228
0.60859,0.20232
0.60888,0.20246
0.60916,0.20225
0.60945,0.20221
0.60974,0.20242
0.61002,0.20242
0.61031,0.20237
0.6106,0.20221
0.61089,0.20251
0.61117,0.20244
0.61146,0.20256
0.61175,0.20268
0.61204,0.20274
0.61233,0.20298
0.61262,0.20298
0.61291,0.20329
0.6132,0.20322
0.61349,0.20339
0.61378,0.20342
0.61407,0.20353
0.61436,0.20403
0.61465,0.204
0.61494,0.20417
0.61524,0.20428
0.61553,0.20476
0.61582,0.20481
0.61611,0.20475
0.61641,0.20467
0.6167,0.20442
0.61699,0.20507
0.61729,0.20494
0.61758,0.205
0.61787,0.20529
0.61817,0.20532
0.61846,0.20555
0.61876,0.20568
0.61905,0.20572
0.61935,0.20549
0.61965,0.20608
0.61994,0.20589
0.62024,0.20552
0.62054,0.20574
0.62083,0.20599
0.62113,0.20658
0.62143,0.20657
0.62173,0.20692
0.62203,0.20662
0.62232,0.20651
0.62262,0.20672
0.62292,0.20676
0.62322,0.20724
0.62352,0.20704
0.62382,0.20735
0.62412,0.20749
0.62442,0.20809
0.62472,0.20817
0.62502,0.20808
0.62533,0.20865
0.62563,0.20817
0.62593,0.20827
0.62623,0.20778
0.62654,0.20813
0.62684,0.20832
0.62714,0.20827
0.62744,0.20884
0.62775,0.20807
0.62805,0.20847
0.62836,0.20855
0.62866,0.20954
0.63544,0.21093
0.63575,0.21086
0.63607,0.2106
0.63638,0.21117
0.63669,0.2107
0.637,0.21153
0.63732,0.21107
0.63763,0.21149
0.63794,0.2117
0.63826,0.21165
0.63857,0.21191
0.63889,0.21162
0.6392,0.21234
0.63952,0.21204
0.63983,0.21216
0.64015,0.21219
0.64046,0.21214
0.64078,0.21236
0.6411,0.21239
0.64142,0.21303
0.64173,0.213
0.64205,0.21326
0.64237,0.2132
0.64269,0.21321
0.64301,0.21336
0.64333,0.21319
0.64364,0.21355
0.64396,0.21363
0.64428,0.21411
0.64461,0.21413
0.64493,0.21413
0.64525,0.21425
0.64557,0.21401
0.64589,0.21417
0.64621,0.21427
0.64653,0.21485
0.64686,0.21504
0.64718,0.21495
0.6475,0.21487
0.64783,0.21471
0.64815,0.2151
0.64847,0.2154
0.6488,0.21578
0.64912,0.2159
0.64945,0.21588
0.64978,0.21582
0.6501,0.21565
0.65043,0.21578
0.65075,0.21593
0.65108,0.21624
0.65141,0.21651
0.65173,0.21681
0.65206,0.21701
0.65239,0.21695
0.65272,0.21667
0.65305,0.21639
0.65338,0.21676
0.65371,0.21724
0.65404,0.21756
0.65437,0.21737
0.6547,0.21712
0.65503,0.21746
0.65536,0.21791
0.65569,0.2181
0.65602,0.21801
0.65635,0.21813
0.65669,0.21824
0.65702,0.21827
0.65735,0.21821
0.65769,0.21806
0.65802,0.21824
0.65836,0.21839
0.65869,0.21855
0.65902,0.21887
0.65936,0.21931
0.6597,0.21941
0.66003,0.21911
0.66037,0.21906
0.6607,0.21913
0.66104,0.21914
0.66138,0.21914
0.66172,0.2194
0.66205,0.21971
0.66239,0.21992
0.66273,0.22025
0.66307,0.22038
0.66341,0.22047
0.66375,0.22044
0.66409,0.22031
0.66443,0.22047
0.66477,0.22069
0.66511,0.22063
0.66545,0.22048
0.66579,0.22062
0.66614,0.22091
0.66648,0.22124
0.66682,0.22136
0.66716,0.22128
0.66751,0.22132
0.66785,0.22153
0.6682,0.22189
0.66854,0.22199
0.66889,0.22173
0.66923,0.22156
0.66958,0.22174
0.66992,0.22201
0.67027,0.22224
0.67062,0.22243
0.67096,0.22243
0.67131,0.22253
0.67166,0.22275
0.67201,0.22291
0.67236,0.22306
0.6727,0.22307
0.67305,0.22294
0.6734,0.22283
0.67375,0.22297
0.6741,0.22323
0.67445,0.22339
0.67481,0.22352
0.67516,0.22354
0.67551,0.22362
0.67586,0.22386
0.67621,0.22418
0.67657,0.22451
0.67692,0.22454
0.67727,0.22431
0.67763,0.2243
0.67798,0.22456
0.67834,0.22477
0.67869,0.22485
0.67905,0.22486
0.6794,0.22494
0.67976,0.22511
0.68012,0.22531
0.68047,0.2254
0.68083,0.22527
0.68119,0.22517
0.68155,0.22529
0.6819,0.22559
0.68226,0.22589
0.68262,0.22605
0.68298,0.22609
0.68334,0.22616
0.6837,0.22631
0.68406,0.22639
0.68443,0.22652
0.68479,0.22679
0.68515,0.22691
0.68551,0.22688
0.68587,0.22693
0.68624,0.22713
0.6866,0.22747
0.68696,0.22771
0.68733,0.22775
0.68769,0.22782
0.68806,0.22801
0.68842,0.22808
0.68879,0.22802
0.68916,0.228
0.68952,0.22806
0.68989,0.22821
0.69026,0.22837
0.69062,0.22856
0.69099,0.22871
0.69136,0.22864
0.69173,0.22869
0.6921,0.22884
0.69247,0.22889
0.69284,0.22908
0.69321,0.2293
0.69358,0.22925
0.69395,0.22926
0.69432,0.22937
0.6947,0.22937
0.69507,0.2295
0.69544,0.22974
0.69581,0.22985
0.69619,0.22991
0.69656,0.23002
0.69694,0.23008
0.69731,0.23015
0.69769,0.23033
0.69806,0.23052
0.69844,0.23063
0.69881,0.23055
0.69919,0.23043
0.69957,0.23057
0.69995,0.23087
0.70032,0.23101
0.7007,0.231
0.70108,0.23107
0.70146,0.23112
0.70184,0.23113
0.70222,0.23119
0.7026,0.23125
0.70298,0.2314
0.70336,0.23146
0.70375,0.23143
0.70413,0.23174
0.70451,0.23194
0.70489,0.23189
0.70528,0.23205
0.70566,0.23205
0.70605,0.23189
0.70643,0.23203
0.70682,0.23225
0.7072,0.23234
0.70759,0.23249
0.70797,0.2327
0.70836,0.23281
0.70875,0.23273
0.70914,0.23271
0.70952,0.23283
0.70991,0.23302
0.7103,0.23313
0.71069,0.23301
0.71108,0.23295
0.71147,0.23316
0.71186,0.23334
0.71225,0.23348
0.71265,0.23355
0.71304,0.23349
0.71343,0.23348
0.71382,0.23355
0.71422,0.23367
0.71461,0.23379
0.715,0.23383
0.7154,0.23377
0.71579,0.23364
0.71619,0.23362
0.71658,0.23369
0.71698,0.23373
0.71738,0.23393
0.71777,0.23419
0.71817,0.23431
0.71857,0.23424
0.71897,0.23419
0.71937,0.23433
0.71977,0.23443
0.72017,0.23452
0.72057,0.23465
0.72097,0.23467
0.72137,0.23476
0.72177,0.23486
0.72217,0.23486
0.72258,0.23493
0.72298,0.23503
0.72338,0.23507
0.72379,0.23509
0.72419,0.23505
0.7246,0.23494
0.725,0.23482
0.72541,0.2348
0.72581,0.2349
0.72622,0.23501
0.72663,0.23501
0.72703,0.23507
0.72744,0.23508
0.72785,0.23493
0.72826,0.23506
0.72867,0.23528
0.72908,0.23525
0.72949,0.23524
0.7299,0.23523
0.73031,0.23517
0.73072,0.23515
0.73113,0.23506
0.73155,0.23506
0.73196,0.2351
0.73237,0.23517
0.73279,0.23523
0.7332,0.23528
0.73362,0.23527
0.73403,0.23515
0.73445,0.23508
0.73486,0.23516
0.73528,0.23514
0.7357,0.23497
0.73612,0.23494
0.73653,0.23492
0.73695,0.23474
0.73737,0.23473
0.73779,0.23485
0.73821,0.23482
0.73863,0.2346
0.73905,0.23452
0.73948,0.23463
0.7399,0.23448
0.74032,0.23428
0.74074,0.23428
0.74117,0.23427
0.74159,0.23422
0.74202,0.23408
0.74244,0.23405
0.74287,0.23412
0.74329,0.23413
0.74372,0.23403
0.74415,0.23396
0.74457,0.23398
0.745,0.23386
0.74543,0.23377
0.74586,0.23377
0.74629,0.2336
0.74672,0.23336
0.74715,0.23314
0.74758,0.23307
0.74801,0.23307
0.74844,0.23295
0.74887,0.2328
0.74931,0.23273
0.74974,0.23271
0.75017,0.23275
0.75061,0.23267
0.75104,0.23241
0.75148,0.23221
0.75191,0.23218
0.75235,0.23213
0.75279,0.23187
0.75323,0.23163
0.75366,0.23158
0.7541,0.23152
0.75454,0.23137
0.75498,0.23118
0.75542,0.23108
0.75586,0.23098
0.7563,0.23086
0.75674,0.23083
0.75719,0.23072
0.75763,0.23048
0.75807,0.23025
0.75851,0.23013
0.75896,0.22992
0.7594,0.2296
0.75985,0.22938
0.76029,0.2292
0.76074,0.22893
0.76119,0.22861
0.76163,0.22842
0.76208,0.22831
0.76253,0.22807
0.76298,0.2278
0.76343,0.22773
0.76388,0.22781
0.76433,0.22766
0.76478,0.22726
0.76523,0.22684
0.76568,0.22653
0.76614,0.22638
0.76659,0.22637
0.76704,0.22627
0.7675,0.22592
0.76795,0.22559
0.76841,0.22546
0.76886,0.22531
0.76932,0.22504
0.76977,0.22466
0.77023,0.22426
0.77069,0.2239
0.77115,0.22365
0.77161,0.22346
0.77207,0.22315
0.77253,0.2227
0.77299,0.22231
0.77345,0.22213
0.77391,0.22185
0.77437,0.2215
0.77484,0.22114
0.7753,0.22069
0.77576,0.22031
0.77623,0.22004
0.77669,0.21974
0.77716,0.21941
0.77762,0.21908
0.77809,0.21867
0.77856,0.21829
0.77903,0.21803
0.7795,0.21758
0.77996,0.21712
0.78043,0.2169
0.7809,0.21671
0.78138,0.21628
0.78185,0.21569
0.78232,0.21528
0.78279,0.21499
0.78326,0.21477
0.78374,0.21445
0.78421,0.21394
0.78469,0.21348
0.78516,0.21301
0.78564,0.21256
0.78611,0.21214
0.78659,0.21169
0.78707,0.21131
0.78755,0.21094
0.78803,0.2106
0.7885,0.21012
0.78898,0.20954
0.78946,0.20891
0.78995,0.20827
0.79043,0.2079
0.79091,0.20755
0.79139,0.20701
0.79188,0.20656
0.79236,0.20614
0.79284,0.20567
0.79333,0.20522
0.79382,0.2047
0.7943,0.20421
0.79479,0.2038
0.79528,0.20335
0.79576,0.20297
0.79625,0.20252
0.79674,0.20195
0.79723,0.20152
0.79772,0.201
0.79822,0.20024
0.79871,0.19961
0.7992,0.1992
0.79969,0.19889
0.80019,0.19851
0.80068,0.19801
0.80117,0.19751
0.80167,0.19709
0.80217,0.19668
0.80266,0.19619
0.80316,0.19575
0.80366,0.1953
0.80416,0.19484
0.80466,0.19453
0.80516,0.19418
0.80566,0.19367
0.80616,0.19318
0.80666,0.19272
0.80716,0.19226
0.80766,0.19186
0.80817,0.19142
0.80867,0.19079
0.80918,0.19022
0.80968,0.18984
0.81019,0.18938
0.81069,0.18889
0.8112,0.18851
0.81171,0.18812
0.81222,0.18762
0.81273,0.18701
0.81324,0.18646
0.81375,0.18601
0.81426,0.1855
0.81477,0.18496
0.81528,0.18447
0.8158,0.184
0.81631,0.1834
0.81682,0.1828
0.81734,0.18245
0.81786,0.18211
0.81837,0.18146
0.81889,0.18072
0.81941,0.18016
0.81992,0.17969
0.82044,0.17916
0.82096,0.17864
0.82148,0.17808
0.822,0.17755
0.82253,0.17699
0.82305,0.17641
0.82357,0.17592
0.82409,0.17543
0.82462,0.1749
0.82514,0.17433
0.82567,0.17374
0.8262,0.17324
0.82672,0.17273
0.82725,0.1721
0.82778,0.17146
0.82831,0.17092
0.82884,0.17042
0.82937,0.16989
0.8299,0.16931
0.83043,0.1687
0.83096,0.1681
0.8315,0.16754
0.83203,0.16698
0.83256,0.16647
0.8331,0.16606
0.83363,0.16554
0.83417,0.16497
0.83471,0.16449
0.83525,0.16393
0.83578,0.16327
0.83632,0.16263
0.83686,0.16208
0.8374,0.16164
0.83794,0.16129
0.83849,0.16094
0.83903,0.16043
0.83957,0.15969
0.84012,0.15898
0.84066,0.15844
0.84121,0.15794
0.84175,0.15743
0.8423,0.15697
0.84285,0.1565
0.8434,0.15594
0.84395,0.15534
0.8445,0.15483
0.84505,0.15434
0.8456,0.15388
0.84615,0.15345
0.8467,0.15293
0.84726,0.15239
0.84781,0.15189
0.84836,0.15136
0.84892,0.15077
0.84948,0.15027
0.85003,0.14989
0.85059,0.1494
0.85115,0.14884
0.85171,0.14831
0.85227,0.14787
0.85283,0.14745
0.85339,0.14695
0.85395,0.14645
0.85452,0.14596
0.85508,0.14545
0.85564,0.14495
0.85621,0.14447
0.85678,0.14395
0.85734,0.14352
0.85791,0.14312
0.85848,0.1426
0.85905,0.1421
0.85962,0.14159
0.86019,0.14115
0.86076,0.14082
0.86133,0.14042
0.8619,0.14005
0.86248,0.13968
0.86305,0.13927
0.86362,0.13884
0.8642,0.13843
0.86478,0.13806
0.86535,0.13771
0.86593,0.13731
0.86651,0.13684
0.86709,0.1364
0.86767,0.13607
0.86825,0.13573
0.86883,0.13531
0.86942,0.13494
0.87,0.13461
0.87058,0.13428
0.87117,0.13397
0.87176,0.13362
0.87234,0.13321
0.87293,0.13284
0.87352,0.13249
0.87411,0.13212
0.8747,0.13175
0.87529,0.1314
0.87588,0.13109
0.87647,0.13075
0.87706,0.13035
0.87766,0.12999
0.87825,0.1297
0.87885,0.12938
0.87944,0.12903
0.88004,0.12873
0.88064,0.12849
0.88124,0.12823
0.88184,0.12794
0.88244,0.12766
0.88304,0.12737
0.88364,0.12709
0.88424,0.12681
0.88485,0.12652
0.88545,0.12625
0.88606,0.12602
0.88666,0.12574
0.88727,0.12544
