KC-OPX-lm_3,
0.54216,0.28351
0.54239,0.28751
0.54261,0.2884
0.54284,0.28701
0.54307,0.28481
0.54329,0.27963
0.54352,0.27671
0.54375,0.28025
0.54398,0.28486
0.54421,0.28393
0.54444,0.28004
0.54466,0.27682
0.54489,0.27916
0.54512,0.28396
0.54535,0.28388
0.54558,0.28394
0.54581,0.2845
0.54604,0.28347
0.54627,0.28197
0.5465,0.28223
0.54673,0.28276
0.54696,0.27907
0.54719,0.28
0.54742,0.28833
0.54766,0.29234
0.54789,0.28756
0.54812,0.28117
0.54835,0.27917
0.54858,0.28004
0.54881,0.28416
0.54905,0.28706
0.54928,0.28681
0.54951,0.28859
0.54975,0.28923
0.54998,0.28704
0.55021,0.28522
0.55045,0.28602
0.55068,0.28897
0.55091,0.29046
0.55115,0.2889
0.55138,0.28689
0.55162,0.288
0.55185,0.28886
0.55209,0.29021
0.55232,0.2933
0.55256,0.29055
0.55279,0.28449
0.55303,0.28335
0.55327,0.28664
0.5535,0.28716
0.55374,0.28533
0.55397,0.28496
0.55421,0.2848
0.55445,0.28779
0.55469,0.2888
0.55492,0.28711
0.55516,0.28862
0.5554,0.28846
0.55564,0.28952
0.55588,0.29168
0.55611,0.29135
0.55635,0.29227
0.55659,0.29301
0.55683,0.29087
0.55707,0.28818
0.55731,0.2896
0.55755,0.29037
0.55779,0.28709
0.55803,0.28633
0.55827,0.28895
0.55851,0.29043
0.55875,0.28871
0.55899,0.288
0.55923,0.28862
0.55947,0.28815
0.55972,0.28914
0.55996,0.29098
0.5602,0.29072
0.56044,0.28934
0.56068,0.29015
0.56093,0.28973
0.56117,0.28789
0.56141,0.28869
0.56166,0.28896
0.5619,0.2898
0.56214,0.29038
0.56239,0.2891
0.56263,0.29056
0.56287,0.29264
0.56312,0.29345
0.56336,0.29423
0.56361,0.29368
0.56385,0.29348
0.5641,0.29424
0.56435,0.29453
0.56459,0.29435
0.56484,0.29291
0.56508,0.29204
0.56533,0.29182
0.56558,0.2906
0.56582,0.29158
0.56607,0.29306
0.56632,0.29342
0.56657,0.29449
0.56681,0.29381
0.56706,0.29298
0.56731,0.29416
0.56756,0.29398
0.56781,0.2923
0.56805,0.29196
0.5683,0.29275
0.56855,0.29344
0.5688,0.29401
0.56905,0.29366
0.5693,0.29197
0.56955,0.29095
0.5698,0.29331
0.57005,0.29566
0.5703,0.29643
0.57056,0.29806
0.57081,0.29651
0.57106,0.2942
0.57131,0.29446
0.57156,0.29334
0.57181,0.29283
0.57207,0.2955
0.57232,0.29991
0.57257,0.29867
0.57282,0.2931
0.57308,0.2938
0.57333,0.29656
0.57358,0.29778
0.57384,0.29883
0.57409,0.29791
0.57435,0.29648
0.5746,0.29582
0.57486,0.29796
0.57511,0.29963
0.57537,0.29907
0.57562,0.29997
0.57588,0.30029
0.57613,0.3
0.57639,0.30095
0.57665,0.30111
0.5769,0.30013
0.57716,0.29956
0.57742,0.2983
0.57767,0.29693
0.57793,0.29659
0.57819,0.29795
0.57845,0.30061
0.57871,0.30023
0.57896,0.29964
0.57922,0.29934
0.57948,0.29827
0.57974,0.2999
0.58,0.29982
0.58026,0.30004
0.58052,0.30278
0.58078,0.30258
0.58104,0.3002
0.5813,0.29974
0.58156,0.30221
0.58182,0.30353
0.58208,0.30304
0.58235,0.30241
0.58261,0.3021
0.58287,0.30325
0.58313,0.30514
0.58339,0.3066
0.58366,0.30515
0.58392,0.30159
0.58418,0.29947
0.58445,0.30055
0.58471,0.30253
0.58497,0.30162
0.58524,0.30084
0.5855,0.30151
0.58577,0.3018
0.58603,0.30265
0.5863,0.30397
0.58656,0.30488
0.58683,0.30486
0.58709,0.30481
0.58736,0.30573
0.58763,0.30452
0.58789,0.30189
0.58816,0.30277
0.58843,0.3043
0.58869,0.30453
0.58896,0.30418
0.58923,0.30251
0.5895,0.30312
0.58976,0.30539
0.59003,0.30553
0.5903,0.30467
0.59057,0.30469
0.59084,0.30475
0.59111,0.30483
0.59138,0.30513
0.59165,0.3043
0.59192,0.30443
0.59219,0.30559
0.59246,0.30596
0.59273,0.30557
0.593,0.305
0.59327,0.30577
0.59354,0.30669
0.59382,0.30687
0.59409,0.30661
0.59436,0.30594
0.59463,0.30562
0.59491,0.30642
0.59518,0.3067
0.59545,0.30432
0.59573,0.30325
0.596,0.30435
0.59627,0.30512
0.59655,0.30666
0.59682,0.30736
0.5971,0.30666
0.59737,0.30689
0.59765,0.3086
0.59792,0.30966
0.5982,0.30723
0.59848,0.3047
0.59875,0.30606
0.59903,0.30787
0.59931,0.30818
0.59958,0.30832
0.59986,0.30867
0.60014,0.30884
0.60042,0.30831
0.6007,0.30844
0.60097,0.30915
0.60125,0.30973
0.60153,0.31015
0.60181,0.31006
0.60209,0.3097
0.60237,0.30906
0.60265,0.30964
0.60293,0.31026
0.60321,0.31032
0.60349,0.31194
0.60377,0.31286
0.60405,0.31142
0.60434,0.3104
0.60462,0.31085
0.6049,0.31104
0.60518,0.3112
0.60547,0.311
0.60575,0.31096
0.60603,0.31086
0.60631,0.30988
0.6066,0.31094
0.60688,0.31145
0.60717,0.31064
0.60745,0.31104
0.60774,0.31071
0.60802,0.31053
0.60831,0.31194
0.60859,0.31298
0.60888,0.31225
0.60916,0.31156
0.60945,0.31105
0.60974,0.31146
0.61002,0.31339
0.61031,0.31383
0.6106,0.31383
0.61089,0.3145
0.61117,0.31575
0.61146,0.31705
0.61175,0.31764
0.61204,0.31713
0.61233,0.31524
0.61262,0.3138
0.61291,0.31337
0.6132,0.31403
0.61349,0.31429
0.61378,0.31461
0.61407,0.31546
0.61436,0.31537
0.61465,0.31573
0.61494,0.31488
0.61524,0.31394
0.61553,0.31423
0.61582,0.3142
0.61611,0.31514
0.61641,0.31663
0.6167,0.31714
0.61699,0.31662
0.61729,0.31634
0.61758,0.31668
0.61787,0.31764
0.61817,0.31677
0.61846,0.31527
0.61876,0.31637
0.61905,0.31638
0.61935,0.31593
0.61965,0.31575
0.61994,0.3149
0.62024,0.31488
0.62054,0.31497
0.62083,0.31526
0.62113,0.31653
0.62143,0.31833
0.62173,0.3179
0.62203,0.3171
0.62232,0.31771
0.62262,0.31825
0.62292,0.31957
0.62322,0.3206
0.62352,0.32117
0.62382,0.3206
0.62412,0.31949
0.62442,0.31943
0.62472,0.31924
0.62502,0.31956
0.62533,0.32027
0.62563,0.32094
0.62593,0.32078
0.62623,0.31939
0.62654,0.31864
0.62684,0.3197
0.62714,0.32138
0.62744,0.32226
0.62775,0.32175
0.62805,0.32003
0.62836,0.31962
0.62866,0.32054
0.62897,0.32088
0.62927,0.32136
0.62958,0.32167
0.62988,0.3209
0.63019,0.32041
0.6305,0.32054
0.6308,0.32097
0.63111,0.32118
0.63142,0.3219
0.63173,0.32206
0.63203,0.32177
0.63234,0.31341
0.63358,0.31673
0.63389,0.32284
0.6342,0.32295
0.63451,0.32196
0.63482,0.32312
0.63513,0.32339
0.63544,0.32404
0.63575,0.32535
0.63607,0.32418
0.63638,0.32409
0.63669,0.32334
0.637,0.32423
0.63732,0.32479
0.63763,0.32449
0.63794,0.32402
0.63826,0.32372
0.63857,0.32532
0.63889,0.32503
0.6392,0.32514
0.63952,0.32523
0.63983,0.32543
0.64015,0.32591
0.64046,0.32478
0.64078,0.32402
0.6411,0.3241
0.64142,0.32611
0.64173,0.32711
0.64205,0.32675
0.64237,0.32566
0.64269,0.3249
0.64301,0.32548
0.64333,0.32542
0.64364,0.32617
0.64396,0.32572
0.64428,0.32663
0.64461,0.32872
0.64493,0.32858
0.64525,0.32722
0.64557,0.32561
0.64589,0.32689
0.64621,0.32805
0.64653,0.3283
0.64686,0.32855
0.64718,0.3281
0.6475,0.32802
0.64783,0.32751
0.64815,0.32764
0.64847,0.32754
0.6488,0.32817
0.64912,0.32873
0.64945,0.32819
0.64978,0.32812
0.6501,0.3285
0.65043,0.32955
0.65075,0.32937
0.65108,0.32925
0.65141,0.32887
0.65173,0.32874
0.65206,0.33025
0.65239,0.33051
0.65272,0.33033
0.65305,0.33007
0.65338,0.33055
0.65371,0.33158
0.65404,0.33224
0.65437,0.33183
0.6547,0.33018
0.65503,0.33013
0.65536,0.33111
0.65569,0.33238
0.65602,0.33265
0.65635,0.33234
0.65669,0.33231
0.65702,0.33114
0.65735,0.33092
0.65769,0.33127
0.65802,0.3318
0.65836,0.3321
0.65869,0.33136
0.65902,0.33174
0.65936,0.33296
0.6597,0.33325
0.66003,0.33304
0.66037,0.33331
0.6607,0.33313
0.66104,0.33329
0.66138,0.33372
0.66172,0.33376
0.66205,0.33424
0.66239,0.33407
0.66273,0.33365
0.66307,0.33377
0.66341,0.3344
0.66375,0.33516
0.66409,0.3354
0.66443,0.33517
0.66477,0.33493
0.66511,0.3352
0.66545,0.33568
0.66579,0.33603
0.66614,0.33516
0.66648,0.33453
0.66682,0.33547
0.66716,0.33685
0.66751,0.33796
0.66785,0.33769
0.6682,0.33701
0.66854,0.33618
0.66889,0.33572
0.66923,0.33641
0.66958,0.337
0.66992,0.33763
0.67027,0.33764
0.67062,0.33763
0.67096,0.33851
0.67131,0.33948
0.67166,0.33997
0.67201,0.33948
0.67236,0.33868
0.6727,0.3376
0.67305,0.33717
0.6734,0.33824
0.67375,0.33939
0.6741,0.33956
0.67445,0.33933
0.67481,0.33951
0.67516,0.33971
0.67551,0.34007
0.67586,0.3406
0.67621,0.34106
0.67657,0.34115
0.67692,0.34054
0.67727,0.34011
0.67763,0.34026
0.67798,0.34078
0.67834,0.34056
0.67869,0.3398
0.67905,0.3402
0.6794,0.34137
0.67976,0.34202
0.68012,0.34225
0.68047,0.34221
0.68083,0.34167
0.68119,0.34112
0.68155,0.34109
0.6819,0.34193
0.68226,0.3428
0.68262,0.34243
0.68298,0.34202
0.68334,0.34215
0.6837,0.3426
0.68406,0.34349
0.68443,0.34405
0.68479,0.34417
0.68515,0.34409
0.68551,0.34404
0.68587,0.34417
0.68624,0.34426
0.6866,0.34428
0.68696,0.34417
0.68733,0.34474
0.68769,0.34543
0.68806,0.34493
0.68842,0.34434
0.68879,0.34447
0.68916,0.34446
0.68952,0.34426
0.68989,0.34469
0.69026,0.34515
0.69062,0.34572
0.69099,0.34674
0.69136,0.34668
0.69173,0.3464
0.6921,0.34615
0.69247,0.34545
0.69284,0.34562
0.69321,0.3462
0.69358,0.3466
0.69395,0.34643
0.69432,0.34632
0.6947,0.34698
0.69507,0.34745
0.69544,0.34743
0.69581,0.34698
0.69619,0.34707
0.69656,0.34737
0.69694,0.34767
0.69731,0.34833
0.69769,0.34816
0.69806,0.34789
0.69844,0.34798
0.69881,0.34825
0.69919,0.3487
0.69957,0.3489
0.69995,0.34939
0.70032,0.34962
0.7007,0.34922
0.70108,0.34882
0.70146,0.34922
0.70184,0.34969
0.70222,0.34884
0.7026,0.34832
0.70298,0.34882
0.70336,0.35
0.70375,0.35135
0.70413,0.35155
0.70451,0.35116
0.70489,0.35084
0.70528,0.35058
0.70566,0.35041
0.70605,0.35017
0.70643,0.35028
0.70682,0.35085
0.7072,0.35174
0.70759,0.35244
0.70797,0.35244
0.70836,0.35219
0.70875,0.35217
0.70914,0.35247
0.70952,0.35226
0.70991,0.35171
0.7103,0.35153
0.71069,0.35133
0.71108,0.35131
0.71147,0.35143
0.71186,0.35179
0.71225,0.35225
0.71265,0.35216
0.71304,0.35245
0.71343,0.35309
0.71382,0.35336
0.71422,0.35358
0.71461,0.3538
0.715,0.35365
0.7154,0.35328
0.71579,0.35339
0.71619,0.35398
0.71658,0.35451
0.71698,0.35438
0.71738,0.35405
0.71777,0.35395
0.71817,0.35376
0.71857,0.35388
0.71897,0.35387
0.71937,0.35378
0.71977,0.35414
0.72017,0.35449
0.72057,0.35485
0.72097,0.35495
0.72137,0.35477
0.72177,0.35481
0.72217,0.35467
0.72258,0.35463
0.72298,0.35503
0.72338,0.35511
0.72379,0.35483
0.72419,0.35509
0.7246,0.35556
0.725,0.35532
0.72541,0.35523
0.72581,0.35555
0.72622,0.3551
0.72663,0.35495
0.72703,0.35566
0.72744,0.35581
0.72785,0.35537
0.72826,0.35509
0.72867,0.35538
0.72908,0.35549
0.72949,0.35531
0.7299,0.35588
0.73031,0.35655
0.73072,0.35678
0.73113,0.35645
0.73155,0.3561
0.73196,0.35627
0.73237,0.35665
0.73279,0.35695
0.7332,0.35642
0.73362,0.35574
0.73403,0.35607
0.73445,0.35646
0.73486,0.35613
0.73528,0.35533
0.7357,0.35491
0.73612,0.35495
0.73653,0.35514
0.73695,0.35568
0.73737,0.35587
0.73779,0.35574
0.73821,0.35587
0.73863,0.35571
0.73905,0.35531
0.73948,0.35509
0.7399,0.35482
0.74032,0.35442
0.74074,0.35438
0.74117,0.3549
0.74159,0.35529
0.74202,0.35513
0.74244,0.35509
0.74287,0.35547
0.74329,0.35566
0.74372,0.35515
0.74415,0.35444
0.74457,0.35431
0.745,0.35473
0.74543,0.3551
0.74586,0.35527
0.74629,0.35523
0.74672,0.35509
0.74715,0.35469
0.74758,0.35403
0.74801,0.35358
0.74844,0.35355
0.74887,0.35367
0.74931,0.35404
0.74974,0.35443
0.75017,0.35427
0.75061,0.35408
0.75104,0.35387
0.75148,0.35325
0.75191,0.35316
0.75235,0.35299
0.75279,0.35239
0.75323,0.35222
0.75366,0.35236
0.7541,0.35227
0.75454,0.35194
0.75498,0.3521
0.75542,0.35246
0.75586,0.35214
0.7563,0.35158
0.75674,0.35141
0.75719,0.35133
0.75763,0.35078
0.75807,0.35058
0.75851,0.3503
0.75896,0.34944
0.7594,0.34913
0.75985,0.34907
0.76029,0.34875
0.76074,0.34838
0.76119,0.34811
0.76163,0.34786
0.76208,0.3475
0.76253,0.34729
0.76298,0.34719
0.76343,0.34701
0.76388,0.34706
0.76433,0.34715
0.76478,0.34651
0.76523,0.34581
0.76568,0.34557
0.76614,0.34517
0.76659,0.34472
0.76704,0.34414
0.7675,0.34364
0.76795,0.34346
0.76841,0.34371
0.76886,0.34392
0.76932,0.34314
0.76977,0.34234
0.77023,0.34205
0.77069,0.34179
0.77115,0.34138
0.77161,0.34069
0.77207,0.34007
0.77253,0.33957
0.77299,0.33933
0.77345,0.33924
0.77391,0.33898
0.77437,0.33866
0.77484,0.33813
0.7753,0.33763
0.77576,0.33723
0.77623,0.33664
0.77669,0.33623
0.77716,0.33594
0.77762,0.3355
0.77809,0.33492
0.77856,0.33414
0.77903,0.33353
0.7795,0.3332
0.77996,0.33306
0.78043,0.33291
0.7809,0.33235
0.78138,0.33187
0.78185,0.33144
0.78232,0.33078
0.78279,0.33045
0.78326,0.33009
0.78374,0.3291
0.78421,0.32806
0.78469,0.32756
0.78516,0.32712
0.78564,0.32643
0.78611,0.3258
0.78659,0.32567
0.78707,0.32556
0.78755,0.32449
0.78803,0.32334
0.7885,0.32281
0.78898,0.32237
0.78946,0.32179
0.78995,0.32098
0.79043,0.32024
0.79091,0.31975
0.79139,0.31925
0.79188,0.31844
0.79236,0.31759
0.79284,0.31715
0.79333,0.3169
0.79382,0.31642
0.7943,0.31571
0.79479,0.31501
0.79528,0.31397
0.79576,0.31311
0.79625,0.313
0.79674,0.31237
0.79723,0.31135
0.79772,0.31084
0.79822,0.31043
0.79871,0.30978
0.7992,0.30886
0.79969,0.30801
0.80019,0.30714
0.80068,0.30618
0.80117,0.30545
0.80167,0.30481
0.80217,0.30426
0.80266,0.30375
0.80316,0.30309
0.80366,0.3024
0.80416,0.30188
0.80466,0.30138
0.80516,0.30064
0.80566,0.29971
0.80616,0.29871
0.80666,0.29787
0.80716,0.29723
0.80766,0.29654
0.80817,0.29587
0.80867,0.29499
0.80918,0.29391
0.80968,0.29303
0.81019,0.29234
0.81069,0.29169
0.8112,0.29087
0.81171,0.28992
0.81222,0.28896
0.81273,0.28817
0.81324,0.28773
0.81375,0.28727
0.81426,0.28675
0.81477,0.28614
0.81528,0.2851
0.8158,0.28393
0.81631,0.28263
0.81682,0.28129
0.81734,0.28059
0.81786,0.28019
0.81837,0.27959
0.81889,0.27892
0.81941,0.27824
0.81992,0.27733
0.82044,0.27624
0.82096,0.27555
0.82148,0.27493
0.822,0.27437
0.82253,0.27413
0.82305,0.27325
0.82357,0.27203
0.82409,0.27114
0.82462,0.27018
0.82514,0.26931
0.82567,0.26871
0.8262,0.26798
0.82672,0.26694
0.82725,0.26601
0.82778,0.26524
0.82831,0.26451
0.82884,0.26376
0.82937,0.26274
0.8299,0.26176
0.83043,0.261
0.83096,0.26035
0.8315,0.25953
0.83203,0.25879
0.83256,0.25848
0.8331,0.25761
0.83363,0.25621
0.83417,0.25536
0.83471,0.25492
0.83525,0.25432
0.83578,0.25333
0.83632,0.25224
0.83686,0.25131
0.8374,0.25058
0.83794,0.24993
0.83849,0.24924
0.83903,0.2486
0.83957,0.24812
0.84012,0.24758
0.84066,0.24692
0.84121,0.2462
0.84175,0.24532
0.8423,0.24461
0.84285,0.24389
0.8434,0.24266
0.84395,0.24181
0.8445,0.24138
0.84505,0.24046
0.8456,0.2394
0.84615,0.23861
0.8467,0.23787
0.84726,0.2371
0.84781,0.23646
0.84836,0.23589
0.84892,0.23524
0.84948,0.23452
0.85003,0.23374
0.85059,0.23297
0.85115,0.23229
0.85171,0.23159
0.85227,0.23089
0.85283,0.23028
0.85339,0.22961
0.85395,0.22904
0.85452,0.22862
0.85508,0.22796
0.85564,0.22721
0.85621,0.22655
0.85678,0.22587
0.85734,0.22523
0.85791,0.22459
0.85848,0.22382
0.85905,0.22289
0.85962,0.22199
0.86019,0.22166
0.86076,0.22151
0.86133,0.2209
0.8619,0.22026
0.86248,0.21964
0.86305,0.21896
0.86362,0.21849
0.8642,0.21814
0.86478,0.21765
0.86535,0.217
0.86593,0.21634
0.86651,0.21592
0.86709,0.21557
0.86767,0.21504
0.86825,0.21432
0.86883,0.2135
0.86942,0.21287
0.87,0.21233
0.87058,0.21165
0.87117,0.2111
0.87176,0.21085
0.87234,0.21056
0.87293,0.20995
0.87352,0.20923
0.87411,0.20876
0.8747,0.20848
0.87529,0.20801
0.87588,0.20753
0.87647,0.20729
0.87706,0.20689
0.87766,0.20624
0.87825,0.20565
0.87885,0.20516
0.87944,0.20463
0.88004,0.20401
0.88064,0.2035
0.88124,0.20336
0.88184,0.20317
0.88244,0.20262
0.88304,0.20203
0.88364,0.20156
0.88424,0.20122
0.88485,0.20094
0.88545,0.2005
0.88606,0.20008
0.88666,0.19984
0.88727,0.19951
0.88788,0.199
0.88849,0.19857
0.8891,0.19825
0.88971,0.19801
0.89032,0.19776
0.89093,0.19749
0.89154,0.19716
0.89215,0.19676
0.89277,0.19659
0.89338,0.19654
0.894,0.19625
0.89462,0.19589
0.89524,0.19561
0.89585,0.19534
0.89647,0.19504
0.89709,0.19477
0.89772,0.19454
0.89834,0.19421
0.89896,0.19389
0.89958,0.19373
0.90021,0.1936
0.90083,0.19332
0.90146,0.19309
0.90209,0.19298
0.90272,0.19289
0.90335,0.19276
0.90398,0.19246
0.90461,0.1922
0.90524,0.19216
0.90587,0.19217
0.9065,0.19207
0.90714,0.19194
0.90777,0.1918
0.90841,0.19164
0.90905,0.1915
0.90968,0.19132
0.91032,0.19117
0.91096,0.19122
0.9116,0.19123
0.91225,0.19111
0.91289,0.19097
0.91353,0.19083
0.91418,0.19078
0.91482,0.19082
0.91547,0.19091
0.91611,0.191
0.91676,0.19099
0.91741,0.19089
0.91806,0.1908
0.91871,0.19084
0.91936,0.19097
0.92001,0.19104
0.92067,0.19104
0.92132,0.19104
0.92198,0.19101
0.92263,0.19104
0.92329,0.1911
0.92395,0.19103
0.92461,0.19097
0.92527,0.19107
0.92593,0.19127
0.92659,0.19136
0.92725,0.19136
0.92792,0.19143
0.92858,0.19157
0.92925,0.19169
0.92991,0.19185
0.93058,0.19205
0.93125,0.19224
0.93192,0.19247
0.93259,0.19272
0.93326,0.19288
0.93393,0.19297
0.93461,0.19311
0.93528,0.1933
0.93596,0.1935
0.93663,0.19368
0.93731,0.19385
0.93799,0.19406
0.93867,0.19434
0.93935,0.19459
0.94003,0.19488
0.94071,0.19525
0.9414,0.19558
0.94208,0.19583
0.94276,0.19608
0.94345,0.19636
0.94414,0.19668
0.94483,0.19696
0.94551,0.19722
0.94621,0.19754
0.9469,0.19794
0.94759,0.19836
0.94828,0.19873
0.94898,0.19908
0.94967,0.19942
0.95037,0.19982
0.95106,0.20027
0.95176,0.20069
0.95246,0.20112
0.95316,0.2016
0.95386,0.20203
0.95457,0.20246
0.95527,0.20296
0.95597,0.20348
0.95668,0.20398
0.95739,0.20451
0.95809,0.20509
0.9588,0.20566
0.95951,0.20617
0.96022,0.20665
0.96094,0.20719
0.96165,0.20777
0.96236,0.20833
0.96308,0.2089
0.96379,0.20951
0.96451,0.2101
0.96523,0.2107
0.96595,0.21135
0.96667,0.21198
0.96739,0.21259
0.96811,0.21323
0.96883,0.21383
0.96956,0.21449
0.97029,0.21518
0.97101,0.21586
0.97174,0.21656
0.97247,0.2173
0.9732,0.21805
0.97393,0.21878
0.97466,0.21961
0.9754,0.22051
0.97613,0.22127
0.97687,0.22185
0.9776,0.22247
0.97834,0.22324
0.97908,0.22405
0.97982,0.22488
0.98056,0.22576
0.9813,0.22655
0.98205,0.22729
0.98279,0.22817
0.98354,0.2291
0.98428,0.22996
0.98503,0.23081
0.98578,0.23167
0.98653,0.23254
0.98728,0.23342
0.98803,0.23424
0.98879,0.23506
0.98954,0.23598
0.9903,0.23692
0.99106,0.23787
0.99181,0.23882
0.99257,0.23975
0.99333,0.24061
0.9941,0.24144
0.99486,0.24236
0.99562,0.24336
0.99639,0.24435
0.99715,0.2454
0.99792,0.24654
0.99869,0.2476
0.99946,0.2486
1.0002,0.2496
1.001,0.25059
1.0018,0.25159
1.0026,0.25256
1.0033,0.25359
1.0041,0.25468
1.0047,0.25423
1.0049,0.25457
1.0051,0.25623
1.0053,0.25721
1.0055,0.25743
1.0057,0.25775
1.0059,0.25802
1.0061,0.25853
1.0062,0.25933
1.0064,0.2594
1.0066,0.25898
1.0068,0.25944
1.007,0.26077
1.0072,0.26219
1.0074,0.26298
1.0076,0.2624
1.0078,0.26117
1.008,0.26086
1.0082,0.26178
1.0084,0.26342
1.0086,0.26482
1.0088,0.26495
1.009,0.26446
1.0092,0.26449
1.0094,0.26452
1.0096,0.26428
1.0098,0.26408
1.01,0.26371
1.0102,0.26381
1.0104,0.26497
1.0106,0.26554
1.0108,0.26456
1.011,0.2636
1.0112,0.26391
1.0114,0.26511
1.0115,0.26585
1.0117,0.26546
1.0119,0.2657
1.0121,0.26741
1.0123,0.26805
1.0125,0.26687
1.0127,0.26616
1.0129,0.26649
1.0131,0.26733
1.0133,0.26926
1.0135,0.27166
1.0137,0.27316
1.0139,0.27355
1.0141,0.27273
1.0143,0.27144
1.0145,0.27122
1.0147,0.27157
1.0149,0.27179
1.0151,0.27269
1.0153,0.27353
1.0155,0.27252
1.0157,0.2709
1.0159,0.27068
1.0161,0.27144
1.0163,0.27243
1.0165,0.27374
1.0167,0.27469
1.0169,0.2746
1.0171,0.27431
1.0173,0.27478
1.0175,0.27579
1.0177,0.27658
1.0179,0.27672
1.0181,0.27633
1.0183,0.27566
1.0185,0.2747
1.0187,0.27372
1.0189,0.27363
1.0191,0.27466
1.0193,0.27616
1.0195,0.2779
1.0197,0.27953
1.0199,0.2807
1.0201,0.28172
1.0203,0.28203
1.0205,0.2807
1.0207,0.27954
1.0209,0.28032
1.0211,0.28124
1.0213,0.28125
1.0215,0.28197
1.0217,0.28341
1.0219,0.284
1.0221,0.28374
1.0223,0.28314
1.0225,0.28237
1.0227,0.28194
1.0229,0.28206
1.0231,0.28267
1.0233,0.28357
1.0235,0.28394
1.0237,0.28348
1.0239,0.28313
1.0241,0.28311
1.0243,0.2831
1.0245,0.28345
