KC-OL-hm_4,
W,R
1.0237,0.49302
1.0239,0.49167
1.0241,0.49193
1.0243,0.49307
1.0245,0.49341
1.0247,0.49231
1.0249,0.49055
1.0251,0.48988
1.0254,0.49057
1.0256,0.49074
1.0258,0.48996
1.026,0.48943
1.0262,0.48879
1.0264,0.48859
1.0266,0.4908
1.0268,0.49337
1.027,0.49276
1.0272,0.49017
1.0274,0.48825
1.0276,0.48732
1.0278,0.48778
1.028,0.48962
1.0282,0.491
1.0284,0.49082
1.0286,0.49024
1.0288,0.49091
1.029,0.49266
1.0292,0.49388
1.0294,0.49402
1.0296,0.49329
1.0298,0.49112
1.03,0.4886
1.0302,0.48803
1.0304,0.48849
1.0307,0.48807
1.0309,0.48767
1.0311,0.48815
1.0313,0.48885
1.0315,0.49
1.0317,0.49144
1.0319,0.49148
1.0321,0.48966
1.0323,0.48753
1.0325,0.48665
1.0327,0.4875
1.0329,0.48893
1.0331,0.48903
1.0333,0.48788
1.0335,0.48768
1.0337,0.48858
1.0339,0.48808
1.0341,0.48619
1.0344,0.48584
1.0346,0.48713
1.0348,0.48761
1.035,0.48695
1.0352,0.48576
1.0354,0.48434
1.0356,0.48442
1.0358,0.48667
1.036,0.48835
1.0362,0.48807
1.0364,0.48772
1.0366,0.48776
1.0368,0.48695
1.037,0.48606
1.0372,0.48659
1.0375,0.48788
1.0377,0.48835
1.0379,0.4881
1.0381,0.48822
1.0383,0.48872
1.0385,0.48863
1.0387,0.48788
1.0389,0.48735
1.0391,0.48722
1.0393,0.48727
1.0395,0.48779
1.0397,0.48842
1.04,0.48797
1.0402,0.48694
1.0404,0.48694
1.0406,0.48751
1.0408,0.48691
1.041,0.48561
1.0412,0.48541
1.0414,0.48627
1.0416,0.48671
1.0418,0.48661
1.042,0.48684
1.0423,0.48671
1.0425,0.4854
1.0427,0.48446
1.0429,0.48495
1.0431,0.485
1.0433,0.48395
1.0435,0.48399
1.0437,0.48557
1.0439,0.4865
1.0441,0.48613
1.0444,0.48587
1.0446,0.48607
1.0448,0.4859
1.045,0.4854
1.0452,0.48525
1.0454,0.48543
1.0456,0.48545
1.0458,0.4849
1.046,0.48379
1.0462,0.48307
1.0465,0.48346
1.0467,0.48413
1.0469,0.48404
1.0471,0.48354
1.0473,0.48357
1.0475,0.48452
1.0477,0.48568
1.0479,0.48575
1.0482,0.48471
1.0484,0.48373
1.0486,0.48315
1.0488,0.48284
1.049,0.4831
1.0492,0.48369
1.0494,0.48391
1.0496,0.4839
1.0498,0.48399
1.0501,0.48417
1.0503,0.48481
1.0505,0.48566
1.0507,0.48553
1.0509,0.48447
1.0511,0.48419
1.0513,0.48483
1.0516,0.48466
1.0518,0.4836
1.052,0.48343
1.0522,0.4845
1.0524,0.48565
1.0526,0.48628
1.0528,0.48629
1.053,0.48556
1.0533,0.48484
1.0535,0.48532
1.0537,0.48656
1.0539,0.4868
1.0541,0.48576
1.0543,0.48506
1.0545,0.48504
1.0548,0.48445
1.055,0.4837
1.0552,0.48402
1.0554,0.48445
1.0556,0.48343
1.0558,0.4819
1.056,0.48189
1.0563,0.48345
1.0565,0.48469
1.0567,0.48471
1.0569,0.48438
1.0571,0.48396
1.0573,0.48305
1.0576,0.48263
1.0578,0.48369
1.058,0.48549
1.0582,0.48668
1.0584,0.48664
1.0586,0.48598
1.0589,0.48595
1.0591,0.48649
1.0593,0.48669
1.0595,0.48664
1.0597,0.48668
1.0599,0.48647
1.0602,0.48609
1.0604,0.48558
1.0606,0.4846
1.0608,0.48368
1.061,0.48364
1.0612,0.48427
1.0615,0.48498
1.0617,0.48573
1.0619,0.48648
1.0621,0.48667
1.0623,0.48563
1.0625,0.48397
1.0628,0.48308
1.063,0.48322
1.0632,0.48379
1.0634,0.48433
1.0636,0.48421
1.0639,0.48369
1.0641,0.48421
1.0643,0.48592
1.0645,0.48717
1.0647,0.48685
1.0649,0.4855
1.0652,0.48454
1.0654,0.48494
1.0656,0.486
1.0658,0.4862
1.066,0.48514
1.0663,0.48382
1.0665,0.48338
1.0667,0.48393
1.0669,0.485
1.0671,0.48638
1.0674,0.48732
1.0676,0.48675
1.0678,0.48551
1.068,0.48521
1.0682,0.48542
1.0685,0.48501
1.0687,0.48467
1.0689,0.48524
1.0691,0.48572
1.0693,0.48503
1.0696,0.48422
1.0698,0.48497
1.07,0.48665
1.0702,0.48731
1.0704,0.4868
1.0707,0.48636
1.0709,0.4863
1.0711,0.48601
1.0713,0.48555
1.0715,0.48595
1.0718,0.48744
1.072,0.48846
1.0722,0.48803
1.0724,0.48723
1.0727,0.48719
1.0729,0.48763
1.0731,0.48806
1.0733,0.48827
1.0735,0.48817
1.0738,0.48789
1.074,0.48767
1.0742,0.48783
1.0744,0.48859
1.0747,0.4894
1.0749,0.48989
1.0751,0.49042
1.0753,0.49074
1.0755,0.49033
1.0758,0.48967
1.076,0.48896
1.0762,0.48768
1.0764,0.48671
1.0767,0.4874
1.0769,0.48893
1.0771,0.48986
1.0773,0.49022
1.0776,0.49036
1.0778,0.49006
1.078,0.48961
1.0782,0.48963
1.0785,0.48983
1.0787,0.48977
1.0789,0.4898
1.0791,0.49001
1.0794,0.48979
1.0796,0.48904
1.0798,0.48848
1.08,0.48885
1.0803,0.49025
1.0805,0.49157
1.0807,0.49139
1.0809,0.49046
1.0812,0.49043
1.0814,0.49056
1.0816,0.48991
1.0818,0.49005
1.0821,0.49152
1.0823,0.49223
1.0825,0.4919
1.0827,0.49217
1.083,0.49253
1.0832,0.4917
1.0834,0.49064
1.0836,0.49047
1.0839,0.49067
1.0841,0.49102
1.0843,0.49164
1.0845,0.49207
1.0848,0.49215
1.085,0.49214
1.0852,0.49213
1.0855,0.49261
1.0857,0.49372
1.0859,0.49439
1.0861,0.49417
1.0864,0.49384
1.0866,0.49371
1.0868,0.49358
1.087,0.49369
1.0873,0.49417
1.0875,0.49482
1.0877,0.49546
1.088,0.49562
1.0882,0.49524
1.0884,0.49495
1.0886,0.49506
1.0889,0.49529
1.0891,0.49515
1.0893,0.49442
1.0896,0.49412
1.0898,0.49511
1.09,0.49603
1.0902,0.49544
1.0905,0.4946
1.0907,0.49506
1.0909,0.4958
1.0912,0.4956
1.0914,0.49556
1.0916,0.49648
1.0919,0.49685
1.0921,0.49592
1.0923,0.49523
1.0925,0.4956
1.0928,0.49616
1.093,0.49651
1.0932,0.49667
1.0935,0.49643
1.0937,0.49598
1.0939,0.49565
1.0942,0.4957
1.0944,0.49627
1.0946,0.49685
1.0948,0.49695
1.0951,0.49696
1.0953,0.49689
1.0955,0.49629
1.0958,0.4956
1.096,0.4955
1.0962,0.49627
1.0965,0.49781
1.0967,0.49928
1.0969,0.49993
1.0972,0.50011
1.0974,0.50013
1.0976,0.49995
1.0979,0.49979
1.0981,0.49971
1.0983,0.49975
1.0986,0.50012
1.0988,0.5003
1.099,0.49996
1.0993,0.49998
1.0995,0.50064
1.0997,0.50115
1.1,0.50117
1.1002,0.50093
1.1004,0.50082
1.1007,0.50108
1.1009,0.50117
1.1011,0.50091
1.1014,0.50123
1.1016,0.50233
1.1018,0.50319
1.1021,0.50309
1.1023,0.50228
1.1025,0.502
1.1028,0.50316
1.103,0.50473
1.1032,0.50529
1.1035,0.50493
1.1037,0.50407
1.1039,0.50286
1.1042,0.50203
1.1044,0.50227
1.1046,0.50341
1.1049,0.50454
1.1051,0.5049
1.1054,0.50487
1.1056,0.50512
1.1058,0.50529
1.1061,0.5053
1.1063,0.50548
1.1065,0.50515
1.1068,0.50439
1.107,0.50459
1.1072,0.50535
1.1075,0.50528
1.1077,0.50478
1.1079,0.50454
1.1082,0.5044
1.1084,0.5046
1.1087,0.50535
1.1089,0.50624
1.1091,0.50689
1.1094,0.50723
1.1096,0.50778
1.1098,0.50863
1.1101,0.50842
1.1103,0.50699
1.1106,0.50642
1.1108,0.50706
1.111,0.50782
1.1113,0.50898
1.1115,0.51034
1.1118,0.51062
1.112,0.51004
1.1122,0.50943
1.1125,0.50883
1.1127,0.50847
1.1129,0.50839
1.1132,0.50837
1.1134,0.50882
1.1137,0.50941
1.1139,0.50936
1.1141,0.5093
1.1144,0.50972
1.1146,0.50992
1.1149,0.50999
1.1151,0.51044
1.1153,0.51094
1.1156,0.51142
1.1158,0.51202
1.1161,0.51216
1.1163,0.51159
1.1165,0.51094
1.1168,0.51096
1.117,0.51179
1.1173,0.51261
1.1175,0.51275
1.1177,0.51281
1.118,0.51303
1.1182,0.51274
1.1185,0.51218
1.1187,0.5122
1.1189,0.51273
1.1192,0.51328
1.1194,0.51372
1.1197,0.51388
1.1199,0.51369
1.1202,0.51361
1.1204,0.5139
1.1206,0.51414
1.1209,0.51413
1.1211,0.51441
1.1214,0.51485
1.1216,0.51436
1.1219,0.51335
1.1221,0.51385
1.1223,0.51555
1.1226,0.5161
1.1228,0.51559
1.1231,0.51561
1.1233,0.5158
1.1236,0.51551
1.1238,0.51553
1.124,0.51619
1.1243,0.51699
1.1245,0.51779
1.1248,0.51817
1.125,0.51782
1.1253,0.51727
1.1255,0.51695
1.1257,0.51711
1.126,0.51809
1.1262,0.51926
1.1265,0.5195
1.1267,0.5191
1.127,0.51882
1.1272,0.5188
1.1275,0.51911
1.1277,0.51951
1.128,0.5194
1.1282,0.51894
1.1284,0.51885
1.1287,0.51925
1.1289,0.51961
1.1292,0.51944
1.1294,0.51919
1.1297,0.51955
1.1299,0.52028
1.1302,0.52087
1.1304,0.52123
1.1307,0.52109
1.1309,0.52042
1.1312,0.51989
1.1314,0.52003
1.1316,0.52073
1.1319,0.5216
1.1321,0.52202
1.1324,0.52158
1.1326,0.521
1.1329,0.5212
1.1331,0.52182
1.1334,0.52193
1.1336,0.5218
1.1339,0.52204
1.1341,0.52213
1.1344,0.52193
1.1346,0.5224
1.1349,0.52334
1.1351,0.5236
1.1354,0.52339
1.1356,0.52365
1.1359,0.52435
1.1361,0.52483
1.1364,0.5247
1.1366,0.52445
1.1369,0.5248
1.1371,0.52525
1.1374,0.52496
1.1376,0.52446
1.1379,0.52454
1.1381,0.5251
1.1384,0.52556
1.1386,0.52522
1.1389,0.52441
1.1391,0.52442
1.1394,0.52533
1.1396,0.52584
1.1399,0.5253
1.1401,0.52452
1.1404,0.52445
1.1406,0.52503
1.1409,0.52546
1.1411,0.52555
1.1414,0.52558
1.1416,0.5255
1.1419,0.52542
1.1421,0.52554
1.1424,0.52591
1.1426,0.52691
1.1429,0.52817
1.1431,0.52831
1.1434,0.52753
1.1436,0.52728
1.1439,0.5277
1.1441,0.52811
1.1444,0.52835
1.1446,0.52844
1.1449,0.52868
1.1451,0.52926
1.1454,0.52965
1.1456,0.52952
1.1459,0.529
1.1462,0.52828
1.1464,0.52797
1.1467,0.52844
1.1469,0.52909
1.1472,0.52934
1.1474,0.52922
1.1477,0.529
1.1479,0.52906
1.1482,0.52936
1.1484,0.52977
1.1487,0.5306
1.1489,0.53138
1.1492,0.53115
1.1495,0.53028
1.1497,0.52981
1.15,0.52999
1.1502,0.53033
1.1505,0.53018
1.1507,0.52954
1.151,0.52939
1.1512,0.53019
1.1515,0.5312
1.1518,0.5318
1.152,0.53195
1.1523,0.53194
1.1525,0.53224
1.1528,0.53268
1.153,0.53286
1.1533,0.53296
1.1535,0.5333
1.1538,0.53389
1.1541,0.5343
1.1543,0.53391
1.1546,0.53292
1.1548,0.53226
1.1551,0.53251
1.1553,0.53341
1.1556,0.53415
1.1559,0.53419
1.1561,0.53418
1.1564,0.53474
1.1566,0.53523
1.1569,0.53515
1.1572,0.53475
1.1574,0.53433
1.1577,0.53441
1.1579,0.53505
1.1582,0.53538
1.1584,0.53527
1.1587,0.5353
1.159,0.53548
1.1592,0.53584
1.1595,0.5365
1.1597,0.53673
1.16,0.5364
1.1603,0.53635
1.1605,0.53656
1.1608,0.53642
1.161,0.53585
1.1613,0.53519
1.1616,0.53496
1.1618,0.53524
1.1621,0.53552
1.1623,0.53579
1.1626,0.53653
1.1629,0.53736
1.1631,0.53768
1.1634,0.53778
1.1636,0.53789
1.1639,0.53765
1.1642,0.53712
1.1644,0.53714
1.1647,0.5381
1.165,0.53903
1.1652,0.53897
1.1655,0.53838
1.1657,0.53824
1.166,0.53841
1.1663,0.53842
1.1665,0.53846
1.1668,0.5385
1.1671,0.5382
1.1673,0.53794
1.1676,0.53828
1.1678,0.53875
1.1681,0.53884
1.1684,0.53886
1.1686,0.53894
1.1689,0.53888
1.1692,0.53904
1.1694,0.53943
1.1697,0.53931
1.1699,0.53881
1.1702,0.53893
1.1705,0.53976
1.1707,0.5405
1.171,0.54054
1.1713,0.54005
1.1715,0.53971
1.1718,0.53974
1.1721,0.53964
1.1723,0.53945
1.1726,0.53981
1.1729,0.54057
1.1731,0.54097
1.1734,0.54081
1.1737,0.54061
1.1739,0.54058
1.1742,0.54029
1.1745,0.53982
1.1747,0.53992
1.175,0.54055
1.1752,0.54084
1.1755,0.54058
1.1758,0.54023
1.176,0.54003
1.1763,0.54031
1.1766,0.54112
1.1769,0.54182
1.1771,0.542
1.1774,0.54205
1.1777,0.54211
1.1779,0.54189
1.1782,0.54152
1.1785,0.54148
1.1787,0.5418
1.179,0.54221
1.1793,0.54263
1.1795,0.54297
1.1798,0.54288
1.1801,0.54257
1.1803,0.54275
1.1806,0.54336
1.1809,0.54374
1.1811,0.54385
1.1814,0.54391
1.1817,0.54374
1.1819,0.54341
1.1822,0.54353
1.1825,0.54423
1.1828,0.54496
1.183,0.54529
1.1833,0.54512
1.1836,0.54447
1.1838,0.54358
1.1841,0.54299
1.1844,0.54308
1.1846,0.54365
1.1849,0.54413
1.1852,0.5442
1.1855,0.54402
1.1857,0.54374
1.186,0.54342
1.1863,0.54322
1.1865,0.54322
1.1868,0.54336
1.1871,0.54385
1.1874,0.54474
1.1876,0.54531
1.1879,0.54504
1.1882,0.54463
1.1884,0.54495
1.1887,0.54573
1.189,0.54615
1.1893,0.54607
1.1895,0.54595
1.1898,0.54596
1.1901,0.54578
1.1904,0.54551
1.1906,0.54573
1.1909,0.54634
1.1912,0.54651
1.1915,0.54609
1.1917,0.54567
1.192,0.54551
1.1923,0.54555
1.1925,0.54579
1.1928,0.54622
1.1931,0.5466
1.1934,0.54684
1.1936,0.54707
1.1939,0.54742
1.1942,0.54758
1.1945,0.54729
1.1947,0.54709
1.195,0.54751
1.1953,0.5482
1.1956,0.54851
1.1958,0.54813
1.1961,0.54734
1.1964,0.54703
1.1967,0.54756
1.197,0.54808
1.1972,0.548
1.1975,0.5477
1.1978,0.54774
1.1981,0.54851
1.1983,0.54974
1.1986,0.55028
1.1989,0.5497
1.1992,0.54894
1.1994,0.54864
1.1997,0.54851
1.2,0.54835
1.2003,0.54844
1.2006,0.54886
1.2008,0.5493
1.2011,0.54946
1.2014,0.54945
1.2017,0.54954
1.2019,0.5495
1.2022,0.54911
1.2025,0.54874
1.2028,0.54894
1.2031,0.54959
1.2033,0.55006
1.2036,0.55014
1.2039,0.55008
1.2042,0.54996
1.2045,0.54982
1.2047,0.54977
1.205,0.54971
1.2053,0.54956
1.2056,0.54957
1.2059,0.54983
1.2061,0.55026
1.2064,0.55075
1.2067,0.5512
1.207,0.55155
1.2073,0.55176
1.2075,0.55181
1.2078,0.55192
1.2081,0.55212
1.2084,0.55198
1.2087,0.55151
1.209,0.55126
1.2092,0.55128
1.2095,0.55151
1.2098,0.55202
1.2101,0.55229
1.2104,0.55196
1.2106,0.55157
1.2109,0.55153
1.2112,0.55176
1.2115,0.55211
1.2118,0.55236
1.2121,0.55243
1.2123,0.55257
1.2126,0.55279
1.2129,0.5529
1.2132,0.55273
1.2135,0.55229
1.2138,0.55199
1.214,0.55213
1.2143,0.55237
1.2146,0.55251
1.2149,0.55271
1.2152,0.55288
1.2155,0.5528
1.2158,0.55256
1.216,0.55255
1.2163,0.5531
1.2166,0.55375
1.2169,0.55375
1.2172,0.55325
1.2175,0.55306
1.2178,0.55348
1.218,0.55399
1.2183,0.55395
1.2186,0.55359
1.2189,0.55376
1.2192,0.55422
1.2195,0.55411
1.2198,0.55354
1.22,0.55312
1.2203,0.55321
1.2206,0.55383
1.2209,0.55439
1.2212,0.55438
1.2215,0.55413
1.2218,0.55408
1.2221,0.55451
1.2223,0.55547
1.2226,0.55611
1.2229,0.5556
1.2232,0.55467
1.2235,0.55448
1.2238,0.55516
1.2241,0.55593
1.2244,0.55603
1.2247,0.55575
1.2249,0.55577
1.2252,0.55604
1.2255,0.55635
1.2258,0.55678
1.2261,0.55698
1.2264,0.55676
1.2267,0.55659
1.227,0.55648
1.2273,0.55621
1.2276,0.55613
1.2278,0.5565
1.2281,0.55708
1.2284,0.55751
1.2287,0.55758
1.229,0.55776
1.2293,0.55839
1.2296,0.55875
1.2299,0.55834
1.2302,0.55791
1.2305,0.55808
1.2308,0.55841
1.2311,0.55836
1.2313,0.55806
1.2316,0.55803
1.2319,0.55822
1.2322,0.55823
1.2325,0.55824
1.2328,0.55848
1.2331,0.55867
1.2334,0.55863
1.2337,0.55864
1.234,0.55888
1.2343,0.55924
1.2346,0.55935
1.2349,0.55916
1.2352,0.55916
1.2355,0.55946
1.2357,0.55949
1.236,0.55908
1.2363,0.55874
1.2366,0.5588
1.2369,0.55907
1.2372,0.55909
1.2375,0.55892
1.2378,0.55902
1.2381,0.5594
1.2384,0.55971
1.2387,0.55998
1.239,0.56032
1.2393,0.56049
1.2396,0.56056
1.2399,0.56085
1.2402,0.56142
1.2405,0.56183
1.2408,0.5618
1.2411,0.56161
1.2414,0.56159
1.2417,0.56171
1.242,0.56189
1.2423,0.56209
1.2426,0.56226
1.2429,0.56241
1.2432,0.56242
1.2435,0.56227
1.2438,0.56213
1.2441,0.56203
1.2443,0.56187
1.2446,0.56187
1.2449,0.56223
1.2452,0.56269
1.2455,0.56301
1.2458,0.56337
1.2461,0.56386
1.2464,0.56416
1.2467,0.56396
1.247,0.56352
1.2473,0.56324
1.2476,0.56322
1.2479,0.56349
1.2482,0.5638
1.2485,0.56375
1.2488,0.56368
1.2491,0.56401
1.2494,0.56419
1.2497,0.56393
1.25,0.56382
1.2504,0.56412
1.2507,0.56443
1.251,0.56455
1.2513,0.56465
1.2516,0.56486
1.2519,0.56514
1.2522,0.56538
1.2525,0.56551
1.2528,0.56555
1.2531,0.5657
1.2534,0.56607
1.2537,0.56637
1.254,0.56635
1.2543,0.56626
1.2546,0.56628
1.2549,0.56634
1.2552,0.56634
1.2555,0.56616
1.2558,0.56584
1.2561,0.56586
1.2564,0.56636
1.2567,0.56698
1.257,0.56741
1.2573,0.56763
1.2576,0.56789
1.2579,0.56838
1.2582,0.56864
1.2585,0.5682
1.2588,0.56745
1.2592,0.56716
1.2595,0.56765
1.2598,0.56837
1.2601,0.56851
1.2604,0.56811
1.2607,0.56777
1.261,0.56774
1.2613,0.56812
1.2616,0.56868
1.2619,0.56876
1.2622,0.56854
1.2625,0.56882
1.2628,0.56943
1.2631,0.5697
1.2635,0.56969
1.2638,0.56958
1.2641,0.56944
1.2644,0.5695
1.2647,0.5698
1.265,0.57008
1.2653,0.57017
1.2656,0.56996
1.2659,0.56976
1.2662,0.56994
1.2665,0.57031
1.2668,0.57058
1.2672,0.57087
1.2675,0.57122
1.2678,0.57153
1.2681,0.57171
1.2684,0.57178
1.2687,0.57188
1.269,0.57217
1.2693,0.57243
1.2696,0.5724
1.2699,0.57207
1.2703,0.57173
1.2706,0.57172
1.2709,0.57208
1.2712,0.57251
1.2715,0.57285
1.2718,0.5731
1.2721,0.57311
1.2724,0.57281
1.2728,0.57246
1.2731,0.57238
1.2734,0.5728
1.2737,0.57375
1.274,0.57456
1.2743,0.57452
1.2746,0.57404
1.2749,0.57394
1.2753,0.57411
1.2756,0.5741
1.2759,0.57414
1.2762,0.57447
1.2765,0.57488
1.2768,0.57504
1.2771,0.57493
1.2775,0.57501
1.2778,0.57552
1.2781,0.57575
1.2784,0.57538
1.2787,0.57526
1.279,0.5756
1.2793,0.57575
1.2797,0.57578
1.28,0.57614
1.2803,0.57648
1.2806,0.57632
1.2809,0.57598
1.2812,0.57625
1.2816,0.57707
1.2819,0.57736
1.2822,0.57689
1.2825,0.57671
1.2828,0.5772
1.2831,0.57776
1.2835,0.57822
1.2838,0.57866
1.2841,0.57887
1.2844,0.57883
1.2847,0.57887
1.2851,0.57894
1.2854,0.57874
1.2857,0.57837
1.286,0.57837
1.2863,0.57879
1.2867,0.57916
1.287,0.5795
1.2873,0.57991
1.2876,0.57993
1.2879,0.57951
1.2882,0.57925
1.2886,0.57947
1.2889,0.58016
1.2892,0.58092
1.2895,0.58113
1.2899,0.58112
1.2902,0.58154
1.2905,0.58194
1.2908,0.58182
1.2911,0.58156
1.2915,0.58139
1.2918,0.58129
1.2921,0.58148
1.2924,0.58186
1.2927,0.58216
1.2931,0.58249
1.2934,0.58287
1.2937,0.5831
1.294,0.58319
1.2944,0.58346
1.2947,0.58401
1.295,0.58442
1.2953,0.58426
1.2957,0.58387
1.296,0.58386
1.2963,0.58427
1.2966,0.58467
1.2969,0.58482
1.2973,0.58489
1.2976,0.58516
1.2979,0.58552
1.2982,0.58584
1.2986,0.58616
1.2989,0.58618
1.2992,0.58582
1.2996,0.5857
1.2999,0.58591
1.3002,0.58608
1.3005,0.58645
1.3009,0.58706
1.3012,0.58732
1.3015,0.58736
1.3018,0.58756
1.3022,0.58766
1.3025,0.5875
1.3028,0.58733
1.3031,0.58733
1.3035,0.58761
1.3038,0.58812
1.3041,0.58863
1.3045,0.58892
1.3048,0.58885
1.3051,0.58867
1.3054,0.58899
1.3058,0.58979
1.3061,0.59032
1.3064,0.59019
1.3068,0.59002
1.3071,0.59057
1.3074,0.59141
1.3077,0.59137
1.3081,0.59068
1.3084,0.59056
1.3087,0.59114
1.3091,0.59174
1.3094,0.59208
1.3097,0.59211
1.3101,0.5922
1.3104,0.59263
1.3107,0.5929
1.3111,0.59286
1.3114,0.59303
1.3117,0.59323
1.312,0.59316
1.3124,0.59335
1.3127,0.59387
1.313,0.59399
1.3134,0.59359
1.3137,0.59335
1.314,0.59377
1.3144,0.59464
1.3147,0.59523
1.315,0.59531
1.3154,0.59533
1.3157,0.59561
1.316,0.59605
1.3164,0.59647
1.3167,0.59661
1.317,0.59642
1.3174,0.59634
1.3177,0.59667
1.318,0.59727
1.3184,0.59783
1.3187,0.59814
1.3191,0.59813
1.3194,0.59805
1.3197,0.59824
1.3201,0.59853
1.3204,0.59867
1.3207,0.59882
1.3211,0.59905
1.3214,0.59917
1.3217,0.59949
1.3221,0.60018
1.3224,0.60054
1.3228,0.6003
1.3231,0.60005
1.3234,0.60016
1.3238,0.60054
1.3241,0.60104
1.3244,0.60142
1.3248,0.6016
1.3251,0.60188
1.3255,0.60222
1.3258,0.60222
1.3261,0.6018
1.3265,0.60158
1.3268,0.60194
1.3272,0.60239
1.3275,0.6025
1.3278,0.60272
1.3282,0.60336
1.3285,0.60408
1.3289,0.60464
1.3292,0.60492
1.3295,0.6049
1.3299,0.60475
1.3302,0.60453
1.3306,0.60435
1.3309,0.60454
1.3312,0.60495
1.3316,0.60532
1.3319,0.60584
1.3323,0.60629
1.3326,0.60618
1.333,0.606
1.3333,0.60628
1.3336,0.60668
1.334,0.60694
1.3343,0.60728
1.3347,0.60771
1.335,0.60801
1.3354,0.60801
1.3357,0.60794
1.336,0.60817
1.3364,0.60856
1.3367,0.60867
1.3371,0.60864
1.3374,0.60894
1.3378,0.60957
1.3381,0.60995
1.3385,0.60986
1.3388,0.60999
1.3392,0.61084
1.3395,0.61164
1.3398,0.61165
1.3402,0.61133
1.3405,0.61146
1.3409,0.61222
1.3412,0.61311
1.3416,0.61347
1.3419,0.61341
1.3423,0.61357
1.3426,0.61394
1.343,0.61408
1.3433,0.61413
1.3437,0.61443
1.344,0.6147
1.3444,0.61474
1.3447,0.61486
1.3451,0.61516
1.3454,0.61533
1.3458,0.61536
1.3461,0.61555
1.3465,0.61594
1.3468,0.61629
1.3472,0.6166
1.3475,0.6172
1.3479,0.61809
1.3482,0.61852
1.3486,0.61811
1.3489,0.6177
1.3493,0.61796
1.3496,0.61854
1.35,0.61912
1.3503,0.61946
1.3507,0.61939
1.351,0.61939
1.3514,0.61998
1.3517,0.62078
1.3521,0.62121
1.3524,0.62128
1.3528,0.62127
1.3531,0.62142
1.3535,0.62163
1.3538,0.62187
1.3542,0.62235
1.3545,0.62282
1.3549,0.62291
1.3553,0.62301
1.3556,0.62353
1.356,0.6242
1.3563,0.62473
1.3567,0.62489
1.357,0.62442
1.3574,0.6239
1.3577,0.62414
1.3581,0.62492
1.3585,0.62547
1.3588,0.62582
1.3592,0.62631
1.3595,0.6269
1.3599,0.62742
1.3602,0.62791
1.3606,0.62827
1.3609,0.6284
1.3613,0.62845
1.3617,0.62859
1.362,0.62886
1.3624,0.62937
1.3627,0.6298
1.3631,0.62978
1.3635,0.62981
1.3638,0.63033
1.3642,0.6308
1.3645,0.63076
1.3649,0.6307
1.3652,0.6312
1.3656,0.63212
1.366,0.63276
1.3663,0.63273
1.3667,0.63253
1.367,0.63293
1.3674,0.63378
1.3678,0.63437
1.3681,0.6345
1.3685,0.63465
1.3689,0.635
1.3692,0.63549
1.3696,0.63597
1.3699,0.63599
1.3703,0.63551
1.3707,0.63545
1.371,0.63608
1.3714,0.63656
1.3717,0.63683
1.3721,0.63735
1.3725,0.63768
1.3728,0.63761
1.3732,0.63765
1.3736,0.63791
1.3739,0.63827
1.3743,0.63873
1.3747,0.63894
1.375,0.6389
1.3754,0.63938
1.3758,0.64036
1.3761,0.6409
1.3765,0.64085
1.3768,0.64084
1.3772,0.64105
1.3776,0.64134
1.3779,0.64182
1.3783,0.64252
1.3787,0.64304
1.379,0.64302
1.3794,0.64278
1.3798,0.6429
1.3801,0.64349
1.3805,0.64403
1.3809,0.64413
1.3812,0.6441
1.3816,0.64442
1.382,0.64521
1.3824,0.64612
1.3827,0.64659
1.3831,0.64653
1.3835,0.64653
1.3838,0.64682
1.3842,0.64701
1.3846,0.64701
1.3849,0.64704
1.3853,0.64711
1.3857,0.64717
1.386,0.64742
1.3864,0.6481
1.3868,0.6489
1.3872,0.6493
1.3875,0.64947
1.3879,0.65002
1.3883,0.65067
1.3886,0.65088
1.389,0.65088
1.3894,0.65089
1.3898,0.65099
1.3901,0.6514
1.3905,0.65196
1.3909,0.65226
1.3913,0.65248
1.3916,0.65289
1.392,0.65336
1.3924,0.65391
1.3927,0.65438
1.3931,0.65462
1.3935,0.65484
1.3939,0.65511
1.3942,0.6554
1.3946,0.65591
1.395,0.65654
1.3954,0.65687
1.3957,0.65704
1.3961,0.65758
1.3965,0.65843
1.3969,0.65892
1.3973,0.65886
1.3976,0.659
1.398,0.6596
1.3984,0.65994
1.3988,0.66
1.3991,0.66063
1.3995,0.66172
1.3999,0.66222
1.4003,0.66189
1.4006,0.66153
1.401,0.66188
1.4014,0.66272
1.4018,0.6634
1.4022,0.6637
1.4025,0.66369
1.4029,0.66361
1.4033,0.66389
1.4037,0.66438
1.4041,0.66469
1.4044,0.66519
1.4048,0.666
1.4052,0.66658
1.4056,0.66688
1.406,0.66721
1.4063,0.66742
1.4067,0.66742
1.4071,0.66765
1.4075,0.66817
1.4079,0.66865
1.4083,0.66882
1.4086,0.6688
1.409,0.66894
1.4094,0.66935
1.4098,0.66979
1.4102,0.67015
1.4106,0.67043
1.4109,0.67084
1.4113,0.67168
1.4117,0.67265
1.4121,0.67318
1.4125,0.67336
1.4129,0.67363
1.4132,0.67406
1.4136,0.67451
1.414,0.67477
1.4144,0.67479
1.4148,0.67486
1.4152,0.67515
1.4156,0.67544
1.4159,0.6756
1.4163,0.67579
1.4167,0.67613
1.4171,0.67656
1.4175,0.67702
1.4179,0.67759
1.4183,0.67833
1.4187,0.6791
1.419,0.67985
1.4194,0.68018
