AF_OL_001_0,
0.3419,0.089775825
0.3429,0.09008417
0.3434,0.090351113
0.3449,0.090598341
0.3456,0.090885985
0.3465,0.091173826
0.3480,0.091380046
0.3488,0.09166769
0.3490,0.091975444
0.3504,0.092263679
0.3519,0.092490403
0.3531,0.092778441
0.3541,0.092984267
0.3564,0.093211583
0.3581,0.093397497
0.3593,0.09360352
0.3611,0.093830441
0.3626,0.094057165
0.3640,0.094263386
0.3653,0.094469409
0.3680,0.094635608
0.3700,0.094780711
0.3728,0.094967414
0.3755,0.095277138
0.3775,0.095586272
0.3800,0.095875296
0.3814,0.096122524
0.3832,0.096369949
0.3849,0.09659687
0.3871,0.096824186
0.3886,0.097009902
0.3914,0.097299124
0.3931,0.097505541
0.3946,0.097752769
0.3966,0.097918376
0.3986,0.098124991
0.4011,0.098332
0.4025,0.09853822
0.4048,0.098724528
0.4060,0.098951055
0.4078,0.099136969
0.4100,0.099384788
0.4115,0.099529498
0.4135,0.099756616
0.4147,0.099921632
0.4162,0.100107348
0.4184,0.10031416
0.4199,0.100520381
0.4219,0.10080901
0.4234,0.100994727
0.4254,0.101201342
0.4274,0.101407956
0.4291,0.101552863
0.4306,0.101779587
0.4328,0.102027406
0.4348,0.102193013
0.4368,0.102358621
0.4388,0.10248322
0.4413,0.102690229
0.4438,0.102876735
0.4468,0.103063634
0.4490,0.103188431
0.4513,0.103354235
0.4533,0.103437828
0.4550,0.10356223
0.4578,0.103646414
0.4608,0.10381281
0.4635,0.103938001
0.4658,0.104103805
0.4683,0.104228799
0.4713,0.104354187
0.4730,0.104519597
0.4758,0.104685796
0.4780,0.104831097
0.4803,0.104955894
0.4828,0.105019376
0.4858,0.105144765
0.4888,0.105167634
0.4933,0.105232694
0.4963,0.105296571
0.4998,0.105381346
0.5036,0.105486822
0.5069,0.105612408
0.5104,0.105717687
0.5136,0.105781761
0.5172,0.105866536
0.5209,0.105972012
0.5234,0.106076502
0.5257,0.106180795
0.5279,0.106223577
0.5304,0.106307564
0.5332,0.10635074
0.5365,0.106414814
0.5407,0.106459173
0.5435,0.106502349
0.5470,0.106546117
0.5498,0.106527782
0.5530,0.106530345
0.5568,0.106492295
0.5591,0.106473565
0.5619,0.106475734
0.5646,0.106457399
0.5674,0.106439064
0.5702,0.106400225
0.5729,0.106320379
0.5755,0.106219831
0.5778,0.106119087
0.5798,0.105956634
0.5828,0.105917993
0.5858,0.105920358
0.5881,0.105840118
0.5904,0.105759877
0.5934,0.105618717
0.5959,0.105518169
0.5985,0.105397118
0.6010,0.105296571
0.6040,0.105237426
0.6065,0.10519839
0.6093,0.105118543
0.6126,0.105039091
0.6149,0.104835828
0.6167,0.104714186
0.6197,0.104634537
0.6225,0.104513683
0.6242,0.10439204
0.6270,0.104353202
0.6293,0.104313968
0.6323,0.104316334
0.6358,0.104339598
0.6393,0.104362862
0.6429,0.104365622
0.6461,0.104388689
0.6494,0.104432259
0.6527,0.104496334
0.6559,0.104498897
0.6592,0.104460452
0.6625,0.104422007
0.6655,0.104342358
0.6683,0.104262512
0.6708,0.104182468
0.6736,0.10414363
0.6771,0.10414639
0.6804,0.104148953
0.6842,0.104110903
0.6877,0.104072655
0.6917,0.104034802
0.6945,0.103995963
0.6985,0.10395811
0.7013,0.103837256
0.7043,0.1037166
0.7068,0.103636556
0.7094,0.103474498
0.7119,0.103353447
0.7147,0.1032736
0.7170,0.10319336
0.7195,0.103092813
0.7218,0.103033076
0.7228,0.102910842
0.7253,0.102810295
0.7281,0.102627929
0.7296,0.10250609
0.7319,0.102343834
0.7342,0.10224309
0.7362,0.102101141
0.7382,0.101979696
0.7400,0.101817046
0.7423,0.101695798
0.7443,0.101594856
0.7471,0.101371483
0.7504,0.101107498
0.7530,0.100924935
0.7545,0.100721081
0.7573,0.100518212
0.7596,0.100273941
0.7616,0.100131992
0.7636,0.099990043
0.7657,0.099745576
0.7682,0.099563013
0.7713,0.099319334
0.7738,0.099177779
0.7766,0.098974911
0.7799,0.098731429
0.7829,0.098569764
0.7855,0.09826418
0.7880,0.097938091
0.7913,0.097694609
0.7939,0.097430032
0.7977,0.097022914
0.8015,0.096779827
0.8038,0.096597067
0.8063,0.096373498
0.8084,0.096211045
0.8109,0.095987475
0.8124,0.095763117
0.8155,0.095539941
0.8185,0.095234751
0.8216,0.094970568
0.8246,0.094665378
0.8272,0.094462312
0.8285,0.094155741
0.8305,0.093849762
0.8318,0.093563695
0.8338,0.093298724
0.8354,0.093115373
0.8372,0.092850204
0.8390,0.092605539
0.8413,0.092381773
0.8436,0.092014479
0.8451,0.091831129
0.8464,0.091606573
0.8484,0.091403113
0.8504,0.091199653
0.8530,0.090996587
0.8560,0.090834922
0.8573,0.090610367
0.8599,0.090263775
0.8624,0.090040205
0.8644,0.089857249
0.8662,0.089694599
0.8678,0.089531752
0.8685,0.089327306
0.8698,0.089061743
0.8711,0.088857691
0.8729,0.088613026
0.8747,0.088347857
0.8765,0.088021177
0.8788,0.08779741
0.8803,0.087573052
0.8816,0.087369
0.8829,0.087123941
0.8849,0.086838466
0.8860,0.086572706
0.8880,0.086328238
0.8890,0.08602147
0.8903,0.085817419
0.8919,0.085654572
0.8931,0.085471024
0.8947,0.085287673
0.8967,0.085043205
0.8982,0.08483935
0.9003,0.08463589
0.9021,0.084432233
0.9043,0.08422897
0.9066,0.083984699
0.9089,0.083781436
0.9105,0.083536574
0.9123,0.083291909
0.9140,0.083088251
0.9166,0.082885185
0.9186,0.082640718
0.9204,0.082478068
0.9219,0.082315221
0.9237,0.082132067
0.9255,0.081887402
0.9268,0.081703854
0.9283,0.081541007
0.9299,0.081275641
0.9316,0.081092488
0.9344,0.08095113
0.9360,0.080726772
0.9380,0.080584823
0.9400,0.080360859
0.9418,0.080198209
0.9436,0.079994551
0.9449,0.079790499
0.9462,0.07954544
0.9479,0.079300775
0.9500,0.079056308
0.9518,0.078893658
0.9533,0.078730811
0.9543,0.078526562
0.9554,0.078281305
0.9566,0.078159269
0.9579,0.077914209
0.9594,0.077730859
0.9615,0.077568406
0.9635,0.077385449
0.9651,0.077161091
0.9666,0.076936733
0.9684,0.076753579
0.9702,0.076549921
0.9722,0.076407972
0.9740,0.076265826
0.9755,0.076143987
0.9778,0.07592022
0.9803,0.075778665
0.9836,0.075617198
0.9866,0.075476038
0.9887,0.075354592
0.9909,0.07521284
0.9930,0.075091395
0.9955,0.074908833
0.9983,0.074808483
1.0011,0.074667125
1.0036,0.074566578
1.0071,0.074487323
1.0089,0.074345177
1.0127,0.074307127
1.0162,0.074227872
1.0187,0.074147828
1.0218,0.074088683
1.0248,0.074009034
1.0276,0.073990699
1.0308,0.073952254
1.0339,0.073975124
1.0369,0.074039001
1.0396,0.074102681
1.0434,0.074167149
1.0459,0.074210128
1.0479,0.074232209
1.0502,0.074295495
1.0522,0.074297072
1.0544,0.07431935
1.0577,0.074403928
1.0602,0.074446907
1.0630,0.074490083
1.0650,0.074553172
1.0677,0.074637355
1.0702,0.074762349
1.0725,0.07490765
1.0745,0.07503225
1.0765,0.075156849
1.0780,0.075322062
1.0807,0.075467757
1.0840,0.075511328
1.0865,0.075595314
1.0885,0.075719914
1.0902,0.075885324
1.0920,0.076050734
1.0935,0.076174939
1.0950,0.076340152
1.0972,0.076403438
1.1000,0.07642611
1.1027,0.076510294
1.1042,0.076593492
1.1060,0.076717894
1.1075,0.0768421
1.1085,0.076965911
1.1102,0.077090314
1.1120,0.077255724
1.1140,0.077380323
1.1160,0.077504923
1.1180,0.077629523
1.1200,0.077754122
1.1219,0.07791973
1.1239,0.078044329
1.1259,0.078168929
1.1279,0.078314032
1.1302,0.078418326
1.1322,0.078542925
1.1349,0.078606605
1.1377,0.078670285
1.1400,0.078774578
1.1415,0.078837272
1.1435,0.078920865
1.1460,0.078963844
1.1477,0.079047239
1.1500,0.079151532
1.1525,0.079256022
1.1547,0.079339811
1.1565,0.079505221
1.1587,0.079589011
1.1612,0.079672997
1.1640,0.079757181
1.1660,0.079840773
1.1685,0.07992476
1.1713,0.079967936
1.1730,0.080051331
1.1750,0.080114419
1.1775,0.08021891
1.1805,0.080323794
1.1828,0.080346072
1.1855,0.080471263
1.1883,0.080534943
1.1906,0.080618733
1.1931,0.080682215
1.1951,0.080745304
1.1968,0.080808195
1.1991,0.080891985
1.2013,0.080934766
1.2033,0.081018359
1.2051,0.08108125
1.2079,0.08114493
1.2106,0.081229113
1.2131,0.081333604
1.2154,0.081437897
1.2179,0.081521883
1.2204,0.081626374
1.2221,0.081709769
1.2234,0.081772266
1.2256,0.081897062
1.2276,0.081980655
1.2299,0.08204394
1.2321,0.082148233
1.2339,0.082211125
1.2356,0.08229452
1.2382,0.08239901
1.2404,0.082523807
1.2416,0.082606808
1.2437,0.082669896
1.2452,0.082753094
1.2472,0.082836686
1.2499,0.082961877
1.2519,0.083065973
1.2542,0.083129259
1.2567,0.083233749
1.2589,0.083338042
1.2612,0.083421832
1.2629,0.083505227
1.2654,0.083609717
1.2684,0.083694098
1.2709,0.083860099
1.2727,0.083963998
1.2747,0.084088598
1.2764,0.084171993
1.2789,0.084276483
1.2812,0.084360272
1.2832,0.084443865
1.2842,0.084547172
1.2867,0.084651662
1.2889,0.084817467
1.2917,0.084963162
1.2944,0.085088353
1.2959,0.085212558
1.2979,0.085316654
1.2999,0.08542075
1.3032,0.085566839
1.3054,0.085691636
1.3079,0.085796126
1.3104,0.085941624
1.3122,0.086066027
1.3137,0.086190232
1.3157,0.086314832
1.3174,0.086439234
1.3197,0.086584535
1.3217,0.086729638
1.3229,0.086833143
1.3247,0.086957545
1.3264,0.087061444
1.3284,0.087227051
1.3301,0.087392461
1.3332,0.087497346
1.3354,0.087642647
1.3374,0.087767246
1.3389,0.087850444
1.3409,0.087975044
1.3421,0.088099052
1.3439,0.088264462
1.3454,0.088388668
1.3474,0.088533771
1.3489,0.088616969
1.3509,0.088721065
1.3526,0.088927482
1.3543,0.0891339
1.3561,0.08929931
1.3581,0.089464917
1.3598,0.089630327
1.3616,0.08975473
1.3631,0.089899439
1.3648,0.090023842
1.3666,0.09012774
1.3690,0.090314246
1.3713,0.090459546
1.3725,0.090624562
1.3745,0.090749162
1.3765,0.090914769
1.3780,0.091079982
1.3793,0.09120399
1.3808,0.091369203
1.3822,0.091513912
1.3840,0.091658818
1.3857,0.091783221
1.3870,0.091907229
1.3882,0.092072245
1.3890,0.092195859
1.3899,0.09231967
1.3914,0.092484883
1.3927,0.092629395
1.3944,0.092774301
1.3969,0.092940303
1.3989,0.09310591
1.4004,0.09331213
1.4014,0.093476949
1.4034,0.093683563
1.4049,0.093848776
1.4069,0.093973376
1.4084,0.094077078
1.4099,0.094180779
1.4113,0.094366496
1.4123,0.094510811
1.4143,0.094696922
1.4163,0.094883033
1.4176,0.095007041
1.4185,0.095130852
1.4200,0.095255058
1.4215,0.095338255
1.4223,0.095461869
1.4243,0.095586469
1.4258,0.095731178
1.4275,0.095855581
1.4293,0.096000487
1.4313,0.096104583
1.4333,0.09627019
1.4353,0.096415294
1.4370,0.096539696
1.4392,0.096746508
1.4405,0.096870516
1.4427,0.097015817
1.4447,0.09716092
1.4470,0.097347228
1.4490,0.097492332
1.4502,0.097636844
1.4522,0.097761444
1.4537,0.097906153
1.4554,0.098010052
1.4574,0.098114148
1.4589,0.098238353
1.4602,0.098403369
1.4617,0.098527574
1.4637,0.098693181
1.4657,0.098838285
1.4674,0.098983191
1.4687,0.099066192
1.4704,0.099170091
1.4724,0.099315194
1.4742,0.099398589
1.4751,0.099481393
1.4771,0.099564985
1.4791,0.099669081
1.4809,0.099793483
1.4821,0.099937995
1.4844,0.100042288
1.4869,0.100187786
1.4894,0.10031278
1.4914,0.100457884
1.4941,0.100562571
1.4959,0.100645966
1.4989,0.100812362
1.5019,0.100999262
1.5044,0.101103752
1.5064,0.101228351
1.5089,0.101332842
1.5114,0.101437332
1.5139,0.101562326
1.5161,0.10172813
1.5189,0.101873825
1.5214,0.101978316
1.5241,0.102103507
1.5269,0.10218769
1.5294,0.102312684
1.5319,0.102396671
1.5339,0.102500767
1.5364,0.102605257
1.5384,0.102709353
1.5404,0.102772441
1.5424,0.102856034
1.5439,0.102939232
1.5464,0.102982211
1.5492,0.103107402
1.5524,0.103232987
1.5557,0.103297061
1.5585,0.103381245
1.5610,0.103444728
1.5632,0.10348751
1.5665,0.103551584
1.5708,0.103616447
1.5733,0.103659426
1.5763,0.103682295
1.5793,0.103746172
1.5816,0.103788954
1.5851,0.103832722
1.5881,0.103855591
1.5906,0.103857563
1.5931,0.103880038
1.5959,0.103902711
1.5979,0.103924792
1.6002,0.10394707
1.6024,0.103948844
1.6054,0.104012721
1.6080,0.104014693
1.6115,0.10405846
1.6142,0.104060629
1.6173,0.104062995
1.6203,0.104065361
1.6228,0.104087836
1.6256,0.104090004
1.6286,0.104030859
1.6308,0.10401213
1.6336,0.103993795
1.6366,0.10399616
1.6397,0.103978022
1.6424,0.103959687
1.6449,0.103920651
1.6470,0.103922229
1.6497,0.103944901
1.6522,0.103946873
1.6545,0.103948647
1.6573,0.103930312
1.6593,0.103972897
1.6615,0.104015678
1.6643,0.103997343
1.6668,0.104019819
1.6693,0.104062798
1.6718,0.104085273
1.6744,0.104107748
1.6771,0.104109917
1.6794,0.104111691
1.6824,0.104114057
1.6844,0.104115634
1.6869,0.104138109
1.6899,0.104160979
1.6925,0.104203958
1.6950,0.10420593
1.6972,0.104228208
1.6995,0.104250486
1.7025,0.104252852
1.7053,0.104296028
1.7078,0.104297999
1.7106,0.104300168
1.7136,0.104302534
1.7166,0.1043049
1.7196,0.104327769
1.7229,0.10437134
1.7261,0.104373903
1.7289,0.104417079
1.7314,0.104439554
1.7342,0.104421219
1.7367,0.104443694
1.7390,0.104445468
1.7417,0.104447637
1.7443,0.104470112
1.7468,0.104492588
1.7498,0.104494954
1.7526,0.104497122
1.7553,0.104499291
1.7586,0.104501854
1.7619,0.104483913
1.7651,0.10450698
1.7686,0.10450974
1.7719,0.104491799
1.7749,0.104494165
1.7785,0.104476421
1.7815,0.10443778
1.7840,0.104419247
1.7875,0.104401504
1.7900,0.104382971
1.7923,0.104364242
1.7948,0.104325206
1.7976,0.104224856
1.8001,0.10418582
1.8027,0.104105777
1.8054,0.104087442
1.8082,0.104028099
1.8107,0.103968559
1.8140,0.103930115
1.8168,0.10391178
1.8203,0.103853028
1.8228,0.103834496
1.8258,0.103734343
1.8294,0.103737103
1.8321,0.103739272
1.8354,0.103762339
1.8387,0.103764902
1.8419,0.103787968
1.8445,0.10378994
1.8472,0.103751101
1.8505,0.103712657
1.8535,0.103694519
1.8565,0.103655877
1.8596,0.103658243
1.8626,0.103599097
1.8651,0.103601069
1.8674,0.103520828
1.8707,0.103502888
1.8727,0.103442953
1.8757,0.103363304
1.8782,0.103324268
1.8810,0.103326437
1.8838,0.103226087
1.8868,0.103228453
1.8901,0.103190008
1.8933,0.103172067
1.8953,0.103173645
1.8986,0.103217215
1.9026,0.103404903
1.9069,0.103592789
1.9081,0.103716797
1.9109,0.103841988
1.9134,0.103966982
1.9151,0.104111888
1.9181,0.10425778
1.9216,0.104363059
1.9234,0.104384943
1.9259,0.104427922
1.9284,0.104511909
1.9317,0.104514471
1.9344,0.104598655
1.9364,0.104661744
1.9389,0.104704723
1.9420,0.1047686
1.9455,0.104812367
1.9480,0.104814339
1.9500,0.104815916
1.9525,0.10477688
1.9550,0.104778852
1.9581,0.104781217
1.9603,0.104700977
1.9631,0.104682642
1.9656,0.104664109
1.9681,0.104666081
1.9706,0.104668052
1.9737,0.104629411
1.9759,0.104569674
1.9785,0.104469127
1.9797,0.104449609
1.9815,0.104389477
1.9835,0.104329543
1.9860,0.104331515
1.9893,0.10429307
1.9918,0.104274538
1.9941,0.104214801
1.9969,0.104175962
1.9994,0.10415743
2.0009,0.104117606
2.0029,0.104119183
2.0044,0.104099862
2.0059,0.104060037
2.0092,0.104042097
2.0125,0.104003652
2.0145,0.103984726
2.0180,0.103946478
2.0210,0.10392834
2.0241,0.103889699
2.0266,0.103850663
2.0289,0.10381143
2.0311,0.103813204
2.0339,0.103794869
2.0357,0.103775745
2.0387,0.103778111
2.0417,0.103739469
2.0437,0.103638528
2.0457,0.103599097
2.0478,0.103580171
2.0503,0.103582142
2.0528,0.103543106
2.0553,0.103545078
2.0573,0.103526151
2.0601,0.103466809
2.0634,0.103407861
2.0656,0.103348124
2.0689,0.103309679
2.0719,0.103312045
2.0750,0.103314411
2.0777,0.103234564
2.0795,0.103194937
2.0815,0.103155507
2.0838,0.103116274
2.0861,0.10307704
2.0881,0.10303761
2.0896,0.102956778
2.0911,0.102916953
2.0936,0.102877917
2.0961,0.102838882
2.0982,0.102819955
2.1017,0.102761204
2.1042,0.102763175
2.1067,0.102785651
2.1095,0.102787819
2.1128,0.102810886
2.1150,0.10281266
2.1183,0.102815223
2.1213,0.102756078
2.1248,0.102697327
2.1269,0.1026784
2.1304,0.102640153
2.1329,0.102621621
2.1357,0.102623789
2.1384,0.102625958
2.1410,0.102627929
2.1450,0.102590076
2.1480,0.102592442
2.1520,0.102575093
2.1543,0.102556364
2.1573,0.102558729
2.1598,0.102560701
2.1628,0.102563067
2.1651,0.102544337
2.1681,0.102485192
2.1702,0.102486769
2.1732,0.102489135
2.1757,0.102491106
2.1787,0.102493472
2.1822,0.102496232
2.1847,0.102559715
2.1872,0.102643702
2.1898,0.102666177
2.1925,0.102750361
2.1953,0.102793537
2.1975,0.102815815
2.1998,0.102838093
2.2018,0.10283967
2.2038,0.102861751
2.2068,0.102864117
2.2096,0.102825278
2.2121,0.10282725
2.2149,0.102829418
2.2189,0.102832573
2.2219,0.102875946
2.2244,0.102918925
2.2280,0.102901181
2.2297,0.102902561
2.2320,0.102904336
2.2345,0.102906307
2.2373,0.102949483
2.2405,0.102931543
2.2426,0.102851105
2.2448,0.102832376
2.2476,0.102855048
2.2499,0.102836319
2.2521,0.102797085
2.2546,0.102799057
2.2577,0.102760415
2.2599,0.102721182
2.2627,0.102682343
2.2650,0.10264311
2.2670,0.102583176
2.2698,0.102523834
2.2723,0.10244379
2.2741,0.102404163
2.2763,0.102364929
2.2784,0.102284492
2.2804,0.102204054
2.2821,0.102123419
2.2839,0.102083792
2.2854,0.102002959
2.2877,0.101881711
2.2895,0.101862588
2.2920,0.10176204
2.2940,0.101763618
2.2973,0.101684166
2.2996,0.101603925
2.3021,0.101564889
2.3049,0.101485043
2.3071,0.101404802
2.3092,0.101324364
2.3117,0.101285328
2.3142,0.101266796
2.3170,0.101207453
2.3202,0.101210016
2.3233,0.101150871
2.3258,0.101152842
2.3291,0.101155405
2.3328,0.101096851
2.3351,0.101057618
2.3386,0.101039875
2.3419,0.100919415
2.3457,0.100922372
2.3487,0.100945242
2.3515,0.100824388
2.3548,0.100826951
2.3578,0.100808813
2.3603,0.100831289
2.3641,0.100793238
2.3666,0.10079521
2.3706,0.100757357
2.3734,0.100800533
2.3774,0.100803687
2.3807,0.100785747
2.3834,0.100787915
2.3857,0.100810193
2.3885,0.100812362
2.3912,0.100794027
2.3942,0.100816896
2.3968,0.100818868
2.3990,0.100841146
2.4015,0.100904629
2.4051,0.100907389
2.4083,0.100807433
2.4099,0.100706097
2.4114,0.10070728
2.4136,0.100586032
2.4154,0.100546405
2.4164,0.100506186
2.4184,0.100425748
2.4202,0.100324609
2.4230,0.100306274
2.4253,0.100267041
2.4285,0.1002491
2.4318,0.100251663
2.4346,0.100253832
2.4371,0.100276307
2.4396,0.100278279
2.4426,0.100260141
2.4459,0.100283208
2.4492,0.100224259
2.4522,0.100124106
2.4547,0.100126078
2.4572,0.100087042
2.4597,0.100089013
2.4628,0.100070875
2.4648,0.100010941
2.4671,0.099930701
2.4693,0.099829956
2.4716,0.099790723
2.4744,0.099731381
2.4784,0.099755039
2.4819,0.099696288
2.4852,0.099616836
