KC-OL-lvn_9,
0.5304,0.37783
0.53062,0.37893
0.53084,0.37993
0.53105,0.37988
0.53127,0.37932
0.53149,0.38007
0.53171,0.38096
0.53192,0.37996
0.53214,0.37808
0.53236,0.37815
0.53258,0.38028
0.5328,0.38166
0.53302,0.38189
0.53324,0.38136
0.53346,0.38224
0.53368,0.38288
0.5339,0.38282
0.53412,0.38339
0.53434,0.38256
0.53456,0.38166
0.53478,0.38152
0.535,0.3827
0.53522,0.38383
0.53544,0.38508
0.53566,0.38605
0.53588,0.38483
0.5361,0.38557
0.53633,0.38652
0.53655,0.38513
0.53677,0.38446
0.53699,0.38457
0.53722,0.38458
0.53744,0.38621
0.53766,0.38973
0.53788,0.39197
0.53811,0.39163
0.53833,0.39025
0.53855,0.39011
0.53878,0.38984
0.539,0.38917
0.53923,0.38867
0.53945,0.3881
0.53968,0.38939
0.5399,0.38902
0.54013,0.38682
0.54035,0.38686
0.54058,0.38867
0.5408,0.39082
0.54103,0.39196
0.54125,0.39169
0.54148,0.39057
0.54171,0.39106
0.54193,0.39302
0.54216,0.3952
0.54239,0.39584
0.54261,0.39404
0.54284,0.3933
0.54307,0.39356
0.54329,0.39355
0.54352,0.39382
0.54375,0.39383
0.54398,0.39256
0.54421,0.39187
0.54444,0.39285
0.54466,0.39456
0.54489,0.39719
0.54512,0.39792
0.54535,0.39816
0.54558,0.39854
0.54581,0.39682
0.54604,0.39552
0.54627,0.3956
0.5465,0.39756
0.54673,0.39923
0.54696,0.39886
0.54719,0.3982
0.54742,0.3979
0.54766,0.39725
0.54789,0.39662
0.54812,0.39783
0.54835,0.39862
0.54858,0.3987
0.54881,0.39954
0.54905,0.40041
0.54928,0.40095
0.54951,0.40085
0.54975,0.40124
0.54998,0.40103
0.55021,0.40028
0.55045,0.40053
0.55068,0.40156
0.55091,0.40208
0.55115,0.40165
0.55138,0.4022
0.55162,0.40241
0.55185,0.40213
0.55209,0.40277
0.55232,0.40293
0.55256,0.40301
0.55279,0.40307
0.55303,0.40278
0.55327,0.40261
0.5535,0.40248
0.55374,0.40331
0.55397,0.40463
0.55421,0.40474
0.55445,0.40422
0.55469,0.40526
0.55492,0.40721
0.55516,0.40705
0.5554,0.40598
0.55564,0.40643
0.55588,0.40753
0.55611,0.40831
0.55635,0.40865
0.55659,0.40879
0.55683,0.40764
0.55707,0.40617
0.55731,0.40697
0.55755,0.40894
0.55779,0.40991
0.55803,0.40936
0.55827,0.40875
0.55851,0.40882
0.55875,0.40949
0.55899,0.41002
0.55923,0.41016
0.55947,0.41074
0.55972,0.41059
0.55996,0.40993
0.5602,0.40985
0.56044,0.41088
0.56068,0.41177
0.56093,0.41185
0.56117,0.41216
0.56141,0.41207
0.56166,0.41176
0.5619,0.4117
0.56214,0.41253
0.56239,0.41221
0.56263,0.41171
0.56287,0.41291
0.56312,0.41282
0.56336,0.41292
0.56361,0.41288
0.56385,0.41272
0.5641,0.41279
0.56435,0.41263
0.56459,0.41443
0.56484,0.41562
0.56508,0.41544
0.56533,0.41465
0.56558,0.41445
0.56582,0.41526
0.56607,0.41623
0.56632,0.41719
0.56657,0.41686
0.56681,0.41709
0.56706,0.41678
0.56731,0.41618
0.56756,0.41682
0.56781,0.41722
0.56805,0.41692
0.5683,0.41614
0.56855,0.41633
0.5688,0.41689
0.56905,0.41822
0.5693,0.41887
0.56955,0.41858
0.5698,0.41883
0.57005,0.41881
0.5703,0.41926
0.57056,0.41812
0.57081,0.41742
0.57106,0.41766
0.57131,0.41826
0.57156,0.42046
0.57181,0.42115
0.57207,0.42166
0.57232,0.42217
0.57257,0.42212
0.57282,0.42154
0.57308,0.42073
0.57333,0.42061
0.57358,0.42059
0.57384,0.4217
0.57409,0.42184
0.57435,0.42126
0.5746,0.42113
0.57486,0.42216
0.57511,0.42317
0.57537,0.42248
0.57562,0.42305
0.57588,0.42354
0.57613,0.42373
0.57639,0.4237
0.57665,0.42358
0.5769,0.42354
0.57716,0.42237
0.57742,0.4225
0.57767,0.42305
0.57793,0.42349
0.57819,0.42393
0.57845,0.42444
0.57871,0.42529
0.57896,0.42565
0.57922,0.42568
0.57948,0.42501
0.57974,0.425
0.58,0.42467
0.58026,0.42429
0.58052,0.42478
0.58078,0.42595
0.58104,0.42783
0.5813,0.42768
0.58156,0.42682
0.58182,0.42638
0.58208,0.42682
0.58235,0.42798
0.58261,0.42867
0.58287,0.42912
0.58313,0.428
0.58339,0.42716
0.58366,0.42729
0.58392,0.42768
0.58418,0.4289
0.58445,0.42984
0.58471,0.42976
0.58497,0.42901
0.58524,0.42833
0.5855,0.42758
0.58577,0.42783
0.58603,0.42862
0.5863,0.42904
0.58656,0.42987
0.58683,0.43061
0.58709,0.43127
0.58736,0.4317
0.58763,0.43153
0.58789,0.43121
0.58816,0.43175
0.58843,0.43257
0.58869,0.43214
0.58896,0.43132
0.58923,0.43176
0.5895,0.43272
0.58976,0.4328
0.59003,0.43305
0.5903,0.43313
0.59057,0.43247
0.59084,0.43238
0.59111,0.43257
0.59138,0.43239
0.59165,0.43294
0.59192,0.43423
0.59219,0.43439
0.59246,0.43386
0.59273,0.4338
0.593,0.43439
0.59327,0.43485
0.59354,0.43477
0.59382,0.43442
0.59409,0.43385
0.59436,0.43429
0.59463,0.43534
0.59491,0.43565
0.59518,0.43505
0.59545,0.43543
0.59573,0.43653
0.596,0.43642
0.59627,0.43643
0.59655,0.43674
0.59682,0.43739
0.5971,0.43749
0.59737,0.43685
0.59765,0.43631
0.59792,0.43619
0.5982,0.43727
0.59848,0.43807
0.59875,0.43861
0.59903,0.43832
0.59931,0.43819
0.59958,0.43824
0.59986,0.43773
0.60014,0.43828
0.60042,0.43867
0.6007,0.43928
0.60097,0.43935
0.60125,0.43931
0.60153,0.43907
0.60181,0.43864
0.60209,0.43934
0.60237,0.43934
0.60265,0.43989
0.60293,0.43978
0.60321,0.43988
0.60349,0.44036
0.60377,0.44049
0.60405,0.44126
0.60434,0.44082
0.60462,0.44093
0.6049,0.44061
0.60518,0.44047
0.60547,0.44039
0.60575,0.44091
0.60603,0.44217
0.60631,0.44135
0.6066,0.44166
0.60688,0.44141
0.60717,0.44151
0.60745,0.44195
0.60774,0.44215
0.60802,0.44257
0.60831,0.44165
0.60859,0.44254
0.60888,0.44259
0.60916,0.44339
0.60945,0.44371
0.60974,0.44288
0.61002,0.44313
0.61031,0.44245
0.6106,0.44347
0.61089,0.44335
0.61117,0.44359
0.61146,0.44373
0.61175,0.44403
0.61204,0.44479
0.61233,0.44362
0.61262,0.44432
0.61291,0.44376
0.6132,0.44469
0.61349,0.44511
0.61378,0.44466
0.61407,0.44509
0.61436,0.44373
0.61465,0.44447
0.61494,0.4442
0.61524,0.44522
0.61553,0.44526
0.61582,0.44482
0.61611,0.44556
0.61641,0.44484
0.6167,0.44591
0.61699,0.44505
0.61729,0.446
0.61758,0.44601
0.61787,0.44601
0.61817,0.44713
0.61846,0.44586
0.61876,0.4465
0.61905,0.44521
0.61935,0.44628
0.61965,0.44621
0.61994,0.44588
0.62024,0.44687
0.62054,0.44632
0.62083,0.44835
0.62113,0.4475
0.62143,0.44824
0.62173,0.44742
0.62203,0.4472
0.62232,0.44809
0.62262,0.44686
0.62292,0.44863
0.62322,0.44743
0.62352,0.44906
0.62382,0.44877
0.62412,0.44865
0.62442,0.44955
0.62472,0.44816
0.62502,0.45035
0.62533,0.44904
0.62563,0.45055
0.62593,0.44954
0.62623,0.44947
0.62654,0.45052
0.62684,0.44918
0.62714,0.45164
0.62744,0.44947
0.62775,0.45133
0.62805,0.44981
0.62836,0.45015
0.62866,0.45176
0.62897,0.45015
0.62927,0.45287
0.62958,0.4493
0.62988,0.45251
0.63019,0.45093
0.6305,0.45182
0.6308,0.45304
0.63111,0.45006
0.63142,0.45451
0.63173,0.44994
0.63203,0.45244
0.63234,0.4495
0.63389,0.45089
0.6342,0.45096
0.63451,0.45354
0.63482,0.45265
0.63513,0.45219
0.63544,0.45442
0.63575,0.45202
0.63607,0.45518
0.63638,0.45344
0.63669,0.45482
0.637,0.45386
0.63732,0.45389
0.63763,0.45557
0.63794,0.45465
0.63826,0.45579
0.63857,0.4547
0.63889,0.45567
0.6392,0.45535
0.63952,0.45552
0.63983,0.45621
0.64015,0.45583
0.64046,0.45665
0.64078,0.45597
0.6411,0.45665
0.64142,0.45654
0.64173,0.45686
0.64205,0.45725
0.64237,0.45718
0.64269,0.4583
0.64301,0.45838
0.64333,0.4586
0.64364,0.45822
0.64396,0.45858
0.64428,0.4591
0.64461,0.45905
0.64493,0.45928
0.64525,0.45893
0.64557,0.45931
0.64589,0.45952
0.64621,0.45998
0.64653,0.46045
0.64686,0.46053
0.64718,0.46051
0.6475,0.46017
0.64783,0.46076
0.64815,0.46128
0.64847,0.46163
0.6488,0.46206
0.64912,0.46218
0.64945,0.46215
0.64978,0.46236
0.6501,0.46285
0.65043,0.46269
0.65075,0.46272
0.65108,0.46319
0.65141,0.46347
0.65173,0.46361
0.65206,0.46366
0.65239,0.46399
0.65272,0.46428
0.65305,0.46426
0.65338,0.4645
0.65371,0.46482
0.65404,0.46497
0.65437,0.46499
0.6547,0.46512
0.65503,0.4656
0.65536,0.46591
0.65569,0.46587
0.65602,0.46623
0.65635,0.46677
0.65669,0.46719
0.65702,0.46766
0.65735,0.46801
0.65769,0.46784
0.65802,0.46759
0.65836,0.46773
0.65869,0.46818
0.65902,0.46849
0.65936,0.46841
0.6597,0.4683
0.66003,0.46856
0.66037,0.46928
0.6607,0.46947
0.66104,0.46916
0.66138,0.46901
0.66172,0.4693
0.66205,0.46964
0.66239,0.46956
0.66273,0.46978
0.66307,0.47005
0.66341,0.47024
0.66375,0.47036
0.66409,0.47057
0.66443,0.47082
0.66477,0.47058
0.66511,0.47066
0.66545,0.47094
0.66579,0.47135
0.66614,0.47193
0.66648,0.47207
0.66682,0.47213
0.66716,0.47232
0.66751,0.47255
0.66785,0.47242
0.6682,0.47239
0.66854,0.47276
0.66889,0.47311
0.66923,0.47342
0.66958,0.47355
0.66992,0.47376
0.67027,0.47392
0.67062,0.47406
0.67096,0.47417
0.67131,0.47426
0.67166,0.47469
0.67201,0.47492
0.67236,0.47483
0.6727,0.47471
0.67305,0.47484
0.6734,0.47507
0.67375,0.47506
0.6741,0.47518
0.67445,0.47528
0.67481,0.47518
0.67516,0.47516
0.67551,0.47551
0.67586,0.4759
0.67621,0.47629
0.67657,0.47674
0.67692,0.47701
0.67727,0.47687
0.67763,0.47657
0.67798,0.47668
0.67834,0.47701
0.67869,0.47715
0.67905,0.47696
0.6794,0.47685
0.67976,0.47686
0.68012,0.47695
0.68047,0.47752
0.68083,0.47806
0.68119,0.47819
0.68155,0.47826
0.6819,0.47821
0.68226,0.47797
0.68262,0.4778
0.68298,0.478
0.68334,0.4784
0.6837,0.47856
0.68406,0.47869
0.68443,0.47889
0.68479,0.47882
0.68515,0.47858
0.68551,0.47815
0.68587,0.4779
0.68624,0.47832
0.6866,0.4787
0.68696,0.47864
0.68733,0.47867
0.68769,0.47886
0.68806,0.47894
0.68842,0.47898
0.68879,0.47891
0.68916,0.47905
0.68952,0.47935
0.68989,0.47927
0.69026,0.4793
0.69062,0.47925
0.69099,0.47929
0.69136,0.47967
0.69173,0.47976
0.6921,0.4797
0.69247,0.47966
0.69284,0.47962
0.69321,0.47964
0.69358,0.47976
0.69395,0.47987
0.69432,0.47974
0.6947,0.47945
0.69507,0.47935
0.69544,0.47963
0.69581,0.47967
0.69619,0.47963
0.69656,0.47965
0.69694,0.47979
0.69731,0.48012
0.69769,0.48005
0.69806,0.47972
0.69844,0.47943
0.69881,0.47947
0.69919,0.47945
0.69957,0.47934
0.69995,0.47961
0.70032,0.47984
0.7007,0.47997
0.70108,0.47994
0.70146,0.47969
0.70184,0.47932
0.70222,0.47929
0.7026,0.47966
0.70298,0.47967
0.70336,0.47967
0.70375,0.47948
0.70413,0.47946
0.70451,0.47979
0.70489,0.47991
0.70528,0.47991
0.70566,0.47962
0.70605,0.47927
0.70643,0.47914
0.70682,0.47926
0.7072,0.47943
0.70759,0.47963
0.70797,0.4799
0.70836,0.47974
0.70875,0.47929
0.70914,0.47908
0.70952,0.47923
0.70991,0.47938
0.7103,0.47926
0.71069,0.47899
0.71108,0.4789
0.71147,0.47904
0.71186,0.47898
0.71225,0.4791
0.71265,0.47919
0.71304,0.47898
0.71343,0.4789
0.71382,0.47902
0.71422,0.47899
0.71461,0.47889
0.715,0.47907
0.7154,0.47894
0.71579,0.47878
0.71619,0.4789
0.71658,0.47879
0.71698,0.47872
0.71738,0.47866
0.71777,0.47846
0.71817,0.47823
0.71857,0.47815
0.71897,0.47807
0.71937,0.47803
0.71977,0.4782
0.72017,0.47842
0.72057,0.47852
0.72097,0.47836
0.72137,0.47831
0.72177,0.47814
0.72217,0.47769
0.72258,0.4776
0.72298,0.47756
0.72338,0.47749
0.72379,0.47739
0.72419,0.4773
0.7246,0.47742
0.725,0.47741
0.72541,0.47699
0.72581,0.47651
0.72622,0.47646
0.72663,0.47658
0.72703,0.47653
0.72744,0.4765
0.72785,0.47664
0.72826,0.4767
0.72867,0.47649
0.72908,0.47644
0.72949,0.4765
0.7299,0.47648
0.73031,0.47629
0.73072,0.47597
0.73113,0.47564
0.73155,0.47545
0.73196,0.4754
0.73237,0.47525
0.73279,0.47499
0.7332,0.47488
0.73362,0.47481
0.73403,0.47466
0.73445,0.47473
0.73486,0.47484
0.73528,0.47476
0.7357,0.47465
0.73612,0.4745
0.73653,0.47434
0.73695,0.47413
0.73737,0.47392
0.73779,0.47388
0.73821,0.47395
0.73863,0.47386
0.73905,0.47363
0.73948,0.47358
0.7399,0.47356
0.74032,0.47347
0.74074,0.47315
0.74117,0.47264
0.74159,0.47241
0.74202,0.47233
0.74244,0.47219
0.74287,0.4721
0.74329,0.47215
0.74372,0.47197
0.74415,0.47159
0.74457,0.47132
0.745,0.47119
0.74543,0.47101
0.74586,0.47075
0.74629,0.4705
0.74672,0.47025
0.74715,0.46995
0.74758,0.46966
0.74801,0.46947
0.74844,0.46946
0.74887,0.4693
0.74931,0.46899
0.74974,0.4687
0.75017,0.46852
0.75061,0.46856
0.75104,0.46866
0.75148,0.46843
0.75191,0.46796
0.75235,0.46764
0.75279,0.46745
0.75323,0.46712
0.75366,0.46672
0.7541,0.46646
0.75454,0.46616
0.75498,0.46591
0.75542,0.46585
0.75586,0.46583
0.7563,0.46577
0.75674,0.46548
0.75719,0.46504
0.75763,0.46464
0.75807,0.46439
0.75851,0.46425
0.75896,0.4642
0.7594,0.46423
0.75985,0.46388
0.76029,0.46329
0.76074,0.46287
0.76119,0.46277
0.76163,0.46274
0.76208,0.46233
0.76253,0.46187
0.76298,0.4617
0.76343,0.4618
0.76388,0.46174
0.76433,0.46134
0.76478,0.46101
0.76523,0.46076
0.76568,0.46043
0.76614,0.46009
0.76659,0.46006
0.76704,0.46006
0.7675,0.45983
0.76795,0.45954
0.76841,0.45911
0.76886,0.45876
0.76932,0.45859
0.76977,0.45834
0.77023,0.45815
0.77069,0.45817
0.77115,0.45794
0.77161,0.45758
0.77207,0.45745
0.77253,0.45713
0.77299,0.45675
0.77345,0.45656
0.77391,0.45632
0.77437,0.45612
0.77484,0.45597
0.7753,0.45562
0.77576,0.4552
0.77623,0.45508
0.77669,0.45503
0.77716,0.4549
0.77762,0.45465
0.77809,0.45426
0.77856,0.45394
0.77903,0.45376
0.7795,0.45352
0.77996,0.45321
0.78043,0.45326
0.7809,0.45324
0.78138,0.45276
0.78185,0.45228
0.78232,0.45199
0.78279,0.4518
0.78326,0.45152
0.78374,0.45117
0.78421,0.45087
0.78469,0.45079
0.78516,0.45074
0.78564,0.4505
0.78611,0.45037
0.78659,0.45025
0.78707,0.44999
0.78755,0.4498
0.78803,0.4497
0.7885,0.44925
0.78898,0.44867
0.78946,0.44841
0.78995,0.44822
0.79043,0.44796
0.79091,0.44771
0.79139,0.44768
0.79188,0.44774
0.79236,0.44761
0.79284,0.44734
0.79333,0.44708
0.79382,0.44695
0.7943,0.44679
0.79479,0.44655
0.79528,0.44637
0.79576,0.44622
0.79625,0.44601
0.79674,0.44582
0.79723,0.44564
0.79772,0.44524
0.79822,0.44484
0.79871,0.4447
0.7992,0.44474
0.79969,0.44486
0.80019,0.44475
0.80068,0.44423
0.80117,0.44387
0.80167,0.44402
0.80217,0.44408
0.80266,0.44371
0.80316,0.44329
0.80366,0.44306
0.80416,0.44303
0.80466,0.44301
0.80516,0.44277
0.80566,0.44246
0.80616,0.44239
0.80666,0.44238
0.80716,0.44229
0.80766,0.44232
0.80817,0.44231
0.80867,0.442
0.80918,0.44168
0.80968,0.44164
0.81019,0.4416
0.81069,0.44134
0.8112,0.44099
0.81171,0.44066
0.81222,0.44043
0.81273,0.44031
0.81324,0.44033
0.81375,0.44049
0.81426,0.44056
0.81477,0.4404
0.81528,0.44015
0.8158,0.43996
0.81631,0.43967
0.81682,0.43933
0.81734,0.43924
0.81786,0.43925
0.81837,0.43912
0.81889,0.43889
0.81941,0.43888
0.81992,0.43887
0.82044,0.43862
0.82096,0.43854
0.82148,0.43847
0.822,0.43822
0.82253,0.43788
0.82305,0.43766
0.82357,0.43784
0.82409,0.43782
0.82462,0.43743
0.82514,0.43716
0.82567,0.43696
0.8262,0.4369
0.82672,0.43687
0.82725,0.4365
0.82778,0.43607
0.82831,0.43597
0.82884,0.43586
0.82937,0.43578
0.8299,0.43588
0.83043,0.43568
0.83096,0.43535
0.8315,0.43503
0.83203,0.43476
0.83256,0.43469
0.8331,0.43461
0.83363,0.43454
0.83417,0.43459
0.83471,0.43466
0.83525,0.43443
0.83578,0.43411
0.83632,0.43393
0.83686,0.43376
0.8374,0.43387
0.83794,0.43402
0.83849,0.43412
0.83903,0.43405
0.83957,0.43366
0.84012,0.43342
0.84066,0.43341
0.84121,0.43349
0.84175,0.43347
0.8423,0.43336
0.84285,0.43315
0.8434,0.43278
0.84395,0.43248
0.8445,0.43243
0.84505,0.43237
0.8456,0.43225
0.84615,0.4322
0.8467,0.43208
0.84726,0.43182
0.84781,0.4316
0.84836,0.43144
0.84892,0.43136
0.84948,0.43149
0.85003,0.43162
0.85059,0.43145
0.85115,0.4312
0.85171,0.4309
0.85227,0.43074
0.85283,0.4307
0.85339,0.43066
0.85395,0.43055
0.85452,0.43016
0.85508,0.42991
0.85564,0.43003
0.85621,0.43004
0.85678,0.42979
0.85734,0.42983
0.85791,0.43013
0.85848,0.42999
0.85905,0.42971
0.85962,0.42935
0.86019,0.42916
0.86076,0.42941
0.86133,0.42957
0.8619,0.42962
0.86248,0.42952
0.86305,0.42947
0.86362,0.42936
0.8642,0.42917
0.86478,0.42915
0.86535,0.42917
0.86593,0.42908
0.86651,0.42897
0.86709,0.42886
0.86767,0.42877
0.86825,0.42865
0.86883,0.42849
0.86942,0.42837
0.87,0.42831
0.87058,0.42818
0.87117,0.428
0.87176,0.42789
0.87234,0.4279
0.87293,0.42789
0.87352,0.4278
0.87411,0.42771
0.8747,0.42766
0.87529,0.42766
0.87588,0.42757
0.87647,0.42741
0.87706,0.42727
0.87766,0.42711
0.87825,0.42699
0.87885,0.4269
0.87944,0.4268
0.88004,0.42675
0.88064,0.42662
0.88124,0.42643
0.88184,0.4263
0.88244,0.42616
0.88304,0.42601
0.88364,0.42585
0.88424,0.42568
0.88485,0.42554
0.88545,0.42539
0.88606,0.42524
0.88666,0.4251
0.88727,0.42492
0.88788,0.42473
0.88849,0.42461
0.8891,0.4245
0.88971,0.42441
0.89032,0.4243
0.89093,0.42409
0.89154,0.42388
0.89215,0.42379
0.89277,0.42371
0.89338,0.42361
0.894,0.42343
0.89462,0.42327
0.89524,0.42309
0.89585,0.4229
0.89647,0.42271
0.89709,0.4225
0.89772,0.42231
0.89834,0.42207
0.89896,0.42186
0.89958,0.42171
0.90021,0.42152
0.90083,0.42122
0.90146,0.42095
0.90209,0.4208
0.90272,0.42067
0.90335,0.42051
0.90398,0.42031
0.90461,0.42007
0.90524,0.41978
0.90587,0.41956
0.9065,0.41939
0.90714,0.41921
0.90777,0.41898
0.90841,0.41871
0.90905,0.41845
0.90968,0.41814
0.91032,0.41782
0.91096,0.41749
0.9116,0.41721
0.91225,0.41701
0.91289,0.41671
0.91353,0.41636
0.91418,0.41608
0.91482,0.41581
0.91547,0.41553
0.91611,0.41525
0.91676,0.41499
0.91741,0.4147
0.91806,0.41435
0.91871,0.41398
0.91936,0.41361
0.92001,0.41329
0.92067,0.41296
0.92132,0.41261
0.92198,0.41218
0.92263,0.41178
0.92329,0.41149
0.92395,0.41121
0.92461,0.4109
0.92527,0.41055
0.92593,0.4102
0.92659,0.40984
0.92725,0.40945
0.92792,0.40904
0.92858,0.40865
0.92925,0.40822
0.92991,0.40781
0.93058,0.40742
0.93125,0.40703
0.93192,0.40662
0.93259,0.40618
0.93326,0.40573
0.93393,0.40527
0.93461,0.40485
0.93528,0.40442
0.93596,0.404
0.93663,0.40361
0.93731,0.40316
0.93799,0.40266
0.93867,0.4022
0.93935,0.40177
0.94003,0.40135
0.94071,0.40095
0.9414,0.40056
0.94208,0.40005
0.94276,0.39951
0.94345,0.39901
0.94414,0.39858
0.94483,0.39813
0.94551,0.39765
0.94621,0.39716
0.9469,0.39667
0.94759,0.39621
0.94828,0.39575
0.94898,0.39531
0.94967,0.39485
0.95037,0.39431
0.95106,0.39375
0.95176,0.39321
0.95246,0.39265
0.95316,0.39211
0.95386,0.39164
0.95457,0.39116
0.95527,0.3907
0.95597,0.39024
0.95668,0.38974
0.95739,0.38923
0.95809,0.38869
0.9588,0.38815
0.95951,0.38761
0.96022,0.38701
0.96094,0.38639
0.96165,0.3858
0.96236,0.38518
0.96308,0.38458
0.96379,0.38403
0.96451,0.38358
0.96523,0.38315
0.96595,0.38267
0.96667,0.3822
0.96739,0.38176
0.96811,0.38135
0.96883,0.38081
0.96956,0.38023
0.97029,0.37963
0.97101,0.37898
0.97174,0.37835
0.97247,0.37781
0.9732,0.37735
0.97393,0.37694
0.97466,0.37647
0.9754,0.37588
0.97613,0.3753
0.97687,0.37475
0.9776,0.37421
0.97834,0.37366
0.97908,0.37308
0.97982,0.37252
0.98056,0.37204
0.9813,0.37156
0.98205,0.37101
0.98279,0.37044
0.98354,0.3699
0.98428,0.36936
0.98503,0.36882
0.98578,0.36835
0.98653,0.36782
0.98728,0.36722
0.98803,0.36666
0.98879,0.36613
0.98954,0.36572
0.9903,0.3653
0.99106,0.3648
0.99181,0.36427
0.99257,0.36379
0.99333,0.36332
0.9941,0.3628
0.99486,0.36223
0.99562,0.36174
0.99639,0.36127
0.99715,0.36076
0.99792,0.36025
0.99869,0.35974
0.99946,0.35931
1.0002,0.35893
1.001,0.35851
1.0018,0.35809
1.0026,0.35765
1.0033,0.35722
1.0041,0.35682
1.0047,0.35621
1.0049,0.35625
1.0051,0.35628
1.0053,0.35622
1.0055,0.35614
1.0057,0.35599
1.0059,0.3558
1.0061,0.35573
1.0062,0.35558
1.0064,0.35519
1.0066,0.35496
1.0068,0.35519
1.007,0.35559
1.0072,0.35572
1.0074,0.35553
1.0076,0.35522
1.0078,0.35503
1.008,0.35484
1.0082,0.35446
1.0084,0.35411
1.0086,0.35412
1.0088,0.35423
1.009,0.35397
1.0092,0.3536
1.0094,0.35363
1.0096,0.35381
1.0098,0.35361
1.01,0.35325
1.0102,0.35309
1.0104,0.35292
1.0106,0.35273
1.0108,0.35288
1.011,0.35325
1.0112,0.35328
1.0114,0.35284
1.0115,0.3524
1.0117,0.3524
1.0119,0.35281
1.0121,0.35309
1.0123,0.35283
1.0125,0.35228
1.0127,0.35191
1.0129,0.35163
1.0131,0.3513
1.0133,0.35112
1.0135,0.35119
1.0137,0.35128
1.0139,0.35122
1.0141,0.35086
1.0143,0.35022
1.0145,0.34998
1.0147,0.35064
1.0149,0.35141
1.0151,0.35128
1.0153,0.35061
1.0155,0.35027
1.0157,0.35033
1.0159,0.35057
1.0161,0.35087
1.0163,0.35098
1.0165,0.35066
1.0167,0.35012
1.0169,0.3498
1.0171,0.34996
1.0173,0.35024
1.0175,0.3501
1.0177,0.34966
1.0179,0.34936
1.0181,0.34921
1.0183,0.34917
1.0185,0.34929
1.0187,0.34923
1.0189,0.34904
1.0191,0.34924
1.0193,0.3495
1.0195,0.34918
1.0197,0.34856
1.0199,0.34822
1.0201,0.3483
1.0203,0.34877
1.0205,0.34916
1.0207,0.34896
1.0209,0.34863
1.0211,0.34874
1.0213,0.34896
1.0215,0.34886
1.0217,0.34867
1.0219,0.34862
1.0221,0.34855
1.0223,0.34827
1.0225,0.34785
1.0227,0.34755
1.0229,0.34758
1.0231,0.3478
1.0233,0.34781
1.0235,0.34747
1.0237,0.34722
1.0239,0.34725
1.0241,0.34714
1.0243,0.34688
1.0245,0.34685
