KC-Ol-arvn_7,
0.59793,0.52692
0.59838,0.52688
0.59883,0.52743
0.59928,0.52711
0.59972,0.52683
0.60017,0.52739
0.60062,0.52764
0.60107,0.52776
0.60151,0.52763
0.60196,0.52784
0.60241,0.52771
0.60285,0.52781
0.6033,0.52812
0.60375,0.52789
0.6042,0.5284
0.60464,0.52825
0.60509,0.52829
0.60554,0.52846
0.60598,0.52839
0.60643,0.52835
0.60688,0.52816
0.60732,0.52869
0.60777,0.52846
0.60822,0.52882
0.60866,0.52936
0.60911,0.52966
0.60956,0.53051
0.61,0.53059
0.61045,0.53101
0.6109,0.5311
0.61134,0.53131
0.61179,0.53119
0.61224,0.5314
0.61268,0.53166
0.61313,0.532
0.61358,0.5317
0.61402,0.53162
0.61447,0.53202
0.61492,0.53237
0.61536,0.53244
0.61581,0.53259
0.61625,0.53213
0.6167,0.53238
0.61715,0.53195
0.61759,0.53212
0.61804,0.5319
0.61848,0.53168
0.61893,0.53217
0.61938,0.53208
0.61982,0.53222
0.62027,0.53267
0.62071,0.53251
0.62116,0.53232
0.62161,0.53247
0.62205,0.53222
0.6225,0.53165
0.62294,0.53191
0.62339,0.53194
0.62384,0.53171
0.62428,0.53203
0.62473,0.53225
0.62517,0.53212
0.62562,0.53247
0.62606,0.53257
0.62651,0.5322
0.62696,0.53259
0.6274,0.53257
0.62785,0.53228
0.62829,0.53263
0.62874,0.53277
0.62918,0.53272
0.62963,0.53309
0.63007,0.53305
0.63052,0.53317
0.63096,0.53336
0.63141,0.53349
0.63185,0.5332
0.6323,0.53339
0.63274,0.53347
0.63319,0.53388
0.63364,0.53354
0.63408,0.53309
0.63453,0.53345
0.63497,0.53332
0.63542,0.53349
0.63586,0.53356
0.63631,0.53345
0.63675,0.53428
0.6372,0.53447
0.63764,0.53513
0.63809,0.53547
0.63853,0.53608
0.63897,0.53592
0.63942,0.53624
0.63986,0.53633
0.64031,0.53675
0.64075,0.53669
0.6412,0.53662
0.64164,0.53672
0.64209,0.53636
0.64253,0.53671
0.64298,0.5373
0.64342,0.53733
0.64387,0.53771
0.64431,0.5377
0.64475,0.53806
0.6452,0.5383
0.64564,0.53801
0.64609,0.53803
0.64653,0.53842
0.64698,0.53837
0.64742,0.53872
0.64786,0.53893
0.64831,0.53899
0.64875,0.53927
0.6492,0.53959
0.64964,0.54001
0.65009,0.53988
0.65053,0.54046
0.65097,0.54078
0.65142,0.54082
0.65186,0.54077
0.65231,0.5411
0.65275,0.54158
0.65319,0.54159
0.65364,0.54202
0.65408,0.5421
0.65452,0.54232
0.65497,0.54252
0.65541,0.54258
0.65586,0.54295
0.6563,0.54291
0.65674,0.54235
0.65719,0.54252
0.65763,0.54228
0.65807,0.5425
0.65852,0.54238
0.65896,0.54313
0.6594,0.54322
0.65985,0.54353
0.66029,0.54373
0.66073,0.54371
0.66118,0.54436
0.66162,0.54497
0.66207,0.54516
0.66251,0.54478
0.66295,0.54563
0.66339,0.54594
0.66384,0.5462
0.66428,0.54678
0.66472,0.5465
0.66517,0.54709
0.66561,0.54715
0.66605,0.54758
0.6665,0.54717
0.66694,0.54655
0.66738,0.54649
0.66783,0.54682
0.66827,0.54658
0.66871,0.54675
0.66915,0.54658
0.6696,0.54692
0.67004,0.54737
0.67048,0.54769
0.67093,0.548
0.67137,0.54845
0.67181,0.54855
0.67225,0.54892
0.6727,0.54882
0.67314,0.54882
0.67358,0.54885
0.67402,0.5485
0.67447,0.54875
0.67491,0.54889
0.67535,0.54889
0.67579,0.54919
0.67624,0.5493
0.67668,0.54967
0.67712,0.54997
0.67756,0.54987
0.67801,0.54995
0.67845,0.55049
0.67889,0.55016
0.67933,0.55066
0.67978,0.55053
0.68022,0.55056
0.68066,0.55043
0.6811,0.55003
0.68154,0.55007
0.68199,0.54992
0.68243,0.55
0.68287,0.54933
0.68331,0.54982
0.68375,0.54967
0.6842,0.54989
0.68464,0.54949
0.68508,0.54954
0.68552,0.54935
0.68596,0.54977
0.6864,0.54998
0.68685,0.54979
0.68729,0.55006
0.68773,0.55027
0.68817,0.55076
0.68861,0.55076
0.68905,0.5508
0.6895,0.55071
0.68994,0.5501
0.69038,0.54999
0.69082,0.54969
0.69126,0.54932
0.6917,0.54905
0.69215,0.54874
0.69259,0.54882
0.69303,0.54881
0.69347,0.54863
0.69391,0.54902
0.69435,0.54893
0.69479,0.54836
0.69523,0.54902
0.69568,0.54872
0.69612,0.54893
0.69656,0.54935
0.697,0.54952
0.69744,0.55004
0.69788,0.54976
0.69832,0.55006
0.69876,0.55046
0.6992,0.55026
0.69965,0.55026
0.70009,0.55
0.70053,0.54998
0.70097,0.5499
0.70141,0.55022
0.70185,0.54992
0.70229,0.55023
0.70273,0.55031
0.70317,0.55049
0.70361,0.55032
0.70405,0.55025
0.70449,0.54976
0.70493,0.54969
0.70538,0.54924
0.70582,0.5491
0.70626,0.54898
0.7067,0.54904
0.70714,0.54886
0.70758,0.54941
0.70802,0.54996
0.70846,0.55045
0.7089,0.55109
0.70934,0.55118
0.70978,0.55128
0.71022,0.55133
0.71066,0.55109
0.7111,0.55043
0.71154,0.55014
0.71198,0.54971
0.71242,0.54951
0.71286,0.54929
0.7133,0.54931
0.71374,0.54959
0.71418,0.54933
0.71462,0.54942
0.71506,0.54957
0.7155,0.54968
0.71594,0.54957
0.71638,0.55008
0.71682,0.54976
0.71726,0.54966
0.7177,0.54948
0.71814,0.5492
0.71858,0.5494
0.71902,0.54879
0.71946,0.54795
0.7199,0.54828
0.72034,0.54799
0.72078,0.54795
0.72122,0.54803
0.72166,0.54821
0.7221,0.54848
0.72254,0.54849
0.72298,0.54862
0.72342,0.54864
0.72386,0.54862
0.72429,0.54845
0.72473,0.54851
0.72517,0.54806
0.72561,0.54757
0.72605,0.54752
0.72649,0.54681
0.72693,0.54598
0.72737,0.54619
0.72781,0.54567
0.72825,0.54536
0.72869,0.54428
0.72913,0.54397
0.72957,0.54385
0.73,0.54331
0.73044,0.54315
0.73088,0.54281
0.73132,0.54289
0.73176,0.54283
0.7322,0.54272
0.73264,0.54316
0.73308,0.54318
0.73352,0.54315
0.73395,0.54328
0.73439,0.54337
0.73483,0.54321
0.73527,0.54315
0.73571,0.54286
0.73615,0.54256
0.73659,0.54224
0.73703,0.54179
0.73746,0.54179
0.7379,0.54161
0.73834,0.54136
0.73878,0.54116
0.73922,0.54174
0.73966,0.54111
0.74009,0.54169
0.74053,0.54161
0.74097,0.54134
0.74141,0.54095
0.74185,0.54104
0.74229,0.54041
0.74272,0.54017
0.74316,0.53963
0.7436,0.53928
0.74404,0.53906
0.74448,0.53859
0.74492,0.53862
0.74535,0.53838
0.74579,0.53819
0.74623,0.53816
0.74667,0.53773
0.74711,0.53712
0.74754,0.53642
0.74798,0.53566
0.74842,0.53513
0.74886,0.53454
0.74929,0.53422
0.74973,0.53412
0.75017,0.53384
0.75061,0.53366
0.75105,0.53385
0.75148,0.53384
0.75192,0.53392
0.75236,0.53415
0.7528,0.53408
0.75323,0.5338
0.75367,0.53378
0.75411,0.53357
0.75455,0.5335
0.75498,0.53307
0.75542,0.53248
0.75586,0.53194
0.7563,0.53166
0.75673,0.53146
0.75717,0.53159
0.75761,0.53163
0.75805,0.53139
0.75848,0.53138
0.75892,0.5318
0.75936,0.53164
0.75979,0.53132
0.76023,0.53157
0.76067,0.53096
0.76111,0.53107
0.76154,0.53106
0.76198,0.53086
0.76242,0.53142
0.76285,0.53079
0.76329,0.53042
0.76373,0.53014
0.76416,0.52985
0.7646,0.52912
0.76504,0.52865
0.76548,0.52819
0.76591,0.5281
0.76635,0.52781
0.76679,0.5274
0.76722,0.52696
0.76766,0.52693
0.7681,0.52669
0.76853,0.52648
0.76897,0.52649
0.76941,0.52585
0.76984,0.52565
0.77028,0.52565
0.77072,0.52508
0.77115,0.52497
0.77159,0.52473
0.77202,0.52478
0.77246,0.52489
0.7729,0.5249
0.77333,0.52465
0.77377,0.52454
0.77421,0.52407
0.77464,0.52387
0.77508,0.52377
0.77551,0.52362
0.77595,0.52375
0.77639,0.52341
0.77682,0.52286
0.77726,0.52228
0.7777,0.52196
0.77813,0.52147
0.77857,0.52071
0.779,0.52071
0.77944,0.5199
0.77988,0.52029
0.78031,0.52004
0.78075,0.51956
0.78118,0.51985
0.78162,0.51986
0.78205,0.52027
0.78249,0.52003
0.78293,0.51991
0.78336,0.51975
0.7838,0.51982
0.78423,0.5197
0.78467,0.51919
0.7851,0.51873
0.78554,0.51901
0.78598,0.51851
0.78641,0.51835
0.78685,0.5181
0.78728,0.51775
0.78772,0.51772
0.78815,0.51672
0.78859,0.51636
0.78902,0.51567
0.78946,0.5157
0.78989,0.51552
0.79033,0.51585
0.79076,0.51572
0.7912,0.51534
0.79163,0.5157
0.79207,0.5157
0.79251,0.51545
0.79294,0.5143
0.79338,0.51399
0.79381,0.51365
0.79425,0.51324
0.79468,0.51228
0.79512,0.51175
0.79555,0.51192
0.79599,0.51142
0.79642,0.51185
0.79686,0.51198
0.79729,0.51181
0.79772,0.51201
0.79816,0.51159
0.79859,0.51256
0.79903,0.51248
0.79946,0.51271
0.7999,0.51239
0.80033,0.51225
0.80077,0.51206
0.8012,0.51169
0.80164,0.51204
0.80207,0.51149
0.80251,0.51114
0.80294,0.51048
0.80337,0.51006
0.80381,0.50999
0.80424,0.50956
0.80468,0.50928
0.80511,0.50913
0.80555,0.5091
0.80598,0.50892
0.80642,0.50903
0.80685,0.50896
0.80728,0.50843
0.80772,0.50813
0.80815,0.50779
0.80859,0.50735
0.80902,0.50713
0.80945,0.50689
0.80989,0.50634
0.81032,0.50563
0.81076,0.5054
0.81119,0.50559
0.81162,0.50566
0.81206,0.50551
0.81249,0.50539
0.81293,0.50547
0.81336,0.50498
0.81379,0.50506
0.81423,0.50426
0.81466,0.50398
0.8151,0.50409
0.81553,0.50345
0.81596,0.50346
0.8164,0.50343
0.81683,0.50332
0.81726,0.50325
0.8177,0.50309
0.81813,0.50265
0.81856,0.50266
0.819,0.50226
0.81943,0.50185
0.81986,0.50178
0.8203,0.50141
0.82073,0.50146
0.82116,0.50156
0.8216,0.50146
0.82203,0.5012
0.82246,0.50082
0.8229,0.50076
0.82333,0.50054
0.82376,0.50101
0.8242,0.50062
0.82463,0.50059
0.82506,0.50038
0.8255,0.50112
0.82593,0.50084
0.82636,0.50063
0.8268,0.50085
0.82723,0.50035
0.82766,0.5004
0.82809,0.50048
0.82853,0.50004
0.82896,0.50027
0.82939,0.50032
0.82983,0.50068
0.83026,0.50071
0.83069,0.50084
0.83112,0.50087
0.83156,0.50072
0.83199,0.5008
0.83242,0.50071
0.83286,0.50033
0.83329,0.50062
0.83372,0.50109
0.83415,0.50119
0.83459,0.50163
0.83502,0.50151
0.83545,0.50105
0.83588,0.50093
0.83632,0.50075
0.83675,0.50064
0.83718,0.50019
0.83761,0.49974
0.83804,0.49976
0.83848,0.49925
0.83891,0.49917
0.83934,0.49903
0.83977,0.49846
0.84021,0.49823
0.84064,0.49763
0.84107,0.49766
0.8415,0.49684
0.84193,0.49663
0.84237,0.49673
0.8428,0.49612
0.84323,0.49557
0.84366,0.49554
0.84409,0.49556
0.84453,0.49569
0.84496,0.49517
0.84539,0.49539
0.84582,0.49543
0.84625,0.49534
0.84669,0.49511
0.84712,0.49536
0.84755,0.49469
0.84798,0.49495
0.84841,0.4949
0.84884,0.49529
0.84928,0.4956
0.84971,0.49617
0.85014,0.49612
0.85057,0.49655
0.851,0.49635
0.85143,0.49643
0.85186,0.49631
0.8523,0.49577
0.85273,0.4956
0.85316,0.49555
0.85359,0.49497
0.85402,0.49538
0.85445,0.49524
0.85488,0.49521
0.85532,0.49499
0.85575,0.495
0.85618,0.49453
0.85661,0.49407
0.85704,0.49412
0.85747,0.49365
0.8579,0.49317
0.85833,0.49335
0.85876,0.49269
0.8592,0.49247
0.85963,0.49266
0.86006,0.49326
0.86049,0.49341
0.86092,0.49411
0.86135,0.49431
0.86178,0.49408
0.86221,0.49397
0.86264,0.49422
0.86307,0.49395
0.8635,0.49397
0.86394,0.49367
0.86437,0.49382
0.8648,0.49363
0.86523,0.49366
0.86566,0.49366
0.86609,0.49371
0.86652,0.49402
0.86695,0.49358
0.86738,0.49383
0.86781,0.49314
0.86824,0.4934
0.86867,0.49307
0.8691,0.49253
0.86953,0.49171
0.86996,0.49143
0.87039,0.49139
0.87082,0.49094
0.87125,0.49026
0.87168,0.48998
0.87211,0.49043
0.87254,0.49026
0.87297,0.4903
0.8734,0.49071
0.87383,0.49116
0.87426,0.49133
0.87469,0.49159
0.87512,0.49223
0.87555,0.49274
0.87598,0.4929
0.87641,0.49269
0.87684,0.49253
0.87727,0.49195
0.8777,0.49168
0.87813,0.49138
0.87856,0.49137
0.87899,0.4916
0.87942,0.49083
0.87985,0.49107
0.88028,0.49071
0.88071,0.49014
0.88114,0.48997
0.88157,0.48959
0.882,0.48912
0.88243,0.48863
0.88286,0.48837
0.88329,0.48791
0.88372,0.48763
0.88415,0.48789
0.88458,0.48763
0.88501,0.48822
0.88544,0.48823
0.88587,0.48827
0.8863,0.48852
0.88673,0.48835
0.88715,0.48828
0.88758,0.48819
0.88801,0.48794
0.88844,0.48802
0.88887,0.48787
0.8893,0.48718
0.88973,0.48745
0.89016,0.48725
0.89059,0.48749
0.89102,0.48718
0.89145,0.4874
0.89188,0.4868
0.8923,0.48601
0.89273,0.48569
0.89316,0.48583
0.89359,0.48586
0.89402,0.48614
0.89445,0.48678
0.89488,0.48707
0.89531,0.48669
0.89574,0.48746
0.89616,0.48708
0.89659,0.48714
0.89702,0.4868
0.89745,0.48667
0.89788,0.48599
0.89831,0.48542
0.89874,0.48581
0.89916,0.48543
0.89959,0.48497
0.90002,0.48522
0.90045,0.48473
0.90088,0.48449
0.90131,0.48441
0.90174,0.48374
0.90216,0.48363
0.90259,0.48339
0.90302,0.483
0.90345,0.48259
0.90388,0.48223
0.90431,0.48195
0.90473,0.482
0.90516,0.48186
0.90559,0.48161
0.90602,0.48155
0.90645,0.48122
0.90687,0.48097
0.9073,0.48029
0.90773,0.48032
0.90816,0.48041
0.90859,0.48049
0.90901,0.4804
0.90944,0.48048
0.90987,0.48072
0.9103,0.48045
0.91073,0.48083
0.91115,0.48096
0.91158,0.48108
0.91201,0.48061
0.91244,0.48065
0.91286,0.48043
0.91329,0.48001
0.91372,0.47956
0.91415,0.47925
0.91458,0.4793
0.915,0.47966
0.91543,0.48025
0.91586,0.48029
0.91629,0.48074
0.91671,0.48014
0.91714,0.48028
0.91757,0.48006
0.918,0.47944
0.91842,0.47954
0.91885,0.47891
0.91928,0.47838
0.9197,0.47813
0.92013,0.47839
0.92056,0.47855
0.92099,0.47857
0.92141,0.478
0.92184,0.47765
0.92227,0.47747
0.9227,0.47669
0.92312,0.47642
0.92355,0.4765
0.92398,0.47569
0.9244,0.4757
0.92483,0.475
0.92526,0.47536
0.92568,0.47476
0.92611,0.47434
0.92654,0.47368
0.92697,0.47362
0.92739,0.47345
0.92782,0.47279
0.92825,0.47264
0.92867,0.47286
0.9291,0.47254
0.92953,0.47266
0.92995,0.47243
0.93038,0.47178
0.93081,0.47182
0.93123,0.47183
0.93166,0.47127
0.93209,0.4714
0.93251,0.47129
0.93294,0.47081
0.93337,0.47112
0.93379,0.47121
0.93422,0.47125
0.93464,0.47152
0.93507,0.47122
0.9355,0.4712
0.93592,0.47067
0.93635,0.4703
0.93678,0.46966
0.9372,0.4695
0.93763,0.46874
0.93805,0.46841
0.93848,0.46768
0.93891,0.46703
0.93933,0.4669
0.93976,0.4668
0.94019,0.46692
0.94061,0.46656
0.94104,0.46622
0.94146,0.46598
0.94189,0.46598
0.94232,0.46623
0.94274,0.46649
0.94317,0.4661
0.94359,0.46561
0.94402,0.46575
0.94444,0.46604
0.94487,0.46599
0.9453,0.46566
0.94572,0.46552
0.94615,0.46528
0.94657,0.46515
0.947,0.46452
0.94742,0.46461
0.94785,0.46382
0.94828,0.46367
0.9487,0.46307
0.94913,0.46224
0.94955,0.46214
0.94998,0.46132
0.9504,0.46136
0.95083,0.46043
0.95125,0.4598
0.95168,0.45919
0.9521,0.45845
0.95253,0.45813
0.95296,0.45773
0.95338,0.45706
0.95381,0.45634
0.95423,0.45571
0.95466,0.45533
0.95508,0.45474
0.95551,0.45402
0.95593,0.45391
0.95636,0.45335
0.95678,0.45318
0.95721,0.4532
0.95763,0.45274
0.95806,0.45272
0.95848,0.452
0.95891,0.45145
0.95933,0.45125
0.95976,0.45102
0.96018,0.45069
0.96061,0.45038
0.96103,0.45024
0.96146,0.45031
0.96188,0.45018
0.96231,0.44999
0.96273,0.45003
0.96315,0.44981
0.96358,0.45006
0.964,0.44983
0.96443,0.4498
0.96485,0.44952
0.96528,0.44906
0.9657,0.44915
0.96613,0.44809
0.96655,0.44805
0.96698,0.44759
0.9674,0.44677
0.96782,0.44645
0.96825,0.44598
0.96867,0.4459
0.9691,0.4453
0.96952,0.44506
0.96995,0.445
0.97037,0.44459
0.97079,0.44454
0.97122,0.44426
0.97164,0.4442
0.97207,0.44428
0.97249,0.44391
0.97291,0.44337
0.97334,0.44321
0.97376,0.44323
0.97419,0.44282
0.97461,0.44259
0.97503,0.44211
0.97546,0.44164
0.97588,0.44141
0.97631,0.44108
0.97673,0.44167
0.97715,0.44142
0.97758,0.4405
0.978,0.43987
0.97843,0.44051
0.97885,0.44048
0.97927,0.44053
0.9797,0.44043
0.98012,0.44011
0.98054,0.43962
0.98097,0.43964
0.98139,0.43926
0.98181,0.43881
0.98224,0.43924
0.98266,0.43901
0.98309,0.43877
0.98351,0.43815
0.98393,0.43832
0.98436,0.43765
0.98478,0.4374
0.9852,0.43693
0.98563,0.43677
0.98605,0.43638
0.98647,0.43625
0.9869,0.43525
0.98732,0.43529
0.98774,0.43398
0.98817,0.43426
0.98859,0.43291
0.98901,0.43277
0.98943,0.43227
0.98986,0.43218
0.99028,0.43129
0.9907,0.43077
0.99113,0.43059
0.99155,0.42976
0.99197,0.42969
0.9924,0.42936
0.99282,0.42895
0.99324,0.42855
0.99366,0.42823
0.99409,0.42823
0.99451,0.42809
0.99493,0.42783
0.99535,0.42738
0.99578,0.42709
0.9962,0.42675
0.99662,0.42657
0.99705,0.42634
0.99747,0.42597
0.99789,0.42577
0.99831,0.42557
0.99874,0.42527
0.99916,0.42578
0.99958,0.42521
1.0013,0.42401
1.0028,0.42225
1.0044,0.42212
1.006,0.42163
1.0075,0.42065
1.0091,0.41945
1.0107,0.41823
1.0122,0.41774
1.0138,0.41766
1.0154,0.4172
1.017,0.41555
1.0186,0.41393
1.0202,0.41509
1.0218,0.41698
1.0234,0.4166
1.0251,0.41435
1.0267,0.4131
1.0283,0.41162
1.0299,0.40949
1.0316,0.40941
1.0332,0.41073
1.0349,0.41054
1.0365,0.40953
1.0382,0.4092
1.0399,0.4095
1.0415,0.40905
1.0432,0.40919
1.0449,0.40887
1.0466,0.40828
1.0483,0.40828
1.05,0.40873
1.0517,0.40885
1.0534,0.40905
1.0551,0.40985
1.0568,0.41069
1.0586,0.41053
1.0603,0.41006
1.062,0.40966
1.0638,0.40941
1.0655,0.40867
1.0673,0.40835
1.069,0.40898
1.0708,0.40987
1.0726,0.41068
1.0744,0.41205
1.0761,0.41347
1.0779,0.41392
1.0797,0.41403
1.0815,0.41537
1.0833,0.41697
1.0851,0.41736
1.087,0.41743
1.0888,0.4189
1.0906,0.4214
1.0925,0.4241
1.0943,0.42501
1.0962,0.42549
1.098,0.42564
1.0999,0.42535
1.1018,0.42492
1.1036,0.42538
1.1055,0.42722
1.1074,0.42988
1.1093,0.43213
1.1112,0.43327
1.1131,0.43441
1.115,0.43574
1.117,0.43706
1.1189,0.43793
1.1208,0.43806
1.1228,0.43947
1.1247,0.44195
1.1267,0.44312
1.1286,0.44253
1.1306,0.4427
1.1326,0.44441
1.1346,0.44634
1.1366,0.44762
1.1385,0.44875
1.1406,0.44954
1.1426,0.4503
1.1446,0.45132
1.1466,0.45272
1.1486,0.45455
1.1507,0.45661
1.1527,0.45794
1.1548,0.45896
1.1568,0.46012
1.1589,0.46082
1.161,0.46073
1.1631,0.46111
1.1652,0.46229
1.1673,0.46297
1.1694,0.46295
1.1715,0.4637
1.1736,0.46519
1.1757,0.4662
1.1779,0.46638
1.18,0.46699
1.1822,0.46824
1.1843,0.46959
1.1865,0.47009
1.1887,0.47053
1.1909,0.47128
1.1931,0.47187
1.1953,0.47264
1.1975,0.47369
1.1997,0.47412
1.2019,0.47443
1.2042,0.47549
1.2064,0.47731
1.2086,0.47861
1.2109,0.47899
1.2132,0.47901
1.2154,0.47924
1.2177,0.47985
1.22,0.48081
1.2223,0.48157
1.2246,0.48227
1.227,0.48286
1.2293,0.48352
1.2316,0.4844
1.234,0.4852
1.2363,0.48575
1.2387,0.48642
1.2411,0.4873
1.2434,0.48798
1.2458,0.4886
1.2482,0.48978
1.2506,0.49119
1.2531,0.49224
1.2555,0.49355
1.2579,0.49545
1.2604,0.49666
1.2628,0.49706
1.2653,0.49723
1.2678,0.49818
1.2703,0.50019
1.2728,0.50262
1.2753,0.50428
1.2778,0.50485
1.2803,0.50503
1.2828,0.50559
1.2854,0.50655
1.2879,0.5074
1.2905,0.50801
1.2931,0.50889
1.2957,0.51013
1.2983,0.51172
1.3009,0.51331
1.3035,0.51463
1.3061,0.51591
1.3088,0.51728
1.3114,0.51831
1.3141,0.51924
1.3167,0.52087
1.3194,0.52311
1.3221,0.52548
1.3248,0.52758
1.3275,0.52939
1.3303,0.5312
1.333,0.53289
1.3357,0.53447
1.3385,0.53579
1.3413,0.53692
1.3441,0.53833
1.3468,0.53997
1.3497,0.54186
1.3525,0.5443
1.3553,0.54697
1.3581,0.54938
1.361,0.55125
1.3639,0.55268
1.3667,0.55423
1.3696,0.55628
1.3725,0.55867
1.3754,0.56106
1.3784,0.56356
1.3813,0.56625
1.3843,0.56866
1.3872,0.57069
1.3902,0.57253
1.3932,0.57441
1.3962,0.57676
1.3992,0.57981
1.4022,0.58283
1.4053,0.58524
1.4083,0.58738
1.4114,0.58978
1.4145,0.59225
1.4176,0.59461
1.4207,0.59708
1.4238,0.59969
1.4269,0.60225
1.4301,0.60503
1.4333,0.60827
1.4364,0.61155
1.4396,0.61429
1.4428,0.61623
1.4461,0.61793
1.4493,0.62038
1.4525,0.62356
1.4558,0.62664
1.4591,0.62947
1.4624,0.63249
1.4657,0.63568
1.469,0.63878
1.4724,0.64158
1.4757,0.64431
1.4791,0.64687
1.4825,0.64935
1.4859,0.65237
1.4893,0.65593
1.4927,0.65918
1.4962,0.66177
1.4996,0.66415
1.5031,0.66679
1.5066,0.66993
1.5101,0.67337
1.5136,0.67653
1.5172,0.67926
1.5207,0.6821
1.5243,0.68516
1.5279,0.68787
1.5315,0.69017
1.5352,0.69253
1.5388,0.69509
1.5425,0.69784
1.5461,0.70068
1.5498,0.70353
1.5536,0.7064
1.5573,0.70919
1.561,0.71186
1.5648,0.7144
1.5686,0.7169
1.5724,0.71921
1.5762,0.72127
1.5801,0.72333
1.5839,0.72579
1.5878,0.72843
1.5917,0.73072
1.5957,0.73265
1.5996,0.73481
1.6036,0.73728
1.6075,0.73989
1.6115,0.74217
1.6155,0.74401
1.6196,0.74579
1.6236,0.74767
1.6277,0.74939
1.6318,0.75102
1.6359,0.75277
1.6401,0.75458
1.6443,0.75629
1.6484,0.75786
1.6526,0.75943
1.6569,0.76104
1.6611,0.76231
1.6654,0.76328
1.6697,0.76423
1.674,0.76533
1.6783,0.76653
1.6827,0.76792
1.6871,0.76952
1.6915,0.77123
1.6959,0.77274
1.7004,0.77398
1.7048,0.77515
1.7093,0.77616
1.7138,0.77692
1.7184,0.77775
1.723,0.77866
1.7276,0.77958
1.7322,0.78038
1.7368,0.78098
1.7415,0.78158
1.7462,0.78267
1.7509,0.78419
1.7556,0.78574
1.7604,0.78695
1.7652,0.78766
1.77,0.78841
1.7749,0.78944
1.7798,0.79034
1.7847,0.79078
1.7896,0.79113
1.7946,0.79157
1.7995,0.79208
1.8046,0.79258
1.8096,0.7935
1.8147,0.79476
1.8198,0.79535
1.8249,0.79517
1.83,0.79524
1.8352,0.79602
1.8404,0.79703
1.8457,0.79742
1.851,0.79713
1.8563,0.79683
1.8616,0.79747
1.867,0.79884
1.8724,0.79972
1.8778,0.79963
1.8832,0.79942
1.8887,0.79949
1.8943,0.79951
1.8998,0.79975
1.9054,0.80062
1.911,0.80193
1.9167,0.80305
1.9224,0.80311
1.9281,0.80205
1.9338,0.80082
1.9396,0.80004
1.9454,0.79934
1.9513,0.79881
1.9572,0.7987
1.9631,0.79895
1.9691,0.79883
1.9751,0.79829
1.9811,0.79815
1.9872,0.79831
1.9933,0.79852
1.9995,0.79807
2.0057,0.79801
2.0119,0.79817
2.0182,0.79897
2.0245,0.80028
2.0308,0.80155
2.0372,0.80219
2.0436,0.80272
2.0501,0.80362
2.0566,0.80431
2.0632,0.80411
2.0698,0.80336
2.0764,0.80312
2.0831,0.80359
2.0898,0.80483
2.0966,0.8062
2.1034,0.80727
2.1102,0.808
2.1171,0.80873
2.124,0.80907
2.131,0.8089
2.1381,0.80809
2.1451,0.80736
2.1523,0.80681
2.1594,0.80615
2.1667,0.80596
2.1739,0.80534
2.1813,0.80554
2.1886,0.80571
2.196,0.80602
2.2035,0.80651
2.211,0.80662
2.2186,0.80621
2.2262,0.80659
2.2339,0.80787
2.2416,0.80876
2.2494,0.80846
2.2573,0.80674
2.2652,0.8049
2.2731,0.8036
