Brown University Keck/NASA Relab Spectrum OC-TXH-015-D05/C1OC15D05,,
W,R,Standard Deviation
0.735,0.26121,0.00341
0.74,0.26099,0.00362
0.745,0.26091,0.0035
0.75,0.26025,0.00343
0.755,0.25999,0.00355
0.76,0.25903,0.00376
0.765,0.25823,0.00372
0.77,0.25766,0.00381
0.775,0.2566,0.00361
0.78,0.25565,0.00387
0.785,0.25463,0.00404
0.79,0.25326,0.00407
0.795,0.25191,0.00411
0.8,0.25199,0.00618
0.805,0.25023,0.0066
0.81,0.24843,0.00639
0.815,0.24652,0.00649
0.82,0.24602,0.00639
0.825,0.24304,0.00669
0.83,0.24045,0.00636
0.835,0.23897,0.00639
0.84,0.23818,0.00611
0.845,0.23555,0.00588
0.85,0.23351,0.00601
0.855,0.23186,0.0067
0.86,0.22952,0.0062
0.865,0.2299,0.00611
0.87,0.22649,0.00586
0.875,0.22627,0.00601
0.88,0.22511,0.00518
0.885,0.22384,0.0049
0.89,0.22201,0.0047
0.895,0.22145,0.00452
0.9,0.22007,0.00405
0.905,0.22012,0.00392
0.91,0.22012,0.00386
0.915,0.21797,0.00373
0.92,0.21861,0.00363
0.925,0.21814,0.0036
0.93,0.21806,0.00373
0.935,0.21762,0.00322
0.94,0.21768,0.00373
0.945,0.21759,0.00335
0.95,0.21779,0.00319
0.955,0.21897,0.0035
0.96,0.21869,0.00338
0.965,0.21923,0.00316
0.97,0.21979,0.00335
0.975,0.22055,0.00315
0.98,0.22092,0.00361
0.985,0.2219,0.00299
0.99,0.22232,0.00319
0.995,0.22262,0.00294
1,0.2221,0.00314
1.005,0.22321,0.00378
1.01,0.22372,0.00359
1.015,0.22363,0.00322
1.02,0.2242,0.00331
1.025,0.22491,0.00302
1.03,0.22512,0.00323
1.035,0.22618,0.00398
1.04,0.22642,0.00317
1.045,0.22668,0.00334
1.05,0.2266,0.00326
1.055,0.2266,0.00301
1.06,0.22708,0.00339
1.065,0.22788,0.00337
1.07,0.22852,0.00321
1.075,0.22864,0.00304
1.08,0.22925,0.00322
1.085,0.23069,0.00312
1.09,0.23057,0.00297
1.095,0.23122,0.00344
1.1,0.23167,0.00307
1.105,0.23199,0.00301
1.11,0.23289,0.00343
1.115,0.23391,0.00329
1.12,0.23511,0.00311
1.125,0.23542,0.00324
1.13,0.23666,0.00284
1.135,0.23701,0.00287
1.14,0.23742,0.00314
1.145,0.23848,0.00336
1.15,0.23875,0.00327
1.155,0.23901,0.00301
1.16,0.24,0.00318
1.165,0.24029,0.00289
1.17,0.23977,0.00322
1.175,0.24134,0.00304
1.18,0.24057,0.00333
1.185,0.24083,0.00287
1.19,0.24218,0.00309
1.195,0.24192,0.00311
1.2,0.24257,0.00286
1.205,0.24251,0.00384
1.21,0.24299,0.00353
1.215,0.24325,0.00295
1.22,0.24356,0.00346
1.225,0.24389,0.00257
1.23,0.24326,0.00294
1.235,0.24368,0.00305
1.24,0.24355,0.00326
1.245,0.24427,0.00277
1.25,0.24445,0.003
1.255,0.24473,0.00262
1.26,0.24461,0.00317
1.265,0.24538,0.00286
1.27,0.24519,0.00274
1.275,0.24557,0.00325
1.28,0.24545,0.00331
1.285,0.24605,0.00302
1.29,0.2461,0.00292
1.295,0.24677,0.0033
1.3,0.24669,0.0032
1.305,0.24758,0.0028
1.31,0.24772,0.0028
1.315,0.24771,0.00295
1.32,0.24831,0.0026
1.325,0.24877,0.00274
1.33,0.2494,0.00284
1.335,0.24939,0.00296
1.34,0.24984,0.00301
1.345,0.25041,0.00277
1.35,0.25104,0.00317
1.355,0.25107,0.00294
1.36,0.25172,0.00309
1.365,0.252,0.00261
1.37,0.25278,0.00259
1.375,0.25266,0.00259
1.38,0.25321,0.00278
1.385,0.25337,0.00297
1.39,0.25453,0.0027
1.395,0.25453,0.00309
1.4,0.25503,0.00265
1.405,0.25486,0.00305
1.41,0.25547,0.00279
1.415,0.2559,0.00314
1.42,0.2563,0.00304
1.425,0.25613,0.00271
1.43,0.25675,0.00343
1.435,0.25693,0.00339
1.44,0.25727,0.00332
1.445,0.25747,0.00335
1.45,0.25752,0.00302
1.455,0.25756,0.00289
1.46,0.25821,0.00341
1.465,0.25815,0.00328
1.47,0.25859,0.00334
1.475,0.25838,0.00332
1.48,0.25875,0.00325
1.485,0.25876,0.00314
1.49,0.25871,0.00306
1.495,0.25894,0.00294
1.5,0.25938,0.00335
1.505,0.25895,0.0035
1.51,0.25878,0.00313
1.515,0.2593,0.00325
1.52,0.2586,0.00337
1.525,0.25902,0.00325
1.53,0.25844,0.00314
1.535,0.25846,0.00308
1.54,0.25867,0.00355
1.545,0.25844,0.00333
1.55,0.25815,0.0034
1.555,0.25821,0.00349
1.56,0.25747,0.00307
1.565,0.25737,0.00309
1.57,0.25714,0.00319
1.575,0.2575,0.00343
1.58,0.25725,0.00286
1.585,0.25702,0.00311
1.59,0.25709,0.00292
1.595,0.25615,0.00292
1.6,0.25564,0.00398
1.605,0.25558,0.00303
1.61,0.25456,0.00336
1.615,0.25446,0.00281
1.62,0.25412,0.00368
1.625,0.25391,0.0032
1.63,0.25354,0.00329
1.635,0.25265,0.0034
1.64,0.25238,0.00334
1.645,0.25182,0.00308
1.65,0.25161,0.00296
1.655,0.25131,0.00372
1.66,0.25098,0.0033
1.665,0.24982,0.00334
1.67,0.24989,0.00376
1.675,0.24949,0.00351
1.68,0.24883,0.00329
1.685,0.2483,0.00323
1.69,0.2479,0.00361
1.695,0.24739,0.00412
1.7,0.24788,0.00306
1.705,0.24723,0.00318
1.71,0.24682,0.00315
1.715,0.24644,0.00326
1.72,0.24599,0.00331
1.725,0.24547,0.00321
1.73,0.24489,0.00312
1.735,0.24404,0.00317
1.74,0.24363,0.00296
1.745,0.24318,0.00307
1.75,0.2425,0.00339
1.755,0.24238,0.00295
1.76,0.242,0.00272
1.765,0.24101,0.00294
1.77,0.24108,0.00275
1.775,0.24093,0.00297
1.78,0.24019,0.00323
1.785,0.2397,0.00301
1.79,0.2395,0.00285
1.795,0.23882,0.00281
1.8,0.23909,0.00295
1.805,0.23785,0.00292
1.81,0.23774,0.00269
1.815,0.23737,0.0028
1.82,0.23696,0.00298
1.825,0.2363,0.003
1.83,0.23671,0.00293
1.835,0.23602,0.00274
1.84,0.23554,0.00273
1.845,0.2355,0.00289
1.85,0.23494,0.0029
1.855,0.23483,0.00269
1.86,0.23475,0.00296
1.865,0.23473,0.00289
1.87,0.23441,0.0034
1.875,0.23354,0.00315
1.88,0.23367,0.00299
1.885,0.23294,0.00293
1.89,0.23283,0.00279
1.895,0.2323,0.00294
1.9,0.23253,0.003
1.905,0.23189,0.00298
1.91,0.23172,0.00311
1.915,0.23161,0.00277
1.92,0.23151,0.00285
1.925,0.23149,0.00307
1.93,0.23089,0.00275
1.935,0.23091,0.00248
1.94,0.23073,0.00264
1.945,0.23058,0.00254
1.95,0.23076,0.00276
1.955,0.23027,0.00277
1.96,0.2299,0.0026
1.965,0.23022,0.00276
1.97,0.23031,0.00261
1.975,0.2305,0.00291
1.98,0.23006,0.00287
1.985,0.23012,0.00287
1.99,0.23024,0.00288
1.995,0.23038,0.00282
2,0.22982,0.00283
2.005,0.23017,0.00308
2.01,0.23011,0.00283
2.015,0.23076,0.00267
2.02,0.2306,0.0026
2.025,0.23046,0.00288
2.03,0.23074,0.00268
2.035,0.23093,0.00265
2.04,0.23127,0.0027
2.045,0.23071,0.00248
2.05,0.23039,0.00282
2.055,0.23066,0.00283
2.06,0.23109,0.00275
2.065,0.23128,0.00329
2.07,0.23111,0.00289
2.075,0.23102,0.00305
2.08,0.23164,0.00274
2.085,0.23158,0.00304
2.09,0.23166,0.00279
2.095,0.23199,0.00307
2.1,0.23172,0.00286
2.105,0.23181,0.00342
2.11,0.23183,0.00285
2.115,0.23194,0.00287
2.12,0.23199,0.00309
2.125,0.23229,0.00325
2.13,0.23162,0.00337
2.135,0.23236,0.00296
2.14,0.23217,0.00337
2.145,0.23223,0.00312
2.15,0.23251,0.00305
2.155,0.23198,0.00324
2.16,0.23177,0.00322
2.165,0.23197,0.0029
2.17,0.23264,0.00278
2.175,0.23252,0.00306
2.18,0.23207,0.00275
2.185,0.23186,0.00278
2.19,0.23129,0.00309
2.195,0.2321,0.00266
2.2,0.23225,0.00306
2.205,0.23164,0.0028
2.21,0.23243,0.00331
2.215,0.23253,0.0033
2.22,0.23225,0.00308
2.225,0.23247,0.00305
2.23,0.23227,0.00294
2.235,0.23222,0.00318
2.24,0.2321,0.00288
2.245,0.23265,0.003
2.25,0.23196,0.00343
2.255,0.23204,0.00349
2.26,0.23208,0.00332
2.265,0.23227,0.00325
2.27,0.23215,0.00317
2.275,0.2327,0.00318
2.28,0.23241,0.00327
2.285,0.23275,0.00317
2.29,0.23267,0.00308
2.295,0.23351,0.00345
2.3,0.23267,0.00348
2.305,0.2324,0.00372
2.31,0.23263,0.00382
2.315,0.23252,0.00335
2.32,0.23268,0.00322
2.325,0.23289,0.00332
2.33,0.23223,0.00316
2.335,0.233,0.00347
2.34,0.23343,0.00309
2.345,0.23278,0.00365
2.35,0.23237,0.00347
2.355,0.23223,0.00335
2.36,0.23266,0.00358
2.365,0.23273,0.00347
2.37,0.23273,0.00367
2.375,0.23296,0.00342
2.38,0.23244,0.00365
2.385,0.23297,0.00336
2.39,0.23247,0.00349
2.395,0.23283,0.00379
2.4,0.2329,0.00389
2.405,0.2324,0.0036
2.41,0.23373,0.0033
2.415,0.2332,0.00355
2.42,0.23291,0.00338
2.425,0.23318,0.00353
2.43,0.23285,0.00423
2.435,0.23303,0.00323
2.44,0.2329,0.00348
2.445,0.23241,0.0035
2.45,0.23322,0.00318
2.455,0.23266,0.00357
2.46,0.233,0.00363
2.465,0.23194,0.00324
2.47,0.23247,0.00337
2.475,0.23277,0.00341
2.48,0.23271,0.00363
2.485,0.23251,0.00315
2.49,0.23243,0.00326
2.495,0.23267,0.00319
2.5,0.23212,0.00331
2.505,0.23194,0.00326
2.51,0.23251,0.00386
2.515,0.23207,0.00332
2.52,0.23261,0.00389
2.525,0.23297,0.00355
2.53,0.23298,0.00348
2.535,0.23303,0.00349
2.54,0.23253,0.00358
2.545,0.23336,0.00357
2.55,0.23336,0.0038
2.555,0.23256,0.00399
2.56,0.23292,0.00438
2.565,0.23364,0.00437
2.57,0.2331,0.00427
2.575,0.23347,0.0046
2.58,0.23297,0.0048
2.585,0.23403,0.00535
2.59,0.23299,0.00541
2.595,0.23346,0.00543
2.6,0.23478,0.00472
