KC-OL-Im_9,
0.57005,0.42928
0.5703,0.43213
0.57056,0.43095
0.57081,0.43027
0.57106,0.43177
0.57131,0.43239
0.57156,0.43556
0.57181,0.43574
0.57207,0.43336
0.57232,0.43159
0.57257,0.43053
0.57282,0.43012
0.57308,0.42994
0.57333,0.42882
0.57358,0.42885
0.57384,0.43216
0.57409,0.43215
0.57435,0.43107
0.5746,0.43064
0.57486,0.43031
0.57511,0.43182
0.57537,0.43351
0.57562,0.43518
0.57588,0.43374
0.57613,0.43315
0.57639,0.43388
0.57665,0.43527
0.5769,0.43767
0.57716,0.43703
0.57742,0.43727
0.57767,0.43553
0.57793,0.43175
0.57819,0.42965
0.57845,0.42913
0.57871,0.43052
0.57896,0.43241
0.57922,0.43534
0.57948,0.43691
0.57974,0.4382
0.58,0.43825
0.58026,0.43589
0.58052,0.43371
0.58078,0.43298
0.58104,0.4364
0.5813,0.43858
0.58156,0.43662
0.58182,0.43414
0.58208,0.43418
0.58235,0.43697
0.58261,0.43923
0.58287,0.43902
0.58313,0.43572
0.58339,0.43409
0.58366,0.43488
0.58392,0.43519
0.58418,0.43464
0.58445,0.43491
0.58471,0.43745
0.58497,0.43788
0.58524,0.43797
0.5855,0.43921
0.58577,0.43902
0.58603,0.43833
0.5863,0.43876
0.58656,0.441
0.58683,0.44133
0.58709,0.44002
0.58736,0.43844
0.58763,0.43708
0.58789,0.43843
0.58816,0.43972
0.58843,0.44006
0.58869,0.44028
0.58896,0.44132
0.58923,0.44216
0.5895,0.44025
0.58976,0.43989
0.59003,0.44117
0.5903,0.44261
0.59057,0.44359
0.59084,0.44154
0.59111,0.44119
0.59138,0.44322
0.59165,0.44551
0.59192,0.44631
0.59219,0.44423
0.59246,0.44509
0.59273,0.44619
0.593,0.44376
0.59327,0.44298
0.59354,0.44487
0.59382,0.44557
0.59409,0.4441
0.59436,0.44399
0.59463,0.44408
0.59491,0.44328
0.59518,0.44221
0.59545,0.44173
0.59573,0.44384
0.596,0.44507
0.59627,0.44564
0.59655,0.44681
0.59682,0.4464
0.5971,0.44487
0.59737,0.44325
0.59765,0.44338
0.59792,0.44408
0.5982,0.44407
0.59848,0.4442
0.59875,0.44509
0.59903,0.44705
0.59931,0.44843
0.59958,0.44812
0.59986,0.44536
0.60014,0.4444
0.60042,0.44818
0.6007,0.4511
0.60097,0.44997
0.60125,0.44788
0.60153,0.4476
0.60181,0.44633
0.60209,0.44491
0.60237,0.44538
0.60265,0.44659
0.60293,0.44793
0.60321,0.44764
0.60349,0.4492
0.60377,0.45065
0.60405,0.44854
0.60434,0.44736
0.60462,0.44751
0.6049,0.44762
0.60518,0.448
0.60547,0.4497
0.60575,0.45108
0.60603,0.45208
0.60631,0.45034
0.6066,0.44699
0.60688,0.44907
0.60717,0.4512
0.60745,0.45111
0.60774,0.4502
0.60802,0.44982
0.60831,0.44953
0.60859,0.44822
0.60888,0.44979
0.60916,0.45061
0.60945,0.45172
0.60974,0.45166
0.61002,0.45049
0.61031,0.45083
0.6106,0.45185
0.61089,0.45453
0.61117,0.45311
0.61146,0.45251
0.61175,0.4519
0.61204,0.45066
0.61233,0.45108
0.61262,0.44984
0.61291,0.45104
0.6132,0.45111
0.61349,0.45308
0.61378,0.45334
0.61407,0.45138
0.61436,0.45179
0.61465,0.4513
0.61494,0.45307
0.61524,0.45292
0.61553,0.45404
0.61582,0.45317
0.61611,0.45262
0.61641,0.45441
0.6167,0.45323
0.61699,0.45542
0.61729,0.45494
0.61758,0.45533
0.61787,0.45343
0.61817,0.4514
0.61846,0.45458
0.61876,0.45573
0.61905,0.45685
0.61935,0.45378
0.61965,0.45391
0.61994,0.45454
0.62024,0.45514
0.62054,0.45649
0.62083,0.45566
0.62113,0.45848
0.62143,0.45586
0.62173,0.45507
0.62203,0.45466
0.62232,0.45452
0.62262,0.45654
0.62292,0.45596
0.62322,0.45653
0.62352,0.45335
0.62382,0.45443
0.62412,0.45538
0.62442,0.45658
0.62472,0.45763
0.62502,0.45586
0.62533,0.45824
0.62563,0.45782
0.62593,0.45908
0.62623,0.45729
0.62654,0.45619
0.62684,0.45714
0.62714,0.45748
0.62744,0.45896
0.62775,0.45599
0.62805,0.45675
0.62836,0.45634
0.62866,0.45758
0.62897,0.45825
0.62927,0.45721
0.62958,0.45842
0.62988,0.45753
0.63019,0.45869
0.6305,0.45856
0.6308,0.46088
0.63111,0.46073
0.63142,0.46092
0.63173,0.45866
0.63203,0.4584
0.63234,0.44704
0.63358,0.49464
0.63389,0.45929
0.6342,0.45898
0.63451,0.45958
0.63482,0.45946
0.63513,0.45848
0.63544,0.46229
0.63575,0.45832
0.63607,0.46202
0.63638,0.45971
0.63669,0.46184
0.637,0.46128
0.63732,0.46032
0.63763,0.46171
0.63794,0.45879
0.63826,0.46248
0.63857,0.46081
0.63889,0.46302
0.6392,0.46181
0.63952,0.46107
0.63983,0.46312
0.64015,0.46198
0.64046,0.46463
0.64078,0.46132
0.6411,0.46266
0.64142,0.46329
0.64173,0.4654
0.64205,0.46756
0.64237,0.4658
0.64269,0.46655
0.64301,0.46321
0.64333,0.46527
0.64364,0.46443
0.64396,0.46464
0.64428,0.46573
0.64461,0.46299
0.64493,0.46408
0.64525,0.46319
0.64557,0.46563
0.64589,0.46488
0.64621,0.46533
0.64653,0.46715
0.64686,0.46718
0.64718,0.46881
0.6475,0.46653
0.64783,0.46739
0.64815,0.46631
0.64847,0.46612
0.6488,0.46599
0.64912,0.4654
0.64945,0.46722
0.64978,0.46598
0.6501,0.46806
0.65043,0.46762
0.65075,0.46789
0.65108,0.46976
0.65141,0.47024
0.65173,0.47055
0.65206,0.46837
0.65239,0.4701
0.65272,0.47068
0.65305,0.47115
0.65338,0.47131
0.65371,0.4703
0.65404,0.47112
0.65437,0.47142
0.6547,0.47268
0.65503,0.47156
0.65536,0.47264
0.65569,0.47399
0.65602,0.47317
0.65635,0.47323
0.65669,0.47238
0.65702,0.4726
0.65735,0.4719
0.65769,0.47264
0.65802,0.47416
0.65836,0.47467
0.65869,0.47478
0.65902,0.47411
0.65936,0.47426
0.6597,0.47383
0.66003,0.47513
0.66037,0.47574
0.6607,0.47487
0.66104,0.47464
0.66138,0.47463
0.66172,0.47571
0.66205,0.47578
0.66239,0.47677
0.66273,0.47701
0.66307,0.47541
0.66341,0.47531
0.66375,0.47574
0.66409,0.47599
0.66443,0.47587
0.66477,0.4757
0.66511,0.4753
0.66545,0.47641
0.66579,0.47834
0.66614,0.47824
0.66648,0.47729
0.66682,0.47671
0.66716,0.47695
0.66751,0.47742
0.66785,0.47833
0.6682,0.47935
0.66854,0.47929
0.66889,0.47903
0.66923,0.47904
0.66958,0.47893
0.66992,0.4788
0.67027,0.47993
0.67062,0.48056
0.67096,0.47938
0.67131,0.47882
0.67166,0.47898
0.67201,0.47892
0.67236,0.47927
0.6727,0.47996
0.67305,0.48006
0.6734,0.4799
0.67375,0.47981
0.6741,0.47953
0.67445,0.47991
0.67481,0.48017
0.67516,0.47981
0.67551,0.48028
0.67586,0.48075
0.67621,0.48026
0.67657,0.48021
0.67692,0.48077
0.67727,0.48054
0.67763,0.48044
0.67798,0.48118
0.67834,0.48156
0.67869,0.48147
0.67905,0.48137
0.6794,0.48136
0.67976,0.48126
0.68012,0.48206
0.68047,0.48344
0.68083,0.48388
0.68119,0.48362
0.68155,0.48323
0.6819,0.48323
0.68226,0.48363
0.68262,0.4838
0.68298,0.48332
0.68334,0.48292
0.6837,0.48312
0.68406,0.48317
0.68443,0.48324
0.68479,0.48329
0.68515,0.48353
0.68551,0.48345
0.68587,0.48259
0.68624,0.48282
0.6866,0.48398
0.68696,0.48396
0.68733,0.48288
0.68769,0.48315
0.68806,0.48432
0.68842,0.48439
0.68879,0.48431
0.68916,0.48459
0.68952,0.48502
0.68989,0.48498
0.69026,0.48414
0.69062,0.48397
0.69099,0.4844
0.69136,0.48403
0.69173,0.48338
0.6921,0.4834
0.69247,0.48439
0.69284,0.48548
0.69321,0.48506
0.69358,0.48402
0.69395,0.48422
0.69432,0.48498
0.6947,0.48447
0.69507,0.48372
0.69544,0.48378
0.69581,0.484
0.69619,0.48478
0.69656,0.48447
0.69694,0.483
0.69731,0.48232
0.69769,0.48209
0.69806,0.48215
0.69844,0.48318
0.69881,0.48504
0.69919,0.48517
0.69957,0.48394
0.69995,0.48364
0.70032,0.48393
0.7007,0.48421
0.70108,0.48368
0.70146,0.48313
0.70184,0.48306
0.70222,0.48299
0.7026,0.48284
0.70298,0.48289
0.70336,0.4834
0.70375,0.48322
0.70413,0.48314
0.70451,0.48337
0.70489,0.48336
0.70528,0.48291
0.70566,0.4825
0.70605,0.48292
0.70643,0.48326
0.70682,0.48327
0.7072,0.48282
0.70759,0.48324
0.70797,0.48381
0.70836,0.48294
0.70875,0.48268
0.70914,0.48338
0.70952,0.48398
0.70991,0.48362
0.7103,0.48319
0.71069,0.48308
0.71108,0.48282
0.71147,0.4831
0.71186,0.48298
0.71225,0.48303
0.71265,0.48307
0.71304,0.48257
0.71343,0.48261
0.71382,0.48254
0.71422,0.48222
0.71461,0.48225
0.715,0.48287
0.7154,0.48288
0.71579,0.48247
0.71619,0.48302
0.71658,0.48354
0.71698,0.48323
0.71738,0.48221
0.71777,0.48153
0.71817,0.48166
0.71857,0.48212
0.71897,0.48266
0.71937,0.48264
0.71977,0.48228
0.72017,0.48217
0.72057,0.48206
0.72097,0.48182
0.72137,0.4816
0.72177,0.48091
0.72217,0.48002
0.72258,0.48027
0.72298,0.48083
0.72338,0.48071
0.72379,0.48067
0.72419,0.48087
0.7246,0.48094
0.725,0.48084
0.72541,0.48075
0.72581,0.48069
0.72622,0.48041
0.72663,0.48021
0.72703,0.4803
0.72744,0.48012
0.72785,0.47955
0.72826,0.47925
0.72867,0.47926
0.72908,0.47929
0.72949,0.47978
0.7299,0.48016
0.73031,0.47944
0.73072,0.47848
0.73113,0.47815
0.73155,0.47819
0.73196,0.47774
0.73237,0.47729
0.73279,0.47764
0.7332,0.47815
0.73362,0.47796
0.73403,0.47721
0.73445,0.47701
0.73486,0.47734
0.73528,0.4772
0.7357,0.47693
0.73612,0.47693
0.73653,0.47683
0.73695,0.47635
0.73737,0.47555
0.73779,0.47502
0.73821,0.47561
0.73863,0.4768
0.73905,0.47671
0.73948,0.47588
0.7399,0.47546
0.74032,0.47548
0.74074,0.47608
0.74117,0.47625
0.74159,0.47544
0.74202,0.47432
0.74244,0.4737
0.74287,0.4739
0.74329,0.47417
0.74372,0.4742
0.74415,0.47409
0.74457,0.47365
0.745,0.47329
0.74543,0.47296
0.74586,0.4724
0.74629,0.47236
0.74672,0.47301
0.74715,0.47331
0.74758,0.47318
0.74801,0.47251
0.74844,0.47183
0.74887,0.47174
0.74931,0.47162
0.74974,0.47158
0.75017,0.47119
0.75061,0.47084
0.75104,0.47113
0.75148,0.47038
0.75191,0.46926
0.75235,0.46907
0.75279,0.46903
0.75323,0.46865
0.75366,0.46852
0.7541,0.46861
0.75454,0.46807
0.75498,0.46756
0.75542,0.46757
0.75586,0.46739
0.7563,0.46715
0.75674,0.46697
0.75719,0.46675
0.75763,0.46648
0.75807,0.46622
0.75851,0.46627
0.75896,0.46618
0.7594,0.46559
0.75985,0.46506
0.76029,0.4644
0.76074,0.46401
0.76119,0.46419
0.76163,0.46419
0.76208,0.46418
0.76253,0.46371
0.76298,0.46329
0.76343,0.46337
0.76388,0.46256
0.76433,0.46216
0.76478,0.46264
0.76523,0.46276
0.76568,0.46238
0.76614,0.46156
0.76659,0.46103
0.76704,0.46096
0.7675,0.46129
0.76795,0.4616
0.76841,0.46152
0.76886,0.46143
0.76932,0.46079
0.76977,0.4596
0.77023,0.45875
0.77069,0.45874
0.77115,0.45887
0.77161,0.45897
0.77207,0.45949
0.77253,0.45934
0.77299,0.45844
0.77345,0.45789
0.77391,0.45801
0.77437,0.4581
0.77484,0.45754
0.7753,0.45699
0.77576,0.45688
0.77623,0.45706
0.77669,0.45708
0.77716,0.45659
0.77762,0.45578
0.77809,0.45516
0.77856,0.45489
0.77903,0.4549
0.7795,0.45514
0.77996,0.4548
0.78043,0.4541
0.7809,0.4537
0.78138,0.45348
0.78185,0.4533
0.78232,0.45293
0.78279,0.45265
0.78326,0.45234
0.78374,0.45187
0.78421,0.45206
0.78469,0.45277
0.78516,0.45291
0.78564,0.45224
0.78611,0.45167
0.78659,0.45143
0.78707,0.4509
0.78755,0.45082
0.78803,0.45112
0.7885,0.45035
0.78898,0.44945
0.78946,0.44922
0.78995,0.44934
0.79043,0.44956
0.79091,0.44901
0.79139,0.4483
0.79188,0.44808
0.79236,0.44815
0.79284,0.44837
0.79333,0.4481
0.79382,0.44743
0.7943,0.44697
0.79479,0.44676
0.79528,0.4466
0.79576,0.44659
0.79625,0.44647
0.79674,0.44625
0.79723,0.44623
0.79772,0.44574
0.79822,0.44534
0.79871,0.44542
0.7992,0.44538
0.79969,0.44527
0.80019,0.4448
0.80068,0.44446
0.80117,0.44472
0.80167,0.4454
0.80217,0.44533
0.80266,0.4442
0.80316,0.44367
0.80366,0.44375
0.80416,0.44399
0.80466,0.44397
0.80516,0.44347
0.80566,0.44318
0.80616,0.4428
0.80666,0.44233
0.80716,0.44228
0.80766,0.44272
0.80817,0.44278
0.80867,0.44217
0.80918,0.44189
0.80968,0.44178
0.81019,0.44176
0.81069,0.44185
0.8112,0.44165
0.81171,0.44122
0.81222,0.44091
0.81273,0.44102
0.81324,0.44099
0.81375,0.44059
0.81426,0.44043
0.81477,0.4409
0.81528,0.44104
0.8158,0.44017
0.81631,0.4393
0.81682,0.43879
0.81734,0.43895
0.81786,0.43966
0.81837,0.43978
0.81889,0.43954
0.81941,0.43947
0.81992,0.43921
0.82044,0.43853
0.82096,0.43783
0.82148,0.43783
0.822,0.43831
0.82253,0.43801
0.82305,0.43724
0.82357,0.43725
0.82409,0.43744
0.82462,0.43733
0.82514,0.43715
0.82567,0.43703
0.8262,0.43697
0.82672,0.43686
0.82725,0.43672
0.82778,0.43629
0.82831,0.4358
0.82884,0.43574
0.82937,0.43596
0.8299,0.43611
0.83043,0.43605
0.83096,0.43583
0.8315,0.43535
0.83203,0.43521
0.83256,0.43518
0.8331,0.43493
0.83363,0.43506
0.83417,0.43497
0.83471,0.43464
0.83525,0.43441
0.83578,0.43403
0.83632,0.43398
0.83686,0.43427
0.8374,0.43439
0.83794,0.43407
0.83849,0.43354
0.83903,0.4332
0.83957,0.43316
0.84012,0.43318
0.84066,0.43316
0.84121,0.43314
0.84175,0.43307
0.8423,0.43316
0.84285,0.43339
0.8434,0.43317
0.84395,0.43252
0.8445,0.43245
0.84505,0.43263
0.8456,0.43244
0.84615,0.43246
0.8467,0.43239
0.84726,0.43193
0.84781,0.43159
0.84836,0.43146
0.84892,0.43136
0.84948,0.43138
0.85003,0.43141
0.85059,0.43107
0.85115,0.43107
0.85171,0.43133
0.85227,0.43116
0.85283,0.43107
0.85339,0.43122
0.85395,0.43097
0.85452,0.43027
0.85508,0.43022
0.85564,0.43084
0.85621,0.43074
0.85678,0.43005
0.85734,0.42983
0.85791,0.42994
0.85848,0.42984
0.85905,0.4295
0.85962,0.42895
0.86019,0.42898
0.86076,0.42951
0.86133,0.42957
0.8619,0.42943
0.86248,0.42944
0.86305,0.42941
0.86362,0.42915
0.8642,0.42923
0.86478,0.42958
0.86535,0.42965
0.86593,0.42942
0.86651,0.42914
0.86709,0.42904
0.86767,0.42889
0.86825,0.42856
0.86883,0.42836
0.86942,0.42845
0.87,0.42857
0.87058,0.42836
0.87117,0.42809
0.87176,0.42787
0.87234,0.42768
0.87293,0.42766
0.87352,0.42757
0.87411,0.4275
0.8747,0.42749
0.87529,0.42738
0.87588,0.42726
0.87647,0.42712
0.87706,0.427
0.87766,0.42692
0.87825,0.42678
0.87885,0.42679
0.87944,0.4269
0.88004,0.42665
0.88064,0.42631
0.88124,0.42626
0.88184,0.42621
0.88244,0.42611
0.88304,0.42605
0.88364,0.42602
0.88424,0.42596
0.88485,0.42585
0.88545,0.42588
0.88606,0.42585
0.88666,0.42556
0.88727,0.42519
0.88788,0.42469
0.88849,0.42436
0.8891,0.42436
0.88971,0.4243
0.89032,0.42419
0.89093,0.42421
0.89154,0.42405
0.89215,0.42377
0.89277,0.42357
0.89338,0.42341
0.894,0.42334
0.89462,0.42327
0.89524,0.42314
0.89585,0.42292
0.89647,0.42245
0.89709,0.42222
0.89772,0.42225
0.89834,0.42199
0.89896,0.42157
0.89958,0.4213
0.90021,0.4211
0.90083,0.42102
0.90146,0.42097
0.90209,0.42069
0.90272,0.42043
0.90335,0.4203
0.90398,0.42006
0.90461,0.41985
0.90524,0.41967
0.90587,0.41942
0.9065,0.41921
0.90714,0.41902
0.90777,0.41881
0.90841,0.41864
0.90905,0.41842
0.90968,0.41807
0.91032,0.41775
0.91096,0.41748
0.9116,0.41728
0.91225,0.41702
0.91289,0.41658
0.91353,0.41626
0.91418,0.41609
0.91482,0.41592
0.91547,0.41567
0.91611,0.41534
0.91676,0.41503
0.91741,0.41475
0.91806,0.41442
0.91871,0.41401
0.91936,0.41362
0.92001,0.41322
0.92067,0.41281
0.92132,0.41254
0.92198,0.41226
0.92263,0.41183
0.92329,0.41132
0.92395,0.41091
0.92461,0.41061
0.92527,0.41038
0.92593,0.41017
0.92659,0.40971
0.92725,0.4092
0.92792,0.40889
0.92858,0.40857
0.92925,0.40819
0.92991,0.4078
0.93058,0.40734
0.93125,0.40691
0.93192,0.40657
0.93259,0.40619
0.93326,0.40568
0.93393,0.40515
0.93461,0.40463
0.93528,0.40412
0.93596,0.40362
0.93663,0.40323
0.93731,0.40291
0.93799,0.40247
0.93867,0.40197
0.93935,0.40147
0.94003,0.40096
0.94071,0.40055
0.9414,0.40014
0.94208,0.39966
0.94276,0.3991
0.94345,0.39848
0.94414,0.39803
0.94483,0.39758
0.94551,0.39703
0.94621,0.39655
0.9469,0.39614
0.94759,0.39568
0.94828,0.3952
0.94898,0.3947
0.94967,0.39412
0.95037,0.39355
0.95106,0.39295
0.95176,0.39233
0.95246,0.3918
0.95316,0.3913
0.95386,0.39082
0.95457,0.39032
0.95527,0.38977
0.95597,0.38921
0.95668,0.38865
0.95739,0.38814
0.95809,0.3877
0.9588,0.38729
0.95951,0.38681
0.96022,0.38624
0.96094,0.38564
0.96165,0.38511
0.96236,0.38455
0.96308,0.38395
0.96379,0.38337
0.96451,0.38278
0.96523,0.38222
0.96595,0.38163
0.96667,0.38107
0.96739,0.38059
0.96811,0.38011
0.96883,0.37956
0.96956,0.37903
0.97029,0.37848
0.97101,0.37789
0.97174,0.37727
0.97247,0.37663
0.9732,0.37602
0.97393,0.37542
0.97466,0.37486
0.9754,0.37442
0.97613,0.37399
0.97687,0.37333
0.9776,0.37263
0.97834,0.37208
0.97908,0.37161
0.97982,0.37113
0.98056,0.37064
0.9813,0.37012
0.98205,0.36953
0.98279,0.36891
0.98354,0.36834
0.98428,0.36784
0.98503,0.36728
0.98578,0.36662
0.98653,0.36598
0.98728,0.36538
0.98803,0.36483
0.98879,0.36431
0.98954,0.36391
0.9903,0.36346
0.99106,0.36295
0.99181,0.36247
0.99257,0.36207
0.99333,0.36168
0.9941,0.36117
0.99486,0.36067
0.99562,0.36025
0.99639,0.3598
0.99715,0.35931
0.99792,0.35879
0.99869,0.35825
0.99946,0.35775
1.0002,0.35732
1.001,0.35695
1.0018,0.35652
1.0026,0.35596
1.0033,0.35546
1.0041,0.35507
1.0047,0.35749
1.0049,0.35772
1.0051,0.35579
1.0053,0.35314
1.0055,0.35255
1.0057,0.35444
1.0059,0.3557
1.0061,0.35513
1.0062,0.355
1.0064,0.3562
1.0066,0.3575
1.0068,0.35728
1.007,0.35458
1.0072,0.3513
1.0074,0.3505
1.0076,0.35191
1.0078,0.35291
1.008,0.3522
1.0082,0.35092
1.0084,0.35107
1.0086,0.35234
1.0088,0.35282
1.009,0.3531
1.0092,0.35442
1.0094,0.35563
1.0096,0.35568
1.0098,0.35466
1.01,0.35318
1.0102,0.35324
1.0104,0.3555
1.0106,0.35651
1.0108,0.35421
1.011,0.3515
1.0112,0.35125
1.0114,0.3527
1.0115,0.35359
1.0117,0.35281
1.0119,0.35119
1.0121,0.34995
1.0123,0.34936
1.0125,0.34968
1.0127,0.35121
1.0129,0.35234
1.0131,0.35134
1.0133,0.34991
1.0135,0.35047
1.0137,0.35162
1.0139,0.35138
1.0141,0.35119
1.0143,0.35207
1.0145,0.35253
1.0147,0.35204
1.0149,0.35084
1.0151,0.34881
1.0153,0.34768
1.0155,0.34895
1.0157,0.35108
1.0159,0.35244
1.0161,0.35301
1.0163,0.35252
1.0165,0.35177
1.0167,0.35219
1.0169,0.35281
1.0171,0.35194
1.0173,0.35056
1.0175,0.35068
1.0177,0.35216
1.0179,0.35284
1.0181,0.35156
1.0183,0.34977
1.0185,0.34906
1.0187,0.34934
1.0189,0.34988
1.0191,0.34979
1.0193,0.34845
1.0195,0.34729
1.0197,0.34825
1.0199,0.35025
1.0201,0.35057
1.0203,0.3487
1.0205,0.34663
1.0207,0.34598
1.0209,0.34647
1.0211,0.34719
1.0213,0.34776
1.0215,0.34814
1.0217,0.34839
1.0219,0.34824
1.0221,0.34717
1.0223,0.34603
1.0225,0.34664
1.0227,0.34857
1.0229,0.3497
1.0231,0.34967
1.0233,0.34917
1.0235,0.34808
1.0237,0.34692
1.0239,0.34696
1.0241,0.3482
1.0243,0.34975
1.0245,0.35069
