YY_OL_1,
1.166,0.625803238
1.169,0.626501326
1.172,0.627504294
1.175,0.628217538
1.178,0.629093308
1.181,0.629867349
1.184,0.630726062
1.187,0.631618494
1.19,0.632007393
1.193,0.632873448
1.196,0.633451139
1.199,0.63415705
1.202,0.63491211
1.205,0.635846272
1.208,0.636603055
1.211,0.636827772
1.214,0.637937877
1.217,0.638064101
1.22,0.638946694
1.223,0.639751657
1.226,0.640148655
1.229,0.640897917
1.232,0.641856238
1.235,0.641947946
1.238,0.642956258
1.241,0.643839976
1.244,0.644791366
1.247,0.645278804
1.25,0.645819842
1.253,0.646819437
1.256,0.647406132
1.259,0.648230552
1.262,0.649151912
1.265,0.65007306
1.268,0.650995762
1.271,0.651900673
1.274,0.652822139
1.277,0.653415044
1.28,0.654719023
1.283,0.655579302
1.286,0.656508206
1.289,0.657427038
1.292,0.65834307
1.295,0.659280091
1.298,0.660133875
1.301,0.661483134
1.304,0.662104961
1.307,0.663789978
1.31,0.664605672
1.313,0.665517263
1.316,0.666863861
1.319,0.668169719
1.322,0.668964527
1.325,0.670537298
1.328,0.671648933
1.331,0.672540877
1.334,0.673747661
1.337,0.675190028
1.34,0.676355057
1.343,0.677754747
1.346,0.679204601
1.349,0.681026059
1.352,0.683207617
1.355,0.684775438
1.358,0.686563129
1.361,0.687895814
1.364,0.689351318
1.367,0.690331328
1.37,0.692050442
1.373,0.692962183
1.376,0.693925351
1.379,0.694735727
1.382,0.69640809
1.385,0.697419028
1.388,0.698846088
1.391,0.700044064
1.394,0.700884613
1.397,0.702204294
1.4,0.703124501
1.403,0.704194092
1.406,0.705391319
1.409,0.706275202
1.412,0.707197837
1.415,0.708079088
1.418,0.709369556
1.421,0.710762354
1.424,0.711629198
1.427,0.712568972
1.43,0.713991501
1.433,0.715189631
1.436,0.715984577
1.439,0.717721079
1.442,0.718638456
1.445,0.719578284
1.448,0.720500211
1.451,0.721391904
1.454,0.722736429
1.457,0.724032753
1.46,0.724926189
1.463,0.725813856
1.466,0.727110807
1.469,0.728509814
1.472,0.72964101
1.475,0.73023565
1.478,0.731201046
1.481,0.732115079
1.484,0.73303896
1.487,0.733918454
1.49,0.735132691
1.493,0.736178659
1.496,0.737090596
1.499,0.738000265
1.502,0.738966431
1.505,0.73955093
1.508,0.740385537
1.511,0.741304625
1.514,0.742229368
1.517,0.743134661
1.52,0.744093338
1.523,0.744594264
1.526,0.745557003
1.529,0.746262639
1.532,0.746951202
1.535,0.747925016
1.538,0.748433384
1.541,0.749244493
1.544,0.749913723
1.547,0.750514582
1.55,0.751368197
1.553,0.751798825
1.556,0.752448498
1.559,0.753161202
1.562,0.753556772
1.565,0.754439844
1.568,0.754844624
1.571,0.755538097
1.574,0.756210442
1.577,0.756622991
1.58,0.757430207
1.583,0.757689079
1.586,0.758140728
1.589,0.758822539
1.592,0.758936262
1.595,0.759706687
1.598,0.760030529
1.601,0.760396032
1.604,0.761141662
1.607,0.761246164
1.61,0.762002602
1.613,0.762103068
1.616,0.762620501
1.619,0.763070396
1.622,0.763437557
1.625,0.76377679
1.628,0.764182221
1.631,0.764873496
1.634,0.7649361
1.637,0.765166774
1.64,0.765806452
1.643,0.765628987
1.646,0.766444287
1.649,0.766425704
1.652,0.766759568
1.655,0.767257213
1.658,0.767508674
1.661,0.767983552
1.664,0.768032832
1.667,0.768594704
1.67,0.768674057
1.673,0.769437263
1.676,0.769469441
1.679,0.769588445
1.682,0.770110713
1.685,0.770276321
1.688,0.770242284
1.691,0.771076212
1.694,0.770910046
1.697,0.771512151
1.7,0.771771992
1.703,0.771745975
1.706,0.771956063
1.709,0.772579841
1.712,0.772518925
1.715,0.772488722
1.718,0.77332475
1.721,0.773239282
1.724,0.7732921
1.727,0.773203247
1.73,0.774036523
1.733,0.774001968
1.736,0.774021255
1.739,0.774041171
1.742,0.773982143
1.745,0.774822371
1.748,0.774754862
1.751,0.77477903
1.754,0.77478226
1.757,0.774774244
1.76,0.775251671
1.763,0.775560672
1.766,0.775526121
1.769,0.775530485
1.772,0.775527423
1.775,0.775605764
1.778,0.776139947
1.781,0.776300799
1.784,0.776288105
1.787,0.776321587
1.79,0.776840929
1.793,0.777059765
1.796,0.777055382
1.799,0.777056174
1.802,0.777879495
1.805,0.777711155
1.808,0.778305008
1.811,0.778900441
1.814,0.77935509
1.817,0.779781689
1.82,0.78048493
1.823,0.78111351
1.826,0.781571491
1.829,0.781688217
1.832,0.782430643
1.835,0.78222471
1.838,0.783012268
1.841,0.783112107
1.844,0.783933913
1.847,0.783740656
1.85,0.784411261
1.853,0.784602252
1.856,0.784597716
1.859,0.784591793
1.862,0.784596215
1.865,0.784587431
1.868,0.784589349
1.871,0.784102052
1.874,0.783809639
1.877,0.783843754
1.88,0.78383812
1.883,0.783838414
1.886,0.78383923
1.889,0.783834989
1.892,0.783850562
1.895,0.783832369
1.898,0.784191846
1.901,0.783754755
1.904,0.784092117
1.907,0.784234226
1.91,0.784234091
1.913,0.784631522
1.916,0.784583749
1.919,0.784595388
1.922,0.784593663
1.925,0.784593716
1.928,0.784593768
1.931,0.784593749
1.934,0.784593756
1.937,0.784593754
1.94,0.784593681
1.943,0.784594256
1.946,0.784591633
1.949,0.784598079
1.952,0.784615381
1.955,0.785120705
1.958,0.785382658
1.961,0.785319907
1.964,0.785712958
1.967,0.786098094
1.97,0.786386539
1.973,0.786945249
1.976,0.786792305
1.979,0.787631402
1.982,0.787774841
1.985,0.788473346
1.988,0.788272626
1.991,0.789095744
1.994,0.789202201
1.997,0.789906575
2,0.790317503
2.003,0.790643992
2.006,0.79101912
2.009,0.79148098
2.012,0.791890207
2.015,0.792712596
2.018,0.792868369
2.021,0.793685375
2.024,0.793830576
2.027,0.794659613
2.03,0.795074848
2.033,0.795525068
2.036,0.796402139
2.039,0.796806087
2.042,0.797346324
2.045,0.797379928
2.048,0.798203448
2.051,0.798357611
2.054,0.798951988
2.057,0.799478845
2.06,0.799719189
2.063,0.79978905
2.066,0.800473012
2.069,0.800885952
2.072,0.801220783
2.075,0.801590314
2.078,0.801949103
2.081,0.802299025
2.084,0.802703559
2.087,0.803379438
2.09,0.803879351
2.093,0.80435968
2.096,0.804751905
2.099,0.805610397
2.102,0.805726185
2.105,0.806535081
2.108,0.806729163
2.111,0.807539174
2.114,0.80789652
2.117,0.808772176
2.12,0.808921955
2.123,0.809570559
2.126,0.809738132
2.129,0.810255049
2.132,0.810266088
2.135,0.810272852
2.138,0.810269749
2.141,0.810272487
2.144,0.810270858
2.147,0.810221306
2.15,0.809672628
2.153,0.809580886
2.156,0.80882492
2.159,0.808727478
2.162,0.807827155
2.165,0.807495672
2.168,0.806628735
2.171,0.806506804
2.174,0.805638473
2.177,0.805185613
2.18,0.805043425
2.183,0.804322224
2.186,0.804212763
2.189,0.80338246
2.192,0.80356999
2.195,0.802922844
2.198,0.802706102
2.201,0.802715265
2.204,0.802720208
2.207,0.802718335
2.21,0.802718731
2.213,0.802718684
2.216,0.8027187
2.219,0.802718556
2.222,0.802719253
2.225,0.802717372
2.228,0.80271431
2.231,0.802795677
2.234,0.803331498
2.237,0.803484257
2.24,0.803478949
2.243,0.803575828
2.246,0.804306257
2.249,0.804233287
2.252,0.804171016
2.255,0.805002565
2.258,0.804923385
2.261,0.805340448
2.264,0.805797247
2.267,0.805721835
2.27,0.80617377
2.273,0.806539256
2.276,0.806409548
2.279,0.80710195
2.282,0.807252046
2.285,0.80739477
2.288,0.808017632
2.291,0.808487683
2.294,0.808797969
2.297,0.808808009
2.3,0.809540106
2.303,0.809906414
2.306,0.810236497
2.309,0.811002282
2.312,0.811110358
2.315,0.811841727
2.318,0.81197648
2.321,0.81243228
2.324,0.81330307
2.327,0.813338478
2.33,0.813862263
2.333,0.814288021
2.336,0.814791718
2.339,0.814868948
2.342,0.815586236
2.345,0.815956303
2.348,0.816370999
2.351,0.816305649
2.354,0.817135535
2.357,0.817021446
2.36,0.81728241
2.363,0.817787137
2.366,0.81780943
2.369,0.81801992
2.372,0.818650743
2.375,0.81857349
2.378,0.818569316
2.381,0.819031691
2.384,0.819358509
2.387,0.819348584
2.39,0.819270365
2.393,0.820100583
2.396,0.82007279
2.399,0.82006781
2.402,0.820313923
2.405,0.820822963
2.408,0.820843811
2.411,0.820791893
2.414,0.821262165
2.417,0.821638299
2.42,0.821597529
2.423,0.821566109
2.426,0.821901705
2.429,0.822413744
2.432,0.822347674
2.435,0.822353054
2.438,0.822362179
2.441,0.822306467
2.444,0.822673259
2.447,0.822379276
2.45,0.82240844
2.453,0.822770657
2.456,0.822713291
2.459,0.822763225
2.462,0.822348061
2.465,0.822421373
2.468,0.822937052
2.471,0.823130904
2.474,0.823104401
2.477,0.823092555
2.48,0.823339216
2.483,0.823902107
2.486,0.824134996
2.489,0.824605446
2.492,0.825476114
2.495,0.825932062
