KC-OL-Im_8,
0.57562,0.44529
0.57588,0.44638
0.57613,0.44462
0.57639,0.44413
0.57665,0.44601
0.5769,0.44878
0.57716,0.44778
0.57742,0.44425
0.57767,0.44271
0.57793,0.44281
0.57819,0.44417
0.57845,0.44627
0.57871,0.44709
0.57896,0.44684
0.57922,0.44587
0.57948,0.44523
0.57974,0.44721
0.58,0.4492
0.58026,0.45225
0.58052,0.45276
0.58078,0.44767
0.58104,0.44685
0.5813,0.44994
0.58156,0.45023
0.58182,0.44916
0.58208,0.44994
0.58235,0.44971
0.58261,0.44721
0.58287,0.44632
0.58313,0.446
0.58339,0.44789
0.58366,0.45118
0.58392,0.45105
0.58418,0.45017
0.58445,0.4526
0.58471,0.45543
0.58497,0.45375
0.58524,0.45131
0.5855,0.45192
0.58577,0.45202
0.58603,0.45008
0.5863,0.44911
0.58656,0.45019
0.58683,0.45246
0.58709,0.45439
0.58736,0.4538
0.58763,0.45359
0.58789,0.45473
0.58816,0.45401
0.58843,0.45306
0.58869,0.45504
0.58896,0.45823
0.58923,0.45864
0.5895,0.45786
0.58976,0.45657
0.59003,0.45341
0.5903,0.45266
0.59057,0.45457
0.59084,0.45565
0.59111,0.45563
0.59138,0.45486
0.59165,0.45502
0.59192,0.45634
0.59219,0.45856
0.59246,0.46058
0.59273,0.46006
0.593,0.45882
0.59327,0.45697
0.59354,0.45447
0.59382,0.45507
0.59409,0.45821
0.59436,0.46071
0.59463,0.4619
0.59491,0.46227
0.59518,0.46114
0.59545,0.45972
0.59573,0.46006
0.596,0.46058
0.59627,0.46022
0.59655,0.45968
0.59682,0.45977
0.5971,0.46008
0.59737,0.4601
0.59765,0.46064
0.59792,0.46089
0.5982,0.46124
0.59848,0.46244
0.59875,0.46317
0.59903,0.46304
0.59931,0.4626
0.59958,0.46263
0.59986,0.4621
0.60014,0.46161
0.60042,0.46237
0.6007,0.46305
0.60097,0.46391
0.60125,0.46394
0.60153,0.46206
0.60181,0.45983
0.60209,0.45995
0.60237,0.46177
0.60265,0.46232
0.60293,0.46207
0.60321,0.46148
0.60349,0.46213
0.60377,0.46279
0.60405,0.46203
0.60434,0.46255
0.60462,0.46439
0.6049,0.46452
0.60518,0.46253
0.60547,0.46363
0.60575,0.46543
0.60603,0.46646
0.60631,0.46612
0.6066,0.46326
0.60688,0.46475
0.60717,0.46637
0.60745,0.46625
0.60774,0.46569
0.60802,0.46526
0.60831,0.46609
0.60859,0.46592
0.60888,0.46836
0.60916,0.46838
0.60945,0.46759
0.60974,0.46831
0.61002,0.46791
0.61031,0.46797
0.6106,0.4666
0.61089,0.46592
0.61117,0.46491
0.61146,0.46643
0.61175,0.46766
0.61204,0.46811
0.61233,0.4681
0.61262,0.46556
0.61291,0.46704
0.6132,0.46675
0.61349,0.46857
0.61378,0.46893
0.61407,0.46632
0.61436,0.46815
0.61465,0.46857
0.61494,0.46905
0.61524,0.46648
0.61553,0.46754
0.61582,0.46854
0.61611,0.46701
0.61641,0.46898
0.6167,0.46851
0.61699,0.4699
0.61729,0.46933
0.61758,0.47068
0.61787,0.47035
0.61817,0.46792
0.61846,0.46901
0.61876,0.46879
0.61905,0.47104
0.61935,0.46943
0.61965,0.47029
0.61994,0.4714
0.62024,0.47096
0.62054,0.47249
0.62083,0.47216
0.62113,0.47458
0.62143,0.47327
0.62173,0.47466
0.62203,0.47316
0.62232,0.47145
0.62262,0.47371
0.62292,0.47178
0.62322,0.47384
0.62352,0.47177
0.62382,0.47042
0.62412,0.4696
0.62442,0.47015
0.62472,0.47198
0.62502,0.47025
0.62533,0.47317
0.62563,0.47313
0.62593,0.47528
0.62623,0.4748
0.62654,0.47368
0.62684,0.47526
0.62714,0.47405
0.62744,0.47562
0.62775,0.47331
0.62805,0.4738
0.62836,0.47305
0.62866,0.47368
0.62897,0.47633
0.62927,0.47521
0.62958,0.47602
0.62988,0.47368
0.63019,0.47456
0.6305,0.47567
0.6308,0.47726
0.63111,0.47775
0.63142,0.47677
0.63173,0.47676
0.63203,0.47746
0.63234,0.46612
0.63358,0.49515
0.63389,0.47743
0.6342,0.47614
0.63451,0.47732
0.63482,0.47556
0.63513,0.47629
0.63544,0.47967
0.63575,0.47722
0.63607,0.47979
0.63638,0.477
0.63669,0.47835
0.637,0.47731
0.63732,0.47708
0.63763,0.47875
0.63794,0.47704
0.63826,0.47927
0.63857,0.47766
0.63889,0.4798
0.6392,0.47803
0.63952,0.47842
0.63983,0.48103
0.64015,0.47979
0.64046,0.48143
0.64078,0.48015
0.6411,0.48238
0.64142,0.4807
0.64173,0.48108
0.64205,0.48316
0.64237,0.48299
0.64269,0.48436
0.64301,0.48183
0.64333,0.48349
0.64364,0.48152
0.64396,0.48129
0.64428,0.48264
0.64461,0.4823
0.64493,0.48362
0.64525,0.48172
0.64557,0.48398
0.64589,0.48318
0.64621,0.48281
0.64653,0.48281
0.64686,0.48313
0.64718,0.48525
0.6475,0.48377
0.64783,0.48622
0.64815,0.4849
0.64847,0.48389
0.6488,0.48393
0.64912,0.48371
0.64945,0.48526
0.64978,0.48413
0.6501,0.48596
0.65043,0.48559
0.65075,0.48636
0.65108,0.48734
0.65141,0.48761
0.65173,0.48914
0.65206,0.48826
0.65239,0.4893
0.65272,0.48813
0.65305,0.48834
0.65338,0.48873
0.65371,0.488
0.65404,0.48848
0.65437,0.48828
0.6547,0.49017
0.65503,0.49009
0.65536,0.4909
0.65569,0.49091
0.65602,0.49037
0.65635,0.49142
0.65669,0.49083
0.65702,0.49146
0.65735,0.491
0.65769,0.49094
0.65802,0.49142
0.65836,0.49155
0.65869,0.49133
0.65902,0.49128
0.65936,0.49301
0.6597,0.49288
0.66003,0.49349
0.66037,0.49442
0.6607,0.49452
0.66104,0.49389
0.66138,0.49278
0.66172,0.49371
0.66205,0.49378
0.66239,0.49391
0.66273,0.49398
0.66307,0.493
0.66341,0.49235
0.66375,0.49227
0.66409,0.49283
0.66443,0.49374
0.66477,0.4956
0.66511,0.49614
0.66545,0.49612
0.66579,0.4966
0.66614,0.49645
0.66648,0.49634
0.66682,0.4961
0.66716,0.4962
0.66751,0.49632
0.66785,0.49702
0.6682,0.49816
0.66854,0.49917
0.66889,0.49955
0.66923,0.49827
0.66958,0.49747
0.66992,0.49774
0.67027,0.49859
0.67062,0.49873
0.67096,0.49774
0.67131,0.49729
0.67166,0.49685
0.67201,0.4969
0.67236,0.4976
0.6727,0.49803
0.67305,0.49813
0.6734,0.49779
0.67375,0.49775
0.6741,0.4985
0.67445,0.49955
0.67481,0.49943
0.67516,0.49853
0.67551,0.49843
0.67586,0.49874
0.67621,0.49917
0.67657,0.49917
0.67692,0.49913
0.67727,0.49926
0.67763,0.49921
0.67798,0.49966
0.67834,0.50027
0.67869,0.50105
0.67905,0.50106
0.6794,0.50049
0.67976,0.50082
0.68012,0.50075
0.68047,0.50024
0.68083,0.50054
0.68119,0.50063
0.68155,0.50027
0.6819,0.50086
0.68226,0.50214
0.68262,0.50242
0.68298,0.50155
0.68334,0.50077
0.6837,0.50085
0.68406,0.50129
0.68443,0.50127
0.68479,0.5014
0.68515,0.50199
0.68551,0.5018
0.68587,0.5012
0.68624,0.50124
0.6866,0.50142
0.68696,0.50139
0.68733,0.50178
0.68769,0.50267
0.68806,0.50284
0.68842,0.50268
0.68879,0.50254
0.68916,0.50213
0.68952,0.50231
0.68989,0.50257
0.69026,0.50267
0.69062,0.50338
0.69099,0.50386
0.69136,0.50266
0.69173,0.50193
0.6921,0.50287
0.69247,0.50341
0.69284,0.50393
0.69321,0.50393
0.69358,0.50312
0.69395,0.50332
0.69432,0.50415
0.6947,0.50407
0.69507,0.50313
0.69544,0.5029
0.69581,0.50358
0.69619,0.50391
0.69656,0.50301
0.69694,0.50239
0.69731,0.50281
0.69769,0.50322
0.69806,0.50369
0.69844,0.50391
0.69881,0.50429
0.69919,0.50452
0.69957,0.50402
0.69995,0.50337
0.70032,0.50262
0.7007,0.50249
0.70108,0.50265
0.70146,0.50237
0.70184,0.50206
0.70222,0.5026
0.7026,0.50324
0.70298,0.50294
0.70336,0.50263
0.70375,0.50251
0.70413,0.50289
0.70451,0.50316
0.70489,0.50296
0.70528,0.50229
0.70566,0.50164
0.70605,0.50239
0.70643,0.5037
0.70682,0.50435
0.7072,0.50369
0.70759,0.50302
0.70797,0.50281
0.70836,0.50238
0.70875,0.50258
0.70914,0.50294
0.70952,0.50285
0.70991,0.50244
0.7103,0.50263
0.71069,0.50311
0.71108,0.50272
0.71147,0.50246
0.71186,0.50265
0.71225,0.50322
0.71265,0.50317
0.71304,0.50276
0.71343,0.50305
0.71382,0.50273
0.71422,0.50194
0.71461,0.5018
0.715,0.50212
0.7154,0.50261
0.71579,0.50329
0.71619,0.50378
0.71658,0.50374
0.71698,0.50342
0.71738,0.50296
0.71777,0.50222
0.71817,0.50146
0.71857,0.50171
0.71897,0.50234
0.71937,0.50234
0.71977,0.50226
0.72017,0.50227
0.72057,0.50234
0.72097,0.50209
0.72137,0.50081
0.72177,0.49949
0.72217,0.49955
0.72258,0.50081
0.72298,0.50181
0.72338,0.50187
0.72379,0.50179
0.72419,0.50141
0.7246,0.50066
0.725,0.50075
0.72541,0.50099
0.72581,0.50081
0.72622,0.50062
0.72663,0.50048
0.72703,0.50047
0.72744,0.50012
0.72785,0.49977
0.72826,0.50014
0.72867,0.50049
0.72908,0.5003
0.72949,0.5004
0.7299,0.50063
0.73031,0.50025
0.73072,0.49989
0.73113,0.49931
0.73155,0.49837
0.73196,0.49775
0.73237,0.49758
0.73279,0.49761
0.7332,0.49785
0.73362,0.4984
0.73403,0.49864
0.73445,0.49876
0.73486,0.49876
0.73528,0.49812
0.7357,0.49804
0.73612,0.49812
0.73653,0.49769
0.73695,0.49751
0.73737,0.49708
0.73779,0.49676
0.73821,0.49698
0.73863,0.49685
0.73905,0.49693
0.73948,0.49728
0.7399,0.49706
0.74032,0.49689
0.74074,0.49693
0.74117,0.49701
0.74159,0.49715
0.74202,0.49653
0.74244,0.49531
0.74287,0.49479
0.74329,0.49534
0.74372,0.496
0.74415,0.49579
0.74457,0.4952
0.745,0.49498
0.74543,0.49479
0.74586,0.49428
0.74629,0.49366
0.74672,0.49337
0.74715,0.49311
0.74758,0.49251
0.74801,0.4922
0.74844,0.49245
0.74887,0.49276
0.74931,0.49287
0.74974,0.49286
0.75017,0.49311
0.75061,0.4931
0.75104,0.49257
0.75148,0.49238
0.75191,0.49194
0.75235,0.49117
0.75279,0.49158
0.75323,0.49204
0.75366,0.49141
0.7541,0.49065
0.75454,0.4897
0.75498,0.48896
0.75542,0.48916
0.75586,0.48932
0.7563,0.48905
0.75674,0.48902
0.75719,0.48948
0.75763,0.48933
0.75807,0.48824
0.75851,0.48757
0.75896,0.48755
0.7594,0.48802
0.75985,0.48781
0.76029,0.48663
0.76074,0.48675
0.76119,0.48722
0.76163,0.48664
0.76208,0.48608
0.76253,0.48574
0.76298,0.48566
0.76343,0.48554
0.76388,0.48553
0.76433,0.48572
0.76478,0.48567
0.76523,0.48557
0.76568,0.48501
0.76614,0.48453
0.76659,0.48461
0.76704,0.48467
0.7675,0.48453
0.76795,0.48407
0.76841,0.48381
0.76886,0.48362
0.76932,0.48315
0.76977,0.48275
0.77023,0.48243
0.77069,0.48228
0.77115,0.48176
0.77161,0.48151
0.77207,0.48188
0.77253,0.48116
0.77299,0.47994
0.77345,0.47964
0.77391,0.47975
0.77437,0.48001
0.77484,0.48004
0.7753,0.47936
0.77576,0.47889
0.77623,0.4788
0.77669,0.47883
0.77716,0.47895
0.77762,0.47855
0.77809,0.47808
0.77856,0.47788
0.77903,0.47794
0.7795,0.47787
0.77996,0.47698
0.78043,0.47638
0.7809,0.47661
0.78138,0.47676
0.78185,0.47635
0.78232,0.47608
0.78279,0.47565
0.78326,0.47459
0.78374,0.47413
0.78421,0.47443
0.78469,0.47515
0.78516,0.4754
0.78564,0.47499
0.78611,0.47485
0.78659,0.47452
0.78707,0.47407
0.78755,0.47382
0.78803,0.47398
0.7885,0.47409
0.78898,0.47342
0.78946,0.47256
0.78995,0.4721
0.79043,0.47223
0.79091,0.47224
0.79139,0.47216
0.79188,0.4723
0.79236,0.47206
0.79284,0.47137
0.79333,0.47086
0.79382,0.47064
0.7943,0.47039
0.79479,0.47067
0.79528,0.47094
0.79576,0.47081
0.79625,0.47053
0.79674,0.46991
0.79723,0.46959
0.79772,0.46892
0.79822,0.46812
0.79871,0.46808
0.7992,0.46841
0.79969,0.46894
0.80019,0.46866
0.80068,0.46811
0.80117,0.46834
0.80167,0.46918
0.80217,0.46945
0.80266,0.46829
0.80316,0.46755
0.80366,0.46774
0.80416,0.46782
0.80466,0.46744
0.80516,0.46717
0.80566,0.46739
0.80616,0.46722
0.80666,0.4668
0.80716,0.46656
0.80766,0.46679
0.80817,0.46713
0.80867,0.46687
0.80918,0.46654
0.80968,0.46627
0.81019,0.46636
0.81069,0.46641
0.8112,0.46601
0.81171,0.46595
0.81222,0.46582
0.81273,0.4655
0.81324,0.46549
0.81375,0.46541
0.81426,0.46516
0.81477,0.46528
0.81528,0.4651
0.8158,0.46441
0.81631,0.46416
0.81682,0.46393
0.81734,0.46368
0.81786,0.46378
0.81837,0.46378
0.81889,0.46351
0.81941,0.4635
0.81992,0.4637
0.82044,0.4633
0.82096,0.46317
0.82148,0.46344
0.822,0.46321
0.82253,0.46287
0.82305,0.46232
0.82357,0.46205
0.82409,0.4623
0.82462,0.46201
0.82514,0.46164
0.82567,0.46168
0.8262,0.46159
0.82672,0.46152
0.82725,0.46131
0.82778,0.46082
0.82831,0.46092
0.82884,0.46098
0.82937,0.46061
0.8299,0.46076
0.83043,0.46062
0.83096,0.46007
0.8315,0.45998
0.83203,0.45995
0.83256,0.45953
0.8331,0.4592
0.83363,0.45935
0.83417,0.45937
0.83471,0.4594
0.83525,0.45938
0.83578,0.45915
0.83632,0.45904
0.83686,0.45868
0.8374,0.4585
0.83794,0.45859
0.83849,0.45867
0.83903,0.45889
0.83957,0.45901
0.84012,0.45908
0.84066,0.45878
0.84121,0.45808
0.84175,0.4577
0.8423,0.45804
0.84285,0.45863
0.8434,0.45823
0.84395,0.4575
0.8445,0.45775
0.84505,0.45806
0.8456,0.45798
0.84615,0.45763
0.8467,0.45718
0.84726,0.45712
0.84781,0.45725
0.84836,0.45722
0.84892,0.45715
0.84948,0.45715
0.85003,0.45704
0.85059,0.45698
0.85115,0.45712
0.85171,0.45714
0.85227,0.45705
0.85283,0.45675
0.85339,0.45668
0.85395,0.45671
0.85452,0.45621
0.85508,0.45591
0.85564,0.45615
0.85621,0.45636
0.85678,0.45612
0.85734,0.45573
0.85791,0.45582
0.85848,0.4559
0.85905,0.45547
0.85962,0.45481
0.86019,0.45478
0.86076,0.45521
0.86133,0.45526
0.8619,0.45515
0.86248,0.45506
0.86305,0.45498
0.86362,0.45492
0.8642,0.45507
0.86478,0.45511
0.86535,0.45523
0.86593,0.45541
0.86651,0.45521
0.86709,0.45497
0.86767,0.45498
0.86825,0.45503
0.86883,0.45485
0.86942,0.45462
0.87,0.45459
0.87058,0.45442
0.87117,0.45426
0.87176,0.45417
0.87234,0.45421
0.87293,0.45438
0.87352,0.4542
0.87411,0.45395
0.8747,0.45387
0.87529,0.45364
0.87588,0.45341
0.87647,0.45339
0.87706,0.45336
0.87766,0.45319
0.87825,0.45301
0.87885,0.45306
0.87944,0.45324
0.88004,0.45326
0.88064,0.45314
0.88124,0.45301
0.88184,0.45281
0.88244,0.45261
0.88304,0.45242
0.88364,0.45212
0.88424,0.45195
0.88485,0.45192
0.88545,0.45187
0.88606,0.45188
0.88666,0.45174
0.88727,0.45153
0.88788,0.45137
0.88849,0.45123
0.8891,0.45111
0.88971,0.45091
0.89032,0.45064
0.89093,0.45051
0.89154,0.4505
0.89215,0.45043
0.89277,0.45013
0.89338,0.44985
0.894,0.44968
0.89462,0.44956
0.89524,0.44967
0.89585,0.44969
0.89647,0.44935
0.89709,0.44913
0.89772,0.44909
0.89834,0.44896
0.89896,0.44879
0.89958,0.44857
0.90021,0.44828
0.90083,0.44803
0.90146,0.44784
0.90209,0.44765
0.90272,0.44746
0.90335,0.44732
0.90398,0.44714
0.90461,0.44688
0.90524,0.44661
0.90587,0.44641
0.9065,0.44624
0.90714,0.44605
0.90777,0.44579
0.90841,0.44549
0.90905,0.44515
0.90968,0.44469
0.91032,0.4443
0.91096,0.44416
0.9116,0.444
0.91225,0.44368
0.91289,0.44334
0.91353,0.44302
0.91418,0.44269
0.91482,0.44247
0.91547,0.44232
0.91611,0.44204
0.91676,0.44169
0.91741,0.4414
0.91806,0.44117
0.91871,0.44094
0.91936,0.44064
0.92001,0.44035
0.92067,0.44008
0.92132,0.43981
0.92198,0.43951
0.92263,0.43916
0.92329,0.4387
0.92395,0.43821
0.92461,0.43783
0.92527,0.43753
0.92593,0.43721
0.92659,0.43678
0.92725,0.43638
0.92792,0.436
0.92858,0.43559
0.92925,0.43519
0.92991,0.43476
0.93058,0.43433
0.93125,0.43386
0.93192,0.43336
0.93259,0.43299
0.93326,0.43269
0.93393,0.43232
0.93461,0.43189
0.93528,0.43144
0.93596,0.43108
0.93663,0.43068
0.93731,0.43022
0.93799,0.42979
0.93867,0.42937
0.93935,0.42888
0.94003,0.42837
0.94071,0.42795
0.9414,0.42753
0.94208,0.42707
0.94276,0.42666
0.94345,0.42622
0.94414,0.42587
0.94483,0.42544
0.94551,0.42481
0.94621,0.4243
0.9469,0.42392
0.94759,0.42338
0.94828,0.42279
0.94898,0.4223
0.94967,0.42183
0.95037,0.42136
0.95106,0.42081
0.95176,0.42029
0.95246,0.4198
0.95316,0.41925
0.95386,0.4187
0.95457,0.4182
0.95527,0.4177
0.95597,0.41719
0.95668,0.41666
0.95739,0.41611
0.95809,0.41558
0.9588,0.41508
0.95951,0.41459
0.96022,0.41408
0.96094,0.41349
0.96165,0.41295
0.96236,0.41242
0.96308,0.41189
0.96379,0.41132
0.96451,0.4107
0.96523,0.41011
0.96595,0.40956
0.96667,0.40909
0.96739,0.40868
0.96811,0.40821
0.96883,0.40761
0.96956,0.40701
0.97029,0.40639
0.97101,0.40576
0.97174,0.40524
0.97247,0.40481
0.9732,0.40429
0.97393,0.40372
0.97466,0.40319
0.9754,0.40268
0.97613,0.4022
0.97687,0.40161
0.9776,0.40099
0.97834,0.40042
0.97908,0.39991
0.97982,0.39944
0.98056,0.39901
0.9813,0.39846
0.98205,0.39784
0.98279,0.39719
0.98354,0.39651
0.98428,0.39589
0.98503,0.39533
0.98578,0.39485
0.98653,0.39437
0.98728,0.39378
0.98803,0.39311
0.98879,0.39248
0.98954,0.39195
0.9903,0.39137
0.99106,0.39089
0.99181,0.39049
0.99257,0.39006
0.99333,0.38964
0.9941,0.38916
0.99486,0.38865
0.99562,0.38821
0.99639,0.38775
0.99715,0.38731
0.99792,0.38693
0.99869,0.38653
0.99946,0.38608
1.0002,0.38556
1.001,0.38507
1.0018,0.38463
1.0026,0.38414
1.0033,0.38366
1.0041,0.38322
1.0047,0.38207
1.0049,0.3812
1.0051,0.38038
1.0053,0.38039
1.0055,0.38107
1.0057,0.38176
1.0059,0.38213
1.0061,0.38211
1.0062,0.38225
1.0064,0.38309
1.0066,0.38425
1.0068,0.38502
1.007,0.38532
1.0072,0.38515
1.0074,0.38339
1.0076,0.37996
1.0078,0.37842
1.008,0.38117
1.0082,0.38511
1.0084,0.38649
1.0086,0.3852
1.0088,0.38278
1.009,0.38124
1.0092,0.38149
1.0094,0.38235
1.0096,0.38294
1.0098,0.38262
1.01,0.38057
1.0102,0.37925
1.0104,0.38156
1.0106,0.38456
1.0108,0.38481
1.011,0.38396
1.0112,0.3836
1.0114,0.38282
1.0115,0.38168
1.0117,0.38105
1.0119,0.38064
1.0121,0.3796
1.0123,0.37839
1.0125,0.37874
1.0127,0.38041
1.0129,0.38084
1.0131,0.38005
1.0133,0.38006
1.0135,0.38035
1.0137,0.38006
1.0139,0.38038
1.0141,0.38097
1.0143,0.38011
1.0145,0.37865
1.0147,0.37839
1.0149,0.37879
1.0151,0.37896
1.0153,0.37953
1.0155,0.38054
1.0157,0.38097
1.0159,0.38064
1.0161,0.3796
1.0163,0.37767
1.0165,0.37653
1.0167,0.37753
1.0169,0.37829
1.0171,0.37712
1.0173,0.37615
1.0175,0.37668
1.0177,0.37752
1.0179,0.37807
1.0181,0.37847
1.0183,0.37924
1.0185,0.38069
1.0187,0.38098
1.0189,0.37912
1.0191,0.37767
1.0193,0.37775
1.0195,0.37724
1.0197,0.37632
1.0199,0.37682
1.0201,0.37766
1.0203,0.37729
1.0205,0.37626
1.0207,0.37527
1.0209,0.37465
1.0211,0.37483
1.0213,0.37549
1.0215,0.37565
1.0217,0.37526
1.0219,0.37528
1.0221,0.37615
1.0223,0.37699
1.0225,0.37707
1.0227,0.37677
1.0229,0.3766
1.0231,0.37702
1.0233,0.3782
1.0235,0.37844
1.0237,0.37644
1.0239,0.37431
1.0241,0.3741
1.0243,0.37474
1.0245,0.3752
