KC_OPX_lvn_5,
0.54581,0.27148
0.54604,0.27076
0.54627,0.27057
0.5465,0.27186
0.54673,0.27408
0.54696,0.27382
0.54719,0.27133
0.54742,0.2699
0.54766,0.27075
0.54789,0.27249
0.54812,0.2727
0.54835,0.27208
0.54858,0.27168
0.54881,0.27194
0.54905,0.2722
0.54928,0.27202
0.54951,0.27309
0.54975,0.27461
0.54998,0.27495
0.55021,0.27473
0.55045,0.27451
0.55068,0.27405
0.55091,0.27386
0.55115,0.2744
0.55138,0.27417
0.55162,0.27357
0.55185,0.27434
0.55209,0.27568
0.55232,0.2752
0.55256,0.27405
0.55279,0.27516
0.55303,0.27687
0.55327,0.27676
0.5535,0.2756
0.55374,0.27562
0.55397,0.27665
0.55421,0.27621
0.55445,0.2752
0.55469,0.27491
0.55492,0.27552
0.55516,0.27698
0.5554,0.27739
0.55564,0.27727
0.55588,0.27764
0.55611,0.2776
0.55635,0.27723
0.55659,0.27656
0.55683,0.27593
0.55707,0.27674
0.55731,0.27802
0.55755,0.27789
0.55779,0.27818
0.55803,0.27901
0.55827,0.27828
0.55851,0.27774
0.55875,0.27787
0.55899,0.27796
0.55923,0.2784
0.55947,0.27906
0.55972,0.27977
0.55996,0.27985
0.5602,0.27936
0.56044,0.27835
0.56068,0.27815
0.56093,0.27931
0.56117,0.27966
0.56141,0.27976
0.56166,0.28027
0.5619,0.28043
0.56214,0.28002
0.56239,0.27913
0.56263,0.27839
0.56287,0.27819
0.56312,0.27866
0.56336,0.2795
0.56361,0.28081
0.56385,0.28095
0.5641,0.28034
0.56435,0.28105
0.56459,0.2812
0.56484,0.2815
0.56508,0.28177
0.56533,0.28088
0.56558,0.28144
0.56582,0.2822
0.56607,0.28139
0.56632,0.28077
0.56657,0.28135
0.56681,0.28214
0.56706,0.28216
0.56731,0.28179
0.56756,0.2815
0.56781,0.28205
0.56805,0.28243
0.5683,0.28261
0.56855,0.28295
0.5688,0.28194
0.56905,0.28158
0.5693,0.28254
0.56955,0.28347
0.5698,0.28398
0.57005,0.28309
0.5703,0.28344
0.57056,0.28484
0.57081,0.28455
0.57106,0.28402
0.57131,0.28355
0.57156,0.28337
0.57181,0.28367
0.57207,0.28353
0.57232,0.28376
0.57257,0.28403
0.57282,0.28355
0.57308,0.28329
0.57333,0.28422
0.57358,0.28477
0.57384,0.28425
0.57409,0.28431
0.57435,0.28468
0.5746,0.28495
0.57486,0.28515
0.57511,0.28497
0.57537,0.28459
0.57562,0.2845
0.57588,0.28506
0.57613,0.28549
0.57639,0.28559
0.57665,0.28581
0.5769,0.28649
0.57716,0.28687
0.57742,0.28644
0.57767,0.28619
0.57793,0.28605
0.57819,0.28597
0.57845,0.28595
0.57871,0.28558
0.57896,0.28579
0.57922,0.28683
0.57948,0.28719
0.57974,0.28651
0.58,0.28646
0.58026,0.2869
0.58052,0.28665
0.58078,0.28636
0.58104,0.28652
0.5813,0.28694
0.58156,0.28783
0.58182,0.28854
0.58208,0.28826
0.58235,0.28739
0.58261,0.28671
0.58287,0.28691
0.58313,0.28762
0.58339,0.28831
0.58366,0.28844
0.58392,0.28792
0.58418,0.28807
0.58445,0.28812
0.58471,0.2884
0.58497,0.28953
0.58524,0.2897
0.5855,0.28971
0.58577,0.28995
0.58603,0.29
0.5863,0.29057
0.58656,0.29115
0.58683,0.2908
0.58709,0.28997
0.58736,0.28952
0.58763,0.2893
0.58789,0.28973
0.58816,0.29054
0.58843,0.29102
0.58869,0.29144
0.58896,0.29136
0.58923,0.29141
0.5895,0.2919
0.58976,0.29158
0.59003,0.29102
0.5903,0.29138
0.59057,0.29192
0.59084,0.29206
0.59111,0.29223
0.59138,0.29225
0.59165,0.2924
0.59192,0.29274
0.59219,0.29288
0.59246,0.29276
0.59273,0.29256
0.593,0.29295
0.59327,0.29313
0.59354,0.29247
0.59382,0.29222
0.59409,0.29291
0.59436,0.29364
0.59463,0.29348
0.59491,0.29325
0.59518,0.29358
0.59545,0.29384
0.59573,0.29411
0.596,0.29423
0.59627,0.2943
0.59655,0.29464
0.59682,0.29483
0.5971,0.29499
0.59737,0.29499
0.59765,0.29487
0.59792,0.29462
0.5982,0.29434
0.59848,0.29443
0.59875,0.29481
0.59903,0.29539
0.59931,0.29525
0.59958,0.29482
0.59986,0.295
0.60014,0.29479
0.60042,0.29464
0.6007,0.29525
0.60097,0.29602
0.60125,0.29638
0.60153,0.29634
0.60181,0.29622
0.60209,0.29651
0.60237,0.29671
0.60265,0.29604
0.60293,0.29571
0.60321,0.29589
0.60349,0.29605
0.60377,0.29594
0.60405,0.29554
0.60434,0.29559
0.60462,0.29597
0.6049,0.2964
0.60518,0.29644
0.60547,0.29665
0.60575,0.2971
0.60603,0.29676
0.60631,0.29644
0.6066,0.29647
0.60688,0.2967
0.60717,0.29691
0.60745,0.29749
0.60774,0.29805
0.60802,0.29811
0.60831,0.29861
0.60859,0.29862
0.60888,0.29835
0.60916,0.29851
0.60945,0.29894
0.60974,0.29914
0.61002,0.29855
0.61031,0.29804
0.6106,0.29775
0.61089,0.29777
0.61117,0.29796
0.61146,0.29818
0.61175,0.29858
0.61204,0.2992
0.61233,0.29986
0.61262,0.29966
0.61291,0.29917
0.6132,0.29897
0.61349,0.29945
0.61378,0.29992
0.61407,0.29997
0.61436,0.30004
0.61465,0.29987
0.61494,0.30022
0.61524,0.3003
0.61553,0.3003
0.61582,0.30066
0.61611,0.30088
0.61641,0.30112
0.6167,0.30076
0.61699,0.30069
0.61729,0.30088
0.61758,0.30129
0.61787,0.30134
0.61817,0.3011
0.61846,0.30149
0.61876,0.30157
0.61905,0.30181
0.61935,0.30158
0.61965,0.30144
0.61994,0.30189
0.62024,0.30229
0.62054,0.30251
0.62083,0.30218
0.62113,0.30272
0.62143,0.30277
0.62173,0.30262
0.62203,0.30254
0.62232,0.30239
0.62262,0.30294
0.62292,0.30273
0.62322,0.303
0.62352,0.30332
0.62382,0.30394
0.62412,0.30428
0.62442,0.30385
0.62472,0.30414
0.62502,0.30393
0.62533,0.3041
0.62563,0.30364
0.62593,0.30342
0.62623,0.30376
0.62654,0.30407
0.62684,0.30518
0.62714,0.30481
0.62744,0.30453
0.62775,0.30425
0.62805,0.30447
0.62836,0.30496
0.62866,0.30534
0.63544,0.30718
0.63575,0.30786
0.63607,0.30745
0.63638,0.30782
0.63669,0.30736
0.637,0.30772
0.63732,0.30869
0.63763,0.30806
0.63794,0.3081
0.63826,0.30794
0.63857,0.30837
0.63889,0.30833
0.6392,0.30852
0.63952,0.30858
0.63983,0.30818
0.64015,0.30871
0.64046,0.30881
0.64078,0.30916
0.6411,0.30895
0.64142,0.30895
0.64173,0.30932
0.64205,0.30961
0.64237,0.31017
0.64269,0.30976
0.64301,0.30955
0.64333,0.30942
0.64364,0.30952
0.64396,0.31002
0.64428,0.31049
0.64461,0.31083
0.64493,0.31063
0.64525,0.3107
0.64557,0.31058
0.64589,0.31075
0.64621,0.31128
0.64653,0.31151
0.64686,0.31141
0.64718,0.31094
0.6475,0.31121
0.64783,0.31148
0.64815,0.31154
0.64847,0.31181
0.6488,0.31204
0.64912,0.31236
0.64945,0.31252
0.64978,0.31265
0.6501,0.31257
0.65043,0.31252
0.65075,0.31265
0.65108,0.31297
0.65141,0.31327
0.65173,0.31318
0.65206,0.31326
0.65239,0.3133
0.65272,0.31339
0.65305,0.3136
0.65338,0.31371
0.65371,0.31377
0.65404,0.31368
0.65437,0.3138
0.6547,0.31387
0.65503,0.31393
0.65536,0.31418
0.65569,0.31418
0.65602,0.31422
0.65635,0.31457
0.65669,0.31497
0.65702,0.31507
0.65735,0.31512
0.65769,0.31513
0.65802,0.31513
0.65836,0.31495
0.65869,0.31467
0.65902,0.31494
0.65936,0.31529
0.6597,0.31539
0.66003,0.31556
0.66037,0.31589
0.6607,0.31619
0.66104,0.31606
0.66138,0.31585
0.66172,0.31628
0.66205,0.3169
0.66239,0.31691
0.66273,0.31677
0.66307,0.31703
0.66341,0.31741
0.66375,0.31736
0.66409,0.31697
0.66443,0.31686
0.66477,0.31714
0.66511,0.31767
0.66545,0.31811
0.66579,0.31809
0.66614,0.31781
0.66648,0.31785
0.66682,0.31833
0.66716,0.31867
0.66751,0.31874
0.66785,0.31879
0.6682,0.31894
0.66854,0.3191
0.66889,0.31914
0.66923,0.31908
0.66958,0.31917
0.66992,0.31951
0.67027,0.31972
0.67062,0.31984
0.67096,0.32003
0.67131,0.32012
0.67166,0.32027
0.67201,0.32044
0.67236,0.32058
0.6727,0.32076
0.67305,0.32093
0.6734,0.32088
0.67375,0.32081
0.6741,0.32095
0.67445,0.32111
0.67481,0.32135
0.67516,0.32159
0.67551,0.32182
0.67586,0.32201
0.67621,0.32206
0.67657,0.32226
0.67692,0.32245
0.67727,0.32256
0.67763,0.32275
0.67798,0.32274
0.67834,0.32266
0.67869,0.32268
0.67905,0.32276
0.6794,0.32305
0.67976,0.32313
0.68012,0.3231
0.68047,0.3233
0.68083,0.32336
0.68119,0.32321
0.68155,0.3232
0.6819,0.32358
0.68226,0.32397
0.68262,0.32401
0.68298,0.32435
0.68334,0.32491
0.6837,0.32502
0.68406,0.325
0.68443,0.32507
0.68479,0.325
0.68515,0.32496
0.68551,0.32518
0.68587,0.3254
0.68624,0.32539
0.6866,0.32558
0.68696,0.32596
0.68733,0.32615
0.68769,0.32622
0.68806,0.32628
0.68842,0.32637
0.68879,0.32648
0.68916,0.3265
0.68952,0.32643
0.68989,0.32641
0.69026,0.32648
0.69062,0.32667
0.69099,0.32699
0.69136,0.32711
0.69173,0.32729
0.6921,0.32759
0.69247,0.32753
0.69284,0.32747
0.69321,0.32758
0.69358,0.32768
0.69395,0.32784
0.69432,0.32799
0.6947,0.32813
0.69507,0.32822
0.69544,0.32833
0.69581,0.3284
0.69619,0.32836
0.69656,0.32841
0.69694,0.32851
0.69731,0.32858
0.69769,0.32861
0.69806,0.32893
0.69844,0.32936
0.69881,0.32937
0.69919,0.32924
0.69957,0.32939
0.69995,0.32964
0.70032,0.32972
0.7007,0.32978
0.70108,0.32986
0.70146,0.32997
0.70184,0.33026
0.70222,0.33047
0.7026,0.33046
0.70298,0.33037
0.70336,0.33038
0.70375,0.3305
0.70413,0.3306
0.70451,0.33057
0.70489,0.33067
0.70528,0.33093
0.70566,0.33112
0.70605,0.33131
0.70643,0.33149
0.70682,0.33157
0.7072,0.33154
0.70759,0.33161
0.70797,0.3318
0.70836,0.33174
0.70875,0.33158
0.70914,0.33157
0.70952,0.33178
0.70991,0.33204
0.7103,0.33199
0.71069,0.33204
0.71108,0.33229
0.71147,0.33243
0.71186,0.33259
0.71225,0.33289
0.71265,0.33307
0.71304,0.33289
0.71343,0.33278
0.71382,0.33278
0.71422,0.33265
0.71461,0.33266
0.715,0.33284
0.7154,0.33312
0.71579,0.3334
0.71619,0.33351
0.71658,0.33346
0.71698,0.33338
0.71738,0.33338
0.71777,0.33349
0.71817,0.33353
0.71857,0.33349
0.71897,0.33354
0.71937,0.3336
0.71977,0.33371
0.72017,0.33385
0.72057,0.33392
0.72097,0.33408
0.72137,0.33417
0.72177,0.33407
0.72217,0.33406
0.72258,0.33423
0.72298,0.33417
0.72338,0.33411
0.72379,0.33427
0.72419,0.33425
0.7246,0.3341
0.725,0.334
0.72541,0.33406
0.72581,0.3341
0.72622,0.33394
0.72663,0.33391
0.72703,0.33399
0.72744,0.33396
0.72785,0.33398
0.72826,0.33422
0.72867,0.33452
0.72908,0.33458
0.72949,0.33463
0.7299,0.33473
0.73031,0.33447
0.73072,0.33422
0.73113,0.33438
0.73155,0.33459
0.73196,0.33456
0.73237,0.33439
0.73279,0.33428
0.7332,0.33433
0.73362,0.33438
0.73403,0.33435
0.73445,0.33429
0.73486,0.3342
0.73528,0.33405
0.7357,0.33368
0.73612,0.33344
0.73653,0.33369
0.73695,0.33383
0.73737,0.33376
0.73779,0.33358
0.73821,0.33336
0.73863,0.33333
0.73905,0.3332
0.73948,0.33305
0.7399,0.33304
0.74032,0.33304
0.74074,0.33302
0.74117,0.33291
0.74159,0.33277
0.74202,0.33256
0.74244,0.33235
0.74287,0.33229
0.74329,0.33224
0.74372,0.33203
0.74415,0.33172
0.74457,0.3315
0.745,0.33151
0.74543,0.33168
0.74586,0.33171
0.74629,0.33128
0.74672,0.33086
0.74715,0.33071
0.74758,0.33056
0.74801,0.33043
0.74844,0.33039
0.74887,0.33036
0.74931,0.33029
0.74974,0.33003
0.75017,0.32978
0.75061,0.32957
0.75104,0.32925
0.75148,0.32892
0.75191,0.3287
0.75235,0.32861
0.75279,0.32863
0.75323,0.32851
0.75366,0.32815
0.7541,0.32783
0.75454,0.32761
0.75498,0.32726
0.75542,0.32704
0.75586,0.32698
0.7563,0.32681
0.75674,0.32665
0.75719,0.3264
0.75763,0.326
0.75807,0.32561
0.75851,0.32534
0.75896,0.32505
0.7594,0.3246
0.75985,0.32416
0.76029,0.32388
0.76074,0.32365
0.76119,0.3233
0.76163,0.32286
0.76208,0.32247
0.76253,0.32205
0.76298,0.3216
0.76343,0.32134
0.76388,0.32126
0.76433,0.32106
0.76478,0.32078
0.76523,0.32042
0.76568,0.31992
0.76614,0.31956
0.76659,0.31939
0.76704,0.31911
0.7675,0.31863
0.76795,0.31822
0.76841,0.31803
0.76886,0.31774
0.76932,0.31718
0.76977,0.31666
0.77023,0.31632
0.77069,0.31607
0.77115,0.31569
0.77161,0.31523
0.77207,0.31478
0.77253,0.31407
0.77299,0.31336
0.77345,0.31295
0.77391,0.31252
0.77437,0.312
0.77484,0.31152
0.7753,0.31103
0.77576,0.31059
0.77623,0.31025
0.77669,0.30997
0.77716,0.30954
0.77762,0.30895
0.77809,0.30827
0.77856,0.30767
0.77903,0.30719
0.7795,0.30661
0.77996,0.30606
0.78043,0.30562
0.7809,0.30518
0.78138,0.30464
0.78185,0.30389
0.78232,0.30311
0.78279,0.30262
0.78326,0.30237
0.78374,0.30191
0.78421,0.30116
0.78469,0.30042
0.78516,0.29977
0.78564,0.29914
0.78611,0.29854
0.78659,0.29811
0.78707,0.29774
0.78755,0.29716
0.78803,0.29656
0.7885,0.29583
0.78898,0.29497
0.78946,0.2942
0.78995,0.29353
0.79043,0.29293
0.79091,0.29234
0.79139,0.29162
0.79188,0.29088
0.79236,0.29032
0.79284,0.28969
0.79333,0.28892
0.79382,0.28816
0.7943,0.28742
0.79479,0.28689
0.79528,0.28637
0.79576,0.28569
0.79625,0.28498
0.79674,0.28425
0.79723,0.28352
0.79772,0.28271
0.79822,0.28192
0.79871,0.28126
0.7992,0.28057
0.79969,0.27979
0.80019,0.27909
0.80068,0.27851
0.80117,0.27783
0.80167,0.2772
0.80217,0.27658
0.80266,0.27574
0.80316,0.27484
0.80366,0.27397
0.80416,0.27319
0.80466,0.2726
0.80516,0.27194
0.80566,0.27116
0.80616,0.27045
0.80666,0.26977
0.80716,0.26905
0.80766,0.26835
0.80817,0.26757
0.80867,0.26687
0.80918,0.26622
0.80968,0.26542
0.81019,0.26464
0.81069,0.2639
0.8112,0.26306
0.81171,0.26214
0.81222,0.26137
0.81273,0.26067
0.81324,0.25995
0.81375,0.25918
0.81426,0.25829
0.81477,0.25741
0.81528,0.25653
0.8158,0.25572
0.81631,0.25494
0.81682,0.25402
0.81734,0.25316
0.81786,0.25232
0.81837,0.25152
0.81889,0.25077
0.81941,0.25008
0.81992,0.24938
0.82044,0.24851
0.82096,0.24772
0.82148,0.24695
0.822,0.24606
0.82253,0.24513
0.82305,0.24431
0.82357,0.24368
0.82409,0.24297
0.82462,0.24209
0.82514,0.24115
0.82567,0.24025
0.8262,0.2395
0.82672,0.23877
0.82725,0.23789
0.82778,0.23684
0.82831,0.23592
0.82884,0.2352
0.82937,0.23453
0.8299,0.23388
0.83043,0.23305
0.83096,0.23214
0.8315,0.23131
0.83203,0.23052
0.83256,0.22976
0.8331,0.22904
0.83363,0.22821
0.83417,0.22741
0.83471,0.22682
0.83525,0.22609
0.83578,0.22523
0.83632,0.22438
0.83686,0.22359
0.8374,0.22293
0.83794,0.22227
0.83849,0.22155
0.83903,0.22087
0.83957,0.22019
0.84012,0.21949
0.84066,0.21872
0.84121,0.21795
0.84175,0.21723
0.8423,0.21651
0.84285,0.21578
0.8434,0.21505
0.84395,0.21431
0.8445,0.21363
0.84505,0.213
0.8456,0.21239
0.84615,0.21172
0.8467,0.21096
0.84726,0.21019
0.84781,0.20944
0.84836,0.20872
0.84892,0.20804
0.84948,0.20746
0.85003,0.20693
0.85059,0.20622
0.85115,0.20545
0.85171,0.20477
0.85227,0.20419
0.85283,0.20361
0.85339,0.20298
0.85395,0.20233
0.85452,0.20162
0.85508,0.20092
0.85564,0.20031
0.85621,0.19964
0.85678,0.1989
0.85734,0.19826
0.85791,0.19773
0.85848,0.19717
0.85905,0.19661
0.85962,0.19593
0.86019,0.19525
0.86076,0.19478
0.86133,0.19434
0.8619,0.19384
0.86248,0.19328
0.86305,0.1927
0.86362,0.19213
0.8642,0.19159
0.86478,0.19104
0.86535,0.19052
0.86593,0.19
0.86651,0.18944
0.86709,0.18892
0.86767,0.18845
0.86825,0.18799
0.86883,0.18752
0.86942,0.187
0.87,0.18646
0.87058,0.18599
0.87117,0.18555
0.87176,0.18508
0.87234,0.18458
0.87293,0.18404
0.87352,0.18356
0.87411,0.18313
0.8747,0.18268
0.87529,0.18219
0.87588,0.18174
0.87647,0.18136
0.87706,0.18098
0.87766,0.18064
0.87825,0.1803
0.87885,0.17989
0.87944,0.17947
0.88004,0.17912
0.88064,0.17881
0.88124,0.17845
0.88184,0.17804
0.88244,0.17768
0.88304,0.17731
0.88364,0.17687
0.88424,0.17643
0.88485,0.17602
0.88545,0.17567
0.88606,0.17537
0.88666,0.175
0.88727,0.17462
0.88788,0.17427
