KC_OPX_lvn_2,
0.52186,0.32097
0.52207,0.32118
0.52228,0.32133
0.52249,0.32003
0.5227,0.32054
0.52291,0.32169
0.52312,0.32271
0.52333,0.32447
0.52355,0.32367
0.52376,0.32107
0.52397,0.32002
0.52418,0.32061
0.52439,0.32177
0.52461,0.32247
0.52482,0.32357
0.52503,0.32491
0.52524,0.32603
0.52546,0.32687
0.52567,0.3269
0.52588,0.32683
0.5261,0.32637
0.52631,0.3257
0.52652,0.32567
0.52674,0.325
0.52695,0.32323
0.52717,0.32203
0.52738,0.32317
0.5276,0.3256
0.52781,0.32553
0.52802,0.32205
0.52824,0.31942
0.52846,0.32073
0.52867,0.32337
0.52889,0.32401
0.5291,0.32388
0.52932,0.32467
0.52953,0.3251
0.52975,0.32461
0.52997,0.3238
0.53018,0.32248
0.5304,0.32147
0.53062,0.32179
0.53084,0.323
0.53105,0.3249
0.53127,0.32595
0.53149,0.32521
0.53171,0.32538
0.53192,0.32559
0.53214,0.32464
0.53236,0.32394
0.53258,0.32245
0.5328,0.32076
0.53302,0.32122
0.53324,0.32358
0.53346,0.32494
0.53368,0.32411
0.5339,0.32381
0.53412,0.32445
0.53434,0.32518
0.53456,0.32625
0.53478,0.32688
0.535,0.32755
0.53522,0.32723
0.53544,0.32437
0.53566,0.32313
0.53588,0.32526
0.5361,0.32673
0.53633,0.32628
0.53655,0.32517
0.53677,0.32389
0.53699,0.32372
0.53722,0.32449
0.53744,0.32447
0.53766,0.32435
0.53788,0.32476
0.53811,0.32531
0.53833,0.32607
0.53855,0.32593
0.53878,0.3246
0.539,0.32321
0.53923,0.32299
0.53945,0.3238
0.53968,0.32367
0.5399,0.32312
0.54013,0.32394
0.54035,0.32553
0.54058,0.32638
0.5408,0.3266
0.54103,0.32673
0.54125,0.32572
0.54148,0.32472
0.54171,0.32562
0.54193,0.3266
0.54216,0.32587
0.54239,0.32368
0.54261,0.3225
0.54284,0.32395
0.54307,0.32598
0.54329,0.3274
0.54352,0.32733
0.54375,0.32657
0.54398,0.32656
0.54421,0.32497
0.54444,0.3232
0.54466,0.32401
0.54489,0.32576
0.54512,0.32659
0.54535,0.32688
0.54558,0.32774
0.54581,0.3284
0.54604,0.32866
0.54627,0.32819
0.5465,0.32724
0.54673,0.32717
0.54696,0.32677
0.54719,0.32677
0.54742,0.32759
0.54766,0.32807
0.54789,0.32826
0.54812,0.32766
0.54835,0.32671
0.54858,0.32659
0.54881,0.32765
0.54905,0.32859
0.54928,0.3291
0.54951,0.32897
0.54975,0.32764
0.54998,0.32742
0.55021,0.32811
0.55045,0.32793
0.55068,0.32766
0.55091,0.32863
0.55115,0.3308
0.55138,0.33181
0.55162,0.33116
0.55185,0.33068
0.55209,0.3307
0.55232,0.33071
0.55256,0.33109
0.55279,0.33186
0.55303,0.33141
0.55327,0.33004
0.5535,0.33005
0.55374,0.331
0.55397,0.3314
0.55421,0.33178
0.55445,0.33201
0.55469,0.33138
0.55492,0.33092
0.55516,0.33183
0.5554,0.33296
0.55564,0.33287
0.55588,0.33245
0.55611,0.33221
0.55635,0.33211
0.55659,0.3323
0.55683,0.33193
0.55707,0.33096
0.55731,0.33045
0.55755,0.33088
0.55779,0.33201
0.55803,0.33333
0.55827,0.33368
0.55851,0.33325
0.55875,0.33331
0.55899,0.33334
0.55923,0.33292
0.55947,0.33291
0.55972,0.33369
0.55996,0.33479
0.5602,0.33515
0.56044,0.33372
0.56068,0.33222
0.56093,0.33282
0.56117,0.33378
0.56141,0.33384
0.56166,0.33409
0.5619,0.33491
0.56214,0.33542
0.56239,0.335
0.56263,0.33432
0.56287,0.33411
0.56312,0.33452
0.56336,0.33516
0.56361,0.33532
0.56385,0.33451
0.5641,0.33357
0.56435,0.3338
0.56459,0.33496
0.56484,0.33581
0.56508,0.336
0.56533,0.33626
0.56558,0.33669
0.56582,0.33682
0.56607,0.33632
0.56632,0.33645
0.56657,0.33716
0.56681,0.33591
0.56706,0.33466
0.56731,0.33517
0.56756,0.33571
0.56781,0.33614
0.56805,0.3367
0.5683,0.33762
0.56855,0.33815
0.5688,0.33745
0.56905,0.33666
0.5693,0.33664
0.56955,0.33746
0.5698,0.33828
0.57005,0.33807
0.5703,0.33754
0.57056,0.33747
0.57081,0.33761
0.57106,0.33823
0.57131,0.33855
0.57156,0.33768
0.57181,0.33734
0.57207,0.33866
0.57232,0.33973
0.57257,0.33942
0.57282,0.33881
0.57308,0.33868
0.57333,0.33917
0.57358,0.33963
0.57384,0.33972
0.57409,0.3396
0.57435,0.33901
0.5746,0.33884
0.57486,0.33935
0.57511,0.33965
0.57537,0.33921
0.57562,0.33886
0.57588,0.33965
0.57613,0.34032
0.57639,0.33982
0.57665,0.33898
0.5769,0.33949
0.57716,0.34059
0.57742,0.34066
0.57767,0.34068
0.57793,0.34119
0.57819,0.34234
0.57845,0.3431
0.57871,0.34219
0.57896,0.34092
0.57922,0.34101
0.57948,0.3417
0.57974,0.34143
0.58,0.34143
0.58026,0.34188
0.58052,0.34219
0.58078,0.34285
0.58104,0.34266
0.5813,0.3421
0.58156,0.34233
0.58182,0.34272
0.58208,0.34338
0.58235,0.3437
0.58261,0.34305
0.58287,0.34298
0.58313,0.34363
0.58339,0.34399
0.58366,0.34417
0.58392,0.34393
0.58418,0.34372
0.58445,0.34389
0.58471,0.34418
0.58497,0.34435
0.58524,0.344
0.5855,0.34374
0.58577,0.34382
0.58603,0.34419
0.5863,0.34474
0.58656,0.34502
0.58683,0.34492
0.58709,0.34459
0.58736,0.34437
0.58763,0.34441
0.58789,0.34524
0.58816,0.34619
0.58843,0.34615
0.58869,0.3458
0.58896,0.34556
0.58923,0.34522
0.5895,0.34518
0.58976,0.34552
0.59003,0.34583
0.5903,0.34619
0.59057,0.34651
0.59084,0.34643
0.59111,0.3463
0.59138,0.34627
0.59165,0.34618
0.59192,0.34624
0.59219,0.34682
0.59246,0.34725
0.59273,0.34688
0.593,0.34668
0.59327,0.34689
0.59354,0.34691
0.59382,0.3469
0.59409,0.34685
0.59436,0.34663
0.59463,0.34663
0.59491,0.34698
0.59518,0.34718
0.59545,0.34662
0.59573,0.3463
0.596,0.34676
0.59627,0.34731
0.59655,0.34784
0.59682,0.3482
0.5971,0.34899
0.59737,0.3493
0.59765,0.34852
0.59792,0.34828
0.5982,0.34857
0.59848,0.3488
0.59875,0.34928
0.59903,0.34949
0.59931,0.34899
0.59958,0.34887
0.59986,0.34909
0.60014,0.34942
0.60042,0.34997
0.6007,0.34998
0.60097,0.35001
0.60125,0.34999
0.60153,0.35003
0.60181,0.34959
0.60209,0.34903
0.60237,0.34913
0.60265,0.34883
0.60293,0.34954
0.60321,0.3503
0.60349,0.35021
0.60377,0.35023
0.60405,0.35001
0.60434,0.35025
0.60462,0.35048
0.6049,0.35072
0.60518,0.35063
0.60547,0.35045
0.60575,0.3507
0.60603,0.35085
0.60631,0.35078
0.6066,0.35022
0.60688,0.35057
0.60717,0.35113
0.60745,0.35198
0.60774,0.35263
0.60802,0.35225
0.60831,0.35272
0.60859,0.35273
0.60888,0.35266
0.60916,0.35251
0.60945,0.35232
0.60974,0.35271
0.61002,0.35307
0.61031,0.35343
0.6106,0.35295
0.61089,0.3527
0.61117,0.35233
0.61146,0.35239
0.61175,0.35284
0.61204,0.3532
0.61233,0.35435
0.61262,0.35416
0.61291,0.35387
0.6132,0.35387
0.61349,0.35428
0.61378,0.35463
0.61407,0.35416
0.61436,0.35437
0.61465,0.35422
0.61494,0.3544
0.61524,0.35436
0.61553,0.35469
0.61582,0.35519
0.61611,0.35488
0.61641,0.35482
0.6167,0.35448
0.61699,0.35505
0.61729,0.35496
0.61758,0.35516
0.61787,0.356
0.61817,0.35611
0.61846,0.35598
0.61876,0.35546
0.61905,0.35622
0.61935,0.35602
0.61965,0.35612
0.61994,0.35654
0.62024,0.35665
0.62054,0.35761
0.62083,0.3573
0.62113,0.35756
0.62143,0.35709
0.62173,0.35696
0.62203,0.35702
0.62232,0.35715
0.62262,0.35802
0.62292,0.35751
0.62322,0.35801
0.62352,0.35756
0.62382,0.35779
0.62412,0.35781
0.62442,0.35755
0.62472,0.3585
0.62502,0.35791
0.62533,0.35841
0.62563,0.35809
0.62593,0.3588
0.62623,0.35867
0.62654,0.35835
0.62684,0.35979
0.62714,0.35915
0.62744,0.3599
0.62775,0.35898
0.62805,0.3599
0.62836,0.36026
0.62866,0.35971
0.63544,0.36143
0.63575,0.36299
0.63607,0.36129
0.63638,0.3626
0.63669,0.36155
0.637,0.36246
0.63732,0.36333
0.63763,0.36252
0.63794,0.36311
0.63826,0.36237
0.63857,0.36343
0.63889,0.36284
0.6392,0.36362
0.63952,0.36392
0.63983,0.36318
0.64015,0.36376
0.64046,0.36384
0.64078,0.3649
0.6411,0.36423
0.64142,0.36445
0.64173,0.36443
0.64205,0.36424
0.64237,0.36511
0.64269,0.36505
0.64301,0.36565
0.64333,0.36523
0.64364,0.36556
0.64396,0.3657
0.64428,0.36542
0.64461,0.36571
0.64493,0.36564
0.64525,0.36615
0.64557,0.36598
0.64589,0.36648
0.64621,0.36674
0.64653,0.36676
0.64686,0.3668
0.64718,0.36649
0.6475,0.36695
0.64783,0.36679
0.64815,0.36718
0.64847,0.36741
0.6488,0.3675
0.64912,0.36784
0.64945,0.36748
0.64978,0.36717
0.6501,0.36694
0.65043,0.36751
0.65075,0.36766
0.65108,0.36794
0.65141,0.36845
0.65173,0.36837
0.65206,0.36868
0.65239,0.36872
0.65272,0.3689
0.65305,0.36906
0.65338,0.36919
0.65371,0.36915
0.65404,0.36924
0.65437,0.36957
0.6547,0.36941
0.65503,0.36982
0.65536,0.36992
0.65569,0.3696
0.65602,0.36972
0.65635,0.37024
0.65669,0.37079
0.65702,0.37075
0.65735,0.3709
0.65769,0.37097
0.65802,0.37105
0.65836,0.37099
0.65869,0.37086
0.65902,0.37124
0.65936,0.37156
0.6597,0.37176
0.66003,0.37164
0.66037,0.37178
0.6607,0.37212
0.66104,0.37247
0.66138,0.37266
0.66172,0.37255
0.66205,0.37309
0.66239,0.37347
0.66273,0.3733
0.66307,0.37307
0.66341,0.37331
0.66375,0.3738
0.66409,0.37382
0.66443,0.37403
0.66477,0.37421
0.66511,0.37424
0.66545,0.37432
0.66579,0.37423
0.66614,0.37432
0.66648,0.37472
0.66682,0.37502
0.66716,0.37515
0.66751,0.37536
0.66785,0.3754
0.6682,0.37536
0.66854,0.3753
0.66889,0.3752
0.66923,0.37526
0.66958,0.37548
0.66992,0.37585
0.67027,0.37596
0.67062,0.37616
0.67096,0.37653
0.67131,0.37668
0.67166,0.37676
0.67201,0.37681
0.67236,0.37699
0.6727,0.37726
0.67305,0.37764
0.6734,0.37779
0.67375,0.37777
0.6741,0.37815
0.67445,0.3785
0.67481,0.37852
0.67516,0.37826
0.67551,0.37812
0.67586,0.37825
0.67621,0.37855
0.67657,0.37887
0.67692,0.37871
0.67727,0.37862
0.67763,0.37893
0.67798,0.37912
0.67834,0.37931
0.67869,0.3796
0.67905,0.37962
0.6794,0.37961
0.67976,0.37975
0.68012,0.37993
0.68047,0.38006
0.68083,0.38019
0.68119,0.38046
0.68155,0.38068
0.6819,0.38079
0.68226,0.38091
0.68262,0.3809
0.68298,0.3811
0.68334,0.38162
0.6837,0.382
0.68406,0.38205
0.68443,0.38201
0.68479,0.38209
0.68515,0.38207
0.68551,0.3821
0.68587,0.38245
0.68624,0.38282
0.6866,0.38297
0.68696,0.38309
0.68733,0.38337
0.68769,0.38359
0.68806,0.38359
0.68842,0.38371
0.68879,0.38386
0.68916,0.38385
0.68952,0.384
0.68989,0.38408
0.69026,0.38414
0.69062,0.38446
0.69099,0.38468
0.69136,0.38482
0.69173,0.38527
0.6921,0.38566
0.69247,0.38561
0.69284,0.38546
0.69321,0.38545
0.69358,0.38562
0.69395,0.38585
0.69432,0.38589
0.6947,0.38598
0.69507,0.38615
0.69544,0.3863
0.69581,0.38641
0.69619,0.38652
0.69656,0.38683
0.69694,0.38711
0.69731,0.38724
0.69769,0.38744
0.69806,0.3877
0.69844,0.38793
0.69881,0.38787
0.69919,0.3877
0.69957,0.38781
0.69995,0.38795
0.70032,0.38797
0.7007,0.38812
0.70108,0.38833
0.70146,0.38837
0.70184,0.38841
0.70222,0.38872
0.7026,0.38909
0.70298,0.38928
0.70336,0.38922
0.70375,0.38908
0.70413,0.38928
0.70451,0.38958
0.70489,0.38989
0.70528,0.39023
0.70566,0.39036
0.70605,0.39028
0.70643,0.3902
0.70682,0.3905
0.7072,0.39081
0.70759,0.39087
0.70797,0.39089
0.70836,0.3909
0.70875,0.39097
0.70914,0.3911
0.70952,0.39136
0.70991,0.39168
0.7103,0.39169
0.71069,0.39141
0.71108,0.39131
0.71147,0.39173
0.71186,0.39212
0.71225,0.39233
0.71265,0.39257
0.71304,0.39262
0.71343,0.39251
0.71382,0.39251
0.71422,0.39261
0.71461,0.39278
0.715,0.3929
0.7154,0.39298
0.71579,0.39323
0.71619,0.39342
0.71658,0.39328
0.71698,0.39316
0.71738,0.39332
0.71777,0.39351
0.71817,0.39349
0.71857,0.39361
0.71897,0.3939
0.71937,0.3942
0.71977,0.39441
0.72017,0.39437
0.72057,0.39432
0.72097,0.39444
0.72137,0.39462
0.72177,0.39463
0.72217,0.3945
0.72258,0.3946
0.72298,0.39475
0.72338,0.395
0.72379,0.39531
0.72419,0.39532
0.7246,0.395
0.725,0.3948
0.72541,0.39499
0.72581,0.39516
0.72622,0.39529
0.72663,0.3954
0.72703,0.39527
0.72744,0.39513
0.72785,0.3951
0.72826,0.39532
0.72867,0.39571
0.72908,0.39577
0.72949,0.39567
0.7299,0.39574
0.73031,0.39577
0.73072,0.39567
0.73113,0.39557
0.73155,0.39555
0.73196,0.39558
0.73237,0.39563
0.73279,0.39558
0.7332,0.39557
0.73362,0.39571
0.73403,0.39566
0.73445,0.39553
0.73486,0.39575
0.73528,0.39583
0.7357,0.39568
0.73612,0.39571
0.73653,0.39572
0.73695,0.39573
0.73737,0.39587
0.73779,0.39604
0.73821,0.39596
0.73863,0.39564
0.73905,0.39543
0.73948,0.39532
0.7399,0.39524
0.74032,0.3952
0.74074,0.3952
0.74117,0.39533
0.74159,0.39544
0.74202,0.39537
0.74244,0.39518
0.74287,0.39505
0.74329,0.39509
0.74372,0.3951
0.74415,0.39505
0.74457,0.39487
0.745,0.39464
0.74543,0.39458
0.74586,0.39459
0.74629,0.39442
0.74672,0.39412
0.74715,0.39392
0.74758,0.39391
0.74801,0.39388
0.74844,0.39382
0.74887,0.39377
0.74931,0.39359
0.74974,0.39343
0.75017,0.39347
0.75061,0.39327
0.75104,0.39283
0.75148,0.39256
0.75191,0.39239
0.75235,0.39223
0.75279,0.39203
0.75323,0.39182
0.75366,0.39166
0.7541,0.3914
0.75454,0.3911
0.75498,0.39077
0.75542,0.39061
0.75586,0.39064
0.7563,0.39054
0.75674,0.39023
0.75719,0.38975
0.75763,0.38932
0.75807,0.38904
0.75851,0.3888
0.75896,0.38861
0.7594,0.38824
0.75985,0.38773
0.76029,0.38742
0.76074,0.38731
0.76119,0.38732
0.76163,0.3872
0.76208,0.38673
0.76253,0.38626
0.76298,0.38594
0.76343,0.38572
0.76388,0.38563
0.76433,0.38536
0.76478,0.38482
0.76523,0.3844
0.76568,0.384
0.76614,0.38358
0.76659,0.38342
0.76704,0.38332
0.7675,0.38293
0.76795,0.38232
0.76841,0.38184
0.76886,0.38149
0.76932,0.38111
0.76977,0.38065
0.77023,0.38011
0.77069,0.37976
0.77115,0.37947
0.77161,0.37919
0.77207,0.3789
0.77253,0.37814
0.77299,0.37733
0.77345,0.37705
0.77391,0.37682
0.77437,0.37625
0.77484,0.37559
0.7753,0.37505
0.77576,0.37446
0.77623,0.37392
0.77669,0.37351
0.77716,0.37299
0.77762,0.37241
0.77809,0.37199
0.77856,0.3716
0.77903,0.37116
0.7795,0.37053
0.77996,0.36979
0.78043,0.36927
0.7809,0.3687
0.78138,0.36799
0.78185,0.36741
0.78232,0.36692
0.78279,0.36639
0.78326,0.36579
0.78374,0.36524
0.78421,0.36467
0.78469,0.3641
0.78516,0.36361
0.78564,0.36305
0.78611,0.36252
0.78659,0.36205
0.78707,0.36151
0.78755,0.36085
0.78803,0.36005
0.7885,0.3591
0.78898,0.35826
0.78946,0.35762
0.78995,0.35698
0.79043,0.35643
0.79091,0.3558
0.79139,0.35484
0.79188,0.35397
0.79236,0.35336
0.79284,0.35264
0.79333,0.3518
0.79382,0.35111
0.7943,0.35046
0.79479,0.34979
0.79528,0.34914
0.79576,0.34838
0.79625,0.34759
0.79674,0.34678
0.79723,0.34586
0.79772,0.34478
0.79822,0.34376
0.79871,0.34303
0.7992,0.34226
0.79969,0.34142
0.80019,0.34063
0.80068,0.33979
0.80117,0.33913
0.80167,0.33852
0.80217,0.33773
0.80266,0.33691
0.80316,0.33604
0.80366,0.33521
0.80416,0.33446
0.80466,0.33374
0.80516,0.333
0.80566,0.33211
0.80616,0.33103
0.80666,0.32999
0.80716,0.32917
0.80766,0.32831
0.80817,0.32744
0.80867,0.32664
0.80918,0.32582
0.80968,0.32492
0.81019,0.32392
0.81069,0.32298
0.8112,0.32211
0.81171,0.32118
0.81222,0.32034
0.81273,0.31955
0.81324,0.31878
0.81375,0.31799
0.81426,0.31711
0.81477,0.3162
0.81528,0.3153
0.8158,0.31437
0.81631,0.31338
0.81682,0.31245
0.81734,0.31164
0.81786,0.31087
0.81837,0.31003
0.81889,0.30897
0.81941,0.30807
0.81992,0.30738
0.82044,0.30644
0.82096,0.30541
0.82148,0.30446
0.822,0.30347
0.82253,0.30242
0.82305,0.30145
0.82357,0.30075
0.82409,0.30003
0.82462,0.29906
0.82514,0.29803
0.82567,0.29706
0.8262,0.29626
0.82672,0.29555
0.82725,0.29469
0.82778,0.29361
0.82831,0.29257
0.82884,0.29164
0.82937,0.29069
0.8299,0.28978
0.83043,0.28891
0.83096,0.288
0.8315,0.28703
0.83203,0.28607
0.83256,0.28533
0.8331,0.28457
0.83363,0.28357
0.83417,0.28256
0.83471,0.28175
0.83525,0.28098
0.83578,0.28009
0.83632,0.2791
0.83686,0.27815
0.8374,0.2774
0.83794,0.27676
0.83849,0.27607
0.83903,0.2753
0.83957,0.27438
0.84012,0.27351
0.84066,0.27275
0.84121,0.27201
0.84175,0.27122
0.8423,0.27044
0.84285,0.26974
0.8434,0.26888
0.84395,0.26798
0.8445,0.26733
0.84505,0.26666
0.8456,0.26588
0.84615,0.26494
0.8467,0.26394
0.84726,0.26308
0.84781,0.26227
0.84836,0.26152
0.84892,0.26085
0.84948,0.26024
0.85003,0.25959
0.85059,0.25877
0.85115,0.25797
0.85171,0.25719
0.85227,0.25648
0.85283,0.25583
0.85339,0.25511
0.85395,0.25439
0.85452,0.25358
0.85508,0.25272
0.85564,0.25202
0.85621,0.25132
0.85678,0.25058
0.85734,0.25007
0.85791,0.24951
0.85848,0.24861
0.85905,0.2478
0.85962,0.24706
0.86019,0.24635
0.86076,0.24581
0.86133,0.24521
0.8619,0.24456
0.86248,0.24389
0.86305,0.24324
0.86362,0.24258
0.8642,0.24194
0.86478,0.24137
0.86535,0.24078
0.86593,0.24012
0.86651,0.2395
0.86709,0.23895
0.86767,0.23841
0.86825,0.23785
0.86883,0.23724
0.86942,0.23655
0.87,0.23588
0.87058,0.23534
0.87117,0.23489
0.87176,0.23436
0.87234,0.23375
0.87293,0.23313
0.87352,0.23254
0.87411,0.23201
0.8747,0.23149
0.87529,0.23099
0.87588,0.23049
0.87647,0.23001
0.87706,0.22957
0.87766,0.22915
0.87825,0.22867
0.87885,0.22812
0.87944,0.22762
0.88004,0.22713
0.88064,0.22664
0.88124,0.22615
0.88184,0.22566
0.88244,0.22521
0.88304,0.22478
0.88364,0.22437
0.88424,0.22399
0.88485,0.22356
0.88545,0.22307
0.88606,0.22266
0.88666,0.22228
0.88727,0.22187
