KC-OL-Im_5,
0.6475,0.65951
0.64783,0.66136
0.64815,0.66043
0.64847,0.66089
0.6488,0.66101
0.64912,0.66023
0.64945,0.66161
0.64978,0.66082
0.6501,0.66252
0.65043,0.65956
0.65075,0.66031
0.65108,0.66204
0.65141,0.66156
0.65173,0.66243
0.65206,0.66129
0.65239,0.66336
0.65272,0.663
0.65305,0.66411
0.65338,0.66377
0.65371,0.66172
0.65404,0.66258
0.65437,0.66266
0.6547,0.66385
0.65503,0.66285
0.65536,0.66456
0.65569,0.6655
0.65602,0.66455
0.65635,0.66446
0.65669,0.66291
0.65702,0.66337
0.65735,0.6627
0.65769,0.66245
0.65802,0.66285
0.65836,0.6638
0.65869,0.66361
0.65902,0.6629
0.65936,0.66473
0.6597,0.66506
0.66003,0.66715
0.66037,0.66809
0.6607,0.66644
0.66104,0.66561
0.66138,0.66575
0.66172,0.66683
0.66205,0.6665
0.66239,0.66716
0.66273,0.66677
0.66307,0.66515
0.66341,0.66453
0.66375,0.66399
0.66409,0.66411
0.66443,0.66505
0.66477,0.66654
0.66511,0.66582
0.66545,0.66498
0.66579,0.66601
0.66614,0.66725
0.66648,0.66762
0.66682,0.66686
0.66716,0.66614
0.66751,0.66571
0.66785,0.66683
0.6682,0.66765
0.66854,0.66789
0.66889,0.66833
0.66923,0.66798
0.66958,0.66792
0.66992,0.66767
0.67027,0.6687
0.67062,0.6692
0.67096,0.66747
0.67131,0.66637
0.67166,0.66591
0.67201,0.66614
0.67236,0.66689
0.6727,0.66769
0.67305,0.66777
0.6734,0.66733
0.67375,0.66744
0.6741,0.66767
0.67445,0.66879
0.67481,0.6691
0.67516,0.6679
0.67551,0.66779
0.67586,0.66832
0.67621,0.66827
0.67657,0.66828
0.67692,0.66905
0.67727,0.66883
0.67763,0.66797
0.67798,0.66794
0.67834,0.6681
0.67869,0.6688
0.67905,0.66884
0.6794,0.66842
0.67976,0.6684
0.68012,0.66803
0.68047,0.66845
0.68083,0.66954
0.68119,0.66915
0.68155,0.66785
0.6819,0.66777
0.68226,0.66817
0.68262,0.66786
0.68298,0.66777
0.68334,0.66828
0.6837,0.66864
0.68406,0.66819
0.68443,0.66785
0.68479,0.66771
0.68515,0.66783
0.68551,0.66793
0.68587,0.66674
0.68624,0.66599
0.6866,0.66695
0.68696,0.66787
0.68733,0.66768
0.68769,0.66709
0.68806,0.6669
0.68842,0.66676
0.68879,0.66661
0.68916,0.66651
0.68952,0.6665
0.68989,0.66714
0.69026,0.66724
0.69062,0.66659
0.69099,0.66709
0.69136,0.66636
0.69173,0.66507
0.6921,0.66588
0.69247,0.66633
0.69284,0.66609
0.69321,0.66594
0.69358,0.66607
0.69395,0.66633
0.69432,0.6662
0.6947,0.66551
0.69507,0.66441
0.69544,0.66442
0.69581,0.665
0.69619,0.66558
0.69656,0.66499
0.69694,0.66319
0.69731,0.66286
0.69769,0.66359
0.69806,0.66412
0.69844,0.66441
0.69881,0.66483
0.69919,0.66412
0.69957,0.66273
0.69995,0.66272
0.70032,0.66284
0.7007,0.66243
0.70108,0.66259
0.70146,0.6633
0.70184,0.66254
0.70222,0.66182
0.7026,0.66256
0.70298,0.66206
0.70336,0.66089
0.70375,0.66053
0.70413,0.66139
0.70451,0.66164
0.70489,0.66014
0.70528,0.65863
0.70566,0.65874
0.70605,0.66027
0.70643,0.66105
0.70682,0.66136
0.7072,0.66146
0.70759,0.66113
0.70797,0.66005
0.70836,0.65799
0.70875,0.65677
0.70914,0.65706
0.70952,0.65824
0.70991,0.65844
0.7103,0.65838
0.71069,0.65875
0.71108,0.65764
0.71147,0.65697
0.71186,0.65718
0.71225,0.65719
0.71265,0.65757
0.71304,0.65809
0.71343,0.6578
0.71382,0.65647
0.71422,0.65584
0.71461,0.65649
0.715,0.65672
0.7154,0.65623
0.71579,0.65632
0.71619,0.65682
0.71658,0.65699
0.71698,0.6564
0.71738,0.65521
0.71777,0.6542
0.71817,0.65357
0.71857,0.65426
0.71897,0.65552
0.71937,0.65563
0.71977,0.65479
0.72017,0.6538
0.72057,0.65374
0.72097,0.65389
0.72137,0.65319
0.72177,0.65227
0.72217,0.65168
0.72258,0.65159
0.72298,0.65121
0.72338,0.65023
0.72379,0.6499
0.72419,0.65044
0.7246,0.65052
0.725,0.65033
0.72541,0.65041
0.72581,0.65026
0.72622,0.64926
0.72663,0.64811
0.72703,0.6479
0.72744,0.64755
0.72785,0.64703
0.72826,0.64746
0.72867,0.64773
0.72908,0.64693
0.72949,0.64597
0.7299,0.64581
0.73031,0.64557
0.73072,0.64515
0.73113,0.64517
0.73155,0.64498
0.73196,0.64429
0.73237,0.6432
0.73279,0.64275
0.7332,0.64366
0.73362,0.64413
0.73403,0.64357
0.73445,0.64263
0.73486,0.64208
0.73528,0.64227
0.7357,0.64246
0.73612,0.64262
0.73653,0.6425
0.73695,0.64145
0.73737,0.64027
0.73779,0.64006
0.73821,0.64059
0.73863,0.64089
0.73905,0.64005
0.73948,0.63883
0.7399,0.63859
0.74032,0.63872
0.74074,0.63896
0.74117,0.63903
0.74159,0.63793
0.74202,0.63659
0.74244,0.6356
0.74287,0.63525
0.74329,0.6357
0.74372,0.63559
0.74415,0.63517
0.74457,0.63473
0.745,0.6338
0.74543,0.63307
0.74586,0.63337
0.74629,0.63389
0.74672,0.63366
0.74715,0.63297
0.74758,0.63211
0.74801,0.63138
0.74844,0.6315
0.74887,0.63162
0.74931,0.63123
0.74974,0.63084
0.75017,0.63049
0.75061,0.63054
0.75104,0.63015
0.75148,0.62864
0.75191,0.62754
0.75235,0.62722
0.75279,0.62765
0.75323,0.62809
0.75366,0.62734
0.7541,0.62623
0.75454,0.62491
0.75498,0.62382
0.75542,0.62406
0.75586,0.62443
0.7563,0.62404
0.75674,0.62346
0.75719,0.62311
0.75763,0.62253
0.75807,0.6216
0.75851,0.62134
0.75896,0.62133
0.7594,0.62077
0.75985,0.61973
0.76029,0.619
0.76074,0.61939
0.76119,0.61943
0.76163,0.61825
0.76208,0.6171
0.76253,0.61654
0.76298,0.61646
0.76343,0.61676
0.76388,0.61669
0.76433,0.61566
0.76478,0.61464
0.76523,0.61434
0.76568,0.61385
0.76614,0.61343
0.76659,0.6134
0.76704,0.6134
0.7675,0.61372
0.76795,0.61343
0.76841,0.61206
0.76886,0.61158
0.76932,0.61185
0.76977,0.61097
0.77023,0.60991
0.77069,0.60938
0.77115,0.60848
0.77161,0.60824
0.77207,0.60864
0.77253,0.60842
0.77299,0.60784
0.77345,0.60736
0.77391,0.60721
0.77437,0.60689
0.77484,0.60613
0.7753,0.60538
0.77576,0.6049
0.77623,0.60488
0.77669,0.60467
0.77716,0.60422
0.77762,0.6041
0.77809,0.60411
0.77856,0.60349
0.77903,0.60263
0.7795,0.60197
0.77996,0.60089
0.78043,0.60002
0.7809,0.59984
0.78138,0.6
0.78185,0.59986
0.78232,0.59898
0.78279,0.59805
0.78326,0.59714
0.78374,0.59655
0.78421,0.59632
0.78469,0.59649
0.78516,0.59715
0.78564,0.59732
0.78611,0.59709
0.78659,0.59646
0.78707,0.59571
0.78755,0.59518
0.78803,0.59464
0.7885,0.59408
0.78898,0.59301
0.78946,0.59207
0.78995,0.59172
0.79043,0.59155
0.79091,0.59155
0.79139,0.59144
0.79188,0.59125
0.79236,0.59074
0.79284,0.59
0.79333,0.59004
0.79382,0.59016
0.7943,0.58939
0.79479,0.58862
0.79528,0.5885
0.79576,0.58856
0.79625,0.58814
0.79674,0.58697
0.79723,0.58566
0.79772,0.58489
0.79822,0.58492
0.79871,0.58501
0.7992,0.58489
0.79969,0.58492
0.80019,0.58431
0.80068,0.5836
0.80117,0.58376
0.80167,0.5843
0.80217,0.58402
0.80266,0.58289
0.80316,0.58281
0.80366,0.58328
0.80416,0.58287
0.80466,0.5821
0.80516,0.58148
0.80566,0.58109
0.80616,0.58057
0.80666,0.58012
0.80716,0.57955
0.80766,0.57909
0.80817,0.57932
0.80867,0.57925
0.80918,0.57908
0.80968,0.5789
0.81019,0.57854
0.81069,0.57828
0.8112,0.57754
0.81171,0.5768
0.81222,0.57611
0.81273,0.5753
0.81324,0.57538
0.81375,0.57605
0.81426,0.57591
0.81477,0.57538
0.81528,0.57529
0.8158,0.57494
0.81631,0.57409
0.81682,0.57345
0.81734,0.57336
0.81786,0.57352
0.81837,0.57327
0.81889,0.57267
0.81941,0.57243
0.81992,0.57223
0.82044,0.57143
0.82096,0.57074
0.82148,0.57071
0.822,0.57103
0.82253,0.57094
0.82305,0.57016
0.82357,0.56971
0.82409,0.56971
0.82462,0.56959
0.82514,0.56918
0.82567,0.56842
0.8262,0.56789
0.82672,0.56795
0.82725,0.56795
0.82778,0.56716
0.82831,0.56644
0.82884,0.56654
0.82937,0.56709
0.8299,0.56739
0.83043,0.56669
0.83096,0.56617
0.8315,0.56626
0.83203,0.56586
0.83256,0.56505
0.8331,0.5645
0.83363,0.56446
0.83417,0.56441
0.83471,0.5645
0.83525,0.56472
0.83578,0.56428
0.83632,0.56341
0.83686,0.56322
0.8374,0.56384
0.83794,0.56382
0.83849,0.563
0.83903,0.56277
0.83957,0.56316
0.84012,0.56314
0.84066,0.56248
0.84121,0.56167
0.84175,0.56114
0.8423,0.5613
0.84285,0.56179
0.8434,0.56158
0.84395,0.56065
0.8445,0.56026
0.84505,0.56043
0.8456,0.56039
0.84615,0.56034
0.8467,0.56029
0.84726,0.55993
0.84781,0.55949
0.84836,0.55923
0.84892,0.55906
0.84948,0.55881
0.85003,0.55852
0.85059,0.55843
0.85115,0.55848
0.85171,0.55812
0.85227,0.55778
0.85283,0.55779
0.85339,0.55795
0.85395,0.55767
0.85452,0.55694
0.85508,0.557
0.85564,0.55736
0.85621,0.55707
0.85678,0.55656
0.85734,0.55618
0.85791,0.5561
0.85848,0.55609
0.85905,0.55584
0.85962,0.55499
0.86019,0.55459
0.86076,0.55498
0.86133,0.55524
0.8619,0.55544
0.86248,0.5554
0.86305,0.55516
0.86362,0.55471
0.8642,0.55454
0.86478,0.55455
0.86535,0.55431
0.86593,0.55413
0.86651,0.55397
0.86709,0.55392
0.86767,0.55395
0.86825,0.55377
0.86883,0.55344
0.86942,0.55304
0.87,0.55285
0.87058,0.55278
0.87117,0.55263
0.87176,0.55249
0.87234,0.55222
0.87293,0.55179
0.87352,0.55148
0.87411,0.55134
0.8747,0.55122
0.87529,0.55118
0.87588,0.55099
0.87647,0.55063
0.87706,0.55046
0.87766,0.55032
0.87825,0.55004
0.87885,0.54985
0.87944,0.54981
0.88004,0.54956
0.88064,0.54924
0.88124,0.54916
0.88184,0.54897
0.88244,0.5487
0.88304,0.54849
0.88364,0.5482
0.88424,0.54789
0.88485,0.54756
0.88545,0.54739
0.88606,0.54729
0.88666,0.54679
0.88727,0.5463
0.88788,0.54599
0.88849,0.54572
0.8891,0.54568
0.88971,0.54565
0.89032,0.54551
0.89093,0.54548
0.89154,0.54535
0.89215,0.54503
0.89277,0.54461
0.89338,0.54429
0.894,0.5439
0.89462,0.54354
0.89524,0.54345
0.89585,0.54331
0.89647,0.54296
0.89709,0.54271
0.89772,0.54265
0.89834,0.54257
0.89896,0.54226
0.89958,0.54169
0.90021,0.54113
0.90083,0.54084
0.90146,0.54048
0.90209,0.54003
0.90272,0.53982
0.90335,0.5396
0.90398,0.53919
0.90461,0.53868
0.90524,0.53826
0.90587,0.53792
0.9065,0.53757
0.90714,0.53728
0.90777,0.53695
0.90841,0.53667
0.90905,0.53636
0.90968,0.5359
0.91032,0.53544
0.91096,0.53496
0.9116,0.53452
0.91225,0.53404
0.91289,0.5336
0.91353,0.53328
0.91418,0.53284
0.91482,0.53242
0.91547,0.53199
0.91611,0.53142
0.91676,0.5309
0.91741,0.53062
0.91806,0.53029
0.91871,0.52969
0.91936,0.52906
0.92001,0.52854
0.92067,0.52817
0.92132,0.52784
0.92198,0.52742
0.92263,0.52697
0.92329,0.5264
0.92395,0.52571
0.92461,0.52506
0.92527,0.52453
0.92593,0.524
0.92659,0.52338
0.92725,0.5228
0.92792,0.52224
0.92858,0.52164
0.92925,0.52097
0.92991,0.52036
0.93058,0.5199
0.93125,0.51951
0.93192,0.519
0.93259,0.51839
0.93326,0.51781
0.93393,0.51723
0.93461,0.51667
0.93528,0.51609
0.93596,0.51553
0.93663,0.51503
0.93731,0.51449
0.93799,0.51385
0.93867,0.51315
0.93935,0.51246
0.94003,0.51182
0.94071,0.51123
0.9414,0.51059
0.94208,0.50984
0.94276,0.50915
0.94345,0.50849
0.94414,0.50782
0.94483,0.50711
0.94551,0.50634
0.94621,0.50567
0.9469,0.50503
0.94759,0.50424
0.94828,0.50344
0.94898,0.50284
0.94967,0.50235
0.95037,0.50177
0.95106,0.50106
0.95176,0.50035
0.95246,0.49964
0.95316,0.49891
0.95386,0.49824
0.95457,0.49762
0.95527,0.497
0.95597,0.49632
0.95668,0.49552
0.95739,0.49468
0.95809,0.49403
0.9588,0.49346
0.95951,0.49268
0.96022,0.49187
0.96094,0.49114
0.96165,0.49041
0.96236,0.48961
0.96308,0.48883
0.96379,0.48819
0.96451,0.48756
0.96523,0.48685
0.96595,0.48607
0.96667,0.48527
0.96739,0.48446
0.96811,0.48361
0.96883,0.48276
0.96956,0.48201
0.97029,0.48131
0.97101,0.48056
0.97174,0.47978
0.97247,0.47911
0.9732,0.47847
0.97393,0.47777
0.97466,0.47704
0.9754,0.47636
0.97613,0.47578
0.97687,0.47511
0.9776,0.47439
0.97834,0.47378
0.97908,0.47315
0.97982,0.47244
0.98056,0.47169
0.9813,0.4709
0.98205,0.47013
0.98279,0.46946
0.98354,0.46879
0.98428,0.46805
0.98503,0.46734
0.98578,0.46665
0.98653,0.46596
0.98728,0.46533
0.98803,0.4647
0.98879,0.46402
0.98954,0.46331
0.9903,0.46255
0.99106,0.46183
0.99181,0.46113
0.99257,0.46045
0.99333,0.4598
0.9941,0.45915
0.99486,0.4585
0.99562,0.4579
0.99639,0.45724
0.99715,0.4565
0.99792,0.45581
0.99869,0.45515
0.99946,0.45462
1.0002,0.45403
1.001,0.45334
1.0018,0.45273
1.0026,0.45212
1.0033,0.45151
1.0041,0.4509
1.0047,0.45219
1.0049,0.45119
1.0051,0.44987
1.0053,0.44995
1.0055,0.45059
1.0057,0.4502
1.0059,0.45
1.0061,0.45144
1.0062,0.45287
1.0064,0.45216
1.0066,0.45025
1.0068,0.4493
1.007,0.4496
1.0072,0.45019
1.0074,0.45057
1.0076,0.45052
1.0078,0.45011
1.008,0.45028
1.0082,0.4516
1.0084,0.45285
1.0086,0.45279
1.0088,0.45209
1.009,0.45199
1.0092,0.45217
1.0094,0.45163
1.0096,0.45062
1.0098,0.45
1.01,0.44997
1.0102,0.45061
1.0104,0.45171
1.0106,0.45198
1.0108,0.45034
1.011,0.44763
1.0112,0.44573
1.0114,0.44569
1.0115,0.44679
1.0117,0.44776
1.0119,0.44843
1.0121,0.44898
1.0123,0.44892
1.0125,0.4482
1.0127,0.44746
1.0129,0.44706
1.0131,0.44762
1.0133,0.44931
1.0135,0.45042
1.0137,0.44993
1.0139,0.44984
1.0141,0.45126
1.0143,0.45194
1.0145,0.45029
1.0147,0.44771
1.0149,0.44561
1.0151,0.44415
1.0153,0.44417
1.0155,0.44578
1.0157,0.4469
1.0159,0.44657
1.0161,0.44643
1.0163,0.44682
1.0165,0.4463
1.0167,0.44456
1.0169,0.44266
1.0171,0.44198
1.0173,0.44318
1.0175,0.44471
1.0177,0.445
1.0179,0.44491
1.0181,0.44505
1.0183,0.44471
1.0185,0.44453
1.0187,0.44517
1.0189,0.4454
1.0191,0.44451
1.0193,0.44296
1.0195,0.44106
1.0197,0.43977
1.0199,0.44034
1.0201,0.44203
1.0203,0.44304
1.0205,0.44265
1.0207,0.44143
1.0209,0.44058
1.0211,0.44114
1.0213,0.44299
1.0215,0.44464
1.0217,0.44471
1.0219,0.44322
1.0221,0.44118
1.0223,0.44026
1.0225,0.44156
1.0227,0.44343
1.0229,0.44333
1.0231,0.44228
1.0233,0.44251
1.0235,0.44301
1.0237,0.44225
1.0239,0.44114
1.0241,0.44059
1.0243,0.4404
1.0245,0.44057
1.0247,0.44131
